Date,WHR
2016-10-03,109.27918243408203
2016-10-04,109.4140625
2016-10-05,110.6479721069336
2016-10-06,112.10442352294922
2016-10-07,110.23664855957031
2016-10-10,108.93529510498047
2016-10-11,108.57794189453125
2016-10-12,108.44312286376953
2016-10-13,108.40940856933594
2016-10-14,108.38917541503906
2016-10-17,109.91299438476562
2016-10-18,109.42754364013672
2016-10-19,112.24600219726562
2016-10-20,111.9762954711914
2016-10-21,112.72473907470703
2016-10-24,114.93630981445312
2016-10-25,102.54995727539062
2016-10-26,100.81710052490234
2016-10-27,99.58320617675781
2016-10-28,101.69363403320312
2016-10-31,101.0193862915039
2016-11-01,101.52506256103516
2016-11-02,101.65318298339844
2016-11-03,101.80829620361328
2016-11-04,103.02193450927734
2016-11-07,104.46491241455078
2016-11-08,106.4876937866211
2016-11-09,108.38240051269531
2016-11-10,111.25480651855469
2016-11-11,109.87255859375
2016-11-14,109.85907745361328
2016-11-15,111.43684387207031
2016-11-16,109.9783706665039
2016-11-17,110.75849151611328
2016-11-18,109.25247192382812
2016-11-21,110.44645690917969
2016-11-22,111.2401351928711
2016-11-23,112.14916229248047
2016-11-25,112.34586334228516
2016-11-28,110.3243408203125
2016-11-29,110.96881103515625
2016-11-30,110.1954574584961
2016-12-01,110.31076049804688
2016-12-02,113.18028259277344
2016-12-05,115.3239974975586
2016-12-06,114.9169692993164
2016-12-07,117.90180206298828
2016-12-08,116.89102172851562
2016-12-09,117.85431671142578
2016-12-12,119.5298843383789
2016-12-13,120.84593963623047
2016-12-14,119.38742065429688
2016-12-15,117.90855407714844
2016-12-16,118.09170532226562
2016-12-19,118.42416381835938
2016-12-20,120.7034683227539
2016-12-21,122.8132095336914
2016-12-22,122.79288482666016
2016-12-23,123.43058013916016
2016-12-27,124.58375549316406
2016-12-28,124.020751953125
2016-12-29,124.27175903320312
2016-12-30,123.30845642089844
2017-01-03,124.09538269042969
2017-01-04,125.7845230102539
2017-01-05,126.16443634033203
2017-01-06,126.24586486816406
2017-01-09,123.19993591308594
2017-01-10,124.69914245605469
2017-01-11,124.17680358886719
2017-01-12,124.72628021240234
2017-01-13,125.34355926513672
2017-01-17,125.79811096191406
2017-01-18,126.18476867675781
2017-01-19,125.65563201904297
2017-01-20,125.92015838623047
2017-01-23,126.84959411621094
2017-01-24,128.15879821777344
2017-01-25,129.02719116210938
2017-01-26,117.99676513671875
2017-01-27,115.90058898925781
2017-01-30,118.65476989746094
2017-01-31,118.6412353515625
2017-02-01,117.99676513671875
2017-02-02,116.34152221679688
2017-02-03,117.77288818359375
2017-02-06,117.06737518310547
2017-02-07,117.63045501708984
2017-02-08,117.99676513671875
2017-02-09,118.08495330810547
2017-02-10,118.36311340332031
2017-02-13,119.00076293945312
2017-02-14,118.62765502929688
2017-02-15,120.10651397705078
2017-02-16,119.8623046875
2017-02-17,120.20149993896484
2017-02-21,121.84991455078125
2017-02-22,122.69792175292969
2017-02-23,122.59618377685547
2017-02-24,122.21627807617188
2017-02-27,121.42935943603516
2017-02-28,121.15122985839844
2017-03-01,121.45138549804688
2017-03-02,121.29449462890625
2017-03-03,121.3559341430664
2017-03-06,119.8959732055664
2017-03-07,119.64359283447266
2017-03-08,120.0937728881836
2017-03-09,120.33937072753906
2017-03-10,121.26034545898438
2017-03-13,121.58097839355469
2017-03-14,121.9698715209961
2017-03-15,121.06937408447266
2017-03-16,117.80847930908203
2017-03-17,117.82210540771484
2017-03-20,117.88348388671875
2017-03-21,117.34456634521484
2017-03-22,116.19165802001953
2017-03-23,116.12342071533203
2017-03-24,115.97339630126953
2017-03-27,115.87785339355469
2017-03-28,115.87102508544922
2017-03-29,116.71013641357422
2017-03-30,116.07567596435547
2017-03-31,116.88070678710938
2017-04-03,116.46452331542969
2017-04-04,112.97850036621094
2017-04-05,112.9717025756836
2017-04-06,114.04273986816406
2017-04-07,113.94720458984375
2017-04-10,114.33609771728516
2017-04-11,114.81360626220703
2017-04-12,114.79314422607422
2017-04-13,115.5913314819336
2017-04-17,115.25701904296875
2017-04-18,114.70442962646484
2017-04-19,116.06887817382812
2017-04-20,117.09214782714844
2017-04-21,117.00342559814453
2017-04-24,119.24791717529297
2017-04-25,123.43658447265625
2017-04-26,126.28813934326172
2017-04-27,126.7929916381836
2017-04-28,126.67019653320312
2017-05-01,126.82710266113281
2017-05-02,128.02093505859375
2017-05-03,127.67301940917969
2017-05-04,125.4763412475586
2017-05-05,126.30179595947266
2017-05-08,125.30577850341797
2017-05-09,125.86516571044922
2017-05-10,126.3768539428711
2017-05-11,126.64973449707031
2017-05-12,124.97148895263672
2017-05-15,128.1368865966797
2017-05-16,127.5297622680664
2017-05-17,125.0867691040039
2017-05-18,121.60066986083984
2017-05-19,122.89080047607422
2017-05-22,123.6113510131836
2017-05-23,124.0573959350586
2017-05-24,123.50839233398438
2017-05-25,123.79664611816406
2017-05-26,122.92512512207031
2017-05-30,125.71808624267578
2017-05-31,127.32391357421875
2017-06-01,128.881591796875
2017-06-02,130.3090057373047
2017-06-05,131.660888671875
2017-06-06,129.63648986816406
2017-06-07,129.81488037109375
2017-06-08,129.76002502441406
2017-06-09,131.05702209472656
2017-06-12,130.80311584472656
2017-06-13,133.06082153320312
2017-06-14,134.87245178222656
2017-06-15,134.66659545898438
2017-06-16,134.41270446777344
2017-06-19,135.09890747070312
2017-06-20,133.51370239257812
2017-06-21,132.9990234375
2017-06-22,133.9254913330078
2017-06-23,129.47862243652344
2017-06-26,130.8785858154297
2017-06-27,129.36883544921875
2017-06-28,129.38258361816406
2017-06-29,129.03941345214844
2017-06-30,131.49618530273438
2017-07-03,131.7363739013672
2017-07-05,132.5873260498047
2017-07-06,130.17860412597656
2017-07-07,131.8324432373047
2017-07-10,132.3265380859375
2017-07-11,131.2423095703125
2017-07-12,131.93536376953125
2017-07-13,131.92848205566406
2017-07-14,131.95594787597656
2017-07-17,134.17250061035156
2017-07-18,134.63914489746094
2017-07-19,136.107666015625
2017-07-20,130.20608520507812
2017-07-21,131.22169494628906
2017-07-24,130.4393768310547
2017-07-25,131.03640747070312
2017-07-26,130.51487731933594
2017-07-27,122.31440734863281
2017-07-28,121.98497009277344
2017-07-31,122.06733703613281
2017-08-01,121.10660552978516
2017-08-02,121.17522430419922
2017-08-03,120.71544647216797
2017-08-04,122.02616882324219
2017-08-07,122.41728973388672
2017-08-08,122.5202407836914
2017-08-09,120.12530517578125
2017-08-10,117.85384368896484
2017-08-11,117.5107192993164
2017-08-14,119.1645736694336
2017-08-15,118.84886932373047
2017-08-16,119.4802017211914
2017-08-17,117.68231964111328
2017-08-18,116.71467590332031
2017-08-21,115.15007781982422
2017-08-22,116.186279296875
2017-08-23,116.29680633544922
2017-08-24,115.59227752685547
2017-08-25,116.3520736694336
2017-08-28,116.17249298095703
2017-08-29,116.05509185791016
2017-08-30,116.66981506347656
2017-08-31,118.54165649414062
2017-09-01,119.69517517089844
2017-09-05,118.90083312988281
2017-09-06,117.56083679199219
2017-09-07,116.70433807373047
2017-09-08,119.00443267822266
2017-09-11,119.90930938720703
2017-09-12,121.80186462402344
2017-09-13,121.49102783203125
2017-09-14,120.96609497070312
2017-09-15,118.70743560791016
2017-09-18,118.00291442871094
2017-09-19,118.15483856201172
2017-09-20,117.68516540527344
2017-09-21,119.28074645996094
2017-09-22,121.03518676757812
2017-09-25,122.45804595947266
2017-09-26,125.45578002929688
2017-09-27,125.38671112060547
2017-09-28,126.79579162597656
2017-09-29,127.39671325683594
2017-10-02,127.02372741699219
2017-10-03,127.84567260742188
2017-10-04,128.3499298095703
2017-10-05,126.70600891113281
2017-10-06,125.24858093261719
2017-10-09,124.30231475830078
2017-10-10,122.38206481933594
2017-10-11,122.1955795288086
2017-10-12,122.32682037353516
2017-10-13,123.48721313476562
2017-10-16,122.09889221191406
2017-10-17,121.80186462402344
2017-10-18,122.1126708984375
2017-10-19,122.92084503173828
2017-10-20,126.02908325195312
2017-10-23,126.05669403076172
2017-10-24,112.76725769042969
2017-10-25,111.16475677490234
2017-10-26,111.55847930908203
2017-10-27,111.4894027709961
2017-10-30,111.66209411621094
2017-10-31,113.2300033569336
2017-11-01,113.56846618652344
2017-11-02,112.8708724975586
2017-11-03,113.18167114257812
2017-11-06,112.87777709960938
2017-11-07,112.2837142944336
2017-11-08,112.42875671386719
2017-11-09,112.4080581665039
2017-11-10,111.93146514892578
2017-11-13,111.66897583007812
2017-11-14,111.20618438720703
2017-11-15,111.59992218017578
2017-11-16,113.27596282958984
2017-11-17,115.02850341796875
2017-11-20,114.88941192626953
2017-11-21,117.44873046875
2017-11-22,115.89089965820312
2017-11-24,116.71149444580078
2017-11-27,114.7503433227539
2017-11-28,116.47500610351562
2017-11-29,117.52522277832031
2017-11-30,117.23309326171875
2017-12-01,116.46115112304688
2017-12-04,117.97030639648438
2017-12-05,117.6155776977539
2017-12-06,117.60865020751953
2017-12-07,118.56839752197266
2017-12-08,118.01895141601562
2017-12-11,116.74627685546875
2017-12-12,115.80045318603516
2017-12-13,116.16905975341797
2017-12-14,113.99922180175781
2017-12-15,114.39567565917969
2017-12-18,115.00069427490234
2017-12-19,115.51531219482422
2017-12-20,114.66688537597656
2017-12-21,117.95636749267578
2017-12-22,119.39596557617188
2017-12-26,118.33889770507812
2017-12-27,118.2832260131836
2017-12-28,118.69356536865234
2017-12-29,117.28179931640625
2018-01-02,116.8297348022461
2018-01-03,117.4208755493164
2018-01-04,117.40696716308594
2018-01-05,117.1705093383789
2018-01-08,117.56695556640625
2018-01-09,117.09400939941406
2018-01-10,115.59183502197266
2018-01-11,117.55301666259766
2018-01-12,120.14012145996094
2018-01-16,117.49736785888672
2018-01-17,119.1873550415039
2018-01-18,116.4124984741211
2018-01-19,116.50987243652344
2018-01-22,115.8978271484375
2018-01-23,119.60459899902344
2018-01-24,124.46589660644531
2018-01-25,127.33116912841797
2018-01-26,129.33407592773438
2018-01-29,126.92082214355469
2018-01-30,126.62176513671875
2018-01-31,126.16975402832031
2018-02-01,126.9139175415039
2018-02-02,123.83295440673828
2018-02-05,119.53508758544922
2018-02-06,120.87730407714844
2018-02-07,119.2846908569336
2018-02-08,114.71556091308594
2018-02-09,116.1482162475586
2018-02-12,118.95781707763672
2018-02-13,118.35975646972656
2018-02-14,119.06909942626953
2018-02-15,122.91497802734375
2018-02-16,120.10533905029297
2018-02-20,117.18445587158203
2018-02-21,115.64746856689453
2018-02-22,117.1705093383789
2018-02-23,119.22903442382812
2018-02-26,116.8992691040039
2018-02-27,114.91722869873047
2018-02-28,112.96300506591797
2018-03-01,112.43086242675781
2018-03-02,111.08647155761719
2018-03-05,111.03748321533203
2018-03-06,113.02600860595703
2018-03-07,111.05147552490234
2018-03-08,111.17750549316406
2018-03-09,114.87454223632812
2018-03-12,114.34941101074219
2018-03-13,113.93629455566406
2018-03-14,112.11577606201172
2018-03-15,112.36783599853516
2018-03-16,111.9057388305664
2018-03-19,110.63136291503906
2018-03-20,110.11317443847656
2018-03-21,110.79942321777344
2018-03-22,108.86683654785156
2018-03-23,106.87128448486328
2018-03-26,107.43843841552734
2018-03-27,106.9903335571289
2018-03-28,105.84899139404297
2018-03-29,107.20736694335938
2018-04-02,105.35184478759766
2018-04-03,105.89100646972656
2018-04-04,106.15010070800781
2018-04-05,106.8573226928711
2018-04-06,103.99344635009766
2018-04-09,102.78211212158203
2018-04-10,104.90374755859375
2018-04-11,104.28056335449219
2018-04-12,104.35055541992188
2018-04-13,104.04247283935547
2018-04-16,107.52948760986328
2018-04-17,107.5014877319336
2018-04-18,108.33468627929688
2018-04-19,106.4371566772461
2018-04-20,104.588623046875
2018-04-23,105.25386047363281
2018-04-24,109.20297241210938
2018-04-25,108.86683654785156
2018-04-26,109.12590026855469
2018-04-27,110.45628356933594
2018-04-30,108.4957046508789
2018-05-01,109.1749496459961
2018-05-02,107.99859619140625
2018-05-03,106.24810791015625
2018-05-04,107.34041595458984
2018-05-07,107.41043853759766
2018-05-08,107.81655883789062
2018-05-09,108.25068664550781
2018-05-10,108.96488952636719
2018-05-11,109.2099380493164
2018-05-14,110.38626861572266
2018-05-15,110.11317443847656
2018-05-16,111.72364807128906
2018-05-17,114.14981079101562
2018-05-18,114.7352066040039
2018-05-21,116.33621978759766
2018-05-22,115.87776184082031
2018-05-23,116.12458038330078
2018-05-24,106.50457763671875
2018-05-25,106.5468978881836
2018-05-29,105.78517150878906
2018-05-30,105.25621032714844
2018-05-31,102.08951568603516
2018-06-01,102.4844970703125
2018-06-04,105.24211883544922
2018-06-05,104.69200897216797
2018-06-06,104.09957122802734
2018-06-07,104.64263153076172
2018-06-08,104.98819732666016
2018-06-11,106.27181243896484
2018-06-12,106.94892120361328
2018-06-13,106.5398178100586
2018-06-14,109.65016174316406
2018-06-15,107.23100280761719
2018-06-18,106.23657989501953
2018-06-19,103.67639923095703
2018-06-20,102.90058135986328
2018-06-21,101.54644012451172
2018-06-22,102.01895141601562
2018-06-25,101.48297882080078
2018-06-26,101.8285903930664
2018-06-27,102.01895141601562
2018-06-28,102.66075897216797
2018-06-29,103.1333236694336
2018-07-02,103.63407897949219
2018-07-03,103.0769271850586
2018-07-05,104.95295715332031
2018-07-06,106.40583038330078
2018-07-09,109.24812316894531
2018-07-10,108.64860534667969
2018-07-11,108.73326873779297
2018-07-12,109.52318572998047
2018-07-13,109.8617172241211
2018-07-16,108.2183837890625
2018-07-17,106.3282470703125
2018-07-18,106.1025619506836
2018-07-19,107.44966888427734
2018-07-20,107.06175231933594
2018-07-23,106.29300689697266
2018-07-24,90.85437774658203
2018-07-25,87.60301208496094
2018-07-26,90.02214050292969
2018-07-27,90.1984634399414
2018-07-30,90.20552825927734
2018-07-31,92.46243286132812
2018-08-01,92.35661315917969
2018-08-02,93.24528503417969
2018-08-03,95.0578384399414
2018-08-06,93.54151916503906
2018-08-07,93.1959228515625
2018-08-08,92.8996810913086
2018-08-09,92.2508316040039
2018-08-10,89.79643249511719
2018-08-13,87.87103271484375
2018-08-14,87.7017593383789
2018-08-15,87.83576202392578
2018-08-16,90.03624725341797
2018-08-17,89.74002838134766
2018-08-20,90.32543182373047
2018-08-21,91.94756317138672
2018-08-22,90.85437774658203
2018-08-23,89.28865814208984
2018-08-24,89.65540313720703
2018-08-27,92.2508316040039
2018-08-28,91.62313842773438
2018-08-29,91.58081817626953
2018-08-30,89.9797592163086
2018-08-31,88.9337387084961
2018-09-04,88.23637390136719
2018-09-05,90.22879028320312
2018-09-06,89.99398803710938
2018-09-07,89.42471313476562
2018-09-10,89.9797592163086
2018-09-11,89.55281066894531
2018-09-12,88.59928131103516
2018-09-13,89.17566680908203
2018-09-14,87.67424011230469
2018-09-17,87.57460021972656
2018-09-18,86.88436126708984
2018-09-19,87.50345611572266
2018-09-20,87.5176773071289
2018-09-21,88.0584716796875
2018-09-24,86.47163391113281
2018-09-25,86.32933044433594
2018-09-26,84.93462371826172
2018-09-27,84.6357650756836
2018-09-28,84.50057220458984
2018-10-01,84.38671112060547
2018-10-02,82.15232849121094
2018-10-03,81.38382720947266
2018-10-04,81.25576782226562
2018-10-05,79.35580444335938
2018-10-08,80.09584045410156
2018-10-09,75.64132690429688
2018-10-10,74.69495391845703
2018-10-11,74.25375366210938
2018-10-12,73.89796447753906
2018-10-15,74.97956848144531
2018-10-16,77.11430358886719
2018-10-17,77.09296417236328
2018-10-18,76.13945770263672
2018-10-19,76.06116485595703
2018-10-22,75.6626968383789
2018-10-23,78.07495880126953
2018-10-24,74.19683074951172
2018-10-25,79.22771453857422
2018-10-26,74.38184356689453
2018-10-29,74.18258666992188
2018-10-30,79.17790985107422
2018-10-31,78.10342407226562
2018-11-01,81.19881439208984
2018-11-02,82.2092514038086
2018-11-05,82.65755462646484
2018-11-06,82.48676300048828
2018-11-07,83.33357238769531
2018-11-08,83.45452880859375
2018-11-09,82.79987335205078
2018-11-12,82.09542846679688
2018-11-13,83.21971130371094
2018-11-14,81.07785034179688
2018-11-15,81.4228744506836
2018-11-16,84.17604064941406
2018-11-19,85.25428009033203
2018-11-20,85.37650299072266
2018-11-21,86.45475769042969
2018-11-23,87.00825500488281
2018-11-26,89.76860046386719
2018-11-27,90.04176330566406
2018-11-28,90.7318344116211
2018-11-29,90.86125183105469
2018-11-30,90.66716003417969
2018-12-03,90.95467376708984
2018-12-04,86.98670196533203
2018-12-06,87.37487030029297
2018-12-07,86.52664947509766
2018-12-10,83.84539031982422
2018-12-11,82.97557067871094
2018-12-12,84.3701171875
2018-12-13,84.24073028564453
2018-12-14,81.37255859375
2018-12-17,80.12898254394531
2018-12-18,81.04906463623047
2018-12-19,79.15853881835938
2018-12-20,78.46845245361328
2018-12-21,75.42777252197266
2018-12-24,73.12029266357422
2018-12-26,76.2041244506836
2018-12-27,76.70011138916016
2018-12-28,77.10984802246094
2018-12-31,76.82231140136719
2019-01-02,77.57708740234375
2019-01-03,77.31831359863281
2019-01-04,81.09939575195312
2019-01-07,83.46437072753906
2019-01-08,85.34054565429688
2019-01-09,87.33174133300781
2019-01-10,88.06495666503906
2019-01-11,88.48188018798828
2019-01-14,89.085693359375
2019-01-15,89.02820587158203
2019-01-16,88.54659271240234
2019-01-17,90.22864532470703
2019-01-18,91.3356704711914
2019-01-22,90.7318344116211
2019-01-23,86.13845825195312
2019-01-24,88.3453140258789
2019-01-25,89.90518951416016
2019-01-28,89.46669006347656
2019-01-29,98.11430358886719
2019-01-30,94.99455261230469
2019-01-31,95.61277770996094
2019-02-01,95.59839630126953
2019-02-04,97.40266418457031
2019-02-05,97.381103515625
2019-02-06,96.54723358154297
2019-02-07,96.38909912109375
2019-02-08,95.81403350830078
2019-02-11,95.54087829589844
2019-02-12,98.07840728759766
2019-02-13,99.16382598876953
2019-02-14,98.89067077636719
2019-02-15,100.17737579345703
2019-02-19,101.75164794921875
2019-02-20,102.57833099365234
2019-02-21,102.65019989013672
2019-02-22,104.64855194091797
2019-02-25,103.99442291259766
2019-02-26,102.99523162841797
2019-02-27,102.75084686279297
2019-02-28,102.54792022705078
2019-03-01,102.4029769897461
2019-03-04,103.5914306640625
2019-03-05,102.8377914428711
2019-03-06,100.66378021240234
2019-03-07,99.61302185058594
2019-03-08,99.67822265625
2019-03-11,98.98980712890625
2019-03-12,102.18560028076172
2019-03-13,102.25081634521484
2019-03-14,101.50440979003906
2019-03-15,96.51144409179688
2019-03-18,96.60565185546875
