Date,KLAC
2015-12-30,58.27232360839844
2015-12-31,57.98802947998047
2016-01-04,57.43614959716797
2016-01-05,57.47796630859375
2016-01-06,55.671852111816406
2016-01-07,55.136722564697266
2016-01-08,54.55138397216797
2016-01-11,54.77715301513672
2016-01-12,54.977848052978516
2016-01-13,54.16676330566406
2016-01-14,55.73875427246094
2016-01-15,53.97444534301758
2016-01-19,53.78212356567383
2016-01-20,54.40087127685547
2016-01-21,54.041343688964844
2016-01-22,54.425968170166016
2016-01-25,54.058048248291016
2016-01-26,54.4677848815918
2016-01-27,53.87411117553711
2016-01-28,54.726993560791016
2016-01-29,56.01468276977539
2016-02-01,56.12339782714844
2016-02-02,55.3206901550293
2016-02-03,55.855804443359375
2016-02-04,55.922706604003906
2016-02-05,54.77715301513672
2016-02-08,53.631614685058594
2016-02-09,53.4810905456543
2016-02-10,53.623252868652344
2016-02-11,53.007869720458984
2016-02-12,53.77498245239258
2016-02-16,54.575843811035156
2016-02-17,55.27553176879883
2016-02-18,54.668575286865234
2016-02-19,55.376686096191406
2016-02-22,55.756046295166016
2016-02-23,55.36827087402344
2016-02-24,55.92463302612305
2016-02-25,56.860382080078125
2016-02-26,57.29874038696289
2016-02-29,57.104854583740234
2016-03-01,58.150177001953125
2016-03-02,57.67806625366211
2016-03-03,57.91412353515625
2016-03-04,57.585350036621094
2016-03-07,58.032135009765625
2016-03-08,57.0964241027832
2016-03-09,57.37459945678711
2016-03-10,57.91412353515625
2016-03-11,58.35246658325195
2016-03-14,58.63911437988281
2016-03-15,58.74028778076172
2016-03-16,59.1364860534668
2016-03-17,59.73502731323242
2016-03-18,60.0047721862793
2016-03-21,60.072208404541016
2016-03-22,60.22395706176758
2016-03-23,59.85302734375
2016-03-24,59.68442153930664
2016-03-28,59.73502731323242
2016-03-29,60.99951171875
2016-03-30,61.1681022644043
2016-03-31,61.37886047363281
2016-04-01,61.58121109008789
2016-04-04,61.39571762084961
2016-04-05,61.00791549682617
2016-04-06,61.319847106933594
2016-04-07,60.78874206542969
2016-04-08,60.75503158569336
2016-04-11,60.83932876586914
2016-04-12,60.82249450683594
2016-04-13,61.454734802246094
2016-04-14,61.10910415649414
2016-04-15,61.142818450927734
2016-04-18,61.328269958496094
2016-04-19,61.64017105102539
2016-04-20,61.51373291015625
2016-04-21,60.687599182128906
2016-04-22,60.61172866821289
2016-04-25,60.35040283203125
2016-04-26,60.561134338378906
2016-04-27,60.88991928100586
2016-04-28,59.70128631591797
2016-04-29,58.95943069458008
2016-05-02,59.06904220581055
2016-05-03,58.69810104370117
2016-05-04,58.25132751464844
2016-05-05,58.49578094482422
2016-05-06,58.47048568725586
2016-05-09,58.28504943847656
2016-05-10,58.88356399536133
2016-05-11,58.75713348388672
2016-05-12,58.45135498046875
2016-05-13,58.26449966430664
2016-05-16,57.66998291015625
2016-05-17,57.55955505371094
2016-05-18,57.93327713012695
2016-05-19,57.65298080444336
2016-05-20,59.10536193847656
2016-05-23,59.24125671386719
2016-05-24,60.29442596435547
2016-05-25,60.922950744628906
2016-05-26,61.08430862426758
2016-05-27,61.99308776855469
2016-05-31,61.942134857177734
2016-06-01,62.11201095581055
2016-06-02,62.23089599609375
2016-06-03,62.086524963378906
2016-06-06,61.780765533447266
2016-06-07,61.96760940551758
2016-06-08,62.15447998046875
2016-06-09,62.349830627441406
2016-06-10,61.721290588378906
2016-06-13,61.58543014526367
2016-06-14,61.68734359741211
2016-06-15,61.92515563964844
2016-06-16,61.82322692871094
2016-06-17,62.02705383300781
2016-06-20,62.553646087646484
2016-06-21,62.73201370239258
2016-06-22,63.10573196411133
2016-06-23,63.572853088378906
2016-06-24,61.6193962097168
2016-06-27,60.53221893310547
2016-06-28,61.14375305175781
2016-06-29,61.22018814086914
2016-06-30,62.213932037353516
2016-07-01,61.57689666748047
2016-07-05,61.24567413330078
2016-07-06,61.373085021972656
2016-07-07,61.35609817504883
2016-07-08,62.638587951660156
2016-07-11,63.173683166503906
2016-07-12,63.98904037475586
2016-07-13,64.16740417480469
2016-07-14,63.887123107910156
2016-07-15,63.810665130615234
2016-07-18,64.49017333984375
2016-07-19,64.50713348388672
2016-07-20,65.11865997314453
2016-07-21,64.32877349853516
2016-07-22,64.60057067871094
2016-07-25,64.96577453613281
2016-07-26,65.39045715332031
2016-07-27,65.39895629882812
2016-07-28,65.78114318847656
2016-07-29,64.30326843261719
2016-08-01,65.04220581054688
2016-08-02,64.31181335449219
2016-08-03,64.62604522705078
2016-08-04,65.22904205322266
2016-08-05,65.93402099609375
2016-08-08,65.4159164428711
2016-08-09,65.74715423583984
2016-08-10,59.00342559814453
2016-08-11,57.77116012573242
2016-08-12,58.43006896972656
2016-08-15,59.422752380371094
2016-08-16,59.20882797241211
2016-08-17,59.59389877319336
2016-08-18,59.67091369628906
2016-08-19,60.71491241455078
2016-08-22,60.34691619873047
2016-08-23,58.233245849609375
2016-08-24,57.48021697998047
2016-08-25,57.59147262573242
2016-08-26,57.77971267700195
2016-08-29,58.815185546875
2016-08-30,58.49852752685547
2016-08-31,59.268707275390625
2016-09-01,60.535221099853516
2016-09-02,60.073116302490234
2016-09-06,60.36405944824219
2016-09-07,60.586551666259766
2016-09-08,60.29560470581055
2016-09-09,59.4141960144043
2016-09-12,60.43252182006836
2016-09-13,59.07189178466797
2016-09-14,58.96064758300781
2016-09-15,60.12446594238281
2016-09-16,60.098785400390625
2016-09-19,59.636661529541016
2016-09-20,59.20024490356445
2016-09-21,59.722259521484375
2016-09-22,59.48265075683594
2016-09-23,59.320068359375
2016-09-26,59.046226501464844
2016-09-27,59.9019660949707
2016-09-28,59.77359390258789
2016-09-29,58.84939193725586
2016-09-30,59.65378952026367
2016-10-03,60.25282669067383
2016-10-04,60.1586799621582
2016-10-05,60.937400817871094
2016-10-06,61.43373107910156
2016-10-07,62.18677520751953
2016-10-10,62.931278228759766
2016-10-11,61.947166442871094
2016-10-12,61.699005126953125
2016-10-13,61.04865646362305
2016-10-14,61.5877799987793
2016-10-17,61.604888916015625
2016-10-18,61.69044494628906
2016-10-19,61.56209945678711
2016-10-20,61.604888916015625
2016-10-21,63.016876220703125
2016-10-24,63.80412292480469
2016-10-25,64.09512329101562
2016-10-26,64.42882537841797
2016-10-27,63.94106674194336
2016-10-28,63.889739990234375
2016-10-31,64.27478790283203
2016-11-01,63.239356994628906
2016-11-02,63.94961929321289
2016-11-03,63.90684509277344
2016-11-04,63.769920349121094
2016-11-07,64.64276123046875
2016-11-08,64.63420104980469
2016-11-09,64.59999084472656
2016-11-10,64.22074127197266
2016-11-11,65.0395278930664
2016-11-14,65.05680847167969
2016-11-15,67.01331329345703
2016-11-16,66.9702377319336
2016-11-17,68.1338119506836
2016-11-18,68.98707580566406
2016-11-21,69.78005981445312
2016-11-22,71.57282257080078
2016-11-23,70.52989196777344
2016-11-25,70.90914154052734
2016-11-28,71.1159896850586
2016-11-29,70.400634765625
2016-11-30,68.8147201538086
2016-12-01,65.4446792602539
2016-12-02,65.72908020019531
2016-12-05,66.39276123046875
2016-12-06,67.33224487304688
2016-12-07,68.31481170654297
2016-12-08,67.96141815185547
2016-12-09,66.54788208007812
2016-12-12,66.64268493652344
2016-12-13,67.20294189453125
2016-12-14,67.06503295898438
2016-12-15,68.40101623535156
2016-12-16,67.39257049560547
2016-12-19,68.40962219238281
2016-12-20,67.9872817993164
2016-12-21,68.07349395751953
2016-12-22,68.21998596191406
2016-12-23,68.19412994384766
2016-12-27,68.9698715209961
2016-12-28,68.74577331542969
2016-12-29,68.34064483642578
2016-12-30,67.81489562988281
2017-01-03,68.44409942626953
2017-01-04,68.20277404785156
2017-01-05,67.59080505371094
2017-01-06,68.20277404785156
2017-01-09,68.59925079345703
2017-01-10,68.37513732910156
2017-01-11,69.18534088134766
2017-01-12,69.03880310058594
2017-01-13,70.19377136230469
2017-01-17,68.95262145996094
2017-01-18,70.35752868652344
2017-01-19,69.94381713867188
2017-01-20,70.29720306396484
2017-01-23,70.76262664794922
2017-01-24,71.36598205566406
2017-01-25,72.97775268554688
2017-01-26,71.75382995605469
2017-01-27,74.2619857788086
2017-01-30,74.33953857421875
2017-01-31,73.35699462890625
2017-02-01,74.15855407714844
2017-02-02,75.2962646484375
2017-02-03,75.49449157714844
2017-02-06,74.98597717285156
2017-02-07,75.55484008789062
2017-02-08,74.8739242553711
2017-02-09,74.76188659667969
2017-02-10,74.67569732666016
2017-02-13,75.64704895019531
2017-02-14,75.4476089477539
2017-02-15,76.0460433959961
2017-02-16,76.78325653076172
2017-02-17,76.7225570678711
2017-02-21,78.448486328125
2017-02-22,78.29238891601562
2017-02-23,77.97147369384766
2017-02-24,78.30974578857422
2017-02-27,78.2490234375
2017-02-28,78.16230773925781
2017-03-01,79.30715942382812
2017-03-02,78.69134521484375
2017-03-03,78.42247772216797
2017-03-06,78.7694091796875
2017-03-07,78.96021270751953
2017-03-08,79.40254974365234
2017-03-09,79.61070251464844
2017-03-10,80.8336181640625
2017-03-13,80.53872680664062
2017-03-14,80.5473861694336
2017-03-15,81.18922424316406
2017-03-16,81.70091247558594
2017-03-17,82.12592315673828
2017-03-20,82.49885559082031
2017-03-21,81.69224548339844
2017-03-22,82.88912963867188
2017-03-23,82.59427642822266
2017-03-24,83.01924133300781
2017-03-27,83.0886459350586
2017-03-28,82.95856475830078
2017-03-29,82.78504943847656
2017-03-30,82.94987487792969
2017-03-31,82.45547485351562
2017-04-03,83.23607635498047
2017-04-04,83.66105651855469
2017-04-05,83.02791595458984
2017-04-06,83.4095458984375
2017-04-07,83.7304458618164
2017-04-10,83.54830169677734
2017-04-11,82.82843017578125
2017-04-12,82.576904296875
2017-04-13,82.68099212646484
2017-04-17,82.82843017578125
2017-04-18,82.0478286743164
2017-04-19,84.64110565185547
2017-04-20,85.43902587890625
2017-04-21,85.31761169433594
2017-04-24,87.45120239257812
2017-04-25,88.2144775390625
2017-04-26,87.42520904541016
2017-04-27,89.84500885009766
2017-04-28,85.18753051757812
2017-05-01,86.01146697998047
2017-05-02,86.4885025024414
2017-05-03,86.25432586669922
2017-05-04,87.4338607788086
2017-05-05,87.54662322998047
2017-05-08,87.16500854492188
2017-05-09,87.4338607788086
2017-05-10,87.39051055908203
2017-05-11,87.42538452148438
2017-05-12,87.2335433959961
2017-05-15,88.28863525390625
2017-05-16,89.23041534423828
2017-05-17,87.09403228759766
2017-05-18,87.93984985351562
2017-05-19,88.75080871582031
2017-05-22,89.56175231933594
2017-05-23,89.36988067626953
2017-05-24,90.05876159667969
2017-05-25,91.42779541015625
2017-05-26,91.33187866210938
2017-05-30,91.1574935913086
2017-05-31,90.68663024902344
2017-06-01,91.340576171875
2017-06-02,92.3259506225586
2017-06-05,92.77938842773438
2017-06-06,94.00016784667969
2017-06-07,94.75879669189453
2017-06-08,94.98551177978516
2017-06-09,88.92518615722656
2017-06-12,88.19273376464844
2017-06-13,88.43689727783203
2017-06-14,85.93428039550781
2017-06-15,84.6437759399414
2017-06-16,85.19309997558594
2017-06-19,88.08806610107422
2017-06-20,85.08844757080078
2017-06-21,85.46343231201172
2017-06-22,84.29495239257812
2017-06-23,85.41110229492188
2017-06-26,83.72814178466797
2017-06-27,81.85337829589844
2017-06-28,83.48399353027344
2017-06-29,80.66749572753906
2017-06-30,79.79548645019531
2017-07-03,79.83038330078125
2017-07-05,80.47564697265625
2017-07-06,80.6413345336914
2017-07-07,82.46379089355469
2017-07-10,83.38809204101562
2017-07-11,84.52165985107422
2017-07-12,85.19309997558594
2017-07-13,85.10588836669922
2017-07-14,86.884765625
2017-07-17,86.44003295898438
2017-07-18,87.0504379272461
2017-07-19,88.41071319580078
2017-07-20,88.6810302734375
2017-07-21,87.10276794433594
2017-07-24,87.38179016113281
2017-07-25,86.43131256103516
2017-07-26,87.94857025146484
2017-07-27,87.13761901855469
2017-07-28,82.31554412841797
2017-07-31,80.77212524414062
2017-08-01,80.77212524414062
2017-08-02,78.48751831054688
2017-08-03,77.57192993164062
2017-08-04,77.45858764648438
2017-08-07,80.23152923583984
2017-08-08,79.0717544555664
2017-08-09,79.76935577392578
2017-08-10,76.8569107055664
2017-08-11,79.30611419677734
2017-08-14,80.324462890625
2017-08-15,79.903076171875
2017-08-16,80.6580581665039
2017-08-17,78.80575561523438
2017-08-18,79.23591613769531
2017-08-21,78.13859558105469
2017-08-22,80.50003814697266
2017-08-23,80.28057098388672
2017-08-24,79.27102661132812
2017-08-25,79.42903900146484
2017-08-28,80.35958862304688
2017-08-29,81.10577392578125
2017-08-30,82.10652923583984
2017-08-31,82.2469711303711
2017-09-01,82.58934783935547
2017-09-05,82.22066497802734
2017-09-06,82.9580307006836
2017-09-07,83.6778793334961
2017-09-08,82.82637023925781
2017-09-11,85.30195617675781
2017-09-12,85.9866714477539
2017-09-13,84.92446899414062
2017-09-14,85.55652618408203
2017-09-15,86.5924072265625
2017-09-18,88.58515167236328
2017-09-19,89.55078887939453
2017-09-20,87.48783111572266
2017-09-21,87.36490631103516
2017-09-22,88.30422973632812
2017-09-25,86.91722106933594
2017-09-26,87.05767822265625
2017-09-27,91.44697570800781
2017-09-28,92.10538482666016
2017-09-29,93.05347442626953
2017-10-02,92.13172149658203
2017-10-03,90.2794189453125
2017-10-04,90.41989135742188
2017-10-05,89.2523193359375
2017-10-06,89.95462799072266
2017-10-09,91.25386047363281
2017-10-10,91.69278717041016
2017-10-11,91.81568908691406
2017-10-12,92.01760864257812
2017-10-13,92.43897247314453
2017-10-16,94.22103881835938
2017-10-17,94.81798553466797
2017-10-18,94.8882064819336
2017-10-19,94.85311126708984
2017-10-20,95.10767364501953
2017-10-23,94.63362884521484
2017-10-24,94.53707122802734
2017-10-25,93.67675018310547
2017-10-26,95.5553970336914
2017-10-27,94.87065887451172
2017-10-30,94.23857879638672
2017-10-31,95.59049224853516
2017-11-01,92.30729675292969
2017-11-02,93.38705444335938
2017-11-03,93.31685638427734
2017-11-06,92.62330627441406
2017-11-07,94.37024688720703
2017-11-08,94.00157928466797
2017-11-09,89.89315795898438
2017-11-10,89.92829132080078
2017-11-13,89.4805679321289
2017-11-14,90.1957778930664
2017-11-15,90.90216064453125
2017-11-16,92.50917053222656
2017-11-17,89.75431060791016
2017-11-20,90.51365661621094
2017-11-21,92.47386169433594
2017-11-22,92.24430847167969
2017-11-24,92.74758911132812
2017-11-27,92.17364501953125
2017-11-28,94.61949157714844
2017-11-29,88.60643005371094
2017-11-30,90.27525329589844
2017-12-01,91.7145004272461
2017-12-04,89.07439422607422
2017-12-05,90.62843322753906
2017-12-06,90.71673583984375
2017-12-07,92.3414306640625
2017-12-08,91.81163024902344
2017-12-11,91.69683074951172
2017-12-12,90.99927520751953
2017-12-13,91.7145004272461
2017-12-14,92.20014953613281
2017-12-15,93.2685317993164
2017-12-18,98.20436096191406
2017-12-19,98.55754852294922
2017-12-20,99.29043579101562
2017-12-21,95.90863037109375
2017-12-22,96.5267105102539
2017-12-26,95.0521469116211
2017-12-27,94.72544860839844
2017-12-28,95.22872924804688
2017-12-29,92.7740707397461
2018-01-02,93.71002197265625
2018-01-03,94.8049087524414
2018-01-04,94.97268676757812
2018-01-05,97.00350952148438
2018-01-08,97.2684097290039
2018-01-09,96.42073822021484
2018-01-10,93.84246826171875
2018-01-11,93.80715942382812
2018-01-12,94.73429107666016
2018-01-16,95.06098175048828
2018-01-17,100.20870208740234
2018-01-18,101.23297119140625
2018-01-19,101.55964660644531
2018-01-22,101.17996978759766
2018-01-23,102.4338150024414
2018-01-24,101.48017883300781
2018-01-25,99.85550689697266
2018-01-26,100.1645736694336
2018-01-29,99.00786590576172
2018-01-30,96.60619354248047
2018-01-31,96.95053100585938
2018-02-01,98.14254760742188
2018-02-02,94.05440521240234
2018-02-05,89.35696411132812
2018-02-06,92.91535186767578
2018-02-07,90.64611053466797
2018-02-08,87.00824737548828
2018-02-09,89.09209442138672
2018-02-12,91.74981689453125
2018-02-13,92.01470184326172
2018-02-14,95.43352508544922
2018-02-15,96.67672729492188
2018-02-16,95.47792053222656
2018-02-20,98.16854858398438
2018-02-21,97.38713836669922
2018-02-22,96.71224975585938
2018-02-23,98.09751892089844
2018-02-26,101.82711791992188
2018-02-27,100.75265502929688
2018-02-28,100.61944580078125
2018-03-01,98.75464630126953
2018-03-02,100.35305786132812
2018-03-05,101.0811996459961
2018-03-06,103.07032012939453
2018-03-07,104.29576873779297
2018-03-08,103.89617156982422
2018-03-09,107.58138275146484
2018-03-12,108.6824951171875
2018-03-13,106.98641204833984
2018-03-14,106.95092010498047
2018-03-15,107.2794418334961
2018-03-16,107.1107406616211
2018-03-19,102.99043273925781
2018-03-20,104.06489562988281
2018-03-21,104.83744812011719
2018-03-22,100.27311706542969
2018-03-23,96.06401062011719
2018-03-26,100.66384887695312
2018-03-27,95.7354507446289
2018-03-28,94.63429260253906
2018-03-29,96.80106353759766
2018-04-02,93.53321838378906
2018-04-03,95.5223159790039
2018-04-04,97.01417541503906
2018-04-05,96.53465270996094
2018-04-06,92.41431427001953
2018-04-09,92.16566467285156
2018-04-10,96.41031646728516
2018-04-11,94.69647979736328
2018-04-12,96.89873504638672
2018-04-13,95.54008483886719
2018-04-16,96.65895080566406
2018-04-17,98.23072814941406
2018-04-18,96.11727905273438
2018-04-19,90.83367156982422
2018-04-20,90.1143798828125
2018-04-23,89.68814849853516
2018-04-24,88.409423828125
2018-04-25,87.60135650634766
2018-04-26,89.53717041015625
2018-04-27,90.73600006103516
2018-04-30,90.34525299072266
2018-05-01,90.86919403076172
2018-05-02,90.72711181640625
2018-05-03,91.45527648925781
2018-05-04,94.7142333984375
2018-05-07,94.75862884521484
2018-05-08,94.9273681640625
2018-05-09,96.9430923461914
2018-05-10,98.62144470214844
2018-05-11,98.63035583496094
2018-05-14,100.78496551513672
2018-05-15,99.5333023071289
2018-05-16,101.62530517578125
2018-05-17,101.24092864990234
2018-05-18,97.79888153076172
2018-05-21,99.63164520263672
2018-05-22,101.58065032958984
2018-05-23,101.29456329345703
2018-05-24,101.50016784667969
2018-05-25,102.20648193359375
2018-05-29,101.60747528076172
2018-05-30,101.92931365966797
2018-05-31,101.2319564819336
2018-06-01,103.5654067993164
2018-06-04,103.92304229736328
2018-06-05,105.61275482177734
2018-06-06,104.98694610595703
2018-06-07,103.64586639404297
2018-06-08,102.09917449951172
2018-06-11,100.55249786376953
2018-06-12,101.55382537841797
2018-06-13,100.9905776977539
2018-06-14,101.14257049560547
2018-06-15,100.88330078125
2018-06-18,100.177001953125
2018-06-19,98.86278533935547
2018-06-20,98.13859558105469
2018-06-21,98.62137603759766
2018-06-22,95.26873016357422
2018-06-25,93.10515594482422
2018-06-26,93.50748443603516
2018-06-27,89.97602844238281
2018-06-28,91.02207946777344
2018-06-29,91.66575622558594
2018-07-02,92.80120086669922
2018-07-03,90.83429718017578
2018-07-05,92.47041320800781
2018-07-06,93.7578125
2018-07-09,94.73231506347656
2018-07-10,94.82172393798828
2018-07-11,92.31841278076172
2018-07-12,93.47172546386719
2018-07-13,93.74886322021484
2018-07-16,93.12303161621094
2018-07-17,94.66973114013672
2018-07-18,98.54986572265625
2018-07-19,96.99424743652344
2018-07-20,95.5905990600586
2018-07-23,95.60847473144531
2018-07-24,92.935302734375
2018-07-25,93.37336730957031
2018-07-26,94.07968139648438
2018-07-27,96.17171478271484
2018-07-30,95.03630065917969
2018-07-31,104.97798919677734
2018-08-01,104.34324645996094
2018-08-02,105.91673278808594
2018-08-03,106.91804504394531
2018-08-06,105.73790740966797
2018-08-07,105.63958740234375
2018-08-08,105.64852142333984
2018-08-09,104.3968734741211
2018-08-10,102.12601470947266
2018-08-13,103.84256744384766
2018-08-14,103.77059936523438
2018-08-15,101.45796203613281
2018-08-16,100.9990463256836
2018-08-17,101.14300537109375
2018-08-20,99.82023620605469
2018-08-21,101.94389343261719
2018-08-22,102.59178161621094
2018-08-23,102.51979064941406
2018-08-24,103.8785400390625
2018-08-27,105.71426391601562
2018-08-28,105.60628509521484
2018-08-29,105.03937530517578
2018-08-30,105.05735778808594
2018-08-31,104.57142639160156
2018-09-04,106.3531265258789
2018-09-05,106.9290542602539
2018-09-06,96.53577423095703
2018-09-07,93.74626922607422
2018-09-10,95.10503387451172
2018-09-11,95.04203033447266
2018-09-12,92.59445190429688
2018-09-13,93.72826385498047
2018-09-14,94.00721740722656
2018-09-17,92.9273910522461
2018-09-18,93.21534729003906
2018-09-19,92.18951416015625
2018-09-20,93.51229858398438
2018-09-21,94.0522232055664
2018-09-24,93.92623138427734
2018-09-25,92.10853576660156
2018-09-26,90.5068130493164
2018-09-27,90.80374908447266
2018-09-28,91.52362823486328
2018-10-01,90.66878509521484
2018-10-02,90.85773468017578
2018-10-03,92.5134506225586
2018-10-04,91.19971466064453
2018-10-05,89.3909912109375
2018-10-08,89.28302001953125
2018-10-09,89.22002410888672
2018-10-10,84.45082092285156
2018-10-11,82.5791244506836
2018-10-12,83.85694122314453
2018-10-15,81.96723937988281
2018-10-16,83.64995574951172
2018-10-17,84.42382049560547
2018-10-18,82.19219970703125
2018-10-19,81.71528625488281
2018-10-22,81.23834991455078
2018-10-23,81.42732238769531
2018-10-24,77.38700103759766
2018-10-25,80.11355590820312
2018-10-26,78.47581481933594
2018-10-29,76.60413360595703
2018-10-30,82.4261474609375
2018-10-31,82.37218475341797
2018-11-01,85.41364288330078
2018-11-02,83.94689178466797
2018-11-05,83.24502563476562
2018-11-06,85.53065490722656
2018-11-07,86.84442901611328
2018-11-08,87.3303451538086
2018-11-09,85.73760223388672
2018-11-12,83.04706573486328
2018-11-13,84.0638656616211
2018-11-14,83.07408142089844
2018-11-15,85.67776489257812
2018-11-16,87.90955352783203
2018-11-19,83.76354217529297
2018-11-20,85.71406555175781
2018-11-21,85.94994354248047
2018-11-23,85.55982971191406
2018-11-26,86.93881225585938
2018-11-27,87.39241027832031
2018-11-28,89.56975555419922
2018-11-29,87.7190170288086
2018-11-30,89.41551971435547
2018-12-03,91.76522064208984
2018-12-04,87.02046966552734
2018-12-06,86.69386291503906
2018-12-07,83.63653564453125
2018-12-10,83.71818542480469
2018-12-11,84.1264419555664
2018-12-12,84.86126708984375
2018-12-13,84.08106994628906
2018-12-14,81.20519256591797
2018-12-17,80.68806457519531
2018-12-18,81.66785430908203
2018-12-19,78.87362670898438
2018-12-20,77.93013000488281
2018-12-21,77.72148132324219
2018-12-24,73.69341278076172
2018-12-26,78.06621551513672
2018-12-27,80.10746002197266
2018-12-28,80.40682983398438
2018-12-31,81.1870346069336
2019-01-02,82.47529602050781
2019-01-03,77.8484878540039
2019-01-04,82.82910919189453
2019-01-07,84.00849151611328
2019-01-08,82.67487335205078
2019-01-09,84.80685424804688
2019-01-10,85.0155029296875
2019-01-11,85.30581665039062
2019-01-14,83.854248046875
2019-01-15,83.93588256835938
2019-01-16,82.5206527709961
2019-01-17,84.29881286621094
2019-01-18,86.84809112548828
2019-01-22,84.5618896484375
2019-01-23,83.32806396484375
2019-01-24,89.17057800292969
2019-01-25,91.98294067382812
2019-01-28,92.24603271484375
2019-01-29,91.62004852294922
2019-01-30,96.14707946777344
2019-01-31,96.68233489990234
2019-02-01,97.0361557006836
2019-02-04,97.09966278076172
2019-02-05,96.87284088134766
2019-02-06,97.81636810302734
2019-02-07,95.6934814453125
2019-02-08,95.8023452758789
2019-02-11,95.82047271728516
2019-02-12,97.25389099121094
2019-02-13,97.87078094482422
2019-02-14,97.87992858886719
2019-02-15,98.83918762207031
2019-02-19,98.90314483642578
2019-02-20,103.11469268798828
2019-02-21,103.22431182861328
2019-02-22,104.59466552734375
2019-02-25,105.75489807128906
2019-02-26,106.08381652832031
2019-02-27,104.96925354003906
2019-02-28,105.50825500488281
2019-03-01,105.7731704711914
2019-03-04,106.62281799316406
2019-03-05,105.27985382080078
2019-03-06,104.60381317138672
2019-03-07,104.72256469726562
2019-03-08,104.10133361816406
2019-03-11,106.82378387451172
2019-03-12,106.58626556396484
2019-03-13,106.7780990600586
2019-03-14,107.06131744384766
2019-03-15,109.28128814697266
