Date,BAC
2016-06-30,10.674882888793945
2016-07-01,10.538128852844238
2016-07-05,10.248531341552734
2016-07-06,10.345064163208008
2016-07-07,10.465731620788574
2016-07-08,10.594438552856445
2016-07-11,10.626615524291992
2016-07-12,10.892082214355469
2016-07-13,10.811637878417969
2016-07-14,10.98056697845459
2016-07-15,10.98861312866211
2016-07-18,11.350611686706543
2016-07-19,11.471277236938477
2016-07-20,11.583897590637207
2016-07-21,11.47932243347168
2016-07-22,11.5678071975708
2016-07-25,11.559761047363281
2016-07-26,11.688474655151367
2016-07-27,11.768918991088867
2016-07-28,11.8091402053833
2016-07-29,11.656296730041504
2016-08-01,11.527585983276367
2016-08-02,11.36669921875
2016-08-03,11.648248672485352
2016-08-04,11.648248672485352
2016-08-05,12.106781005859375
2016-08-08,12.171135902404785
2016-08-09,12.219400405883789
2016-08-10,11.91372013092041
2016-08-11,11.970026016235352
2016-08-12,11.994160652160645
2016-08-15,12.082649230957031
2016-08-16,12.203311920166016
2016-08-17,12.187223434448242
2016-08-18,12.195270538330078
2016-08-19,12.243536949157715
2016-08-22,12.211357116699219
2016-08-23,12.348113059997559
2016-08-24,12.388333320617676
2016-08-25,12.492910385131836
2016-08-26,12.702065467834473
2016-08-29,12.742286682128906
2016-08-30,13.023838996887207
2016-08-31,13.044042587280273
2016-09-01,12.914731979370117
2016-09-02,12.93089771270752
2016-09-06,12.753098487854004
2016-09-07,12.688447952270508
2016-09-08,12.817754745483398
2016-09-09,12.720769882202148
2016-09-12,12.850079536437988
2016-09-13,12.704607963562012
2016-09-14,12.631871223449707
2016-09-15,12.66419792175293
2016-09-16,12.51872730255127
2016-09-19,12.599544525146484
2016-09-20,12.607624053955078
2016-09-21,12.648038864135742
2016-09-22,12.607624053955078
2016-09-23,12.542972564697266
2016-09-26,12.195455551147461
2016-09-27,12.357090950012207
2016-09-28,12.429827690124512
2016-09-29,12.25202751159668
2016-09-30,12.648038864135742
2016-10-03,12.631871223449707
2016-10-04,12.769261360168457
2016-10-05,13.01979923248291
2016-10-06,13.108698844909668
2016-10-07,13.035962104797363
2016-10-10,13.17335319519043
2016-10-11,13.01979923248291
2016-10-12,12.955144882202148
2016-10-13,12.79350471496582
2016-10-14,12.93089771270752
2016-10-17,12.971304893493652
2016-10-18,13.141026496887207
2016-10-19,13.310746192932129
2016-10-20,13.383477210998535
2016-10-21,13.472375869750977
2016-10-24,13.55319881439209
2016-10-25,13.512788772583008
2016-10-26,13.634018898010254
2016-10-27,13.666342735290527
2016-10-28,13.480461120605469
2016-10-31,13.33498764038086
2016-11-01,13.423888206481934
2016-11-02,13.318822860717773
2016-11-03,13.318822860717773
2016-11-04,13.375399589538574
2016-11-07,13.74716567993164
2016-11-08,13.739081382751465
2016-11-09,14.523019790649414
2016-11-10,15.161476135253906
2016-11-11,15.371606826782227
2016-11-14,16.22828483581543
2016-11-15,16.29293441772461
2016-11-16,15.961580276489258
2016-11-17,16.22828483581543
2016-11-18,16.163623809814453
2016-11-21,16.43031883239746
2016-11-22,16.40607261657715
2016-11-23,16.616199493408203
2016-11-25,16.85865592956543
2016-11-28,16.40607261657715
2016-11-29,16.397994995117188
2016-11-30,17.132110595703125
2016-12-01,17.44036293029785
2016-12-02,17.22134017944336
2016-12-05,17.716161727905273
2016-12-06,17.975736618041992
2016-12-07,18.308324813842773
2016-12-08,18.616575241088867
2016-12-09,18.73013687133789
2016-12-12,18.340768814086914
2016-12-13,18.340768814086914
2016-12-14,18.38943862915039
2016-12-15,18.78691864013672
2016-12-16,18.38132667541504
2016-12-19,18.235319137573242
2016-12-20,18.4218807220459
2016-12-21,18.35699462890625
2016-12-22,18.283987045288086
2016-12-23,18.332664489746094
2016-12-27,18.340768814086914
2016-12-28,18.113637924194336
2016-12-29,17.845947265625
2016-12-30,17.927066802978516
2017-01-03,18.275875091552734
2017-01-04,18.616575241088867
2017-01-05,18.397552490234375
2017-01-06,18.397552490234375
2017-01-09,18.292102813720703
2017-01-10,18.608463287353516
2017-01-11,18.713912963867188
2017-01-12,18.59223747253418
2017-01-13,18.665237426757812
2017-01-17,17.886510848999023
2017-01-18,18.35699462890625
2017-01-19,18.275875091552734
2017-01-20,18.3651065826416
2017-01-23,18.30021095275879
2017-01-24,18.616575241088867
2017-01-25,18.957265853881836
2017-01-26,19.014047622680664
2017-01-27,18.949159622192383
2017-01-30,18.616575241088867
2017-01-31,18.3651065826416
2017-02-01,18.56789779663086
2017-02-02,18.43000030517578
2017-02-03,18.892370223999023
2017-02-06,18.75446891784668
2017-02-07,18.57601547241211
2017-02-08,18.38943862915039
2017-02-09,18.75446891784668
2017-02-10,18.722023010253906
2017-02-13,18.981597900390625
2017-02-14,19.51698112487793
2017-02-15,19.938800811767578
2017-02-16,19.938800811767578
2017-02-17,19.890121459960938
2017-02-21,20.101028442382812
2017-02-22,20.109146118164062
2017-02-23,19.938800811767578
2017-02-24,19.65488052368164
2017-02-27,19.930686950683594
2017-02-28,20.019914627075195
2017-03-01,20.74812889099121
2017-03-02,20.5284481048584
2017-03-03,20.699312210083008
2017-03-06,20.54471778869629
2017-03-07,20.512178421020508
2017-03-08,20.5528564453125
2017-03-09,20.626079559326172
2017-03-10,20.593538284301758
2017-03-13,20.585399627685547
2017-03-14,20.6016788482666
2017-03-15,20.487760543823242
2017-03-16,20.520305633544922
2017-03-17,20.227392196655273
2017-03-20,19.885663986206055
2017-03-21,18.730270385742188
2017-03-22,18.66518211364746
2017-03-23,18.770957946777344
2017-03-24,18.81163787841797
2017-03-27,18.7384090423584
2017-03-28,19.104551315307617
2017-03-29,18.998781204223633
2017-03-30,19.4218807220459
2017-03-31,19.194055557250977
2017-04-03,19.194055557250977
2017-04-04,19.072010040283203
2017-04-05,18.85232162475586
2017-04-06,18.92555046081543
2017-04-07,18.84418487548828
2017-04-10,18.730270385742188
2017-04-11,18.648914337158203
2017-04-12,18.429222106933594
2017-04-13,18.176990509033203
2017-04-17,18.559404373168945
2017-04-18,18.478036880493164
2017-04-19,18.502458572387695
2017-04-20,18.770957946777344
2017-04-21,18.478036880493164
2017-04-24,19.226600646972656
2017-04-25,19.511375427246094
2017-04-26,19.438152313232422
2017-04-27,19.242870330810547
2017-04-28,18.99064064025879
2017-05-01,19.210329055786133
2017-05-02,19.14523696899414
2017-05-03,19.340517044067383
2017-05-04,19.40560531616211
2017-05-05,19.316104888916016
2017-05-08,19.495105743408203
2017-05-09,19.511375427246094
2017-05-10,19.649700164794922
2017-05-11,19.584606170654297
2017-05-12,19.527652740478516
2017-05-15,19.576473236083984
2017-05-16,19.519514083862305
2017-05-17,18.364124298095703
2017-05-18,18.502458572387695
2017-05-19,18.75467872619629
2017-05-22,18.74654197692871
2017-05-23,19.03132438659668
2017-05-24,19.006916046142578
2017-05-25,18.91741180419922
2017-05-26,18.90927505493164
2017-05-30,18.64076805114746
2017-05-31,18.29383087158203
2017-06-01,18.473424911499023
2017-06-02,18.32648277282715
2017-06-05,18.29383087158203
2017-06-06,18.14689826965332
2017-06-07,18.44894027709961
2017-06-08,18.7509765625
2017-06-09,19.32240867614746
2017-06-12,19.412195205688477
2017-06-13,19.404035568237305
2017-06-14,19.3958740234375
2017-06-15,19.216278076171875
2017-06-16,19.126483917236328
2017-06-19,19.51832389831543
2017-06-20,19.17546272277832
2017-06-21,18.88158416748047
2017-06-22,18.718318939208984
2017-06-23,18.628528594970703
2017-06-26,18.685665130615234
2017-06-27,18.99587631225586
2017-06-28,19.493831634521484
2017-06-29,19.853010177612305
2017-06-30,19.80403709411621
2017-07-03,20.146888732910156
2017-07-05,20.342802047729492
2017-07-06,20.171382904052734
2017-07-07,20.26934051513672
2017-07-10,20.318317413330078
2017-07-11,20.081584930419922
2017-07-12,19.87751007080078
2017-07-13,20.09790802001953
2017-07-14,19.76321792602539
2017-07-17,19.60811424255371
2017-07-18,19.510154724121094
2017-07-19,19.640769958496094
2017-07-20,19.54280662536621
2017-07-21,19.428525924682617
2017-07-24,19.51832389831543
2017-07-25,19.983625411987305
2017-07-26,19.76321792602539
2017-07-27,19.681591033935547
2017-07-28,19.616283416748047
2017-07-31,19.68975067138672
2017-08-01,19.95913314819336
2017-08-02,20.07341957092285
2017-08-03,19.893835067749023
2017-08-04,20.383628845214844
2017-08-07,20.375459671020508
2017-08-08,20.326480865478516
2017-08-09,20.195873260498047
2017-08-10,19.68975067138672
2017-08-11,19.47750473022461
2017-08-14,19.934648513793945
2017-08-15,19.975460052490234
2017-08-16,19.74689292907715
2017-08-17,19.297908782958984
2017-08-18,19.281583786010742
2017-08-21,19.085664749145508
2017-08-22,19.453014373779297
2017-08-23,19.3958740234375
2017-08-24,19.46117401123047
2017-08-25,19.404035568237305
2017-08-28,19.363218307495117
2017-08-29,19.24892807006836
2017-08-30,19.585336685180664
2017-08-31,19.60174560546875
2017-09-01,19.765844345092773
2017-09-05,19.125858306884766
2017-09-06,19.20790672302246
2017-09-07,18.84688949584961
2017-09-08,18.781248092651367
2017-09-11,19.16687774658203
2017-09-12,19.650976181030273
2017-09-13,19.962766647338867
2017-09-14,19.88892364501953
2017-09-15,20.00379180908203
2017-09-18,20.2663516998291
2017-09-19,20.39763641357422
2017-09-20,20.561729431152344
2017-09-21,20.64378547668457
2017-09-22,20.528919219970703
2017-09-25,20.31558609008789
2017-09-26,20.356611251831055
2017-09-27,20.84891128540039
2017-09-28,20.881729125976562
2017-09-29,20.79147720336914
2017-10-02,21.021217346191406
2017-10-03,21.218137741088867
2017-10-04,21.09505844116211
2017-10-05,21.43966293334961
2017-10-06,21.50530242919922
2017-10-09,21.20992660522461
2017-10-10,21.275564193725586
2017-10-11,21.193511962890625
2017-10-12,20.881729125976562
2017-10-13,21.193511962890625
2017-10-16,21.52992820739746
2017-10-17,21.49710464477539
2017-10-18,21.726839065551758
2017-10-19,21.808887481689453
2017-10-20,22.29298973083496
2017-10-23,22.284788131713867
2017-10-24,22.711442947387695
2017-10-25,22.6704158782959
2017-10-26,22.760677337646484
2017-10-27,22.80990219116211
2017-10-30,22.645801544189453
2017-10-31,22.473495483398438
2017-11-01,22.588369369506836
2017-11-02,22.867338180541992
2017-11-03,22.826313018798828
2017-11-06,22.768877029418945
2017-11-07,22.301193237304688
2017-11-08,21.9812068939209
2017-11-09,21.73504638671875
2017-11-10,21.7514591217041
2017-11-13,21.66120147705078
2017-11-14,21.52992820739746
2017-11-15,21.9812068939209
2017-11-16,21.956581115722656
2017-11-17,21.841712951660156
2017-11-20,21.940170288085938
2017-11-21,21.931968688964844
2017-11-22,21.874528884887695
2017-11-24,21.817100524902344
2017-11-27,21.817100524902344
2017-11-28,22.678621292114258
2017-11-29,23.203739166259766
2017-11-30,23.211984634399414
2017-12-01,23.1543025970459
2017-12-04,23.945337295532227
2017-12-05,23.838218688964844
2017-12-06,23.599260330200195
2017-12-07,23.714624404907227
2017-12-08,23.937103271484375
2017-12-11,23.84646224975586
2017-12-12,24.15957260131836
2017-12-13,23.764060974121094
2017-12-14,23.673418045043945
2017-12-15,23.92885971069336
2017-12-18,24.291412353515625
2017-12-19,24.266706466674805
2017-12-20,24.291412353515625
2017-12-21,24.571575164794922
2017-12-22,24.621013641357422
2017-12-26,24.538619995117188
2017-12-27,24.49741554260254
2017-12-28,24.55510139465332
2017-12-29,24.32437515258789
2018-01-02,24.637495040893555
2018-01-03,24.55510139465332
2018-01-04,24.87645149230957
2018-01-05,24.99181365966797
2018-01-08,24.81877899169922
2018-01-09,24.9423770904541
2018-01-10,25.173095703125
2018-01-11,25.263731002807617
2018-01-12,25.700450897216797
2018-01-16,25.741647720336914
2018-01-17,25.692216873168945
2018-01-18,25.939409255981445
2018-01-19,26.137168884277344
2018-01-22,26.318450927734375
2018-01-23,26.301969528198242
2018-01-24,26.442049026489258
2018-01-25,26.442049026489258
2018-01-26,26.532691955566406
2018-01-29,26.598609924316406
2018-01-30,26.26900863647461
2018-01-31,26.36789321899414
2018-02-01,26.779891967773438
2018-02-02,26.32668685913086
2018-02-05,24.93413734436035
2018-02-06,25.708690643310547
2018-02-07,25.749889373779297
2018-02-08,24.505657196044922
2018-02-09,24.99181365966797
2018-02-12,25.64277458190918
2018-02-13,25.692216873168945
2018-02-14,26.36789321899414
2018-02-15,26.540929794311523
2018-02-16,26.343164443969727
2018-02-20,26.310209274291992
2018-02-21,26.260772705078125
2018-02-22,26.112445831298828
2018-02-23,26.39260482788086
2018-02-26,26.713966369628906
2018-02-27,26.639812469482422
2018-02-28,26.45029067993164
2018-03-01,26.0367431640625
2018-03-02,26.160804748535156
2018-03-05,26.574352264404297
2018-03-06,26.557811737060547
2018-03-07,26.615705490112305
2018-03-08,26.632251739501953
2018-03-09,27.062334060668945
2018-03-12,27.161590576171875
2018-03-13,26.764583587646484
2018-03-14,26.582622528076172
2018-03-15,26.54953956604004
2018-03-16,26.607433319091797
2018-03-19,26.45029067993164
2018-03-20,26.45029067993164
2018-03-21,26.359312057495117
2018-03-22,25.267553329467773
2018-03-23,24.126169204711914
2018-03-26,25.17657470703125
2018-03-27,24.415651321411133
2018-03-28,24.308130264282227
2018-03-29,24.804386138916016
2018-04-02,24.241958618164062
2018-04-03,24.473548889160156
2018-04-04,24.713401794433594
2018-04-05,25.077322006225586
2018-04-06,24.506633758544922
2018-04-09,24.705137252807617
2018-04-10,25.209665298461914
2018-04-11,24.72994613647461
2018-04-12,25.350261688232422
2018-04-13,24.647241592407227
2018-04-16,24.754762649536133
2018-04-17,24.84573745727539
2018-04-18,24.423921585083008
2018-04-19,24.961524963378906
2018-04-20,25.027700424194336
2018-04-23,25.077322006225586
2018-04-24,24.969799041748047
2018-04-25,24.928447723388672
2018-04-26,24.87055206298828
2018-04-27,24.936717987060547
2018-04-30,24.74648666381836
2018-05-01,24.771297454833984
2018-05-02,24.465274810791016
2018-05-03,24.150983810424805
2018-05-04,24.233694076538086
2018-05-07,24.514907836914062
2018-05-08,24.754762649536133
2018-05-09,25.408153533935547
2018-05-10,25.54876136779785
2018-05-11,25.57357406616211
2018-05-14,25.738996505737305
2018-05-15,25.82170295715332
2018-05-16,25.689361572265625
2018-05-17,25.48259735107422
2018-05-18,25.027700424194336
2018-05-21,25.267553329467773
2018-05-22,25.54876136779785
2018-05-23,25.17657470703125
2018-05-24,24.986343383789062
2018-05-25,24.944992065429688
2018-05-29,23.95248031616211
2018-05-30,24.39084243774414
2018-05-31,24.116785049438477
2018-06-01,24.415752410888672
2018-06-04,24.415752410888672
2018-06-05,24.183223724365234
2018-06-06,24.947250366210938
2018-06-07,24.988773345947266
2018-06-08,24.92233657836914
2018-06-11,24.9638614654541
2018-06-12,24.830984115600586
2018-06-13,24.781156539916992
2018-06-14,24.498798370361328
2018-06-15,24.316099166870117
2018-06-18,24.415752410888672
2018-06-19,24.29948616027832
2018-06-20,24.28287696838379
2018-06-21,24.32440185546875
2018-06-22,24.075260162353516
2018-06-25,23.65172004699707
2018-06-26,23.701547622680664
2018-06-27,23.452409744262695
2018-06-28,23.809513092041016
2018-06-29,23.410888671875
2018-07-02,23.485628128051758
2018-07-03,23.070392608642578
2018-07-05,23.186664581298828
2018-07-06,23.278013229370117
2018-07-09,24.125089645385742
2018-07-10,23.942386627197266
2018-07-11,23.81781578063965
2018-07-12,23.892555236816406
2018-07-13,23.70985221862793
2018-07-16,24.731334686279297
2018-07-17,24.92233657836914
2018-07-18,25.021991729736328
2018-07-19,24.639978408813477
2018-07-20,25.021991729736328
2018-07-23,25.536880493164062
2018-07-24,25.603322982788086
2018-07-25,25.80263328552246
2018-07-26,25.69467544555664
2018-07-27,25.794322967529297
2018-07-30,26.0019474029541
2018-07-31,25.64484405517578
2018-08-01,25.952116012573242
2018-08-02,25.977031707763672
2018-08-03,26.168039321899414
2018-08-06,26.176342010498047
2018-08-07,26.168039321899414
2018-08-08,26.408872604370117
2018-08-09,26.24278450012207
2018-08-10,25.902286529541016
2018-08-13,25.312665939331055
2018-08-14,25.57010269165039
2018-08-15,25.212995529174805
2018-08-16,25.511964797973633
2018-08-17,25.528579711914062
2018-08-20,25.63654327392578
2018-08-21,25.7611083984375
2018-08-22,25.72789192199707
2018-08-23,25.61162757873535
2018-08-24,25.65315055847168
2018-08-27,26.0019474029541
2018-08-28,25.96872901916504
2018-08-29,25.860767364501953
2018-08-30,25.752803802490234
2018-08-31,25.68636131286621
2018-09-04,25.860767364501953
2018-09-05,25.893991470336914
2018-09-06,25.74378204345703
2018-09-07,25.75212860107422
2018-09-10,25.7187442779541
2018-09-11,25.74378204345703
2018-09-12,25.393295288085938
2018-09-13,25.151296615600586
2018-09-14,25.343223571777344
2018-09-17,25.268123626708984
2018-09-18,25.209705352783203
2018-09-19,25.86894989013672
2018-09-20,26.02750015258789
2018-09-21,25.89398956298828
2018-09-24,25.6519832611084
2018-09-25,25.593570709228516
2018-09-26,25.142948150634766
2018-09-27,24.984403610229492
2018-09-28,24.583850860595703
2018-10-01,24.742399215698242
2018-10-02,24.68398666381836
2018-10-03,25.034469604492188
2018-10-04,25.393295288085938
2018-10-05,25.22640037536621
2018-10-08,25.259777069091797
2018-10-09,25.017776489257812
2018-10-10,24.40026092529297
2018-10-11,23.66592025756836
2018-10-12,23.749364852905273
2018-10-15,23.298748016357422
2018-10-16,23.807781219482422
2018-10-17,24.116535186767578
2018-10-18,23.574125289916992
2018-10-19,23.632537841796875
2018-10-22,22.848119735717773
2018-10-23,22.547712326049805
2018-10-24,21.855091094970703
2018-10-25,22.188886642456055
2018-10-26,22.021987915039062
2018-10-29,22.2055721282959
2018-10-30,22.347434997558594
2018-10-31,22.94826316833496
2018-11-01,23.206947326660156
2018-11-02,23.273712158203125
2018-11-05,23.41556739807129
2018-11-06,23.540742874145508
2018-11-07,23.816125869750977
2018-11-08,24.091503143310547
2018-11-09,23.799434661865234
2018-11-12,23.156885147094727
2018-11-13,23.16522979736328
2018-11-14,22.70626449584961
2018-11-15,23.282054901123047
2018-11-16,23.156885147094727
2018-11-19,23.156885147094727
2018-11-20,22.848119735717773
2018-11-21,22.756336212158203
2018-11-23,22.50598907470703
2018-11-26,22.99833106994629
2018-11-27,23.148536682128906
2018-11-28,23.724327087402344
2018-11-29,23.39888572692871
2018-11-30,23.699296951293945
2018-12-03,23.816125869750977
2018-12-04,22.52267074584961
2018-12-06,22.052753448486328
2018-12-07,21.339481353759766
2018-12-10,20.77725601196289
2018-12-11,20.626205444335938
2018-12-12,20.575855255126953
2018-12-13,20.475162506103516
2018-12-14,20.54229164123535
2018-12-17,20.53390121459961
2018-12-18,20.53390121459961
2018-12-19,20.29054832458496
2018-12-20,20.2318172454834
2018-12-21,19.61083984375
2018-12-24,19.073780059814453
2018-12-26,20.2318172454834
2018-12-27,20.449983596801758
2018-12-28,20.466772079467773
2018-12-31,20.676555633544922
2019-01-02,20.945085525512695
2019-01-03,20.609420776367188
2019-01-04,21.465351104736328
2019-01-07,21.448572158813477
2019-01-08,21.406614303588867
2019-01-09,21.616395950317383
2019-01-10,21.59122085571289
2019-01-11,21.84296989440918
2019-01-14,22.128280639648438
2019-01-15,22.27931785583496
2019-01-16,23.873703002929688
2019-01-17,24.326839447021484
2019-01-18,24.586977005004883
2019-01-22,24.410755157470703
2019-01-23,24.26810073852539
2019-01-24,24.40236473083496
2019-01-25,24.821937561035156
2019-01-28,24.863893508911133
2019-01-29,24.66250228881836
2019-01-30,24.393970489501953
2019-01-31,23.89048194885254
2019-02-01,23.814960479736328
2019-02-04,24.234535217285156
2019-02-05,24.150623321533203
2019-02-06,24.108661651611328
2019-02-07,23.697477340698242
2019-02-08,23.73943519592285
2019-02-11,23.840139389038086
2019-02-12,24.075098037719727
2019-02-13,24.0834903717041
2019-02-14,23.823352813720703
2019-02-15,24.427536010742188
2019-02-19,24.444318771362305
2019-02-20,24.67928695678711
2019-02-21,24.578588485717773
2019-02-22,24.40236473083496
2019-02-25,24.56180191040039
2019-02-26,24.578588485717773
2019-02-27,24.779983520507812
2019-02-28,24.52695083618164
2019-03-01,24.720932006835938
2019-03-04,24.484779357910156
2019-03-05,24.52695083618164
2019-03-06,24.32452964782715
2019-03-07,24.07992935180664
2019-03-08,24.164276123046875
2019-03-11,24.40886878967285
2019-03-12,24.40886878967285
2019-03-13,24.704069137573242
2019-03-14,24.84745216369629
2019-03-15,24.712505340576172
