Date,MSCI
2021-10-13,598.2999877929688
2021-10-14,612.6500244140625
2021-10-15,616.0800170898438
2021-10-18,619.8200073242188
2021-10-19,630.9600219726562
2021-10-20,623.3599853515625
2021-10-21,636.4299926757812
2021-10-22,649.0900268554688
2021-10-25,652.030029296875
2021-10-26,643.1199951171875
2021-10-27,637.0
2021-10-28,655.3300170898438
2021-10-29,664.8800048828125
2021-11-01,657.1099853515625
2021-11-02,654.3300170898438
2021-11-03,645.6599731445312
2021-11-04,661.6699829101562
2021-11-05,653.3400268554688
2021-11-08,653.8099975585938
2021-11-09,652.8200073242188
2021-11-10,642.0
2021-11-11,641.2899780273438
2021-11-12,652.5700073242188
2021-11-15,660.9500122070312
2021-11-16,675.1500244140625
2021-11-17,666.4199829101562
2021-11-18,665.4299926757812
2021-11-19,656.8800048828125
2021-11-22,636.9000244140625
2021-11-23,632.3400268554688
2021-11-24,642.6400146484375
2021-11-26,621.0399780273438
2021-11-29,645.489990234375
2021-11-30,629.4500122070312
2021-12-01,616.3499755859375
2021-12-02,629.5800170898438
2021-12-03,603.4500122070312
2021-12-06,608.1500244140625
2021-12-07,637.0700073242188
2021-12-08,646.0900268554688
2021-12-09,619.9400024414062
2021-12-10,628.1400146484375
2021-12-13,621.760009765625
2021-12-14,591.0700073242188
2021-12-15,602.4199829101562
2021-12-16,595.1199951171875
2021-12-17,590.219970703125
2021-12-20,579.2999877929688
2021-12-21,594.6599731445312
2021-12-22,604.1799926757812
2021-12-23,611.27001953125
2021-12-27,618.77001953125
2021-12-28,614.97998046875
2021-12-29,614.7899780273438
2021-12-30,612.5399780273438
2021-12-31,612.6900024414062
2022-01-03,595.5800170898438
2022-01-04,591.1300048828125
2022-01-05,566.1199951171875
2022-01-06,562.97998046875
2022-01-07,552.0
2022-01-10,541.8599853515625
2022-01-11,553.3200073242188
2022-01-12,559.0800170898438
2022-01-13,533.4099731445312
2022-01-14,526.739990234375
2022-01-18,516.6900024414062
2022-01-19,513.4000244140625
2022-01-20,515.8499755859375
2022-01-21,500.82000732421875
2022-01-24,507.07000732421875
2022-01-25,492.9200134277344
2022-01-26,492.1300048828125
2022-01-27,491.7900085449219
2022-01-28,508.1300048828125
2022-01-31,536.1199951171875
2022-02-01,545.4000244140625
2022-02-02,549.8300170898438
2022-02-03,540.3099975585938
2022-02-04,554.7100219726562
2022-02-07,550.4500122070312
2022-02-08,546.1400146484375
2022-02-09,561.469970703125
2022-02-10,545.1099853515625
2022-02-11,534.260009765625
2022-02-14,532.969970703125
2022-02-15,546.3800048828125
2022-02-16,543.5999755859375
2022-02-17,531.47998046875
2022-02-18,527.0
2022-02-22,521.3099975585938
2022-02-23,509.3999938964844
2022-02-24,508.4700012207031
2022-02-25,513.2100219726562
2022-02-28,501.69000244140625
2022-03-01,500.3800048828125
2022-03-02,511.0899963378906
2022-03-03,507.1099853515625
2022-03-04,497.7799987792969
2022-03-07,467.3999938964844
2022-03-08,466.0
2022-03-09,488.1300048828125
2022-03-10,465.260009765625
2022-03-11,456.6300048828125
2022-03-14,457.3299865722656
2022-03-15,470.94000244140625
2022-03-16,492.9599914550781
2022-03-17,498.44000244140625
2022-03-18,520.3400268554688
2022-03-21,507.0
2022-03-22,509.760009765625
2022-03-23,491.25
2022-03-24,495.7300109863281
2022-03-25,490.30999755859375
2022-03-28,507.80999755859375
2022-03-29,516.77001953125
2022-03-30,510.2799987792969
2022-03-31,502.8800048828125
2022-04-01,516.0
2022-04-04,519.510009765625
2022-04-05,513.22998046875
2022-04-06,506.6499938964844
2022-04-07,510.0
2022-04-08,506.489990234375
2022-04-11,486.0899963378906
2022-04-12,480.30999755859375
2022-04-13,493.2699890136719
2022-04-14,482.70001220703125
2022-04-18,478.010009765625
2022-04-19,490.5199890136719
2022-04-20,493.5400085449219
2022-04-21,474.7799987792969
2022-04-22,456.0400085449219
2022-04-25,462.29998779296875
2022-04-26,429.80999755859375
2022-04-27,417.7799987792969
2022-04-28,433.3800048828125
2022-04-29,421.25
2022-05-02,423.75
2022-05-03,431.9100036621094
2022-05-04,432.739990234375
2022-05-05,416.04998779296875
2022-05-06,405.6099853515625
2022-05-09,379.0799865722656
2022-05-10,388.8900146484375
2022-05-11,387.3999938964844
2022-05-12,387.9800109863281
2022-05-13,408.1400146484375
2022-05-16,400.0
2022-05-17,407.75
2022-05-18,399.5
2022-05-19,410.0199890136719
2022-05-20,417.0400085449219
2022-05-23,417.67999267578125
2022-05-24,414.6099853515625
2022-05-25,416.79998779296875
2022-05-26,432.7799987792969
2022-05-27,448.1700134277344
2022-05-31,442.3500061035156
2022-06-01,431.45001220703125
2022-06-02,451.6199951171875
2022-06-03,438.45001220703125
2022-06-06,438.6600036621094
2022-06-07,446.2900085449219
2022-06-08,435.5299987792969
2022-06-09,427.0799865722656
2022-06-10,410.04998779296875
2022-06-13,393.0
2022-06-14,391.0
2022-06-15,397.3900146484375
2022-06-16,385.760009765625
2022-06-17,386.7099914550781
2022-06-21,400.25
2022-06-22,400.8699951171875
2022-06-23,416.7099914550781
2022-06-24,432.05999755859375
2022-06-27,429.7799987792969
2022-06-28,413.1199951171875
2022-06-29,415.260009765625
2022-06-30,412.1499938964844
2022-07-01,417.7200012207031
2022-07-05,422.010009765625
2022-07-06,426.239990234375
2022-07-07,435.489990234375
2022-07-08,433.95001220703125
2022-07-11,431.8500061035156
2022-07-12,420.32000732421875
2022-07-13,413.7200012207031
2022-07-14,410.1099853515625
2022-07-15,418.8699951171875
2022-07-18,412.010009765625
2022-07-19,426.1000061035156
2022-07-20,434.32000732421875
2022-07-21,447.4700012207031
2022-07-22,439.8999938964844
2022-07-25,438.4700012207031
2022-07-26,442.8900146484375
2022-07-27,452.9700012207031
2022-07-28,474.2900085449219
2022-07-29,481.3399963378906
2022-08-01,476.8599853515625
2022-08-02,477.69000244140625
2022-08-03,496.3299865722656
2022-08-04,496.760009765625
2022-08-05,496.17999267578125
2022-08-08,500.82000732421875
2022-08-09,494.92999267578125
2022-08-10,512.1199951171875
2022-08-11,501.1199951171875
2022-08-12,506.7099914550781
2022-08-15,508.6300048828125
2022-08-16,503.6199951171875
2022-08-17,502.489990234375
2022-08-18,499.9800109863281
2022-08-19,478.489990234375
2022-08-22,472.8800048828125
2022-08-23,467.5
2022-08-24,467.8900146484375
2022-08-25,475.7799987792969
2022-08-26,456.4200134277344
2022-08-29,456.0
2022-08-30,453.0400085449219
2022-08-31,449.239990234375
2022-09-01,456.9100036621094
2022-09-02,451.95001220703125
2022-09-06,457.67999267578125
2022-09-07,474.29998779296875
2022-09-08,482.8999938964844
2022-09-09,491.260009765625
2022-09-12,496.57000732421875
2022-09-13,471.7699890136719
2022-09-14,469.1099853515625
2022-09-15,456.19000244140625
2022-09-16,456.67999267578125
2022-09-19,451.3800048828125
2022-09-20,447.7699890136719
2022-09-21,439.57000732421875
2022-09-22,427.0899963378906
2022-09-23,422.3299865722656
2022-09-26,420.760009765625
2022-09-27,416.8999938964844
2022-09-28,429.1400146484375
2022-09-29,423.2200012207031
2022-09-30,421.7900085449219
2022-10-03,431.5799865722656
2022-10-04,450.8599853515625
2022-10-05,447.4800109863281
2022-10-06,436.6499938964844
2022-10-07,419.8399963378906
2022-10-10,406.9200134277344
2022-10-11,399.3500061035156
2022-10-12,401.6499938964844
2022-10-13,406.0799865722656
2022-10-14,388.7200012207031
2022-10-17,402.9599914550781
2022-10-18,408.55999755859375
2022-10-19,398.7900085449219
2022-10-20,393.6600036621094
2022-10-21,401.4800109863281
2022-10-24,412.1499938964844
2022-10-25,448.4200134277344
2022-10-26,451.6000061035156
2022-10-27,455.2200012207031
2022-10-28,474.2699890136719
2022-10-31,468.8599853515625
2022-11-01,470.0799865722656
2022-11-02,453.739990234375
2022-11-03,451.1499938964844
2022-11-04,460.9100036621094
2022-11-07,462.19000244140625
2022-11-08,467.8999938964844
2022-11-09,465.1300048828125
2022-11-10,509.70001220703125
2022-11-11,512.3699951171875
2022-11-14,492.239990234375
2022-11-15,503.0199890136719
2022-11-16,507.2099914550781
2022-11-17,491.0899963378906
2022-11-18,490.30999755859375
2022-11-21,493.3699951171875
2022-11-22,502.6700134277344
2022-11-23,508.75
2022-11-25,512.260009765625
2022-11-28,495.9599914550781
2022-11-29,486.32000732421875
2022-11-30,507.8299865722656
2022-12-01,521.3900146484375
2022-12-02,518.8300170898438
2022-12-05,504.489990234375
2022-12-06,499.8999938964844
2022-12-07,500.3999938964844
2022-12-08,499.9800109863281
2022-12-09,492.54998779296875
2022-12-12,497.2699890136719
2022-12-13,512.02001953125
2022-12-14,498.4800109863281
2022-12-15,476.67999267578125
2022-12-16,471.5899963378906
2022-12-19,461.94000244140625
2022-12-20,458.0
2022-12-21,472.3599853515625
2022-12-22,462.32000732421875
2022-12-23,463.82000732421875
2022-12-27,460.42999267578125
2022-12-28,454.44000244140625
2022-12-29,471.9200134277344
2022-12-30,465.1700134277344
2023-01-03,461.1600036621094
2023-01-04,474.1199951171875
2023-01-05,459.1199951171875
2023-01-06,469.010009765625
2023-01-09,480.5400085449219
2023-01-10,488.0799865722656
2023-01-11,504.1199951171875
2023-01-12,504.04998779296875
2023-01-13,505.239990234375
2023-01-17,510.2799987792969
2023-01-18,506.3399963378906
2023-01-19,495.7900085449219
2023-01-20,511.760009765625
2023-01-23,514.97998046875
2023-01-24,519.8400268554688
2023-01-25,508.6400146484375
2023-01-26,515.2100219726562
2023-01-27,519.9199829101562
2023-01-30,506.55999755859375
2023-01-31,531.5599975585938
2023-02-01,554.52001953125
2023-02-02,568.4400024414062
2023-02-03,567.4299926757812
2023-02-06,553.4000244140625
2023-02-07,560.4000244140625
2023-02-08,556.9000244140625
2023-02-09,555.5900268554688
2023-02-10,549.3300170898438
2023-02-13,562.0999755859375
2023-02-14,561.8200073242188
2023-02-15,567.0599975585938
2023-02-16,552.989990234375
2023-02-17,544.8300170898438
2023-02-21,524.8200073242188
2023-02-22,524.0499877929688
2023-02-23,527.780029296875
2023-02-24,518.1599731445312
2023-02-27,525.7899780273438
2023-02-28,522.1500244140625
2023-03-01,515.4500122070312
2023-03-02,517.2899780273438
2023-03-03,536.6699829101562
2023-03-06,542.9099731445312
2023-03-07,533.97998046875
2023-03-08,535.8499755859375
2023-03-09,535.0399780273438
2023-03-10,522.27001953125
2023-03-13,528.280029296875
2023-03-14,548.25
2023-03-15,536.77001953125
2023-03-16,546.5700073242188
2023-03-17,537.0900268554688
2023-03-20,544.3300170898438
2023-03-21,554.3300170898438
2023-03-22,547.1799926757812
2023-03-23,546.9600219726562
2023-03-24,543.0999755859375
2023-03-27,540.3499755859375
2023-03-28,542.9000244140625
2023-03-29,550.9299926757812
2023-03-30,548.719970703125
2023-03-31,559.6900024414062
2023-04-03,557.3699951171875
2023-04-04,550.3800048828125
2023-04-05,538.3699951171875
2023-04-06,533.6500244140625
2023-04-10,528.4400024414062
2023-04-11,529.6699829101562
2023-04-12,530.8300170898438
2023-04-13,542.6099853515625
2023-04-14,540.030029296875
2023-04-17,537.5700073242188
2023-04-18,544.4600219726562
2023-04-19,545.47998046875
2023-04-20,546.5800170898438
2023-04-21,544.5999755859375
2023-04-24,544.6099853515625
2023-04-25,471.1499938964844
2023-04-26,458.2200012207031
2023-04-27,464.2900085449219
2023-04-28,482.45001220703125
2023-05-01,483.0299987792969
2023-05-02,468.489990234375
2023-05-03,465.7699890136719
2023-05-04,461.54998779296875
2023-05-05,473.6499938964844
2023-05-08,472.8800048828125
2023-05-09,472.8699951171875
2023-05-10,476.07000732421875
2023-05-11,470.3999938964844
2023-05-12,469.6300048828125
2023-05-15,463.55999755859375
2023-05-16,456.9800109863281
2023-05-17,461.2699890136719
2023-05-18,472.25
2023-05-19,469.8399963378906
2023-05-22,472.4200134277344
2023-05-23,460.1000061035156
2023-05-24,457.19000244140625
2023-05-25,466.510009765625
2023-05-26,475.8299865722656
2023-05-30,471.4100036621094
2023-05-31,470.5299987792969
2023-06-01,466.9700012207031
2023-06-02,478.760009765625
2023-06-05,480.80999755859375
2023-06-06,477.239990234375
2023-06-07,472.489990234375
2023-06-08,480.8699951171875
2023-06-09,473.8500061035156
2023-06-12,474.17999267578125
2023-06-13,479.989990234375
2023-06-14,486.20001220703125
2023-06-15,487.54998779296875
2023-06-16,477.7300109863281
2023-06-20,473.7799987792969
2023-06-21,474.6499938964844
2023-06-22,467.20001220703125
2023-06-23,465.1499938964844
2023-06-26,463.25
2023-06-27,465.0799865722656
2023-06-28,463.32000732421875
2023-06-29,462.07000732421875
2023-06-30,469.2900085449219
2023-07-03,472.82000732421875
2023-07-05,473.32000732421875
2023-07-06,469.4599914550781
2023-07-07,471.75
2023-07-10,480.6300048828125
2023-07-11,486.6499938964844
2023-07-12,497.75
2023-07-13,497.7799987792969
2023-07-14,497.17999267578125
2023-07-17,499.25
2023-07-18,502.8299865722656
2023-07-19,507.94000244140625
2023-07-20,509.6600036621094
2023-07-21,511.4200134277344
2023-07-24,502.75
2023-07-25,548.2000122070312
2023-07-26,557.25
2023-07-27,553.5999755859375
2023-07-28,550.280029296875
2023-07-31,548.0800170898438
2023-08-01,545.9400024414062
2023-08-02,545.25
2023-08-03,543.780029296875
2023-08-04,542.260009765625
2023-08-07,551.5
2023-08-08,548.0700073242188
2023-08-09,546.2000122070312
2023-08-10,546.8599853515625
2023-08-11,548.989990234375
2023-08-14,547.280029296875
2023-08-15,533.8200073242188
2023-08-16,529.6300048828125
2023-08-17,520.75
2023-08-18,520.1699829101562
2023-08-21,524.739990234375
2023-08-22,527.9099731445312
2023-08-23,535.8499755859375
2023-08-24,532.4600219726562
2023-08-25,531.1500244140625
2023-08-28,532.1500244140625
2023-08-29,538.6099853515625
2023-08-30,544.1300048828125
2023-08-31,543.6199951171875
2023-09-01,541.3900146484375
2023-09-05,541.1599731445312
2023-09-06,541.8400268554688
2023-09-07,546.489990234375
2023-09-08,533.7899780273438
2023-09-11,536.1599731445312
2023-09-12,525.969970703125
2023-09-13,535.25
2023-09-14,538.6900024414062
2023-09-15,530.0800170898438
2023-09-18,533.0900268554688
2023-09-19,538.0499877929688
2023-09-20,535.0399780273438
2023-09-21,515.4199829101562
2023-09-22,513.1599731445312
2023-09-25,516.9000244140625
2023-09-26,516.260009765625
2023-09-27,511.94000244140625
2023-09-28,521.5
2023-09-29,513.0800170898438
2023-10-02,506.989990234375
2023-10-03,495.4599914550781
2023-10-04,501.5899963378906
2023-10-05,498.1300048828125
2023-10-06,513.3400268554688
2023-10-09,515.3699951171875
2023-10-10,520.780029296875
2023-10-11,523.1699829101562
2023-10-12,520.0900268554688
2023-10-13,510.55999755859375
2023-10-16,515.4600219726562
2023-10-17,515.7999877929688
2023-10-18,505.989990234375
2023-10-19,497.2699890136719
2023-10-20,489.739990234375
2023-10-23,487.5899963378906
2023-10-24,488.04998779296875
2023-10-25,479.6300048828125
2023-10-26,481.54998779296875
2023-10-27,476.19000244140625
2023-10-30,481.989990234375
2023-10-31,471.54998779296875
2023-11-01,471.8500061035156
2023-11-02,487.0199890136719
2023-11-03,497.760009765625
2023-11-06,496.55999755859375
2023-11-07,497.29998779296875
2023-11-08,504.9800109863281
2023-11-09,506.2200012207031
2023-11-10,514.260009765625
2023-11-13,503.7900085449219
2023-11-14,518.0499877929688
2023-11-15,521.75
2023-11-16,524.27001953125
2023-11-17,521.4199829101562
2023-11-20,522.2100219726562
2023-11-21,524.8900146484375
2023-11-22,523.969970703125
2023-11-24,528.3499755859375
2023-11-27,525.3499755859375
2023-11-28,523.8400268554688
2023-11-29,526.5700073242188
2023-11-30,520.8499755859375
2023-12-01,527.7000122070312
2023-12-04,525.489990234375
2023-12-05,523.4299926757812
2023-12-06,515.1099853515625
2023-12-07,508.44000244140625
2023-12-08,506.67999267578125
2023-12-11,516.6099853515625
2023-12-12,526.02001953125
2023-12-13,546.3699951171875
2023-12-14,542.1099853515625
2023-12-15,531.5800170898438
2023-12-18,532.8599853515625
2023-12-19,542.530029296875
2023-12-20,540.1799926757812
2023-12-21,553.02001953125
2023-12-22,562.280029296875
2023-12-26,561.27001953125
2023-12-27,565.6199951171875
2023-12-28,570.5999755859375
2023-12-29,565.6500244140625
2024-01-02,555.7999877929688
2024-01-03,549.8699951171875
2024-01-04,559.719970703125
2024-01-05,538.0499877929688
2024-01-08,543.1500244140625
2024-01-09,539.75
2024-01-10,546.6599731445312
2024-01-11,550.280029296875
2024-01-12,545.4600219726562
2024-01-16,542.469970703125
2024-01-17,538.1599731445312
2024-01-18,546.4600219726562
2024-01-19,553.9299926757812
2024-01-22,566.219970703125
2024-01-23,563.7999877929688
2024-01-24,558.4600219726562
2024-01-25,554.77001953125
2024-01-26,549.2899780273438
2024-01-29,550.9500122070312
2024-01-30,602.239990234375
2024-01-31,598.6199951171875
2024-02-01,604.2999877929688
2024-02-02,593.0599975585938
2024-02-05,583.3900146484375
2024-02-06,582.0
2024-02-07,590.6300048828125
2024-02-08,585.5
2024-02-09,592.4199829101562
2024-02-12,590.1900024414062
2024-02-13,575.6099853515625
2024-02-14,572.7999877929688
2024-02-15,575.719970703125
2024-02-16,568.75
2024-02-20,556.5599975585938
2024-02-21,555.6500244140625
2024-02-22,565.469970703125
2024-02-23,568.969970703125
2024-02-26,567.9299926757812
2024-02-27,557.8400268554688
2024-02-28,567.9099731445312
2024-02-29,560.969970703125
2024-03-01,565.47998046875
2024-03-04,558.3699951171875
2024-03-05,550.3499755859375
2024-03-06,549.530029296875
2024-03-07,550.1699829101562
2024-03-08,551.5
2024-03-11,564.2999877929688
2024-03-12,565.7999877929688
2024-03-13,557.52001953125
2024-03-14,553.0700073242188
2024-03-15,544.739990234375
2024-03-18,550.3900146484375
2024-03-19,564.3300170898438
2024-03-20,559.1400146484375
2024-03-21,563.780029296875
2024-03-22,553.1099853515625
2024-03-25,551.3400268554688
2024-03-26,551.6799926757812
2024-03-27,557.0
2024-03-28,560.4500122070312
2024-04-01,554.8300170898438
2024-04-02,542.2899780273438
2024-04-03,540.0
2024-04-04,533.5800170898438
2024-04-05,542.3900146484375
2024-04-08,549.0599975585938
2024-04-09,554.719970703125
2024-04-10,533.0499877929688
2024-04-11,534.489990234375
2024-04-12,526.6199951171875
2024-04-15,513.0599975585938
2024-04-16,513.4299926757812
2024-04-17,511.8299865722656
2024-04-18,505.760009765625
2024-04-19,510.07000732421875
2024-04-22,515.1699829101562
2024-04-23,446.0
2024-04-24,464.6499938964844
2024-04-25,464.489990234375
2024-04-26,477.7799987792969
2024-04-29,476.9800109863281
2024-04-30,465.7900085449219
2024-05-01,470.0299987792969
2024-05-02,467.70001220703125
2024-05-03,467.0400085449219
2024-05-06,475.489990234375
2024-05-07,471.3999938964844
2024-05-08,470.75
2024-05-09,482.5
2024-05-10,485.1600036621094
2024-05-13,485.57000732421875
2024-05-14,488.1099853515625
2024-05-15,490.05999755859375
2024-05-16,497.510009765625
2024-05-17,505.3299865722656
2024-05-20,512.260009765625
2024-05-21,505.5299987792969
2024-05-22,503.8299865722656
2024-05-23,490.3999938964844
2024-05-24,493.0
2024-05-28,495.70001220703125
2024-05-29,489.739990234375
2024-05-30,489.5199890136719
2024-05-31,495.17999267578125
2024-06-03,490.5
2024-06-04,493.19000244140625
2024-06-05,498.30999755859375
2024-06-06,493.0899963378906
2024-06-07,491.69000244140625
2024-06-10,484.010009765625
2024-06-11,484.4800109863281
2024-06-12,487.94000244140625
2024-06-13,484.2799987792969
2024-06-14,480.5299987792969
2024-06-17,484.7799987792969
2024-06-18,476.5199890136719
2024-06-20,482.7900085449219
2024-06-21,486.32000732421875
2024-06-24,489.1600036621094
2024-06-25,488.7900085449219
2024-06-26,486.9100036621094
2024-06-27,486.80999755859375
2024-06-28,481.75
2024-07-01,479.30999755859375
2024-07-02,491.4200134277344
2024-07-03,491.010009765625
2024-07-05,495.239990234375
2024-07-08,492.260009765625
2024-07-09,489.07000732421875
2024-07-10,489.0
2024-07-11,493.6499938964844
2024-07-12,502.0
2024-07-15,501.5
2024-07-16,508.0
2024-07-17,504.0
2024-07-18,498.54998779296875
2024-07-19,495.8900146484375
2024-07-22,506.0199890136719
2024-07-23,546.010009765625
2024-07-24,534.2000122070312
2024-07-25,538.2100219726562
2024-07-26,540.5499877929688
2024-07-29,542.6300048828125
2024-07-30,546.260009765625
2024-07-31,540.760009765625
2024-08-01,547.9000244140625
2024-08-02,539.8499755859375
2024-08-05,517.4299926757812
2024-08-06,526.1099853515625
2024-08-07,524.3900146484375
2024-08-08,530.739990234375
2024-08-09,533.8300170898438
2024-08-12,532.4099731445312
2024-08-13,546.4500122070312
2024-08-14,554.3300170898438
2024-08-15,563.1400146484375
2024-08-16,561.6599731445312
2024-08-19,560.530029296875
2024-08-20,563.0
2024-08-21,561.6400146484375
2024-08-22,564.72998046875
2024-08-23,571.1900024414062
2024-08-26,575.6300048828125
2024-08-27,584.9099731445312
2024-08-28,580.1500244140625
2024-08-29,582.0900268554688
2024-08-30,580.5900268554688
2024-09-03,573.469970703125
2024-09-04,572.9400024414062
2024-09-05,570.6599731445312
2024-09-06,559.8499755859375
2024-09-09,558.3400268554688
2024-09-10,562.3499755859375
2024-09-11,562.0
2024-09-12,559.75
2024-09-13,561.9299926757812
2024-09-16,566.6599731445312
2024-09-17,556.3800048828125
2024-09-18,551.5700073242188
2024-09-19,555.3099975585938
2024-09-20,551.4099731445312
2024-09-23,560.1599731445312
2024-09-24,560.75
2024-09-25,562.3699951171875
2024-09-26,567.27001953125
2024-09-27,576.1500244140625
2024-09-30,582.9299926757812
2024-10-01,575.75
2024-10-02,590.3699951171875
2024-10-03,588.3099975585938
2024-10-04,589.719970703125
2024-10-07,584.489990234375
2024-10-08,596.8300170898438
2024-10-09,604.4299926757812
2024-10-10,599.4299926757812
2024-10-11,605.5900268554688
2024-10-14,607.3599853515625
2024-10-15,613.2999877929688
2024-10-16,607.510009765625
2024-10-17,605.8099975585938
2024-10-18,608.02001953125
2024-10-21,603.8099975585938
2024-10-22,604.0800170898438
2024-10-23,596.3800048828125
2024-10-24,590.25
2024-10-25,588.719970703125
2024-10-28,595.27001953125
2024-10-29,578.9299926757812
2024-10-30,569.0900268554688
2024-10-31,571.2000122070312
2024-11-01,577.9500122070312
2024-11-04,589.3400268554688
2024-11-05,588.3200073242188
2024-11-06,574.8200073242188
2024-11-07,575.6599731445312
2024-11-08,594.0
2024-11-11,597.25
2024-11-12,602.6400146484375
2024-11-13,610.530029296875
2024-11-14,606.1400146484375
2024-11-15,593.8599853515625
2024-11-18,593.1199951171875
2024-11-19,597.1300048828125
2024-11-20,582.0
2024-11-21,581.3400268554688
2024-11-22,589.5700073242188
2024-11-25,592.72998046875
2024-11-26,601.9600219726562
2024-11-27,604.9600219726562
2024-11-29,609.6300048828125
2024-12-02,608.969970703125
2024-12-03,608.0999755859375
2024-12-04,615.9299926757812
2024-12-05,609.9099731445312
2024-12-06,617.1799926757812
2024-12-09,618.5
2024-12-10,629.010009765625
2024-12-11,629.6099853515625
2024-12-12,635.989990234375
2024-12-13,625.0999755859375
2024-12-16,618.3800048828125
2024-12-17,611.5
2024-12-18,597.9000244140625
2024-12-19,600.5800170898438
2024-12-20,604.7999877929688
2024-12-23,605.4199829101562
2024-12-24,607.9099731445312
2024-12-26,610.969970703125
2024-12-27,609.5900268554688
2024-12-30,599.6500244140625
2024-12-31,600.010009765625
2025-01-02,597.1300048828125
2025-01-03,601.47998046875
2025-01-06,596.6599731445312
2025-01-07,591.3300170898438
2025-01-08,602.22998046875
2025-01-10,575.72998046875
2025-01-13,580.52001953125
2025-01-14,585.7999877929688
2025-01-15,601.0
2025-01-16,609.969970703125
2025-01-17,612.02001953125
2025-01-21,617.3800048828125
2025-01-22,613.0
2025-01-23,615.9600219726562
2025-01-24,620.719970703125
2025-01-27,623.72998046875
2025-01-28,628.3400268554688
2025-01-29,593.0499877929688
2025-01-30,590.72998046875
2025-01-31,596.77001953125
2025-02-03,582.4299926757812
2025-02-04,584.469970703125
2025-02-05,582.1199951171875
2025-02-06,587.47998046875
2025-02-07,579.3900146484375
2025-02-10,583.47998046875
2025-02-11,577.3099975585938
2025-02-12,572.530029296875
2025-02-13,572.2999877929688
2025-02-14,572.6300048828125
2025-02-18,572.6900024414062
2025-02-19,574.72998046875
2025-02-20,574.3499755859375
2025-02-21,578.3400268554688
2025-02-24,573.5499877929688
2025-02-25,584.5399780273438
2025-02-26,579.4400024414062
2025-02-27,581.27001953125
2025-02-28,590.510009765625
2025-03-03,588.760009765625
2025-03-04,567.6199951171875
2025-03-05,572.989990234375
2025-03-06,566.280029296875
2025-03-07,561.8900146484375
2025-03-10,545.3400268554688
2025-03-11,541.719970703125
2025-03-12,545.0700073242188
2025-03-13,541.4600219726562
2025-03-14,554.7100219726562
2025-03-17,565.969970703125
2025-03-18,568.7000122070312
2025-03-19,570.4099731445312
2025-03-20,565.989990234375
2025-03-21,562.5599975585938
2025-03-24,566.7899780273438
2025-03-25,574.6099853515625
2025-03-26,569.469970703125
2025-03-27,565.77001953125
2025-03-28,558.469970703125
2025-03-31,565.5
2025-04-01,567.2999877929688
2025-04-02,575.9600219726562
2025-04-03,544.1799926757812
2025-04-04,507.44000244140625
2025-04-07,506.55999755859375
2025-04-08,506.9700012207031
2025-04-09,549.3300170898438
2025-04-10,527.77001953125
2025-04-11,541.7000122070312
2025-04-14,551.25
2025-04-15,556.5700073242188
2025-04-16,542.5599975585938
2025-04-17,546.8900146484375
2025-04-21,533.47998046875
2025-04-22,538.47998046875
2025-04-23,533.4099731445312
2025-04-24,530.5999755859375
2025-04-25,535.3599853515625
2025-04-28,534.9500122070312
2025-04-29,540.4600219726562
2025-04-30,545.1099853515625
2025-05-01,546.0700073242188
2025-05-02,555.8200073242188
2025-05-05,550.4099731445312
2025-05-06,545.1699829101562
2025-05-07,552.6699829101562
2025-05-08,557.97998046875
2025-05-09,556.5599975585938
2025-05-12,568.969970703125
2025-05-13,563.8699951171875
2025-05-14,566.5800170898438
2025-05-15,575.4099731445312
2025-05-16,572.219970703125
2025-05-19,572.6500244140625
2025-05-20,571.2100219726562
2025-05-21,560.0999755859375
2025-05-22,563.8800048828125
2025-05-23,558.6699829101562
2025-05-27,566.5900268554688
2025-05-28,562.6799926757812
2025-05-29,566.0
2025-05-30,564.02001953125
2025-06-02,564.2000122070312
2025-06-03,566.4099731445312
2025-06-04,566.9099731445312
2025-06-05,564.0700073242188
2025-06-06,568.6400146484375
2025-06-09,558.0
2025-06-10,557.8400268554688
2025-06-11,554.4199829101562
2025-06-12,555.1900024414062
2025-06-13,542.72998046875
2025-06-16,547.3699951171875
2025-06-17,548.5499877929688
2025-06-18,543.719970703125
2025-06-20,544.780029296875
2025-06-23,555.1199951171875
2025-06-24,575.6900024414062
2025-06-25,569.989990234375
2025-06-26,565.6900024414062
2025-06-27,576.4099731445312
2025-06-30,576.739990234375
2025-07-01,581.3400268554688
2025-07-02,582.8499755859375
2025-07-03,587.739990234375
2025-07-07,588.0
2025-07-08,580.969970703125
2025-07-09,581.8099975585938
2025-07-10,580.6599731445312
2025-07-11,565.5599975585938
2025-07-14,570.6599731445312
2025-07-15,563.1300048828125
2025-07-16,572.1300048828125
2025-07-17,580.1799926757812
2025-07-18,577.9400024414062
2025-07-21,577.969970703125
2025-07-22,526.47998046875
2025-07-23,530.8599853515625
2025-07-24,543.3099975585938
2025-07-25,546.2899780273438
2025-07-28,552.7899780273438
2025-07-29,557.2100219726562
2025-07-30,559.1500244140625
2025-07-31,561.3599853515625
2025-08-01,557.4000244140625
2025-08-04,572.0399780273438
2025-08-05,557.72998046875
2025-08-06,548.2999877929688
2025-08-07,545.489990234375
2025-08-08,546.6799926757812
2025-08-11,549.3900146484375
2025-08-12,550.1599731445312
2025-08-13,567.4299926757812
2025-08-14,565.719970703125
