Date,UHS
2019-03-20,129.7357635498047
2019-03-21,132.20423889160156
2019-03-22,130.9845428466797
2019-03-25,130.07460021972656
2019-03-26,129.85195922851562
2019-03-27,128.52574157714844
2019-03-28,129.24208068847656
2019-03-29,129.49378967285156
2019-04-01,130.44244384765625
2019-04-02,129.47442626953125
2019-04-03,129.9584197998047
2019-04-04,129.68739318847656
2019-04-05,130.4134063720703
2019-04-08,128.74839782714844
2019-04-09,129.57122802734375
2019-04-10,130.19073486328125
2019-04-11,128.1869354248047
2019-04-12,128.55479431152344
2019-04-15,128.49671936035156
2019-04-16,122.29158782958984
2019-04-17,118.73893737792969
2019-04-18,120.52979278564453
2019-04-22,118.97125244140625
2019-04-23,123.98566436767578
2019-04-24,126.14440155029297
2019-04-25,127.48995208740234
2019-04-26,125.09893035888672
2019-04-29,123.14349365234375
2019-04-30,122.81436920166016
2019-05-01,120.76212310791016
2019-05-02,120.03609466552734
2019-05-03,119.06803894042969
2019-05-06,120.51041412353516
2019-05-07,119.01966094970703
2019-05-08,118.119384765625
2019-05-09,118.96158599853516
2019-05-10,118.86476135253906
2019-05-13,117.94513702392578
2019-05-14,118.6227798461914
2019-05-15,117.96449279785156
2019-05-16,117.80960083007812
2019-05-17,117.98385620117188
2019-05-20,119.31005859375
2019-05-21,120.82019805908203
2019-05-22,121.4300537109375
2019-05-23,119.02933502197266
2019-05-24,119.15516662597656
2019-05-28,118.57437133789062
2019-05-29,115.75738525390625
2019-05-30,116.25109100341797
2019-05-31,115.82479858398438
2019-06-03,117.67527770996094
2019-06-04,118.595703125
2019-06-05,117.62684631347656
2019-06-06,117.336181640625
2019-06-07,119.85517120361328
2019-06-10,119.72923278808594
2019-06-11,119.16726684570312
2019-06-12,120.04893493652344
2019-06-13,120.08769989013672
2019-06-14,118.92509460449219
2019-06-17,119.57418823242188
2019-06-18,120.06831359863281
2019-06-19,121.37623596191406
2019-06-20,120.48491668701172
2019-06-21,121.40531921386719
2019-06-24,122.50980377197266
2019-06-25,124.6315689086914
2019-06-26,123.1104736328125
2019-06-27,124.15680694580078
2019-06-28,126.32705688476562
2019-07-01,126.01699829101562
2019-07-02,125.94918060302734
2019-07-03,127.00520324707031
2019-07-05,127.28616333007812
2019-07-08,127.60588073730469
2019-07-09,124.8737564086914
2019-07-10,125.61976623535156
2019-07-11,127.15054321289062
2019-07-12,128.7588348388672
2019-07-15,129.5919952392578
2019-07-16,129.7954864501953
2019-07-17,128.7394256591797
2019-07-18,129.03005981445312
2019-07-19,128.4972381591797
2019-07-22,128.53598022460938
2019-07-23,129.5435791015625
2019-07-24,132.7310791015625
2019-07-25,132.7020263671875
2019-07-26,147.1570587158203
2019-07-29,147.8933868408203
2019-07-30,148.10655212402344
2019-07-31,146.15916442871094
2019-08-01,142.57447814941406
2019-08-02,141.88656616210938
2019-08-05,138.87355041503906
2019-08-06,141.82847595214844
2019-08-07,141.5862579345703
2019-08-08,141.89625549316406
2019-08-09,142.36126708984375
2019-08-12,142.11907958984375
2019-08-13,144.328125
2019-08-14,141.28591918945312
2019-08-15,140.8402099609375
2019-08-16,142.75852966308594
2019-08-19,143.58206176757812
2019-08-20,141.10182189941406
2019-08-21,142.55508422851562
2019-08-22,141.40216064453125
2019-08-23,139.00912475585938
2019-08-26,139.7357635498047
2019-08-27,136.29640197753906
2019-08-28,138.15655517578125
2019-08-29,139.74549865722656
2019-08-30,140.2693634033203
2019-09-03,141.55970764160156
2019-09-04,141.89926147460938
2019-09-05,140.81265258789062
2019-09-06,143.839599609375
2019-09-09,145.06211853027344
2019-09-10,150.7376708984375
2019-09-11,150.4854278564453
2019-09-12,148.3995361328125
2019-09-13,147.97264099121094
2019-09-16,149.3018035888672
2019-09-17,147.3419952392578
2019-09-18,147.45843505859375
2019-09-19,145.53741455078125
2019-09-20,145.6442108154297
2019-09-23,145.49864196777344
2019-09-24,144.0239715576172
2019-09-25,142.95675659179688
2019-09-26,142.1903076171875
2019-09-27,142.45228576660156
2019-09-30,144.31503295898438
2019-10-01,142.7239227294922
2019-10-02,141.87014770507812
2019-10-03,141.03578186035156
2019-10-04,141.7731475830078
2019-10-07,140.74473571777344
2019-10-08,138.9304962158203
2019-10-09,140.79322814941406
2019-10-10,141.48211669921875
2019-10-11,141.7731475830078
2019-10-14,139.69692993164062
2019-10-15,140.91937255859375
2019-10-16,140.40521240234375
2019-10-17,141.9380645751953
2019-10-18,141.7343292236328
2019-10-21,140.98728942871094
2019-10-22,142.0156707763672
2019-10-23,140.24993896484375
2019-10-24,140.38575744628906
2019-10-25,133.81756591796875
2019-10-28,133.963134765625
2019-10-29,134.67138671875
2019-10-30,134.9236297607422
2019-10-31,133.36167907714844
2019-11-01,134.61317443847656
2019-11-04,135.36993408203125
2019-11-05,135.69007873535156
2019-11-06,135.7483367919922
2019-11-07,135.50572204589844
2019-11-08,136.92225646972656
2019-11-11,135.08856201171875
2019-11-12,136.37892150878906
2019-11-13,137.33937072753906
2019-11-14,136.98040771484375
2019-11-15,139.9686279296875
2019-11-18,137.53343200683594
2019-11-19,137.56251525878906
2019-11-20,136.31103515625
2019-11-21,136.39830017089844
2019-11-22,135.1661834716797
2019-11-25,137.1065216064453
2019-11-26,135.59307861328125
2019-11-27,136.1072540283203
2019-11-29,135.3311004638672
2019-12-02,135.65127563476562
2019-12-03,136.1460723876953
2019-12-04,137.01075744628906
2019-12-05,137.80743408203125
2019-12-06,140.5958709716797
2019-12-09,139.63397216796875
2019-12-10,140.4695587158203
2019-12-11,140.58615112304688
2019-12-12,142.11148071289062
2019-12-13,140.2363739013672
2019-12-16,137.64230346679688
2019-12-17,137.49655151367188
2019-12-18,137.6228790283203
2019-12-19,139.9351806640625
2019-12-20,140.20721435546875
2019-12-23,139.7020263671875
2019-12-24,139.24533081054688
2019-12-26,138.77902221679688
2019-12-27,139.27452087402344
2019-12-30,138.59439086914062
2019-12-31,139.3813934326172
2020-01-02,138.2641143798828
2020-01-03,137.93373107910156
2020-01-06,137.82688903808594
2020-01-07,138.3806915283203
2020-01-08,140.95533752441406
2020-01-09,140.2266845703125
2020-01-10,141.8977813720703
2020-01-13,140.7610626220703
2020-01-14,141.32456970214844
2020-01-15,140.19752502441406
2020-01-16,139.8477325439453
2020-01-17,140.90675354003906
2020-01-21,140.86788940429688
2020-01-22,141.44113159179688
2020-01-23,143.57858276367188
2020-01-24,143.0733184814453
2020-01-27,140.85818481445312
2020-01-28,141.09133911132812
2020-01-29,139.80886840820312
2020-01-30,136.9232940673828
2020-01-31,133.21192932128906
2020-02-03,133.357666015625
2020-02-04,134.5526885986328
2020-02-05,137.9629364013672
2020-02-06,137.0690460205078
2020-02-07,134.20291137695312
2020-02-10,135.64083862304688
2020-02-11,137.65199279785156
2020-02-12,136.32095336914062
2020-02-13,137.47711181640625
2020-02-14,135.95176696777344
2020-02-18,135.1355743408203
2020-02-19,135.07730102539062
2020-02-20,136.0489044189453
2020-02-21,138.6624298095703
2020-02-24,137.21481323242188
2020-02-25,131.6282501220703
2020-02-26,131.36598205566406
2020-02-27,124.5940933227539
2020-02-28,120.40982818603516
2020-03-02,128.27236938476562
2020-03-03,121.96676635742188
2020-03-04,128.1653289794922
2020-03-05,124.1367416381836
2020-03-06,122.5798110961914
2020-03-09,111.50607299804688
2020-03-10,116.34229278564453
2020-03-11,107.17583465576172
2020-03-12,97.11412811279297
2020-03-13,102.2617416381836
2020-03-16,79.5012435913086
2020-03-17,78.58653259277344
2020-03-18,65.8682861328125
2020-03-19,82.55672454833984
2020-03-20,73.39024353027344
2020-03-23,69.90660095214844
2020-03-24,76.0565185546875
2020-03-25,85.58303833007812
2020-03-26,89.36832427978516
2020-03-27,86.59503173828125
2020-03-30,97.43523406982422
2020-03-31,96.41348266601562
2020-04-01,85.55384063720703
2020-04-02,86.32258605957031
2020-04-03,83.08216857910156
2020-04-06,93.90290832519531
2020-04-07,95.74205780029297
2020-04-08,104.11061096191406
2020-04-09,101.69734954833984
2020-04-13,98.00935363769531
2020-04-14,104.65554809570312
2020-04-15,100.31555938720703
2020-04-16,98.93379211425781
2020-04-17,104.8890609741211
2020-04-20,99.92635345458984
2020-04-21,95.14847564697266
2020-04-22,95.45985412597656
2020-04-23,98.4764404296875
2020-04-24,98.91432189941406
2020-04-27,102.25202941894531
2020-04-28,102.53421783447266
2020-04-29,107.55532836914062
2020-04-30,102.84559631347656
2020-05-01,96.48160552978516
2020-05-04,95.78099060058594
2020-05-05,99.15760803222656
2020-05-06,93.02713775634766
2020-05-07,93.9321060180664
2020-05-08,99.31330108642578
2020-05-11,95.81990814208984
2020-05-12,91.00312042236328
2020-05-13,89.32942962646484
2020-05-14,89.01802825927734
2020-05-15,90.1370620727539
2020-05-18,97.43523406982422
2020-05-19,97.80500793457031
2020-05-20,100.50045013427734
2020-05-21,102.72880554199219
2020-05-22,101.36651611328125
2020-05-26,103.51702117919922
2020-05-27,107.45802307128906
2020-05-28,104.36361694335938
2020-05-29,102.61204528808594
2020-06-01,101.77519989013672
2020-06-02,101.23026275634766
2020-06-03,101.61949157714844
2020-06-04,100.14041900634766
2020-06-05,106.22222137451172
2020-06-08,108.217041015625
2020-06-09,106.28060913085938
2020-06-10,99.69278717041016
2020-06-11,92.34600067138672
2020-06-12,93.00767517089844
2020-06-15,97.82447052001953
2020-06-16,99.25489807128906
2020-06-17,94.25321960449219
2020-06-18,95.13872528076172
2020-06-19,94.09754180908203
2020-06-22,93.52340698242188
2020-06-23,92.9687728881836
2020-06-24,86.89669799804688
2020-06-25,88.00601196289062
2020-06-26,86.93560028076172
2020-06-29,89.7867431640625
2020-06-30,90.39009857177734
2020-07-01,90.67227172851562
2020-07-02,91.09070587158203
2020-07-06,92.26813507080078
2020-07-07,88.71633911132812
2020-07-08,88.259033203125
2020-07-09,86.22528076171875
2020-07-10,87.34430694580078
2020-07-13,87.65570068359375
2020-07-14,90.18575286865234
2020-07-15,95.31389617919922
2020-07-16,95.7518081665039
2020-07-17,94.97332000732422
2020-07-20,93.4455795288086
2020-07-21,97.50334167480469
2020-07-22,103.15697479248047
2020-07-23,104.60686492919922
2020-07-24,105.17127990722656
2020-07-27,106.42655944824219
2020-07-28,106.13462829589844
2020-07-29,110.07562255859375
2020-07-30,109.05390167236328
2020-07-31,106.94231414794922
2020-08-03,104.85016632080078
2020-08-04,103.83815002441406
2020-08-05,105.22966003417969
2020-08-06,104.91826629638672
2020-08-07,106.49467468261719
2020-08-10,109.58910369873047
2020-08-11,109.919921875
2020-08-12,110.40647888183594
2020-08-13,108.91766357421875
2020-08-14,111.08765411376953
2020-08-17,111.31144714355469
2020-08-18,109.09282684326172
2020-08-19,108.8689956665039
2020-08-20,107.25370025634766
2020-08-21,105.77458953857422
2020-08-24,108.09054565429688
2020-08-25,106.7476806640625
2020-08-26,105.38536071777344
2020-08-27,108.9273910522461
2020-08-28,109.58910369873047
2020-08-31,107.38018035888672
2020-09-01,107.59424591064453
2020-09-02,109.31660461425781
2020-09-03,109.0831069946289
2020-09-04,110.5135269165039
2020-09-08,106.37792205810547
2020-09-09,108.22676849365234
2020-09-10,109.84209442138672
2020-09-11,110.15349578857422
2020-09-14,113.73444366455078
2020-09-15,114.5323715209961
2020-09-16,118.22036743164062
2020-09-17,118.74584197998047
2020-09-18,114.75618743896484
2020-09-21,104.937744140625
2020-09-22,103.56568908691406
2020-09-23,98.84619903564453
2020-09-24,99.86793518066406
2020-09-25,102.5536880493164
2020-09-28,101.60005187988281
2020-09-29,99.77064514160156
2020-09-30,104.13980865478516
2020-10-01,103.34187316894531
2020-10-02,106.21247863769531
2020-10-05,108.53816986083984
2020-10-06,107.66238403320312
2020-10-07,106.55307006835938
2020-10-08,109.85182189941406
2020-10-09,108.7230453491211
2020-10-12,106.86444091796875
2020-10-13,106.48493194580078
2020-10-14,108.06134796142578
2020-10-15,109.67667388916016
2020-10-16,109.85182189941406
2020-10-19,107.38018035888672
2020-10-20,109.6864013671875
2020-10-21,108.8689956665039
2020-10-22,109.1122817993164
2020-10-23,112.46942901611328
2020-10-26,111.70068359375
2020-10-27,108.3922119140625
2020-10-28,103.50729370117188
2020-10-29,102.61204528808594
2020-10-30,106.6017074584961
2020-11-02,110.815185546875
2020-11-03,115.02865600585938
2020-11-04,109.25824737548828
2020-11-05,114.64915466308594
2020-11-06,113.48143005371094
2020-11-09,123.3582763671875
2020-11-10,128.9438018798828
2020-11-11,126.12186431884766
2020-11-12,123.71832275390625
2020-11-13,129.61524963378906
2020-11-16,129.3330535888672
2020-11-17,129.68333435058594
2020-11-18,129.0410919189453
2020-11-19,130.34507751464844
2020-11-20,127.44525146484375
2020-11-23,127.69823455810547
2020-11-24,130.34507751464844
2020-11-25,129.66384887695312
2020-11-27,128.55458068847656
2020-11-30,127.06575775146484
2020-12-01,127.3187484741211
2020-12-02,128.45724487304688
2020-12-03,128.83677673339844
2020-12-04,131.54193115234375
2020-12-07,127.49391174316406
2020-12-08,129.0994873046875
2020-12-09,130.30612182617188
2020-12-10,131.726806640625
2020-12-11,128.7881317138672
2020-12-14,130.93861389160156
2020-12-15,132.01876831054688
2020-12-16,133.926025390625
2020-12-17,135.96949768066406
2020-12-18,133.59519958496094
2020-12-21,132.15499877929688
2020-12-22,132.14523315429688
2020-12-23,133.37139892578125
2020-12-24,133.24481201171875
2020-12-28,132.85562133789062
2020-12-29,132.5150146484375
2020-12-30,132.46636962890625
2020-12-31,133.79949951171875
2021-01-04,131.63926696777344
2021-01-05,132.43719482421875
2021-01-06,137.89620971679688
2021-01-07,138.62603759765625
2021-01-08,137.34153747558594
2021-01-11,131.48355102539062
2021-01-12,133.86764526367188
2021-01-13,132.0284881591797
2021-01-14,129.99468994140625
2021-01-15,128.91456604003906
2021-01-19,126.89058685302734
2021-01-20,128.15560913085938
2021-01-21,127.22145080566406
2021-01-22,125.62557983398438
2021-01-25,124.12701416015625
2021-01-26,124.31192016601562
2021-01-27,122.30733489990234
2021-01-28,124.39947509765625
2021-01-29,121.32452392578125
2021-02-01,124.24378204345703
2021-02-02,124.57464599609375
2021-02-03,126.0926284790039
2021-02-04,128.15560913085938
2021-02-05,127.17277526855469
2021-02-08,127.91232299804688
2021-02-09,126.99764251708984
2021-02-10,126.98794555664062
2021-02-11,126.540283203125
2021-02-12,125.80072784423828
2021-02-16,124.75953674316406
2021-02-17,125.54772186279297
2021-02-18,124.00051879882812
2021-02-19,126.18023681640625
2021-02-22,128.23345947265625
2021-02-23,130.18931579589844
2021-02-24,134.22769165039062
2021-02-25,131.2889404296875
2021-02-26,121.95704650878906
2021-03-01,124.4578857421875
2021-03-02,125.86882781982422
2021-03-03,123.36799621582031
2021-03-04,123.6988754272461
2021-03-05,127.80526733398438
2021-03-08,130.95806884765625
2021-03-09,127.82471466064453
2021-03-10,129.99468994140625
2021-03-11,129.35247802734375
2021-03-12,134.04010009765625
2021-03-15,136.56417846679688
2021-03-16,133.14352416992188
2021-03-17,135.26803588867188
2021-03-18,135.72608947753906
2021-03-19,134.48837280273438
2021-03-22,133.8159637451172
2021-03-23,129.44027709960938
2021-03-24,130.08340454101562
2021-03-25,132.05203247070312
2021-03-26,131.71092224121094
2021-03-29,131.69142150878906
2021-03-30,132.7244415283203
2021-03-31,129.99571228027344
2021-04-01,130.97999572753906
2021-04-05,132.89987182617188
2021-04-06,133.53330993652344
2021-04-07,133.13377380371094
2021-04-08,133.3871612548828
2021-04-09,134.66380310058594
2021-04-12,135.71632385253906
2021-04-13,133.91339111328125
2021-04-14,134.0205841064453
2021-04-15,137.5290069580078
2021-04-16,142.4212646484375
2021-04-19,142.32376098632812
2021-04-20,141.1933135986328
2021-04-21,144.11697387695312
2021-04-22,142.79159545898438
2021-04-23,141.8072967529297
2021-04-26,142.07041931152344
2021-04-27,142.19711303710938
2021-04-28,144.04873657226562
2021-04-29,144.8088836669922
2021-04-30,144.63348388671875
2021-05-03,146.74830627441406
2021-05-04,149.06771850585938
2021-05-05,149.6232147216797
2021-05-06,150.55880737304688
2021-05-07,151.240966796875
2021-05-10,153.0536346435547
2021-05-11,151.3968963623047
2021-05-12,150.16896057128906
2021-05-13,153.8625030517578
2021-05-14,155.6946563720703
2021-05-17,156.51332092285156
2021-05-18,154.1841278076172
2021-05-19,152.93667602539062
2021-05-20,154.07693481445312
2021-05-21,154.0281982421875
2021-05-24,154.9540252685547
2021-05-25,155.68492126464844
2021-05-26,156.07473754882812
2021-05-27,155.08070373535156
2021-05-28,155.56800842285156
2021-06-01,156.6413116455078
2021-06-02,153.8993682861328
2021-06-03,155.01177978515625
2021-06-04,155.88998413085938
2021-06-07,155.12889099121094
2021-06-08,155.8021697998047
2021-06-09,155.6070098876953
2021-06-10,155.66555786132812
2021-06-11,156.49496459960938
2021-06-14,152.58212280273438
2021-06-15,152.8162841796875
2021-06-16,150.41583251953125
2021-06-17,148.20091247558594
2021-06-18,143.1561279296875
2021-06-21,148.17161560058594
2021-06-22,147.66419982910156
2021-06-23,146.0834503173828
2021-06-24,145.80047607421875
2021-06-25,147.517822265625
2021-06-28,144.72714233398438
2021-06-29,142.69752502441406
2021-06-30,142.8828887939453
2021-07-01,145.8883056640625
2021-07-02,147.47879028320312
2021-07-06,147.03968811035156
2021-07-07,148.60092163085938
2021-07-08,146.70794677734375
2021-07-09,150.220703125
2021-07-12,150.93304443359375
2021-07-13,149.14739990234375
2021-07-14,149.371826171875
2021-07-15,149.4303741455078
2021-07-16,147.66419982910156
2021-07-19,142.7462921142578
2021-07-20,149.4596405029297
2021-07-21,149.8889923095703
2021-07-22,147.0299530029297
2021-07-23,148.97177124023438
2021-07-26,150.86471557617188
2021-07-27,155.2655029296875
2021-07-28,154.07505798339844
2021-07-29,155.11911010742188
2021-07-30,156.52423095703125
2021-08-02,155.76316833496094
2021-08-03,156.72914123535156
2021-08-04,150.69888305664062
2021-08-05,148.83514404296875
2021-08-06,149.06930541992188
2021-08-09,146.8445281982422
2021-08-10,143.5366668701172
2021-08-11,144.76614379882812
2021-08-12,145.0491180419922
2021-08-13,145.7711944580078
2021-08-16,147.78126525878906
2021-08-17,148.11302185058594
2021-08-18,145.06863403320312
2021-08-19,147.19581604003906
2021-08-20,149.67430114746094
2021-08-23,149.362060546875
2021-08-24,150.8744659423828
2021-08-25,151.4112091064453
2021-08-26,150.79641723632812
2021-08-27,152.99188232421875
2021-08-30,152.24058532714844
2021-08-31,152.1819305419922
2021-09-01,151.87908935546875
2021-09-02,153.48138427734375
2021-09-03,152.63136291503906
2021-09-07,151.81069946289062
2021-09-08,145.3134765625
2021-09-09,146.67153930664062
2021-09-10,144.04330444335938
2021-09-13,146.37843322753906
2021-09-14,143.44737243652344
2021-09-15,143.0760498046875
2021-09-16,143.51573181152344
2021-09-17,142.56800842285156
2021-09-20,141.2587890625
2021-09-21,141.9133758544922
2021-09-22,142.30416870117188
2021-09-23,141.1024627685547
2021-09-24,141.43466186523438
2021-09-27,141.32716369628906
2021-09-28,140.3501434326172
2021-09-29,139.97889709472656
2021-09-30,135.19143676757812
2021-10-01,135.64088439941406
2021-10-04,132.7879638671875
2021-10-05,130.7850799560547
2021-10-06,129.39767456054688
2021-10-07,130.1011199951172
2021-10-08,127.43382263183594
2021-10-11,127.11140441894531
2021-10-12,125.89013671875
2021-10-13,126.08553314208984
2021-10-14,127.02346801757812
2021-10-15,129.96435546875
2021-10-18,129.50515747070312
2021-10-19,129.20225524902344
2021-10-20,130.7166290283203
2021-10-21,134.19488525390625
2021-10-22,132.50462341308594
2021-10-25,130.6189727783203
2021-10-26,123.27166748046875
2021-10-27,122.0503921508789
2021-10-28,123.27166748046875
2021-10-29,121.24923706054688
2021-11-01,122.0601806640625
2021-11-02,120.10610961914062
2021-11-03,121.97224426269531
2021-11-04,123.30098724365234
2021-11-05,126.89647674560547
2021-11-08,126.19302368164062
2021-11-09,125.47975158691406
2021-11-10,126.3981704711914
2021-11-11,127.27751159667969
2021-11-12,127.83442687988281
2021-11-15,125.72402954101562
2021-11-16,125.72402954101562
2021-11-17,124.33665466308594
2021-11-18,122.93949890136719
2021-11-19,121.13199615478516
2021-11-22,124.30733489990234
2021-11-23,126.96480560302734
2021-11-24,125.91942596435547
2021-11-26,121.50325012207031
2021-11-29,118.48424530029297
2021-11-30,116.19422912597656
2021-12-01,113.9041976928711
2021-12-02,119.02249145507812
2021-12-03,119.04206848144531
2021-12-06,123.36767578125
2021-12-07,125.6772689819336
2021-12-08,126.91035461425781
2021-12-09,126.36231231689453
2021-12-10,125.65768432617188
2021-12-13,126.04913330078125
2021-12-14,125.15858459472656
2021-12-15,126.64612579345703
2021-12-16,125.55982971191406
2021-12-17,125.07051849365234
2021-12-20,121.9486312866211
2021-12-21,124.97265625
2021-12-22,124.87479400634766
2021-12-23,125.39347076416016
2021-12-27,125.96109008789062
2021-12-28,127.859619140625
2021-12-29,128.2021484375
2021-12-30,127.95752716064453
2021-12-31,126.89077758789062
2022-01-03,129.20037841796875
2022-01-04,130.9619598388672
2022-01-05,130.94236755371094
2022-01-06,128.18260192871094
2022-01-07,129.15147399902344
2022-01-10,130.02244567871094
2022-01-11,128.02603149414062
2022-01-12,126.35252380371094
2022-01-13,130.20838928222656
2022-01-14,130.8151397705078
2022-01-18,127.19412994384766
2022-01-19,126.65592956542969
2022-01-20,125.2564468383789
2022-01-21,125.6087646484375
2022-01-24,127.94772338867188
2022-01-25,125.22708129882812
2022-01-26,126.4112548828125
2022-01-27,123.78848266601562
2022-01-28,127.00818634033203
2022-01-31,127.28223419189453
2022-02-01,127.6737060546875
2022-02-02,129.85606384277344
2022-02-03,128.64256286621094
2022-02-04,127.0375747680664
2022-02-07,124.49312591552734
2022-02-08,129.49398803710938
2022-02-09,133.9174346923828
2022-02-10,130.71728515625
2022-02-11,129.7582244873047
2022-02-14,129.39608764648438
2022-02-15,132.2341766357422
2022-02-16,134.86668395996094
2022-02-17,133.4476776123047
2022-02-18,131.9111785888672
2022-02-22,131.19680786132812
2022-02-23,130.4726104736328
2022-02-24,133.47702026367188
2022-02-25,141.7270050048828
2022-02-28,141.0508270263672
2022-03-01,141.9818115234375
2022-03-02,146.07818603515625
2022-03-03,146.85240173339844
2022-03-04,146.47018432617188
2022-03-07,147.4109649658203
2022-03-08,146.3330078125
2022-03-09,148.23416137695312
2022-03-10,147.4403533935547
2022-03-11,147.64617919921875
2022-03-14,143.24600219726562
2022-03-15,145.9998016357422
2022-03-16,146.7053680419922
2022-03-17,146.1075897216797
2022-03-18,143.8535919189453
2022-03-21,144.59841918945312
2022-03-22,143.66738891601562
2022-03-23,140.93316650390625
2022-03-24,143.42242431640625
2022-03-25,145.12759399414062
2022-03-28,146.37222290039062
2022-03-29,144.9805908203125
2022-03-30,142.6580047607422
2022-03-31,142.0504150390625
2022-04-01,141.2958221435547
2022-04-04,137.2974395751953
2022-04-05,136.4546661376953
2022-04-06,137.66981506347656
2022-04-07,141.4820098876953
2022-04-08,143.0793914794922
2022-04-11,144.90220642089844
2022-04-12,146.2839813232422
2022-04-13,145.98016357421875
2022-04-14,148.11659240722656
2022-04-18,148.37136840820312
2022-04-19,148.43016052246094
2022-04-20,152.4383544921875
2022-04-21,151.39956665039062
2022-04-22,130.27085876464844
2022-04-25,135.9842071533203
2022-04-26,122.8130874633789
2022-04-27,121.1176986694336
2022-04-28,121.6762924194336
2022-04-29,120.07889556884766
2022-05-02,119.79469299316406
2022-05-03,122.60728454589844
2022-05-04,127.35043334960938
2022-05-05,123.7636947631836
2022-05-06,125.24348449707031
2022-05-09,122.8228988647461
2022-05-10,122.93069458007812
2022-05-11,119.43209838867188
2022-05-12,121.01969909667969
2022-05-13,122.16630554199219
2022-05-16,121.7645034790039
2022-05-17,124.92988586425781
2022-05-18,116.69792175292969
2022-05-19,116.51170349121094
2022-05-20,118.51090240478516
2022-05-23,119.3047103881836
2022-05-24,118.98131561279297
2022-05-25,119.65750122070312
2022-05-26,120.78450012207031
2022-05-27,122.46028900146484
2022-05-31,122.31304931640625
2022-06-01,118.52420043945312
2022-06-02,120.39900207519531
2022-06-03,118.93646240234375
2022-06-06,118.93646240234375
2022-06-07,120.01618957519531
2022-06-08,118.19048309326172
2022-06-09,115.81507110595703
2022-06-10,112.63480377197266
2022-06-13,107.54048156738281
2022-06-14,102.93692779541016
2022-06-15,103.49642181396484
2022-06-16,99.59960174560547
2022-06-17,101.87682342529297
2022-06-21,101.06211853027344
2022-06-22,102.97620391845703
2022-06-23,103.44734954833984
2022-06-24,106.76502227783203
2022-06-27,106.19573211669922
2022-06-28,104.1344223022461
2022-06-29,105.26324462890625
2022-06-30,98.85359191894531
2022-07-01,104.01665496826172
2022-07-05,102.96636962890625
2022-07-06,100.36521911621094
2022-07-07,103.34919738769531
2022-07-08,101.53327941894531
2022-07-11,99.45234680175781
2022-07-12,99.95294952392578
2022-07-13,100.16890716552734
2022-07-14,98.42171478271484
2022-07-15,101.15047454833984
2022-07-18,101.83756256103516
2022-07-19,105.7343978881836
2022-07-20,106.00922393798828
2022-07-21,107.46194458007812
2022-07-22,108.94410705566406
2022-07-25,108.07051086425781
2022-07-26,107.34415435791016
2022-07-27,107.25581359863281
2022-07-28,109.71954345703125
2022-07-29,110.39683532714844
2022-08-01,108.21775817871094
2022-08-02,107.89383697509766
2022-08-03,109.1109848022461
2022-08-04,107.67790222167969
2022-08-05,108.31590270996094
2022-08-08,108.1294174194336
2022-08-09,107.599365234375
2022-08-10,110.56369018554688
2022-08-11,109.33675384521484
2022-08-12,109.89622497558594
2022-08-15,109.72936248779297
2022-08-16,106.44111633300781
2022-08-17,104.31111145019531
2022-08-18,106.26441955566406
2022-08-19,105.98958587646484
2022-08-22,103.27066802978516
2022-08-23,101.68051147460938
2022-08-24,102.68172454833984
2022-08-25,103.83995056152344
2022-08-26,99.59960174560547
2022-08-29,99.4425277709961
2022-08-30,97.97019958496094
2022-08-31,96.22932434082031
2022-09-01,95.64904022216797
2022-09-02,95.36380004882812
2022-09-06,94.64583587646484
2022-09-07,99.21929168701172
2022-09-08,99.5733642578125
2022-09-09,101.31421661376953
2022-09-12,104.39269256591797
2022-09-13,99.73072814941406
2022-09-14,95.86542510986328
2022-09-15,97.36039733886719
2022-09-16,97.3505630493164
2022-09-19,97.13419342041016
2022-09-20,94.55731201171875
2022-09-21,93.08200073242188
2022-09-22,92.02961730957031
2022-09-23,90.23959350585938
2022-09-26,88.41020202636719
2022-09-27,86.36444854736328
2022-09-28,89.44293212890625
2022-09-29,89.0003433227539
2022-09-30,86.72834777832031
2022-10-03,91.1542739868164
2022-10-04,94.2229232788086
2022-10-05,93.1508560180664
2022-10-06,91.75424194335938
2022-10-07,89.92486572265625
2022-10-10,89.18718719482422
2022-10-11,90.54449462890625
2022-10-12,89.01016998291016
2022-10-13,92.5017318725586
2022-10-14,90.03305053710938
2022-10-17,92.88530731201172
2022-10-18,94.03606414794922
2022-10-19,93.48526000976562
2022-10-20,92.5017318725586
2022-10-21,88.51839447021484
2022-10-24,91.5181884765625
2022-10-25,95.08842468261719
2022-10-26,107.56953430175781
2022-10-27,110.60865020751953
2022-10-28,115.09358215332031
2022-10-31,113.96251678466797
2022-11-01,115.38865661621094
2022-11-02,111.26761627197266
2022-11-03,109.86115264892578
2022-11-04,110.22508239746094
2022-11-07,111.26761627197266
2022-11-08,111.36598205566406
2022-11-09,109.84148406982422
2022-11-10,119.79489135742188
2022-11-11,122.94222259521484
2022-11-14,123.61101531982422
2022-11-15,125.52891540527344
2022-11-16,124.24049377441406
2022-11-17,124.22083282470703
2022-11-18,126.55179595947266
2022-11-21,125.59777069091797
2022-11-22,126.64031219482422
2022-11-23,127.5156478881836
2022-11-25,130.5449676513672
2022-11-28,127.00422668457031
2022-11-29,128.40086364746094
2022-11-30,128.8933868408203
2022-12-01,128.25306701660156
