Date,HD
2019-04-02,194.30999755859375
2019-04-03,198.61000061035156
2019-04-04,200.4499969482422
2019-04-05,202.05999755859375
2019-04-08,203.5500030517578
2019-04-09,200.89999389648438
2019-04-10,199.42999267578125
2019-04-11,201.47999572753906
2019-04-12,203.85000610351562
2019-04-15,204.86000061035156
2019-04-16,204.47000122070312
2019-04-17,206.5500030517578
2019-04-18,205.66000366210938
2019-04-22,204.77999877929688
2019-04-23,206.0500030517578
2019-04-24,206.72000122070312
2019-04-25,206.5
2019-04-26,203.61000061035156
2019-04-29,202.16000366210938
2019-04-30,203.6999969482422
2019-05-01,198.8000030517578
2019-05-02,201.00999450683594
2019-05-03,200.55999755859375
2019-05-06,199.6300048828125
2019-05-07,194.77000427246094
2019-05-08,195.1699981689453
2019-05-09,194.5800018310547
2019-05-10,194.5800018310547
2019-05-13,190.33999633789062
2019-05-14,191.6199951171875
2019-05-15,191.75999450683594
2019-05-16,192.3800048828125
2019-05-17,192.5800018310547
2019-05-20,190.9499969482422
2019-05-21,191.4499969482422
2019-05-22,188.91000366210938
2019-05-23,192.0
2019-05-24,193.58999633789062
2019-05-28,191.5500030517578
2019-05-29,189.99000549316406
2019-05-30,191.0800018310547
2019-05-31,189.85000610351562
2019-06-03,189.57000732421875
2019-06-04,195.25
2019-06-05,196.69000244140625
2019-06-06,197.1699981689453
2019-06-07,197.3000030517578
2019-06-10,198.0500030517578
2019-06-11,198.00999450683594
2019-06-12,198.94000244140625
2019-06-13,202.35000610351562
2019-06-14,205.77000427246094
2019-06-17,206.97999572753906
2019-06-18,207.47999572753906
2019-06-19,207.94000244140625
2019-06-20,211.25
2019-06-21,209.38999938964844
2019-06-24,205.5
2019-06-25,204.74000549316406
2019-06-26,206.4199981689453
2019-06-27,207.02000427246094
2019-06-28,207.97000122070312
2019-07-01,210.27999877929688
2019-07-02,210.13999938964844
2019-07-03,212.10000610351562
2019-07-05,211.4600067138672
2019-07-08,212.91000366210938
2019-07-09,212.0
2019-07-10,210.75
2019-07-11,214.0399932861328
2019-07-12,218.22999572753906
2019-07-15,218.6999969482422
2019-07-16,217.25999450683594
2019-07-17,215.61000061035156
2019-07-18,214.44000244140625
2019-07-19,213.0399932861328
2019-07-22,211.27000427246094
2019-07-23,213.0800018310547
2019-07-24,214.7100067138672
2019-07-25,215.5500030517578
2019-07-26,216.91000366210938
2019-07-29,218.0399932861328
2019-07-30,217.36000061035156
2019-07-31,213.69000244140625
2019-08-01,212.8300018310547
2019-08-02,212.14999389648438
2019-08-05,204.94000244140625
2019-08-06,208.8000030517578
2019-08-07,207.91000366210938
2019-08-08,211.57000732421875
2019-08-09,210.02000427246094
2019-08-12,207.00999450683594
2019-08-13,208.3300018310547
2019-08-14,201.58999633789062
2019-08-15,201.7899932861328
2019-08-16,203.64999389648438
2019-08-19,207.9499969482422
2019-08-20,217.08999633789062
2019-08-21,220.39999389648438
2019-08-22,221.02000427246094
2019-08-23,217.47000122070312
2019-08-26,218.64999389648438
2019-08-27,218.2100067138672
2019-08-28,221.9499969482422
2019-08-29,227.32000732421875
2019-08-30,227.91000366210938
2019-09-03,224.07000732421875
2019-09-04,224.14999389648438
2019-09-05,228.14999389648438
2019-09-06,231.1300048828125
2019-09-09,232.8699951171875
2019-09-10,233.0
2019-09-11,232.66000366210938
2019-09-12,233.8000030517578
2019-09-13,233.97999572753906
2019-09-16,230.99000549316406
2019-09-17,230.2100067138672
2019-09-18,230.8300018310547
2019-09-19,228.1199951171875
2019-09-20,224.6699981689453
2019-09-23,226.25
2019-09-24,225.41000366210938
2019-09-25,228.10000610351562
2019-09-26,229.7899932861328
2019-09-27,229.86000061035156
2019-09-30,232.02000427246094
2019-10-01,231.0800018310547
2019-10-02,225.5500030517578
2019-10-03,226.80999755859375
2019-10-04,227.92999267578125
2019-10-07,226.74000549316406
2019-10-08,226.6699981689453
2019-10-09,228.94000244140625
2019-10-10,231.61000061035156
2019-10-11,234.66000366210938
2019-10-14,234.17999267578125
2019-10-15,235.6199951171875
2019-10-16,235.89999389648438
2019-10-17,236.77000427246094
2019-10-18,237.92999267578125
2019-10-21,236.6999969482422
2019-10-22,237.1999969482422
2019-10-23,234.6699981689453
2019-10-24,233.88999938964844
2019-10-25,234.3800048828125
2019-10-28,236.8000030517578
2019-10-29,234.13999938964844
2019-10-30,236.24000549316406
2019-10-31,234.5800018310547
2019-11-01,237.33999633789062
2019-11-04,234.9199981689453
2019-11-05,232.1999969482422
2019-11-06,234.00999450683594
2019-11-07,232.94000244140625
2019-11-08,232.83999633789062
2019-11-11,231.8000030517578
2019-11-12,233.1199951171875
2019-11-13,234.8000030517578
2019-11-14,236.5500030517578
2019-11-15,237.2899932861328
2019-11-18,238.85000610351562
2019-11-19,225.86000061035156
2019-11-20,220.89999389648438
2019-11-21,218.5399932861328
2019-11-22,218.02999877929688
2019-11-25,218.39999389648438
2019-11-26,220.75999450683594
2019-11-27,223.0
2019-11-29,220.50999450683594
2019-12-02,217.6199951171875
2019-12-03,214.0
2019-12-04,214.10000610351562
2019-12-05,213.0
2019-12-06,214.27999877929688
2019-12-09,216.52999877929688
2019-12-10,215.89999389648438
2019-12-11,212.0
2019-12-12,212.0399932861328
2019-12-13,214.0800018310547
2019-12-16,215.52999877929688
2019-12-17,217.72000122070312
2019-12-18,218.0
2019-12-19,220.22000122070312
2019-12-20,221.19000244140625
2019-12-23,219.2100067138672
2019-12-24,220.6699981689453
2019-12-26,220.82000732421875
2019-12-27,219.97000122070312
2019-12-30,217.30999755859375
2019-12-31,218.3800048828125
2020-01-02,219.66000366210938
2020-01-03,218.92999267578125
2020-01-06,219.9600067138672
2020-01-07,218.52000427246094
2020-01-08,221.7899932861328
2020-01-09,225.19000244140625
2020-01-10,224.22000122070312
2020-01-13,223.33999633789062
2020-01-14,222.80999755859375
2020-01-15,224.58999633789062
2020-01-16,228.82000732421875
2020-01-17,231.91000366210938
2020-01-21,232.9499969482422
2020-01-22,232.89999389648438
2020-01-23,233.64999389648438
2020-01-24,232.0
2020-01-27,231.19000244140625
2020-01-28,233.86000061035156
2020-01-29,234.02000427246094
2020-01-30,232.7899932861328
2020-01-31,228.10000610351562
2020-02-03,231.5399932861328
2020-02-04,235.0
2020-02-05,238.11000061035156
2020-02-06,238.83999633789062
2020-02-07,237.3000030517578
2020-02-10,240.61000061035156
2020-02-11,241.63999938964844
2020-02-12,241.58999633789062
2020-02-13,242.36000061035156
2020-02-14,245.02999877929688
2020-02-18,243.94000244140625
2020-02-19,243.63999938964844
2020-02-20,247.02000427246094
2020-02-21,245.33999633789062
2020-02-24,239.6999969482422
2020-02-25,237.3800048828125
2020-02-26,235.27999877929688
2020-02-27,224.72999572753906
2020-02-28,217.83999633789062
2020-03-02,229.94000244140625
2020-03-03,227.94000244140625
2020-03-04,241.0800018310547
2020-03-05,234.80999755859375
2020-03-06,228.50999450683594
2020-03-09,210.4600067138672
2020-03-10,225.6999969482422
2020-03-11,212.88999938964844
2020-03-12,190.58999633789062
2020-03-13,205.6699981689453
2020-03-16,164.9600067138672
2020-03-17,173.63999938964844
2020-03-18,155.6300048828125
2020-03-19,161.1300048828125
2020-03-20,152.14999389648438
2020-03-23,162.38999938964844
2020-03-24,184.72000122070312
2020-03-25,181.75999450683594
2020-03-26,195.2100067138672
2020-03-27,190.5500030517578
2020-03-30,196.10000610351562
2020-03-31,186.7100067138672
2020-04-01,178.6300048828125
2020-04-02,181.30999755859375
2020-04-03,178.6999969482422
2020-04-06,191.3300018310547
2020-04-07,192.2899932861328
2020-04-08,194.82000732421875
2020-04-09,201.52999877929688
2020-04-13,198.7899932861328
2020-04-14,207.1699981689453
2020-04-15,198.47999572753906
2020-04-16,199.85000610351562
2020-04-17,209.4199981689453
2020-04-20,206.0500030517578
2020-04-21,200.61000061035156
2020-04-22,204.1699981689453
2020-04-23,202.32000732421875
2020-04-24,212.17999267578125
2020-04-27,217.75999450683594
2020-04-28,217.6300048828125
2020-04-29,221.80999755859375
2020-04-30,219.8300018310547
2020-05-01,218.57000732421875
2020-05-04,221.83999633789062
2020-05-05,225.61000061035156
2020-05-06,223.9199981689453
2020-05-07,229.4499969482422
2020-05-08,234.42999267578125
2020-05-11,236.55999755859375
2020-05-12,232.89999389648438
2020-05-13,230.10000610351562
2020-05-14,234.47999572753906
2020-05-15,239.3300018310547
2020-05-18,245.35000610351562
2020-05-19,238.10000610351562
2020-05-20,238.19000244140625
2020-05-21,240.8800048828125
2020-05-22,241.8800048828125
2020-05-26,242.47999572753906
2020-05-27,247.36000061035156
2020-05-28,245.13999938964844
2020-05-29,248.47999572753906
2020-06-01,247.2899932861328
2020-06-02,252.7100067138672
2020-06-03,251.0
2020-06-04,248.9499969482422
2020-06-05,254.89999389648438
2020-06-08,256.7699890136719
2020-06-09,256.760009765625
2020-06-10,254.4499969482422
2020-06-11,239.47000122070312
2020-06-12,242.4499969482422
2020-06-15,241.36000061035156
2020-06-16,249.9499969482422
2020-06-17,250.85000610351562
2020-06-18,249.2100067138672
2020-06-19,246.64999389648438
2020-06-22,249.16000366210938
2020-06-23,250.30999755859375
2020-06-24,246.1300048828125
2020-06-25,245.3800048828125
2020-06-26,241.00999450683594
2020-06-29,246.1199951171875
2020-06-30,250.50999450683594
2020-07-01,248.14999389648438
2020-07-02,248.5
2020-07-06,249.5500030517578
2020-07-07,247.35000610351562
2020-07-08,249.1699981689453
2020-07-09,247.9600067138672
2020-07-10,250.11000061035156
2020-07-13,249.6199951171875
2020-07-14,257.7900085449219
2020-07-15,257.79998779296875
2020-07-16,258.0799865722656
2020-07-17,260.3800048828125
2020-07-20,260.1700134277344
2020-07-21,262.4200134277344
2020-07-22,265.1700134277344
2020-07-23,263.80999755859375
2020-07-24,265.30999755859375
2020-07-27,267.4200134277344
2020-07-28,265.2799987792969
2020-07-29,264.6600036621094
2020-07-30,266.30999755859375
2020-07-31,265.489990234375
2020-08-03,266.17999267578125
2020-08-04,267.8699951171875
2020-08-05,267.4800109863281
2020-08-06,269.3699951171875
2020-08-07,271.6400146484375
2020-08-10,274.7300109863281
2020-08-11,274.9200134277344
2020-08-12,281.5799865722656
2020-08-13,281.6600036621094
2020-08-14,280.54998779296875
2020-08-17,288.239990234375
2020-08-18,285.0
2020-08-19,282.8599853515625
2020-08-20,280.67999267578125
2020-08-21,283.2300109863281
2020-08-24,286.75
2020-08-25,286.1300048828125
2020-08-26,291.92999267578125
2020-08-27,288.6300048828125
2020-08-28,286.2900085449219
2020-08-31,285.0400085449219
2020-09-01,285.94000244140625
2020-09-02,287.20001220703125
2020-09-03,274.6300048828125
2020-09-04,269.6600036621094
2020-09-08,269.260009765625
2020-09-09,277.0400085449219
2020-09-10,272.70001220703125
2020-09-11,276.3299865722656
2020-09-14,280.6499938964844
2020-09-15,285.5799865722656
2020-09-16,281.6300048828125
2020-09-17,279.9599914550781
2020-09-18,275.19000244140625
2020-09-21,272.3500061035156
2020-09-22,273.30999755859375
2020-09-23,266.54998779296875
2020-09-24,265.70001220703125
2020-09-25,268.54998779296875
2020-09-28,272.3299865722656
2020-09-29,272.1099853515625
2020-09-30,277.7099914550781
2020-10-01,277.6199951171875
2020-10-02,279.30999755859375
2020-10-05,282.1000061035156
2020-10-06,276.4700012207031
2020-10-07,282.7900085449219
2020-10-08,284.5199890136719
2020-10-09,285.9200134277344
2020-10-12,286.9100036621094
2020-10-13,290.3599853515625
2020-10-14,287.0899963378906
2020-10-15,287.5400085449219
2020-10-16,287.6600036621094
2020-10-19,283.7300109863281
2020-10-20,286.0400085449219
2020-10-21,284.510009765625
2020-10-22,281.1600036621094
2020-10-23,283.0
2020-10-26,276.0400085449219
2020-10-27,276.8399963378906
2020-10-28,269.7200012207031
2020-10-29,269.6300048828125
2020-10-30,266.7099914550781
2020-11-02,270.739990234375
2020-11-03,277.3699951171875
2020-11-04,282.7200012207031
2020-11-05,285.8500061035156
2020-11-06,284.239990234375
2020-11-09,269.9700012207031
2020-11-10,275.57000732421875
2020-11-11,277.75
2020-11-12,276.239990234375
2020-11-13,277.1700134277344
2020-11-16,279.57000732421875
2020-11-17,272.4700012207031
2020-11-18,269.8299865722656
2020-11-19,270.92999267578125
2020-11-20,269.80999755859375
2020-11-23,271.3999938964844
2020-11-24,273.30999755859375
2020-11-25,273.9599914550781
2020-11-27,275.989990234375
2020-11-30,277.4100036621094
2020-12-01,276.6000061035156
2020-12-02,271.1000061035156
2020-12-03,268.1400146484375
2020-12-04,263.989990234375
2020-12-07,262.6400146484375
2020-12-08,261.7200012207031
2020-12-09,265.5799865722656
2020-12-10,264.80999755859375
2020-12-11,264.54998779296875
2020-12-14,265.5799865722656
2020-12-15,267.9800109863281
2020-12-16,269.5899963378906
2020-12-17,273.9700012207031
2020-12-18,270.45001220703125
2020-12-21,270.989990234375
2020-12-22,270.0400085449219
2020-12-23,269.80999755859375
2020-12-24,270.9200134277344
2020-12-28,269.25
2020-12-29,266.19000244140625
2020-12-30,265.260009765625
2020-12-31,265.6199951171875
2021-01-04,263.9200134277344
2021-01-05,266.04998779296875
2021-01-06,267.57000732421875
2021-01-07,266.260009765625
2021-01-08,269.0899963378906
2021-01-11,271.2300109863281
2021-01-12,276.3299865722656
2021-01-13,274.04998779296875
2021-01-14,268.3399963378906
2021-01-15,275.5899963378906
2021-01-19,273.19000244140625
2021-01-20,274.29998779296875
2021-01-21,279.04998779296875
2021-01-22,284.0
2021-01-25,285.0799865722656
2021-01-26,282.6000061035156
2021-01-27,274.04998779296875
2021-01-28,278.04998779296875
2021-01-29,270.82000732421875
2021-02-01,270.07000732421875
2021-02-02,272.1600036621094
2021-02-03,274.1700134277344
2021-02-04,278.82000732421875
2021-02-05,278.8599853515625
2021-02-08,280.0299987792969
2021-02-09,276.7699890136719
2021-02-10,278.69000244140625
2021-02-11,277.05999755859375
2021-02-12,277.510009765625
2021-02-16,275.3900146484375
2021-02-17,280.9200134277344
2021-02-18,283.04998779296875
2021-02-19,279.6400146484375
2021-02-22,275.8500061035156
2021-02-23,267.239990234375
2021-02-24,259.9700012207031
2021-02-25,255.25
2021-02-26,258.3399963378906
2021-03-01,261.6199951171875
2021-03-02,260.2900085449219
2021-03-03,257.3599853515625
2021-03-04,250.92999267578125
2021-03-05,253.52000427246094
2021-03-08,259.0299987792969
2021-03-09,264.9599914550781
2021-03-10,266.239990234375
2021-03-11,268.8500061035156
2021-03-12,273.1000061035156
2021-03-15,278.5400085449219
2021-03-16,282.0799865722656
2021-03-17,280.0299987792969
2021-03-18,283.1600036621094
2021-03-19,289.1000061035156
2021-03-22,288.94000244140625
2021-03-23,289.9800109863281
2021-03-24,292.75
2021-03-25,297.17999267578125
2021-03-26,303.80999755859375
2021-03-29,302.20001220703125
2021-03-30,304.82000732421875
2021-03-31,305.25
2021-04-01,307.75
2021-04-05,315.3999938964844
2021-04-06,313.7799987792969
2021-04-07,312.4700012207031
2021-04-08,314.42999267578125
2021-04-09,319.2300109863281
2021-04-12,320.7900085449219
2021-04-13,320.3999938964844
2021-04-14,320.0199890136719
2021-04-15,322.739990234375
2021-04-16,328.0799865722656
2021-04-19,326.8500061035156
2021-04-20,323.9599914550781
2021-04-21,325.95001220703125
2021-04-22,321.4599914550781
2021-04-23,323.8900146484375
2021-04-26,319.989990234375
2021-04-27,320.5899963378906
2021-04-28,319.7099914550781
2021-04-29,325.3399963378906
2021-04-30,323.6700134277344
2021-05-03,330.2699890136719
2021-05-04,332.7699890136719
2021-05-05,332.04998779296875
2021-05-06,337.5799865722656
2021-05-07,339.25
2021-05-10,341.1199951171875
2021-05-11,330.6600036621094
2021-05-12,317.0
2021-05-13,325.4200134277344
2021-05-14,323.6300048828125
2021-05-17,320.010009765625
2021-05-18,316.75
2021-05-19,314.45001220703125
2021-05-20,315.8999938964844
2021-05-21,315.7699890136719
2021-05-24,314.8399963378906
2021-05-25,316.75
2021-05-26,317.3299865722656
2021-05-27,318.7699890136719
2021-05-28,318.9100036621094
2021-06-01,316.30999755859375
2021-06-02,313.2300109863281
2021-06-03,311.42999267578125
2021-06-04,311.010009765625
2021-06-07,309.9599914550781
2021-06-08,310.8999938964844
2021-06-09,307.3399963378906
2021-06-10,308.30999755859375
2021-06-11,310.7699890136719
2021-06-14,309.32000732421875
2021-06-15,306.45001220703125
2021-06-16,302.7799987792969
2021-06-17,303.1199951171875
2021-06-18,302.6099853515625
2021-06-21,307.6000061035156
2021-06-22,312.7099914550781
2021-06-23,311.6700134277344
2021-06-24,311.8399963378906
2021-06-25,313.6300048828125
2021-06-28,314.2799987792969
2021-06-29,318.239990234375
2021-06-30,318.8900146484375
2021-07-01,321.5400085449219
2021-07-02,322.70001220703125
2021-07-06,319.260009765625
2021-07-07,323.4800109863281
2021-07-08,318.5400085449219
2021-07-09,322.0899963378906
2021-07-12,321.739990234375
2021-07-13,317.04998779296875
2021-07-14,319.2200012207031
2021-07-15,322.7099914550781
2021-07-16,321.5400085449219
2021-07-19,318.8699951171875
2021-07-20,325.3500061035156
2021-07-21,326.3599853515625
2021-07-22,326.6600036621094
2021-07-23,332.8399963378906
2021-07-26,331.17999267578125
2021-07-27,327.260009765625
2021-07-28,325.5199890136719
2021-07-29,327.42999267578125
2021-07-30,328.19000244140625
2021-08-02,327.2200012207031
2021-08-03,331.94000244140625
2021-08-04,330.30999755859375
2021-08-05,333.1099853515625
2021-08-06,329.8399963378906
2021-08-09,328.760009765625
2021-08-10,331.4800109863281
2021-08-11,337.0
2021-08-12,334.0199890136719
2021-08-13,331.32000732421875
2021-08-16,335.04998779296875
2021-08-17,320.75
2021-08-18,321.54998779296875
2021-08-19,322.8999938964844
2021-08-20,329.239990234375
2021-08-23,327.739990234375
2021-08-24,324.8999938964844
2021-08-25,323.8800048828125
2021-08-26,321.4800109863281
2021-08-27,323.3800048828125
2021-08-30,327.1000061035156
2021-08-31,326.17999267578125
2021-09-01,323.6400146484375
2021-09-02,327.739990234375
2021-09-03,330.3399963378906
2021-09-07,328.95001220703125
2021-09-08,331.5799865722656
2021-09-09,331.7699890136719
2021-09-10,331.95001220703125
2021-09-13,335.45001220703125
2021-09-14,333.1199951171875
2021-09-15,333.3699951171875
2021-09-16,336.3900146484375
2021-09-17,335.6700134277344
2021-09-20,331.2099914550781
2021-09-21,334.2200012207031
2021-09-22,335.92999267578125
2021-09-23,335.9100036621094
2021-09-24,337.489990234375
2021-09-27,341.4100036621094
2021-09-28,333.79998779296875
2021-09-29,336.92999267578125
2021-09-30,328.260009765625
2021-10-01,329.8599853515625
2021-10-04,326.4700012207031
2021-10-05,329.4800109863281
2021-10-06,330.3599853515625
2021-10-07,337.4800109863281
2021-10-08,334.3399963378906
2021-10-11,336.9700012207031
2021-10-12,337.79998779296875
2021-10-13,338.2799987792969
2021-10-14,344.04998779296875
2021-10-15,350.4100036621094
2021-10-18,355.010009765625
2021-10-19,357.989990234375
2021-10-20,358.2300109863281
2021-10-21,364.6199951171875
2021-10-22,365.989990234375
2021-10-25,371.260009765625
2021-10-26,369.20001220703125
2021-10-27,372.32000732421875
2021-10-28,371.57000732421875
2021-10-29,371.739990234375
2021-11-01,366.4800109863281
2021-11-02,367.2900085449219
2021-11-03,368.9700012207031
2021-11-04,372.17999267578125
2021-11-05,368.3999938964844
2021-11-08,368.5899963378906
2021-11-09,370.6499938964844
2021-11-10,368.5799865722656
2021-11-11,367.6300048828125
2021-11-12,372.6300048828125
2021-11-15,371.0799865722656
2021-11-16,392.3299865722656
2021-11-17,394.8500061035156
2021-11-18,405.8500061035156
2021-11-19,408.69000244140625
2021-11-22,408.7900085449219
2021-11-23,408.3699951171875
2021-11-24,412.1099853515625
2021-11-26,402.70001220703125
2021-11-29,406.82000732421875
2021-11-30,400.6099853515625
2021-12-01,400.4200134277344
2021-12-02,407.7699890136719
2021-12-03,407.80999755859375
2021-12-06,415.70001220703125
2021-12-07,416.17999267578125
2021-12-08,411.25
2021-12-09,411.3399963378906
2021-12-10,415.3999938964844
2021-12-13,405.239990234375
2021-12-14,402.20001220703125
2021-12-15,407.80999755859375
2021-12-16,399.5299987792969
2021-12-17,387.9800109863281
2021-12-20,389.3999938964844
2021-12-21,390.4700012207031
2021-12-22,395.6400146484375
2021-12-23,397.07000732421875
2021-12-27,404.0899963378906
2021-12-28,406.2200012207031
2021-12-29,410.8399963378906
2021-12-30,409.94000244140625
2021-12-31,415.010009765625
2022-01-03,408.6400146484375
2022-01-04,412.8399963378906
2022-01-05,407.239990234375
2022-01-06,405.760009765625
2022-01-07,393.6099853515625
2022-01-10,387.4599914550781
2022-01-11,386.6700134277344
2022-01-12,389.3999938964844
2022-01-13,386.9800109863281
2022-01-14,372.0
2022-01-18,366.7200012207031
2022-01-19,359.69000244140625
2022-01-20,349.5799865722656
2022-01-21,349.1000061035156
2022-01-24,363.80999755859375
2022-01-25,358.9800109863281
2022-01-26,357.2799987792969
2022-01-27,356.42999267578125
2022-01-28,366.5400085449219
2022-01-31,366.9800109863281
2022-02-01,368.70001220703125
2022-02-02,373.7300109863281
2022-02-03,364.80999755859375
2022-02-04,359.6700134277344
2022-02-07,357.3500061035156
2022-02-08,361.44000244140625
2022-02-09,364.3699951171875
2022-02-10,355.0899963378906
2022-02-11,350.2900085449219
2022-02-14,351.55999755859375
2022-02-15,353.260009765625
2022-02-16,350.0899963378906
2022-02-17,347.94000244140625
2022-02-18,346.8699951171875
2022-02-22,316.1700134277344
2022-02-23,308.45001220703125
2022-02-24,313.239990234375
2022-02-25,316.6499938964844
2022-02-28,315.8299865722656
2022-03-01,320.25
2022-03-02,327.3699951171875
2022-03-03,324.3599853515625
2022-03-04,324.260009765625
2022-03-07,322.7699890136719
2022-03-08,316.739990234375
2022-03-09,317.20001220703125
2022-03-10,317.94000244140625
2022-03-11,316.7900085449219
2022-03-14,318.3599853515625
2022-03-15,328.5400085449219
2022-03-16,330.9100036621094
2022-03-17,336.3599853515625
2022-03-18,340.739990234375
2022-03-21,329.3699951171875
2022-03-22,329.7300109863281
2022-03-23,317.04998779296875
2022-03-24,315.7799987792969
2022-03-25,310.67999267578125
2022-03-28,314.2799987792969
2022-03-29,317.7099914550781
2022-03-30,308.4599914550781
2022-03-31,299.3299865722656
2022-04-01,301.8900146484375
2022-04-04,305.5799865722656
2022-04-05,304.8599853515625
2022-04-06,298.5400085449219
2022-04-07,302.75
2022-04-08,311.1099853515625
2022-04-11,306.7200012207031
2022-04-12,306.2900085449219
2022-04-13,310.4200134277344
2022-04-14,304.5199890136719
2022-04-18,300.2099914550781
2022-04-19,307.79998779296875
2022-04-20,315.1400146484375
2022-04-21,310.3599853515625
2022-04-22,300.1099853515625
2022-04-25,304.94000244140625
2022-04-26,299.9599914550781
2022-04-27,301.6000061035156
2022-04-28,311.760009765625
2022-04-29,300.3999938964844
2022-05-02,306.9700012207031
2022-05-03,304.9599914550781
2022-05-04,315.30999755859375
2022-05-05,299.1099853515625
2022-05-06,294.30999755859375
2022-05-09,297.0299987792969
2022-05-10,291.1600036621094
2022-05-11,282.9599914550781
2022-05-12,289.69000244140625
2022-05-13,296.0299987792969
2022-05-16,295.989990234375
2022-05-17,300.95001220703125
2022-05-18,285.17999267578125
2022-05-19,287.760009765625
2022-05-20,287.19000244140625
2022-05-23,286.0299987792969
2022-05-24,287.9200134277344
2022-05-25,293.57000732421875
2022-05-26,302.80999755859375
2022-05-27,308.4599914550781
2022-05-31,302.75
2022-06-01,297.19000244140625
2022-06-02,305.8699951171875
2022-06-03,305.0799865722656
2022-06-06,303.8900146484375
2022-06-07,301.7699890136719
2022-06-08,297.5299987792969
2022-06-09,299.8599853515625
2022-06-10,289.239990234375
2022-06-13,283.1600036621094
2022-06-14,278.6700134277344
2022-06-15,279.7300109863281
2022-06-16,273.4599914550781
2022-06-17,270.7300109863281
2022-06-21,269.20001220703125
2022-06-22,268.9800109863281
2022-06-23,275.4200134277344
2022-06-24,283.0
2022-06-27,282.69000244140625
2022-06-28,270.1499938964844
2022-06-29,273.8699951171875
2022-06-30,274.2699890136719
2022-07-01,279.0799865722656
2022-07-05,283.7300109863281
2022-07-06,283.5799865722656
2022-07-07,286.69000244140625
2022-07-08,286.4700012207031
2022-07-11,286.3900146484375
2022-07-12,285.1199951171875
2022-07-13,287.17999267578125
2022-07-14,289.4800109863281
2022-07-15,292.4100036621094
2022-07-18,293.04998779296875
2022-07-19,299.8299865722656
2022-07-20,302.29998779296875
2022-07-21,305.0
2022-07-22,306.5899963378906
2022-07-25,306.1499938964844
2022-07-26,298.17999267578125
2022-07-27,298.9100036621094
2022-07-28,299.6300048828125
2022-07-29,300.94000244140625
2022-08-01,305.82000732421875
2022-08-02,300.7099914550781
2022-08-03,306.3699951171875
2022-08-04,307.1700134277344
2022-08-05,309.69000244140625
2022-08-08,311.9700012207031
2022-08-09,305.2099914550781
2022-08-10,311.5799865722656
2022-08-11,310.69000244140625
2022-08-12,314.8900146484375
2022-08-15,314.6099853515625
2022-08-16,327.3800048828125
2022-08-17,325.760009765625
2022-08-18,325.2099914550781
2022-08-19,321.32000732421875
2022-08-22,312.2099914550781
2022-08-23,306.8999938964844
2022-08-24,308.1099853515625
2022-08-25,309.7799987792969
2022-08-26,298.1000061035156
2022-08-29,296.32000732421875
2022-08-30,293.1000061035156
2022-08-31,288.4200134277344
2022-09-01,293.3699951171875
2022-09-02,291.8999938964844
2022-09-06,289.5400085449219
2022-09-07,297.4700012207031
2022-09-08,299.8999938964844
2022-09-09,299.7699890136719
2022-09-12,297.5400085449219
2022-09-13,277.92999267578125
2022-09-14,276.3399963378906
2022-09-15,271.5400085449219
2022-09-16,275.9700012207031
2022-09-19,280.4200134277344
2022-09-20,274.1700134277344
2022-09-21,271.57000732421875
2022-09-22,269.1400146484375
2022-09-23,270.94000244140625
2022-09-26,266.5799865722656
2022-09-27,268.69000244140625
2022-09-28,282.19000244140625
2022-09-29,278.3299865722656
2022-09-30,275.94000244140625
2022-10-03,283.70001220703125
2022-10-04,289.55999755859375
2022-10-05,289.8500061035156
2022-10-06,290.3900146484375
2022-10-07,284.32000732421875
2022-10-10,282.4599914550781
2022-10-11,282.8900146484375
2022-10-12,280.5199890136719
2022-10-13,282.8299865722656
2022-10-14,276.42999267578125
2022-10-17,281.260009765625
2022-10-18,285.05999755859375
2022-10-19,275.489990234375
2022-10-20,269.4599914550781
2022-10-21,275.5299987792969
2022-10-24,283.260009765625
2022-10-25,290.260009765625
2022-10-26,290.1499938964844
2022-10-27,291.05999755859375
2022-10-28,298.6499938964844
2022-10-31,296.1300048828125
2022-11-01,296.05999755859375
2022-11-02,288.7300109863281
2022-11-03,281.5
2022-11-04,284.0299987792969
2022-11-07,290.2699890136719
2022-11-08,291.1400146484375
2022-11-09,286.75
2022-11-10,311.70001220703125
2022-11-11,314.94000244140625
2022-11-14,306.9200134277344
2022-11-15,311.92999267578125
2022-11-16,314.9100036621094
2022-11-17,311.44000244140625
2022-11-18,313.17999267578125
2022-11-21,316.7799987792969
2022-11-22,324.8800048828125
2022-11-23,321.510009765625
2022-11-25,326.3800048828125
2022-11-28,318.9200134277344
2022-11-29,315.9599914550781
2022-11-30,323.989990234375
2022-12-01,327.07000732421875
2022-12-02,327.989990234375
2022-12-05,320.0799865722656
2022-12-06,317.45001220703125
2022-12-07,320.1499938964844
2022-12-08,324.0899963378906
2022-12-09,320.4800109863281
2022-12-12,327.9800109863281
2022-12-13,332.8900146484375
2022-12-14,333.42999267578125
2022-12-15,327.6000061035156
2022-12-16,323.3399963378906
2022-12-19,317.3299865722656
2022-12-20,314.8399963378906
2022-12-21,319.3599853515625
2022-12-22,316.1199951171875
2022-12-23,318.7300109863281
2022-12-27,319.54998779296875
2022-12-28,315.7300109863281
2022-12-29,320.4100036621094
2022-12-30,315.8599853515625
2023-01-03,315.9100036621094
2023-01-04,319.7300109863281
