Date,NSC
2017-01-03,106.98999786376953
2017-01-04,110.63999938964844
2017-01-05,110.29000091552734
2017-01-06,111.66000366210938
2017-01-09,109.18000030517578
2017-01-10,109.26000213623047
2017-01-11,110.55000305175781
2017-01-12,111.01000213623047
2017-01-13,111.58999633789062
2017-01-17,108.9000015258789
2017-01-18,109.97000122070312
2017-01-19,114.41999816894531
2017-01-20,113.58999633789062
2017-01-23,113.55000305175781
2017-01-24,116.62000274658203
2017-01-25,120.52999877929688
2017-01-26,119.51000213623047
2017-01-27,120.3499984741211
2017-01-30,119.62999725341797
2017-01-31,117.45999908447266
2017-02-01,119.93000030517578
2017-02-02,119.47000122070312
2017-02-03,120.45999908447266
2017-02-06,119.87000274658203
2017-02-07,120.87999725341797
2017-02-08,120.94000244140625
2017-02-09,120.6500015258789
2017-02-10,121.12000274658203
2017-02-13,122.20999908447266
2017-02-14,122.48999786376953
2017-02-15,122.70999908447266
2017-02-16,122.93000030517578
2017-02-17,122.77999877929688
2017-02-21,123.52999877929688
2017-02-22,122.31999969482422
2017-02-23,120.02999877929688
2017-02-24,120.08000183105469
2017-02-27,121.12000274658203
2017-02-28,121.02999877929688
2017-03-01,123.3499984741211
2017-03-02,121.7699966430664
2017-03-03,122.4000015258789
2017-03-06,122.93000030517578
2017-03-07,122.0
2017-03-08,119.87000274658203
2017-03-09,119.4000015258789
2017-03-10,119.66000366210938
2017-03-13,119.52999877929688
2017-03-14,118.3499984741211
2017-03-15,117.51000213623047
2017-03-16,115.3499984741211
2017-03-17,114.70999908447266
2017-03-20,114.83999633789062
2017-03-21,111.5
2017-03-22,111.7699966430664
2017-03-23,110.55000305175781
2017-03-24,110.66000366210938
2017-03-27,111.12999725341797
2017-03-28,113.31999969482422
2017-03-29,113.20999908447266
2017-03-30,114.25
2017-03-31,111.97000122070312
2017-04-03,113.5
2017-04-04,115.19000244140625
2017-04-05,114.7300033569336
2017-04-06,115.87999725341797
2017-04-07,115.9000015258789
2017-04-10,115.48999786376953
2017-04-11,115.22000122070312
2017-04-12,111.79000091552734
2017-04-13,111.58000183105469
2017-04-17,113.19000244140625
2017-04-18,112.8499984741211
2017-04-19,112.54000091552734
2017-04-20,115.80999755859375
2017-04-21,116.37000274658203
2017-04-24,117.05000305175781
2017-04-25,116.77999877929688
2017-04-26,117.81999969482422
2017-04-27,118.80000305175781
2017-04-28,117.48999786376953
2017-05-01,117.70999908447266
2017-05-02,118.23999786376953
2017-05-03,117.20999908447266
2017-05-04,116.83999633789062
2017-05-05,117.01000213623047
2017-05-08,115.75
2017-05-09,116.66999816894531
2017-05-10,116.91000366210938
2017-05-11,116.7300033569336
2017-05-12,116.95999908447266
2017-05-15,117.12999725341797
2017-05-16,116.86000061035156
2017-05-17,112.12000274658203
2017-05-18,112.80000305175781
2017-05-19,113.2699966430664
2017-05-22,114.19000244140625
2017-05-23,114.37000274658203
2017-05-24,114.97000122070312
2017-05-25,119.7699966430664
2017-05-26,122.33000183105469
2017-05-30,124.12999725341797
2017-05-31,124.02999877929688
2017-06-01,124.5
2017-06-02,123.63999938964844
2017-06-05,122.5
2017-06-06,120.94999694824219
2017-06-07,120.22000122070312
2017-06-08,120.43000030517578
2017-06-09,118.91999816894531
2017-06-12,119.69999694824219
2017-06-13,120.7300033569336
2017-06-14,118.29000091552734
2017-06-15,118.29000091552734
2017-06-16,119.13999938964844
2017-06-19,120.12000274658203
2017-06-20,117.7300033569336
2017-06-21,117.47000122070312
2017-06-22,117.4000015258789
2017-06-23,119.29000091552734
2017-06-26,119.4800033569336
2017-06-27,119.04000091552734
2017-06-28,120.72000122070312
2017-06-29,119.5199966430664
2017-06-30,121.69999694824219
2017-07-03,123.27999877929688
2017-07-05,122.66999816894531
2017-07-06,121.23999786376953
2017-07-07,122.33999633789062
2017-07-10,123.0
2017-07-11,122.5
2017-07-12,123.27999877929688
2017-07-13,122.58999633789062
2017-07-14,124.0
2017-07-17,123.5
2017-07-18,123.26000213623047
2017-07-19,120.66999816894531
2017-07-20,118.5199966430664
2017-07-21,117.8499984741211
2017-07-24,117.5
2017-07-25,118.98999786376953
2017-07-26,116.41000366210938
2017-07-27,113.01000213623047
2017-07-28,114.2300033569336
2017-07-31,112.58000183105469
2017-08-01,112.97000122070312
2017-08-02,112.4800033569336
2017-08-03,113.43000030517578
2017-08-04,114.61000061035156
2017-08-07,115.88999938964844
2017-08-08,117.20999908447266
2017-08-09,117.45999908447266
2017-08-10,115.44000244140625
2017-08-11,116.55999755859375
2017-08-14,119.55000305175781
2017-08-15,120.04000091552734
2017-08-16,120.43000030517578
2017-08-17,117.5
2017-08-18,118.62999725341797
2017-08-21,117.66999816894531
2017-08-22,120.4000015258789
2017-08-23,118.94000244140625
2017-08-24,117.73999786376953
2017-08-25,118.20999908447266
2017-08-28,117.76000213623047
2017-08-29,119.4000015258789
2017-08-30,120.79000091552734
2017-08-31,120.5199966430664
2017-09-01,121.16000366210938
2017-09-05,121.11000061035156
2017-09-06,122.44000244140625
2017-09-07,123.93000030517578
2017-09-08,123.91999816894531
2017-09-11,126.41999816894531
2017-09-12,126.58000183105469
2017-09-13,126.76000213623047
2017-09-14,126.93000030517578
2017-09-15,128.0399932861328
2017-09-18,127.3499984741211
2017-09-19,127.80000305175781
2017-09-20,130.97999572753906
2017-09-21,130.7100067138672
2017-09-22,130.99000549316406
2017-09-25,130.36000061035156
2017-09-26,131.0
2017-09-27,132.50999450683594
2017-09-28,132.7899932861328
2017-09-29,132.24000549316406
2017-10-02,131.63999938964844
2017-10-03,131.57000732421875
2017-10-04,130.5
2017-10-05,131.1199951171875
2017-10-06,130.4600067138672
2017-10-09,130.7899932861328
2017-10-10,130.0
2017-10-11,131.49000549316406
2017-10-12,133.69000244140625
2017-10-13,131.64999389648438
2017-10-16,129.8000030517578
2017-10-17,129.47999572753906
2017-10-18,130.52000427246094
2017-10-19,130.24000549316406
2017-10-20,132.75
2017-10-23,131.8699951171875
2017-10-24,132.30999755859375
2017-10-25,128.69000244140625
2017-10-26,133.25
2017-10-27,133.64999389648438
2017-10-30,132.8000030517578
2017-10-31,131.4199981689453
2017-11-01,131.83999633789062
2017-11-02,132.14999389648438
2017-11-03,130.36000061035156
2017-11-06,130.1199951171875
2017-11-07,129.4499969482422
2017-11-08,129.3300018310547
2017-11-09,127.98999786376953
2017-11-10,127.1500015258789
2017-11-13,127.62000274658203
2017-11-14,126.9800033569336
2017-11-15,126.41999816894531
2017-11-16,129.22000122070312
2017-11-17,127.54000091552734
2017-11-20,127.06999969482422
2017-11-21,129.10000610351562
2017-11-22,129.22999572753906
2017-11-24,130.00999450683594
2017-11-27,127.4800033569336
2017-11-28,130.14999389648438
2017-11-29,136.41000366210938
2017-11-30,138.6300048828125
2017-12-01,137.5
2017-12-04,139.88999938964844
2017-12-05,138.83999633789062
2017-12-06,138.72999572753906
2017-12-07,141.02999877929688
2017-12-08,140.82000732421875
2017-12-11,141.5500030517578
2017-12-12,141.4600067138672
2017-12-13,141.8300018310547
2017-12-14,140.86000061035156
2017-12-15,141.11000061035156
2017-12-18,143.6300048828125
2017-12-19,143.72000122070312
2017-12-20,144.83999633789062
2017-12-21,144.27999877929688
2017-12-22,144.52000427246094
2017-12-26,144.60000610351562
2017-12-27,145.91000366210938
2017-12-28,145.30999755859375
2017-12-29,144.89999389648438
2018-01-02,146.9600067138672
2018-01-03,146.97000122070312
2018-01-04,147.3800048828125
2018-01-05,150.27000427246094
2018-01-08,152.57000732421875
2018-01-09,153.60000610351562
2018-01-10,151.61000061035156
2018-01-11,154.02999877929688
2018-01-12,154.33999633789062
2018-01-16,153.0
2018-01-17,154.0500030517578
2018-01-18,153.41000366210938
2018-01-19,151.39999389648438
2018-01-22,151.47000122070312
2018-01-23,151.66000366210938
2018-01-24,149.94000244140625
2018-01-25,148.22999572753906
2018-01-26,150.97000122070312
2018-01-29,151.38999938964844
2018-01-30,150.0500030517578
2018-01-31,150.8800048828125
2018-02-01,148.47000122070312
2018-02-02,145.02999877929688
2018-02-05,138.61000061035156
2018-02-06,143.0500030517578
2018-02-07,142.67999267578125
2018-02-08,136.88999938964844
2018-02-09,138.22000122070312
2018-02-12,139.91000366210938
2018-02-13,140.30999755859375
2018-02-14,142.25
2018-02-15,142.3800048828125
2018-02-16,142.63999938964844
2018-02-20,140.02999877929688
2018-02-21,138.89999389648438
2018-02-22,141.47999572753906
2018-02-23,142.6199951171875
2018-02-26,145.52000427246094
2018-02-27,142.8300018310547
2018-02-28,139.0800018310547
2018-03-01,138.6699981689453
2018-03-02,138.66000366210938
2018-03-05,140.8300018310547
2018-03-06,141.0800018310547
2018-03-07,140.72000122070312
2018-03-08,140.44000244140625
2018-03-09,145.52999877929688
2018-03-12,142.55999755859375
2018-03-13,142.3800048828125
2018-03-14,136.63999938964844
2018-03-15,137.6300048828125
2018-03-16,138.58999633789062
2018-03-19,139.1699981689453
2018-03-20,139.3000030517578
2018-03-21,139.4499969482422
2018-03-22,134.19000244140625
2018-03-23,132.17999267578125
2018-03-26,136.19000244140625
2018-03-27,133.58999633789062
2018-03-28,133.97000122070312
2018-03-29,135.77999877929688
2018-04-02,132.8300018310547
2018-04-03,133.3699951171875
2018-04-04,131.97999572753906
2018-04-05,133.6999969482422
2018-04-06,129.36000061035156
2018-04-09,128.9199981689453
2018-04-10,130.0
2018-04-11,131.0500030517578
2018-04-12,133.1699981689453
2018-04-13,133.50999450683594
2018-04-16,136.47999572753906
2018-04-17,135.5500030517578
2018-04-18,138.61000061035156
2018-04-19,138.86000061035156
2018-04-20,136.75
2018-04-23,137.75999450683594
2018-04-24,134.97000122070312
2018-04-25,145.9600067138672
2018-04-26,144.69000244140625
2018-04-27,146.6199951171875
2018-04-30,143.47000122070312
2018-05-01,142.49000549316406
2018-05-02,142.39999389648438
2018-05-03,140.94000244140625
2018-05-04,143.9199981689453
2018-05-07,145.47000122070312
2018-05-08,146.08999633789062
2018-05-09,150.92999267578125
2018-05-10,151.75999450683594
2018-05-11,152.39999389648438
2018-05-14,150.44000244140625
2018-05-15,150.74000549316406
2018-05-16,150.8800048828125
2018-05-17,152.47999572753906
2018-05-18,152.49000549316406
2018-05-21,152.57000732421875
2018-05-22,151.8000030517578
2018-05-23,150.49000549316406
2018-05-24,152.99000549316406
2018-05-25,153.02000427246094
2018-05-29,151.63999938964844
2018-05-30,154.83999633789062
2018-05-31,151.64999389648438
2018-06-01,155.22999572753906
2018-06-04,151.75999450683594
2018-06-05,150.92999267578125
2018-06-06,152.05999755859375
2018-06-07,152.1999969482422
2018-06-08,154.22999572753906
2018-06-11,156.1199951171875
2018-06-12,156.27999877929688
2018-06-13,154.1699981689453
2018-06-14,153.47000122070312
2018-06-15,154.66000366210938
2018-06-18,153.77999877929688
2018-06-19,150.91000366210938
2018-06-20,151.07000732421875
2018-06-21,149.97999572753906
2018-06-22,151.82000732421875
2018-06-25,152.22999572753906
2018-06-26,151.05999755859375
2018-06-27,150.0399932861328
2018-06-28,149.72000122070312
2018-06-29,150.8699951171875
2018-07-02,152.2100067138672
2018-07-03,150.92999267578125
2018-07-05,153.0800018310547
2018-07-06,154.52000427246094
2018-07-09,157.13999938964844
2018-07-10,158.7100067138672
2018-07-11,155.75999450683594
2018-07-12,157.50999450683594
2018-07-13,159.4600067138672
2018-07-16,155.22999572753906
2018-07-17,154.9600067138672
2018-07-18,159.91000366210938
2018-07-19,160.47999572753906
2018-07-20,161.85000610351562
2018-07-23,162.99000549316406
2018-07-24,160.47999572753906
2018-07-25,168.36000061035156
2018-07-26,169.57000732421875
2018-07-27,168.24000549316406
2018-07-30,168.47999572753906
2018-07-31,169.0
2018-08-01,167.92999267578125
2018-08-02,169.30999755859375
2018-08-03,171.6199951171875
2018-08-06,172.69000244140625
2018-08-07,173.1699981689453
2018-08-08,172.83999633789062
2018-08-09,171.69000244140625
2018-08-10,171.94000244140625
2018-08-13,171.1199951171875
2018-08-14,172.19000244140625
2018-08-15,171.86000061035156
2018-08-16,173.47000122070312
2018-08-17,174.07000732421875
2018-08-20,174.8699951171875
2018-08-21,176.0800018310547
2018-08-22,174.11000061035156
2018-08-23,173.63999938964844
2018-08-24,174.86000061035156
2018-08-27,175.57000732421875
2018-08-28,175.13999938964844
2018-08-29,174.72000122070312
2018-08-30,174.19000244140625
2018-08-31,173.83999633789062
2018-09-04,174.36000061035156
2018-09-05,174.97999572753906
2018-09-06,174.61000061035156
2018-09-07,177.10000610351562
2018-09-10,180.1199951171875
2018-09-11,177.99000549316406
2018-09-12,178.00999450683594
2018-09-13,177.47000122070312
2018-09-14,179.39999389648438
2018-09-17,179.2899932861328
2018-09-18,186.7100067138672
2018-09-19,185.67999267578125
2018-09-20,184.27999877929688
2018-09-21,184.24000549316406
2018-09-24,182.50999450683594
2018-09-25,182.35000610351562
2018-09-26,180.5800018310547
2018-09-27,182.3300018310547
2018-09-28,180.5
2018-10-01,184.4499969482422
2018-10-02,181.3300018310547
2018-10-03,182.25
2018-10-04,183.42999267578125
2018-10-05,183.02000427246094
2018-10-08,183.99000549316406
2018-10-09,181.69000244140625
2018-10-10,171.60000610351562
2018-10-11,168.1300048828125
2018-10-12,170.19000244140625
2018-10-15,169.4499969482422
2018-10-16,172.35000610351562
2018-10-17,169.0
2018-10-18,164.16000366210938
2018-10-19,163.9199981689453
2018-10-22,163.94000244140625
2018-10-23,156.97000122070312
2018-10-24,160.19000244140625
2018-10-25,164.24000549316406
2018-10-26,161.94000244140625
2018-10-29,161.08999633789062
2018-10-30,166.30999755859375
2018-10-31,167.8300018310547
2018-11-01,168.33999633789062
2018-11-02,168.58999633789062
2018-11-05,167.1999969482422
2018-11-06,167.0500030517578
2018-11-07,173.0500030517578
2018-11-08,172.35000610351562
2018-11-09,170.32000732421875
2018-11-12,167.00999450683594
2018-11-13,166.82000732421875
2018-11-14,167.39999389648438
2018-11-15,172.8800048828125
2018-11-16,172.0500030517578
2018-11-19,170.52999877929688
2018-11-20,162.75
2018-11-21,166.25
2018-11-23,163.89999389648438
2018-11-26,164.11000061035156
2018-11-27,162.8000030517578
2018-11-28,167.8699951171875
2018-11-29,168.44000244140625
2018-11-30,170.74000549316406
2018-12-03,172.17999267578125
2018-12-04,165.88999938964844
2018-12-06,162.19000244140625
2018-12-07,156.99000549316406
2018-12-10,155.8800048828125
2018-12-11,155.52000427246094
2018-12-12,156.6999969482422
2018-12-13,157.52000427246094
2018-12-14,150.8800048828125
2018-12-17,147.5800018310547
2018-12-18,148.36000061035156
2018-12-19,146.92999267578125
2018-12-20,145.94000244140625
2018-12-21,144.3800048828125
2018-12-24,139.7899932861328
2018-12-26,147.27999877929688
2018-12-27,148.91000366210938
2018-12-28,148.00999450683594
2018-12-31,149.5399932861328
2019-01-02,149.5399932861328
2019-01-03,144.02000427246094
2019-01-04,150.52999877929688
2019-01-07,151.57000732421875
2019-01-08,156.63999938964844
2019-01-09,159.00999450683594
2019-01-10,161.41000366210938
2019-01-11,163.5800018310547
2019-01-14,163.72000122070312
2019-01-15,162.49000549316406
2019-01-16,162.80999755859375
2019-01-17,165.0800018310547
2019-01-18,169.0500030517578
2019-01-22,165.33999633789062
2019-01-23,164.2100067138672
2019-01-24,165.94000244140625
2019-01-25,165.1199951171875
2019-01-28,165.7899932861328
2019-01-29,166.92999267578125
2019-01-30,168.3800048828125
2019-01-31,167.74000549316406
2019-02-01,169.52999877929688
2019-02-04,169.9499969482422
2019-02-05,168.8800048828125
2019-02-06,168.97999572753906
2019-02-07,170.47000122070312
2019-02-08,171.4600067138672
2019-02-11,176.9499969482422
2019-02-12,180.61000061035156
2019-02-13,180.9499969482422
2019-02-14,181.72999572753906
2019-02-15,182.8699951171875
2019-02-19,182.75999450683594
2019-02-20,183.49000549316406
2019-02-21,182.94000244140625
2019-02-22,183.3000030517578
2019-02-25,181.41000366210938
2019-02-26,180.50999450683594
2019-02-27,180.82000732421875
2019-02-28,179.3000030517578
2019-03-01,178.8699951171875
2019-03-04,179.8000030517578
2019-03-05,177.83999633789062
2019-03-06,178.94000244140625
2019-03-07,178.7100067138672
2019-03-08,176.77999877929688
2019-03-11,180.83999633789062
2019-03-12,179.35000610351562
2019-03-13,179.7899932861328
2019-03-14,178.99000549316406
2019-03-15,179.52000427246094
2019-03-18,182.52999877929688
2019-03-19,178.77999877929688
2019-03-20,178.25999450683594
2019-03-21,180.61000061035156
2019-03-22,177.94000244140625
2019-03-25,179.80999755859375
2019-03-26,181.42999267578125
2019-03-27,182.4199981689453
2019-03-28,186.38999938964844
2019-03-29,186.88999938964844
2019-04-01,193.5399932861328
2019-04-02,193.0
2019-04-03,192.27999877929688
