Date,NOV
2018-10-17,37.86267852783203
2018-10-18,36.849876403808594
2018-10-19,36.53337478637695
2018-10-22,36.41580581665039
2018-10-23,35.10458755493164
2018-10-24,33.32313537597656
2018-10-25,33.467811584472656
2018-10-26,32.45500946044922
2018-10-29,31.749658584594727
2018-10-30,33.57633590698242
2018-10-31,33.27791976928711
2018-11-01,33.015663146972656
2018-11-02,32.65395736694336
2018-11-05,33.033756256103516
2018-11-06,33.34122085571289
2018-11-07,32.744380950927734
2018-11-08,32.265106201171875
2018-11-09,31.88530731201172
2018-11-12,30.87250518798828
2018-11-13,29.760221481323242
2018-11-14,29.534149169921875
2018-11-15,30.293766021728516
2018-11-16,30.429397583007812
2018-11-19,29.6697998046875
2018-11-20,28.77454948425293
2018-11-21,29.43467903137207
2018-11-23,28.59368896484375
2018-11-26,29.1091365814209
2018-11-27,28.919235229492188
2018-11-28,29.47085189819336
2018-11-29,29.597455978393555
2018-11-30,29.03679656982422
2018-12-03,29.733095169067383
2018-12-04,28.64794921875
2018-12-06,27.41617202758789
2018-12-07,26.999534606933594
2018-12-10,26.410812377929688
2018-12-11,25.423582077026367
2018-12-12,25.686241149902344
2018-12-13,24.907325744628906
2018-12-14,24.164630889892578
2018-12-17,23.865741729736328
2018-12-18,23.95631217956543
2018-12-19,23.738937377929688
2018-12-20,23.231740951538086
2018-12-21,22.860387802124023
2018-12-24,22.12676239013672
2018-12-26,23.58496856689453
2018-12-27,23.630250930786133
2018-12-28,23.340421676635742
2018-12-31,23.277027130126953
2019-01-02,23.421939849853516
2019-01-03,23.277027130126953
2019-01-04,24.209917068481445
2019-01-07,25.115631103515625
2019-01-08,25.323949813842773
2019-01-09,25.69529914855957
2019-01-10,26.04852867126465
2019-01-11,26.36553382873535
2019-01-14,26.492326736450195
2019-01-15,26.546672821044922
2019-01-16,26.591957092285156
2019-01-17,26.98142433166504
2019-01-18,27.579200744628906
2019-01-22,26.754993438720703
2019-01-23,26.030418395996094
2019-01-24,26.610071182250977
2019-01-25,27.570138931274414
2019-01-28,27.1263370513916
2019-01-29,26.972368240356445
2019-01-30,27.071992874145508
2019-01-31,26.70064926147461
2019-02-01,27.090110778808594
2019-02-04,27.307479858398438
2019-02-05,27.352764129638672
2019-02-06,27.696941375732422
2019-02-07,25.939842224121094
2019-02-08,25.677183151245117
2019-02-11,26.111928939819336
2019-02-12,26.09381675720215
2019-02-13,26.727819442749023
2019-02-14,26.29306983947754
2019-02-15,26.999534606933594
2019-02-19,26.47421646118164
2019-02-20,26.999534606933594
2019-02-21,26.04852867126465
2019-02-22,25.79492950439453
2019-02-25,25.858325958251953
2019-02-26,25.803983688354492
2019-02-27,26.012300491333008
2019-02-28,25.486980438232422
