Date,SPGI
2017-04-19,120.44707489013672
2017-04-20,121.6462631225586
2017-04-21,121.32343292236328
2017-04-24,123.51885986328125
2017-04-25,125.09635162353516
2017-04-26,123.82328796386719
2017-04-27,124.61662292480469
2017-04-28,123.78643798828125
2017-05-01,124.55204010009766
2017-05-02,124.95794677734375
2017-05-03,124.86568450927734
2017-05-04,126.018798828125
2017-05-05,126.88592529296875
2017-05-08,126.24945831298828
2017-05-09,126.66451263427734
2017-05-10,127.18109130859375
2017-05-11,126.69219207763672
2017-05-12,126.10181427001953
2017-05-15,127.65154266357422
2017-05-16,128.241943359375
2017-05-17,125.97267150878906
2017-05-18,126.79365539550781
2017-05-19,127.43020629882812
2017-05-22,128.02052307128906
2017-05-23,127.48551940917969
2017-05-24,129.076904296875
2017-05-25,130.16864013671875
2017-05-26,129.7245330810547
2017-05-30,130.27964782714844
2017-05-31,132.13006591796875
2017-06-01,132.95359802246094
2017-06-02,133.379150390625
2017-06-05,133.60121154785156
2017-06-06,133.1663818359375
2017-06-07,135.0908660888672
2017-06-08,134.72071838378906
2017-06-09,135.8310089111328
2017-06-12,134.79470825195312
2017-06-13,135.5441436767578
2017-06-14,136.3861541748047
2017-06-15,137.33908081054688
2017-06-16,137.38534545898438
2017-06-19,138.22727966308594
2017-06-20,136.21034240722656
2017-06-21,134.35984802246094
2017-06-22,134.50791931152344
2017-06-23,135.7292022705078
2017-06-26,135.33131408691406
2017-06-27,135.16477966308594
2017-06-28,137.76467895507812
2017-06-29,135.1185302734375
2017-06-30,135.07228088378906
2017-07-03,134.822509765625
2017-07-05,136.4971160888672
2017-07-06,135.40533447265625
2017-07-07,137.6628875732422
2017-07-10,137.6721649169922
2017-07-11,136.8394317626953
2017-07-12,138.2643280029297
2017-07-13,138.45858764648438
2017-07-14,138.29208374023438
2017-07-17,138.3290557861328
2017-07-18,138.6621551513672
2017-07-19,138.95819091796875
2017-07-20,139.8186492919922
2017-07-21,142.3445281982422
2017-07-24,143.2141571044922
2017-07-25,143.5472412109375
2017-07-26,143.01992797851562
2017-07-27,141.97439575195312
2017-07-28,141.99288940429688
2017-07-31,142.1039276123047
2017-08-01,143.066162109375
2017-08-02,140.65133666992188
2017-08-03,140.55885314941406
2017-08-04,139.7353973388672
2017-08-07,139.661376953125
2017-08-08,137.1910400390625
2017-08-09,139.49484252929688
2017-08-10,137.24652099609375
2017-08-11,137.3113250732422
2017-08-14,139.2820281982422
2017-08-15,140.1702117919922
2017-08-16,140.88270568847656
2017-08-17,138.75466918945312
2017-08-18,138.87490844726562
2017-08-21,138.77316284179688
2017-08-22,141.41004943847656
2017-08-23,139.97593688964844
2017-08-24,140.50479125976562
2017-08-25,140.33770751953125
2017-08-28,141.0057373046875
2017-08-29,140.0130157470703
2017-08-30,142.4436798095703
2017-08-31,143.1766357421875
2017-09-01,142.6107177734375
2017-09-05,142.1097412109375
2017-09-06,140.27281188964844
2017-09-07,140.45835876464844
2017-09-08,140.9500274658203
2017-09-11,141.72935485839844
2017-09-12,142.49935913085938
2017-09-13,142.3694610595703
2017-09-14,142.6107177734375
2017-09-15,142.87049865722656
2017-09-18,143.26939392089844
2017-09-19,144.3640899658203
2017-09-20,144.5682373046875
2017-09-21,144.49400329589844
2017-09-22,145.4866180419922
2017-09-25,144.2805938720703
2017-09-26,143.86314392089844
2017-09-27,143.58480834960938
2017-09-28,144.2898406982422
2017-09-29,145.0134735107422
2017-10-02,146.13607788085938
2017-10-03,147.70388793945312
2017-10-04,148.0657501220703
2017-10-05,147.5462188720703
2017-10-06,146.9988250732422
2017-10-09,147.66688537597656
2017-10-10,147.32359313964844
2017-10-11,147.50912475585938
2017-10-12,149.47589111328125
2017-10-13,150.12535095214844
2017-10-16,150.7190704345703
2017-10-17,149.99539184570312
2017-10-18,149.50376892089844
2017-10-19,147.91726684570312
2017-10-20,149.8748016357422
2017-10-23,150.38504028320312
2017-10-24,150.1995391845703
2017-10-25,149.29037475585938
2017-10-26,153.0755157470703
2017-10-27,150.4407501220703
2017-10-30,144.95785522460938
2017-10-31,145.16197204589844
2017-11-01,145.24546813964844
2017-11-02,144.26210021972656
2017-11-03,147.2214813232422
2017-11-06,147.17514038085938
2017-11-07,147.5740203857422
2017-11-08,148.4925079345703
2017-11-09,146.4979248046875
2017-11-10,145.59796142578125
2017-11-13,146.60922241210938
2017-11-14,147.7873992919922
2017-11-15,147.34213256835938
2017-11-16,148.52963256835938
2017-11-17,148.98423767089844
2017-11-20,150.4685821533203
2017-11-21,151.86949157714844
2017-11-22,151.42410278320312
2017-11-24,152.2776336669922
2017-11-27,152.9007568359375
2017-11-28,154.23072814941406
2017-11-29,153.20767211914062
2017-11-30,153.9052734375
2017-12-01,154.54698181152344
2017-12-04,155.74681091308594
2017-12-05,156.1466827392578
2017-12-06,156.82565307617188
2017-12-07,157.67196655273438
2017-12-08,159.2344970703125
2017-12-11,159.69017028808594
2017-12-12,160.49932861328125
2017-12-13,157.1882781982422
2017-12-14,155.86766052246094
2017-12-15,157.22549438476562
2017-12-18,158.95547485351562
2017-12-19,159.96917724609375
2017-12-20,158.11837768554688
2017-12-21,156.97438049316406
2017-12-22,156.0908966064453
2017-12-26,155.70953369140625
2017-12-27,157.55104064941406
2017-12-28,157.9695587158203
2017-12-29,157.55104064941406
2018-01-02,156.360595703125
2018-01-03,158.87171936035156
2018-01-04,161.252685546875
2018-01-05,163.41043090820312
2018-01-08,164.78684997558594
2018-01-09,164.8426971435547
2018-01-10,163.32669067382812
2018-01-11,164.0614013671875
2018-01-12,165.21470642089844
2018-01-16,163.53135681152344
2018-01-17,164.4241485595703
2018-01-18,166.14474487304688
2018-01-19,168.46987915039062
2018-01-22,169.40921020507812
2018-01-23,170.1346893310547
2018-01-24,170.30203247070312
2018-01-25,169.16746520996094
2018-01-26,170.94383239746094
2018-01-29,168.3768768310547
2018-01-30,167.72586059570312
2018-01-31,168.43267822265625
2018-02-01,169.26974487304688
2018-02-02,164.9263458251953
2018-02-05,154.7236785888672
2018-02-06,167.37240600585938
2018-02-07,169.9114532470703
2018-02-08,161.18756103515625
2018-02-09,165.08448791503906
2018-02-12,167.7444305419922
2018-02-13,169.21392822265625
2018-02-14,173.01779174804688
2018-02-15,175.70571899414062
2018-02-16,176.04052734375
2018-02-20,174.75701904296875
2018-02-21,174.45944213867188
2018-02-22,174.7105712890625
2018-02-23,178.73912048339844
2018-02-26,180.25914001464844
2018-02-27,180.1099090576172
2018-02-28,178.86033630371094
2018-03-01,176.73414611816406
2018-03-02,176.26785278320312
2018-03-05,177.52679443359375
2018-03-06,178.10498046875
2018-03-07,176.90199279785156
2018-03-08,179.5131072998047
2018-03-09,181.80709838867188
2018-03-12,182.73968505859375
2018-03-13,182.67437744140625
2018-03-14,179.40118408203125
2018-03-15,179.7089080810547
2018-03-16,179.52243041992188
2018-03-19,177.6013641357422
2018-03-20,182.4506072998047
2018-03-21,180.73477172851562
2018-03-22,176.32382202148438
2018-03-23,173.90859985351562
2018-03-26,178.37539672851562
2018-03-27,175.19544982910156
2018-03-28,174.64523315429688
2018-03-29,178.17019653320312
2018-04-02,174.03912353515625
2018-04-03,176.4357452392578
2018-04-04,176.67816162109375
2018-04-05,176.9392852783203
2018-04-06,174.68258666992188
2018-04-09,175.10220336914062
2018-04-10,178.58990478515625
2018-04-11,176.6688690185547
2018-04-12,179.20538330078125
2018-04-13,177.89047241210938
2018-04-16,178.72975158691406
2018-04-17,180.86524963378906
2018-04-18,181.53663635253906
2018-04-19,180.85594177246094
2018-04-20,179.94204711914062
2018-04-23,179.09347534179688
2018-04-24,176.314453125
2018-04-25,176.79013061523438
2018-04-26,177.41488647460938
2018-04-27,174.44943237304688
2018-04-30,175.87625122070312
2018-05-01,177.2097625732422
2018-05-02,175.29803466796875
2018-05-03,176.83670043945312
2018-05-04,179.20538330078125
2018-05-07,180.33375549316406
2018-05-08,181.6858673095703
2018-05-09,184.09185791015625
2018-05-10,187.0946044921875
2018-05-11,186.497802734375
2018-05-14,185.639892578125
2018-05-15,185.00572204589844
2018-05-16,184.8098907470703
2018-05-17,184.32501220703125
2018-05-18,184.56744384765625
2018-05-21,187.0852813720703
2018-05-22,186.5351104736328
2018-05-23,187.3836669921875
2018-05-24,186.33926391601562
2018-05-25,187.3115234375
2018-05-29,184.35728454589844
2018-05-30,186.52622985839844
2018-05-31,184.6377716064453
2018-06-01,187.274169921875
2018-06-04,188.3304901123047
2018-06-05,190.11614990234375
2018-06-06,192.76182556152344
2018-06-07,191.93919372558594
2018-06-08,193.02359008789062
2018-06-11,193.9117431640625
2018-06-12,193.97718811035156
2018-06-13,193.8462677001953
2018-06-14,193.7902069091797
2018-06-15,195.08970642089844
2018-06-18,194.07998657226562
2018-06-19,193.74346923828125
2018-06-20,192.87400817871094
2018-06-21,193.2105712890625
2018-06-22,192.91140747070312
2018-06-25,190.66775512695312
2018-06-26,189.92921447753906
2018-06-27,188.68582153320312
2018-06-28,190.42462158203125
2018-06-29,190.61163330078125
2018-07-02,191.01365661621094
2018-07-03,189.52713012695312
2018-07-05,191.47169494628906
2018-07-06,192.9300994873047
2018-07-09,195.46365356445312
2018-07-10,196.099365234375
2018-07-11,195.8001708984375
2018-07-12,197.02488708496094
2018-07-13,196.93136596679688
2018-07-16,197.6980438232422
2018-07-17,198.74505615234375
2018-07-18,200.3063201904297
2018-07-19,197.510986328125
2018-07-20,198.50193786621094
2018-07-23,199.00677490234375
2018-07-24,199.24057006835938
2018-07-25,200.7924346923828
2018-07-26,198.20285034179688
2018-07-27,190.58360290527344
2018-07-30,187.79763793945312
2018-07-31,187.38636779785156
2018-08-01,184.85279846191406
2018-08-02,184.43212890625
2018-08-03,185.1800079345703
2018-08-06,185.6007080078125
2018-08-07,189.0597686767578
2018-08-08,188.237060546875
2018-08-09,187.8631134033203
2018-08-10,188.20899963378906
2018-08-13,187.47042846679688
2018-08-14,189.84503173828125
2018-08-15,188.58294677734375
2018-08-16,189.48980712890625
2018-08-17,189.88246154785156
2018-08-20,190.6396942138672
2018-08-21,191.04171752929688
2018-08-22,189.70480346679688
2018-08-23,189.63934326171875
2018-08-24,189.63934326171875
2018-08-27,191.37318420410156
2018-08-28,190.37974548339844
2018-08-29,193.31314086914062
2018-08-30,192.75079345703125
2018-08-31,194.0441436767578
2018-09-04,194.70950317382812
2018-09-05,192.11351013183594
2018-09-06,194.01600646972656
2018-09-07,193.88482666015625
2018-09-10,195.16873168945312
2018-09-11,196.30276489257812
2018-09-12,196.79946899414062
2018-09-13,198.5613555908203
2018-09-14,200.5106964111328
2018-09-17,198.07403564453125
2018-09-18,200.13583374023438
2018-09-19,199.59225463867188
2018-09-20,199.714111328125
2018-09-21,198.17715454101562
2018-09-24,197.08998107910156
2018-09-25,193.82859802246094
2018-09-26,192.38531494140625
2018-09-27,191.2138214111328
2018-09-28,183.1165771484375
2018-10-01,186.88406372070312
2018-10-02,184.3442840576172
2018-10-03,183.4070587158203
2018-10-04,180.8673553466797
2018-10-05,181.43898010253906
2018-10-08,178.07449340820312
2018-10-09,176.0220947265625
2018-10-10,170.72698974609375
2018-10-11,168.7213897705078
2018-10-12,174.7568359375
2018-10-15,172.64817810058594
2018-10-16,177.96202087402344
2018-10-17,178.6555633544922
2018-10-18,175.17861938476562
2018-10-19,176.50938415527344
2018-10-22,177.06236267089844
2018-10-23,172.30140686035156
2018-10-24,166.64080810546875
2018-10-25,166.0410614013672
2018-10-26,160.64288330078125
2018-10-29,161.43008422851562
2018-10-30,165.51625061035156
2018-10-31,170.86756896972656
2018-11-01,171.28924560546875
2018-11-02,171.486083984375
2018-11-05,171.7016143798828
2018-11-06,171.9265594482422
2018-11-07,174.99114990234375
2018-11-08,176.34071350097656
2018-11-09,174.56944274902344
2018-11-12,170.76446533203125
2018-11-13,168.75889587402344
2018-11-14,167.8310546875
2018-11-15,169.72413635253906
2018-11-16,169.9397430419922
2018-11-19,166.1441650390625
2018-11-20,164.47596740722656
2018-11-21,166.4815216064453
2018-11-23,163.7730712890625
2018-11-26,166.25660705566406
2018-11-27,166.3882293701172
2018-11-28,172.16815185546875
2018-11-29,169.49903869628906
2018-11-30,171.85801696777344
2018-12-03,174.05723571777344
2018-12-04,166.9332733154297
2018-12-06,163.0518035888672
2018-12-07,158.9635009765625
2018-12-10,158.94473266601562
2018-12-11,156.7642822265625
2018-12-12,158.97286987304688
2018-12-13,159.33944702148438
2018-12-14,156.59510803222656
2018-12-17,156.28497314453125
2018-12-18,157.88267517089844
2018-12-19,156.9616241455078
2018-12-20,155.59886169433594
2018-12-21,151.8771514892578
2018-12-24,149.43359375
2018-12-26,154.9973907470703
2018-12-27,158.9635009765625
2018-12-28,158.17401123046875
2018-12-31,159.71534729003906
2019-01-02,159.63076782226562
2019-01-03,154.48046875
2019-01-04,161.89578247070312
2019-01-07,163.1927490234375
2019-01-08,164.6870880126953
2019-01-09,163.21151733398438
2019-01-10,166.49156188964844
2019-01-11,165.3919677734375
2019-01-14,166.369384765625
2019-01-15,170.692626953125
2019-01-16,173.8692626953125
2019-01-17,174.17001342773438
2019-01-18,177.29025268554688
2019-01-22,176.0214385986328
2019-01-23,176.31285095214844
2019-01-24,177.22442626953125
2019-01-25,177.91998291015625
2019-01-28,176.83912658691406
2019-01-29,175.13804626464844
2019-01-30,177.63796997070312
2019-01-31,180.11917114257812
2019-02-01,182.16798400878906
2019-02-04,182.71311950683594
2019-02-05,183.17359924316406
2019-02-06,181.3408966064453
2019-02-07,183.267578125
2019-02-08,181.9424591064453
2019-02-11,182.449951171875
2019-02-12,183.5025177001953
2019-02-13,185.31643676757812
2019-02-14,184.0852508544922
2019-02-15,186.38784790039062
2019-02-19,185.75814819335938
2019-02-20,186.1058807373047
2019-02-21,186.22804260253906
2019-02-22,189.73365783691406
2019-02-25,190.32740783691406
2019-02-26,189.89385986328125
2019-02-27,190.12005615234375
2019-02-28,188.84768676757812
2019-03-01,190.23318481445312
2019-03-04,188.39532470703125
2019-03-05,186.57630920410156
2019-03-06,185.9730682373047
2019-03-07,185.18136596679688
2019-03-08,185.04002380371094
2019-03-11,185.897705078125
2019-03-12,186.14271545410156
2019-03-13,188.2162322998047
2019-03-14,190.00698852539062
2019-03-15,191.49607849121094
2019-03-18,193.89007568359375
2019-03-19,195.90701293945312
