Date,PSX
2017-02-07,55.16935729980469
2017-02-08,55.38709259033203
2017-02-09,55.66100311279297
2017-02-10,56.089447021484375
2017-02-13,56.117549896240234
2017-02-14,56.17373275756836
2017-02-15,56.24395751953125
2017-02-16,55.57146453857422
2017-02-17,55.68471908569336
2017-02-21,55.94664001464844
2017-02-22,55.486488342285156
2017-02-23,55.649322509765625
2017-02-24,55.23872756958008
2017-02-27,55.826290130615234
2017-02-28,55.35200500488281
2017-03-01,56.18734359741211
2017-03-02,55.451107025146484
2017-03-03,55.45817565917969
2017-03-06,55.7271842956543
2017-03-07,54.849369049072266
2017-03-08,54.68653869628906
2017-03-09,54.396305084228516
2017-03-10,55.826290130615234
2017-03-13,55.93247985839844
2017-03-14,55.57852554321289
2017-03-15,56.739498138427734
2017-03-16,56.41387176513672
2017-03-17,56.590843200683594
2017-03-20,56.215660095214844
2017-03-21,55.64222717285156
2017-03-22,55.8050422668457
2017-03-23,55.55729675292969
2017-03-24,54.700687408447266
2017-03-27,54.68653869628906
2017-03-28,55.160865783691406
2017-03-29,55.44402313232422
2017-03-30,55.63515853881836
2017-03-31,56.081153869628906
2017-04-03,55.42277145385742
2017-04-04,55.521881103515625
2017-04-05,54.9130744934082
2017-04-06,54.42462158203125
2017-04-07,54.61575698852539
2017-04-10,55.25288772583008
2017-04-11,55.13253402709961
2017-04-12,54.7785758972168
2017-04-13,54.27593994140625
2017-04-17,54.51665115356445
2017-04-18,53.75210189819336
2017-04-19,53.327354431152344
2017-04-20,53.62468338012695
2017-04-21,54.0494270324707
2017-04-24,54.87060546875
2017-04-25,55.274131774902344
2017-04-26,55.29534912109375
2017-04-27,55.25288772583008
2017-04-28,56.32183837890625
2017-05-01,56.32183837890625
2017-05-02,56.10945510864258
2017-05-03,56.34308624267578
2017-05-04,55.38736343383789
2017-05-05,56.17316818237305
2017-05-08,56.37845993041992
2017-05-09,56.35014724731445
2017-05-10,56.456329345703125
2017-05-11,56.29352569580078
2017-05-12,56.48464584350586
2017-05-15,56.7182731628418
2017-05-16,56.08982467651367
2017-05-17,55.46849060058594
2017-05-18,55.38278579711914
2017-05-19,55.88269805908203
2017-05-22,56.09695816040039
2017-05-23,55.80414962768555
2017-05-24,55.90412521362305
2017-05-25,55.289955139160156
2017-05-26,55.30424118041992
2017-05-30,54.990013122558594
2017-05-31,54.35441589355469
2017-06-01,54.7186393737793
2017-06-02,54.54009246826172
2017-06-05,54.89004135131836
2017-06-06,55.01858139038086
2017-06-07,54.96144104003906
2017-06-08,55.27566909790039
2017-06-09,56.825382232666016
2017-06-12,57.28245162963867
2017-06-13,57.5823974609375
2017-06-14,56.26120376586914
2017-06-15,56.47545623779297
2017-06-16,57.803768157958984
2017-06-19,58.01803970336914
2017-06-20,56.81110763549805
2017-06-21,56.33976745605469
2017-06-22,56.35404968261719
2017-06-23,57.32529830932617
2017-06-26,57.30390167236328
2017-06-27,57.51813888549805
2017-06-28,58.41080093383789
2017-06-29,58.467952728271484
2017-06-30,59.053558349609375
2017-07-03,59.517765045166016
2017-07-05,58.796470642089844
2017-07-06,58.48222351074219
2017-07-07,58.989288330078125
2017-07-10,58.889305114746094
2017-07-11,58.8178825378418
2017-07-12,58.73218536376953
2017-07-13,58.36082458496094
2017-07-14,58.703609466552734
2017-07-17,58.42509841918945
2017-07-18,58.53221130371094
2017-07-19,59.21781539916992
2017-07-20,58.8178825378418
2017-07-21,59.167842864990234
2017-07-24,59.02500915527344
2017-07-25,60.31046676635742
2017-07-26,59.77486038208008
2017-07-27,60.35331344604492
2017-07-28,59.73915100097656
2017-07-31,59.810543060302734
2017-08-01,61.15318298339844
2017-08-02,61.89590835571289
2017-08-03,61.16747283935547
2017-08-04,61.13175582885742
2017-08-07,60.75325393676758
2017-08-08,60.71754455566406
2017-08-09,60.33905029296875
2017-08-10,59.73200607299805
2017-08-11,59.58918762207031
2017-08-14,59.90340042114258
2017-08-15,59.76056671142578
2017-08-16,59.79658508300781
2017-08-17,58.255393981933594
2017-08-18,58.73793029785156
2017-08-21,58.9827766418457
2017-08-22,59.2204475402832
2017-08-23,59.31405258178711
2017-08-24,60.401546478271484
2017-08-25,60.07743835449219
2017-08-28,60.243106842041016
2017-08-29,60.13507843017578
2017-08-30,60.20708084106445
2017-08-31,60.35831832885742
2017-09-01,60.804840087890625
2017-09-05,59.94781494140625
2017-09-06,60.03425216674805
2017-09-07,60.523963928222656
2017-09-08,60.99927520751953
2017-09-11,61.352176666259766
2017-09-12,61.7410774230957
2017-09-13,62.18756866455078
2017-09-14,62.108375549316406
2017-09-15,63.13821029663086
2017-09-18,63.59913635253906
2017-09-19,64.16088104248047
2017-09-20,64.14649200439453
2017-09-21,64.1968765258789
2017-09-22,64.73703002929688
2017-09-25,65.54363250732422
2017-09-26,65.7884750366211
2017-09-27,66.11255645751953
2017-09-28,66.10537719726562
2017-09-29,65.9757308959961
2017-10-02,66.53028106689453
2017-10-03,67.43048858642578
2017-10-04,67.28645324707031
2017-10-05,67.21446228027344
2017-10-06,66.84716796875
2017-10-09,67.20724487304688
2017-10-10,67.31526184082031
2017-10-11,67.46652221679688
2017-10-12,67.94181823730469
2017-10-13,68.00662994384766
2017-10-16,65.44280242919922
2017-10-17,65.26995849609375
2017-10-18,64.98908996582031
2017-10-19,65.09709930419922
2017-10-20,65.39237976074219
2017-10-23,65.70928192138672
2017-10-24,66.1341781616211
2017-10-25,66.04776763916016
2017-10-26,65.66606140136719
2017-10-27,66.24940490722656
2017-10-30,65.55083465576172
2017-10-31,65.59404754638672
2017-11-01,66.47264862060547
2017-11-02,67.30804443359375
2017-11-03,67.3945083618164
2017-11-06,68.00662994384766
2017-11-07,68.10745239257812
2017-11-08,68.09307861328125
2017-11-09,67.99944305419922
2017-11-10,67.45208740234375
2017-11-13,67.20724487304688
2017-11-14,66.85436248779297
2017-11-15,66.66709899902344
2017-11-16,67.09523010253906
2017-11-17,67.23313903808594
2017-11-20,67.21134948730469
2017-11-21,67.9370346069336
2017-11-22,67.69754028320312
2017-11-24,67.95154571533203
2017-11-27,67.3492431640625
2017-11-28,68.24906158447266
2017-11-29,68.87313079833984
2017-11-30,70.79615020751953
2017-12-01,70.80340576171875
2017-12-04,70.7743911743164
2017-12-05,71.31138610839844
2017-12-06,70.81793212890625
2017-12-07,71.01384735107422
2017-12-08,72.24024963378906
2017-12-11,72.36360931396484
2017-12-12,71.89192962646484
2017-12-13,72.55953979492188
2017-12-14,72.24024963378906
2017-12-15,72.50872039794922
2017-12-18,72.55226135253906
2017-12-19,71.94271850585938
2017-12-20,73.0892562866211
2017-12-21,72.62483978271484
2017-12-22,73.21263885498047
2017-12-26,73.75687408447266
2017-12-27,74.06166076660156
2017-12-28,73.98908996582031
2017-12-29,73.40130615234375
2018-01-02,73.83670806884766
2018-01-03,74.33016967773438
2018-01-04,74.12696838378906
2018-01-05,74.13424682617188
2018-01-08,74.06166076660156
2018-01-09,73.81493377685547
2018-01-10,74.07616424560547
2018-01-11,74.28662109375
2018-01-12,76.17334747314453
2018-01-16,75.10663604736328
2018-01-17,77.03691864013672
2018-01-18,76.40558624267578
2018-01-19,76.65227508544922
2018-01-22,77.39973449707031
2018-01-23,77.57389068603516
2018-01-24,75.9266128540039
2018-01-25,75.59281158447266
2018-01-26,77.34895324707031
2018-01-29,75.65087127685547
2018-01-30,74.22129821777344
2018-01-31,74.30840301513672
2018-02-01,73.19087219238281
2018-02-02,70.39703369140625
2018-02-05,69.09083557128906
2018-02-06,70.30270385742188
2018-02-07,69.381103515625
2018-02-08,67.08074951171875
2018-02-09,67.19683837890625
2018-02-12,67.91525268554688
2018-02-13,68.03861999511719
2018-02-14,67.72659301757812
2018-02-15,67.32018280029297
2018-02-16,67.26171875
2018-02-20,66.53052520751953
2018-02-21,65.49955749511719
2018-02-22,65.90170288085938
2018-02-23,67.14472961425781
2018-02-26,67.64923095703125
2018-02-27,67.35675811767578
2018-02-28,66.07718658447266
2018-03-01,66.44278717041016
2018-03-02,66.80838775634766
2018-03-05,68.04407501220703
2018-03-06,68.6801986694336
2018-03-07,68.89226531982422
2018-03-08,69.60150909423828
2018-03-09,70.12793731689453
2018-03-12,69.45526123046875
2018-03-13,69.13356018066406
2018-03-14,68.88495635986328
2018-03-15,69.06774139404297
2018-03-16,70.04021453857422
2018-03-19,69.02385711669922
2018-03-20,69.53570556640625
2018-03-21,70.30342864990234
2018-03-22,69.24322509765625
2018-03-23,68.28535461425781
2018-03-26,70.19377136230469
2018-03-27,69.9817123413086
2018-03-28,68.97266387939453
2018-03-29,70.13526153564453
2018-04-02,69.426025390625
2018-04-03,70.32537078857422
2018-04-04,70.18646240234375
2018-04-05,71.48796081542969
2018-04-06,70.90302276611328
2018-04-09,71.46603393554688
2018-04-10,73.30132293701172
2018-04-11,74.9830322265625
2018-04-12,75.04151916503906
2018-04-13,75.8531265258789
2018-04-16,78.10520935058594
2018-04-17,78.86560821533203
2018-04-18,79.61874389648438
2018-04-19,80.8983154296875
2018-04-20,81.15422821044922
2018-04-23,81.4905776977539
2018-04-24,79.86736297607422
2018-04-25,80.27681732177734
2018-04-26,82.27296447753906
2018-04-27,81.41015625
2018-04-30,81.38819122314453
2018-05-01,81.78304290771484
2018-05-02,83.73531341552734
2018-05-03,84.51768493652344
2018-05-04,84.53229522705078
2018-05-07,84.3860855102539
2018-05-08,85.00028228759766
2018-05-09,85.91424560546875
2018-05-10,86.25060272216797
2018-05-11,86.10436248779297
2018-05-14,86.49186706542969
2018-05-15,86.5138168334961
2018-05-16,86.3968276977539
2018-05-17,89.10951232910156
2018-05-18,88.56485748291016
2018-05-21,89.38187408447266
2018-05-22,87.40196990966797
2018-05-23,87.54915618896484
2018-05-24,87.4534912109375
2018-05-25,85.08351135253906
2018-05-29,85.97408294677734
2018-05-30,87.71845245361328
2018-05-31,85.73857116699219
2018-06-01,87.58595275878906
2018-06-04,87.73318481445312
2018-06-05,87.46084594726562
2018-06-06,85.85631561279297
2018-06-07,86.43778991699219
2018-06-08,85.99617004394531
2018-06-11,86.12865447998047
2018-06-12,85.04671478271484
2018-06-13,85.19392395019531
2018-06-14,85.04671478271484
2018-06-15,84.1266860961914
2018-06-18,84.5977554321289
2018-06-19,84.332763671875
2018-06-20,84.34014129638672
2018-06-21,82.029052734375
2018-06-22,82.44860076904297
2018-06-25,81.29302215576172
2018-06-26,81.55799102783203
2018-06-27,81.48440551757812
2018-06-28,82.24248504638672
2018-06-29,82.66200256347656
2018-07-02,81.41079711914062
2018-07-03,81.33717346191406
2018-07-05,81.07222747802734
2018-07-06,81.830322265625
2018-07-09,82.86809539794922
2018-07-10,83.30970001220703
2018-07-11,81.44760131835938
2018-07-12,81.8008804321289
2018-07-13,82.29402160644531
2018-07-16,81.93335723876953
2018-07-17,81.74198913574219
2018-07-18,81.62421417236328
2018-07-19,81.62421417236328
2018-07-20,81.22677612304688
2018-07-23,81.28567504882812
2018-07-24,81.8597412109375
2018-07-25,82.69145965576172
2018-07-26,85.37792205810547
2018-07-27,87.43138885498047
2018-07-30,89.90441131591797
2018-07-31,90.78025817871094
2018-08-01,90.53739166259766
2018-08-02,89.83084106445312
2018-08-03,89.54374694824219
2018-08-06,90.19145965576172
2018-08-07,90.32394409179688
2018-08-08,90.51532745361328
2018-08-09,89.92650604248047
2018-08-10,90.2282943725586
2018-08-13,89.4775390625
2018-08-14,89.01383209228516
2018-08-15,84.92158508300781
2018-08-16,84.5977554321289
2018-08-17,84.96575164794922
2018-08-20,86.03302001953125
2018-08-21,86.35171508789062
2018-08-22,86.72969818115234
2018-08-23,87.73023986816406
2018-08-24,88.38246154785156
2018-08-27,88.96055603027344
2018-08-28,88.75303649902344
2018-08-29,89.26445007324219
2018-08-30,88.60480499267578
2018-08-31,87.83402252197266
2018-09-04,88.16754150390625
2018-09-05,87.44859313964844
2018-09-06,86.49252319335938
2018-09-07,84.71375274658203
2018-09-10,84.45435333251953
2018-09-11,83.41673278808594
2018-09-12,83.12769317626953
2018-09-13,83.76506805419922
2018-09-14,84.19496154785156
2018-09-17,83.60943603515625
2018-09-18,83.97261047363281
2018-09-19,81.05245208740234
2018-09-20,81.77137756347656
2018-09-21,82.7571029663086
2018-09-24,84.0911865234375
2018-09-25,85.14361572265625
2018-09-26,84.40986633300781
2018-09-27,83.66132354736328
2018-09-28,83.54273223876953
2018-10-01,84.84715270996094
2018-10-02,85.00279998779297
2018-10-03,87.80435943603516
2018-10-04,87.23367309570312
2018-10-05,87.73023986816406
2018-10-08,87.55978393554688
2018-10-09,87.2188491821289
2018-10-10,83.78730773925781
2018-10-11,81.1265640258789
2018-10-12,81.1265640258789
2018-10-15,79.45896911621094
2018-10-16,81.42304992675781
2018-10-17,80.62260437011719
2018-10-18,80.87458038330078
2018-10-19,76.16825103759766
2018-10-22,76.44989776611328
2018-10-23,73.9670639038086
2018-10-24,70.6318588256836
2018-10-25,72.99612426757812
2018-10-26,73.70764923095703
2018-10-29,73.01835632324219
2018-10-30,75.64203643798828
2018-10-31,76.205322265625
2018-11-01,75.9681625366211
2018-11-02,73.38152313232422
2018-11-05,74.50069427490234
2018-11-06,74.76750183105469
2018-11-07,76.42766571044922
2018-11-08,73.12953186035156
2018-11-09,73.92257690429688
2018-11-12,72.38841247558594
2018-11-13,70.26126098632812
2018-11-14,70.85418701171875
2018-11-15,71.32112121582031
2018-11-16,72.2030029296875
2018-11-19,70.9250259399414
2018-11-20,69.16124725341797
2018-11-21,69.9908447265625
2018-11-23,66.51554870605469
2018-11-26,68.80996704101562
2018-11-27,68.2046127319336
2018-11-28,69.22850799560547
2018-11-29,69.26588439941406
2018-11-30,69.89366912841797
2018-12-03,68.82490539550781
2018-12-04,68.30924987792969
2018-12-06,69.2060775756836
2018-12-07,67.5245132446289
2018-12-10,66.39598083496094
2018-12-11,66.08209991455078
2018-12-12,66.70242309570312
2018-12-13,66.38849639892578
2018-12-14,64.89378356933594
2018-12-17,64.16881561279297
2018-12-18,63.32429504394531
2018-12-19,63.64567184448242
2018-12-20,61.866939544677734
2018-12-21,61.567989349365234
2018-12-24,58.668212890625
2018-12-26,62.92820358276367
2018-12-27,64.13894653320312
2018-12-28,63.49619674682617
2018-12-31,64.38557434082031
2019-01-02,65.85787963867188
2019-01-03,64.94611358642578
2019-01-04,67.89073944091797
2019-01-07,68.3615493774414
2019-01-08,68.30176544189453
2019-01-09,68.75019836425781
2019-01-10,69.46018981933594
2019-01-11,69.27333068847656
2019-01-14,69.37798309326172
2019-01-15,69.093994140625
2019-01-16,69.49755096435547
2019-01-17,69.81891632080078
2019-01-18,71.22396850585938
2019-01-22,69.50503540039062
2019-01-23,69.22850799560547
2019-01-24,68.2569351196289
2019-01-25,69.51997375488281
2019-01-28,69.13135528564453
2019-01-29,69.7666015625
2019-01-30,70.64849090576172
2019-01-31,71.30619812011719
2019-02-01,70.40934753417969
2019-02-04,70.82039642333984
2019-02-05,71.12680053710938
2019-02-06,70.56629943847656
2019-02-07,68.56333923339844
2019-02-08,69.89366912841797
2019-02-11,70.42427062988281
2019-02-12,70.25238037109375
2019-02-13,71.8368148803711
2019-02-14,71.48554992675781
2019-02-15,72.34474182128906
2019-02-19,72.91753387451172
2019-02-20,73.44507598876953
2019-02-21,72.9627456665039
2019-02-22,73.37727355957031
2019-02-25,73.32450103759766
2019-02-26,73.739013671875
2019-02-27,73.58829498291016
2019-02-28,72.62359619140625
2019-03-01,73.46768188476562
2019-03-04,73.31695556640625
2019-03-05,73.45262908935547
2019-03-06,73.55815887451172
2019-03-07,72.69139862060547
2019-03-08,71.07855224609375
2019-03-11,72.85723114013672
2019-03-12,73.39985656738281
2019-03-13,73.91991424560547
2019-03-14,74.21382904052734
2019-03-15,74.25153350830078
2019-03-18,74.4022445678711
