Date,CTSH
2019-06-25,57.01557159423828
2019-06-26,56.925296783447266
2019-06-27,56.925296783447266
2019-06-28,57.22319412231445
2019-07-01,58.02660369873047
2019-07-02,58.09882354736328
2019-07-03,57.936336517333984
2019-07-05,58.4147834777832
2019-07-08,57.95439147949219
2019-07-09,58.11688232421875
2019-07-10,57.828006744384766
2019-07-11,58.93834686279297
2019-07-12,59.45289993286133
2019-07-15,59.416786193847656
2019-07-16,59.534141540527344
2019-07-17,58.89320755004883
2019-07-18,59.51609802246094
2019-07-19,58.80293273925781
2019-07-22,59.173065185546875
2019-07-23,59.46192932128906
2019-07-24,59.36262893676758
2019-07-25,59.38068771362305
2019-07-26,59.94036102294922
2019-07-29,59.615386962890625
2019-07-30,58.974449157714844
2019-07-31,58.80293273925781
2019-08-01,59.94940185546875
2019-08-02,57.31346130371094
2019-08-05,56.004520416259766
2019-08-06,56.49199676513672
2019-08-07,56.157989501953125
2019-08-08,57.737728118896484
2019-08-09,56.38365936279297
2019-08-12,55.219146728515625
2019-08-13,55.733707427978516
2019-08-14,54.749752044677734
2019-08-15,54.686553955078125
2019-08-16,55.26428985595703
2019-08-19,55.84202575683594
2019-08-20,55.58927536010742
2019-08-21,56.096435546875
2019-08-22,55.42625427246094
2019-08-23,54.33945846557617
2019-08-26,54.22172546386719
2019-08-27,54.06777572631836
2019-08-28,54.556819915771484
2019-08-29,55.58927536010742
2019-08-30,55.598331451416016
2019-09-03,55.679840087890625
2019-09-04,56.5221061706543
2019-09-05,58.19757080078125
2019-09-06,58.3696403503418
2019-09-09,58.12511444091797
2019-09-10,58.63227462768555
2019-09-11,59.19379425048828
2019-09-12,58.72283935546875
2019-09-13,58.260963439941406
2019-09-16,57.95304489135742
2019-09-17,57.962093353271484
2019-09-18,57.51831817626953
2019-09-19,57.48210144042969
2019-09-20,55.96965408325195
2019-09-23,55.091148376464844
2019-09-24,54.26700210571289
2019-09-25,54.511539459228516
2019-09-26,54.03153991699219
2019-09-27,53.207393646240234
2019-09-30,54.5839958190918
2019-10-01,54.900978088378906
2019-10-02,54.285118103027344
2019-10-03,54.502479553222656
2019-10-04,54.80134582519531
2019-10-07,54.593048095703125
2019-10-08,53.34324264526367
2019-10-09,53.83229064941406
2019-10-10,54.15834045410156
2019-10-11,54.89192581176758
2019-10-14,54.68361282348633
2019-10-15,55.553043365478516
2019-10-16,55.598331451416016
2019-10-17,55.58927536010742
2019-10-18,54.919090270996094
2019-10-21,55.04588317871094
2019-10-22,54.2488899230957
2019-10-23,54.656436920166016
2019-10-24,54.80134582519531
2019-10-25,54.75606155395508
2019-10-28,54.94625473022461
2019-10-29,54.74700927734375
2019-10-30,54.239845275878906
2019-10-31,55.19078063964844
2019-11-01,55.45342254638672
2019-11-04,56.21417236328125
2019-11-05,56.07831954956055
2019-11-06,56.3862419128418
2019-11-07,57.0836067199707
2019-11-08,56.92964553833008
2019-11-11,56.73040008544922
2019-11-12,56.91152572631836
2019-11-13,56.612667083740234
2019-11-14,57.156070709228516
2019-11-15,57.40058517456055
2019-11-18,57.80942153930664
2019-11-19,58.0728874206543
2019-11-20,57.70039367675781
2019-11-21,57.600467681884766
2019-11-22,57.409664154052734
2019-11-25,57.56413269042969
2019-11-26,57.9002799987793
2019-11-27,58.28184509277344
2019-11-29,58.245513916015625
2019-12-02,57.72766876220703
2019-12-03,57.009918212890625
2019-12-04,56.69193649291992
2019-12-05,56.519317626953125
2019-12-06,56.92815399169922
2019-12-09,56.21950912475586
2019-12-10,55.51084899902344
2019-12-11,55.1292839050293
2019-12-12,56.119571685791016
2019-12-13,56.001461029052734
2019-12-16,56.019630432128906
2019-12-17,56.110477447509766
2019-12-18,56.619258880615234
2019-12-19,56.97357177734375
2019-12-20,57.43693161010742
2019-12-23,56.90089797973633
2019-12-24,56.69193649291992
2019-12-26,56.437557220458984
2019-12-27,56.473899841308594
2019-12-30,56.010555267333984
2019-12-31,56.34669494628906
2020-01-02,56.25584411621094
2020-01-03,55.74707794189453
2020-01-06,55.19287109375
2020-01-07,54.802207946777344
2020-01-08,55.17470932006836
2020-01-09,55.51994705200195
2020-01-10,55.09294128417969
2020-01-13,55.56536865234375
