Date,O
2019-03-20,68.5465087890625
2019-03-21,70.22286987304688
2019-03-22,70.34883880615234
2019-03-25,70.97868347167969
2019-03-26,71.68605041503906
2019-03-27,71.17247772216797
2019-03-28,71.57946014404297
2019-03-29,71.27906799316406
2019-04-01,70.47480773925781
2019-04-02,70.30038452148438
2019-04-03,69.718994140625
2019-04-04,69.56394958496094
2019-04-05,70.03875732421875
2019-04-08,69.76744079589844
2019-04-09,68.98255920410156
2019-04-10,69.53488159179688
2019-04-11,69.18605041503906
2019-04-12,69.09883880615234
2019-04-15,69.16666412353516
2019-04-16,67.1899185180664
2019-04-17,65.6686019897461
2019-04-18,66.40503692626953
2019-04-22,65.78488159179688
2019-04-23,66.9186019897461
2019-04-24,67.75193786621094
2019-04-25,67.90697479248047
2019-04-26,68.39147186279297
2019-04-29,67.34496307373047
2019-04-30,67.83914947509766
2019-05-01,67.82946014404297
2019-05-02,68.05232238769531
2019-05-03,68.12015533447266
2019-05-06,67.79069519042969
2019-05-07,64.56394958496094
2019-05-08,64.74806213378906
2019-05-09,65.27131652832031
2019-05-10,66.12403106689453
2019-05-13,66.37596893310547
2019-05-14,66.87015533447266
2019-05-15,67.1220932006836
2019-05-16,67.16085052490234
2019-05-17,67.1220932006836
2019-05-20,66.19185638427734
2019-05-21,66.9089126586914
2019-05-22,67.55814361572266
2019-05-23,68.39147186279297
2019-05-24,68.34302520751953
2019-05-28,67.57752227783203
2019-05-29,66.66666412353516
2019-05-30,67.07364654541016
2019-05-31,67.90697479248047
2019-06-03,69.10852813720703
2019-06-04,68.21705627441406
2019-06-05,70.23255920410156
2019-06-06,70.35852813720703
2019-06-07,70.39728546142578
2019-06-10,69.54457092285156
2019-06-11,69.99031066894531
2019-06-12,70.80426025390625
2019-06-13,70.44573974609375
2019-06-14,70.99806213378906
2019-06-17,71.00775146484375
2019-06-18,70.34883880615234
2019-06-19,70.94961547851562
2019-06-20,71.01744079589844
2019-06-21,70.00968933105469
2019-06-24,69.55426025390625
2019-06-25,68.22674560546875
2019-06-26,66.37596893310547
2019-06-27,67.26744079589844
2019-06-28,66.8313980102539
2019-07-01,65.92053985595703
2019-07-02,66.95736694335938
2019-07-03,68.468994140625
2019-07-05,67.81977081298828
2019-07-08,67.93605041503906
2019-07-09,68.51744079589844
2019-07-10,69.031005859375
2019-07-11,68.468994140625
2019-07-12,68.53681945800781
2019-07-15,68.20736694335938
2019-07-16,67.69379425048828
2019-07-17,67.75193786621094
2019-07-18,67.92635345458984
2019-07-19,66.60852813720703
2019-07-22,66.37596893310547
2019-07-23,67.44185638427734
2019-07-24,67.15116119384766
2019-07-25,66.74418640136719
2019-07-26,67.38372039794922
2019-07-29,68.00387573242188
2019-07-30,67.84883880615234
2019-07-31,67.06394958496094
2019-08-01,67.50968933105469
2019-08-02,67.8779067993164
2019-08-05,66.82170867919922
2019-08-06,67.7034912109375
2019-08-07,69.10852813720703
2019-08-08,69.75775146484375
2019-08-09,70.42635345458984
2019-08-12,70.4844970703125
2019-08-13,70.03875732421875
2019-08-14,69.54457092285156
2019-08-15,69.97093200683594
2019-08-16,70.55232238769531
2019-08-19,71.11434173583984
2019-08-20,70.27131652832031
2019-08-21,70.39728546142578
2019-08-22,70.80426025390625
2019-08-23,70.25193786621094
2019-08-26,70.91085052490234
2019-08-27,70.8624038696289
2019-08-28,71.11434173583984
2019-08-29,71.6375961303711
2019-08-30,71.52131652832031
2019-09-03,73.12015533447266
2019-09-04,74.11821746826172
2019-09-05,72.6744155883789
2019-09-06,73.59496307373047
2019-09-09,72.91666412353516
2019-09-10,71.41472625732422
2019-09-11,71.33721160888672
2019-09-12,72.18022918701172
2019-09-13,70.3779067993164
2019-09-16,71.67635345458984
2019-09-17,73.42053985595703
2019-09-18,73.03294372558594
2019-09-19,73.27519226074219
2019-09-20,73.53681945800781
2019-09-23,73.68217468261719
2019-09-24,73.74031066894531
2019-09-25,73.76937866210938
2019-09-26,74.88372039794922
2019-09-27,74.73837280273438
2019-09-30,74.30232238769531
2019-10-01,74.45736694335938
2019-10-02,74.35077667236328
2019-10-03,75.39728546142578
2019-10-04,75.97868347167969
2019-10-07,75.40697479248047
2019-10-08,75.50387573242188
2019-10-09,75.8624038696289
2019-10-10,76.28875732421875
2019-10-11,75.47480773925781
2019-10-14,75.55232238769531
2019-10-15,75.6589126586914
2019-10-16,76.16278839111328
2019-10-17,76.1530990600586
2019-10-18,77.00581359863281
2019-10-21,77.47093200683594
2019-10-22,77.24806213378906
2019-10-23,77.8100814819336
2019-10-24,78.34302520751953
2019-10-25,78.3720932006836
2019-10-28,78.3720932006836
2019-10-29,78.34302520751953
2019-10-30,79.39922332763672
2019-10-31,79.25387573242188
2019-11-01,78.56588745117188
2019-11-04,77.6744155883789
2019-11-05,75.80426025390625
2019-11-06,76.3565902709961
2019-11-07,75.16472625732422
2019-11-08,73.9534912109375
2019-11-11,74.18605041503906
2019-11-12,73.41085052490234
2019-11-13,74.43798065185547
2019-11-14,74.84496307373047
2019-11-15,75.05814361572266
2019-11-18,75.84302520751953
2019-11-19,75.3779067993164
2019-11-20,75.57170867919922
2019-11-21,74.1279067993164
2019-11-22,73.8565902709961
2019-11-25,73.93411254882812
2019-11-26,74.35077667236328
2019-11-27,75.281005859375
2019-11-29,74.25387573242188
2019-12-02,73.14922332763672
2019-12-03,73.06201934814453
2019-12-04,73.58527374267578
2019-12-05,73.33333587646484
2019-12-06,73.58527374267578
2019-12-09,73.40116119384766
2019-12-10,73.2655029296875
2019-12-11,72.26744079589844
2019-12-12,70.8720932006836
2019-12-13,70.25193786621094
2019-12-16,70.77519226074219
2019-12-17,69.50581359863281
2019-12-18,69.83527374267578
2019-12-19,70.1065902709961
2019-12-20,70.25193786621094
2019-12-23,69.718994140625
2019-12-24,70.11627960205078
2019-12-26,70.5813980102539
2019-12-27,70.97868347167969
2019-12-30,70.97868347167969
2019-12-31,71.3469009399414
2020-01-02,70.23255920410156
2020-01-03,71.50193786621094
2020-01-06,71.86046600341797
2020-01-07,71.87984466552734
2020-01-08,72.20930480957031
2020-01-09,70.97868347167969
2020-01-10,71.4534912109375
2020-01-13,72.63565826416016
2020-01-14,72.63565826416016
2020-01-15,73.62403106689453
2020-01-16,73.78875732421875
2020-01-17,73.98255920410156
2020-01-21,75.3100814819336
2020-01-22,74.50581359863281
2020-01-23,74.84496307373047
2020-01-24,74.73837280273438
2020-01-27,75.0
2020-01-28,75.70736694335938
2020-01-29,75.71705627441406
2020-01-30,76.531005859375
2020-01-31,75.97868347167969
2020-02-03,75.77519226074219
2020-02-04,75.89147186279297
2020-02-05,76.06588745117188
2020-02-06,76.69573974609375
2020-02-07,77.04457092285156
2020-02-10,77.5969009399414
2020-02-11,76.24031066894531
2020-02-12,75.8624038696289
2020-02-13,76.3469009399414
2020-02-14,77.76162719726562
2020-02-18,77.90697479248047
2020-02-19,77.19961547851562
2020-02-20,79.37015533447266
2020-02-21,79.88372039794922
2020-02-24,79.6220932006836
2020-02-25,78.41085052490234
2020-02-26,77.28681945800781
2020-02-27,70.62984466552734
2020-02-28,70.14534759521484
2020-03-02,72.66472625732422
2020-03-03,72.28681945800781
2020-03-04,75.72674560546875
2020-03-05,75.22286987304688
2020-03-06,74.27325439453125
2020-03-09,71.0465087890625
2020-03-10,74.21511840820312
2020-03-11,71.27906799316406
2020-03-12,65.63953399658203
2020-03-13,69.6899185180664
2020-03-16,52.31589126586914
2020-03-17,53.41085433959961
2020-03-18,41.18217086791992
2020-03-19,46.58914566040039
2020-03-20,45.94961166381836
2020-03-23,41.996124267578125
2020-03-24,49.098838806152344
2020-03-25,52.81007766723633
2020-03-26,56.55038833618164
2020-03-27,55.135658264160156
2020-03-30,51.48255920410156
2020-03-31,48.3139533996582
2020-04-01,45.02907180786133
2020-04-02,44.20542526245117
2020-04-03,42.24806213378906
2020-04-06,45.35852813720703
2020-04-07,47.80038833618164
2020-04-08,51.48255920410156
2020-04-09,54.922481536865234
2020-04-13,51.879844665527344
2020-04-14,54.5639533996582
2020-04-15,49.90310287475586
2020-04-16,48.2655029296875
2020-04-17,50.746124267578125
2020-04-20,49.29263687133789
2020-04-21,48.304264068603516
2020-04-22,48.62403106689453
2020-04-23,47.79069900512695
2020-04-24,48.372093200683594
2020-04-27,49.718990325927734
2020-04-28,51.54069900512695
2020-04-29,53.55620193481445
2020-04-30,53.2170524597168
2020-05-01,50.18410873413086
2020-05-04,49.04069900512695
2020-05-05,50.4360466003418
2020-05-06,50.85271453857422
2020-05-07,52.722869873046875
2020-05-08,53.15891647338867
2020-05-11,52.3449592590332
2020-05-12,50.06782913208008
2020-05-13,48.66279220581055
2020-05-14,48.81782913208008
2020-05-15,48.43992233276367
2020-05-18,51.42441940307617
2020-05-19,50.95930099487305
2020-05-20,49.8449592590332
2020-05-21,50.145347595214844
2020-05-22,50.5329475402832
2020-05-26,53.769378662109375
2020-05-27,53.672481536865234
2020-05-28,53.972869873046875
2020-05-29,53.5949592590332
2020-06-01,54.81589126586914
2020-06-02,55.42635726928711
2020-06-03,58.29457473754883
2020-06-04,58.246124267578125
2020-06-05,60.281009674072266
2020-06-08,62.180233001708984
2020-06-09,60.901161193847656
2020-06-10,60.203487396240234
2020-06-11,56.085269927978516
2020-06-12,58.55620193481445
2020-06-15,60.629844665527344
2020-06-16,61.2015495300293
2020-06-17,61.104652404785156
2020-06-18,61.42441940307617
2020-06-19,59.622093200683594
2020-06-22,59.53488540649414
2020-06-23,59.370155334472656
2020-06-24,57.61627960205078
2020-06-25,57.722869873046875
2020-06-26,56.598838806152344
2020-06-29,57.92635726928711
2020-06-30,57.6550407409668
2020-07-01,59.195735931396484
2020-07-02,59.20542526245117
2020-07-06,58.39147186279297
2020-07-07,56.753875732421875
2020-07-08,56.71511459350586
2020-07-09,55.348838806152344
2020-07-10,55.222869873046875
2020-07-13,55.06782913208008
2020-07-14,55.7655029296875
2020-07-15,56.812015533447266
2020-07-16,55.872093200683594
2020-07-17,56.77325439453125
2020-07-20,55.60077667236328
2020-07-21,55.41666793823242
2020-07-22,56.6860466003418
2020-07-23,55.57170486450195
2020-07-24,55.63953399658203
2020-07-27,56.82170486450195
2020-07-28,57.99418640136719
2020-07-29,58.74031066894531
2020-07-30,58.672481536865234
2020-07-31,58.187984466552734
2020-08-03,57.56782913208008
2020-08-04,59.94186019897461
2020-08-05,60.41666793823242
2020-08-06,60.21317672729492
2020-08-07,60.77519226074219
2020-08-10,60.52325439453125
2020-08-11,60.73643493652344
2020-08-12,61.046512603759766
2020-08-13,59.52519226074219
2020-08-14,59.11821746826172
2020-08-17,60.05813980102539
2020-08-18,59.6705436706543
2020-08-19,58.187984466552734
2020-08-20,59.11821746826172
2020-08-21,59.22480773925781
2020-08-24,60.503875732421875
2020-08-25,60.629844665527344
2020-08-26,59.76744079589844
2020-08-27,60.562015533447266
2020-08-28,61.472869873046875
2020-08-31,60.106590270996094
2020-09-01,60.51356506347656
2020-09-02,61.569766998291016
2020-09-03,62.24806213378906
2020-09-04,62.37403106689453
2020-09-08,62.0155029296875
2020-09-09,62.62596893310547
2020-09-10,61.7829475402832
2020-09-11,61.395347595214844
2020-09-14,63.468990325927734
2020-09-15,63.769378662109375
2020-09-16,63.38178253173828
2020-09-17,62.08333206176758
2020-09-18,60.41666793823242
2020-09-21,58.22674560546875
2020-09-22,58.75
2020-09-23,57.19961166381836
2020-09-24,56.88953399658203
2020-09-25,58.07170486450195
2020-09-28,59.75775146484375
2020-09-29,59.20542526245117
2020-09-30,58.86627960205078
2020-10-01,60.348838806152344
2020-10-02,61.879844665527344
2020-10-05,61.288761138916016
2020-10-06,60.95930099487305
2020-10-07,60.7655029296875
2020-10-08,61.77325439453125
2020-10-09,61.230621337890625
2020-10-12,61.36627960205078
2020-10-13,59.75775146484375
2020-10-14,59.10852813720703
2020-10-15,58.53682327270508
2020-10-16,58.65310287475586
2020-10-19,56.92829513549805
2020-10-20,57.26744079589844
2020-10-21,57.8294563293457
2020-10-22,58.22674560546875
2020-10-23,58.86627960205078
2020-10-26,57.97480773925781
2020-10-27,56.90891647338867
2020-10-28,56.01744079589844
2020-10-29,56.70542526245117
2020-10-30,56.06589126586914
2020-11-02,57.79069900512695
2020-11-03,57.41279220581055
2020-11-04,56.6860466003418
2020-11-05,56.2015495300293
2020-11-06,56.19186019897461
2020-11-09,59.68992233276367
2020-11-10,62.664730072021484
2020-11-11,61.472869873046875
2020-11-12,59.854652404785156
2020-11-13,61.0949592590332
2020-11-16,62.47092819213867
2020-11-17,60.872093200683594
2020-11-18,59.29263687133789
2020-11-19,59.21511459350586
2020-11-20,58.51744079589844
2020-11-23,59.00193786621094
2020-11-24,59.922481536865234
2020-11-25,60.94961166381836
2020-11-27,59.72868347167969
2020-11-30,58.11046600341797
2020-12-01,58.49806213378906
2020-12-02,58.895347595214844
2020-12-03,59.195735931396484
2020-12-04,59.36046600341797
2020-12-07,58.86627960205078
2020-12-08,58.527130126953125
2020-12-09,58.80813980102539
2020-12-10,58.07170486450195
2020-12-11,58.585269927978516
2020-12-14,58.74031066894531
2020-12-15,59.835269927978516
2020-12-16,59.44767379760742
2020-12-17,59.137596130371094
2020-12-18,57.67441940307617
2020-12-21,57.91666793823242
2020-12-22,59.04069900512695
2020-12-23,58.585269927978516
2020-12-24,59.195735931396484
2020-12-28,59.854652404785156
2020-12-29,59.0794563293457
2020-12-30,59.379844665527344
2020-12-31,60.24224853515625
2021-01-04,58.003875732421875
2021-01-05,58.29457473754883
2021-01-06,57.80038833618164
2021-01-07,57.07364273071289
2021-01-08,57.887596130371094
2021-01-11,57.577518463134766
2021-01-12,56.01744079589844
2021-01-13,55.988372802734375
2021-01-14,56.03682327270508
2021-01-15,56.83139419555664
2021-01-19,56.33720779418945
2021-01-20,57.151161193847656
2021-01-21,57.25775146484375
2021-01-22,57.9844970703125
2021-01-25,58.50775146484375
2021-01-26,58.788761138916016
2021-01-27,58.488372802734375
2021-01-28,59.06007766723633
2021-01-29,57.22868347167969
2021-02-01,58.29457473754883
2021-02-02,58.44961166381836
2021-02-03,58.585269927978516
2021-02-04,59.06007766723633
2021-02-05,59.2829475402832
2021-02-08,59.011627197265625
2021-02-09,59.82558059692383
2021-02-10,60.562015533447266
2021-02-11,60.97868347167969
2021-02-12,60.52325439453125
2021-02-16,59.78682327270508
2021-02-17,59.8449592590332
2021-02-18,59.031009674072266
2021-02-19,59.195735931396484
2021-02-22,60.17441940307617
2021-02-23,60.445735931396484
2021-02-24,60.4360466003418
2021-02-25,59.680233001708984
2021-02-26,58.39147186279297
2021-03-01,58.63372039794922
2021-03-02,58.49806213378906
2021-03-03,58.895347595214844
2021-03-04,57.606590270996094
2021-03-05,58.10077667236328
2021-03-08,58.56589126586914
2021-03-09,58.827518463134766
2021-03-10,59.5155029296875
2021-03-11,59.90310287475586
2021-03-12,60.97868347167969
2021-03-15,61.937984466552734
2021-03-16,61.97674560546875
2021-03-17,61.89922332763672
2021-03-18,61.25
2021-03-19,59.835269927978516
2021-03-22,60.52325439453125
2021-03-23,60.99806213378906
2021-03-24,61.269378662109375
2021-03-25,61.92829513549805
2021-03-26,62.22868347167969
2021-03-29,62.218990325927734
2021-03-30,62.13178253173828
2021-03-31,61.531009674072266
2021-04-01,63.09108352661133
2021-04-05,63.22674560546875
2021-04-06,63.11046600341797
2021-04-07,63.51744079589844
2021-04-08,63.38178253173828
2021-04-09,63.16860580444336
2021-04-12,63.63372039794922
2021-04-13,63.953487396240234
2021-04-14,63.33333206176758
2021-04-15,64.84496307373047
2021-04-16,64.94185638427734
2021-04-19,65.25193786621094
2021-04-20,66.46318054199219
2021-04-21,67.1899185180664
2021-04-22,66.93798065185547
2021-04-23,67.24806213378906
2021-04-26,67.17053985595703
2021-04-27,66.72480773925781
2021-04-28,66.47286987304688
2021-04-29,67.16085052490234
2021-04-30,67.00581359863281
2021-05-03,66.55038452148438
2021-05-04,66.96705627441406
2021-05-05,65.05814361572266
2021-05-06,65.45542907714844
2021-05-07,65.98837280273438
2021-05-10,65.44573974609375
2021-05-11,64.1375961303711
2021-05-12,62.73255920410156
2021-05-13,62.703487396240234
2021-05-14,63.3139533996582
2021-05-17,63.372093200683594
2021-05-18,63.44961166381836
2021-05-19,63.62403106689453
2021-05-20,64.83527374267578
2021-05-21,64.5155029296875
2021-05-24,66.02713012695312
2021-05-25,66.70542907714844
2021-05-26,66.97674560546875
2021-05-27,66.09496307373047
2021-05-28,66.27906799316406
2021-06-01,67.19961547851562
2021-06-02,68.42053985595703
2021-06-03,68.01356506347656
2021-06-04,68.23643493652344
2021-06-07,68.1686019897461
2021-06-08,68.27519226074219
2021-06-09,68.75968933105469
2021-06-10,68.87596893310547
2021-06-11,68.19767761230469
2021-06-14,68.41085052490234
2021-06-15,67.45155334472656
2021-06-16,66.32752227783203
2021-06-17,66.11434173583984
2021-06-18,64.76744079589844
2021-06-21,65.94961547851562
2021-06-22,65.3875961303711
2021-06-23,65.32946014404297
2021-06-24,64.92247772216797
2021-06-25,66.01744079589844
2021-06-28,65.72674560546875
2021-06-29,65.84302520751953
2021-06-30,64.67053985595703
2021-07-01,64.97093200683594
2021-07-02,65.3875961303711
2021-07-06,66.13372039794922
2021-07-07,66.0755844116211
2021-07-08,65.79457092285156
2021-07-09,66.7344970703125
2021-07-12,67.15116119384766
2021-07-13,66.33721160888672
2021-07-14,66.72480773925781
2021-07-15,67.13178253173828
2021-07-16,67.4030990600586
2021-07-19,66.56977081298828
2021-07-20,68.07170867919922
2021-07-21,68.00387573242188
2021-07-22,67.74224853515625
2021-07-23,68.29457092285156
2021-07-26,68.468994140625
2021-07-27,68.83721160888672
2021-07-28,68.14922332763672
2021-07-29,68.04263305664062
2021-07-30,68.11046600341797
2021-08-02,67.76162719726562
2021-08-03,68.22674560546875
2021-08-04,67.97480773925781
2021-08-05,68.59496307373047
2021-08-06,68.43022918701172
2021-08-09,68.43022918701172
2021-08-10,67.91666412353516
2021-08-11,68.71124267578125
2021-08-12,68.73062133789062
2021-08-13,69.718994140625
2021-08-16,70.27131652832031
2021-08-17,70.06782531738281
2021-08-18,69.48643493652344
2021-08-19,69.32170867919922
2021-08-20,69.68022918701172
2021-08-23,68.93411254882812
2021-08-24,68.6434097290039
2021-08-25,68.73062133789062
2021-08-26,68.77906799316406
2021-08-27,69.3313980102539
2021-08-30,69.8255844116211
2021-08-31,69.98062133789062
2021-09-01,70.16472625732422
2021-09-02,70.42635345458984
2021-09-03,70.05814361572266
2021-09-07,69.00193786621094
2021-09-08,69.47674560546875
2021-09-09,67.50968933105469
2021-09-10,65.81394958496094
2021-09-13,66.40503692626953
2021-09-14,66.09496307373047
2021-09-15,66.33721160888672
2021-09-16,66.26937866210938
2021-09-17,65.5813980102539
2021-09-20,65.51356506347656
2021-09-21,65.16472625732422
2021-09-22,65.6589126586914
2021-09-23,65.67829132080078
2021-09-24,64.39922332763672
2021-09-27,63.643409729003906
2021-09-28,62.9844970703125
2021-09-29,64.00193786621094
2021-09-30,62.848838806152344
2021-10-01,63.80813980102539
2021-10-04,64.43798065185547
2021-10-05,64.19573974609375
2021-10-06,65.64922332763672
2021-10-07,65.71705627441406
2021-10-08,65.11627960205078
2021-10-11,65.6589126586914
2021-10-12,66.47286987304688
2021-10-13,66.6279067993164
2021-10-14,67.46124267578125
2021-10-15,67.5
2021-10-18,68.1686019897461
2021-10-19,67.86821746826172
2021-10-20,69.14728546142578
2021-10-21,68.96318054199219
2021-10-22,69.52519226074219
2021-10-25,71.57946014404297
2021-10-26,71.80232238769531
2021-10-27,71.0465087890625
2021-10-28,70.88178253173828
2021-10-29,69.21511840820312
2021-11-01,68.66278839111328
2021-11-02,69.75775146484375
2021-11-03,70.03875732421875
2021-11-04,69.06977081298828
2021-11-05,69.54457092285156
2021-11-08,69.25387573242188
2021-11-09,68.75968933105469
2021-11-10,68.93411254882812
2021-11-11,70.1744155883789
2021-11-12,70.4844970703125
2021-11-15,71.13999938964844
2021-11-16,71.41000366210938
2021-11-17,71.97000122070312
2021-11-18,71.04000091552734
2021-11-19,70.91000366210938
2021-11-22,70.69000244140625
2021-11-23,69.9000015258789
2021-11-24,70.63999938964844
2021-11-26,69.47000122070312
2021-11-29,69.80000305175781
2021-11-30,67.91999816894531
2021-12-01,65.91999816894531
2021-12-02,67.5199966430664
2021-12-03,67.25
2021-12-06,68.08000183105469
2021-12-07,68.38999938964844
2021-12-08,68.8499984741211
2021-12-09,67.36000061035156
2021-12-10,66.94000244140625
2021-12-13,68.16000366210938
2021-12-14,67.29000091552734
2021-12-15,67.22000122070312
2021-12-16,67.66999816894531
2021-12-17,67.77999877929688
2021-12-20,67.26000213623047
2021-12-21,68.7300033569336
2021-12-22,69.13999938964844
2021-12-23,69.22000122070312
2021-12-27,70.94000244140625
2021-12-28,71.4000015258789
2021-12-29,71.9000015258789
2021-12-30,71.91000366210938
2021-12-31,71.58999633789062
2022-01-03,71.19999694824219
2022-01-04,72.25
2022-01-05,71.08000183105469
2022-01-06,71.41000366210938
2022-01-07,71.41000366210938
2022-01-10,71.62999725341797
2022-01-11,71.29000091552734
2022-01-12,71.87000274658203
2022-01-13,71.69999694824219
2022-01-14,71.5
2022-01-18,69.7300033569336
2022-01-19,68.56999969482422
2022-01-20,67.31999969482422
2022-01-21,67.91999816894531
2022-01-24,68.41000366210938
2022-01-25,68.91999816894531
2022-01-26,67.93000030517578
2022-01-27,67.76000213623047
2022-01-28,69.48999786376953
2022-01-31,69.41000366210938
2022-02-01,69.12999725341797
2022-02-02,69.80000305175781
2022-02-03,68.66999816894531
2022-02-04,68.19000244140625
2022-02-07,68.04000091552734
2022-02-08,67.55000305175781
2022-02-09,68.55999755859375
2022-02-10,67.23999786376953
2022-02-11,67.48999786376953
2022-02-14,66.88999938964844
2022-02-15,67.05000305175781
2022-02-16,67.44000244140625
2022-02-17,67.12000274658203
2022-02-18,66.62999725341797
2022-02-22,66.04000091552734
2022-02-23,65.25
2022-02-24,65.73999786376953
2022-02-25,67.4000015258789
2022-02-28,66.08999633789062
2022-03-01,65.81999969482422
2022-03-02,66.0999984741211
2022-03-03,66.62000274658203
2022-03-04,66.81999969482422
2022-03-07,64.66999816894531
2022-03-08,64.9000015258789
2022-03-09,65.16999816894531
2022-03-10,64.81999969482422
2022-03-11,65.3499984741211
2022-03-14,64.87999725341797
2022-03-15,65.12000274658203
2022-03-16,65.5999984741211
2022-03-17,66.48999786376953
2022-03-18,66.87999725341797
2022-03-21,66.58000183105469
2022-03-22,67.44999694824219
2022-03-23,66.9000015258789
2022-03-24,66.77999877929688
2022-03-25,67.94999694824219
2022-03-28,68.72000122070312
2022-03-29,70.62000274658203
2022-03-30,70.27999877929688
2022-03-31,69.30000305175781
2022-04-01,70.9000015258789
2022-04-04,70.56999969482422
2022-04-05,70.66999816894531
2022-04-06,71.77999877929688
2022-04-07,71.62000274658203
2022-04-08,72.16000366210938
2022-04-11,71.5199966430664
2022-04-12,71.55999755859375
2022-04-13,72.19000244140625
2022-04-14,72.61000061035156
2022-04-18,73.25
2022-04-19,74.12000274658203
2022-04-20,74.93000030517578
2022-04-21,74.55999755859375
2022-04-22,73.54000091552734
2022-04-25,72.75
2022-04-26,71.93000030517578
2022-04-27,71.66000366210938
2022-04-28,72.70999908447266
2022-04-29,69.36000061035156
2022-05-02,67.37999725341797
2022-05-03,67.66999816894531
2022-05-04,68.58000183105469
2022-05-05,67.0999984741211
2022-05-06,66.12000274658203
2022-05-09,64.55999755859375
2022-05-10,63.5
2022-05-11,63.79999923706055
2022-05-12,65.38999938964844
2022-05-13,67.41000366210938
2022-05-16,68.05999755859375
2022-05-17,68.61000061035156
2022-05-18,67.55999755859375
2022-05-19,67.1500015258789
2022-05-20,67.98999786376953
2022-05-23,67.22000122070312
2022-05-24,68.44000244140625
2022-05-25,69.18000030517578
2022-05-26,68.06999969482422
2022-05-27,69.3499984741211
2022-05-31,68.22000122070312
2022-06-01,68.08000183105469
2022-06-02,68.44000244140625
2022-06-03,67.36000061035156
2022-06-06,66.9800033569336
2022-06-07,68.05999755859375
2022-06-08,67.11000061035156
2022-06-09,66.27999877929688
2022-06-10,65.95999908447266
2022-06-13,63.209999084472656
2022-06-14,62.790000915527344
2022-06-15,64.80000305175781
2022-06-16,64.2300033569336
2022-06-17,64.87000274658203
2022-06-21,65.47000122070312
2022-06-22,66.38999938964844
2022-06-23,67.98999786376953
2022-06-24,69.19000244140625
2022-06-27,69.44000244140625
2022-06-28,69.12999725341797
2022-06-29,69.36000061035156
2022-06-30,68.26000213623047
2022-07-01,70.1500015258789
2022-07-05,69.29000091552734
2022-07-06,69.5
2022-07-07,68.79000091552734
2022-07-08,68.9800033569336
2022-07-11,69.55999755859375
2022-07-12,69.36000061035156
2022-07-13,68.05000305175781
2022-07-14,68.44999694824219
2022-07-15,70.30999755859375
2022-07-18,69.47000122070312
2022-07-19,70.08000183105469
2022-07-20,70.25
2022-07-21,70.58000183105469
2022-07-22,71.3499984741211
2022-07-25,71.61000061035156
2022-07-26,72.43000030517578
2022-07-27,71.87000274658203
2022-07-28,73.54000091552734
2022-07-29,73.98999786376953
2022-08-01,73.66999816894531
2022-08-02,72.80000305175781
2022-08-03,72.0
2022-08-04,72.47000122070312
2022-08-05,72.76000213623047
2022-08-08,73.26000213623047
2022-08-09,73.55000305175781
2022-08-10,74.12999725341797
2022-08-11,73.86000061035156
2022-08-12,74.66999816894531
2022-08-15,74.75
2022-08-16,73.69999694824219
2022-08-17,73.58000183105469
2022-08-18,72.98999786376953
2022-08-19,72.91000366210938
2022-08-22,71.79000091552734
2022-08-23,70.61000061035156
2022-08-24,70.63999938964844
2022-08-25,71.0199966430664
2022-08-26,69.91000366210938
2022-08-29,69.98999786376953
2022-08-30,68.97000122070312
2022-08-31,68.27999877929688
2022-09-01,68.44999694824219
2022-09-02,67.69000244140625
2022-09-06,67.75
2022-09-07,68.2699966430664
2022-09-08,66.36000061035156
2022-09-09,66.79000091552734
2022-09-12,67.5999984741211
2022-09-13,65.91000366210938
2022-09-14,65.41000366210938
2022-09-15,63.43000030517578
2022-09-16,64.30999755859375
2022-09-19,63.970001220703125
2022-09-20,63.09000015258789
2022-09-21,62.540000915527344
2022-09-22,62.5
2022-09-23,61.810001373291016
2022-09-26,60.900001525878906
2022-09-27,59.4900016784668
2022-09-28,60.369998931884766
2022-09-29,57.95000076293945
2022-09-30,58.20000076293945
2022-10-03,59.220001220703125
2022-10-04,60.27000045776367
2022-10-05,59.52000045776367
2022-10-06,58.52000045776367
2022-10-07,58.029998779296875
2022-10-10,57.349998474121094
2022-10-11,58.060001373291016
2022-10-12,57.529998779296875
2022-10-13,57.54999923706055
2022-10-14,55.540000915527344
2022-10-17,57.4900016784668
2022-10-18,58.630001068115234
2022-10-19,57.83000183105469
2022-10-20,57.470001220703125
2022-10-21,57.630001068115234
2022-10-24,59.0099983215332
2022-10-25,60.4900016784668
2022-10-26,60.599998474121094
2022-10-27,61.13999938964844
2022-10-28,62.310001373291016
2022-10-31,62.27000045776367
2022-11-01,62.209999084472656
2022-11-02,61.06999969482422
2022-11-03,61.630001068115234
2022-11-04,63.0099983215332
2022-11-07,63.130001068115234
2022-11-08,63.34000015258789
2022-11-09,63.25
2022-11-10,65.37000274658203
2022-11-11,64.9800033569336
2022-11-14,64.08000183105469
2022-11-15,64.73999786376953
2022-11-16,63.84000015258789
2022-11-17,64.41000366210938
2022-11-18,64.69999694824219
2022-11-21,65.30000305175781
2022-11-22,65.30000305175781
2022-11-23,64.5199966430664
2022-11-25,64.8499984741211
2022-11-28,61.7400016784668
2022-11-29,62.29999923706055
2022-11-30,63.06999969482422
2022-12-01,62.810001373291016
2022-12-02,62.900001525878906
2022-12-05,62.2400016784668
2022-12-06,62.709999084472656
