Date,SNA
2019-04-02,159.02000427246094
2019-04-03,159.08999633789062
2019-04-04,161.1999969482422
2019-04-05,161.2100067138672
2019-04-08,160.0399932861328
2019-04-09,157.24000549316406
2019-04-10,153.8000030517578
2019-04-11,155.25999450683594
2019-04-12,155.97000122070312
2019-04-15,156.39999389648438
2019-04-16,156.80999755859375
2019-04-17,157.83999633789062
2019-04-18,168.07000732421875
2019-04-22,168.41000366210938
2019-04-23,171.2100067138672
2019-04-24,169.92999267578125
2019-04-25,168.16000366210938
2019-04-26,169.77000427246094
2019-04-29,169.02999877929688
2019-04-30,168.27999877929688
2019-05-01,166.74000549316406
2019-05-02,169.39999389648438
2019-05-03,171.4600067138672
2019-05-06,170.52000427246094
2019-05-07,168.57000732421875
2019-05-08,167.8800048828125
2019-05-09,167.6999969482422
2019-05-10,168.27999877929688
2019-05-13,160.39999389648438
2019-05-14,162.24000549316406
2019-05-15,163.4499969482422
2019-05-16,165.4199981689453
2019-05-17,163.13999938964844
2019-05-20,155.9199981689453
2019-05-21,158.92999267578125
2019-05-22,159.41000366210938
2019-05-23,157.32000732421875
2019-05-24,158.3000030517578
2019-05-28,155.1300048828125
2019-05-29,156.60000610351562
2019-05-30,157.07000732421875
2019-05-31,155.9199981689453
2019-06-03,156.2100067138672
2019-06-04,159.8000030517578
2019-06-05,161.61000061035156
2019-06-06,162.1999969482422
2019-06-07,162.44000244140625
2019-06-10,163.02000427246094
2019-06-11,162.49000549316406
2019-06-12,161.97999572753906
2019-06-13,165.1699981689453
2019-06-14,164.08999633789062
2019-06-17,161.64999389648438
2019-06-18,165.89999389648438
2019-06-19,165.05999755859375
2019-06-20,167.99000549316406
2019-06-21,161.82000732421875
2019-06-24,162.58999633789062
2019-06-25,163.97999572753906
2019-06-26,163.52999877929688
2019-06-27,163.47999572753906
2019-06-28,165.63999938964844
2019-07-01,165.35000610351562
2019-07-02,162.9600067138672
2019-07-03,162.80999755859375
2019-07-05,161.6999969482422
2019-07-08,159.89999389648438
2019-07-09,157.1999969482422
2019-07-10,156.6699981689453
2019-07-11,156.5
2019-07-12,159.75999450683594
2019-07-15,158.36000061035156
2019-07-16,160.0399932861328
2019-07-17,153.75
2019-07-18,151.3300018310547
2019-07-19,150.0
2019-07-22,150.8000030517578
2019-07-23,154.83999633789062
2019-07-24,154.75999450683594
2019-07-25,154.1199951171875
2019-07-26,155.3300018310547
2019-07-29,154.58999633789062
2019-07-30,155.80999755859375
2019-07-31,152.61000061035156
2019-08-01,149.77999877929688
2019-08-02,149.25
2019-08-05,147.63999938964844
2019-08-06,151.52000427246094
2019-08-07,151.8000030517578
2019-08-08,154.47000122070312
2019-08-09,153.0
2019-08-12,149.8699951171875
2019-08-13,151.39999389648438
2019-08-14,146.4199981689453
2019-08-15,144.02000427246094
2019-08-16,147.4199981689453
2019-08-19,149.00999450683594
2019-08-20,146.80999755859375
2019-08-21,148.36000061035156
2019-08-22,149.55999755859375
2019-08-23,145.07000732421875
2019-08-26,146.0399932861328
2019-08-27,145.10000610351562
2019-08-28,146.27000427246094
2019-08-29,148.55999755859375
2019-08-30,148.67999267578125
2019-09-03,147.3300018310547
2019-09-04,148.85000610351562
2019-09-05,151.74000549316406
2019-09-06,151.07000732421875
2019-09-09,152.39999389648438
2019-09-10,158.02000427246094
2019-09-11,161.58999633789062
2019-09-12,162.86000061035156
2019-09-13,162.4499969482422
2019-09-16,162.0500030517578
2019-09-17,157.83999633789062
2019-09-18,155.19000244140625
2019-09-19,155.13999938964844
2019-09-20,155.7100067138672
2019-09-23,155.35000610351562
2019-09-24,153.35000610351562
2019-09-25,155.58999633789062
2019-09-26,154.9199981689453
2019-09-27,155.33999633789062
2019-09-30,156.5399932861328
2019-10-01,154.77999877929688
2019-10-02,152.7899932861328
2019-10-03,152.11000061035156
2019-10-04,155.4499969482422
2019-10-07,154.47999572753906
2019-10-08,151.88999938964844
2019-10-09,151.83999633789062
2019-10-10,153.14999389648438
2019-10-11,156.4600067138672
2019-10-14,157.9499969482422
2019-10-15,158.3000030517578
2019-10-16,158.02999877929688
2019-10-17,155.66000366210938
2019-10-18,157.52000427246094
2019-10-21,159.36000061035156
2019-10-22,162.63999938964844
2019-10-23,164.92999267578125
2019-10-24,165.5500030517578
2019-10-25,166.63999938964844
2019-10-28,166.3300018310547
2019-10-29,165.6999969482422
2019-10-30,164.8699951171875
2019-10-31,162.6699981689453
2019-11-01,166.8699951171875
2019-11-04,168.50999450683594
2019-11-05,168.07000732421875
2019-11-06,166.80999755859375
2019-11-07,166.97000122070312
2019-11-08,166.94000244140625
2019-11-11,167.9499969482422
2019-11-12,168.94000244140625
2019-11-13,164.30999755859375
2019-11-14,164.5399932861328
2019-11-15,163.6699981689453
2019-11-18,162.0500030517578
2019-11-19,161.41000366210938
2019-11-20,158.69000244140625
2019-11-21,157.97999572753906
2019-11-22,158.88999938964844
2019-11-25,162.4600067138672
2019-11-26,162.89999389648438
2019-11-27,162.3800048828125
2019-11-29,160.4600067138672
2019-12-02,157.8300018310547
2019-12-03,156.57000732421875
2019-12-04,159.1699981689453
2019-12-05,162.19000244140625
2019-12-06,164.97000122070312
2019-12-09,165.74000549316406
2019-12-10,165.16000366210938
2019-12-11,167.67999267578125
2019-12-12,170.4199981689453
2019-12-13,170.3800048828125
2019-12-16,171.13999938964844
2019-12-17,171.85000610351562
2019-12-18,171.6199951171875
2019-12-19,167.75
2019-12-20,169.67999267578125
2019-12-23,169.82000732421875
2019-12-24,168.9199981689453
2019-12-26,169.77999877929688
2019-12-27,169.1999969482422
2019-12-30,168.83999633789062
2019-12-31,169.39999389648438
2020-01-02,169.0
2020-01-03,167.08999633789062
2020-01-06,165.86000061035156
2020-01-07,164.7899932861328
2020-01-08,166.61000061035156
2020-01-09,166.66000366210938
2020-01-10,166.5500030517578
2020-01-13,167.47999572753906
2020-01-14,168.47000122070312
2020-01-15,167.1699981689453
2020-01-16,168.6699981689453
2020-01-17,170.0
2020-01-21,168.80999755859375
2020-01-22,167.64999389648438
2020-01-23,168.44000244140625
2020-01-24,165.97000122070312
2020-01-27,162.89999389648438
2020-01-28,164.8000030517578
2020-01-29,164.92999267578125
2020-01-30,163.33999633789062
2020-01-31,159.6300048828125
2020-02-03,161.82000732421875
2020-02-04,162.6199951171875
2020-02-05,163.74000549316406
2020-02-06,160.05999755859375
2020-02-07,155.74000549316406
2020-02-10,155.60000610351562
2020-02-11,155.52000427246094
2020-02-12,157.0
2020-02-13,155.33999633789062
2020-02-14,156.25999450683594
2020-02-18,157.5399932861328
2020-02-19,158.0
2020-02-20,159.9499969482422
2020-02-21,160.07000732421875
2020-02-24,159.10000610351562
2020-02-25,153.6300048828125
2020-02-26,149.4499969482422
2020-02-27,147.00999450683594
2020-02-28,144.75
2020-03-02,148.7100067138672
2020-03-03,144.13999938964844
2020-03-04,149.5500030517578
2020-03-05,141.52999877929688
2020-03-06,141.77000427246094
2020-03-09,131.94000244140625
2020-03-10,140.3800048828125
2020-03-11,129.4600067138672
2020-03-12,118.81999969482422
2020-03-13,126.22000122070312
2020-03-16,116.4800033569336
2020-03-17,125.44000244140625
2020-03-18,111.0199966430664
2020-03-19,107.02999877929688
2020-03-20,99.87000274658203
2020-03-23,95.56999969482422
2020-03-24,106.58999633789062
2020-03-25,109.94000244140625
2020-03-26,113.54000091552734
2020-03-27,107.8499984741211
2020-03-30,113.02999877929688
2020-03-31,108.81999969482422
2020-04-01,104.26000213623047
2020-04-02,100.77999877929688
2020-04-03,95.5199966430664
2020-04-06,106.05999755859375
2020-04-07,109.83000183105469
2020-04-08,116.41999816894531
2020-04-09,122.12000274658203
2020-04-13,114.16000366210938
2020-04-14,116.18000030517578
2020-04-15,109.66999816894531
2020-04-16,110.79000091552734
2020-04-17,118.33000183105469
2020-04-20,114.66000366210938
2020-04-21,110.54000091552734
2020-04-22,113.76000213623047
2020-04-23,113.66999816894531
2020-04-24,116.06999969482422
2020-04-27,125.04000091552734
2020-04-28,126.38999938964844
2020-04-29,135.52000427246094
2020-04-30,130.2899932861328
2020-05-01,124.05000305175781
2020-05-04,121.4000015258789
2020-05-05,121.66999816894531
2020-05-06,119.69999694824219
2020-05-07,122.20999908447266
2020-05-08,127.33000183105469
2020-05-11,124.83999633789062
2020-05-12,122.73999786376953
2020-05-13,120.05000305175781
2020-05-14,123.88999938964844
2020-05-15,122.94999694824219
2020-05-18,134.38999938964844
2020-05-19,132.8699951171875
2020-05-20,133.72000122070312
2020-05-21,132.8699951171875
2020-05-22,128.8800048828125
2020-05-26,137.0
2020-05-27,136.2100067138672
2020-05-28,133.75
2020-05-29,129.69000244140625
2020-06-01,130.00999450683594
2020-06-02,134.4199981689453
2020-06-03,140.97999572753906
2020-06-04,142.91000366210938
2020-06-05,152.1999969482422
2020-06-08,156.05999755859375
2020-06-09,151.44000244140625
2020-06-10,145.5500030517578
2020-06-11,133.3300018310547
2020-06-12,135.00999450683594
2020-06-15,135.4600067138672
2020-06-16,137.25999450683594
2020-06-17,135.97000122070312
2020-06-18,135.61000061035156
2020-06-19,135.88999938964844
2020-06-22,134.88999938964844
2020-06-23,137.0800018310547
2020-06-24,130.82000732421875
2020-06-25,131.69000244140625
2020-06-26,133.55999755859375
2020-06-29,136.10000610351562
2020-06-30,138.50999450683594
2020-07-01,134.1199951171875
2020-07-02,135.99000549316406
2020-07-06,137.00999450683594
2020-07-07,134.16000366210938
2020-07-08,132.83999633789062
2020-07-09,128.88999938964844
2020-07-10,131.89999389648438
2020-07-13,133.3800048828125
2020-07-14,136.44000244140625
2020-07-15,141.44000244140625
2020-07-16,142.82000732421875
2020-07-17,139.9499969482422
2020-07-20,137.16000366210938
2020-07-21,139.69000244140625
2020-07-22,139.38999938964844
2020-07-23,142.3300018310547
2020-07-24,141.75
2020-07-27,145.61000061035156
2020-07-28,143.0
2020-07-29,146.02000427246094
2020-07-30,145.3000030517578
2020-07-31,145.8699951171875
2020-08-03,143.6199951171875
2020-08-04,143.75999450683594
2020-08-05,148.16000366210938
2020-08-06,146.22999572753906
2020-08-07,147.3000030517578
2020-08-10,150.08999633789062
2020-08-11,153.8800048828125
2020-08-12,153.3800048828125
2020-08-13,153.10000610351562
2020-08-14,153.63999938964844
2020-08-17,153.13999938964844
2020-08-18,151.77000427246094
2020-08-19,150.3000030517578
2020-08-20,148.8699951171875
2020-08-21,147.89999389648438
2020-08-24,149.25999450683594
2020-08-25,147.8300018310547
2020-08-26,147.2100067138672
2020-08-27,147.6199951171875
2020-08-28,150.33999633789062
2020-08-31,148.27000427246094
2020-09-01,151.3300018310547
2020-09-02,155.16000366210938
2020-09-03,151.3000030517578
2020-09-04,151.22000122070312
2020-09-08,147.6699981689453
2020-09-09,150.4499969482422
2020-09-10,147.7100067138672
2020-09-11,147.82000732421875
2020-09-14,152.8300018310547
2020-09-15,152.9600067138672
2020-09-16,149.08999633789062
2020-09-17,148.7100067138672
2020-09-18,147.52999877929688
2020-09-21,140.9199981689453
2020-09-22,144.49000549316406
2020-09-23,141.08999633789062
2020-09-24,141.38999938964844
2020-09-25,142.0399932861328
2020-09-28,146.7100067138672
2020-09-29,145.39999389648438
2020-09-30,147.1300048828125
2020-10-01,145.1199951171875
2020-10-02,148.1199951171875
2020-10-05,151.6300048828125
2020-10-06,156.0500030517578
2020-10-07,158.39999389648438
2020-10-08,158.38999938964844
2020-10-09,157.2100067138672
2020-10-12,157.75999450683594
2020-10-13,155.47000122070312
2020-10-14,156.8300018310547
2020-10-15,157.97000122070312
2020-10-16,159.16000366210938
2020-10-19,155.9600067138672
2020-10-20,154.92999267578125
2020-10-21,155.27000427246094
2020-10-22,169.4499969482422
2020-10-23,169.38999938964844
2020-10-26,164.25
2020-10-27,158.4199981689453
2020-10-28,154.67999267578125
2020-10-29,155.91000366210938
2020-10-30,157.52999877929688
2020-11-02,163.80999755859375
2020-11-03,163.9199981689453
2020-11-04,157.6300048828125
2020-11-05,161.7100067138672
2020-11-06,162.64999389648438
2020-11-09,168.25999450683594
2020-11-10,172.6699981689453
2020-11-11,170.17999267578125
2020-11-12,167.4199981689453
2020-11-13,171.32000732421875
2020-11-16,174.61000061035156
2020-11-17,172.5800018310547
2020-11-18,171.2100067138672
2020-11-19,171.72000122070312
2020-11-20,172.9199981689453
2020-11-23,176.02999877929688
2020-11-24,179.05999755859375
2020-11-25,174.9600067138672
2020-11-27,177.0
2020-11-30,175.85000610351562
2020-12-01,175.7899932861328
2020-12-02,176.02000427246094
2020-12-03,177.4499969482422
2020-12-04,181.1300048828125
2020-12-07,179.85000610351562
2020-12-08,180.9199981689453
2020-12-09,182.0800018310547
2020-12-10,180.77999877929688
2020-12-11,180.77999877929688
2020-12-14,175.17999267578125
2020-12-15,174.94000244140625
2020-12-16,171.9199981689453
2020-12-17,171.16000366210938
2020-12-18,169.86000061035156
2020-12-21,169.7100067138672
2020-12-22,167.5399932861328
2020-12-23,167.83999633789062
2020-12-24,169.77000427246094
2020-12-28,170.3699951171875
2020-12-29,168.86000061035156
2020-12-30,170.9499969482422
2020-12-31,171.13999938964844
2021-01-04,166.9199981689453
2021-01-05,166.72000122070312
2021-01-06,173.6199951171875
2021-01-07,175.8699951171875
2021-01-08,172.88999938964844
2021-01-11,171.38999938964844
2021-01-12,174.25999450683594
2021-01-13,171.58999633789062
2021-01-14,170.10000610351562
2021-01-15,168.57000732421875
2021-01-19,172.47000122070312
2021-01-20,175.49000549316406
2021-01-21,176.11000061035156
2021-01-22,177.97999572753906
2021-01-25,179.27000427246094
2021-01-26,179.67999267578125
2021-01-27,187.60000610351562
2021-01-28,182.4499969482422
2021-01-29,179.99000549316406
2021-02-01,185.22000122070312
2021-02-02,178.6199951171875
2021-02-03,177.32000732421875
2021-02-04,188.86000061035156
2021-02-05,184.3699951171875
2021-02-08,185.47999572753906
2021-02-09,189.42999267578125
2021-02-10,189.5500030517578
2021-02-11,189.88999938964844
2021-02-12,189.9499969482422
2021-02-16,188.57000732421875
2021-02-17,188.8699951171875
2021-02-18,191.57000732421875
2021-02-19,194.9600067138672
2021-02-22,194.16000366210938
2021-02-23,197.3699951171875
2021-02-24,206.82000732421875
2021-02-25,204.07000732421875
2021-02-26,203.11000061035156
2021-03-01,208.67999267578125
2021-03-02,209.91000366210938
2021-03-03,214.3800048828125
2021-03-04,210.8800048828125
2021-03-05,217.2899932861328
2021-03-08,218.22999572753906
2021-03-09,217.52999877929688
2021-03-10,218.88999938964844
2021-03-11,214.8000030517578
2021-03-12,217.35000610351562
2021-03-15,223.08999633789062
2021-03-16,220.60000610351562
2021-03-17,222.8000030517578
2021-03-18,225.52000427246094
2021-03-19,225.39999389648438
2021-03-22,220.0500030517578
2021-03-23,215.32000732421875
2021-03-24,215.49000549316406
2021-03-25,224.25999450683594
2021-03-26,229.6300048828125
2021-03-29,227.89999389648438
2021-03-30,232.0399932861328
2021-03-31,230.74000549316406
2021-04-01,231.74000549316406
2021-04-05,234.27999877929688
2021-04-06,233.72999572753906
2021-04-07,235.1999969482422
2021-04-08,234.36000061035156
2021-04-09,235.58999633789062
2021-04-12,236.32000732421875
2021-04-13,232.91000366210938
2021-04-14,233.25
2021-04-15,232.13999938964844
2021-04-16,235.52000427246094
2021-04-19,236.00999450683594
2021-04-20,234.57000732421875
2021-04-21,236.99000549316406
2021-04-22,240.22999572753906
2021-04-23,238.69000244140625
2021-04-26,235.99000549316406
2021-04-27,239.6999969482422
2021-04-28,237.25999450683594
2021-04-29,240.02999877929688
2021-04-30,237.60000610351562
2021-05-03,238.3699951171875
2021-05-04,243.02000427246094
2021-05-05,245.49000549316406
2021-05-06,250.1199951171875
2021-05-07,251.55999755859375
2021-05-10,255.3699951171875
2021-05-11,251.02000427246094
2021-05-12,245.47999572753906
2021-05-13,252.97999572753906
2021-05-14,255.19000244140625
2021-05-17,253.08999633789062
2021-05-18,250.25
2021-05-19,249.1199951171875
2021-05-20,248.13999938964844
2021-05-21,249.97999572753906
2021-05-24,253.3800048828125
2021-05-25,251.7100067138672
2021-05-26,252.14999389648438
2021-05-27,253.69000244140625
2021-05-28,254.6199951171875
2021-06-01,255.63999938964844
2021-06-02,254.2899932861328
2021-06-03,253.57000732421875
2021-06-04,254.33999633789062
2021-06-07,251.08999633789062
2021-06-08,247.9499969482422
2021-06-09,244.4199981689453
2021-06-10,240.5800018310547
2021-06-11,238.8800048828125
2021-06-14,235.25
2021-06-15,231.08999633789062
2021-06-16,223.66000366210938
2021-06-17,215.1300048828125
2021-06-18,212.5800018310547
2021-06-21,220.52999877929688
2021-06-22,219.77999877929688
2021-06-23,219.22000122070312
2021-06-24,221.27999877929688
2021-06-25,221.82000732421875
2021-06-28,219.07000732421875
2021-06-29,219.24000549316406
2021-06-30,223.42999267578125
2021-07-01,223.4199981689453
2021-07-02,223.91000366210938
2021-07-06,222.47999572753906
2021-07-07,226.11000061035156
2021-07-08,223.75
2021-07-09,227.64999389648438
2021-07-12,227.07000732421875
2021-07-13,223.50999450683594
2021-07-14,224.9499969482422
2021-07-15,223.6199951171875
2021-07-16,219.8000030517578
2021-07-19,216.3699951171875
2021-07-20,223.25999450683594
2021-07-21,224.02999877929688
2021-07-22,221.5800018310547
2021-07-23,224.58999633789062
2021-07-26,220.1300048828125
2021-07-27,220.44000244140625
2021-07-28,220.2899932861328
2021-07-29,221.02999877929688
2021-07-30,217.97999572753906
2021-08-02,219.22000122070312
2021-08-03,223.27000427246094
2021-08-04,221.47999572753906
2021-08-05,222.9499969482422
2021-08-06,224.44000244140625
2021-08-09,223.4600067138672
2021-08-10,225.35000610351562
2021-08-11,229.83999633789062
2021-08-12,227.8300018310547
2021-08-13,230.13999938964844
2021-08-16,231.6300048828125
2021-08-17,225.92999267578125
2021-08-18,220.35000610351562
2021-08-19,216.3800048828125
2021-08-20,219.52999877929688
2021-08-23,222.16000366210938
2021-08-24,225.33999633789062
2021-08-25,226.27000427246094
2021-08-26,224.8300018310547
2021-08-27,227.24000549316406
2021-08-30,226.16000366210938
2021-08-31,224.9499969482422
2021-09-01,224.92999267578125
2021-09-02,228.22000122070312
2021-09-03,226.89999389648438
2021-09-07,221.8300018310547
2021-09-08,223.30999755859375
2021-09-09,220.30999755859375
2021-09-10,218.63999938964844
2021-09-13,219.22000122070312
2021-09-14,216.07000732421875
2021-09-15,220.4499969482422
2021-09-16,219.4600067138672
2021-09-17,213.60000610351562
2021-09-20,211.8699951171875
2021-09-21,210.0
2021-09-22,212.02000427246094
2021-09-23,215.3699951171875
2021-09-24,214.58999633789062
2021-09-27,216.88999938964844
2021-09-28,215.1699981689453
2021-09-29,215.07000732421875
2021-09-30,208.9499969482422
2021-10-01,209.4199981689453
2021-10-04,213.5
2021-10-05,215.67999267578125
2021-10-06,216.11000061035156
2021-10-07,216.16000366210938
2021-10-08,215.52999877929688
2021-10-11,213.6699981689453
2021-10-12,214.60000610351562
2021-10-13,213.1300048828125
2021-10-14,218.9499969482422
2021-10-15,219.1699981689453
2021-10-18,222.60000610351562
2021-10-19,225.2899932861328
2021-10-20,228.02000427246094
2021-10-21,212.50999450683594
2021-10-22,210.42999267578125
2021-10-25,210.16000366210938
2021-10-26,205.6199951171875
2021-10-27,202.02999877929688
2021-10-28,205.80999755859375
2021-10-29,203.22999572753906
2021-11-01,204.77999877929688
2021-11-02,205.0800018310547
2021-11-03,211.02999877929688
2021-11-04,209.60000610351562
2021-11-05,212.00999450683594
2021-11-08,214.11000061035156
2021-11-09,214.85000610351562
2021-11-10,218.08999633789062
2021-11-11,220.10000610351562
2021-11-12,221.25
2021-11-15,221.67999267578125
2021-11-16,223.66000366210938
2021-11-17,217.5800018310547
2021-11-18,215.75999450683594
2021-11-19,215.64999389648438
2021-11-22,216.83999633789062
2021-11-23,217.11000061035156
2021-11-24,215.42999267578125
2021-11-26,211.3000030517578
2021-11-29,212.82000732421875
2021-11-30,205.91000366210938
2021-12-01,202.77000427246094
2021-12-02,210.07000732421875
2021-12-03,211.1199951171875
2021-12-06,210.24000549316406
2021-12-07,214.27000427246094
2021-12-08,214.6999969482422
2021-12-09,214.3300018310547
2021-12-10,217.4499969482422
2021-12-13,213.19000244140625
2021-12-14,212.88999938964844
2021-12-15,216.67999267578125
2021-12-16,216.8800048828125
2021-12-17,209.35000610351562
2021-12-20,204.50999450683594
2021-12-21,208.50999450683594
2021-12-22,208.17999267578125
2021-12-23,209.94000244140625
2021-12-27,213.97000122070312
2021-12-28,216.89999389648438
2021-12-29,217.38999938964844
2021-12-30,214.25
2021-12-31,215.3800048828125
2022-01-03,213.32000732421875
2022-01-04,220.88999938964844
2022-01-05,219.1300048828125
2022-01-06,219.74000549316406
2022-01-07,219.0399932861328
2022-01-10,217.69000244140625
2022-01-11,216.4499969482422
2022-01-12,218.86000061035156
2022-01-13,220.4600067138672
2022-01-14,220.1300048828125
2022-01-18,214.5500030517578
2022-01-19,212.61000061035156
2022-01-20,209.72000122070312
2022-01-21,205.86000061035156
2022-01-24,210.77999877929688
2022-01-25,208.94000244140625
2022-01-26,208.7100067138672
2022-01-27,205.0800018310547
2022-01-28,206.5399932861328
2022-01-31,208.25
2022-02-01,210.1999969482422
2022-02-02,211.05999755859375
2022-02-03,216.72999572753906
2022-02-04,213.6999969482422
2022-02-07,210.30999755859375
2022-02-08,211.99000549316406
2022-02-09,214.72999572753906
2022-02-10,211.6699981689453
2022-02-11,208.9199981689453
2022-02-14,210.7100067138672
2022-02-15,216.22000122070312
2022-02-16,218.36000061035156
2022-02-17,216.33999633789062
2022-02-18,215.47000122070312
2022-02-22,208.80999755859375
2022-02-23,203.49000549316406
2022-02-24,204.9499969482422
2022-02-25,212.10000610351562
2022-02-28,210.17999267578125
2022-03-01,202.0
2022-03-02,209.25
2022-03-03,210.64999389648438
2022-03-04,207.5
2022-03-07,204.14999389648438
2022-03-08,206.35000610351562
2022-03-09,207.69000244140625
2022-03-10,207.02000427246094
2022-03-11,205.6999969482422
2022-03-14,204.72000122070312
2022-03-15,202.58999633789062
2022-03-16,206.22000122070312
2022-03-17,210.35000610351562
2022-03-18,213.99000549316406
2022-03-21,212.7899932861328
2022-03-22,212.57000732421875
2022-03-23,207.16000366210938
2022-03-24,206.91000366210938
2022-03-25,208.82000732421875
2022-03-28,205.86000061035156
2022-03-29,210.72999572753906
2022-03-30,209.0
2022-03-31,205.47999572753906
2022-04-01,203.6999969482422
2022-04-04,208.60000610351562
2022-04-05,206.25999450683594
2022-04-06,207.3699951171875
2022-04-07,205.2899932861328
2022-04-08,208.39999389648438
2022-04-11,210.77999877929688
2022-04-12,210.55999755859375
2022-04-13,210.63999938964844
2022-04-14,211.16000366210938
2022-04-18,216.3000030517578
2022-04-19,226.8699951171875
2022-04-20,226.32000732421875
2022-04-21,226.19000244140625
2022-04-22,222.3800048828125
2022-04-25,223.25999450683594
2022-04-26,219.61000061035156
2022-04-27,220.4199981689453
2022-04-28,220.24000549316406
2022-04-29,212.49000549316406
2022-05-02,214.22000122070312
2022-05-03,219.77999877929688
2022-05-04,227.9499969482422
2022-05-05,221.97000122070312
2022-05-06,218.1300048828125
2022-05-09,217.9600067138672
2022-05-10,214.0
2022-05-11,210.91000366210938
2022-05-12,214.75
2022-05-13,216.49000549316406
2022-05-16,216.83999633789062
2022-05-17,223.3699951171875
2022-05-18,216.39999389648438
2022-05-19,215.02999877929688
2022-05-20,209.9600067138672
2022-05-23,212.32000732421875
2022-05-24,211.9199981689453
2022-05-25,215.2100067138672
2022-05-26,219.27000427246094
2022-05-27,222.89999389648438
2022-05-31,221.8800048828125
2022-06-01,216.9600067138672
2022-06-02,220.49000549316406
2022-06-03,220.19000244140625
2022-06-06,221.55999755859375
2022-06-07,224.67999267578125
2022-06-08,221.24000549316406
2022-06-09,218.6699981689453
2022-06-10,209.36000061035156
2022-06-13,205.94000244140625
2022-06-14,205.57000732421875
2022-06-15,203.83999633789062
2022-06-16,191.82000732421875
2022-06-17,195.72999572753906
2022-06-21,197.5399932861328
2022-06-22,196.60000610351562
2022-06-23,195.82000732421875
2022-06-24,201.8699951171875
2022-06-27,204.07000732421875
2022-06-28,201.11000061035156
2022-06-29,198.8699951171875
2022-06-30,197.02999877929688
2022-07-01,198.24000549316406
2022-07-05,198.6999969482422
2022-07-06,198.66000366210938
2022-07-07,201.33999633789062
2022-07-08,198.02000427246094
2022-07-11,197.88999938964844
2022-07-12,199.55999755859375
2022-07-13,197.1699981689453
2022-07-14,196.0399932861328
2022-07-15,197.8699951171875
2022-07-18,200.30999755859375
2022-07-19,207.5500030517578
2022-07-20,207.82000732421875
2022-07-21,211.80999755859375
2022-07-22,213.27000427246094
2022-07-25,214.17999267578125
2022-07-26,215.99000549316406
2022-07-27,219.27000427246094
2022-07-28,221.61000061035156
2022-07-29,224.0500030517578
2022-08-01,224.0
2022-08-02,221.6199951171875
2022-08-03,223.16000366210938
2022-08-04,223.05999755859375
2022-08-05,223.0
2022-08-08,224.4199981689453
2022-08-09,221.47000122070312
2022-08-10,226.7899932861328
2022-08-11,228.74000549316406
2022-08-12,231.36000061035156
2022-08-15,230.57000732421875
2022-08-16,233.35000610351562
2022-08-17,231.5800018310547
2022-08-18,231.91000366210938
2022-08-19,230.1300048828125
2022-08-22,223.64999389648438
2022-08-23,223.10000610351562
2022-08-24,223.9499969482422
2022-08-25,227.92999267578125
2022-08-26,220.25
2022-08-29,221.4199981689453
2022-08-30,218.25999450683594
2022-08-31,217.86000061035156
2022-09-01,215.0
2022-09-02,213.41000366210938
2022-09-06,217.11000061035156
2022-09-07,223.47000122070312
2022-09-08,222.35000610351562
2022-09-09,223.42999267578125
2022-09-12,224.85000610351562
2022-09-13,217.2100067138672
2022-09-14,216.72999572753906
2022-09-15,214.8300018310547
2022-09-16,215.4600067138672
2022-09-19,220.72000122070312
2022-09-20,217.24000549316406
2022-09-21,215.7899932861328
2022-09-22,210.9199981689453
2022-09-23,206.4499969482422
2022-09-26,206.63999938964844
2022-09-27,204.32000732421875
2022-09-28,208.0800018310547
2022-09-29,202.75999450683594
2022-09-30,201.35000610351562
2022-10-03,206.9600067138672
2022-10-04,214.4199981689453
2022-10-05,214.0
2022-10-06,213.80999755859375
2022-10-07,209.5500030517578
2022-10-10,209.2899932861328
2022-10-11,209.0399932861328
2022-10-12,207.7899932861328
2022-10-13,212.3699951171875
2022-10-14,209.60000610351562
2022-10-17,212.5
2022-10-18,216.63999938964844
2022-10-19,213.6999969482422
2022-10-20,203.13999938964844
2022-10-21,207.75
2022-10-24,212.72000122070312
2022-10-25,218.24000549316406
2022-10-26,216.25
2022-10-27,214.97000122070312
2022-10-28,219.5500030517578
2022-10-31,222.0500030517578
2022-11-01,221.8699951171875
2022-11-02,220.02999877929688
2022-11-03,220.67999267578125
2022-11-04,229.13999938964844
2022-11-07,229.08999633789062
2022-11-08,228.55999755859375
2022-11-09,227.3699951171875
2022-11-10,236.02999877929688
2022-11-11,234.30999755859375
2022-11-14,233.75
2022-11-15,236.30999755859375
2022-11-16,233.97999572753906
2022-11-17,234.3699951171875
2022-11-18,236.3800048828125
2022-11-21,236.58999633789062
2022-11-22,239.63999938964844
2022-11-23,241.1699981689453
2022-11-25,242.77999877929688
2022-11-28,238.72999572753906
2022-11-29,239.17999267578125
2022-11-30,240.60000610351562
2022-12-01,242.13999938964844
2022-12-02,244.9600067138672
2022-12-05,239.67999267578125
2022-12-06,237.10000610351562
2022-12-07,236.22999572753906
2022-12-08,234.16000366210938
2022-12-09,233.83999633789062
2022-12-12,235.67999267578125
2022-12-13,236.2100067138672
2022-12-14,233.0
2022-12-15,230.3300018310547
2022-12-16,225.72000122070312
2022-12-19,224.1300048828125
2022-12-20,224.6699981689453
2022-12-21,229.24000549316406
2022-12-22,225.27000427246094
2022-12-23,227.74000549316406
2022-12-27,229.6999969482422
2022-12-28,226.4600067138672
