Date,ZBH
2019-07-09,110.91557312011719
2019-07-10,110.99830627441406
2019-07-11,111.20048522949219
2019-07-12,110.8328628540039
2019-07-15,112.02761840820312
2019-07-16,112.20220947265625
2019-07-17,113.0569076538086
2019-07-18,114.03104400634766
2019-07-19,113.45204162597656
2019-07-22,112.8638916015625
2019-07-23,114.72029113769531
2019-07-24,115.6393051147461
2019-07-25,113.87482452392578
2019-07-26,123.60712432861328
2019-07-29,123.63469696044922
2019-07-30,125.60137939453125
2019-07-31,124.18610382080078
2019-08-01,126.36418914794922
2019-08-02,126.88803100585938
2019-08-05,123.99312591552734
2019-08-06,124.20449829101562
2019-08-07,125.16947174072266
2019-08-08,127.67840576171875
2019-08-09,127.1085433959961
2019-08-12,127.29239654541016
2019-08-13,126.9799575805664
2019-08-14,123.08332061767578
2019-08-15,124.18610382080078
2019-08-16,125.91387176513672
2019-08-19,127.33834075927734
2019-08-20,126.7777328491211
2019-08-21,126.29989624023438
2019-08-22,126.00576782226562
2019-08-23,122.8167953491211
2019-08-26,123.91040802001953
2019-08-27,123.60712432861328
2019-08-28,126.0333480834961
2019-08-29,126.98909759521484
2019-08-30,127.9264907836914
2019-09-03,128.10113525390625
2019-09-04,126.83290100097656
2019-09-05,128.2389678955078
2019-09-06,128.4227752685547
2019-09-09,125.97817993164062
2019-09-10,127.30157470703125
2019-09-11,128.92823791503906
2019-09-12,131.0603485107422
2019-09-13,127.54972076416016
2019-09-16,126.51118469238281
2019-09-17,127.59565734863281
2019-09-18,128.11952209472656
2019-09-19,128.34922790527344
2019-09-20,130.5181121826172
2019-09-23,130.17808532714844
2019-09-24,128.716796875
2019-09-25,126.23555755615234
2019-09-26,125.75765991210938
2019-09-27,123.48368835449219
2019-09-30,126.37445068359375
2019-10-01,123.00496673583984
2019-10-02,121.4767074584961
2019-10-03,122.38812255859375
2019-10-04,123.77826690673828
2019-10-07,123.82430267333984
2019-10-08,120.80465698242188
2019-10-09,122.83003997802734
2019-10-10,123.42847442626953
2019-10-11,125.61035919189453
2019-10-14,124.50556182861328
2019-10-15,126.94525146484375
2019-10-16,125.73924255371094
2019-10-17,127.51604461669922
2019-10-18,126.68746185302734
2019-10-21,126.67830657958984
2019-10-22,124.118896484375
2019-10-23,124.48715209960938
2019-10-24,124.18335723876953
2019-10-25,123.42847442626953
2019-10-28,125.15924835205078
2019-10-29,127.22142791748047
2019-10-30,127.1109619140625
2019-10-31,127.25825500488281
2019-11-01,127.24903106689453
2019-11-04,125.69316101074219
2019-11-05,129.1731719970703
2019-11-06,131.8521728515625
2019-11-07,130.66458129882812
2019-11-08,132.57029724121094
2019-11-11,131.94422912597656
2019-11-12,133.06739807128906
2019-11-13,132.9109344482422
2019-11-14,133.51852416992188
