Date,AAPL
2016-12-21,26.955394744873047
2016-12-22,26.778087615966797
2016-12-23,26.831056594848633
2016-12-27,27.00145721435547
2016-12-28,26.88632583618164
2016-12-29,26.879417419433594
2016-12-30,26.669870376586914
2017-01-03,26.745861053466797
2017-01-04,26.715917587280273
2017-01-05,26.851781845092773
2017-01-06,27.15113067626953
2017-01-09,27.399816513061523
2017-01-10,27.42745590209961
2017-01-11,27.574827194213867
2017-01-12,27.45969581604004
2017-01-13,27.41133689880371
2017-01-17,27.632400512695312
2017-01-18,27.63008689880371
2017-01-19,27.58173370361328
2017-01-20,27.632400512695312
2017-01-23,27.65081787109375
2017-01-24,27.6254825592041
2017-01-25,28.065298080444336
2017-01-26,28.079126358032227
2017-01-27,28.0814266204834
2017-01-30,28.007736206054688
2017-01-31,27.943260192871094
2017-02-01,29.647258758544922
2017-02-02,29.596595764160156
2017-02-03,29.723249435424805
2017-02-06,30.001876831054688
2017-02-07,30.28740882873535
2017-02-08,30.40484046936035
2017-02-09,30.624547958374023
2017-02-10,30.555164337158203
2017-02-13,30.825756072998047
2017-02-14,31.225849151611328
2017-02-15,31.33917236328125
2017-02-16,31.302165985107422
2017-02-17,31.38775062561035
2017-02-21,31.614391326904297
2017-02-22,31.709197998046875
2017-02-23,31.575063705444336
2017-02-24,31.605134963989258
2017-02-27,31.667564392089844
2017-02-28,31.68143653869629
2017-03-01,32.32899475097656
2017-03-02,32.137054443359375
2017-03-03,32.32668685913086
2017-03-06,32.22493362426758
2017-03-07,32.26655197143555
2017-03-08,32.14628982543945
2017-03-09,32.072288513183594
2017-03-10,32.178672790527344
2017-03-13,32.192543029785156
2017-03-14,32.14398956298828
2017-03-15,32.48395919799805
2017-03-16,32.537132263183594
2017-03-17,32.37526321411133
2017-03-20,32.7152214050293
2017-03-21,32.340553283691406
2017-03-22,32.70596694946289
2017-03-23,32.5903205871582
2017-03-24,32.52557373046875
2017-03-27,32.581085205078125
2017-03-28,33.25638198852539
2017-03-29,33.330387115478516
2017-03-30,33.28644943237305
2017-03-31,33.22401428222656
2017-04-03,33.233253479003906
2017-04-04,33.48072814941406
2017-04-05,33.307273864746094
2017-04-06,33.22401428222656
2017-04-07,33.15000915527344
2017-04-10,33.11068344116211
2017-04-11,32.75453567504883
2017-04-12,32.793846130371094
2017-04-13,32.620399475097656
2017-04-17,32.80078125
2017-04-18,32.65509033203125
2017-04-19,32.534820556640625
2017-04-20,32.94185256958008
2017-04-21,32.90254592895508
2017-04-24,33.2193717956543
2017-04-25,33.42521286010742
2017-04-26,33.2286262512207
2017-04-27,33.25407028198242
2017-04-28,33.22169494628906
2017-05-01,33.89929962158203
2017-05-02,34.114376068115234
2017-05-03,34.010311126708984
2017-05-04,33.88774871826172
2017-05-05,34.44972610473633
2017-05-08,35.386375427246094
2017-05-09,35.613014221191406
2017-05-10,35.444175720214844
2017-05-11,35.75071334838867
2017-05-12,36.25
2017-05-15,36.15709686279297
2017-05-16,36.103694915771484
2017-05-17,34.8914794921875
2017-05-18,35.42326736450195
2017-05-19,35.544036865234375
2017-05-22,35.76001739501953
2017-05-23,35.715877532958984
2017-05-24,35.609046936035156
2017-05-25,35.732139587402344
2017-05-26,35.67176818847656
2017-05-30,35.68568420410156
2017-05-31,35.474361419677734
2017-06-01,35.571903228759766
2017-06-02,36.09905242919922
2017-06-05,35.74607849121094
2017-06-06,35.86682891845703
2017-06-07,36.080482482910156
2017-06-08,35.99223327636719
2017-06-09,34.596561431884766
2017-06-12,33.769859313964844
2017-06-13,34.04154968261719
2017-06-14,33.70948028564453
2017-06-15,33.507442474365234
2017-06-16,33.03834915161133
2017-06-19,33.98350524902344
2017-06-20,33.67463684082031
2017-06-21,33.874351501464844
2017-06-22,33.81863021850586
2017-06-23,33.969573974609375
2017-06-26,33.86275100708008
2017-06-27,33.37739944458008
2017-06-28,33.86506652832031
2017-06-29,33.36578369140625
2017-06-30,33.44474411010742
2017-07-03,33.32398986816406
2017-07-05,33.461002349853516
2017-07-06,33.145164489746094
2017-07-07,33.48189163208008
2017-07-10,33.686248779296875
2017-07-11,33.7953987121582
2017-07-12,33.84416198730469
2017-07-13,34.315574645996094
2017-07-14,34.61049270629883
2017-07-17,34.73125457763672
2017-07-18,34.852012634277344
2017-07-19,35.07030487060547
2017-07-20,34.912391662597656
2017-07-21,34.89613723754883
2017-07-24,35.318790435791016
2017-07-25,35.469730377197266
2017-07-26,35.63692092895508
2017-07-27,34.96348571777344
2017-07-28,34.71732711791992
2017-07-31,34.538509368896484
2017-08-01,34.84504699707031
2017-08-02,36.49150085449219
2017-08-03,36.126914978027344
2017-08-04,36.31733322143555
2017-08-07,36.87931442260742
2017-08-08,37.174232482910156
2017-08-09,37.40182113647461
2017-08-10,36.210506439208984
2017-08-11,36.71407699584961
2017-08-14,37.26659393310547
2017-08-15,37.67457962036133
2017-08-16,37.52305221557617
2017-08-17,36.802677154541016
2017-08-18,36.71873092651367
2017-08-21,36.65113067626953
2017-08-22,37.25029373168945
2017-08-23,37.296905517578125
2017-08-24,37.13139724731445
2017-08-25,37.26892852783203
2017-08-28,37.64427947998047
2017-08-29,37.97999954223633
2017-08-30,38.08256912231445
2017-08-31,38.23411560058594
2017-09-01,38.245765686035156
2017-09-05,37.78647994995117
2017-09-06,37.746864318847656
2017-09-07,37.5953254699707
2017-09-08,36.982181549072266
2017-09-11,37.65127944946289
2017-09-12,37.50205993652344
2017-09-13,37.219974517822266
2017-09-14,36.90058898925781
2017-09-15,37.27360153198242
2017-09-18,36.991512298583984
2017-09-19,37.005489349365234
2017-09-20,36.3853645324707
2017-09-21,35.76055145263672
2017-09-22,35.410850524902344
2017-09-25,35.09844970703125
2017-09-26,35.7022705078125
2017-09-27,35.95638656616211
2017-09-28,35.73490524291992
2017-09-29,35.93073272705078
2017-10-02,35.85847091674805
2017-10-03,36.01467514038086
2017-10-04,35.78153610229492
2017-10-05,36.22682571411133
2017-10-06,36.20584487915039
2017-10-09,36.331729888916016
2017-10-10,36.345726013183594
2017-10-11,36.497257232666016
2017-10-12,36.3690299987793
2017-10-13,36.59983444213867
2017-10-16,37.27360153198242
2017-10-17,37.4111442565918
2017-10-18,37.2456169128418
2017-10-19,36.3643684387207
2017-10-20,36.42731475830078
2017-10-23,36.40867233276367
2017-10-24,36.62548828125
2017-10-25,36.4646110534668
2017-10-26,36.697757720947266
2017-10-27,38.01263427734375
2017-10-30,38.86824035644531
2017-10-31,39.409122467041016
2017-11-01,38.90787124633789
2017-11-02,39.192298889160156
2017-11-03,40.215763092041016
2017-11-06,40.623748779296875
2017-11-07,40.75428771972656
2017-11-08,41.08769226074219
2017-11-09,41.003753662109375
2017-11-10,40.8680534362793
2017-11-13,40.70426940917969
2017-11-14,40.088924407958984
2017-11-15,39.56014633178711
2017-11-16,40.03277587890625
2017-11-17,39.810489654541016
2017-11-20,39.770713806152344
2017-11-21,40.51007080078125
2017-11-22,40.93589782714844
2017-11-24,40.938232421875
2017-11-27,40.73233413696289
2017-11-28,40.49370193481445
2017-11-29,39.65372848510742
2017-11-30,40.208251953125
2017-12-01,40.02106857299805
2017-12-04,39.72861099243164
2017-12-05,39.691162109375
2017-12-06,39.543766021728516
2017-12-07,39.61629104614258
2017-12-08,39.62799072265625
2017-12-11,40.40009307861328
2017-12-12,40.17314910888672
2017-12-13,40.30651092529297
2017-12-14,40.29481887817383
2017-12-15,40.70426940917969
2017-12-18,41.27750015258789
2017-12-19,40.8376350402832
2017-12-20,40.79317855834961
2017-12-21,40.94760513305664
2017-12-22,40.94760513305664
2017-12-26,39.90876007080078
2017-12-27,39.915794372558594
2017-12-28,40.02809524536133
2017-12-29,39.595237731933594
2018-01-02,40.30417251586914
2018-01-03,40.29716110229492
2018-01-04,40.484336853027344
2018-01-05,40.94526672363281
2018-01-08,40.79317855834961
2018-01-09,40.788490295410156
2018-01-10,40.77914810180664
2018-01-11,41.010772705078125
2018-01-12,41.43426513671875
2018-01-16,41.22369384765625
2018-01-17,41.904544830322266
2018-01-18,41.94198989868164
2018-01-19,41.75481414794922
2018-01-22,41.4132080078125
2018-01-23,41.42255401611328
2018-01-24,40.762760162353516
2018-01-25,40.035099029541016
2018-01-26,40.12868881225586
2018-01-29,39.298091888427734
2018-01-30,39.06646728515625
2018-01-31,39.17408752441406
2018-02-01,39.25596237182617
2018-02-02,37.55266571044922
2018-02-05,36.614418029785156
2018-02-06,38.14461898803711
2018-02-07,37.328033447265625
2018-02-08,36.3009033203125
2018-02-09,36.744911193847656
2018-02-12,38.224952697753906
2018-02-13,38.607872009277344
2018-02-14,39.319698333740234
2018-02-15,40.63999557495117
2018-02-16,40.50844192504883
2018-02-20,40.372188568115234
2018-02-21,40.18893814086914
2018-02-22,40.524871826171875
2018-02-23,41.22966766357422
2018-02-26,42.044857025146484
2018-02-27,41.90861511230469
2018-02-28,41.84517288208008
2018-03-01,41.11220169067383
2018-03-02,41.39646911621094
2018-03-05,41.53977584838867
2018-03-06,41.5045280456543
2018-03-07,41.11924743652344
2018-03-08,41.56794738769531
2018-03-09,42.28213882446289
2018-03-12,42.6909065246582
2018-03-13,42.27978515625
2018-03-14,41.920345306396484
2018-03-15,41.96968078613281
2018-03-16,41.82168197631836
2018-03-19,41.18268585205078
2018-03-20,41.168582916259766
2018-03-21,40.23590850830078
2018-03-22,39.66740417480469
2018-03-23,38.74883270263672
2018-03-26,40.58831024169922
2018-03-27,39.547584533691406
2018-03-28,39.110626220703125
2018-03-29,39.416015625
2018-04-02,39.15760803222656
2018-04-03,39.559329986572266
2018-04-04,40.31580352783203
2018-04-05,40.59535217285156
2018-04-06,39.55698013305664
2018-04-09,39.949302673339844
2018-04-10,40.70107650756836
2018-04-11,40.51079177856445
2018-04-12,40.91016387939453
2018-04-13,41.048770904541016
2018-04-16,41.30484390258789
2018-04-17,41.87336349487305
2018-04-18,41.779396057128906
2018-04-19,40.59535217285156
2018-04-20,38.93208694458008
2018-04-23,38.81931686401367
2018-04-24,38.27898025512695
2018-04-25,38.44576644897461
2018-04-26,38.57969284057617
2018-04-27,38.13333511352539
2018-04-30,38.82400894165039
2018-05-01,39.72613525390625
2018-05-02,41.48102951049805
2018-05-03,41.556217193603516
2018-05-04,43.18659973144531
2018-05-07,43.499061584472656
2018-05-08,43.70813751220703
2018-05-09,44.015899658203125
2018-05-10,44.64549255371094
2018-05-11,44.47570037841797
2018-05-14,44.3719367980957
2018-05-15,43.96865463256836
2018-05-16,44.37900924682617
2018-05-17,44.09836959838867
2018-05-18,43.93800735473633
2018-05-21,44.24930191040039
2018-05-22,44.13845443725586
2018-05-23,44.42145538330078
2018-05-24,44.3719367980957
2018-05-25,44.47334671020508
2018-05-29,44.3129768371582
2018-05-30,44.21864318847656
2018-05-31,44.070072174072266
2018-06-01,44.86482620239258
2018-06-04,45.23979568481445
2018-06-05,45.58882522583008
2018-06-06,45.74683380126953
2018-06-07,45.624210357666016
2018-06-08,45.20913314819336
2018-06-11,45.098297119140625
2018-06-12,45.34592819213867
2018-06-13,44.97330856323242
2018-06-14,44.99689483642578
2018-06-15,44.53466033935547
2018-06-18,44.51108169555664
2018-06-19,43.791786193847656
2018-06-20,43.98282241821289
2018-06-21,43.737548828125
2018-06-22,43.610191345214844
2018-06-25,42.9616584777832
2018-06-26,43.49463653564453
2018-06-27,43.43095779418945
2018-06-28,43.746971130371094
2018-06-29,43.65501022338867
2018-07-02,44.143184661865234
2018-07-03,43.374359130859375
2018-07-05,43.723392486572266
2018-07-06,44.329490661621094
2018-07-09,44.945003509521484
2018-07-10,44.89076614379883
2018-07-11,44.30825424194336
2018-07-12,45.05113983154297
2018-07-13,45.121883392333984
2018-07-16,45.02284622192383
2018-07-17,45.150184631347656
2018-07-18,44.90256118774414
2018-07-19,45.251583099365234
2018-07-20,45.147830963134766
2018-07-23,45.18791580200195
2018-07-24,45.51572036743164
2018-07-25,45.94493865966797
2018-07-26,45.801082611083984
2018-07-27,45.03933334350586
2018-07-30,44.786991119384766
2018-07-31,44.876609802246094
2018-08-01,47.52029800415039
2018-08-02,48.909366607666016
2018-08-03,49.050865173339844
2018-08-06,49.305564880371094
2018-08-07,48.84331512451172
2018-08-08,48.8763427734375
2018-08-09,49.2607421875
2018-08-10,49.114013671875
2018-08-13,49.43113327026367
2018-08-14,49.639408111572266
2018-08-15,49.755367279052734
2018-08-16,50.48427963256836
2018-08-17,51.49244689941406
2018-08-20,50.99073791503906
2018-08-21,50.891334533691406
2018-08-22,50.89371109008789
2018-08-23,50.997833251953125
2018-08-24,51.156402587890625
2018-08-27,51.57765197753906
2018-08-28,51.994171142578125
2018-08-29,52.77041244506836
2018-08-30,53.25556945800781
2018-08-31,53.87088394165039
2018-09-04,54.043636322021484
2018-09-05,53.69102096557617
2018-09-06,52.79881286621094
2018-09-07,52.372825622558594
2018-09-10,51.66994857788086
2018-09-11,52.97631072998047
2018-09-12,52.31840133666992
2018-09-13,53.582157135009766
2018-09-14,52.97394561767578
2018-09-17,51.56345748901367
2018-09-18,51.64864730834961
2018-09-19,51.679405212402344
2018-09-20,52.072261810302734
2018-09-21,51.511390686035156
2018-09-24,52.25212097167969
2018-09-25,52.58344268798828
2018-09-26,52.16455841064453
2018-09-27,53.236637115478516
2018-09-28,53.42359161376953
2018-10-01,53.7833137512207
2018-10-02,54.26137924194336
2018-10-03,54.92165756225586
2018-10-04,53.95608901977539
2018-10-05,53.08043670654297
2018-10-08,52.95737838745117
2018-10-09,53.69102096557617
2018-10-10,51.20372009277344
2018-10-11,50.751705169677734
2018-10-12,52.56452178955078
2018-10-15,51.440391540527344
2018-10-16,52.5739860534668
2018-10-17,52.34679412841797
2018-10-18,51.123260498046875
2018-10-19,51.90186309814453
2018-10-22,52.21898651123047
2018-10-23,52.711246490478516
2018-10-24,50.90316390991211
2018-10-25,52.0178337097168
2018-10-26,51.18952178955078
2018-10-29,50.22868728637695
2018-10-30,50.47954177856445
2018-10-31,51.795379638671875
2018-11-01,52.59056091308594
2018-11-02,49.102195739746094
2018-11-05,47.7082633972168
2018-11-06,48.22417068481445
2018-11-07,49.68673324584961
2018-11-08,49.51337432861328
2018-11-09,48.55868148803711
2018-11-12,46.112571716308594
2018-11-13,45.651851654052734
2018-11-14,44.3623161315918
2018-11-15,45.45711898803711
2018-11-16,45.960594177246094
2018-11-19,44.13908004760742
2018-11-20,42.03020095825195
2018-11-21,41.982696533203125
2018-11-23,40.91638946533203
2018-11-26,41.46973419189453
2018-11-27,41.37948989868164
2018-11-28,42.97063446044922
2018-11-29,42.64053726196289
2018-11-30,42.41017532348633
2018-12-03,43.89208984375
2018-12-04,41.961334228515625
2018-12-06,41.493492126464844
2018-12-07,40.013946533203125
2018-12-10,40.277557373046875
2018-12-11,40.047210693359375
2018-12-12,40.158817291259766
2018-12-13,40.59817123413086
2018-12-14,39.29912185668945
2018-12-17,38.93339920043945
2018-12-18,39.43923568725586
2018-12-19,38.20905303955078
2018-12-20,37.244869232177734
2018-12-21,35.796207427978516
2018-12-24,34.8700065612793
2018-12-26,37.32560348510742
2018-12-27,37.083370208740234
2018-12-28,37.10237503051758
2018-12-31,37.46098709106445
2019-01-02,37.50373458862305
2019-01-03,33.76807403564453
2019-01-04,35.20961380004883
2019-01-07,35.13124465942383
2019-01-08,35.80094909667969
2019-01-09,36.40890121459961
2019-01-10,36.525291442871094
2019-01-11,36.166690826416016
2019-01-14,35.622840881347656
2019-01-15,36.3519287109375
2019-01-16,36.796024322509766
2019-01-17,37.01449966430664
2019-01-18,37.24249267578125
2019-01-22,36.40653610229492
2019-01-23,36.55377197265625
2019-01-24,36.26405334472656
2019-01-25,37.465721130371094
2019-01-28,37.11901092529297
2019-01-29,36.73427963256836
2019-01-30,39.244503021240234
2019-01-31,39.527103424072266
2019-02-01,39.54609680175781
2019-02-04,40.66941452026367
2019-02-05,41.365230560302734
2019-02-06,41.37948989868164
2019-02-07,40.595794677734375
2019-02-08,40.64348602294922
2019-02-11,40.40974807739258
2019-02-12,40.75797653198242
2019-02-13,40.5886344909668
2019-02-14,40.73650360107422
2019-02-15,40.645877838134766
2019-02-19,40.76749801635742
2019-02-20,41.02987289428711
2019-02-21,40.79851150512695
2019-02-22,41.254051208496094
2019-02-25,41.5545768737793
2019-02-26,41.57841873168945
2019-02-27,41.707210540771484
2019-02-28,41.2969970703125
2019-03-01,41.73106002807617
2019-03-04,41.94095230102539
2019-03-05,41.864620208740234
2019-03-06,41.62373733520508
2019-03-07,41.1419677734375
2019-03-08,41.239749908447266
2019-03-11,42.66838455200195
2019-03-12,43.14778137207031
2019-03-13,43.33858871459961
2019-03-14,43.82037353515625
2019-03-15,44.3903923034668
