Date,AMGN
2020-07-23,211.15496826171875
2020-07-24,207.58883666992188
2020-07-27,212.3352813720703
2020-07-28,213.69142150878906
2020-07-29,208.31712341308594
2020-07-30,206.04847717285156
2020-07-31,204.81796264648438
2020-08-03,207.06979370117188
2020-08-04,203.9138641357422
2020-08-05,202.13917541503906
2020-08-06,202.20616149902344
2020-08-07,201.4862060546875
2020-08-10,199.37664794921875
2020-08-11,196.42999267578125
2020-08-12,202.3484344482422
2020-08-13,201.29367065429688
2020-08-14,202.0099639892578
2020-08-17,204.79098510742188
2020-08-18,203.51846313476562
2020-08-19,202.66729736328125
2020-08-20,201.18409729003906
2020-08-21,200.2655487060547
2020-08-24,198.52113342285156
2020-08-25,209.18157958984375
2020-08-26,210.8333282470703
2020-08-27,213.04971313476562
2020-08-28,213.3109588623047
2020-08-31,213.47950744628906
2020-09-01,211.4064178466797
2020-09-02,217.5245361328125
2020-09-03,208.92037963867188
2020-09-04,209.33326721191406
2020-09-08,203.2488250732422
2020-09-09,206.94837951660156
2020-09-10,202.793701171875
2020-09-11,204.95950317382812
2020-09-14,207.9427947998047
2020-09-15,209.29110717773438
2020-09-16,208.7939453125
2020-09-17,209.06362915039062
2020-09-18,208.76026916503906
2020-09-21,204.9427032470703
2020-09-22,208.5748291015625
2020-09-23,204.43704223632812
2020-09-24,202.52407836914062
2020-09-25,205.47361755371094
2020-09-28,208.1787567138672
2020-09-29,209.24900817871094
2020-09-30,214.18739318847656
2020-10-01,215.2239532470703
2020-10-02,206.81353759765625
2020-10-05,215.74639892578125
2020-10-06,212.94859313964844
2020-10-07,217.14537048339844
2020-10-08,202.33021545410156
2020-10-09,199.4733428955078
2020-10-12,201.84144592285156
2020-10-13,201.6981964111328
2020-10-14,200.27394104003906
2020-10-15,198.04920959472656
2020-10-16,198.64752197265625
2020-10-19,194.42544555664062
2020-10-20,194.75408935546875
2020-10-21,192.95912170410156
2020-10-22,192.12478637695312
2020-10-23,191.4337615966797
2020-10-26,189.5207977294922
2020-10-27,188.31568908691406
2020-10-28,182.3491668701172
2020-10-29,183.5626983642578
2020-10-30,182.8210906982422
2020-11-02,185.5768280029297
2020-11-03,185.45040893554688
2020-11-04,194.10523986816406
2020-11-05,195.48727416992188
2020-11-06,195.23446655273438
2020-11-09,198.04074096679688
2020-11-10,203.60275268554688
2020-11-11,202.8358612060547
2020-11-12,199.8441619873047
2020-11-13,201.38836669921875
2020-11-16,200.79446411132812
2020-11-17,197.21397399902344
2020-11-18,193.24319458007812
2020-11-19,190.62152099609375
2020-11-20,189.34886169433594
2020-11-23,188.54283142089844
2020-11-24,187.049560546875
2020-11-25,186.92227172851562
2020-11-27,190.74029541015625
2020-11-30,188.3900909423828
2020-12-01,190.9694061279297
2020-12-02,192.22509765625
2020-12-03,192.5220489501953
2020-12-04,194.4735107421875
2020-12-07,192.13174438476562
2020-12-08,194.24441528320312
2020-12-09,195.01649475097656
2020-12-10,193.58262634277344
2020-12-11,192.9378204345703
2020-12-14,194.68563842773438
2020-12-15,195.59339904785156
2020-12-16,193.82017517089844
2020-12-17,196.19586181640625
2020-12-18,193.86260986328125
2020-12-21,192.86141967773438
2020-12-22,187.4992218017578
2020-12-23,189.15370178222656
2020-12-24,189.14520263671875
2020-12-28,189.75607299804688
2020-12-29,192.48809814453125
2020-12-30,192.74261474609375
2020-12-31,195.0758514404297
2021-01-04,192.30990600585938
2021-01-05,193.24319458007812
2021-01-06,197.9012451171875
2021-01-07,198.55453491210938
2021-01-08,202.34707641601562
2021-01-11,201.5665740966797
2021-01-12,200.73501586914062
2021-01-13,201.71078491210938
2021-01-14,205.03671264648438
2021-01-15,208.28627014160156
2021-01-19,210.64500427246094
2021-01-20,214.1151123046875
2021-01-21,213.83514404296875
2021-01-22,215.0823516845703
2021-01-25,218.1367950439453
2021-01-26,219.40943908691406
2021-01-27,213.01214599609375
2021-01-28,210.20379638671875
2021-01-29,204.841552734375
2021-02-01,203.99305725097656
2021-02-02,204.0439910888672
2021-02-03,201.1508026123047
2021-02-04,201.26956176757812
2021-02-05,200.50595092773438
2021-02-08,201.5665740966797
2021-02-09,200.78594970703125
2021-02-10,202.32167053222656
2021-02-11,200.90274047851562
2021-02-12,202.75758361816406
2021-02-16,199.02230834960938
2021-02-17,201.3899688720703
2021-02-18,198.75730895996094
2021-02-19,198.039306640625
2021-02-22,197.8512725830078
2021-02-23,198.69747924804688
2021-02-24,196.5862274169922
2021-02-25,194.47496032714844
2021-02-26,192.2525634765625
2021-03-01,194.06466674804688
2021-03-02,192.91073608398438
2021-03-03,191.41490173339844
2021-03-04,189.6797332763672
2021-03-05,194.6544189453125
2021-03-08,194.72283935546875
2021-03-09,195.73147583007812
2021-03-10,196.56056213378906
2021-03-11,197.5948028564453
2021-03-12,196.90243530273438
2021-03-15,201.68914794921875
2021-03-16,205.41590881347656
2021-03-17,208.79217529296875
2021-03-18,208.92041015625
2021-03-19,210.21961975097656
2021-03-22,213.4250030517578
