Date,WRK
2019-12-10,35.11000061035156
2019-12-11,35.11000061035156
2019-12-12,35.33000183105469
2019-12-13,36.90999984741211
2019-12-16,38.0
2019-12-17,38.0
2019-12-18,38.0
2019-12-19,38.0
2019-12-20,38.150001525878906
2019-12-23,38.150001525878906
2019-12-24,38.150001525878906
2019-12-26,38.150001525878906
2019-12-27,38.150001525878906
2019-12-30,38.150001525878906
2019-12-31,38.150001525878906
2020-01-02,38.86000061035156
2020-01-03,38.86000061035156
2020-01-06,38.41999816894531
2020-01-07,37.779998779296875
2020-01-08,36.959999084472656
2020-01-09,36.959999084472656
2020-01-10,37.0
2020-01-13,37.0
2020-01-14,37.0
2020-01-15,37.0
2020-01-16,37.0
2020-01-17,37.0
2020-01-21,37.0
2020-01-22,37.0
2020-01-23,37.0
2020-01-24,37.0
2020-01-27,37.0
2020-01-28,37.0
2020-01-29,37.0
2020-01-30,37.0
2020-01-31,37.0
2020-02-03,35.65999984741211
2020-02-04,35.65999984741211
2020-02-05,37.58000183105469
2020-02-06,36.58000183105469
2020-02-07,37.65999984741211
2020-02-10,37.91999816894531
2020-02-11,37.91999816894531
2020-02-12,37.91999816894531
2020-02-13,37.91999816894531
2020-02-14,37.91999816894531
2020-02-18,37.91999816894531
2020-02-19,36.939998626708984
2020-02-20,36.939998626708984
2020-02-21,36.939998626708984
2020-02-24,36.939998626708984
2020-02-25,34.599998474121094
2020-02-26,34.599998474121094
2020-02-27,34.599998474121094
2020-02-28,32.45000076293945
2020-03-02,33.209999084472656
2020-03-03,33.209999084472656
2020-03-04,34.349998474121094
2020-03-05,34.959999084472656
2020-03-06,34.959999084472656
2020-03-09,34.959999084472656
2020-03-10,34.959999084472656
2020-03-11,34.959999084472656
2020-03-12,26.540000915527344
2020-03-13,26.540000915527344
2020-03-16,26.540000915527344
2020-03-17,26.540000915527344
2020-03-18,26.540000915527344
2020-03-19,22.5
2020-03-20,24.5
2020-03-23,21.360000610351562
2020-03-24,24.139999389648438
2020-03-25,24.139999389648438
2020-03-26,24.139999389648438
2020-03-27,26.959999084472656
2020-03-30,27.1299991607666
2020-03-31,27.1299991607666
2020-04-01,27.0
2020-04-02,28.299999237060547
2020-04-03,28.299999237060547
2020-04-06,27.719999313354492
2020-04-07,28.079999923706055
2020-04-08,28.31999969482422
2020-04-09,28.31999969482422
2020-04-13,28.31999969482422
2020-04-14,28.43000030517578
2020-04-15,28.43000030517578
2020-04-16,28.43000030517578
2020-04-17,28.43000030517578
2020-04-20,27.149999618530273
2020-04-21,27.149999618530273
2020-04-22,27.149999618530273
2020-04-23,28.530000686645508
2020-04-24,28.350000381469727
2020-04-27,29.219999313354492
2020-04-28,29.219999313354492
2020-04-29,29.219999313354492
2020-04-30,29.219999313354492
2020-05-01,29.219999313354492
2020-05-04,31.139999389648438
2020-05-05,31.139999389648438
2020-05-06,31.139999389648438
2020-05-07,31.139999389648438
2020-05-08,31.139999389648438
2020-05-11,30.34000015258789
2020-05-12,30.1200008392334
2020-05-13,30.270000457763672
2020-05-14,28.399999618530273
2020-05-15,28.399999618530273
2020-05-18,31.5
2020-05-19,31.5
2020-05-20,31.5
2020-05-21,31.5
2020-05-22,31.5
2020-05-26,32.400001525878906
2020-05-27,32.33000183105469
2020-05-28,32.84000015258789
2020-05-29,32.84000015258789
2020-06-01,32.84000015258789
2020-06-02,32.84000015258789
2020-06-03,32.84000015258789
2020-06-04,32.84000015258789
2020-06-05,32.84000015258789
2020-06-08,32.72999954223633
2020-06-09,31.729999542236328
2020-06-10,32.02000045776367
2020-06-11,32.02000045776367
