Date,MDT
2016-10-25,64.4114761352539
2016-10-26,63.35709762573242
2016-10-27,63.36488723754883
2016-10-28,63.98970031738281
2016-10-31,64.06000518798828
2016-11-01,63.20087432861328
2016-11-02,63.333621978759766
2016-11-03,63.731990814208984
2016-11-04,64.15372467041016
2016-11-07,65.56739044189453
2016-11-08,65.87199401855469
2016-11-09,64.71609497070312
2016-11-10,64.60675811767578
2016-11-11,64.09904479980469
2016-11-14,61.50604248046875
2016-11-15,62.69321060180664
2016-11-16,63.17742919921875
2016-11-17,63.888187408447266
2016-11-18,63.20867156982422
2016-11-21,62.93532180786133
2016-11-22,57.48373794555664
2016-11-23,59.18638610839844
2016-11-25,58.983314514160156
2016-11-28,57.78834915161133
2016-11-29,57.34316635131836
2016-11-30,57.02293395996094
2016-12-01,56.1403694152832
2016-12-02,56.24191665649414
2016-12-05,55.97637176513672
2016-12-06,56.31999969482422
2016-12-07,56.405921936035156
2016-12-08,56.288761138916016
2016-12-09,57.28846740722656
2016-12-12,57.56965255737305
2016-12-13,57.30409622192383
2016-12-14,57.24941635131836
2016-12-15,57.35875701904297
2016-12-16,57.374393463134766
2016-12-19,57.093223571777344
2016-12-20,56.5777473449707
2016-12-21,56.23990249633789
2016-12-22,56.36561965942383
2016-12-23,56.530601501464844
2016-12-27,56.389183044433594
2016-12-28,56.42060470581055
2016-12-29,56.20848846435547
2016-12-30,55.96491241455078
2017-01-03,55.477779388427734
2017-01-04,55.996334075927734
2017-01-05,55.65061950683594
2017-01-06,57.253440856933594
2017-01-09,57.999874114990234
2017-01-10,58.84839630126953
2017-01-11,58.48697280883789
2017-01-12,59.01340866088867
2017-01-13,58.9976692199707
2017-01-17,59.57121658325195
2017-01-18,59.453369140625
2017-01-19,59.16267013549805
2017-01-20,58.919105529785156
2017-01-23,58.74625778198242
2017-01-24,58.007713317871094
2017-01-25,58.52626419067383
2017-01-26,58.172698974609375
2017-01-27,58.88767623901367
2017-01-30,58.667701721191406
2017-01-31,59.728363037109375
2017-02-01,59.712646484375
2017-02-02,59.649810791015625
2017-02-03,59.979801177978516
2017-02-06,59.69694519042969
2017-02-07,59.80693817138672
2017-02-08,59.39838409423828
2017-02-09,59.48480987548828
2017-02-10,59.83050537109375
2017-02-13,60.435489654541016
2017-02-14,60.53763198852539
2017-02-15,61.04833984375
2017-02-16,61.276180267333984
2017-02-17,61.9754638671875
2017-02-21,63.295413970947266
2017-02-22,62.55686950683594
2017-02-23,63.43686294555664
2017-02-24,63.66469955444336
2017-02-27,63.4446907043457
2017-02-28,63.5704231262207
2017-03-01,64.48180389404297
2017-03-02,64.41895294189453
2017-03-03,64.31681823730469
2017-03-06,64.06539916992188
2017-03-07,63.95539474487305
2017-03-08,64.59969329833984
2017-03-09,65.04752349853516
2017-03-10,65.24393463134766
2017-03-13,65.1260757446289
2017-03-14,64.83538818359375
2017-03-15,65.4482192993164
2017-03-16,64.29325103759766
2017-03-17,64.60752868652344
2017-03-20,63.97111892700195
2017-03-21,63.73542022705078
2017-03-22,63.98027801513672
2017-03-23,63.869686126708984
2017-03-24,63.98027801513672
2017-03-27,64.00397491455078
2017-03-28,63.7748908996582
2017-03-29,64.0908432006836
2017-03-30,63.97237014770508
2017-03-31,63.632720947265625
2017-04-03,64.00397491455078
2017-04-04,63.68010711669922
2017-04-05,63.379966735839844
2017-04-06,63.3641471862793
2017-04-07,63.4826545715332
2017-04-10,63.427345275878906
2017-04-11,63.308860778808594
2017-04-12,63.26935958862305
2017-04-13,63.19830322265625
2017-04-17,63.4747428894043
2017-04-18,63.45103454589844
2017-04-19,63.443138122558594
2017-04-20,63.996070861816406
2017-04-21,63.56956100463867
2017-04-24,63.70380401611328
2017-04-25,64.58059692382812
2017-04-26,64.88072967529297
2017-04-27,65.6626968383789
2017-04-28,65.63111877441406
2017-05-01,66.14453125
2017-05-02,66.94231414794922
2017-05-03,66.42098999023438
2017-05-04,66.2788314819336
2017-05-05,66.34989929199219
2017-05-08,65.79698181152344
2017-05-09,65.82858276367188
2017-05-10,65.47315216064453
2017-05-11,65.56793975830078
2017-05-12,65.89177703857422
2017-05-15,66.46049499511719
2017-05-16,66.30252075195312
2017-05-17,65.29146575927734
2017-05-18,65.08612823486328
2017-05-19,65.7417221069336
2017-05-22,66.3420181274414
2017-05-23,66.83175659179688
2017-05-24,66.90281677246094
2017-05-25,67.5979232788086
2017-05-26,67.21088409423828
2017-05-30,67.0291976928711
2017-05-31,66.57108306884766
2017-06-01,67.99286651611328
2017-06-02,67.7874984741211
2017-06-05,67.89017486572266
2017-06-06,67.92967224121094
2017-06-07,67.91387176513672
2017-06-08,67.88226318359375
2017-06-09,68.33251190185547
2017-06-12,69.21717071533203
2017-06-13,68.8775405883789
2017-06-14,69.23296356201172
2017-06-15,69.24089813232422
2017-06-16,69.57259368896484
2017-06-19,70.2914047241211
2017-06-20,70.15711212158203
2017-06-21,70.13343811035156
2017-06-22,70.37040710449219
2017-06-23,70.4572982788086
2017-06-26,70.41779327392578
2017-06-27,70.13343811035156
2017-06-28,70.53628540039062
2017-06-29,70.07023620605469
2017-06-30,70.10183715820312
2017-07-03,70.14923095703125
2017-07-05,70.58592987060547
2017-07-06,69.28378295898438
2017-07-07,69.8395767211914
2017-07-10,69.23611450195312
2017-07-11,69.28378295898438
2017-07-12,69.72046661376953
2017-07-13,69.72046661376953
2017-07-14,70.32389831542969
2017-07-17,68.33098602294922
2017-07-18,68.16426086425781
2017-07-19,68.0054702758789
2017-07-20,68.02131652832031
2017-07-21,67.62432861328125
2017-07-24,67.56082916259766
2017-07-25,68.22777557373047
2017-07-26,68.07691955566406
2017-07-27,67.23529052734375
2017-07-28,66.9256362915039
2017-07-31,66.67153930664062
2017-08-01,66.31425476074219
2017-08-02,66.06016540527344
2017-08-03,66.1316146850586
2017-08-04,66.44127655029297
2017-08-07,66.9891586303711
2017-08-08,66.56039428710938
2017-08-09,66.65565490722656
2017-08-10,65.93312072753906
2017-08-11,66.4651107788086
2017-08-14,67.06855010986328
2017-08-15,67.16381072998047
2017-08-16,67.17178344726562
2017-08-17,66.43335723876953
2017-08-18,66.2269287109375
2017-08-21,66.31425476074219
2017-08-22,64.91680145263672
2017-08-23,63.320892333984375
2017-08-24,62.91595458984375
2017-08-25,62.773048400878906
2017-08-28,63.1938591003418
2017-08-29,63.29706954956055
2017-08-30,63.40822982788086
2017-08-31,64.01165008544922
2017-09-01,63.55911636352539
2017-09-05,63.376468658447266
2017-09-06,63.41618728637695
2017-09-07,63.479679107666016
2017-09-08,65.13117980957031
2017-09-11,64.75802612304688
2017-09-12,65.34558868408203
2017-09-13,65.05178833007812
2017-09-14,64.94859313964844
2017-09-15,65.2026596069336
2017-09-18,65.42498016357422
2017-09-19,64.46424865722656
2017-09-20,63.64643859863281
2017-09-21,63.1462287902832
2017-09-22,63.28119659423828
2017-09-25,62.145782470703125
2017-09-26,62.225181579589844
2017-09-27,61.80438232421875
2017-09-28,62.06794357299805
2017-09-29,62.11586380004883
2017-10-02,62.33951950073242
2017-10-03,62.3874397277832
2017-10-04,62.802764892578125
2017-10-05,63.50562286376953
2017-10-06,63.74526596069336
2017-10-09,61.444950103759766
2017-10-10,61.73249053955078
2017-10-11,62.49125671386719
2017-10-12,62.235660552978516
2017-10-13,62.355491638183594
2017-10-16,62.083919525146484
2017-10-17,62.29955291748047
2017-10-18,62.77080154418945
2017-10-19,62.68296432495117
2017-10-20,62.57112503051758
2017-10-23,63.1142692565918
2017-10-24,62.82672119140625
2017-10-25,63.25800704956055
2017-10-26,64.24842071533203
2017-10-27,64.93533325195312
2017-10-30,64.32029724121094
2017-10-31,64.31231689453125
2017-11-01,64.14459228515625
2017-11-02,62.19574737548828
2017-11-03,62.643035888671875
2017-11-06,62.05194854736328
2017-11-07,62.30756759643555
2017-11-08,62.147823333740234
2017-11-09,64.54395294189453
2017-11-10,63.36185073852539
2017-11-13,63.25800704956055
2017-11-14,63.22610092163086
2017-11-15,62.84269714355469
2017-11-16,63.30598068237305
2017-11-17,63.489654541015625
2017-11-20,63.018402099609375
2017-11-21,66.02156829833984
2017-11-22,65.76597595214844
2017-11-24,66.49282836914062
2017-11-27,65.023193359375
2017-11-28,65.86181640625
2017-11-29,65.58229064941406
2017-11-30,65.59827423095703
2017-12-01,64.9113540649414
2017-12-04,63.793174743652344
2017-12-05,64.6318130493164
2017-12-06,65.09506225585938
2017-12-07,64.35225677490234
2017-12-08,64.75160217285156
2017-12-11,64.9113540649414
2017-12-12,65.49443054199219
2017-12-13,65.43053436279297
2017-12-14,65.35865783691406
2017-12-15,66.69249725341797
2017-12-18,66.63656616210938
2017-12-19,65.52637481689453
2017-12-20,64.99922180175781
2017-12-21,65.0791015625
2017-12-22,65.12702178955078
2017-12-26,65.07112884521484
2017-12-27,65.30271911621094
2017-12-28,65.33485412597656
2017-12-29,64.86097717285156
2018-01-02,66.0336685180664
2018-01-03,67.40721893310547
2018-01-04,67.56785583496094
2018-01-05,68.70844268798828
2018-01-08,68.6843490600586
2018-01-09,68.98153686523438
2018-01-10,68.66826629638672
2018-01-11,68.86104583740234
2018-01-12,68.6361312866211
2018-01-16,68.5317153930664
2018-01-17,69.16627502441406
2018-01-18,70.09000396728516
2018-01-19,69.62413024902344
2018-01-22,69.11808776855469
2018-01-23,68.45944213867188
2018-01-24,68.88514709472656
2018-01-25,69.7365493774414
2018-01-26,69.97753143310547
2018-01-29,69.65625762939453
2018-01-30,69.0457763671875
2018-01-31,68.98956298828125
2018-02-01,68.25863647460938
2018-02-02,67.8329086303711
2018-02-05,65.39910125732422
2018-02-06,65.59993743896484
2018-02-07,65.3428955078125
2018-02-08,62.9572868347168
2018-02-09,63.840843200683594
2018-02-12,64.45130920410156
2018-02-13,64.43524169921875
2018-02-14,65.7525405883789
2018-02-15,66.62004089355469
2018-02-16,66.9172134399414
2018-02-20,65.5517578125
2018-02-21,64.83685302734375
2018-02-22,64.5878677368164
2018-02-23,64.57179260253906
2018-02-26,66.20236206054688
2018-02-27,65.25453186035156
2018-02-28,64.170166015625
2018-03-01,62.893028259277344
2018-03-02,62.91712951660156
2018-03-05,64.0497055053711
2018-03-06,64.5878677368164
2018-03-07,65.16620635986328
2018-03-08,66.0336685180664
2018-03-09,66.78871154785156
2018-03-12,66.90921783447266
2018-03-13,67.04574584960938
2018-03-14,66.10594940185547
2018-03-15,65.88907623291016
2018-03-16,65.2947006225586
2018-03-19,64.36296081542969
2018-03-20,64.1781997680664
2018-03-21,64.29066467285156
2018-03-22,63.12730407714844
2018-03-23,61.84279251098633
2018-03-26,63.385826110839844
2018-03-27,63.14347457885742
2018-03-28,63.385826110839844
2018-03-29,64.80769348144531
2018-04-02,62.59413146972656
2018-04-03,63.29697036743164
2018-04-04,63.595882415771484
2018-04-05,64.38761138916016
2018-04-06,62.72336959838867
2018-04-09,63.385826110839844
2018-04-10,64.05638122558594
2018-04-11,63.490848541259766
2018-04-12,64.50070190429688
2018-04-13,64.28257751464844
2018-04-16,65.11469268798828
2018-04-17,65.13892364501953
2018-04-18,64.78347778320312
2018-04-19,64.62996673583984
2018-04-20,64.5491714477539
2018-04-23,64.64611053466797
2018-04-24,64.12102508544922
2018-04-25,64.1937255859375
2018-04-26,65.10662078857422
2018-04-27,65.67213439941406
2018-04-30,64.73497772216797
2018-05-01,65.44591522216797
2018-05-02,64.56533813476562
2018-05-03,64.29066467285156
2018-05-04,65.50249481201172
2018-05-07,68.52392578125
2018-05-08,67.21517181396484
2018-05-09,67.90994262695312
2018-05-10,69.21868896484375
2018-05-11,69.12177276611328
2018-05-14,69.62264251708984
2018-05-15,68.160400390625
2018-05-16,69.11366271972656
2018-05-17,68.7582015991211
2018-05-18,68.37850189208984
2018-05-21,68.9278793334961
2018-05-22,68.6451187133789
2018-05-23,68.87939453125
2018-05-24,70.27702331542969
2018-05-25,69.7195816040039
2018-05-29,68.98442840576172
2018-05-30,69.38833618164062
2018-05-31,69.7357406616211
2018-06-01,70.95562744140625
2018-06-04,70.70519256591797
2018-06-05,70.01040649414062
2018-06-06,70.47896575927734
2018-06-07,69.98616027832031
2018-06-08,70.43047332763672
2018-06-11,69.95384979248047
2018-06-12,70.0346450805664
2018-06-13,69.34795379638672
2018-06-14,69.93771362304688
2018-06-15,70.10733795166016
2018-06-18,69.67918395996094
2018-06-19,69.97003936767578
2018-06-20,69.58224487304688
2018-06-21,69.7195816040039
2018-06-22,70.1315689086914
2018-06-25,70.07505798339844
2018-06-26,70.17198944091797
2018-06-27,69.065185546875
2018-06-28,69.74380493164062
2018-06-29,69.16213989257812
2018-07-02,69.50144958496094
2018-07-03,69.4610595703125
2018-07-05,69.81048583984375
2018-07-06,70.39553833007812
2018-07-09,70.80184173583984
2018-07-10,71.01313781738281
2018-07-11,70.9074935913086
2018-07-12,71.40316772460938
2018-07-13,71.80134582519531
2018-07-16,71.2894058227539
2018-07-17,71.74446868896484
2018-07-18,71.5169448852539
2018-07-19,71.85010528564453
2018-07-20,71.52507019042969
2018-07-23,72.020751953125
2018-07-24,72.2482681274414
2018-07-25,72.91459655761719
2018-07-26,72.5326919555664
2018-07-27,72.04513549804688
2018-07-30,72.38642883300781
2018-07-31,73.32091522216797
2018-08-01,73.32904815673828
2018-08-02,73.04462432861328
2018-08-03,73.52406311035156
2018-08-06,73.61343383789062
2018-08-07,73.82472229003906
2018-08-08,73.7922134399414
2018-08-09,74.1253662109375
2018-08-10,73.62156677246094
2018-08-13,73.73532104492188
2018-08-14,73.98725891113281
2018-08-15,73.93846893310547
2018-08-16,74.02787780761719
2018-08-17,73.62156677246094
2018-08-20,73.15839385986328
2018-08-21,77.33515167236328
2018-08-22,77.6683349609375
2018-08-23,77.69270324707031
2018-08-24,77.6439437866211
2018-08-27,77.55455017089844
2018-08-28,77.82270050048828
2018-08-29,78.48905181884766
2018-08-30,78.66780853271484
2018-08-31,78.34276580810547
2018-09-04,77.65206146240234
2018-09-05,78.04209899902344
2018-09-06,78.40778350830078
2018-09-07,78.26964569091797
2018-09-10,78.31028747558594
2018-09-11,78.07463073730469
2018-09-12,78.21278381347656
2018-09-13,78.78156280517578
2018-09-14,78.83036041259766
2018-09-17,78.03399658203125
2018-09-18,78.72469329833984
2018-09-19,78.3833999633789
2018-09-20,79.2122573852539
2018-09-21,79.5129165649414
2018-09-24,80.3336410522461
2018-09-25,80.44741821289062
2018-09-26,80.58554077148438
2018-09-27,79.39102172851562
2018-09-28,79.93548583984375
2018-10-01,80.84557342529297
2018-10-02,80.46368408203125
2018-10-03,79.20413208007812
2018-10-04,78.80596160888672
2018-10-05,78.96035766601562
2018-10-08,77.98523712158203
2018-10-09,78.16400909423828
2018-10-10,77.2538833618164
2018-10-11,75.66118621826172
2018-10-12,76.94511413574219
2018-10-15,76.23814392089844
2018-10-16,78.45654296875
2018-10-17,79.05786895751953
2018-10-18,77.94461059570312
2018-10-19,76.3356704711914
2018-10-22,76.07564544677734
2018-10-23,75.64494323730469
2018-10-24,74.32852935791016
2018-10-25,74.5641860961914
2018-10-26,72.93087005615234
2018-10-29,72.68708801269531
2018-10-30,73.35340881347656
2018-10-31,72.98772430419922
2018-11-01,74.3935546875
2018-11-02,74.28791046142578
2018-11-05,74.44229888916016
2018-11-06,75.17362976074219
2018-11-07,76.48192596435547
2018-11-08,76.98573303222656
2018-11-09,76.67694091796875
2018-11-12,75.27926635742188
2018-11-13,74.81609344482422
2018-11-14,74.8486099243164
2018-11-15,75.38492584228516
2018-11-16,76.140625
2018-11-19,73.43465423583984
2018-11-20,74.88923645019531
2018-11-21,75.54742431640625
2018-11-23,74.76734924316406
2018-11-26,74.80796813964844
2018-11-27,75.67744445800781
2018-11-28,77.4976806640625
2018-11-29,78.49720001220703
2018-11-30,79.25287628173828
2018-12-03,80.24427032470703
2018-12-04,78.40778350830078
2018-12-06,78.20462036132812
2018-12-07,76.5794448852539
2018-12-10,77.58706665039062
2018-12-11,77.57894897460938
2018-12-12,77.77395629882812
2018-12-13,77.60330963134766
2018-12-14,76.1568832397461
2018-12-17,74.63731384277344
2018-12-18,74.75921630859375
2018-12-19,74.15789794921875
2018-12-20,73.05276489257812
2018-12-21,71.99635314941406
2018-12-24,69.72109985351562
2018-12-26,72.04513549804688
2018-12-27,73.26277923583984
2018-12-28,72.94406127929688
2018-12-31,74.33330535888672
2019-01-02,71.84898376464844
2019-01-03,69.83048248291016
2019-01-04,72.0206069946289
2019-01-07,67.3788833618164
2019-01-08,67.85282897949219
2019-01-09,68.89070892333984
2019-01-10,69.33199310302734
2019-01-11,69.33199310302734
2019-01-14,69.25846099853516
2019-01-15,70.30447387695312
2019-01-16,71.0889892578125
2019-01-17,71.5875015258789
2019-01-18,71.34233093261719
2019-01-22,71.09715270996094
2019-01-23,71.22792053222656
2019-01-24,71.28511810302734
2019-01-25,71.11351013183594
2019-01-28,70.6231689453125
2019-01-29,70.66404724121094
2019-01-30,71.77544403076172
2019-01-31,72.23308563232422
2019-02-01,72.16767883300781
2019-02-04,71.75910186767578
2019-02-05,71.93887329101562
2019-02-06,72.61717224121094
2019-02-07,72.64985656738281
2019-02-08,72.73976135253906
2019-02-11,73.22189331054688
2019-02-12,73.75309753417969
2019-02-13,74.0963134765625
2019-02-14,74.55394744873047
2019-02-15,75.40385437011719
2019-02-19,75.452880859375
2019-02-20,75.83697509765625
2019-02-21,75.68171691894531
2019-02-22,76.6296615600586
2019-02-25,75.36299896240234
2019-02-26,74.60299682617188
2019-02-27,74.276123046875
2019-02-28,73.95740509033203
2019-03-01,75.25674438476562
2019-03-04,75.42019653320312
2019-03-05,75.7715835571289
2019-03-06,75.24858093261719
2019-03-07,74.43135833740234
2019-03-08,73.97373962402344
2019-03-11,75.1832046508789
2019-03-12,75.54277038574219
2019-03-13,76.01677703857422
2019-03-14,76.27009582519531
2019-03-15,76.64603424072266
2019-03-18,75.09331512451172
