Date,CTVA
2023-02-06,58.566341400146484
2023-02-07,58.57598114013672
2023-02-08,59.70484924316406
2023-02-09,60.399539947509766
2023-02-10,62.20380783081055
2023-02-13,60.27411651611328
2023-02-14,59.99431610107422
2023-02-15,59.92677307128906
2023-02-16,60.544273376464844
2023-02-17,59.63731384277344
2023-02-21,57.94883346557617
2023-02-22,59.762752532958984
2023-02-23,59.82063674926758
2023-02-24,59.51189422607422
2023-02-27,59.92677307128906
2023-02-28,60.245941162109375
2023-03-01,60.11054611206055
2023-03-02,61.4645881652832
2023-03-03,61.609676361083984
2023-03-06,61.174434661865234
2023-03-07,60.90362548828125
2023-03-08,60.158897399902344
2023-03-09,57.95370864868164
2023-03-10,56.957515716552734
2023-03-13,56.69636917114258
2023-03-14,56.98652648925781
2023-03-15,54.98445129394531
2023-03-16,55.09084701538086
2023-03-17,54.75232696533203
2023-03-20,55.729183197021484
2023-03-21,56.589988708496094
2023-03-22,55.55509948730469
2023-03-23,54.945762634277344
2023-03-24,54.974788665771484
2023-03-27,55.80656433105469
2023-03-28,56.19343185424805
2023-03-29,57.973060607910156
2023-03-30,57.982730865478516
2023-03-31,58.33091735839844
2023-04-03,58.998268127441406
2023-04-04,58.417964935302734
2023-04-05,58.72746276855469
2023-04-06,57.837646484375
2023-04-10,58.31156921386719
2023-04-11,58.93056869506836
2023-04-12,59.76234817504883
2023-04-13,60.66183090209961
2023-04-14,60.091190338134766
2023-04-17,60.71018981933594
2023-04-18,60.90362548828125
2023-04-19,60.207252502441406
2023-04-20,59.859066009521484
2023-04-21,59.4625129699707
2023-04-24,59.49152755737305
2023-04-25,58.54369354248047
2023-04-26,57.68290328979492
2023-04-27,58.67910385131836
2023-04-28,59.11433410644531
2023-05-01,59.443180084228516
2023-05-02,58.65008544921875
2023-05-03,58.03108596801758
2023-05-04,55.01347351074219
2023-05-05,56.33852005004883
2023-05-08,55.70017623901367
2023-05-09,55.22625732421875
2023-05-10,55.680824279785156
2023-05-11,54.96511459350586
2023-05-12,55.14888381958008
2023-05-15,56.0
2023-05-16,55.100521087646484
2023-05-17,54.123661041259766
2023-05-18,54.34611129760742
2023-05-19,55.100521087646484
2023-05-22,54.994117736816406
2023-05-23,54.19136047363281
2023-05-24,53.43696212768555
2023-05-25,53.05009078979492
2023-05-26,53.359580993652344
2023-05-30,53.1661491394043
2023-05-31,51.87627410888672
2023-06-01,52.235103607177734
2023-06-02,54.23295974731445
2023-06-05,54.504512786865234
2023-06-06,55.88167190551758
2023-06-07,56.33749771118164
2023-06-08,56.08534240722656
2023-06-09,54.73727798461914
2023-06-12,55.28038024902344
2023-06-13,55.959266662597656
2023-06-14,55.309471130371094
2023-06-15,55.93986892700195
2023-06-16,55.503440856933594
2023-06-20,54.834259033203125
2023-06-21,56.80301284790039
2023-06-22,56.143531799316406
2023-06-23,55.503440856933594
2023-06-26,56.259910583496094
2023-06-27,55.60042190551758
2023-06-28,55.22218704223633
2023-06-29,55.959266662597656
2023-06-30,55.57132339477539
2023-07-03,56.250213623046875
2023-07-05,54.843955993652344
2023-07-06,54.91183853149414
2023-07-07,55.57132339477539
2023-07-10,52.45817565917969
2023-07-11,52.87519836425781
2023-07-12,52.39998245239258
2023-07-13,52.96247482299805
2023-07-14,52.61334228515625
2023-07-17,52.943092346191406
2023-07-18,53.43770217895508
2023-07-19,54.494815826416016
2023-07-20,54.91183853149414
2023-07-21,54.649993896484375
2023-07-24,54.98942947387695
2023-07-25,54.53360366821289
2023-07-26,54.10688781738281
2023-07-27,53.91291809082031
2023-07-28,54.44632339477539
2023-07-31,54.727577209472656
2023-08-01,54.252357482910156
2023-08-02,54.21356964111328
2023-08-03,54.00990295410156
2023-08-04,54.329952239990234
2023-08-07,52.923683166503906
2023-08-08,52.54545974731445
2023-08-09,51.7598876953125
2023-08-10,50.6348876953125
2023-08-11,50.82884979248047
2023-08-14,50.431217193603516
2023-08-15,49.1219596862793
2023-08-16,48.50125503540039
2023-08-17,48.90858840942383
2023-08-18,49.2286262512207
2023-08-21,48.695220947265625
2023-08-22,47.89027404785156
2023-08-23,47.59931945800781
2023-08-24,48.15211868286133
2023-08-25,48.43336486816406
2023-08-28,49.39350128173828
2023-08-29,49.76204299926758
2023-08-30,49.71354293823242
2023-08-31,49.13955307006836
2023-09-01,49.72328567504883
2023-09-05,49.57734680175781
2023-09-06,49.12982940673828
2023-09-07,48.215335845947266
2023-09-08,48.23478698730469
2023-09-11,48.45854568481445
2023-09-12,50.22917175292969
2023-09-13,50.579402923583984
2023-09-14,51.182579040527344
2023-09-15,51.124202728271484
2023-09-18,50.46265411376953
2023-09-19,51.11448287963867
2023-09-20,50.36537170410156
2023-09-21,50.13187789916992
2023-09-22,50.02485656738281
2023-09-25,49.878936767578125
2023-09-26,49.41196823120117
2023-09-27,49.37303924560547
2023-09-28,49.528709411621094
2023-09-29,49.77191925048828
2023-10-02,48.69203186035156
2023-10-03,48.97417068481445
2023-10-04,49.081180572509766
2023-10-05,48.47800827026367
2023-10-06,48.69203186035156
2023-10-09,49.21738815307617
2023-10-10,49.14928436279297
2023-10-11,48.52665328979492
2023-10-12,48.09858703613281
2023-10-13,48.205604553222656
2023-10-16,48.45854568481445
2023-10-17,50.161067962646484
2023-10-18,49.84002685546875
2023-10-19,49.57734680175781
2023-10-20,48.89633560180664
2023-10-23,47.4467658996582
2023-10-24,47.096527099609375
2023-10-25,47.31056213378906
2023-10-26,47.388397216796875
2023-10-27,46.52253723144531
2023-10-30,46.91168975830078
2023-10-31,46.833858489990234
2023-11-01,46.4447135925293
2023-11-02,48.215335845947266
2023-11-03,48.86715316772461
2023-11-06,48.61420822143555
2023-11-07,47.942928314208984
2023-11-08,47.30083465576172
2023-11-09,43.302345275878906
2023-11-10,42.36840057373047
2023-11-13,44.061187744140625
2023-11-14,45.02432632446289
2023-11-15,45.46211624145508
2023-11-16,45.69560623168945
2023-11-17,46.03610610961914
2023-11-20,45.588592529296875
2023-11-21,45.014591217041016
2023-11-22,45.102149963378906
2023-11-24,45.403743743896484
2023-11-27,44.48925018310547
2023-11-28,44.2654914855957
2023-11-29,44.2654914855957
2023-11-30,44.12881088256836
2023-12-01,45.10511016845703
2023-12-04,44.14833450317383
2023-12-05,42.849853515625
2023-12-06,43.10369110107422
2023-12-07,43.44540023803711
2023-12-08,44.079994201660156
2023-12-11,44.71458435058594
2023-12-12,43.748046875
2023-12-13,44.460750579833984
2023-12-14,45.437049865722656
2023-12-15,45.44681167602539
2023-12-18,46.061885833740234
2023-12-19,46.725765228271484
2023-12-20,45.48586654663086
2023-12-21,46.16927719116211
2023-12-22,46.33524703979492
2023-12-26,46.86244583129883
2023-12-27,46.84292221069336
2023-12-28,46.95030975341797
2023-12-29,46.78434371948242
2024-01-02,47.409175872802734
2024-01-03,46.9405517578125
2024-01-04,46.471927642822266
2024-01-05,46.20833206176758
2024-01-08,45.895912170410156
2024-01-09,45.407752990722656
2024-01-10,44.95866394042969
2024-01-11,44.93913269042969
2024-01-12,45.01724624633789
2024-01-16,44.41193389892578
2024-01-17,43.77733612060547
2024-01-18,43.35752868652344
2024-01-19,44.51932144165039
2024-01-22,43.90426254272461
2024-01-23,44.35335922241211
2024-01-24,44.333831787109375
2024-01-25,44.1678581237793
2024-01-26,44.77316665649414
2024-01-29,44.84150695800781
2024-01-30,44.74387741088867
2024-01-31,44.40216827392578
2024-02-01,52.77883529663086
2024-02-02,51.78300476074219
2024-02-05,50.5723876953125
2024-02-06,50.855525970458984
2024-02-07,52.788597106933594
2024-02-08,51.978267669677734
2024-02-09,52.32973861694336
2024-02-12,53.73560333251953
2024-02-13,52.35902404785156
2024-02-14,52.798362731933594
2024-02-15,53.38414001464844
2024-02-16,53.50128936767578
2024-02-20,53.07172393798828
2024-02-21,52.93503952026367
2024-02-22,53.413429260253906
2024-02-23,53.59892272949219
2024-02-26,53.52082443237305
2024-02-27,53.82347869873047
2024-02-28,53.247459411621094
2024-02-29,52.40536880493164
2024-03-01,52.54245376586914
2024-03-04,52.493492126464844
2024-03-05,52.81661605834961
2024-03-06,52.90475082397461
2024-03-07,53.355167388916016
2024-03-08,53.54121017456055
2024-03-11,53.94267272949219
2024-03-12,53.96224594116211
2024-03-13,54.14829635620117
2024-03-14,54.050376892089844
2024-03-15,53.94267272949219
2024-03-18,53.570587158203125
2024-03-19,53.531410217285156
2024-03-20,54.569339752197266
2024-03-21,54.61830139160156
2024-03-22,53.92308807373047
2024-03-25,54.47142791748047
2024-03-26,55.12746810913086
2024-03-27,55.81289291381836
2024-03-28,56.46893310546875
2024-04-01,56.47872543334961
2024-04-02,55.979347229003906
2024-04-03,56.21435546875
2024-04-04,55.763938903808594
2024-04-05,55.666011810302734
2024-04-08,56.32206344604492
2024-04-09,56.32206344604492
2024-04-10,55.96955871582031
2024-04-11,55.28413391113281
2024-04-12,52.6403694152832
2024-04-15,52.552242279052734
2024-04-16,52.20953369140625
2024-04-17,52.4151611328125
2024-04-18,52.83620834350586
2024-04-19,53.65870666503906
2024-04-22,54.050376892089844
2024-04-23,54.03079605102539
2024-04-24,53.62933349609375
2024-04-25,53.560791015625
2024-04-26,53.77621078491211
2024-04-29,54.34413528442383
2024-04-30,53.002662658691406
2024-05-01,52.78724670410156
2024-05-02,55.79330825805664
2024-05-03,55.96955871582031
2024-05-06,55.18621826171875
2024-05-07,56.32206344604492
2024-05-08,55.63663864135742
2024-05-09,56.625606536865234
2024-05-10,56.282894134521484
2024-05-13,56.10663604736328
2024-05-14,56.35143280029297
2024-05-15,55.940185546875
2024-05-16,54.83372116088867
2024-05-17,55.27434539794922
2024-05-20,55.55830764770508
2024-05-21,55.470184326171875
2024-05-22,55.79330825805664
2024-05-23,54.41267395019531
2024-05-24,54.35391616821289
2024-05-28,54.50080108642578
2024-05-29,53.13975524902344
2024-05-30,54.08954620361328
2024-05-31,54.77497100830078
2024-06-03,54.41267395019531
2024-06-04,52.73345184326172
2024-06-05,53.08697509765625
2024-06-06,53.93149185180664
2024-06-07,51.94785690307617
2024-06-10,50.77927017211914
2024-06-11,50.710533142089844
2024-06-12,51.005126953125
2024-06-13,50.65161895751953
2024-06-14,50.258811950683594
2024-06-17,51.10333251953125
2024-06-18,50.95603561401367
2024-06-20,51.42739486694336
2024-06-21,51.96748733520508
2024-06-24,51.95766830444336
2024-06-25,52.085330963134766
2024-06-26,52.67453384399414
2024-06-27,52.68435287475586
2024-06-28,52.9691276550293
2024-07-01,52.11479568481445
2024-07-02,51.820194244384766
2024-07-03,51.5354118347168
2024-07-05,51.496124267578125
2024-07-08,50.789093017578125
2024-07-09,49.807090759277344
2024-07-10,50.101688385009766
2024-07-11,51.32918930053711
2024-07-12,52.144256591796875
2024-07-15,51.94785690307617
2024-07-16,53.22445297241211
2024-07-17,54.54033660888672
2024-07-18,54.206451416015625
2024-07-19,53.79401397705078
2024-07-22,53.78419494628906
2024-07-23,53.41102981567383
2024-07-24,52.85129165649414
2024-07-25,54.28501510620117
2024-07-26,54.39303207397461
2024-07-29,54.4617805480957
2024-07-30,54.530521392822266
2024-07-31,55.09025573730469
2024-08-01,52.04605484008789
2024-08-02,50.65161895751953
2024-08-05,50.386470794677734
2024-08-06,50.258811950683594
2024-08-07,49.866004943847656
2024-08-08,50.62215042114258
2024-08-09,50.6319694519043
2024-08-12,50.29808807373047
2024-08-13,50.79890823364258
2024-08-14,51.05423355102539
2024-08-15,51.81037139892578
2024-08-16,52.83165740966797
2024-08-19,53.33247756958008
2024-08-20,52.635257720947266
2024-08-21,53.303016662597656
2024-08-22,53.56814956665039
2024-08-23,54.579612731933594
2024-08-26,54.64835739135742
2024-08-27,54.55997848510742
2024-08-28,54.99205780029297
2024-08-29,55.974056243896484
2024-08-30,56.26865005493164
2024-09-03,54.732173919677734
2024-09-04,54.663230895996094
2024-09-05,54.27910614013672
2024-09-06,54.49579620361328
2024-09-09,54.95870590209961
2024-09-10,54.545040130615234
2024-09-11,54.31850814819336
2024-09-12,54.8602180480957
2024-09-13,55.77619552612305
2024-09-16,55.421627044677734
2024-09-17,56.180015563964844
2024-09-18,56.57398223876953
2024-09-19,57.716487884521484
2024-09-20,56.711875915527344
2024-09-23,57.12553787231445
2024-09-24,56.9777946472168
2024-09-25,56.28835678100586
2024-09-26,57.145240783691406
2024-09-27,57.69679260253906
2024-09-30,57.90362548828125
2024-10-01,57.115692138671875
2024-10-02,57.755889892578125
2024-10-03,57.21418380737305
2024-10-04,57.450565338134766
2024-10-07,56.59367752075195
2024-10-08,56.03227233886719
2024-10-09,55.648155212402344
2024-10-10,55.6973991394043
2024-10-11,55.983028411865234
2024-10-14,56.88916015625
2024-10-15,56.43608474731445
2024-10-16,58.06121826171875
2024-10-17,58.06121826171875
2024-10-18,58.5142822265625
2024-10-21,58.356693267822266
2024-10-22,58.2286491394043
2024-10-23,59.87347412109375
2024-10-24,59.863624572753906
2024-10-25,59.44010543823242
2024-10-28,60.208351135253906
2024-10-29,59.87347412109375
2024-10-30,60.6417121887207
2024-10-31,60.00151062011719
2024-11-01,59.942420959472656
2024-11-04,60.28714370727539
2024-11-05,60.81899642944336
2024-11-06,60.80915069580078
2024-11-07,57.755889892578125
2024-11-08,57.450565338134766
2024-11-11,57.637699127197266
2024-11-12,56.26865768432617
2024-11-13,56.790672302246094
2024-11-14,56.54443359375
2024-11-15,54.37760543823242
2024-11-18,56.13076400756836
2024-11-19,57.36191940307617
2024-11-20,57.874080657958984
2024-11-21,59.84392547607422
2024-11-22,60.30683898925781
2024-11-25,63.163116455078125
2024-11-26,62.296382904052734
2024-11-27,61.55768966674805
2024-11-29,61.301612854003906
2024-12-02,61.459632873535156
2024-12-03,61.23248291015625
2024-12-04,60.412757873535156
2024-12-05,60.02758026123047
2024-12-06,58.75355529785156
2024-12-09,59.000457763671875
2024-12-10,58.684417724609375
2024-12-11,59.03995895385742
2024-12-12,58.5659065246582
2024-12-13,58.75355529785156
2024-12-16,58.220237731933594
2024-12-17,57.844940185546875
2024-12-18,55.71167755126953
2024-12-19,55.46477127075195
2024-12-20,56.768436431884766
2024-12-23,56.215362548828125
2024-12-24,56.768436431884766
2024-12-26,56.719051361083984
2024-12-27,56.531402587890625
2024-12-30,55.859825134277344
2024-12-31,56.25486755371094
2025-01-02,55.64255142211914
2025-01-03,55.24749755859375
2025-01-06,56.2351188659668
2025-01-07,56.32400894165039
2025-01-08,56.44252014160156
2025-01-10,56.383262634277344
2025-01-13,59.188106536865234
2025-01-14,60.13622283935547
2025-01-15,60.16584777832031
2025-01-16,60.867061614990234
2025-01-17,61.54851531982422
2025-01-21,62.3386116027832
2025-01-22,61.736167907714844
2025-01-23,63.39537048339844
2025-01-24,63.16822052001953
2025-01-27,63.67190933227539
2025-01-28,63.48426055908203
2025-01-29,64.19534301757812
2025-01-30,65.33110809326172
2025-01-31,64.46200561523438
2025-02-03,63.81016540527344
2025-02-04,64.88667297363281
2025-02-05,63.02994918823242
2025-02-06,61.58802795410156
2025-02-07,61.56827163696289
2025-02-10,61.439876556396484
2025-02-11,62.19047546386719
2025-02-12,61.2917366027832
2025-02-13,62.08183288574219
2025-02-14,63.16822052001953
2025-02-18,63.662025451660156
2025-02-19,62.852176666259766
2025-02-20,63.03982925415039
2025-02-21,61.983070373535156
2025-02-24,61.834930419921875
2025-02-25,62.200347900390625
2025-02-26,62.022579193115234
2025-02-27,62.042327880859375
2025-02-28,62.200347900390625
2025-03-03,59.81373977661133
2025-03-04,59.21956253051758
2025-03-05,60.56636428833008
2025-03-06,60.26927185058594
2025-03-07,59.972190856933594
2025-03-10,59.65529251098633
2025-03-11,59.387908935546875
2025-03-12,58.427330017089844
2025-03-13,58.02130889892578
2025-03-14,59.23937225341797
2025-03-17,60.98228454589844
2025-03-18,60.98228454589844
2025-03-19,61.85374450683594
2025-03-20,61.229862213134766
2025-03-21,61.12092590332031
2025-03-24,61.467533111572266
2025-03-25,61.249664306640625
2025-03-26,62.0914192199707
2025-03-27,61.83393859863281
2025-03-28,60.46733093261719
2025-03-31,62.31917953491211
2025-04-01,62.933162689208984
2025-04-02,63.37879943847656
2025-04-03,60.70500183105469
2025-04-04,55.24848556518555
2025-04-07,55.03062438964844
2025-04-08,54.98110580444336
2025-04-09,57.99160385131836
2025-04-10,57.37761306762695
2025-04-11,58.704612731933594
2025-04-14,59.70480728149414
2025-04-15,59.12053298950195
2025-04-16,58.625389099121094
2025-04-17,59.16014862060547
2025-04-21,58.54616165161133
2025-04-22,60.06131362915039
2025-04-23,60.47724151611328
2025-04-24,61.111026763916016
2025-04-25,60.873355865478516
2025-04-28,60.96248245239258
2025-04-29,61.20015335083008
2025-04-30,61.388309478759766
2025-05-01,61.41801452636719
2025-05-02,62.0220947265625
2025-05-05,61.804229736328125
2025-05-06,61.843841552734375
2025-05-07,61.8735466003418
2025-05-08,66.2110366821289
2025-05-09,67.13201141357422
2025-05-12,67.30036163330078
2025-05-13,67.24095153808594
2025-05-14,66.93395233154297
2025-05-15,67.62715911865234
2025-05-16,67.94405364990234
2025-05-19,68.14210510253906
2025-05-20,68.5085220336914
2025-05-21,68.2906494140625
2025-05-22,67.92424011230469
2025-05-23,68.38967895507812
2025-05-27,69.72657775878906
2025-05-28,69.63745880126953
2025-05-29,69.03337860107422
2025-05-30,70.11280059814453
2025-06-02,70.4304428100586
2025-06-03,70.66869354248047
2025-06-04,70.8572998046875
2025-06-05,70.67861938476562
2025-06-06,71.11539459228516
2025-06-09,71.4826889038086
2025-06-10,71.02606201171875
2025-06-11,71.54225158691406
2025-06-12,71.98895263671875
2025-06-13,71.89961242675781
2025-06-16,73.64672088623047
2025-06-17,73.66657257080078
2025-06-18,73.57723999023438
2025-06-20,73.18016815185547
2025-06-23,73.8948974609375
2025-06-24,72.7533187866211
2025-06-25,72.70367431640625
2025-06-26,73.75592041015625
2025-06-27,73.84526062011719
2025-06-30,73.9842300415039
2025-07-01,74.55998229980469
2025-07-02,76.43614196777344
2025-07-03,76.5552749633789
2025-07-07,76.01923370361328
2025-07-08,75.89017486572266
2025-07-09,75.64199829101562
2025-07-10,74.28204345703125
2025-07-11,73.03126525878906
2025-07-14,72.57463073730469
2025-07-15,71.56209564208984
2025-07-16,72.44558715820312
2025-07-17,72.63419342041016
2025-07-18,72.51507568359375
2025-07-21,72.46544647216797
2025-07-22,73.20994567871094
2025-07-23,73.35884857177734
2025-07-24,72.58456420898438
2025-07-25,72.89228820800781
2025-07-28,71.86982727050781
2025-07-29,72.3463134765625
2025-07-30,71.45291137695312
2025-07-31,71.601806640625
2025-08-01,70.64883422851562
2025-08-04,71.39334106445312
2025-08-05,71.7804946899414
2025-08-06,70.64883422851562
2025-08-07,70.52971649169922
2025-08-08,70.3907470703125
2025-08-11,71.92938995361328
2025-08-12,70.5098648071289
2025-08-13,71.80034637451172
2025-08-14,71.34371948242188
2025-08-15,71.2345199584961
2025-08-18,71.7606430053711
2025-08-19,71.86982727050781
2025-08-20,72.42572784423828
2025-08-21,72.44558715820312
2025-08-22,72.83273315429688
2025-08-25,73.06104278564453
2025-08-26,73.39855194091797
2025-08-27,74.4805679321289
2025-08-28,73.77577209472656
2025-08-29,73.64672088623047
2025-09-02,73.55716705322266
2025-09-03,72.03467559814453
2025-09-04,72.29340362548828
2025-09-05,71.94512176513672
2025-09-08,72.59192657470703
2025-09-09,72.14413452148438
2025-09-10,71.42766571044922
2025-09-11,72.63172912597656
2025-09-12,73.92535400390625
2025-09-15,69.72606658935547
2025-09-16,69.53699493408203
2025-09-17,70.29326629638672
2025-09-18,70.31317138671875
2025-09-19,70.5121841430664
2025-09-22,69.40763854980469
2025-09-23,69.13896179199219
2025-09-24,69.26831817626953
2025-09-25,66.75074005126953
2025-09-26,67.75578308105469
2025-09-29,67.43734741210938
2025-09-30,67.29803466796875
2025-10-01,61.168277740478516
2025-10-02,63.17835998535156
2025-10-03,63.0589485168457
2025-10-06,63.98439025878906
2025-10-07,65.28795623779297
2025-10-08,62.800228118896484
2025-10-09,62.441993713378906
2025-10-10,61.526512145996094
2025-10-13,62.36238479614258
2025-10-14,62.36238479614258
2025-10-15,61.606117248535156
2025-10-16,60.700584411621094
2025-10-17,61.0986213684082
2025-10-20,61.67577362060547
2025-10-21,61.66582489013672
2025-10-22,62.810176849365234
2025-10-23,63.16840744018555
2025-10-24,63.34752655029297
2025-10-27,63.6161994934082
2025-10-28,63.14850616455078
2025-10-29,62.88978576660156
2025-10-30,61.39714813232422
2025-10-31,61.138423919677734
2025-11-03,61.7553825378418
2025-11-04,62.19321823120117
2025-11-05,63.35747528076172
2025-11-06,62.84003448486328
2025-11-07,63.83512496948242
2025-11-10,65.23820495605469
2025-11-11,65.39742279052734
2025-11-12,66.15369415283203
2025-11-13,65.87505340576172
2025-11-14,65.67604064941406
2025-11-17,63.56644821166992
2025-11-18,64.18340301513672
2025-11-19,64.3625259399414
2025-11-20,64.0639877319336
2025-11-21,65.21829986572266
2025-11-24,65.33771514892578
2025-11-25,65.72579956054688
2025-11-26,66.3228530883789
2025-11-28,67.13882446289062
2025-12-01,66.39051055908203
2025-12-02,65.45262145996094
2025-12-03,65.1532974243164
2025-12-04,66.14107513427734
2025-12-05,65.85172271728516
2025-12-08,64.94376373291016
2025-12-09,65.69207763671875
2025-12-10,64.95374298095703
2025-12-11,65.89163208007812
2025-12-12,65.9714584350586
2025-12-15,65.73198699951172
2025-12-16,65.33289337158203
2025-12-17,66.28075408935547
2025-12-18,66.80956268310547
2025-12-19,66.16102600097656
2025-12-22,66.93927001953125
2025-12-23,66.99913787841797
2025-12-24,67.1787338256836
2025-12-26,67.28849029541016
2025-12-29,67.49801635742188
2025-12-30,67.2186508178711
2025-12-31,66.87940979003906
