Date,VTR
2016-10-26,68.0199966430664
2016-10-27,66.4000015258789
2016-10-28,66.80000305175781
2016-10-31,67.75
2016-11-01,65.13999938964844
2016-11-02,63.2400016784668
2016-11-03,61.84000015258789
2016-11-04,63.41999816894531
2016-11-07,64.33000183105469
2016-11-08,63.09000015258789
2016-11-09,60.52000045776367
2016-11-10,57.86000061035156
2016-11-11,58.75
2016-11-14,61.029998779296875
2016-11-15,60.790000915527344
2016-11-16,60.58000183105469
2016-11-17,59.56999969482422
2016-11-18,59.900001525878906
2016-11-21,59.34000015258789
2016-11-22,60.560001373291016
2016-11-23,59.95000076293945
2016-11-25,60.2400016784668
2016-11-28,60.400001525878906
2016-11-29,61.06999969482422
2016-11-30,60.41999816894531
2016-12-01,58.380001068115234
2016-12-02,59.36000061035156
2016-12-05,59.709999084472656
2016-12-06,60.0099983215332
2016-12-07,62.20000076293945
2016-12-08,62.61000061035156
2016-12-09,62.459999084472656
2016-12-12,63.08000183105469
2016-12-13,63.220001220703125
2016-12-14,61.189998626708984
2016-12-15,60.209999084472656
2016-12-16,61.130001068115234
2016-12-19,61.790000915527344
2016-12-20,61.93000030517578
2016-12-21,61.150001525878906
2016-12-22,61.16999816894531
2016-12-23,60.86000061035156
2016-12-27,61.529998779296875
2016-12-28,61.15999984741211
2016-12-29,61.72999954223633
2016-12-30,62.52000045776367
2017-01-03,62.130001068115234
2017-01-04,62.61000061035156
2017-01-05,63.16999816894531
2017-01-06,63.04999923706055
2017-01-09,63.45000076293945
2017-01-10,61.15999984741211
2017-01-11,61.41999816894531
2017-01-12,61.47999954223633
2017-01-13,61.599998474121094
2017-01-17,62.029998779296875
2017-01-18,62.220001220703125
2017-01-19,61.29999923706055
2017-01-20,61.900001525878906
2017-01-23,61.93000030517578
2017-01-24,61.9900016784668
2017-01-25,61.27000045776367
2017-01-26,60.970001220703125
2017-01-27,61.08000183105469
2017-01-30,61.43000030517578
2017-01-31,61.66999816894531
2017-02-01,60.63999938964844
2017-02-02,61.720001220703125
2017-02-03,61.650001525878906
2017-02-06,61.9900016784668
2017-02-07,61.810001373291016
2017-02-08,62.25
2017-02-09,61.79999923706055
2017-02-10,61.77000045776367
2017-02-13,62.79999923706055
2017-02-14,61.63999938964844
2017-02-15,61.68000030517578
2017-02-16,62.56999969482422
2017-02-17,62.15999984741211
2017-02-21,62.79999923706055
2017-02-22,62.720001220703125
2017-02-23,63.5
2017-02-24,64.9800033569336
2017-02-27,65.41000366210938
2017-02-28,65.05000305175781
2017-03-01,64.20999908447266
2017-03-02,64.9000015258789
2017-03-03,63.65999984741211
2017-03-06,62.709999084472656
2017-03-07,62.66999816894531
2017-03-08,61.11000061035156
2017-03-09,60.06999969482422
2017-03-10,60.5
2017-03-13,59.72999954223633
2017-03-14,59.36000061035156
2017-03-15,60.20000076293945
2017-03-16,60.459999084472656
2017-03-17,60.5099983215332
2017-03-20,60.529998779296875
2017-03-21,60.77000045776367
2017-03-22,62.45000076293945
2017-03-23,63.209999084472656
2017-03-24,63.83000183105469
2017-03-27,64.08000183105469
2017-03-28,64.69000244140625
2017-03-29,64.66000366210938
2017-03-30,64.5
2017-03-31,65.04000091552734
2017-04-03,65.0999984741211
2017-04-04,64.19000244140625
2017-04-05,64.58000183105469
2017-04-06,64.70999908447266
2017-04-07,64.87000274658203
2017-04-10,65.16000366210938
2017-04-11,65.47000122070312
2017-04-12,65.63999938964844
2017-04-13,65.05999755859375
2017-04-17,65.83999633789062
2017-04-18,66.79000091552734
2017-04-19,66.41000366210938
2017-04-20,65.94999694824219
2017-04-21,65.77999877929688
2017-04-24,64.62999725341797
2017-04-25,64.68000030517578
2017-04-26,64.01000213623047
2017-04-27,64.12000274658203
2017-04-28,64.01000213623047
2017-05-01,63.970001220703125
2017-05-02,63.66999816894531
2017-05-03,62.790000915527344
2017-05-04,62.650001525878906
2017-05-05,63.75
2017-05-08,63.529998779296875
2017-05-09,62.630001068115234
2017-05-10,64.0199966430664
2017-05-11,64.97000122070312
2017-05-12,65.66999816894531
2017-05-15,65.2300033569336
2017-05-16,65.0199966430664
2017-05-17,66.31999969482422
2017-05-18,67.43000030517578
2017-05-19,67.13999938964844
2017-05-22,67.25
2017-05-23,67.5
2017-05-24,67.77999877929688
2017-05-25,67.23999786376953
2017-05-26,66.58000183105469
2017-05-30,66.54000091552734
2017-05-31,66.48999786376953
2017-06-01,66.87000274658203
2017-06-02,67.0999984741211
2017-06-05,66.94999694824219
2017-06-06,66.56999969482422
2017-06-07,66.73999786376953
2017-06-08,66.58000183105469
2017-06-09,66.87000274658203
2017-06-12,68.16999816894531
2017-06-13,68.26000213623047
2017-06-14,68.69999694824219
2017-06-15,69.04000091552734
2017-06-16,69.5199966430664
2017-06-19,69.75
2017-06-20,70.33999633789062
2017-06-21,70.73999786376953
2017-06-22,71.18000030517578
2017-06-23,71.72000122070312
2017-06-26,71.93000030517578
2017-06-27,71.16999816894531
2017-06-28,71.0999984741211
2017-06-29,69.20999908447266
2017-06-30,69.4800033569336
2017-07-03,69.9800033569336
2017-07-05,69.18000030517578
2017-07-06,67.61000061035156
2017-07-07,67.47000122070312
2017-07-10,66.94000244140625
2017-07-11,66.91999816894531
2017-07-12,67.80000305175781
2017-07-13,67.5199966430664
2017-07-14,68.05000305175781
2017-07-17,68.80000305175781
2017-07-18,68.66000366210938
2017-07-19,68.52999877929688
2017-07-20,68.4000015258789
2017-07-21,68.6500015258789
2017-07-24,68.05000305175781
2017-07-25,67.9000015258789
2017-07-26,68.08000183105469
2017-07-27,67.41000366210938
2017-07-28,67.12000274658203
2017-07-31,67.3499984741211
2017-08-01,66.0
2017-08-02,66.0199966430664
2017-08-03,66.44999694824219
2017-08-04,65.80999755859375
2017-08-07,65.6500015258789
2017-08-08,65.45999908447266
2017-08-09,65.62000274658203
2017-08-10,64.80000305175781
2017-08-11,64.94999694824219
2017-08-14,66.12999725341797
2017-08-15,66.18000030517578
2017-08-16,66.58999633789062
2017-08-17,66.52999877929688
2017-08-18,66.12000274658203
2017-08-21,67.44999694824219
2017-08-22,66.91000366210938
2017-08-23,67.54000091552734
2017-08-24,67.7699966430664
2017-08-25,67.88999938964844
2017-08-28,67.51000213623047
2017-08-29,67.79000091552734
2017-08-30,68.12999725341797
2017-08-31,68.44000244140625
2017-09-01,68.77999877929688
2017-09-05,68.93000030517578
2017-09-06,68.3499984741211
2017-09-07,69.02999877929688
2017-09-08,69.47000122070312
2017-09-11,69.37999725341797
2017-09-12,68.52999877929688
2017-09-13,68.38999938964844
2017-09-14,68.94000244140625
2017-09-15,69.36000061035156
2017-09-18,68.87999725341797
2017-09-19,68.19999694824219
2017-09-20,68.06999969482422
2017-09-21,67.5199966430664
2017-09-22,66.04000091552734
2017-09-25,66.62000274658203
2017-09-26,66.16000366210938
2017-09-27,65.11000061035156
2017-09-28,65.41000366210938
2017-09-29,65.12999725341797
2017-10-02,63.88999938964844
2017-10-03,63.68000030517578
2017-10-04,63.650001525878906
2017-10-05,63.310001373291016
2017-10-06,63.34000015258789
2017-10-09,63.310001373291016
2017-10-10,63.2599983215332
2017-10-11,63.04999923706055
2017-10-12,63.08000183105469
2017-10-13,63.36000061035156
2017-10-16,63.13999938964844
2017-10-17,63.20000076293945
2017-10-18,63.310001373291016
2017-10-19,63.02000045776367
2017-10-20,63.0
2017-10-23,62.5
2017-10-24,61.81999969482422
2017-10-25,61.5
2017-10-26,61.099998474121094
2017-10-27,62.5
2017-10-30,63.25
2017-10-31,62.75
2017-11-01,63.06999969482422
2017-11-02,63.84000015258789
2017-11-03,64.0999984741211
2017-11-06,64.08999633789062
2017-11-07,64.33000183105469
2017-11-08,64.6500015258789
2017-11-09,64.80999755859375
2017-11-10,64.91000366210938
2017-11-13,65.38999938964844
2017-11-14,65.04000091552734
2017-11-15,64.37999725341797
2017-11-16,64.51000213623047
2017-11-17,64.4000015258789
2017-11-20,64.25
2017-11-21,64.31999969482422
2017-11-22,64.23999786376953
2017-11-24,64.68000030517578
2017-11-27,63.86000061035156
2017-11-28,63.61000061035156
2017-11-29,64.06999969482422
2017-11-30,64.01000213623047
2017-12-01,64.80999755859375
2017-12-04,62.81999969482422
2017-12-05,62.72999954223633
2017-12-06,62.9900016784668
2017-12-07,63.529998779296875
2017-12-08,63.310001373291016
2017-12-11,63.31999969482422
2017-12-12,63.81999969482422
2017-12-13,63.869998931884766
2017-12-14,63.459999084472656
2017-12-15,64.25
2017-12-18,64.38999938964844
2017-12-19,61.83000183105469
2017-12-20,60.689998626708984
2017-12-21,59.84000015258789
2017-12-22,60.13999938964844
2017-12-26,60.18000030517578
2017-12-27,60.13999938964844
2017-12-28,60.43000030517578
2017-12-29,60.0099983215332
2018-01-02,59.7599983215332
2018-01-03,60.119998931884766
2018-01-04,58.650001525878906
2018-01-05,58.349998474121094
2018-01-08,58.45000076293945
2018-01-09,57.689998626708984
2018-01-10,56.84000015258789
2018-01-11,56.22999954223633
2018-01-12,54.83000183105469
2018-01-16,54.52000045776367
2018-01-17,54.97999954223633
2018-01-18,54.380001068115234
2018-01-19,54.470001220703125
2018-01-22,54.4900016784668
2018-01-23,55.95000076293945
2018-01-24,55.88999938964844
2018-01-25,56.40999984741211
2018-01-26,55.88999938964844
2018-01-29,55.529998779296875
2018-01-30,54.650001525878906
2018-01-31,55.970001220703125
2018-02-01,54.400001525878906
2018-02-02,54.33000183105469
2018-02-05,52.880001068115234
2018-02-06,53.189998626708984
2018-02-07,52.970001220703125
2018-02-08,50.91999816894531
2018-02-09,51.59000015258789
2018-02-12,50.459999084472656
2018-02-13,50.720001220703125
2018-02-14,49.619998931884766
2018-02-15,50.63999938964844
2018-02-16,51.38999938964844
2018-02-20,50.27000045776367
2018-02-21,49.34000015258789
2018-02-22,49.66999816894531
2018-02-23,50.5099983215332
2018-02-26,50.72999954223633
2018-02-27,48.90999984741211
2018-02-28,48.31999969482422
2018-03-01,49.58000183105469
2018-03-02,49.86000061035156
2018-03-05,50.77000045776367
2018-03-06,50.45000076293945
2018-03-07,51.220001220703125
2018-03-08,50.52000045776367
2018-03-09,49.689998626708984
2018-03-12,50.380001068115234
2018-03-13,50.349998474121094
2018-03-14,49.68000030517578
2018-03-15,49.459999084472656
2018-03-16,50.150001525878906
2018-03-19,49.529998779296875
2018-03-20,49.0
2018-03-21,48.459999084472656
2018-03-22,49.31999969482422
2018-03-23,48.11000061035156
2018-03-26,48.209999084472656
2018-03-27,49.0099983215332
2018-03-28,50.459999084472656
2018-03-29,49.529998779296875
2018-04-02,49.38999938964844
2018-04-03,49.560001373291016
2018-04-04,50.31999969482422
2018-04-05,50.040000915527344
2018-04-06,50.41999816894531
2018-04-09,49.810001373291016
2018-04-10,49.27000045776367
2018-04-11,49.0
2018-04-12,48.349998474121094
2018-04-13,48.540000915527344
2018-04-16,48.68000030517578
2018-04-17,48.84000015258789
2018-04-18,48.61000061035156
2018-04-19,47.79999923706055
2018-04-20,47.0099983215332
2018-04-23,46.959999084472656
2018-04-24,47.369998931884766
2018-04-25,47.36000061035156
2018-04-26,47.470001220703125
2018-04-27,51.59000015258789
2018-04-30,51.41999816894531
2018-05-01,52.40999984741211
2018-05-02,52.369998931884766
2018-05-03,52.529998779296875
2018-05-04,53.150001525878906
2018-05-07,53.349998474121094
2018-05-08,52.84000015258789
2018-05-09,53.150001525878906
2018-05-10,53.7400016784668
2018-05-11,53.5099983215332
2018-05-14,53.15999984741211
2018-05-15,52.2599983215332
2018-05-16,52.040000915527344
2018-05-17,51.459999084472656
2018-05-18,51.459999084472656
2018-05-21,52.18000030517578
2018-05-22,52.68000030517578
2018-05-23,53.560001373291016
2018-05-24,53.09000015258789
2018-05-25,53.619998931884766
2018-05-29,54.099998474121094
2018-05-30,54.810001373291016
2018-05-31,54.65999984741211
2018-06-01,54.84000015258789
2018-06-04,54.9900016784668
2018-06-05,54.5
2018-06-06,54.34000015258789
2018-06-07,54.560001373291016
2018-06-08,54.84000015258789
2018-06-11,54.90999984741211
2018-06-12,55.18000030517578
2018-06-13,53.439998626708984
2018-06-14,54.40999984741211
2018-06-15,54.22999954223633
2018-06-18,53.65999984741211
2018-06-19,53.709999084472656
2018-06-20,54.75
2018-06-21,55.04999923706055
2018-06-22,55.689998626708984
2018-06-25,56.09000015258789
2018-06-26,55.77000045776367
2018-06-27,56.08000183105469
2018-06-28,57.439998626708984
2018-06-29,56.95000076293945
2018-07-02,56.869998931884766
2018-07-03,58.02000045776367
2018-07-05,58.79999923706055
2018-07-06,59.119998931884766
2018-07-09,58.380001068115234
2018-07-10,58.66999816894531
2018-07-11,58.38999938964844
2018-07-12,58.400001525878906
2018-07-13,58.209999084472656
2018-07-16,58.290000915527344
2018-07-17,57.91999816894531
2018-07-18,57.33000183105469
2018-07-19,58.060001373291016
2018-07-20,58.25
2018-07-23,57.97999954223633
2018-07-24,57.70000076293945
2018-07-25,58.18000030517578
2018-07-26,57.31999969482422
2018-07-27,55.099998474121094
2018-07-30,55.41999816894531
2018-07-31,56.380001068115234
2018-08-01,56.810001373291016
2018-08-02,56.4900016784668
2018-08-03,58.0
2018-08-06,58.0099983215332
2018-08-07,58.400001525878906
2018-08-08,57.900001525878906
2018-08-09,57.79999923706055
2018-08-10,56.959999084472656
2018-08-13,56.97999954223633
2018-08-14,57.470001220703125
2018-08-15,58.7400016784668
2018-08-16,58.900001525878906
2018-08-17,59.66999816894531
2018-08-20,59.40999984741211
2018-08-21,59.15999984741211
2018-08-22,59.20000076293945
2018-08-23,59.209999084472656
2018-08-24,58.720001220703125
2018-08-27,58.68000030517578
2018-08-28,59.689998626708984
2018-08-29,59.81999969482422
2018-08-30,59.59000015258789
2018-08-31,59.869998931884766
2018-09-04,59.25
2018-09-05,59.939998626708984
2018-09-06,60.119998931884766
2018-09-07,58.849998474121094
2018-09-10,59.279998779296875
2018-09-11,59.099998474121094
2018-09-12,58.90999984741211
2018-09-13,59.0099983215332
2018-09-14,57.86000061035156
2018-09-17,58.380001068115234
2018-09-18,57.59000015258789
2018-09-19,57.060001373291016
2018-09-20,56.970001220703125
2018-09-21,56.189998626708984
2018-09-24,54.630001068115234
2018-09-25,54.31999969482422
2018-09-26,53.65999984741211
2018-09-27,53.959999084472656
2018-09-28,54.380001068115234
2018-10-01,53.97999954223633
2018-10-02,53.63999938964844
2018-10-03,52.86000061035156
2018-10-04,52.88999938964844
2018-10-05,53.0
2018-10-08,53.900001525878906
2018-10-09,54.36000061035156
2018-10-10,54.900001525878906
2018-10-11,53.36000061035156
2018-10-12,53.310001373291016
2018-10-15,53.880001068115234
2018-10-16,55.15999984741211
2018-10-17,55.34000015258789
2018-10-18,55.34000015258789
2018-10-19,55.939998626708984
2018-10-22,54.47999954223633
2018-10-23,55.439998626708984
2018-10-24,56.779998779296875
2018-10-25,56.900001525878906
2018-10-26,56.790000915527344
2018-10-29,57.2599983215332
2018-10-30,58.970001220703125
2018-10-31,58.040000915527344
2018-11-01,58.11000061035156
2018-11-02,56.59000015258789
2018-11-05,58.439998626708984
2018-11-06,58.939998626708984
2018-11-07,59.59000015258789
2018-11-08,59.5099983215332
2018-11-09,60.06999969482422
2018-11-12,60.2400016784668
2018-11-13,60.650001525878906
2018-11-14,60.54999923706055
2018-11-15,60.43000030517578
2018-11-16,61.38999938964844
2018-11-19,61.86000061035156
2018-11-20,62.349998474121094
2018-11-21,61.36000061035156
2018-11-23,61.43000030517578
2018-11-26,61.45000076293945
2018-11-27,62.0
2018-11-28,62.060001373291016
2018-11-29,62.45000076293945
2018-11-30,63.4900016784668
2018-12-03,63.59000015258789
2018-12-04,63.15999984741211
2018-12-06,65.41999816894531
2018-12-07,65.47000122070312
2018-12-10,64.79000091552734
2018-12-11,64.8499984741211
2018-12-12,63.130001068115234
2018-12-13,62.400001525878906
2018-12-14,62.560001373291016
2018-12-17,60.869998931884766
2018-12-18,61.63999938964844
2018-12-19,61.40999984741211
2018-12-20,61.040000915527344
2018-12-21,60.27000045776367
2018-12-24,57.5099983215332
2018-12-26,59.540000915527344
2018-12-27,59.189998626708984
2018-12-28,59.36000061035156
2018-12-31,58.59000015258789
2019-01-02,56.91999816894531
2019-01-03,57.880001068115234
2019-01-04,57.599998474121094
2019-01-07,57.91999816894531
2019-01-08,58.5
2019-01-09,58.220001220703125
2019-01-10,59.290000915527344
2019-01-11,60.119998931884766
2019-01-14,60.08000183105469
2019-01-15,60.599998474121094
2019-01-16,60.65999984741211
2019-01-17,60.529998779296875
2019-01-18,61.040000915527344
2019-01-22,61.720001220703125
2019-01-23,61.91999816894531
2019-01-24,61.95000076293945
2019-01-25,62.43000030517578
2019-01-28,63.20000076293945
2019-01-29,63.540000915527344
2019-01-30,63.880001068115234
2019-01-31,64.48999786376953
2019-02-01,63.40999984741211
2019-02-04,63.540000915527344
2019-02-05,64.30999755859375
2019-02-06,63.869998931884766
2019-02-07,64.44999694824219
2019-02-08,64.2699966430664
2019-02-11,63.75
2019-02-12,63.439998626708984
2019-02-13,64.22000122070312
2019-02-14,64.73999786376953
2019-02-15,65.20999908447266
2019-02-19,64.7300033569336
2019-02-20,63.33000183105469
2019-02-21,63.97999954223633
2019-02-22,64.25
2019-02-25,63.470001220703125
2019-02-26,63.119998931884766
2019-02-27,63.130001068115234
2019-02-28,62.75
2019-03-01,62.290000915527344
2019-03-04,62.650001525878906
2019-03-05,62.459999084472656
2019-03-06,61.88999938964844
2019-03-07,61.84000015258789
2019-03-08,61.9900016784668
2019-03-11,63.18000030517578
2019-03-12,63.45000076293945
2019-03-13,63.529998779296875
2019-03-14,63.59000015258789
2019-03-15,62.59000015258789
2019-03-18,61.5099983215332
2019-03-19,61.08000183105469
2019-03-20,61.68000030517578
2019-03-21,63.709999084472656
2019-03-22,64.2300033569336
2019-03-25,64.69999694824219
2019-03-26,65.20999908447266
2019-03-27,64.27999877929688
2019-03-28,65.25
2019-03-29,63.810001373291016
2019-04-01,63.2599983215332
