Date,D
2019-04-08,76.66999816894531
2019-04-09,76.38999938964844
2019-04-10,75.83000183105469
2019-04-11,76.30000305175781
2019-04-12,76.44000244140625
2019-04-15,76.66999816894531
2019-04-16,75.12000274658203
2019-04-17,75.2699966430664
2019-04-18,74.91999816894531
2019-04-22,74.69999694824219
2019-04-23,75.44999694824219
2019-04-24,76.29000091552734
2019-04-25,76.55000305175781
2019-04-26,76.79000091552734
2019-04-29,76.16999816894531
2019-04-30,77.87000274658203
2019-05-01,77.13999938964844
2019-05-02,76.9800033569336
2019-05-03,76.79000091552734
2019-05-06,75.48999786376953
2019-05-07,75.04000091552734
2019-05-08,73.80999755859375
2019-05-09,73.30999755859375
2019-05-10,74.55999755859375
2019-05-13,75.5999984741211
2019-05-14,74.58999633789062
2019-05-15,74.29000091552734
2019-05-16,75.31999969482422
2019-05-17,75.5999984741211
2019-05-20,76.05000305175781
2019-05-21,76.7300033569336
2019-05-22,77.33000183105469
2019-05-23,78.05000305175781
2019-05-24,77.72000122070312
2019-05-28,76.25
2019-05-29,75.22000122070312
2019-05-30,74.30999755859375
2019-05-31,75.18000030517578
2019-06-03,75.95999908447266
2019-06-04,75.97000122070312
2019-06-05,77.61000061035156
2019-06-06,76.3499984741211
2019-06-07,75.79000091552734
2019-06-10,75.41999816894531
2019-06-11,73.91000366210938
2019-06-12,75.08000183105469
2019-06-13,76.06999969482422
2019-06-14,76.66000366210938
2019-06-17,76.41999816894531
2019-06-18,76.43000030517578
2019-06-19,77.16999816894531
2019-06-20,77.41000366210938
2019-06-21,78.3499984741211
2019-06-24,79.22000122070312
2019-06-25,78.69999694824219
2019-06-26,76.45999908447266
2019-06-27,76.72000122070312
2019-06-28,77.31999969482422
2019-07-01,77.05000305175781
2019-07-02,77.37999725341797
2019-07-03,78.11000061035156
2019-07-05,77.9000015258789
2019-07-08,78.16000366210938
2019-07-09,78.22000122070312
2019-07-10,78.12999725341797
2019-07-11,77.91000366210938
2019-07-12,77.5
2019-07-15,78.08999633789062
2019-07-16,77.4800033569336
2019-07-17,77.37000274658203
2019-07-18,77.41999816894531
2019-07-19,76.8499984741211
2019-07-22,76.26000213623047
2019-07-23,75.43000030517578
2019-07-24,75.18000030517578
2019-07-25,74.86000061035156
2019-07-26,75.1500015258789
2019-07-29,75.05000305175781
2019-07-30,75.02999877929688
2019-07-31,74.29000091552734
2019-08-01,75.91000366210938
2019-08-02,76.0199966430664
2019-08-05,74.66999816894531
2019-08-06,75.22000122070312
2019-08-07,74.43000030517578
2019-08-08,75.33000183105469
2019-08-09,74.83999633789062
2019-08-12,74.37000274658203
2019-08-13,75.37999725341797
2019-08-14,75.33000183105469
2019-08-15,77.05000305175781
2019-08-16,76.86000061035156
2019-08-19,77.79000091552734
2019-08-20,76.91000366210938
2019-08-21,76.98999786376953
2019-08-22,76.5199966430664
2019-08-23,75.94000244140625
2019-08-26,76.81999969482422
2019-08-27,77.1500015258789
2019-08-28,76.88999938964844
2019-08-29,77.76000213623047
2019-08-30,77.62999725341797
2019-09-03,78.80000305175781
2019-09-04,79.1500015258789
2019-09-05,77.43000030517578
2019-09-06,76.37000274658203
2019-09-09,76.66999816894531
2019-09-10,77.01000213623047
2019-09-11,78.43000030517578
2019-09-12,78.54000091552734
2019-09-13,78.5199966430664
2019-09-16,78.48999786376953
2019-09-17,79.02999877929688
2019-09-18,80.05999755859375
2019-09-19,80.91999816894531
2019-09-20,80.83999633789062
2019-09-23,80.8499984741211
2019-09-24,80.83999633789062
2019-09-25,80.38999938964844
2019-09-26,80.76000213623047
2019-09-27,80.98999786376953
2019-09-30,81.04000091552734
2019-10-01,81.22000122070312
2019-10-02,79.97000122070312
2019-10-03,79.62000274658203
2019-10-04,81.69999694824219
2019-10-07,81.18000030517578
2019-10-08,80.72000122070312
2019-10-09,81.33999633789062
2019-10-10,81.77999877929688
2019-10-11,81.9000015258789
2019-10-14,81.23999786376953
2019-10-15,81.37999725341797
2019-10-16,81.80000305175781
2019-10-17,82.37999725341797
2019-10-18,82.16000366210938
2019-10-21,82.41999816894531
2019-10-22,82.81999969482422
2019-10-23,82.72000122070312
2019-10-24,82.72000122070312
2019-10-25,81.88999938964844
2019-10-28,81.33000183105469
2019-10-29,81.73999786376953
2019-10-30,81.80999755859375
2019-10-31,82.55000305175781
2019-11-01,83.2699966430664
2019-11-04,83.05000305175781
2019-11-05,81.3499984741211
2019-11-06,80.94000244140625
2019-11-07,80.30999755859375
2019-11-08,80.27999877929688
2019-11-11,79.62000274658203
2019-11-12,79.72000122070312
2019-11-13,80.83999633789062
2019-11-14,81.55999755859375
2019-11-15,82.11000061035156
2019-11-18,82.58000183105469
2019-11-19,82.41999816894531
2019-11-20,82.9000015258789
2019-11-21,83.0199966430664
2019-11-22,83.23999786376953
2019-11-25,83.2300033569336
2019-11-26,83.45999908447266
2019-11-27,83.08000183105469
2019-11-29,83.11000061035156
2019-12-02,82.0
2019-12-03,81.94000244140625
2019-12-04,82.25
2019-12-05,81.19000244140625
2019-12-06,81.0
2019-12-09,79.91999816894531
2019-12-10,80.08999633789062
2019-12-11,80.9000015258789
2019-12-12,80.69000244140625
2019-12-13,80.87999725341797
2019-12-16,81.63999938964844
2019-12-17,81.55999755859375
2019-12-18,81.44999694824219
2019-12-19,81.80000305175781
2019-12-20,82.31999969482422
2019-12-23,81.43000030517578
2019-12-24,81.36000061035156
2019-12-26,81.45999908447266
2019-12-27,82.0
2019-12-30,82.08000183105469
2019-12-31,82.81999969482422
2020-01-02,81.95999908447266
2020-01-03,81.76000213623047
2020-01-06,82.38999938964844
2020-01-07,82.20999908447266
2020-01-08,81.69000244140625
2020-01-09,81.91999816894531
2020-01-10,82.06999969482422
2020-01-13,82.05000305175781
2020-01-14,81.94999694824219
2020-01-15,82.98999786376953
2020-01-16,83.51000213623047
2020-01-17,84.05000305175781
2020-01-21,84.02999877929688
2020-01-22,83.69000244140625
2020-01-23,84.06999969482422
2020-01-24,84.0
2020-01-27,83.31999969482422
2020-01-28,84.5199966430664
2020-01-29,85.38999938964844
2020-01-30,86.4800033569336
2020-01-31,85.75
2020-02-03,85.83999633789062
2020-02-04,84.55999755859375
2020-02-05,84.91999816894531
2020-02-06,85.2699966430664
2020-02-07,84.80999755859375
2020-02-10,84.58999633789062
2020-02-11,85.22000122070312
2020-02-12,85.77999877929688
2020-02-13,86.23999786376953
2020-02-14,87.45999908447266
2020-02-18,88.9800033569336
2020-02-19,87.83999633789062
2020-02-20,89.25
2020-02-21,89.37999725341797
2020-02-24,89.80000305175781
2020-02-25,87.79000091552734
2020-02-26,86.7699966430664
2020-02-27,81.27999877929688
2020-02-28,78.18000030517578
2020-03-02,84.18000030517578
2020-03-03,83.37999725341797
2020-03-04,89.02999877929688
2020-03-05,87.16999816894531
2020-03-06,86.69999694824219
2020-03-09,81.33000183105469
2020-03-10,83.22000122070312
2020-03-11,78.94999694824219
2020-03-12,71.30999755859375
2020-03-13,78.29000091552734
2020-03-16,68.6500015258789
2020-03-17,80.4800033569336
2020-03-18,80.26000213623047
2020-03-19,71.8499984741211
2020-03-20,67.22000122070312
2020-03-23,59.38999938964844
2020-03-24,65.66999816894531
2020-03-25,67.33999633789062
2020-03-26,72.44000244140625
2020-03-27,73.06999969482422
2020-03-30,76.80999755859375
2020-03-31,72.19000244140625
2020-04-01,69.93000030517578
2020-04-02,71.05999755859375
2020-04-03,69.55000305175781
2020-04-06,74.11000061035156
2020-04-07,73.44000244140625
2020-04-08,78.22000122070312
2020-04-09,81.58999633789062
2020-04-13,79.52999877929688
2020-04-14,82.0199966430664
2020-04-15,79.79000091552734
2020-04-16,78.06999969482422
2020-04-17,81.51000213623047
2020-04-20,79.11000061035156
2020-04-21,76.61000061035156
2020-04-22,78.73999786376953
2020-04-23,76.91000366210938
2020-04-24,77.91999816894531
2020-04-27,78.5199966430664
2020-04-28,79.2699966430664
2020-04-29,78.66999816894531
2020-04-30,77.12999725341797
2020-05-01,75.61000061035156
2020-05-04,75.80000305175781
2020-05-05,77.94000244140625
2020-05-06,77.7300033569336
2020-05-07,78.0999984741211
2020-05-08,78.4000015258789
2020-05-11,79.23999786376953
2020-05-12,78.94999694824219
2020-05-13,79.01000213623047
2020-05-14,79.62999725341797
2020-05-15,78.22000122070312
2020-05-18,79.8499984741211
2020-05-19,78.83000183105469
2020-05-20,78.75
2020-05-21,78.5999984741211
2020-05-22,80.51000213623047
2020-05-26,80.81999969482422
2020-05-27,81.55999755859375
2020-05-28,83.69999694824219
2020-05-29,85.01000213623047
2020-06-01,85.88999938964844
2020-06-02,86.2300033569336
2020-06-03,86.4800033569336
2020-06-04,84.95999908447266
2020-06-05,84.29000091552734
2020-06-08,86.4000015258789
2020-06-09,85.8499984741211
2020-06-10,87.0
2020-06-11,84.01000213623047
2020-06-12,83.1500015258789
2020-06-15,84.05000305175781
2020-06-16,84.91999816894531
2020-06-17,84.1500015258789
2020-06-18,84.52999877929688
2020-06-19,81.72000122070312
2020-06-22,83.25
2020-06-23,82.80000305175781
2020-06-24,82.58000183105469
2020-06-25,81.13999938964844
2020-06-26,79.68000030517578
2020-06-29,80.61000061035156
2020-06-30,81.18000030517578
2020-07-01,82.3499984741211
2020-07-02,82.69000244140625
2020-07-06,73.58999633789062
2020-07-07,74.22000122070312
2020-07-08,75.22000122070312
2020-07-09,73.7699966430664
2020-07-10,73.58000183105469
2020-07-13,73.68000030517578
2020-07-14,73.91999816894531
2020-07-15,75.44999694824219
2020-07-16,76.94999694824219
2020-07-17,78.58000183105469
2020-07-20,77.55000305175781
2020-07-21,78.20999908447266
2020-07-22,79.55000305175781
2020-07-23,80.58999633789062
2020-07-24,80.41000366210938
2020-07-27,80.22000122070312
2020-07-28,82.05999755859375
2020-07-29,82.26000213623047
2020-07-30,81.5199966430664
2020-07-31,81.02999877929688
2020-08-03,80.33000183105469
2020-08-04,80.87999725341797
2020-08-05,79.70999908447266
2020-08-06,79.62999725341797
2020-08-07,80.62000274658203
2020-08-10,80.12000274658203
2020-08-11,78.55999755859375
2020-08-12,79.58000183105469
2020-08-13,79.30999755859375
2020-08-14,78.8499984741211
2020-08-17,78.68000030517578
2020-08-18,78.18000030517578
2020-08-19,77.94000244140625
2020-08-20,77.69999694824219
2020-08-21,78.63999938964844
2020-08-24,79.0999984741211
2020-08-25,78.5
2020-08-26,78.08000183105469
2020-08-27,78.0
2020-08-28,78.0199966430664
2020-08-31,78.44000244140625
2020-09-01,77.81999969482422
2020-09-02,79.5999984741211
2020-09-03,78.98999786376953
2020-09-04,78.44000244140625
2020-09-08,78.19999694824219
2020-09-09,79.63999938964844
2020-09-10,78.7300033569336
2020-09-11,79.63999938964844
2020-09-14,80.7300033569336
2020-09-15,80.9000015258789
2020-09-16,81.5999984741211
2020-09-17,79.81999969482422
2020-09-18,77.95999908447266
2020-09-21,77.97000122070312
2020-09-22,77.5
2020-09-23,76.2699966430664
2020-09-24,76.30999755859375
2020-09-25,77.05000305175781
2020-09-28,77.2300033569336
2020-09-29,77.87999725341797
2020-09-30,78.93000030517578
2020-10-01,78.58999633789062
2020-10-02,79.80000305175781
2020-10-05,80.08999633789062
2020-10-06,81.11000061035156
2020-10-07,81.0199966430664
2020-10-08,82.05999755859375
2020-10-09,81.77999877929688
2020-10-12,82.41999816894531
2020-10-13,81.56999969482422
2020-10-14,81.05000305175781
2020-10-15,80.80999755859375
2020-10-16,81.41000366210938
2020-10-19,80.9000015258789
2020-10-20,81.08000183105469
2020-10-21,80.2300033569336
2020-10-22,81.18000030517578
2020-10-23,81.13999938964844
2020-10-26,81.72000122070312
2020-10-27,82.47000122070312
2020-10-28,79.80000305175781
2020-10-29,80.94999694824219
2020-10-30,80.33999633789062
2020-11-02,81.66000366210938
2020-11-03,82.91000366210938
2020-11-04,82.69999694824219
2020-11-05,83.13999938964844
2020-11-06,83.69999694824219
2020-11-09,84.0199966430664
2020-11-10,85.76000213623047
2020-11-11,85.68000030517578
2020-11-12,84.58000183105469
2020-11-13,84.93000030517578
2020-11-16,86.06999969482422
2020-11-17,84.16999816894531
2020-11-18,81.20999908447266
2020-11-19,79.76000213623047
2020-11-20,78.6500015258789
2020-11-23,79.05000305175781
2020-11-24,79.37999725341797
2020-11-25,79.41000366210938
2020-11-27,79.04000091552734
2020-11-30,78.48999786376953
2020-12-01,80.16000366210938
2020-12-02,80.27999877929688
2020-12-03,78.4000015258789
2020-12-04,75.87999725341797
2020-12-07,76.13999938964844
2020-12-08,74.75
2020-12-09,74.30000305175781
2020-12-10,74.31999969482422
2020-12-11,74.91000366210938
2020-12-14,74.47000122070312
2020-12-15,75.4800033569336
2020-12-16,75.16999816894531
2020-12-17,75.93000030517578
2020-12-18,75.37000274658203
2020-12-21,74.5199966430664
2020-12-22,73.5
2020-12-23,74.04000091552734
2020-12-24,74.2300033569336
2020-12-28,73.69999694824219
2020-12-29,73.87999725341797
2020-12-30,74.05999755859375
2020-12-31,75.19999694824219
2021-01-04,73.88999938964844
2021-01-05,73.0
2021-01-06,74.55999755859375
2021-01-07,72.95999908447266
2021-01-08,73.19999694824219
2021-01-11,72.66999816894531
2021-01-12,71.52999877929688
2021-01-13,72.23999786376953
2021-01-14,71.0199966430664
2021-01-15,72.08000183105469
2021-01-19,70.95999908447266
2021-01-20,71.58000183105469
2021-01-21,71.80000305175781
2021-01-22,72.29000091552734
2021-01-25,73.55999755859375
2021-01-26,73.63999938964844
2021-01-27,73.08000183105469
2021-01-28,72.66999816894531
2021-01-29,72.88999938964844
2021-02-01,72.68000030517578
2021-02-02,72.7699966430664
2021-02-03,72.56999969482422
2021-02-04,72.69000244140625
2021-02-05,73.73999786376953
2021-02-08,73.83000183105469
2021-02-09,73.11000061035156
2021-02-10,73.08999633789062
2021-02-11,73.05999755859375
2021-02-12,71.87000274658203
2021-02-16,71.12999725341797
2021-02-17,72.38999938964844
2021-02-18,72.70999908447266
2021-02-19,71.1500015258789
2021-02-22,71.16999816894531
2021-02-23,72.04000091552734
2021-02-24,71.16999816894531
2021-02-25,70.62999725341797
2021-02-26,68.31999969482422
2021-03-01,69.93000030517578
2021-03-02,69.80000305175781
2021-03-03,69.58000183105469
2021-03-04,68.0
2021-03-05,69.86000061035156
2021-03-08,72.0
2021-03-09,72.94000244140625
2021-03-10,73.20999908447266
2021-03-11,72.43000030517578
2021-03-12,73.54000091552734
2021-03-15,74.54000091552734
2021-03-16,74.29000091552734
2021-03-17,73.16999816894531
2021-03-18,73.5
2021-03-19,73.3499984741211
2021-03-22,73.5
2021-03-23,74.18000030517578
2021-03-24,74.16000366210938
2021-03-25,75.22000122070312
2021-03-26,75.77999877929688
2021-03-29,76.69999694824219
2021-03-30,75.52999877929688
2021-03-31,75.95999908447266
2021-04-01,75.72000122070312
2021-04-05,76.41000366210938
2021-04-06,76.37999725341797
2021-04-07,76.22000122070312
2021-04-08,76.20999908447266
2021-04-09,76.30000305175781
2021-04-12,76.26000213623047
2021-04-13,77.47000122070312
2021-04-14,77.41999816894531
2021-04-15,78.30999755859375
2021-04-16,78.88999938964844
2021-04-19,78.73999786376953
2021-04-20,80.11000061035156
2021-04-21,80.19999694824219
2021-04-22,79.41999816894531
2021-04-23,79.37999725341797
2021-04-26,78.68000030517578
2021-04-27,78.29000091552734
2021-04-28,77.63999938964844
2021-04-29,79.0199966430664
2021-04-30,79.9000015258789
2021-05-03,80.37000274658203
2021-05-04,79.41000366210938
2021-05-05,77.94999694824219
2021-05-06,78.4800033569336
2021-05-07,78.44999694824219
2021-05-10,79.45999908447266
2021-05-11,78.62999725341797
2021-05-12,77.13999938964844
2021-05-13,78.37999725341797
2021-05-14,78.06999969482422
2021-05-17,77.66999816894531
2021-05-18,77.16000366210938
2021-05-19,76.9800033569336
2021-05-20,77.23999786376953
2021-05-21,78.2300033569336
2021-05-24,77.08999633789062
2021-05-25,76.01000213623047
2021-05-26,75.94999694824219
2021-05-27,75.48999786376953
2021-05-28,76.13999938964844
2021-06-01,75.55000305175781
2021-06-02,76.38999938964844
2021-06-03,76.70999908447266
2021-06-04,76.5199966430664
2021-06-07,76.41000366210938
2021-06-08,75.80999755859375
2021-06-09,76.5
2021-06-10,77.44999694824219
2021-06-11,77.31999969482422
2021-06-14,78.2699966430664
2021-06-15,78.12000274658203
2021-06-16,76.5
2021-06-17,76.77999877929688
2021-06-18,74.81999969482422
2021-06-21,75.9000015258789
2021-06-22,75.6500015258789
2021-06-23,74.55000305175781
2021-06-24,74.61000061035156
2021-06-25,75.11000061035156
2021-06-28,75.23999786376953
2021-06-29,73.51000213623047
2021-06-30,73.56999969482422
2021-07-01,74.11000061035156
2021-07-02,74.20999908447266
2021-07-06,75.38999938964844
2021-07-07,75.63999938964844
2021-07-08,75.94999694824219
2021-07-09,75.55000305175781
2021-07-12,75.55000305175781
2021-07-13,74.5
2021-07-14,75.23999786376953
2021-07-15,76.13999938964844
2021-07-16,77.16000366210938
2021-07-19,75.86000061035156
2021-07-20,75.66999816894531
2021-07-21,74.72000122070312
2021-07-22,74.38999938964844
2021-07-23,75.31999969482422
2021-07-26,75.08999633789062
2021-07-27,76.83000183105469
2021-07-28,75.73999786376953
2021-07-29,75.51000213623047
2021-07-30,74.87000274658203
2021-08-02,75.3499984741211
2021-08-03,75.5
2021-08-04,75.47000122070312
2021-08-05,76.08000183105469
2021-08-06,76.0
2021-08-09,76.0
2021-08-10,76.44000244140625
2021-08-11,76.93000030517578
2021-08-12,77.36000061035156
2021-08-13,77.70999908447266
2021-08-16,78.45999908447266
2021-08-17,78.62000274658203
2021-08-18,77.9800033569336
2021-08-19,79.05999755859375
2021-08-20,80.05000305175781
2021-08-23,78.9800033569336
2021-08-24,78.54000091552734
2021-08-25,78.55999755859375
2021-08-26,78.44999694824219
2021-08-27,78.19000244140625
2021-08-30,78.30000305175781
2021-08-31,77.83999633789062
2021-09-01,78.9800033569336
2021-09-02,78.88999938964844
2021-09-03,78.37999725341797
2021-09-07,76.5199966430664
2021-09-08,77.83999633789062
2021-09-09,78.45999908447266
2021-09-10,77.30000305175781
2021-09-13,76.54000091552734
2021-09-14,76.1500015258789
2021-09-15,75.55000305175781
2021-09-16,74.93000030517578
2021-09-17,74.12000274658203
2021-09-20,74.5999984741211
2021-09-21,74.51000213623047
2021-09-22,74.83999633789062
2021-09-23,74.26000213623047
2021-09-24,74.58000183105469
2021-09-27,73.80999755859375
2021-09-28,73.13999938964844
2021-09-29,74.3499984741211
2021-09-30,73.0199966430664
2021-10-01,72.29000091552734
2021-10-04,73.3499984741211
2021-10-05,72.77999877929688
2021-10-06,74.16999816894531
2021-10-07,73.8499984741211
2021-10-08,72.69999694824219
2021-10-11,72.12000274658203
2021-10-12,72.5199966430664
2021-10-13,73.37000274658203
2021-10-14,73.6500015258789
2021-10-15,73.0999984741211
2021-10-18,71.95999908447266
2021-10-19,75.22000122070312
2021-10-20,76.58999633789062
2021-10-21,77.29000091552734
2021-10-22,77.29000091552734
2021-10-25,76.5
2021-10-26,76.58999633789062
2021-10-27,75.98999786376953
2021-10-28,76.33999633789062
2021-10-29,75.93000030517578
2021-11-01,75.41000366210938
2021-11-02,75.48999786376953
2021-11-03,75.4800033569336
2021-11-04,75.44000244140625
2021-11-05,76.52999877929688
2021-11-08,74.58000183105469
2021-11-09,74.58000183105469
2021-11-10,75.68000030517578
2021-11-11,75.06999969482422
2021-11-12,74.73999786376953
2021-11-15,75.87999725341797
2021-11-16,75.41000366210938
2021-11-17,75.3499984741211
2021-11-18,75.19000244140625
2021-11-19,74.19000244140625
2021-11-22,74.04000091552734
2021-11-23,74.81999969482422
2021-11-24,74.9000015258789
2021-11-26,73.66999816894531
2021-11-29,74.41999816894531
2021-11-30,71.19999694824219
2021-12-01,70.8499984741211
2021-12-02,71.83999633789062
2021-12-03,73.04000091552734
2021-12-06,74.29000091552734
2021-12-07,75.45999908447266
2021-12-08,75.12999725341797
2021-12-09,76.19000244140625
2021-12-10,75.95999908447266
2021-12-13,76.75
2021-12-14,76.5999984741211
2021-12-15,78.19999694824219
2021-12-16,78.56999969482422
2021-12-17,76.62999725341797
2021-12-20,77.95999908447266
2021-12-21,77.13999938964844
2021-12-22,77.1500015258789
2021-12-23,77.33999633789062
2021-12-27,77.43000030517578
2021-12-28,77.91000366210938
2021-12-29,78.41999816894531
2021-12-30,78.47000122070312
2021-12-31,78.55999755859375
2022-01-03,78.3499984741211
2022-01-04,78.0999984741211
2022-01-05,79.20999908447266
2022-01-06,79.05999755859375
2022-01-07,80.20999908447266
2022-01-10,79.83000183105469
2022-01-11,79.12999725341797
2022-01-12,79.31999969482422
2022-01-13,79.75
2022-01-14,79.16999816894531
2022-01-18,78.45999908447266
2022-01-19,79.02999877929688
2022-01-20,79.08999633789062
2022-01-21,79.30999755859375
2022-01-24,78.4800033569336
2022-01-25,77.9800033569336
2022-01-26,77.45999908447266
2022-01-27,78.20999908447266
2022-01-28,79.45999908447266
2022-01-31,80.66000366210938
2022-02-01,80.02999877929688
2022-02-02,81.31999969482422
2022-02-03,81.01000213623047
2022-02-04,80.18000030517578
2022-02-07,80.16999816894531
2022-02-08,80.33000183105469
2022-02-09,80.31999969482422
2022-02-10,78.25
2022-02-11,79.08000183105469
2022-02-14,78.75
2022-02-15,78.16999816894531
2022-02-16,78.66999816894531
2022-02-17,79.13999938964844
2022-02-18,79.1500015258789
2022-02-22,79.37000274658203
2022-02-23,77.63999938964844
2022-02-24,77.16000366210938
2022-02-25,79.69000244140625
2022-02-28,79.52999877929688
2022-03-01,79.29000091552734
2022-03-02,80.16000366210938
2022-03-03,80.72000122070312
2022-03-04,82.69999694824219
2022-03-07,83.3499984741211
2022-03-08,81.55999755859375
2022-03-09,81.0
2022-03-10,82.20999908447266
2022-03-11,82.26000213623047
2022-03-14,81.31999969482422
2022-03-15,81.0199966430664
2022-03-16,80.76000213623047
2022-03-17,82.69000244140625
2022-03-18,81.2699966430664
2022-03-21,81.83000183105469
2022-03-22,81.66000366210938
2022-03-23,81.62999725341797
2022-03-24,82.30000305175781
2022-03-25,83.97000122070312
2022-03-28,84.23999786376953
2022-03-29,84.88999938964844
2022-03-30,85.43000030517578
2022-03-31,84.97000122070312
2022-04-01,86.33000183105469
2022-04-04,85.3499984741211
2022-04-05,86.08999633789062
2022-04-06,87.83999633789062
2022-04-07,87.66000366210938
2022-04-08,88.37999725341797
2022-04-11,87.5199966430664
2022-04-12,87.38999938964844
2022-04-13,87.19000244140625
2022-04-14,87.4000015258789
2022-04-18,86.83000183105469
2022-04-19,86.97000122070312
2022-04-20,86.98999786376953
2022-04-21,86.55000305175781
2022-04-22,84.88999938964844
2022-04-25,84.55999755859375
2022-04-26,83.56999969482422
2022-04-27,83.37999725341797
2022-04-28,83.87000274658203
2022-04-29,81.63999938964844
2022-05-02,81.05000305175781
2022-05-03,81.2300033569336
2022-05-04,82.51000213623047
2022-05-05,83.04000091552734
2022-05-06,84.0199966430664
2022-05-09,83.7699966430664
2022-05-10,81.95999908447266
2022-05-11,83.0199966430664
2022-05-12,82.9000015258789
2022-05-13,83.61000061035156
2022-05-16,83.69000244140625
2022-05-17,84.25
2022-05-18,82.66000366210938
2022-05-19,82.20999908447266
2022-05-20,82.54000091552734
2022-05-23,83.06999969482422
2022-05-24,84.91999816894531
2022-05-25,84.66000366210938
2022-05-26,84.58000183105469
2022-05-27,85.16000366210938
2022-05-31,84.22000122070312
2022-06-01,83.70999908447266
2022-06-02,83.4800033569336
2022-06-03,82.70999908447266
2022-06-06,82.7300033569336
2022-06-07,83.0999984741211
2022-06-08,81.19000244140625
2022-06-09,79.33999633789062
2022-06-10,79.30999755859375
2022-06-13,76.31999969482422
2022-06-14,74.5999984741211
2022-06-15,74.87999725341797
2022-06-16,74.37999725341797
2022-06-17,73.41000366210938
2022-06-21,74.58000183105469
2022-06-22,75.41999816894531
2022-06-23,77.1500015258789
2022-06-24,78.13999938964844
2022-06-27,78.62000274658203
2022-06-28,78.52999877929688
2022-06-29,79.0199966430664
2022-06-30,79.80999755859375
2022-07-01,81.23999786376953
2022-07-05,79.43000030517578
2022-07-06,80.02999877929688
2022-07-07,79.81999969482422
2022-07-08,79.37999725341797
2022-07-11,79.77999877929688
2022-07-12,79.25
2022-07-13,78.66000366210938
2022-07-14,78.7699966430664
2022-07-15,79.19999694824219
2022-07-18,78.01000213623047
2022-07-19,77.77999877929688
2022-07-20,75.7699966430664
2022-07-21,75.95999908447266
2022-07-22,77.3499984741211
2022-07-25,78.5999984741211
2022-07-26,79.25
2022-07-27,79.19999694824219
2022-07-28,81.31999969482422
2022-07-29,81.9800033569336
2022-08-01,82.54000091552734
2022-08-02,82.16000366210938
2022-08-03,83.19999694824219
2022-08-04,82.88999938964844
2022-08-05,82.56999969482422
2022-08-08,81.38999938964844
2022-08-09,82.37999725341797
2022-08-10,82.13999938964844
2022-08-11,81.76000213623047
2022-08-12,82.83000183105469
2022-08-15,84.6500015258789
2022-08-16,85.44999694824219
2022-08-17,85.62000274658203
2022-08-18,85.6500015258789
2022-08-19,85.62000274658203
2022-08-22,84.56999969482422
2022-08-23,83.93000030517578
2022-08-24,84.30999755859375
2022-08-25,84.30000305175781
2022-08-26,83.08000183105469
2022-08-29,83.61000061035156
2022-08-30,82.33999633789062
2022-08-31,81.80000305175781
2022-09-01,82.36000061035156
2022-09-02,81.83000183105469
2022-09-06,81.5
2022-09-07,83.38999938964844
2022-09-08,82.7699966430664
2022-09-09,83.16000366210938
2022-09-12,84.19999694824219
2022-09-13,82.23999786376953
2022-09-14,82.44000244140625
2022-09-15,80.91999816894531
2022-09-16,80.81999969482422
2022-09-19,81.18000030517578
2022-09-20,80.02999877929688
2022-09-21,78.93000030517578
2022-09-22,78.44000244140625
2022-09-23,77.75
2022-09-26,75.83999633789062
2022-09-27,74.02999877929688
2022-09-28,74.86000061035156
2022-09-29,71.05999755859375
2022-09-30,69.11000061035156
2022-10-03,71.08999633789062
2022-10-04,71.5
2022-10-05,69.01000213623047
2022-10-06,65.95999908447266
2022-10-07,64.38999938964844
2022-10-10,64.5
2022-10-11,64.83000183105469
2022-10-12,62.65999984741211
2022-10-13,65.04000091552734
2022-10-14,64.30999755859375
2022-10-17,65.27999877929688
2022-10-18,66.54000091552734
2022-10-19,65.69000244140625
2022-10-20,64.41000366210938
2022-10-21,65.52999877929688
2022-10-24,66.01000213623047
2022-10-25,66.91999816894531
2022-10-26,67.12000274658203
2022-10-27,67.37000274658203
2022-10-28,69.41000366210938
2022-10-31,69.97000122070312
2022-11-01,69.72000122070312
2022-11-02,69.04000091552734
2022-11-03,69.2300033569336
2022-11-04,67.12999725341797
2022-11-07,62.939998626708984
2022-11-08,62.619998931884766
2022-11-09,60.41999816894531
2022-11-10,62.369998931884766
2022-11-11,61.65999984741211
2022-11-14,57.959999084472656
2022-11-15,58.880001068115234
2022-11-16,59.61000061035156
2022-11-17,58.369998931884766
2022-11-18,59.15999984741211
2022-11-21,59.540000915527344
2022-11-22,60.25
2022-11-23,61.029998779296875
2022-11-25,61.529998779296875
2022-11-28,60.619998931884766
2022-11-29,59.77000045776367
2022-11-30,61.11000061035156
2022-12-01,60.369998931884766
2022-12-02,60.470001220703125
2022-12-05,59.27000045776367
2022-12-06,58.25
2022-12-07,58.0
2022-12-08,58.290000915527344
2022-12-09,58.279998779296875
2022-12-12,59.97999954223633
2022-12-13,59.97999954223633
2022-12-14,59.27000045776367
2022-12-15,58.84000015258789
2022-12-16,58.619998931884766
2022-12-19,59.25
2022-12-20,59.58000183105469
2022-12-21,60.04999923706055
2022-12-22,60.4900016784668
2022-12-23,60.790000915527344
2022-12-27,61.779998779296875
2022-12-28,61.459999084472656
2022-12-29,61.63999938964844
2022-12-30,61.31999969482422
2023-01-03,62.970001220703125
2023-01-04,63.209999084472656
2023-01-05,61.459999084472656
