Date,PFE
2018-05-11,23.659494400024414
2018-05-14,23.899415969848633
2018-05-15,23.786115646362305
2018-05-16,23.77945327758789
2018-05-17,23.79945182800293
2018-05-18,23.75279426574707
2018-05-21,23.85942840576172
2018-05-22,23.806114196777344
2018-05-23,23.972732543945312
2018-05-24,23.91941261291504
2018-05-25,23.77945327758789
2018-05-29,23.79277992248535
2018-05-30,24.026052474975586
2018-05-31,23.946075439453125
2018-06-01,24.15933609008789
2018-06-04,24.292638778686523
2018-06-05,24.285968780517578
2018-06-06,24.245983123779297
2018-06-07,24.319297790527344
2018-06-08,24.439258575439453
2018-06-11,24.192668914794922
2018-06-12,24.192668914794922
2018-06-13,24.139352798461914
2018-06-14,24.099365234375
2018-06-15,24.23265266418457
2018-06-18,24.099365234375
2018-06-19,24.139352798461914
2018-06-20,24.299297332763672
2018-06-21,24.192668914794922
2018-06-22,24.33262062072754
2018-06-25,24.245983123779297
2018-06-26,24.245983123779297
2018-06-27,24.132686614990234
2018-06-28,24.23265266418457
2018-06-29,24.179336547851562
2018-07-02,24.212661743164062
2018-07-03,24.225994110107422
2018-07-05,24.572555541992188
2018-07-06,24.732501983642578
2018-07-09,24.76582908630371
2018-07-10,24.94577407836914
2018-07-11,24.79914665222168
2018-07-12,25.00575065612793
2018-07-13,25.012422561645508
2018-07-16,24.912446975708008
2018-07-17,25.09239387512207
2018-07-18,25.09905433654785
2018-07-19,24.89911651611328
2018-07-20,24.879119873046875
2018-07-23,24.79914665222168
2018-07-24,25.125713348388672
2018-07-25,25.31899070739746
2018-07-26,25.43229103088379
2018-07-27,25.598905563354492
2018-07-30,25.718860626220703
2018-07-31,26.611934661865234
2018-08-01,26.83853530883789
2018-08-02,26.650331497192383
2018-08-03,27.248531341552734
2018-08-06,27.5846004486084
2018-08-07,27.450178146362305
2018-08-08,27.83329200744629
2018-08-09,27.557727813720703
2018-08-10,27.510671615600586
2018-08-13,27.43000602722168
2018-08-14,27.36280059814453
2018-08-15,27.665260314941406
2018-08-16,27.84001922607422
2018-08-17,28.290348052978516
2018-08-20,28.45166015625
2018-08-21,28.337398529052734
2018-08-22,28.276912689208984
2018-08-23,28.36427879333496
2018-08-24,28.498708724975586
2018-08-27,27.947561264038086
2018-08-28,27.893789291381836
2018-08-29,27.893789291381836
2018-08-30,27.893789291381836
2018-08-31,27.9072322845459
2018-09-04,27.806415557861328
2018-09-05,28.129039764404297
2018-09-06,28.08199119567871
2018-09-07,28.36427879333496
2018-09-10,28.270185470581055
2018-09-11,28.438222885131836
2018-09-12,28.50543212890625
2018-09-13,28.801172256469727
2018-09-14,28.875102996826172
2018-09-17,28.90871810913086
2018-09-18,29.24478530883789
2018-09-19,29.076759338378906
2018-09-20,29.40609359741211
2018-09-21,29.614465713500977
2018-09-24,29.527080535888672
2018-09-25,29.432985305786133
2018-09-26,29.359050750732422
2018-09-27,29.506927490234375
2018-09-28,29.62118911743164
2018-10-01,29.755617141723633
2018-10-02,29.722000122070312
2018-10-03,30.118566513061523
2018-10-04,30.04463005065918
2018-10-05,30.18577766418457
2018-10-08,30.434467315673828
2018-10-09,30.562175750732422
2018-10-10,29.91693115234375
2018-10-11,28.774290084838867
2018-10-12,29.426267623901367
2018-10-15,28.98265266418457
2018-10-16,29.527080535888672
2018-10-17,29.957260131835938
2018-10-18,29.574138641357422
2018-10-19,29.910207748413086
2018-10-22,29.822826385498047
2018-10-23,29.6413516998291
2018-10-24,28.552488327026367
2018-10-25,29.177581787109375
2018-10-26,28.63314437866211
2018-10-29,29.05657958984375
2018-10-30,28.82805824279785
2018-10-31,28.942317962646484
2018-11-01,29.352331161499023
2018-11-02,28.854948043823242
2018-11-05,29.25151252746582
2018-11-06,28.90871810913086
2018-11-07,29.842981338500977
2018-11-08,29.700754165649414
2018-11-09,29.992002487182617
2018-11-12,29.876855850219727
2018-11-13,29.477237701416016
2018-11-14,29.06407356262207
2018-11-15,29.267271041870117
2018-11-16,29.470462799072266
2018-11-19,29.92427635192871
2018-11-20,29.484010696411133
2018-11-21,29.19277000427246
2018-11-23,29.2198486328125
2018-11-26,29.355321884155273
2018-11-27,29.849761962890625
2018-11-28,30.411949157714844
2018-11-29,30.825109481811523
2018-11-30,31.312788009643555
2018-12-03,31.150226593017578
2018-12-04,30.57450294494629
2018-12-06,30.466129302978516
2018-12-07,29.7481689453125
2018-12-10,30.07328224182129
2018-12-11,29.80913543701172
2018-12-12,29.91073226928711
2018-12-13,30.18843650817871
2018-12-14,29.66688346862793
2018-12-17,29.199535369873047
2018-12-18,28.718631744384766
2018-12-19,28.427371978759766
2018-12-20,28.413833618164062
2018-12-21,28.400293350219727
2018-12-24,27.4655704498291
2018-12-26,28.576393127441406
2018-12-27,29.02342987060547
2018-12-28,29.097929000854492
2018-12-31,29.565284729003906
2019-01-02,29.294355392456055
2019-01-03,28.474794387817383
2019-01-04,29.12502670288086
2019-01-07,29.280803680419922
2019-01-08,29.41628074645996
2019-01-09,29.355321884155273
2019-01-10,28.657670974731445
2019-01-11,29.043750762939453
2019-01-14,28.698314666748047
2019-01-15,28.942148208618164
2019-01-16,28.522207260131836
2019-01-17,28.766042709350586
2019-01-18,28.806676864624023
2019-01-22,28.63057518005371
2019-01-23,28.556072235107422
2019-01-24,27.73651695251465
2019-01-25,27.526531219482422
2019-01-28,26.774702072143555
2019-01-29,27.61458969116211
2019-01-30,28.16322135925293
2019-01-31,29.00360870361328
2019-02-01,29.29740333557129
2019-02-04,28.99677848815918
2019-02-05,28.77130889892578
2019-02-06,28.921611785888672
2019-02-07,28.491180419921875
2019-02-08,28.853296279907227
2019-02-11,28.47751235961914
2019-02-12,28.607324600219727
2019-02-13,28.491180419921875
2019-02-14,28.675649642944336
2019-02-15,28.969446182250977
2019-02-19,29.106096267700195
2019-02-20,28.832799911499023
2019-02-21,28.791797637939453
2019-02-22,29.352066040039062
2019-02-25,29.43404769897461
2019-02-26,29.393056869506836
2019-02-27,29.331567764282227
2019-02-28,29.61851692199707
2019-03-01,29.625362396240234
