Date,SIG
2016-11-02,66.11672973632812
2016-11-03,66.59488677978516
2016-11-04,67.0977783203125
2016-11-07,68.94441986083984
2016-11-08,68.3178939819336
2016-11-09,71.51655578613281
2016-11-10,74.02273559570312
2016-11-11,74.2947769165039
2016-11-14,76.2073974609375
2016-11-15,73.86609649658203
2016-11-16,74.8965835571289
2016-11-17,75.94358825683594
2016-11-18,73.33847045898438
2016-11-21,73.27250671386719
2016-11-22,74.84710693359375
2016-11-23,77.37804412841797
2016-11-25,76.72674560546875
2016-11-28,76.0425033569336
2016-11-29,75.69624328613281
2016-11-30,75.25931549072266
2016-12-01,75.2263412475586
2016-12-02,75.90235137939453
2016-12-05,77.19666290283203
2016-12-06,77.47695922851562
2016-12-07,78.55689239501953
2016-12-08,80.83224487304688
2016-12-09,81.38459777832031
2016-12-12,79.4637451171875
2016-12-13,79.2823715209961
2016-12-14,78.29310607910156
2016-12-15,78.3343276977539
2016-12-16,77.55115509033203
2016-12-19,77.83145141601562
2016-12-20,78.46623992919922
2016-12-21,78.1199722290039
2016-12-22,76.9988021850586
2016-12-23,76.84215545654297
2016-12-27,77.25437927246094
2016-12-28,77.24612426757812
2016-12-29,77.45221710205078
2016-12-30,77.70779418945312
2017-01-03,78.26837921142578
2017-01-04,78.83718872070312
2017-01-05,72.52232360839844
2017-01-06,72.72843170166016
2017-01-09,70.99717712402344
2017-01-10,72.10188293457031
2017-01-11,69.82653045654297
2017-01-12,69.5462646484375
2017-01-13,66.59488677978516
2017-01-17,66.89991760253906
2017-01-18,67.6253890991211
2017-01-19,66.58661651611328
2017-01-20,66.54542541503906
2017-01-23,66.70207214355469
2017-01-24,68.20247650146484
2017-01-25,68.6242446899414
2017-01-26,67.77242279052734
2017-01-27,66.15151977539062
2017-01-30,65.46510314941406
2017-01-31,64.23289489746094
2017-02-01,63.687068939208984
2017-02-02,62.9510498046875
2017-02-03,63.099891662597656
2017-02-06,61.24741744995117
2017-02-07,59.50244140625
2017-02-08,59.91595458984375
2017-02-09,60.883544921875
2017-02-10,60.27982711791992
2017-02-13,60.4534912109375
2017-02-14,61.710548400878906
2017-02-15,62.396942138671875
2017-02-16,60.76778030395508
2017-02-17,61.123382568359375
2017-02-21,61.6030387878418
2017-02-22,60.875274658203125
2017-02-23,59.858070373535156
2017-02-24,61.03240203857422
2017-02-27,60.27155303955078
2017-02-28,52.58875274658203
2017-03-01,53.65559005737305
2017-03-02,54.548744201660156
2017-03-03,53.4074821472168
2017-03-06,54.25101852416992
2017-03-07,52.307586669921875
2017-03-08,53.258628845214844
2017-03-09,57.90635681152344
2017-03-10,57.7326774597168
2017-03-13,56.798179626464844
2017-03-14,56.09522247314453
2017-03-15,56.533538818359375
2017-03-16,56.947052001953125
2017-03-17,56.442562103271484
2017-03-20,55.82231903076172
2017-03-21,55.00359344482422
2017-03-22,55.81404495239258
2017-03-23,56.43429946899414
2017-03-24,56.459110260009766
2017-03-27,57.608642578125
2017-03-28,58.270225524902344
2017-03-29,58.74162292480469
2017-03-30,58.44389724731445
2017-03-31,57.28609085083008
2017-04-03,56.31024932861328
2017-04-04,54.76375961303711
2017-04-05,54.970516204833984
2017-04-06,55.82231903076172
2017-04-07,56.38467025756836
2017-04-10,56.76508331298828
2017-04-11,56.20274353027344
2017-04-12,55.4501838684082
2017-04-13,55.135921478271484
2017-04-17,55.3426513671875
2017-04-18,54.4660530090332
2017-04-19,54.722415924072266
2017-04-20,55.747886657714844
2017-04-21,54.69760513305664
2017-04-24,54.664512634277344
2017-04-25,55.30133056640625
2017-04-26,55.93275451660156
2017-04-27,55.06037139892578
2017-04-28,54.70310592651367
2017-05-01,54.33753967285156
2017-05-02,54.570167541503906
2017-05-03,54.013492584228516
2017-05-04,53.09126281738281
2017-05-05,54.013492584228516
2017-05-08,53.5565299987793
2017-05-09,53.963645935058594
2017-05-10,52.376731872558594
2017-05-11,51.24678039550781
2017-05-12,49.958953857421875
2017-05-15,50.0088005065918
2017-05-16,48.621280670166016
2017-05-17,48.937007904052734
2017-05-18,49.294273376464844
2017-05-19,48.72930145263672
2017-05-22,49.65984344482422
2017-05-23,48.50497055053711
2017-05-24,45.30619812011719
2017-05-25,41.79169845581055
2017-05-26,40.96916198730469
2017-05-30,39.78104782104492
2017-05-31,39.96384048461914
2017-06-01,43.5447998046875
2017-06-02,44.043304443359375
2017-06-05,43.92698287963867
2017-06-06,44.82429885864258
2017-06-07,46.61893081665039
2017-06-08,47.333465576171875
2017-06-09,49.427215576171875
2017-06-12,49.75954818725586
2017-06-13,49.15302658081055
2017-06-14,49.826011657714844
2017-06-15,49.77615737915039
2017-06-16,50.216514587402344
2017-06-19,50.55716323852539
2017-06-20,49.435523986816406
2017-06-21,46.69371032714844
2017-06-22,47.34178924560547
2017-06-23,48.52988815307617
2017-06-26,50.05865478515625
2017-06-27,52.3434944152832
2017-06-28,52.38502883911133
2017-06-29,52.92509460449219
2017-06-30,52.54289245605469
2017-07-03,52.79214859008789
2017-07-05,53.249114990234375
2017-07-06,51.1553840637207
2017-07-07,51.54587173461914
2017-07-10,50.623634338378906
2017-07-11,49.94234085083008
2017-07-12,49.0948600769043
2017-07-13,50.28297805786133
2017-07-14,49.75123977661133
2017-07-17,48.65452194213867
2017-07-18,47.449790954589844
2017-07-19,48.5381965637207
2017-07-20,48.837303161621094
2017-07-21,48.812381744384766
2017-07-24,48.4135856628418
2017-07-25,51.07229232788086
2017-07-26,50.84682846069336
2017-07-27,52.04930877685547
2017-07-28,51.364559173583984
2017-07-31,51.072296142578125
2017-08-01,51.26436233520508
2017-08-02,49.16835021972656
2017-08-03,50.045162200927734
2017-08-04,50.82176971435547
2017-08-07,51.74867630004883
2017-08-08,51.77375030517578
2017-08-09,50.312381744384766
2017-08-10,46.47111511230469
2017-08-11,47.21430587768555
2017-08-14,47.01388931274414
2017-08-15,44.73418426513672
2017-08-16,45.001407623291016
2017-08-17,45.176761627197266
2017-08-18,44.75088882446289
2017-08-21,44.10788345336914
2017-08-22,43.548397064208984
2017-08-23,43.331275939941406
2017-08-24,50.55455017089844
2017-08-25,52.34158706665039
2017-08-28,52.34994125366211
2017-08-29,52.41673278808594
2017-08-30,52.54199981689453
2017-08-31,52.667259216308594
2017-09-01,53.74448013305664
2017-09-05,53.9114875793457
2017-09-06,54.838401794433594
2017-09-07,54.18708038330078
2017-09-08,54.688114166259766
2017-09-11,55.314388275146484
2017-09-12,57.03461837768555
2017-09-13,57.393707275390625
2017-09-14,57.518951416015625
2017-09-15,58.245460510253906
2017-09-18,56.36656951904297
2017-09-19,56.03255081176758
2017-09-20,54.203765869140625
2017-09-21,53.928199768066406
2017-09-22,53.76953887939453
2017-09-25,54.8551139831543
2017-09-26,54.65469741821289
2017-09-27,55.573265075683594
2017-09-28,56.03255081176758
2017-09-29,55.573265075683594
2017-10-02,55.222537994384766
2017-10-03,56.47511672973633
2017-10-04,55.84883499145508
2017-10-05,56.491817474365234
2017-10-06,56.21625900268555
2017-10-09,54.74654769897461
2017-10-10,55.4897575378418
2017-10-11,53.519004821777344
2017-10-12,51.431365966796875
2017-10-13,50.111968994140625
2017-10-16,50.60465621948242
2017-10-17,51.08899688720703
2017-10-18,51.314456939697266
2017-10-19,52.53364562988281
2017-10-20,55.08058166503906
2017-10-23,54.44593811035156
2017-10-24,55.5482063293457
2017-10-25,54.696449279785156
2017-10-26,55.2418212890625
2017-10-27,56.01373291015625
2017-10-30,54.000057220458984
2017-10-31,55.01527786254883
2017-11-01,55.77042007446289
2017-11-02,55.70328140258789
2017-11-03,54.864253997802734
2017-11-06,56.634613037109375
2017-11-07,56.07246780395508
2017-11-08,56.458431243896484
2017-11-09,59.445377349853516
2017-11-10,59.411808013916016
2017-11-13,58.30427932739258
2017-11-14,60.7542724609375
2017-11-15,61.895347595214844
2017-11-16,62.25613021850586
2017-11-17,64.25301361083984
2017-11-20,63.63214111328125
2017-11-21,44.292476654052734
2017-11-22,44.477054595947266
2017-11-24,41.78375244140625
2017-11-27,43.839385986328125
2017-11-28,44.5441780090332
2017-11-29,43.94845962524414
2017-11-30,43.87295150756836
2017-12-01,43.621238708496094
2017-12-04,42.06063461303711
2017-12-05,42.31235122680664
2017-12-06,42.72346878051758
2017-12-07,43.050697326660156
2017-12-08,44.65325927734375
2017-12-11,44.26728820800781
2017-12-12,44.48543930053711
2017-12-13,45.21540451049805
2017-12-14,44.686805725097656
2017-12-15,45.09794616699219
2017-12-18,46.07959747314453
2017-12-19,44.67841720581055
2017-12-20,45.39997863769531
2017-12-21,46.7760009765625
2017-12-22,47.489173889160156
2017-12-26,48.4456787109375
2017-12-27,47.51435089111328
2017-12-28,46.91862106323242
2017-12-29,47.44721603393555
2018-01-02,46.390045166015625
2018-01-03,45.97890853881836
2018-01-04,46.81795120239258
2018-01-05,47.766048431396484
2018-01-08,48.1939582824707
2018-01-09,47.48078536987305
2018-01-10,44.20855712890625
2018-01-11,46.3313102722168
2018-01-12,47.774444580078125
2018-01-16,47.64858627319336
2018-01-17,46.68370819091797
2018-01-18,46.97736358642578
2018-01-19,46.20545959472656
2018-01-22,46.87667465209961
2018-01-23,48.05971908569336
2018-01-24,46.91862106323242
2018-01-25,45.94534683227539
2018-01-26,46.3984375
2018-01-29,45.92856979370117
2018-01-30,44.35118865966797
2018-01-31,44.3847541809082
2018-02-01,44.42695999145508
2018-02-02,43.355106353759766
2018-02-05,41.25359344482422
2018-02-06,41.77687454223633
2018-02-07,42.31700897216797
2018-02-08,41.67559051513672
2018-02-09,41.32111740112305
2018-02-12,40.9244499206543
2018-02-13,41.35487747192383
2018-02-14,43.14411926269531
2018-02-15,43.24538803100586
2018-02-16,43.321353912353516
2018-02-20,41.44771957397461
2018-02-21,42.257930755615234
2018-02-22,42.79808044433594
2018-02-23,44.097801208496094
2018-02-26,43.701133728027344
2018-02-27,42.73899841308594
2018-02-28,42.43517303466797
2018-03-01,43.549217224121094
2018-03-02,43.10190200805664
2018-03-05,42.49425506591797
2018-03-06,41.14387893676758
2018-03-07,41.72623062133789
2018-03-08,40.39274215698242
2018-03-09,41.27048110961914
2018-03-12,40.494022369384766
2018-03-13,40.434940338134766
2018-03-14,32.256805419921875
2018-03-15,31.69133186340332
2018-03-16,32.645042419433594
2018-03-19,33.30333709716797
2018-03-20,32.299007415771484
2018-03-21,33.69157409667969
2018-03-22,33.26957321166992
2018-03-23,32.79695510864258
2018-03-26,32.49311065673828
2018-03-27,32.05424118041992
2018-03-28,32.26525115966797
2018-03-29,32.5099983215332
2018-04-02,30.45069122314453
2018-04-03,29.927427291870117
2018-04-04,31.125877380371094
2018-04-05,31.64070701599121
2018-04-06,31.590057373046875
2018-04-09,31.708221435546875
2018-04-10,31.784177780151367
2018-04-11,31.81793975830078
2018-04-12,32.47624206542969
2018-04-13,32.602840423583984
2018-04-16,33.44681167602539
2018-04-17,33.30333709716797
2018-04-18,33.44681167602539
2018-04-19,31.927654266357422
2018-04-20,32.61970901489258
2018-04-23,33.31177520751953
2018-04-24,33.32865905761719
2018-04-25,33.83503723144531
2018-04-26,33.9109992980957
2018-04-27,34.32455062866211
2018-04-30,32.81382369995117
2018-05-01,32.65348815917969
2018-05-02,32.0289421081543
2018-05-03,31.69654083251953
2018-05-04,32.28462219238281
2018-05-07,31.849958419799805
2018-05-08,31.705059051513672
2018-05-09,32.250518798828125
2018-05-10,32.634056091308594
2018-05-11,32.4976806640625
2018-05-14,32.45507049560547
2018-05-15,32.531776428222656
2018-05-16,33.102813720703125
2018-05-17,33.2136116027832
2018-05-18,33.656803131103516
2018-05-21,33.99770736694336
2018-05-22,33.95509719848633
2018-05-23,35.10569381713867
2018-05-24,36.24774932861328
2018-05-25,36.332984924316406
2018-05-29,36.298885345458984
2018-05-30,36.690940856933594
2018-05-31,36.64833068847656
2018-06-01,36.31593704223633
2018-06-04,37.244930267333984
2018-06-05,37.628448486328125
2018-06-06,44.54902648925781
2018-06-07,45.93824768066406
2018-06-08,47.22520065307617
2018-06-11,48.17976379394531
2018-06-12,49.364437103271484
2018-06-13,48.65704345703125
2018-06-14,47.31043243408203
2018-06-15,47.676910400390625
2018-06-18,48.9127311706543
2018-06-19,48.69966125488281
2018-06-20,50.4297981262207
2018-06-21,49.64570236206055
2018-06-22,49.50932693481445
2018-06-25,48.665557861328125
2018-06-26,49.45817947387695
2018-06-27,48.69966125488281
2018-06-28,49.211036682128906
2018-06-29,47.514984130859375
2018-07-02,47.82180404663086
2018-07-03,47.77066421508789
2018-07-05,49.304779052734375
2018-07-06,50.2849006652832
2018-07-09,51.1798095703125
2018-07-10,50.72810745239258
2018-07-11,51.094573974609375
2018-07-12,51.08606719970703
2018-07-13,49.55194091796875
2018-07-16,49.44114303588867
2018-07-17,49.935482025146484
2018-07-18,50.03774642944336
2018-07-19,51.69969940185547
2018-07-20,51.384361267089844
2018-07-23,51.1798095703125
2018-07-24,50.8048095703125
2018-07-25,51.35879135131836
2018-07-26,51.49516296386719
2018-07-27,51.92129898071289
2018-07-30,52.53494644165039
2018-07-31,49.211036682128906
2018-08-01,49.79910659790039
2018-08-02,50.70827865600586
2018-08-03,50.52816390991211
2018-08-06,50.999916076660156
2018-08-07,51.282958984375
2018-08-08,51.180030822753906
2018-08-09,51.21434783935547
2018-08-10,51.33441925048828
2018-08-13,51.05137634277344
2018-08-14,53.80463790893555
2018-08-15,52.10636901855469
2018-08-16,52.24360656738281
2018-08-17,53.521602630615234
2018-08-20,54.63662338256836
2018-08-21,54.628055572509766
2018-08-22,54.81675338745117
2018-08-23,53.753177642822266
2018-08-24,52.92119216918945
2018-08-27,50.116458892822266
2018-08-28,47.225955963134766
2018-08-29,46.87429428100586
2018-08-30,58.05035400390625
2018-08-31,55.06549072265625
2018-09-04,54.19062805175781
2018-09-05,53.38436508178711
2018-09-06,54.91108703613281
2018-09-07,53.898990631103516
2018-09-10,55.39999771118164
2018-09-11,55.64017868041992
2018-09-12,55.67448043823242
2018-09-13,55.62301254272461
2018-09-14,56.309181213378906
2018-09-17,58.05035400390625
2018-09-18,57.904544830322266
2018-09-19,57.750160217285156
2018-09-20,57.578609466552734
2018-09-21,57.14974594116211
2018-09-24,55.365699768066406
2018-09-25,55.55439376831055
2018-09-26,56.51503372192383
2018-09-27,56.35206985473633
2018-09-28,56.549354553222656
2018-10-01,55.71736526489258
2018-10-02,54.001922607421875
2018-10-03,54.21635437011719
2018-10-04,54.05337905883789
2018-10-05,53.49586868286133
2018-10-08,53.14419174194336
2018-10-09,52.62957763671875
2018-10-10,51.37731170654297
2018-10-11,51.42019271850586
2018-10-12,49.77336883544922
2018-10-15,49.627559661865234
2018-10-16,50.185081481933594
2018-10-17,49.39598846435547
2018-10-18,48.08367919921875
2018-10-19,45.9565315246582
2018-10-22,45.47621536254883
2018-10-23,45.09881591796875
2018-10-24,43.349063873291016
2018-10-25,44.23251724243164
2018-10-26,43.786495208740234
2018-10-29,46.831398010253906
2018-10-30,49.87630081176758
2018-10-31,48.075096130371094
2018-11-01,49.499732971191406
2018-11-02,50.28544235229492
2018-11-05,52.65983963012695
2018-11-06,52.789363861083984
2018-11-07,52.038177490234375
2018-11-08,51.88276290893555
2018-11-09,49.45656967163086
2018-11-12,47.79015350341797
2018-11-13,48.299583435058594
2018-11-14,48.5931396484375
2018-11-15,48.58451461791992
2018-11-16,48.964420318603516
2018-11-19,45.86474609375
2018-11-20,43.9997673034668
2018-11-21,45.5798225402832
2018-11-23,44.560970306396484
2018-11-26,46.00288391113281
2018-11-27,45.57118225097656
2018-11-28,45.15673828125
2018-11-29,44.75957107543945
2018-11-30,45.502105712890625
2018-12-03,45.79566955566406
2018-12-04,43.19678497314453
2018-12-06,35.40012741088867
2018-12-07,33.28474807739258
2018-12-10,31.74786376953125
2018-12-11,29.943323135375977
2018-12-12,29.75336456298828
2018-12-13,28.561857223510742
2018-12-14,28.164684295654297
2018-12-17,27.18902587890625
2018-12-18,26.947265625
2018-12-19,26.99907112121582
2018-12-20,26.653701782226562
2018-12-21,25.971603393554688
2018-12-24,25.332672119140625
2018-12-26,26.886825561523438
2018-12-27,27.07677459716797
2018-12-28,27.03360366821289
2018-12-31,27.43077850341797
2019-01-02,28.553220748901367
2019-01-03,28.052444458007812
2019-01-04,29.93468475341797
2019-01-07,30.19371223449707
2019-01-08,31.022607803344727
2019-01-09,31.963722229003906
2019-01-10,30.72039794921875
2019-01-11,30.694488525390625
2019-01-14,29.572046279907227
2019-01-15,29.200782775878906
2019-01-16,28.803613662719727
2019-01-17,21.69768714904785
2019-01-18,21.939443588256836
2019-01-22,20.67021369934082
2019-01-23,21.067392349243164
2019-01-24,21.196901321411133
2019-01-25,21.71495246887207
2019-01-28,21.801298141479492
2019-01-29,20.90334129333496
2019-01-30,20.981050491333008
2019-01-31,21.358060836791992
2019-02-01,21.016117095947266
2019-02-04,21.23531150817871
2019-02-05,21.559711456298828
2019-02-06,21.629858016967773
2019-02-07,21.46327018737793
2019-02-08,21.261613845825195
2019-02-11,22.03316879272461
2019-02-12,22.03316879272461
2019-02-13,22.24359703063965
2019-02-14,22.36634063720703
2019-02-15,22.699512481689453
2019-02-19,22.190990447998047
2019-02-20,22.90117073059082
2019-02-21,22.357576370239258
2019-02-22,23.488605499267578
2019-02-25,23.716567993164062
2019-02-26,24.154943466186523
2019-02-27,24.514419555664062
2019-02-28,24.645936965942383
2019-03-01,25.25090980529785
2019-03-04,24.13741111755371
2019-03-05,24.347837448120117
2019-03-06,22.664445877075195
2019-03-07,22.813491821289062
2019-03-08,22.9713134765625
2019-03-11,23.997129440307617
2019-03-12,23.313247680664062
2019-03-13,24.04096794128418
2019-03-14,23.926990509033203
2019-03-15,23.786706924438477
