Date,FANG
2022-03-25,146.50999450683594
2022-03-28,140.6999969482422
2022-03-29,138.72999572753906
2022-03-30,139.14999389648438
2022-03-31,137.0800018310547
2022-04-01,138.44000244140625
2022-04-04,139.58999633789062
2022-04-05,135.47999572753906
2022-04-06,135.05999755859375
2022-04-07,136.9499969482422
2022-04-08,141.99000549316406
2022-04-11,135.11000061035156
2022-04-12,139.17999267578125
2022-04-13,140.33999633789062
2022-04-14,138.44000244140625
2022-04-18,140.0
2022-04-19,137.9199981689453
2022-04-20,141.89999389648438
2022-04-21,137.35000610351562
2022-04-22,130.10000610351562
2022-04-25,125.81999969482422
2022-04-26,125.38999938964844
2022-04-27,126.63999938964844
2022-04-28,129.47000122070312
2022-04-29,126.2300033569336
2022-05-02,127.5
2022-05-03,136.11000061035156
2022-05-04,142.49000549316406
2022-05-05,138.58999633789062
2022-05-06,142.92999267578125
2022-05-09,129.49000549316406
2022-05-10,129.83999633789062
2022-05-11,125.2699966430664
2022-05-12,127.04000091552734
2022-05-13,133.42999267578125
2022-05-16,131.3000030517578
2022-05-17,131.4499969482422
2022-05-18,128.36000061035156
2022-05-19,129.82000732421875
2022-05-20,130.27999877929688
2022-05-23,136.11000061035156
2022-05-24,135.77999877929688
2022-05-25,141.75
2022-05-26,146.42999267578125
2022-05-27,152.66000366210938
2022-05-31,152.02000427246094
2022-06-01,152.88999938964844
2022-06-02,153.89999389648438
2022-06-03,154.66000366210938
2022-06-06,155.80999755859375
2022-06-07,160.39999389648438
2022-06-08,160.30999755859375
2022-06-09,157.8300018310547
2022-06-10,155.49000549316406
2022-06-13,147.8000030517578
2022-06-14,149.6300048828125
2022-06-15,146.75999450683594
2022-06-16,133.67999267578125
2022-06-17,122.29000091552734
2022-06-21,132.27999877929688
2022-06-22,126.0999984741211
2022-06-23,119.23999786376953
2022-06-24,119.69999694824219
2022-06-27,124.38999938964844
2022-06-28,129.8000030517578
2022-06-29,122.30999755859375
2022-06-30,121.1500015258789
2022-07-01,121.20999908447266
2022-07-05,114.13999938964844
2022-07-06,110.27999877929688
2022-07-07,116.30000305175781
2022-07-08,116.33000183105469
2022-07-11,114.38999938964844
2022-07-12,110.41000366210938
2022-07-13,110.58999633789062
2022-07-14,106.70999908447266
2022-07-15,109.13999938964844
2022-07-18,112.5199966430664
2022-07-19,116.54000091552734
2022-07-20,118.7699966430664
2022-07-21,115.97000122070312
2022-07-22,113.43000030517578
2022-07-25,119.98999786376953
2022-07-26,118.27999877929688
2022-07-27,123.29000091552734
2022-07-28,123.61000061035156
2022-07-29,128.02000427246094
2022-08-01,125.91999816894531
2022-08-02,127.54000091552734
2022-08-03,121.37999725341797
2022-08-04,116.44999694824219
2022-08-05,121.37000274658203
2022-08-08,123.13999938964844
2022-08-09,124.54000091552734
2022-08-10,126.04000091552734
2022-08-11,132.77999877929688
2022-08-12,133.1300048828125
2022-08-15,127.93000030517578
2022-08-16,125.58999633789062
2022-08-17,125.7699966430664
2022-08-18,130.07000732421875
2022-08-19,130.38999938964844
2022-08-22,131.17999267578125
2022-08-23,135.1199951171875
2022-08-24,136.64999389648438
2022-08-25,136.27999877929688
2022-08-26,133.92999267578125
2022-08-29,139.25999450683594
2022-08-30,134.07000732421875
2022-08-31,133.27999877929688
2022-09-01,130.3000030517578
2022-09-02,133.8699951171875
2022-09-06,134.00999450683594
2022-09-07,131.57000732421875
2022-09-08,132.19000244140625
2022-09-09,135.02000427246094
2022-09-12,137.3699951171875
2022-09-13,134.7100067138672
2022-09-14,140.1699981689453
2022-09-15,134.6300048828125
2022-09-16,132.6199951171875
2022-09-19,130.92999267578125
2022-09-20,130.7899932861328
2022-09-21,128.8000030517578
2022-09-22,126.54000091552734
2022-09-23,115.19999694824219
2022-09-26,111.20999908447266
2022-09-27,113.48999786376953
2022-09-28,119.4000015258789
2022-09-29,120.91000366210938
2022-09-30,120.45999908447266
2022-10-03,129.52000427246094
2022-10-04,136.3000030517578
2022-10-05,139.3699951171875
2022-10-06,142.3300018310547
2022-10-07,142.42999267578125
2022-10-10,140.30999755859375
2022-10-11,139.3699951171875
2022-10-12,141.1699981689453
2022-10-13,145.27999877929688
2022-10-14,139.36000061035156
2022-10-17,139.4600067138672
2022-10-18,141.85000610351562
2022-10-19,146.02999877929688
2022-10-20,146.58999633789062
2022-10-21,152.32000732421875
2022-10-24,153.25999450683594
2022-10-25,153.36000061035156
2022-10-26,155.3800048828125
2022-10-27,153.35000610351562
2022-10-28,153.82000732421875
2022-10-31,157.11000061035156
2022-11-01,158.6300048828125
2022-11-02,154.8300018310547
2022-11-03,158.52999877929688
2022-11-04,161.3699951171875
2022-11-07,163.49000549316406
2022-11-08,163.5500030517578
2022-11-09,157.5500030517578
2022-11-10,160.27999877929688
2022-11-11,164.35000610351562
2022-11-14,163.57000732421875
2022-11-15,167.02999877929688
2022-11-16,158.97999572753906
2022-11-17,161.77999877929688
2022-11-18,156.22000122070312
2022-11-21,149.99000549316406
2022-11-22,151.44000244140625
2022-11-23,149.99000549316406
2022-11-25,149.32000732421875
2022-11-28,143.72999572753906
2022-11-29,146.74000549316406
2022-11-30,148.02000427246094
2022-12-01,144.6999969482422
2022-12-02,145.4600067138672
2022-12-05,142.0
2022-12-06,138.2100067138672
2022-12-07,136.55999755859375
2022-12-08,132.8800048828125
2022-12-09,129.60000610351562
2022-12-12,134.2100067138672
2022-12-13,136.32000732421875
2022-12-14,136.83999633789062
2022-12-15,137.3800048828125
2022-12-16,134.32000732421875
2022-12-19,133.5800018310547
2022-12-20,134.94000244140625
2022-12-21,137.0
2022-12-22,132.8800048828125
2022-12-23,137.02999877929688
2022-12-27,137.5800018310547
2022-12-28,134.47000122070312
2022-12-29,136.27999877929688
2022-12-30,136.77999877929688
2023-01-03,131.3800048828125
2023-01-04,130.6199951171875
2023-01-05,134.0399932861328
2023-01-06,138.13999938964844
2023-01-09,141.49000549316406
2023-01-10,141.9499969482422
2023-01-11,142.24000549316406
2023-01-12,145.3300018310547
2023-01-13,145.24000549316406
2023-01-17,145.72999572753906
2023-01-18,144.10000610351562
2023-01-19,146.42999267578125
2023-01-20,147.5500030517578
2023-01-23,149.35000610351562
2023-01-24,147.24000549316406
2023-01-25,147.0800018310547
2023-01-26,149.88999938964844
2023-01-27,150.9600067138672
2023-01-30,145.33999633789062
2023-01-31,146.1199951171875
2023-02-01,143.35000610351562
2023-02-02,137.57000732421875
2023-02-03,138.39999389648438
2023-02-06,137.1199951171875
2023-02-07,143.55999755859375
2023-02-08,144.2899932861328
2023-02-09,141.47000122070312
2023-02-10,149.2899932861328
2023-02-13,148.22999572753906
2023-02-14,149.8699951171875
2023-02-15,145.63999938964844
2023-02-16,141.75999450683594
2023-02-17,134.67999267578125
2023-02-21,134.2100067138672
2023-02-22,137.2899932861328
2023-02-23,141.60000610351562
2023-02-24,142.3800048828125
2023-02-27,144.36000061035156
2023-02-28,140.5800018310547
2023-03-01,144.6199951171875
2023-03-02,144.16000366210938
2023-03-03,146.75999450683594
2023-03-06,143.5500030517578
2023-03-07,142.74000549316406
2023-03-08,142.49000549316406
2023-03-09,139.94000244140625
2023-03-10,135.91000366210938
2023-03-13,131.5399932861328
2023-03-14,132.63999938964844
2023-03-15,122.73999786376953
2023-03-16,125.52999877929688
2023-03-17,123.12000274658203
2023-03-20,125.61000061035156
2023-03-21,130.6199951171875
2023-03-22,127.95999908447266
2023-03-23,126.62999725341797
2023-03-24,125.41999816894531
2023-03-27,128.55999755859375
2023-03-28,130.7100067138672
2023-03-29,132.7899932861328
2023-03-30,133.3000030517578
2023-03-31,135.1699981689453
2023-04-03,144.42999267578125
2023-04-04,141.64999389648438
2023-04-05,142.97999572753906
2023-04-06,140.5500030517578
2023-04-10,143.19000244140625
2023-04-11,145.1699981689453
2023-04-12,145.00999450683594
2023-04-13,145.74000549316406
2023-04-14,146.74000549316406
2023-04-17,144.60000610351562
2023-04-18,144.67999267578125
2023-04-19,143.6699981689453
2023-04-20,141.94000244140625
2023-04-21,141.08999633789062
2023-04-24,143.49000549316406
2023-04-25,139.3300018310547
2023-04-26,136.92999267578125
2023-04-27,138.05999755859375
2023-04-28,142.1999969482422
2023-05-01,141.92999267578125
2023-05-02,135.0500030517578
2023-05-03,128.77999877929688
2023-05-04,125.98999786376953
2023-05-05,132.8000030517578
2023-05-08,132.58999633789062
2023-05-09,132.91000366210938
2023-05-10,130.49000549316406
2023-05-11,127.66000366210938
2023-05-12,128.0
2023-05-15,128.9600067138672
2023-05-16,124.86000061035156
2023-05-17,127.58000183105469
2023-05-18,128.74000549316406
2023-05-19,130.22000122070312
2023-05-22,132.4499969482422
2023-05-23,132.92999267578125
2023-05-24,134.3800048828125
2023-05-25,131.0
2023-05-26,130.99000549316406
2023-05-30,129.49000549316406
2023-05-31,127.1500015258789
2023-06-01,128.10000610351562
2023-06-02,131.35000610351562
2023-06-05,130.32000732421875
2023-06-06,130.9600067138672
2023-06-07,134.17999267578125
2023-06-08,133.33999633789062
2023-06-09,132.27999877929688
2023-06-12,129.74000549316406
2023-06-13,130.05999755859375
2023-06-14,126.77999877929688
2023-06-15,126.66000366210938
2023-06-16,128.74000549316406
2023-06-20,126.97000122070312
2023-06-21,127.66999816894531
2023-06-22,125.8499984741211
2023-06-23,125.4000015258789
2023-06-26,127.22000122070312
2023-06-27,127.31999969482422
2023-06-28,128.61000061035156
2023-06-29,130.00999450683594
2023-06-30,131.36000061035156
2023-07-03,131.9499969482422
2023-07-05,130.60000610351562
2023-07-06,127.16999816894531
2023-07-07,132.39999389648438
2023-07-10,134.08999633789062
2023-07-11,137.13999938964844
2023-07-12,139.50999450683594
2023-07-13,139.41000366210938
2023-07-14,135.66000366210938
2023-07-17,135.47000122070312
2023-07-18,138.80999755859375
2023-07-19,138.89999389648438
2023-07-20,140.02000427246094
2023-07-21,141.24000549316406
2023-07-24,144.4499969482422
2023-07-25,146.0399932861328
2023-07-26,144.99000549316406
2023-07-27,144.35000610351562
2023-07-28,145.63999938964844
2023-07-31,147.32000732421875
2023-08-01,147.8800048828125
2023-08-02,146.7899932861328
2023-08-03,148.41000366210938
2023-08-04,148.57000732421875
2023-08-07,148.58999633789062
2023-08-08,149.1999969482422
2023-08-09,150.42999267578125
2023-08-10,149.6999969482422
2023-08-11,149.66000366210938
2023-08-14,148.94000244140625
2023-08-15,147.41000366210938
2023-08-16,146.9199981689453
2023-08-17,147.50999450683594
2023-08-18,148.0399932861328
2023-08-21,148.4499969482422
2023-08-22,148.3000030517578
2023-08-23,148.22000122070312
2023-08-24,149.00999450683594
2023-08-25,149.5500030517578
2023-08-28,150.67999267578125
2023-08-29,151.19000244140625
2023-08-30,151.30999755859375
2023-08-31,151.77999877929688
2023-09-01,154.66000366210938
2023-09-05,154.19000244140625
2023-09-06,156.10000610351562
2023-09-07,154.8699951171875
2023-09-08,156.02999877929688
2023-09-11,152.55999755859375
2023-09-12,156.30999755859375
2023-09-13,155.7899932861328
2023-09-14,157.9199981689453
2023-09-15,155.75
2023-09-18,156.25999450683594
2023-09-19,155.38999938964844
2023-09-20,152.88999938964844
2023-09-21,151.36000061035156
2023-09-22,150.57000732421875
2023-09-25,152.63999938964844
2023-09-26,153.05999755859375
2023-09-27,157.22999572753906
2023-09-28,157.13999938964844
2023-09-29,154.8800048828125
2023-10-02,150.1999969482422
2023-10-03,150.88999938964844
2023-10-04,145.50999450683594
2023-10-05,145.1199951171875
2023-10-06,151.22999572753906
2023-10-09,156.47000122070312
2023-10-10,156.3800048828125
2023-10-11,158.85000610351562
2023-10-12,162.36000061035156
2023-10-13,166.57000732421875
2023-10-16,167.41000366210938
2023-10-17,168.47000122070312
2023-10-18,169.9199981689453
2023-10-19,168.9199981689453
2023-10-20,166.47999572753906
2023-10-23,165.32000732421875
2023-10-24,163.25999450683594
2023-10-25,164.67999267578125
2023-10-26,161.72000122070312
2023-10-27,160.0500030517578
2023-10-30,158.42999267578125
2023-10-31,160.32000732421875
2023-11-01,159.41000366210938
2023-11-02,163.24000549316406
2023-11-03,162.10000610351562
2023-11-06,160.13999938964844
2023-11-07,158.7899932861328
2023-11-08,155.97000122070312
2023-11-09,155.5800018310547
2023-11-10,157.7100067138672
2023-11-13,158.17999267578125
2023-11-14,159.16000366210938
2023-11-15,155.7899932861328
2023-11-16,152.5
2023-11-17,156.14999389648438
2023-11-20,156.14999389648438
2023-11-21,155.08999633789062
2023-11-22,154.16000366210938
2023-11-24,154.6300048828125
2023-11-27,154.02000427246094
2023-11-28,153.99000549316406
2023-11-29,153.7899932861328
2023-11-30,154.41000366210938
2023-12-01,154.27000427246094
2023-12-04,153.86000061035156
2023-12-05,150.14999389648438
2023-12-06,146.47999572753906
2023-12-07,147.58999633789062
2023-12-08,148.72999572753906
2023-12-11,149.5399932861328
2023-12-12,147.8800048828125
2023-12-13,149.4600067138672
2023-12-14,153.44000244140625
2023-12-15,153.11000061035156
2023-12-18,155.6300048828125
2023-12-19,157.14999389648438
2023-12-20,155.8300018310547
2023-12-21,156.25999450683594
2023-12-22,156.38999938964844
2023-12-26,159.0
2023-12-27,158.08999633789062
2023-12-28,155.3300018310547
2023-12-29,155.0800018310547
2024-01-02,157.00999450683594
2024-01-03,160.1699981689453
2024-01-04,155.82000732421875
2024-01-05,155.9499969482422
2024-01-08,155.75999450683594
2024-01-09,152.75999450683594
2024-01-10,151.36000061035156
2024-01-11,151.38999938964844
2024-01-12,153.83999633789062
2024-01-16,151.16000366210938
2024-01-17,149.77999877929688
2024-01-18,149.74000549316406
2024-01-19,151.05999755859375
2024-01-22,151.94000244140625
2024-01-23,151.47000122070312
2024-01-24,153.1999969482422
2024-01-25,156.32000732421875
2024-01-26,156.24000549316406
2024-01-29,154.86000061035156
2024-01-30,156.92999267578125
2024-01-31,153.74000549316406
2024-02-01,152.72000122070312
2024-02-02,150.22000122070312
2024-02-05,149.6199951171875
2024-02-06,151.99000549316406
2024-02-07,151.4499969482422
2024-02-08,153.47999572753906
2024-02-09,151.74000549316406
2024-02-12,165.97999572753906
2024-02-13,165.60000610351562
2024-02-14,169.86000061035156
2024-02-15,178.52000427246094
2024-02-16,179.4199981689453
2024-02-20,178.05999755859375
2024-02-21,179.75
2024-02-22,176.72999572753906
2024-02-23,176.36000061035156
2024-02-26,177.11000061035156
2024-02-27,177.9499969482422
2024-02-28,179.75999450683594
2024-02-29,182.52000427246094
2024-03-01,185.1699981689453
2024-03-04,178.88999938964844
2024-03-05,180.05999755859375
2024-03-06,181.17999267578125
2024-03-07,182.80999755859375
2024-03-08,183.2899932861328
2024-03-11,184.5
2024-03-12,184.52000427246094
2024-03-13,187.55999755859375
2024-03-14,189.5
2024-03-15,189.94000244140625
2024-03-18,190.05999755859375
2024-03-19,192.6199951171875
2024-03-20,192.89999389648438
2024-03-21,194.39999389648438
2024-03-22,194.6999969482422
2024-03-25,196.58999633789062
2024-03-26,194.25
2024-03-27,196.52999877929688
2024-03-28,198.1699981689453
2024-04-01,199.4499969482422
2024-04-02,200.3699951171875
2024-04-03,203.22000122070312
2024-04-04,201.0500030517578
2024-04-05,204.32000732421875
2024-04-08,206.57000732421875
2024-04-09,205.52999877929688
2024-04-10,206.22999572753906
2024-04-11,208.25999450683594
2024-04-12,206.33999633789062
2024-04-15,205.35000610351562
2024-04-16,203.9499969482422
2024-04-17,201.14999389648438
2024-04-18,199.60000610351562
2024-04-19,200.74000549316406
2024-04-22,202.5800018310547
2024-04-23,204.3699951171875
2024-04-24,205.24000549316406
2024-04-25,207.10000610351562
2024-04-26,207.75999450683594
2024-04-29,205.86000061035156
2024-04-30,201.1300048828125
2024-05-01,196.00999450683594
2024-05-02,197.6300048828125
2024-05-03,201.5
2024-05-06,204.19000244140625
2024-05-07,203.67999267578125
2024-05-08,203.22000122070312
2024-05-09,203.72000122070312
2024-05-10,202.19000244140625
2024-05-13,200.77000427246094
2024-05-14,198.0500030517578
2024-05-15,196.74000549316406
2024-05-16,194.58999633789062
2024-05-17,197.6699981689453
2024-05-20,197.8300018310547
2024-05-21,196.55999755859375
2024-05-22,192.33999633789062
2024-05-23,191.9600067138672
2024-05-24,193.4600067138672
2024-05-28,197.75999450683594
2024-05-29,195.02000427246094
2024-05-30,197.33999633789062
2024-05-31,199.25999450683594
2024-06-03,190.7100067138672
2024-06-04,189.22000122070312
2024-06-05,189.19000244140625
2024-06-06,191.0399932861328
2024-06-07,190.3000030517578
2024-06-10,193.97000122070312
2024-06-11,193.6699981689453
2024-06-12,193.64999389648438
2024-06-13,190.35000610351562
2024-06-14,185.97000122070312
2024-06-17,187.55999755859375
2024-06-18,188.8699951171875
2024-06-20,192.72999572753906
2024-06-21,190.8800048828125
2024-06-24,198.02999877929688
2024-06-25,197.8800048828125
2024-06-26,196.9600067138672
2024-06-27,199.19000244140625
2024-06-28,200.19000244140625
2024-07-01,203.7100067138672
2024-07-02,204.89999389648438
2024-07-03,206.92999267578125
2024-07-05,203.52999877929688
2024-07-08,203.35000610351562
2024-07-09,202.60000610351562
2024-07-10,202.38999938964844
2024-07-11,207.1699981689453
2024-07-12,204.1699981689453
2024-07-15,210.92999267578125
2024-07-16,209.05999755859375
2024-07-17,210.94000244140625
2024-07-18,210.02999877929688
2024-07-19,205.47000122070312
2024-07-22,204.67999267578125
2024-07-23,198.36000061035156
2024-07-24,198.8300018310547
2024-07-25,199.8000030517578
2024-07-26,200.75999450683594
2024-07-29,198.27000427246094
2024-07-30,198.0800018310547
2024-07-31,202.30999755859375
2024-08-01,198.22000122070312
2024-08-02,189.05999755859375
2024-08-05,185.17999267578125
2024-08-06,189.6999969482422
2024-08-07,191.3800048828125
2024-08-08,197.49000549316406
2024-08-09,199.77000427246094
2024-08-12,201.2899932861328
2024-08-13,196.13999938964844
2024-08-14,196.4499969482422
2024-08-15,196.5800018310547
2024-08-16,194.82000732421875
2024-08-19,195.83999633789062
2024-08-20,189.75
2024-08-21,191.1199951171875
2024-08-22,191.72999572753906
2024-08-23,195.22000122070312
2024-08-26,197.27999877929688
2024-08-27,194.7100067138672
2024-08-28,194.57000732421875
2024-08-29,196.7899932861328
2024-08-30,195.11000061035156
2024-09-03,187.47999572753906
2024-09-04,184.27999877929688
2024-09-05,184.00999450683594
2024-09-06,179.72999572753906
2024-09-09,179.2100067138672
2024-09-10,171.49000549316406
2024-09-11,168.5
2024-09-12,170.86000061035156
2024-09-13,172.4199981689453
2024-09-16,174.80999755859375
2024-09-17,179.77000427246094
2024-09-18,178.1199951171875
2024-09-19,181.6300048828125
2024-09-20,181.0
2024-09-23,185.25
2024-09-24,185.42999267578125
2024-09-25,180.52999877929688
2024-09-26,168.86000061035156
2024-09-27,170.6300048828125
2024-09-30,172.39999389648438
2024-10-01,177.52000427246094
2024-10-02,181.2899932861328
2024-10-03,188.3000030517578
2024-10-04,194.61000061035156
2024-10-07,199.5
2024-10-08,193.77000427246094
2024-10-09,193.75
2024-10-10,194.05999755859375
2024-10-11,194.9600067138672
2024-10-14,190.6999969482422
2024-10-15,179.77000427246094
2024-10-16,182.4600067138672
2024-10-17,183.9600067138672
2024-10-18,183.99000549316406
2024-10-21,182.41000366210938
2024-10-22,184.02999877929688
2024-10-23,181.1199951171875
2024-10-24,180.91000366210938
2024-10-25,184.3800048828125
2024-10-28,178.19000244140625
2024-10-29,175.63999938964844
2024-10-30,176.64999389648438
2024-10-31,176.77000427246094
2024-11-01,175.80999755859375
2024-11-04,179.75999450683594
2024-11-05,175.6300048828125
2024-11-06,183.6199951171875
2024-11-07,181.58999633789062
2024-11-08,181.8800048828125
2024-11-11,179.1300048828125
2024-11-12,179.91000366210938
2024-11-13,182.24000549316406
2024-11-14,182.4199981689453
2024-11-15,176.60000610351562
2024-11-18,181.89999389648438
2024-11-19,180.1199951171875
2024-11-20,181.4600067138672
2024-11-21,182.6999969482422
2024-11-22,185.2899932861328
2024-11-25,179.5500030517578
2024-11-26,175.97000122070312
2024-11-27,176.19000244140625
2024-11-29,177.58999633789062
2024-12-02,175.8300018310547
2024-12-03,175.75999450683594
2024-12-04,170.99000549316406
2024-12-05,172.67999267578125
2024-12-06,166.8300018310547
2024-12-09,167.1199951171875
2024-12-10,163.14999389648438
2024-12-11,163.89999389648438
2024-12-12,162.22999572753906
2024-12-13,163.33999633789062
2024-12-16,158.92999267578125
2024-12-17,160.13999938964844
2024-12-18,156.0800018310547
2024-12-19,153.05999755859375
2024-12-20,154.94000244140625
2024-12-23,156.10000610351562
2024-12-24,157.77000427246094
2024-12-26,158.02999877929688
2024-12-27,158.33999633789062
2024-12-30,160.97999572753906
2024-12-31,163.8300018310547
2025-01-02,166.77999877929688
2025-01-03,170.9600067138672
2025-01-06,169.63999938964844
2025-01-07,172.4199981689453
2025-01-08,170.99000549316406
2025-01-10,174.77000427246094
2025-01-13,177.61000061035156
2025-01-14,177.67999267578125
2025-01-15,179.55999755859375
2025-01-16,179.1199951171875
2025-01-17,180.17999267578125
2025-01-21,176.9499969482422
2025-01-22,177.58999633789062
2025-01-23,176.6300048828125
2025-01-24,173.25999450683594
2025-01-27,171.60000610351562
2025-01-28,169.25
2025-01-29,170.86000061035156
2025-01-30,170.41000366210938
2025-01-31,164.36000061035156
2025-02-03,164.47999572753906
2025-02-04,166.3000030517578
2025-02-05,164.75999450683594
2025-02-06,160.02999877929688
2025-02-07,158.1300048828125
2025-02-10,161.66000366210938
2025-02-11,162.00999450683594
2025-02-12,155.4600067138672
2025-02-13,156.1699981689453
2025-02-14,156.99000549316406
2025-02-18,156.75999450683594
2025-02-19,160.25999450683594
2025-02-20,162.08999633789062
2025-02-21,156.1199951171875
2025-02-24,155.22999572753906
2025-02-25,151.9199981689453
2025-02-26,152.42999267578125
2025-02-27,155.58999633789062
2025-02-28,158.9600067138672
2025-03-03,148.0
2025-03-04,145.0399932861328
2025-03-05,142.6999969482422
2025-03-06,139.89999389648438
2025-03-07,140.11000061035156
2025-03-10,140.5800018310547
2025-03-11,144.64999389648438
2025-03-12,146.5500030517578
2025-03-13,145.8000030517578
2025-03-14,150.1999969482422
2025-03-17,153.02999877929688
2025-03-18,155.0
2025-03-19,157.60000610351562
2025-03-20,158.47999572753906
2025-03-21,158.5
2025-03-24,161.00999450683594
2025-03-25,161.60000610351562
2025-03-26,163.08999633789062
2025-03-27,160.22999572753906
2025-03-28,157.5399932861328
2025-03-31,159.8800048828125
2025-04-01,160.8699951171875
2025-04-02,161.49000549316406
2025-04-03,141.27999877929688
2025-04-04,123.37000274658203
2025-04-07,124.52999877929688
2025-04-08,119.25
2025-04-09,134.92999267578125
2025-04-10,123.16000366210938
2025-04-11,129.00999450683594
2025-04-14,127.63999938964844
2025-04-15,127.13999938964844
2025-04-16,130.22000122070312
2025-04-17,137.63999938964844
2025-04-21,132.35000610351562
2025-04-22,136.5399932861328
2025-04-23,135.5399932861328
2025-04-24,136.16000366210938
2025-04-25,136.75999450683594
2025-04-28,137.82000732421875
2025-04-29,136.64999389648438
2025-04-30,132.00999450683594
2025-05-01,134.8300018310547
2025-05-02,136.80999755859375
2025-05-05,133.0800018310547
2025-05-06,131.97999572753906
2025-05-07,129.57000732421875
2025-05-08,136.17999267578125
2025-05-09,137.88999938964844
2025-05-12,142.9199981689453
2025-05-13,146.1699981689453
2025-05-14,144.82000732421875
2025-05-15,141.9499969482422
2025-05-16,141.1300048828125
2025-05-19,139.35000610351562
2025-05-20,138.35000610351562
2025-05-21,136.30999755859375
2025-05-22,136.2899932861328
2025-05-23,135.86000061035156
2025-05-27,137.49000549316406
2025-05-28,136.27999877929688
2025-05-29,137.80999755859375
2025-05-30,134.5500030517578
2025-06-02,137.58999633789062
2025-06-03,142.27999877929688
2025-06-04,139.35000610351562
2025-06-05,137.4499969482422
2025-06-06,140.55999755859375
2025-06-09,142.1300048828125
2025-06-10,145.57000732421875
2025-06-11,148.9199981689453
2025-06-12,149.3300018310547
2025-06-13,154.91000366210938
2025-06-16,151.02999877929688
2025-06-17,152.92999267578125
2025-06-18,148.77999877929688
2025-06-20,148.85000610351562
2025-06-23,141.14999389648438
2025-06-24,139.35000610351562
2025-06-25,138.0399932861328
2025-06-26,140.8699951171875
2025-06-27,139.77000427246094
2025-06-30,137.39999389648438
2025-07-01,140.1999969482422
2025-07-02,141.97000122070312
2025-07-03,140.89999389648438
2025-07-07,137.9199981689453
2025-07-08,143.75999450683594
2025-07-09,142.1199951171875
2025-07-10,143.02999877929688
2025-07-11,144.3300018310547
2025-07-14,141.9600067138672
2025-07-15,137.8800048828125
2025-07-16,136.47000122070312
2025-07-17,140.92999267578125
2025-07-18,141.3699951171875
2025-07-21,139.83999633789062
2025-07-22,141.82000732421875
2025-07-23,143.69000244140625
2025-07-24,145.3000030517578
2025-07-25,144.61000061035156
2025-07-28,150.52000427246094
2025-07-29,152.5
2025-07-30,151.0
2025-07-31,148.66000366210938
2025-08-01,146.13999938964844
2025-08-04,147.77999877929688
2025-08-05,145.67999267578125
2025-08-06,144.36000061035156
2025-08-07,141.1199951171875
2025-08-08,142.02999877929688
2025-08-11,136.83999633789062
2025-08-12,138.49000549316406
2025-08-13,139.97999572753906
2025-08-14,140.77000427246094
2025-08-15,140.22000122070312
2025-08-18,139.52000427246094
2025-08-19,138.9600067138672
2025-08-20,137.8699951171875
2025-08-21,138.0
2025-08-22,143.27999877929688
2025-08-25,145.27000427246094
2025-08-26,143.9600067138672
2025-08-27,147.05999755859375
2025-08-28,149.1699981689453
2025-08-29,148.75999450683594
2025-09-02,149.86000061035156
2025-09-03,142.2899932861328
2025-09-04,142.74000549316406
2025-09-05,138.7100067138672
2025-09-08,137.27999877929688
2025-09-09,136.2899932861328
2025-09-10,139.63999938964844
2025-09-11,138.4199981689453
2025-09-12,136.8800048828125
2025-09-15,134.52999877929688
2025-09-16,138.4199981689453
2025-09-17,140.47000122070312
2025-09-18,140.63999938964844
2025-09-19,139.6699981689453
2025-09-22,138.8300018310547
2025-09-23,142.17999267578125
2025-09-24,144.61000061035156
2025-09-25,145.7899932861328
2025-09-26,148.25
2025-09-29,143.5800018310547
2025-09-30,143.10000610351562
2025-10-01,143.5399932861328
2025-10-02,143.19000244140625
2025-10-03,147.47000122070312
2025-10-06,149.10000610351562
2025-10-07,148.91000366210938
2025-10-08,149.07000732421875
2025-10-09,144.2100067138672
2025-10-10,139.82000732421875
2025-10-13,142.11000061035156
2025-10-14,141.8300018310547
2025-10-15,141.94000244140625
2025-10-16,139.44000244140625
2025-10-17,139.08999633789062
2025-10-20,141.19000244140625
2025-10-21,141.52999877929688
2025-10-22,142.27999877929688
2025-10-23,147.1699981689453
2025-10-24,145.86000061035156
2025-10-27,144.39999389648438
2025-10-28,141.13999938964844
2025-10-29,143.6300048828125
2025-10-30,142.14999389648438
2025-10-31,143.19000244140625
2025-11-03,141.27000427246094
2025-11-04,139.4199981689453
2025-11-05,137.2899932861328
2025-11-06,140.77000427246094
2025-11-07,143.64999389648438
2025-11-10,144.72999572753906
2025-11-11,148.14999389648438
2025-11-12,146.1699981689453
2025-11-13,144.3800048828125
2025-11-14,149.1999969482422
2025-11-17,146.3699951171875
2025-11-18,149.5800018310547
2025-11-19,148.69000244140625
2025-11-20,146.25
2025-11-21,146.44000244140625
2025-11-24,147.63999938964844
2025-11-25,147.02000427246094
2025-11-26,149.30999755859375
2025-11-28,152.58999633789062
2025-12-01,156.16000366210938
2025-12-02,155.97999572753906
2025-12-03,158.3800048828125
2025-12-04,159.50999450683594
2025-12-05,158.60000610351562
2025-12-08,157.52000427246094
2025-12-09,158.1699981689453
2025-12-10,160.27999877929688
2025-12-11,157.0399932861328
2025-12-12,156.67999267578125
2025-12-15,154.05999755859375
2025-12-16,149.05999755859375
2025-12-17,154.07000732421875
2025-12-18,147.0
2025-12-19,148.1300048828125
2025-12-22,148.4600067138672
2025-12-23,148.16000366210938
