Date,FDX
2016-09-09,138.142333984375
2016-09-12,140.2121124267578
2016-09-13,137.71299743652344
2016-09-14,136.9400177001953
2016-09-15,137.4724884033203
2016-09-16,136.45901489257812
2016-09-19,138.4945068359375
2016-09-20,139.6882781982422
2016-09-21,149.31570434570312
2016-09-22,149.1439208984375
2016-09-23,149.77081298828125
2016-09-26,150.58677673339844
2016-09-27,152.27011108398438
2016-09-28,150.68124389648438
2016-09-29,150.3977813720703
2016-09-30,150.01995849609375
2016-10-03,149.69358825683594
2016-10-04,149.0923614501953
2016-10-05,149.6592254638672
2016-10-06,148.65440368652344
2016-10-07,148.58570861816406
2016-10-10,149.6162872314453
2016-10-11,149.50462341308594
2016-10-12,149.0408477783203
2016-10-13,146.81651306152344
2016-10-14,146.84226989746094
2016-10-17,146.7220458984375
2016-10-18,146.6361541748047
2016-10-19,146.3956298828125
2016-10-20,145.7429656982422
2016-10-21,146.17237854003906
2016-10-24,147.78697204589844
2016-10-25,147.65817260742188
2016-10-26,149.08383178710938
2016-10-27,149.7794952392578
2016-10-28,149.65061950683594
2016-10-31,149.71072387695312
2016-11-01,147.3146514892578
2016-11-02,148.04464721679688
2016-11-03,149.1353302001953
2016-11-04,150.12298583984375
2016-11-07,154.6060791015625
2016-11-08,155.71395874023438
2016-11-09,155.5936737060547
2016-11-10,157.6549072265625
2016-11-11,157.75799560546875
2016-11-14,159.8792724609375
2016-11-15,159.21798706054688
2016-11-16,157.86964416503906
2016-11-17,158.95172119140625
2016-11-18,160.84974670410156
2016-11-21,161.5883331298828
2016-11-22,161.5281982421875
2016-11-23,163.28016662597656
2016-11-25,164.4911651611328
2016-11-28,163.20289611816406
2016-11-29,163.45199584960938
2016-11-30,164.61143493652344
2016-12-01,165.05799865722656
2016-12-02,165.58184814453125
2016-12-05,167.04193115234375
2016-12-06,166.03704833984375
2016-12-07,168.7766876220703
2016-12-08,169.59425354003906
2016-12-09,169.1898193359375
2016-12-12,170.0847930908203
2016-12-13,172.9935760498047
2016-12-14,170.32574462890625
2016-12-15,170.32574462890625
2016-12-16,169.0865478515625
2016-12-19,170.0675811767578
2016-12-20,171.0314178466797
2016-12-21,165.33444213867188
2016-12-22,164.2759246826172
2016-12-23,165.11068725585938
2016-12-27,163.9833221435547
2016-12-28,162.17605590820312
2016-12-29,160.8852081298828
2016-12-30,160.2397918701172
2017-01-03,161.53062438964844
2017-01-04,162.39979553222656
2017-01-05,162.14169311523438
2017-01-06,163.72509765625
2017-01-09,163.2432098388672
2017-01-10,162.15025329589844
2017-01-11,162.85595703125
2017-01-12,161.25526428222656
2017-01-13,160.93682861328125
2017-01-17,160.11070251464844
2017-01-18,161.12615966796875
2017-01-19,160.21395874023438
2017-01-20,159.8353271484375
2017-01-23,159.60296630859375
2017-01-24,164.89549255371094
2017-01-25,166.04869079589844
2017-01-26,165.7302703857422
2017-01-27,168.60459899902344
2017-01-30,166.306884765625
2017-01-31,162.7440185546875
2017-02-01,160.300048828125
2017-02-02,158.87142944335938
2017-02-03,161.9695587158203
2017-02-06,161.96092224121094
2017-02-07,161.8060760498047
2017-02-08,161.75437927246094
2017-02-09,162.2793426513672
2017-02-10,164.25009155273438
2017-02-13,165.72169494628906
2017-02-14,165.62701416015625
2017-02-15,167.52886962890625
2017-02-16,166.3928985595703
2017-02-17,166.6941375732422
2017-02-21,168.12265014648438
2017-02-22,166.80604553222656
2017-02-23,164.5254669189453
2017-02-24,166.18637084960938
2017-02-27,167.2706756591797
2017-02-28,166.07447814941406
2017-03-01,169.89547729492188
2017-03-02,167.5633087158203
2017-03-03,167.25350952148438
2017-03-06,166.9093017578125
2017-03-07,166.01425170898438
2017-03-08,166.0229034423828
2017-03-09,164.97940063476562
2017-03-10,165.70375061035156
2017-03-13,166.54029846191406
2017-03-14,165.03977966308594
2017-03-15,166.66102600097656
2017-03-16,166.5316619873047
2017-03-17,167.80796813964844
2017-03-20,165.80726623535156
2017-03-21,165.4364471435547
2017-03-22,168.9548797607422
2017-03-23,163.15115356445312
2017-03-24,162.22845458984375
2017-03-27,161.29710388183594
2017-03-28,163.75479125976562
2017-03-29,164.64309692382812
2017-03-30,167.44578552246094
2017-03-31,168.2908477783203
2017-04-03,168.4719696044922
2017-04-04,169.25677490234375
2017-04-05,168.89454650878906
2017-04-06,169.01527404785156
2017-04-07,168.72206115722656
2017-04-10,168.81690979003906
2017-04-11,166.42816162109375
2017-04-12,160.66757202148438
2017-04-13,158.44268798828125
2017-04-17,160.00350952148438
2017-04-18,158.33917236328125
2017-04-19,158.29603576660156
2017-04-20,160.814208984375
2017-04-21,159.7793426513672
2017-04-24,162.60791015625
2017-04-25,162.96145629882812
2017-04-26,163.48748779296875
2017-04-27,165.32432556152344
2017-04-28,163.59097290039062
2017-05-01,162.32327270507812
2017-05-02,163.01319885253906
2017-05-03,163.7807159423828
2017-05-04,164.8759765625
2017-05-05,165.9366455078125
2017-05-08,164.80699157714844
2017-05-09,164.53097534179688
2017-05-10,163.6341094970703
2017-05-11,164.5740966796875
2017-05-12,165.28125
2017-05-15,167.9545440673828
2017-05-16,167.4198760986328
2017-05-17,161.68511962890625
2017-05-18,162.75448608398438
2017-05-19,163.3064422607422
2017-05-22,165.27259826660156
2017-05-23,166.4885711669922
2017-05-24,166.66966247558594
2017-05-25,167.99766540527344
2017-05-26,167.52337646484375
2017-05-30,167.1957244873047
2017-05-31,167.1611785888672
2017-06-01,171.05906677246094
2017-06-02,175.15533447265625
2017-06-05,174.41372680664062
2017-06-06,175.20709228515625
2017-06-07,177.7769012451172
2017-06-08,177.50965881347656
2017-06-09,177.99249267578125
2017-06-12,180.33815002441406
2017-06-13,180.59689331054688
2017-06-14,180.14842224121094
2017-06-15,181.485107421875
2017-06-16,181.5281982421875
2017-06-19,181.91629028320312
2017-06-20,180.6196746826172
2017-06-21,183.51548767089844
2017-06-22,182.93626403808594
2017-06-23,186.15191650390625
2017-06-26,186.16058349609375
2017-06-27,185.27024841308594
2017-06-28,187.70790100097656
2017-06-29,186.04818725585938
2017-06-30,187.86351013183594
2017-07-03,187.90670776367188
2017-07-05,188.7106475830078
2017-07-06,185.8753204345703
2017-07-07,188.88345336914062
2017-07-10,189.19464111328125
2017-07-11,188.04498291015625
2017-07-12,188.71926879882812
2017-07-13,188.4167022705078
2017-07-14,189.35891723632812
2017-07-17,186.26429748535156
2017-07-18,182.42626953125
2017-07-19,184.016845703125
2017-07-20,183.1523895263672
2017-07-21,183.697021484375
2017-07-24,183.843994140625
2017-07-25,185.30482482910156
2017-07-26,184.66517639160156
2017-07-27,179.40081787109375
2017-07-28,179.83303833007812
2017-07-31,179.8243865966797
2017-08-01,178.68336486816406
2017-08-02,181.0950927734375
2017-08-03,180.97406005859375
2017-08-04,180.9394989013672
2017-08-07,180.11830139160156
2017-08-08,178.93406677246094
2017-08-09,178.22520446777344
2017-08-10,175.95179748535156
2017-08-11,177.09288024902344
2017-08-14,179.6774139404297
2017-08-15,180.723388671875
2017-08-16,181.2074737548828
2017-08-17,177.52503967285156
2017-08-18,178.0696563720703
2017-08-21,178.35488891601562
2017-08-22,180.9049530029297
2017-08-23,178.9945831298828
2017-08-24,178.6488037109375
2017-08-25,179.59097290039062
2017-08-28,180.5245361328125
2017-08-29,182.65101623535156
2017-08-30,184.79476928710938
2017-08-31,185.3134765625
2017-09-01,185.892578125
2017-09-05,184.34532165527344
2017-09-06,183.17831420898438
2017-09-07,184.69100952148438
2017-09-08,182.36898803710938
2017-09-11,184.0325469970703
2017-09-12,186.75318908691406
2017-09-13,186.28529357910156
2017-09-14,185.8694305419922
2017-09-15,186.13800048828125
2017-09-18,186.35464477539062
2017-09-19,187.15174865722656
2017-09-20,191.05068969726562
2017-09-21,189.60379028320312
2017-09-22,190.61753845214844
2017-09-25,189.92440795898438
2017-09-26,190.45291137695312
2017-09-27,190.61753845214844
2017-09-28,194.30857849121094
2017-09-29,195.45223999023438
2017-10-02,196.1021270751953
2017-10-03,193.2168426513672
2017-10-04,191.76121520996094
2017-10-05,192.0124969482422
2017-10-06,191.31068420410156
2017-10-09,191.17208862304688
2017-10-10,191.29336547851562
2017-10-11,192.9395751953125
2017-10-12,195.00173950195312
2017-10-13,192.541015625
2017-10-16,191.7872314453125
2017-10-17,190.70420837402344
2017-10-18,192.6103057861328
2017-10-19,194.0572967529297
2017-10-20,195.01043701171875
2017-10-23,195.24435424804688
2017-10-24,195.6775665283203
2017-10-25,195.38296508789062
2017-10-26,198.45016479492188
2017-10-27,199.68917846679688
2017-10-30,197.3064422607422
2017-10-31,195.65155029296875
2017-11-01,195.34835815429688
2017-11-02,195.20968627929688
2017-11-03,194.291259765625
2017-11-06,191.44065856933594
2017-11-07,191.62261962890625
2017-11-08,191.05068969726562
2017-11-09,188.39944458007812
2017-11-10,189.01461791992188
2017-11-13,191.85655212402344
2017-11-14,190.56553649902344
2017-11-15,185.80877685546875
2017-11-16,188.80665588378906
2017-11-17,187.15174865722656
2017-11-20,188.23480224609375
2017-11-21,188.2954864501953
2017-11-22,188.73733520507812
2017-11-24,188.0181884765625
2017-11-27,188.77203369140625
2017-11-28,189.3265380859375
2017-11-29,195.7555389404297
2017-11-30,200.5469970703125
2017-12-01,200.00973510742188
2017-12-04,207.12327575683594
2017-12-05,203.96072387695312
2017-12-06,204.81849670410156
2017-12-07,207.33987426757812
2017-12-08,209.01565551757812
2017-12-11,207.17491149902344
2017-12-12,207.94766235351562
2017-12-13,210.1356658935547
2017-12-14,207.0793914794922
2017-12-15,208.42520141601562
2017-12-18,210.04019165039062
2017-12-19,210.58712768554688
2017-12-20,217.9934539794922
2017-12-21,217.21197509765625
2017-12-22,217.08177185058594
2017-12-26,216.75177001953125
2017-12-27,217.09043884277344
2017-12-28,215.60572814941406
2017-12-29,216.66497802734375
2018-01-02,223.66317749023438
2018-01-03,226.4589385986328
2018-01-04,229.98402404785156
2018-01-05,230.88706970214844
2018-01-08,233.2660675048828
2018-01-09,232.4759521484375
2018-01-10,232.7017059326172
2018-01-11,235.46273803710938
2018-01-12,236.03582763671875
2018-01-16,234.06483459472656
2018-01-17,235.72325134277344
2018-01-18,236.3223114013672
2018-01-19,238.18040466308594
2018-01-22,237.80703735351562
2018-01-23,236.18336486816406
2018-01-24,234.7855682373047
2018-01-25,232.72779846191406
2018-01-26,233.4310302734375
2018-01-29,232.4239044189453
2018-01-30,227.0146026611328
2018-01-31,227.90025329589844
2018-02-01,227.33583068847656
2018-02-02,222.16104125976562
2018-02-05,215.76202392578125
2018-02-06,217.22068786621094
2018-02-07,218.06288146972656
2018-02-08,207.74798583984375
2018-02-09,204.31834411621094
2018-02-12,208.32101440429688
2018-02-13,208.65965270996094
2018-02-14,209.0937957763672
2018-02-15,212.7491455078125
2018-02-16,212.01980590820312
2018-02-20,209.2327117919922
2018-02-21,211.24705505371094
2018-02-22,213.096435546875
2018-02-23,218.9918975830078
2018-02-26,220.980224609375
2018-02-27,215.97035217285156
2018-02-28,213.94735717773438
2018-03-01,211.59429931640625
2018-03-02,209.5192413330078
2018-03-05,210.06622314453125
2018-03-06,211.02133178710938
2018-03-07,209.84046936035156
2018-03-08,208.78990173339844
2018-03-09,215.01084899902344
2018-03-12,214.5062713623047
2018-03-13,218.18658447265625
2018-03-14,214.8282012939453
2018-03-15,215.2544708251953
2018-03-16,219.28289794921875
2018-03-19,217.1773223876953
2018-03-20,219.24807739257812
2018-03-21,216.66400146484375
2018-03-22,205.5706329345703
2018-03-23,199.66285705566406
2018-03-26,208.68545532226562
2018-03-27,204.1523895263672
2018-03-28,204.2916717529297
2018-03-29,208.91168212890625
2018-04-02,207.5109100341797
2018-04-03,209.72085571289062
2018-04-04,207.7371063232422
2018-04-05,209.74700927734375
2018-04-06,203.84788513183594
2018-04-09,203.87400817871094
2018-04-10,207.07586669921875
2018-04-11,207.07586669921875
2018-04-12,210.47779846191406
2018-04-13,212.72256469726562
2018-04-16,217.54275512695312
2018-04-17,219.2567901611328
2018-04-18,222.328125
2018-04-19,218.90003967285156
2018-04-20,215.01084899902344
2018-04-23,216.489990234375
2018-04-24,213.65354919433594
2018-04-25,214.81944274902344
2018-04-26,214.84555053710938
2018-04-27,217.8037872314453
2018-04-30,215.08045959472656
2018-05-01,212.87046813964844
2018-05-02,209.3380126953125
2018-05-03,210.68661499023438
2018-05-04,213.11410522460938
2018-05-07,211.5305938720703
2018-05-08,210.5126190185547
2018-05-09,212.44412231445312
2018-05-10,215.51548767089844
2018-05-11,218.29966735839844
2018-05-14,218.6912384033203
2018-05-15,215.2022705078125
2018-05-16,215.01084899902344
2018-05-17,216.17677307128906
2018-05-18,217.03811645507812
2018-05-21,221.57115173339844
2018-05-22,219.77011108398438
2018-05-23,217.92556762695312
2018-05-24,219.03057861328125
2018-05-25,218.82176208496094
2018-05-29,215.43719482421875
2018-05-30,220.19644165039062
2018-05-31,216.75099182128906
2018-06-01,220.6488800048828
2018-06-04,219.15232849121094
2018-06-05,219.2567901611328
2018-06-06,223.215576171875
2018-06-07,223.82467651367188
2018-06-08,226.3478240966797
2018-06-11,227.9313507080078
2018-06-12,231.02879333496094
2018-06-13,228.7578582763672
2018-06-14,229.2451629638672
2018-06-15,230.18475341796875
2018-06-18,229.4104461669922
2018-06-19,224.8165283203125
2018-06-20,218.7608184814453
2018-06-21,214.662841796875
2018-06-22,210.91160583496094
2018-06-25,204.59573364257812
2018-06-26,206.61959838867188
2018-06-27,200.4258575439453
2018-06-28,197.73895263671875
2018-06-29,198.07916259765625
2018-07-02,200.1117706298828
2018-07-03,198.5590057373047
2018-07-05,199.4051513671875
2018-07-06,199.13478088378906
2018-07-09,204.95343017578125
2018-07-10,205.58155822753906
2018-07-11,200.83583068847656
2018-07-12,202.9906005859375
2018-07-13,203.9153289794922
2018-07-16,200.80091857910156
2018-07-17,201.64712524414062
2018-07-18,206.0438690185547
2018-07-19,206.3579559326172
2018-07-20,204.94464111328125
2018-07-23,206.22703552246094
2018-07-24,206.60218811035156
2018-07-25,209.5769805908203
2018-07-26,210.44931030273438
2018-07-27,210.1003875732422
2018-07-30,209.75146484375
2018-07-31,214.4883575439453
2018-08-01,210.32711791992188
2018-08-02,210.34458923339844
2018-08-03,212.2638397216797
2018-08-06,213.8428192138672
2018-08-07,216.2156219482422
2018-08-08,214.1568603515625
2018-08-09,213.55494689941406
2018-08-10,210.90293884277344
2018-08-13,210.23121643066406
2018-08-14,212.59530639648438
2018-08-15,212.4034423828125
2018-08-16,214.8198699951172
2018-08-17,215.42181396484375
2018-08-20,217.03565979003906
2018-08-21,219.05950927734375
2018-08-22,215.42181396484375
2018-08-23,213.26708984375
2018-08-24,213.74681091308594
2018-08-27,217.131591796875
2018-08-28,216.0237274169922
2018-08-29,215.99752807617188
2018-08-30,215.24732971191406
2018-08-31,212.8134002685547
2018-09-04,210.49293518066406
2018-09-05,213.52008056640625
2018-09-06,214.76751708984375
2018-09-07,215.1436309814453
2018-09-10,218.18751525878906
2018-09-11,218.10877990722656
2018-09-12,221.2751007080078
2018-09-13,221.44129943847656
2018-09-14,223.4268035888672
2018-09-17,223.68045043945312
2018-09-18,211.3038330078125
2018-09-19,212.44088745117188
2018-09-20,215.8783416748047
2018-09-21,216.324462890625
2018-09-24,213.28057861328125
2018-09-25,209.22206115722656
2018-09-26,210.89271545410156
2018-09-27,210.53408813476562
2018-09-28,210.61280822753906
2018-10-01,209.86062622070312
2018-10-02,209.04713439941406
2018-10-03,210.74403381347656
2018-10-04,209.10836791992188
2018-10-05,206.47561645507812
2018-10-08,205.5397491455078
2018-10-09,200.95643615722656
2018-10-10,193.7053985595703
2018-10-11,190.17169189453125
2018-10-12,193.3030242919922
2018-10-15,193.32049560546875
2018-10-16,197.8338623046875
2018-10-17,195.45469665527344
2018-10-18,190.0579833984375
2018-10-19,192.25344848632812
2018-10-22,191.0288848876953
2018-10-23,191.01138305664062
2018-10-24,182.98187255859375
2018-10-25,186.9879150390625
2018-10-26,184.1451873779297
2018-10-29,184.5912628173828
2018-10-30,189.39324951171875
2018-10-31,192.7257537841797
2018-11-01,195.9620361328125
2018-11-02,193.88031005859375
2018-11-05,194.71119689941406
2018-11-06,198.34986877441406
2018-11-07,202.294677734375
2018-11-08,200.6502685546875
2018-11-09,196.27691650390625
2018-11-12,192.1046905517578
2018-11-13,194.62376403808594
2018-11-14,196.94163513183594
2018-11-15,199.25955200195312
2018-11-16,198.27992248535156
2018-11-19,197.9387664794922
2018-11-20,193.60037231445312
2018-11-21,194.65875244140625
2018-11-23,195.4022216796875
2018-11-26,196.83670043945312
2018-11-27,197.00289916992188
2018-11-28,202.793212890625
2018-11-29,198.9884033203125
2018-11-30,200.30038452148438
2018-12-03,201.21002197265625
2018-12-04,188.50978088378906
2018-12-06,188.107421875
2018-12-07,176.6846466064453
2018-12-10,169.2624969482422
2018-12-11,166.38487243652344
2018-12-12,165.1741485595703
2018-12-13,164.21783447265625
2018-12-14,161.52444458007812
2018-12-17,159.8400115966797
2018-12-18,162.3140411376953
2018-12-19,142.57421875
2018-12-20,140.1265411376953
2018-12-21,138.61753845214844
2018-12-24,133.9676971435547
2018-12-26,140.5037384033203
2018-12-27,141.26705932617188
2018-12-28,139.47726440429688
2018-12-31,141.53903198242188
2019-01-02,143.1708221435547
2019-01-03,137.9068603515625
2019-01-04,144.25869750976562
2019-01-07,146.2765350341797
2019-01-08,146.53099060058594
2019-01-09,149.66305541992188
2019-01-10,149.2506561279297
2019-01-11,150.0139617919922
2019-01-14,150.50523376464844
2019-01-15,149.6980743408203
2019-01-16,150.33859252929688
2019-01-17,152.0142822265625
2019-01-18,155.20774841308594
2019-01-22,154.32162475585938
2019-01-23,152.37396240234375
2019-01-24,152.7424774169922
2019-01-25,153.8478546142578
2019-01-28,152.61965942382812
2019-01-29,152.28627014160156
2019-01-30,155.69906616210938
2019-01-31,155.78677368164062
2019-02-01,157.3133087158203
2019-02-04,160.3137664794922
2019-02-05,161.19107055664062
2019-02-06,161.26126098632812
2019-02-07,159.12060546875
2019-02-08,155.49720764160156
2019-02-11,158.8749542236328
2019-02-12,162.70010375976562
2019-02-13,162.84922790527344
2019-02-14,161.35777282714844
2019-02-15,157.30453491210938
2019-02-19,158.1380157470703
2019-02-20,159.59437561035156
2019-02-21,159.9189453125
2019-02-22,158.34852600097656
2019-02-25,158.85740661621094
2019-02-26,159.41891479492188
2019-02-27,159.5066375732422
2019-02-28,158.7959747314453
2019-03-01,160.37513732910156
2019-03-04,158.9188232421875
2019-03-05,157.92739868164062
2019-03-06,156.32191467285156
2019-03-07,151.65457153320312
2019-03-08,151.27587890625
2019-03-11,155.3884735107422
2019-03-12,156.02252197265625
2019-03-13,158.10079956054688
2019-03-14,157.7045440673828
2019-03-15,156.73585510253906
2019-03-18,160.62828063964844
2019-03-19,159.7564239501953
2019-03-20,154.17318725585938
2019-03-21,157.6252899169922
