Date,AAP
2021-06-03,169.30459594726562
2021-06-04,170.7395477294922
2021-06-07,170.96095275878906
2021-06-08,175.26576232910156
2021-06-09,174.521728515625
2021-06-10,173.47653198242188
2021-06-11,176.6564178466797
2021-06-14,175.9035186767578
2021-06-15,177.73704528808594
2021-06-16,174.4242706298828
2021-06-17,173.06216430664062
2021-06-18,172.1184844970703
2021-06-21,176.6945343017578
2021-06-22,178.09226989746094
2021-06-23,178.6887664794922
2021-06-24,178.91134643554688
2021-06-25,182.00059509277344
2021-06-28,182.07183837890625
2021-06-29,182.775146484375
2021-06-30,182.63270568847656
2021-07-01,186.01576232910156
2021-07-02,187.894287109375
2021-07-06,185.80210876464844
2021-07-07,186.4609375
2021-07-08,184.74266052246094
2021-07-09,190.04876708984375
2021-07-12,188.67770385742188
2021-07-13,186.0425262451172
2021-07-14,187.1019287109375
2021-07-15,186.291748046875
2021-07-16,183.26478576660156
2021-07-19,183.10455322265625
2021-07-20,187.16427612304688
2021-07-21,186.42527770996094
2021-07-22,187.21763610839844
2021-07-23,191.3663787841797
2021-07-26,190.6007537841797
2021-07-27,191.7403106689453
2021-07-28,188.962646484375
2021-07-29,189.97752380371094
2021-07-30,188.79347229003906
2021-08-02,189.37216186523438
2021-08-03,191.76699829101562
2021-08-04,186.66567993164062
2021-08-05,183.70103454589844
2021-08-06,183.14906311035156
2021-08-09,182.0807342529297
2021-08-10,185.8376922607422
2021-08-11,188.03668212890625
2021-08-12,186.3363037109375
2021-08-13,183.78115844726562
2021-08-16,188.97152709960938
2021-08-17,184.97415161132812
2021-08-18,184.84060668945312
2021-08-19,185.50833129882812
2021-08-20,186.67459106445312
2021-08-23,184.97415161132812
2021-08-24,184.98304748535156
2021-08-25,188.95372009277344
2021-08-26,185.90895080566406
2021-08-27,181.4575653076172
2021-08-30,179.0715789794922
2021-08-31,180.5939483642578
2021-09-01,179.73037719726562
2021-09-02,178.7777862548828
2021-09-03,177.55807495117188
2021-09-07,177.8874969482422
2021-09-08,178.2168731689453
2021-09-09,179.142822265625
2021-09-10,178.08335876464844
2021-09-13,177.3978729248047
2021-09-14,179.09825134277344
2021-09-15,183.5853271484375
2021-09-16,185.80398559570312
2021-09-17,184.11314392089844
2021-09-20,182.2433624267578
2021-09-21,183.98788452148438
2021-09-22,188.95301818847656
2021-09-23,191.529541015625
2021-09-24,192.93409729003906
2021-09-27,195.43905639648438
2021-09-28,192.1468505859375
2021-09-29,193.92715454101562
2021-09-30,186.87750244140625
2021-10-01,186.08128356933594
2021-10-04,185.33877563476562
2021-10-05,186.99383544921875
2021-10-06,189.03355407714844
2021-10-07,191.8963623046875
2021-10-08,191.5832061767578
2021-10-11,189.7671356201172
2021-10-12,189.66871643066406
2021-10-13,188.15679931640625
2021-10-14,192.21839904785156
2021-10-15,192.7283477783203
2021-10-18,199.0712127685547
2021-10-19,200.52049255371094
2021-10-20,202.77490234375
2021-10-21,209.08204650878906
2021-10-22,207.52540588378906
2021-10-25,205.87930297851562
2021-10-26,208.0531768798828
2021-10-27,206.07611083984375
2021-10-28,201.28988647460938
2021-10-29,201.7550811767578
2021-11-01,201.38829040527344
2021-11-02,202.8733673095703
2021-11-03,206.621826171875
2021-11-04,205.84347534179688
2021-11-05,205.52139282226562
2021-11-08,203.8932342529297
2021-11-09,207.901123046875
2021-11-10,210.03030395507812
2021-11-11,213.3225860595703
2021-11-12,213.8503875732422
2021-11-15,216.41795349121094
2021-11-16,210.85336303710938
2021-11-17,208.04425048828125
2021-11-18,207.48068237304688
2021-11-19,205.7629852294922
2021-11-22,207.40011596679688
2021-11-23,210.92495727539062
2021-11-24,208.77783203125
2021-11-26,202.8375701904297
2021-11-29,203.32066345214844
2021-11-30,197.46092224121094
2021-12-01,195.2332763671875
2021-12-02,204.65365600585938
2021-12-03,202.95387268066406
2021-12-06,205.7808837890625
2021-12-07,210.19137573242188
2021-12-08,209.36831665039062
2021-12-09,209.89614868164062
2021-12-10,214.7449493408203
2021-12-13,209.4488067626953
2021-12-14,210.58499145507812
