Date,CAH
2021-07-12,57.439998626708984
2021-07-13,57.099998474121094
2021-07-14,57.06999969482422
2021-07-15,56.77000045776367
2021-07-16,56.81999969482422
2021-07-19,56.02000045776367
2021-07-20,57.689998626708984
2021-07-21,58.599998474121094
2021-07-22,59.029998779296875
2021-07-23,59.20000076293945
2021-07-26,58.97999954223633
2021-07-27,59.41999816894531
2021-07-28,59.650001525878906
2021-07-29,59.9900016784668
2021-07-30,59.380001068115234
2021-08-02,59.56999969482422
2021-08-03,59.630001068115234
2021-08-04,58.97999954223633
2021-08-05,50.56999969482422
2021-08-06,50.9900016784668
2021-08-09,50.70000076293945
2021-08-10,51.0099983215332
2021-08-11,51.689998626708984
2021-08-12,52.08000183105469
2021-08-13,51.70000076293945
2021-08-16,52.43000030517578
2021-08-17,52.61000061035156
2021-08-18,51.529998779296875
2021-08-19,51.31999969482422
2021-08-20,51.38999938964844
2021-08-23,52.18000030517578
2021-08-24,51.77000045776367
2021-08-25,51.77000045776367
2021-08-26,51.29999923706055
2021-08-27,51.7400016784668
2021-08-30,51.5099983215332
2021-08-31,52.4900016784668
2021-09-01,52.400001525878906
2021-09-02,53.56999969482422
2021-09-03,53.63999938964844
2021-09-07,53.720001220703125
2021-09-08,53.4900016784668
2021-09-09,53.290000915527344
2021-09-10,52.81999969482422
2021-09-13,52.95000076293945
2021-09-14,52.130001068115234
2021-09-15,53.02000045776367
2021-09-16,52.72999954223633
2021-09-17,52.56999969482422
2021-09-20,51.54999923706055
2021-09-21,51.040000915527344
2021-09-22,51.0099983215332
2021-09-23,51.36000061035156
2021-09-24,51.189998626708984
2021-09-27,51.5
2021-09-28,51.16999816894531
2021-09-29,51.59000015258789
2021-09-30,49.459999084472656
2021-10-01,50.0099983215332
2021-10-04,49.529998779296875
2021-10-05,49.18000030517578
2021-10-06,48.65999984741211
2021-10-07,49.0
2021-10-08,48.709999084472656
2021-10-11,48.720001220703125
2021-10-12,48.060001373291016
2021-10-13,47.7400016784668
2021-10-14,48.630001068115234
2021-10-15,48.540000915527344
2021-10-18,47.630001068115234
2021-10-19,48.630001068115234
2021-10-20,49.2599983215332
2021-10-21,49.060001373291016
2021-10-22,49.56999969482422
2021-10-25,48.72999954223633
2021-10-26,48.70000076293945
2021-10-27,47.439998626708984
2021-10-28,47.720001220703125
2021-10-29,47.810001373291016
2021-11-01,48.619998931884766
2021-11-02,48.88999938964844
2021-11-03,50.400001525878906
2021-11-04,49.15999984741211
2021-11-05,49.540000915527344
2021-11-08,49.630001068115234
2021-11-09,49.31999969482422
2021-11-10,50.29999923706055
2021-11-11,49.880001068115234
2021-11-12,51.439998626708984
2021-11-15,50.459999084472656
2021-11-16,50.040000915527344
2021-11-17,49.72999954223633
2021-11-18,49.33000183105469
2021-11-19,48.439998626708984
2021-11-22,48.290000915527344
2021-11-23,49.13999938964844
2021-11-24,48.779998779296875
2021-11-26,47.599998474121094
2021-11-29,47.470001220703125
2021-11-30,46.22999954223633
2021-12-01,45.869998931884766
2021-12-02,46.810001373291016
2021-12-03,47.02000045776367
2021-12-06,47.70000076293945
2021-12-07,48.099998474121094
2021-12-08,48.25
2021-12-09,48.47999954223633
2021-12-10,48.4900016784668
2021-12-13,48.439998626708984
2021-12-14,48.93000030517578
2021-12-15,49.209999084472656
2021-12-16,49.439998626708984
2021-12-17,49.650001525878906
2021-12-20,49.130001068115234
2021-12-21,49.720001220703125
2021-12-22,50.18000030517578
2021-12-23,50.75
2021-12-27,51.36000061035156
2021-12-28,51.720001220703125
2021-12-29,52.04999923706055
2021-12-30,52.16999816894531
2021-12-31,51.4900016784668
2022-01-03,52.0099983215332
2022-01-04,52.599998474121094
2022-01-05,53.31999969482422
2022-01-06,52.5099983215332
2022-01-07,54.2400016784668
2022-01-10,51.029998779296875
2022-01-11,52.709999084472656
2022-01-12,51.68000030517578
2022-01-13,52.2400016784668
2022-01-14,53.09000015258789
2022-01-18,52.59000015258789
2022-01-19,52.06999969482422
2022-01-20,51.61000061035156
2022-01-21,50.560001373291016
2022-01-24,50.810001373291016
2022-01-25,50.75
2022-01-26,50.79999923706055
2022-01-27,52.310001373291016
2022-01-28,52.630001068115234
2022-01-31,51.56999969482422
2022-02-01,51.33000183105469
2022-02-02,51.599998474121094
2022-02-03,51.43000030517578
2022-02-04,51.959999084472656
2022-02-07,52.630001068115234
2022-02-08,54.150001525878906
2022-02-09,53.970001220703125
2022-02-10,52.810001373291016
2022-02-11,52.54999923706055
2022-02-14,52.290000915527344
2022-02-15,53.529998779296875
2022-02-16,54.540000915527344
2022-02-17,54.5099983215332
2022-02-18,54.18000030517578
2022-02-22,53.91999816894531
2022-02-23,53.45000076293945
2022-02-24,52.47999954223633
2022-02-25,54.20000076293945
2022-02-28,54.0099983215332
2022-03-01,52.83000183105469
2022-03-02,53.459999084472656
2022-03-03,53.810001373291016
2022-03-04,54.0
2022-03-07,52.43000030517578
2022-03-08,52.43000030517578
2022-03-09,53.189998626708984
2022-03-10,53.16999816894531
2022-03-11,52.56999969482422
2022-03-14,52.61000061035156
2022-03-15,53.93000030517578
2022-03-16,53.77000045776367
2022-03-17,57.189998626708984
2022-03-18,57.290000915527344
2022-03-21,57.599998474121094
2022-03-22,57.75
2022-03-23,56.7599983215332
2022-03-24,57.27000045776367
2022-03-25,57.959999084472656
2022-03-28,57.79999923706055
2022-03-29,57.61000061035156
2022-03-30,57.630001068115234
2022-03-31,56.70000076293945
2022-04-01,57.599998474121094
2022-04-04,56.70000076293945
2022-04-05,56.83000183105469
2022-04-06,57.40999984741211
2022-04-07,59.380001068115234
2022-04-08,61.900001525878906
2022-04-11,61.380001068115234
2022-04-12,63.29999923706055
2022-04-13,63.029998779296875
2022-04-14,62.959999084472656
2022-04-18,62.97999954223633
2022-04-19,62.720001220703125
2022-04-20,63.86000061035156
2022-04-21,63.75
2022-04-22,61.56999969482422
2022-04-25,61.2400016784668
2022-04-26,60.630001068115234
2022-04-27,59.83000183105469
2022-04-28,59.81999969482422
2022-04-29,58.04999923706055
2022-05-02,58.08000183105469
2022-05-03,58.790000915527344
2022-05-04,60.4900016784668
2022-05-05,57.869998931884766
2022-05-06,58.27000045776367
2022-05-09,56.970001220703125
2022-05-10,56.04999923706055
2022-05-11,55.900001525878906
2022-05-12,54.97999954223633
2022-05-13,55.61000061035156
2022-05-16,56.13999938964844
2022-05-17,56.70000076293945
2022-05-18,55.68000030517578
2022-05-19,55.83000183105469
2022-05-20,55.79999923706055
2022-05-23,56.959999084472656
2022-05-24,57.11000061035156
2022-05-25,57.7400016784668
2022-05-26,58.02000045776367
2022-05-27,57.70000076293945
2022-05-31,56.31999969482422
2022-06-01,55.43000030517578
2022-06-02,54.5
2022-06-03,53.81999969482422
2022-06-06,53.7400016784668
2022-06-07,53.90999984741211
2022-06-08,53.54999923706055
2022-06-09,52.349998474121094
2022-06-10,53.459999084472656
2022-06-13,51.4900016784668
2022-06-14,51.11000061035156
2022-06-15,51.040000915527344
2022-06-16,50.47999954223633
2022-06-17,50.70000076293945
2022-06-21,51.4900016784668
2022-06-22,52.59000015258789
2022-06-23,53.02000045776367
2022-06-24,54.45000076293945
2022-06-27,54.86000061035156
2022-06-28,53.81999969482422
2022-06-29,53.689998626708984
2022-06-30,52.27000045776367
2022-07-01,53.099998474121094
2022-07-05,52.25
2022-07-06,52.63999938964844
2022-07-07,52.75
2022-07-08,52.91999816894531
2022-07-11,52.9900016784668
2022-07-12,53.20000076293945
2022-07-13,52.900001525878906
2022-07-14,54.04999923706055
2022-07-15,55.209999084472656
2022-07-18,54.7400016784668
2022-07-19,55.68000030517578
2022-07-20,55.689998626708984
2022-07-21,56.130001068115234
2022-07-22,56.9900016784668
2022-07-25,57.279998779296875
2022-07-26,57.79999923706055
2022-07-27,58.11000061035156
2022-07-28,58.880001068115234
2022-07-29,59.560001373291016
2022-08-01,60.31999969482422
2022-08-02,59.7599983215332
2022-08-03,60.16999816894531
2022-08-04,60.2400016784668
2022-08-05,61.5099983215332
2022-08-08,61.4900016784668
2022-08-09,61.77000045776367
2022-08-10,62.75
2022-08-11,66.0
2022-08-12,69.31999969482422
2022-08-15,69.97000122070312
2022-08-16,70.13999938964844
2022-08-17,69.11000061035156
2022-08-18,68.80000305175781
2022-08-19,69.2300033569336
2022-08-22,67.91000366210938
2022-08-23,67.9800033569336
2022-08-24,68.75
2022-08-25,69.0999984741211
2022-08-26,67.5999984741211
2022-08-29,69.69000244140625
2022-08-30,69.83999633789062
2022-08-31,70.72000122070312
