Date,LEN
2016-08-05,40.237430572509766
2016-08-08,40.08265686035156
2016-08-09,40.26321029663086
2016-08-10,40.237430572509766
2016-08-11,40.54693603515625
2016-08-12,40.194427490234375
2016-08-15,40.66730499267578
2016-08-16,40.512550354003906
2016-08-17,40.21162033081055
2016-08-18,40.306182861328125
2016-08-19,39.97948455810547
2016-08-22,40.031070709228516
2016-08-23,41.21755599975586
2016-08-24,40.71027755737305
2016-08-25,40.57273483276367
2016-08-26,39.82472610473633
2016-08-29,40.254615783691406
2016-08-30,40.6931037902832
2016-08-31,40.66730499267578
2016-09-01,40.160037994384766
2016-09-02,40.031070709228516
2016-09-06,40.09125518798828
2016-09-07,40.6931037902832
2016-09-08,40.297603607177734
2016-09-09,38.84458923339844
2016-09-12,39.43782043457031
2016-09-13,38.440486907958984
2016-09-14,38.466270446777344
2016-09-15,38.69841003417969
2016-09-16,38.12237548828125
2016-09-19,38.76720428466797
2016-09-20,37.400177001953125
2016-09-21,37.357173919677734
2016-09-22,37.48613357543945
2016-09-23,37.064842224121094
2016-09-26,36.92728805541992
2016-09-27,36.72953796386719
2016-09-28,37.14222717285156
2016-09-29,36.273860931396484
2016-09-30,36.402828216552734
2016-10-03,36.230712890625
2016-10-04,35.74877166748047
2016-10-05,36.00694274902344
2016-10-06,36.256526947021484
2016-10-07,35.74877166748047
2016-10-10,35.903690338134766
2016-10-11,35.7832145690918
2016-10-12,35.96392822265625
2016-10-13,35.2496452331543
2016-10-14,35.5938720703125
2016-10-17,35.809024810791016
2016-10-18,36.06718444824219
2016-10-19,36.11882019042969
2016-10-20,35.628292083740234
2016-10-21,35.47339630126953
2016-10-24,35.920894622802734
2016-10-25,35.464786529541016
2016-10-26,35.48200607299805
2016-10-27,34.7160758972168
2016-10-28,35.576663970947266
2016-10-31,35.87786102294922
2016-11-01,35.507816314697266
2016-11-02,35.163578033447266
2016-11-03,35.06891632080078
2016-11-04,35.628292083740234
2016-11-07,36.0930061340332
2016-11-08,35.654109954833984
2016-11-09,35.37010955810547
2016-11-10,36.00694274902344
2016-11-11,35.499202728271484
2016-11-14,36.42864227294922
2016-11-15,36.35118103027344
2016-11-16,36.2134895324707
2016-11-17,37.18595886230469
2016-11-18,37.409706115722656
2016-11-21,37.80557632446289
2016-11-22,37.46135330200195
2016-11-23,37.753944396972656
2016-11-25,38.106781005859375
2016-11-28,37.61625671386719
2016-11-29,38.072357177734375
2016-11-30,36.6093635559082
2016-12-01,36.16185760498047
2016-12-02,36.153255462646484
2016-12-05,36.5060920715332
2016-12-06,37.36668395996094
2016-12-07,38.442413330078125
2016-12-08,39.303009033203125
2016-12-09,38.580108642578125
2016-12-12,38.85548782348633
2016-12-13,38.95877456665039
2016-12-14,37.8658332824707
2016-12-15,37.29784393310547
2016-12-16,37.36668395996094
2016-12-19,37.34946823120117
2016-12-20,37.00523376464844
2016-12-21,37.409706115722656
2016-12-22,36.93638229370117
2016-12-23,36.62656784057617
2016-12-27,37.315059661865234
2016-12-28,37.142940521240234
2016-12-29,36.919185638427734
2016-12-30,36.94498062133789
2017-01-03,36.93638229370117
2017-01-04,37.848602294921875
2017-01-05,38.22726821899414
2017-01-06,37.599037170410156
2017-01-09,37.47854232788086
2017-01-10,37.63346862792969
2017-01-11,37.89164352416992
2017-01-12,38.235877990722656
2017-01-13,38.26169204711914
2017-01-17,38.21004867553711
2017-01-18,38.12399673461914
2017-01-19,37.63346862792969
2017-01-20,37.736732482910156
2017-01-23,37.65067672729492
2017-01-24,39.905399322509766
2017-01-25,40.422210693359375
2017-01-26,40.22409439086914
2017-01-27,39.4402961730957
2017-01-30,39.15605926513672
2017-01-31,38.45838165283203
2017-02-01,38.665096282958984
2017-02-02,38.59619903564453
2017-02-03,38.880428314208984
2017-02-06,38.561744689941406
2017-02-07,38.43253707885742
2017-02-08,38.923500061035156
2017-02-09,38.923500061035156
2017-02-10,40.3188591003418
2017-02-13,40.22409439086914
2017-02-14,39.80205154418945
2017-02-15,40.396366119384766
2017-02-16,39.776222229003906
2017-02-17,40.017398834228516
2017-02-21,40.49972915649414
2017-02-22,40.749515533447266
2017-02-23,40.61170959472656
2017-02-24,40.85288619995117
2017-02-27,41.66252899169922
2017-02-28,42.0242805480957
2017-03-01,43.075111389160156
2017-03-02,42.84254837036133
2017-03-03,42.9803581237793
2017-03-06,43.04066848754883
2017-03-07,43.678043365478516
2017-03-08,45.00448226928711
2017-03-09,44.72885513305664
2017-03-10,45.40931701660156
2017-03-13,44.720252990722656
2017-03-14,44.444618225097656
2017-03-15,44.901123046875
2017-03-16,45.624656677246094
2017-03-17,45.50406265258789
2017-03-20,45.37485122680664
2017-03-21,44.16038131713867
2017-03-22,43.678043365478516
2017-03-23,43.80724334716797
2017-03-24,43.9622802734375
2017-03-27,43.91060256958008
2017-03-28,44.237911224365234
2017-03-29,44.358497619628906
2017-03-30,44.18622589111328
2017-03-31,44.09148406982422
2017-04-03,43.850311279296875
2017-04-04,43.617740631103516
2017-04-05,43.617740631103516
2017-04-06,43.850311279296875
2017-04-07,43.65218734741211
2017-04-10,44.341251373291016
2017-04-11,44.720252990722656
2017-04-12,44.1776123046875
2017-04-13,44.608280181884766
2017-04-17,45.090614318847656
2017-04-18,45.15953063964844
2017-04-19,45.30596160888672
2017-04-20,44.69440841674805
2017-04-21,44.79777145385742
2017-04-24,44.41877746582031
2017-04-25,43.669437408447266
2017-04-26,43.901981353759766
2017-04-27,44.0225715637207
2017-04-28,43.531219482421875
2017-05-01,43.35020065307617
2017-05-02,43.25537872314453
2017-05-03,42.867469787597656
2017-05-04,42.91058349609375
2017-05-05,42.91920471191406
2017-05-08,42.97092056274414
2017-05-09,43.66915512084961
2017-05-10,43.59157943725586
2017-05-11,43.953617095947266
2017-05-12,43.436397552490234
2017-05-15,43.98809814453125
2017-05-16,44.3328857421875
2017-05-17,43.332969665527344
2017-05-18,44.048423767089844
2017-05-19,44.95353698730469
2017-05-22,45.21214294433594
2017-05-23,44.50529861450195
2017-05-24,44.80699920654297
2017-05-25,44.59148406982422
2017-05-26,44.419090270996094
2017-05-30,44.38461685180664
2017-05-31,44.229461669921875
2017-06-01,44.76388931274414
2017-06-02,45.4534912109375
2017-06-05,45.19490051269531
2017-06-06,45.00525665283203
2017-06-07,45.17765426635742
2017-06-08,44.944923400878906
2017-06-09,44.82422637939453
2017-06-12,45.41902542114258
2017-06-13,46.24653625488281
2017-06-14,46.48789978027344
2017-06-15,45.77244567871094
2017-06-16,45.62590026855469
2017-06-19,45.462120056152344
2017-06-20,46.43618392944336
2017-06-21,45.90174865722656
2017-06-22,45.17765426635742
2017-06-23,44.92767333984375
2017-06-26,45.22075271606445
2017-06-27,44.90180587768555
2017-06-28,45.565555572509766
2017-06-29,45.42763900756836
2017-06-30,45.96208953857422
2017-07-03,45.30695724487305
2017-07-05,45.169036865234375
2017-07-06,44.712188720703125
2017-07-07,46.10000228881836
2017-07-10,47.06544876098633
2017-07-11,46.358089447021484
2017-07-12,46.36670684814453
2017-07-13,46.409847259521484
2017-07-14,46.608245849609375
2017-07-17,46.24593734741211
2017-07-18,45.676597595214844
2017-07-19,45.978519439697266
2017-07-20,45.94401931762695
2017-07-21,46.004398345947266
2017-07-24,45.6162223815918
2017-07-25,45.883636474609375
2017-07-26,45.50407791137695
2017-07-27,45.7456169128418
2017-07-28,45.228023529052734
2017-07-31,45.23666000366211
2017-08-01,46.04753112792969
2017-08-02,46.47023010253906
2017-08-03,46.47023010253906
2017-08-04,46.798038482666016
2017-08-07,46.8325309753418
2017-08-08,46.95330047607422
2017-08-09,46.720394134521484
2017-08-10,45.85775375366211
2017-08-11,45.93539047241211
2017-08-14,46.48747253417969
2017-08-15,46.64275360107422
2017-08-16,46.66001510620117
2017-08-17,45.6162223815918
2017-08-18,44.753578186035156
2017-08-21,44.95199203491211
2017-08-22,44.79671859741211
2017-08-23,44.50342559814453
2017-08-24,44.158363342285156
2017-08-25,44.52066421508789
2017-08-28,43.92545700073242
2017-08-29,43.55452346801758
2017-08-30,43.744300842285156
2017-08-31,44.65005874633789
2017-09-01,44.65005874633789
2017-09-05,44.02896499633789
2017-09-06,43.174949645996094
2017-09-07,43.019683837890625
2017-09-08,43.5976448059082
2017-09-11,44.632816314697266
2017-09-12,44.9951057434082
2017-09-13,44.17561721801758
2017-09-14,43.89957046508789
2017-09-15,44.26186752319336
2017-09-18,44.59830093383789
2017-09-19,44.69320297241211
2017-09-20,43.52863693237305
2017-09-21,43.55452346801758
2017-09-22,43.373355865478516
2017-09-25,43.589027404785156
2017-09-26,44.14973449707031
2017-09-27,44.27049255371094
2017-09-28,45.055503845214844
2017-09-29,45.547210693359375
2017-10-02,45.56446075439453
2017-10-03,47.74692153930664
2017-10-04,48.66132354736328
2017-10-05,48.36802673339844
2017-10-06,48.21276092529297
2017-10-09,48.48018264770508
2017-10-10,48.514678955078125
2017-10-11,48.80796813964844
2017-10-12,48.350772857666016
2017-10-13,48.324893951416016
2017-10-16,48.18687438964844
2017-10-17,48.28176498413086
2017-10-18,48.57526397705078
2017-10-19,48.9896354675293
2017-10-20,49.63707733154297
2017-10-23,49.464412689208984
2017-10-24,50.077335357666016
2017-10-25,50.016910552978516
2017-10-26,50.465789794921875
2017-10-27,50.077335357666016
2017-10-30,48.06595993041992
2017-10-31,48.057315826416016
2017-11-01,49.17091369628906
2017-11-02,47.56526565551758
2017-11-03,47.15090560913086
2017-11-06,48.46304702758789
2017-11-07,48.756561279296875
2017-11-08,50.55211639404297
2017-11-09,51.7363395690918
2017-11-10,51.54317855834961
2017-11-13,51.11301803588867
2017-11-14,51.4114990234375
2017-11-15,50.93741989135742
2017-11-16,50.99887466430664
2017-11-17,51.70122146606445
2017-11-20,51.90314865112305
2017-11-21,53.14102554321289
2017-11-22,53.21125411987305
2017-11-24,53.57120895385742
2017-11-27,53.33417510986328
2017-11-28,54.027732849121094
2017-11-29,54.589603424072266
2017-11-30,55.116371154785156
2017-12-01,54.92321014404297
2017-12-04,55.291961669921875
2017-12-05,54.45792770385742
2017-12-06,53.47464370727539
2017-12-07,54.17698669433594
2017-12-08,54.589603424072266
2017-12-11,54.15064239501953
2017-12-12,53.93115234375
2017-12-13,53.65021514892578
2017-12-14,53.67655944824219
2017-12-15,53.904823303222656
2017-12-18,54.74763488769531
2017-12-19,54.326229095458984
2017-12-20,54.92321014404297
2017-12-21,55.96796417236328
2017-12-22,56.187442779541016
2017-12-26,56.09086227416992
2017-12-27,56.11720657348633
2017-12-28,56.029422760009766
2017-12-29,55.52021026611328
2018-01-02,56.924903869628906
2018-01-03,59.02315902709961
2018-01-04,58.77732849121094
2018-01-05,59.33043670654297
2018-01-08,59.02315902709961
2018-01-09,58.53151321411133
2018-01-10,59.92741012573242
2018-01-11,61.077518463134766
2018-01-12,60.80534744262695
2018-01-16,60.38393783569336
2018-01-17,62.078346252441406
2018-01-18,61.929100036621094
2018-01-19,63.0528450012207
2018-01-22,62.97382354736328
2018-01-23,62.271488189697266
2018-01-24,62.21002960205078
2018-01-25,60.145748138427734
2018-01-26,59.57475662231445
2018-01-29,57.11517333984375
2018-01-30,56.104976654052734
2018-01-31,55.042083740234375
2018-02-01,55.2002067565918
2018-02-02,52.72304916381836
2018-02-05,50.68509292602539
2018-02-06,53.091983795166016
2018-02-07,53.50484848022461
2018-02-08,51.92367935180664
2018-02-09,51.554744720458984
2018-02-12,52.12571716308594
2018-02-13,52.670345306396484
2018-02-14,53.78593444824219
2018-02-15,53.05684280395508
2018-02-16,53.46092224121094
2018-02-20,51.95881652832031
2018-02-21,51.52838897705078
2018-02-22,51.32635498046875
2018-02-23,51.8621826171875
2018-02-26,52.222347259521484
2018-02-27,50.64996337890625
2018-02-28,49.70125961303711
2018-03-01,50.386436462402344
2018-03-02,50.491859436035156
2018-03-05,51.22093963623047
2018-03-06,51.97639465332031
2018-03-07,52.0817985534668
2018-03-08,51.52838897705078
2018-03-09,52.5210075378418
2018-03-12,53.083187103271484
2018-03-13,53.1973876953125
2018-03-14,52.61764144897461
2018-03-15,51.73041915893555
2018-03-16,52.01151657104492
2018-03-19,51.8797607421875
2018-03-20,51.71284866333008
2018-03-21,52.61764144897461
2018-03-22,51.54595184326172
2018-03-23,51.00132369995117
2018-03-26,52.01151657104492
2018-03-27,51.53717803955078
2018-03-28,51.6162223815918
2018-03-29,51.774349212646484
2018-04-02,49.92087936401367
2018-04-03,50.14925765991211
2018-04-04,55.18263626098633
2018-04-05,56.21917724609375
2018-04-06,54.0933952331543
2018-04-09,53.39064407348633
2018-04-10,52.78453063964844
2018-04-11,51.11552429199219
2018-04-12,49.85060501098633
2018-04-13,50.01749801635742
2018-04-16,50.18440246582031
2018-04-17,50.53577423095703
2018-04-18,50.63240051269531
2018-04-19,48.857975006103516
2018-04-20,47.979557037353516
2018-04-23,47.83899688720703
2018-04-24,47.003883361816406
2018-04-25,47.390689849853516
2018-04-26,47.724727630615234
2018-04-27,48.21701431274414
2018-04-30,46.4940299987793
2018-05-01,47.390689849853516
2018-05-02,46.810489654541016
2018-05-03,47.14453887939453
2018-05-04,47.85658264160156
2018-05-07,47.7598876953125
2018-05-08,47.8477897644043
2018-05-09,47.12696075439453
2018-05-10,47.63682556152344
2018-05-11,47.724727630615234
2018-05-14,47.724727630615234
2018-05-15,45.01719284057617
2018-05-16,44.80622100830078
2018-05-17,45.09629821777344
2018-05-18,45.738033294677734
2018-05-21,45.948997497558594
2018-05-22,44.71830749511719
2018-05-23,45.491886138916016
2018-05-24,45.23695755004883
2018-05-25,46.933555603027344
2018-05-29,46.84565353393555
2018-05-30,46.15118408203125
2018-05-31,45.48308181762695
2018-06-01,45.377601623535156
2018-06-04,45.773193359375
2018-06-05,45.7116584777832
2018-06-06,45.966583251953125
2018-06-07,46.09844970703125
2018-06-08,47.46979904174805
2018-06-11,47.20607376098633
2018-06-12,48.067562103271484
2018-06-13,46.14240646362305
2018-06-14,46.65226745605469
2018-06-15,46.43248748779297
2018-06-18,45.685298919677734
2018-06-19,45.773193359375
2018-06-20,45.913841247558594
2018-06-21,45.43037033081055
2018-06-22,45.008399963378906
2018-06-25,43.267852783203125
2018-06-26,45.36881637573242
2018-06-27,45.0611572265625
2018-06-28,45.74681091308594
2018-06-29,46.15118408203125
2018-07-02,45.86109161376953
2018-07-03,46.04569625854492
2018-07-05,46.69621658325195
2018-07-06,47.197288513183594
2018-07-09,48.02361297607422
2018-07-10,47.7774658203125
2018-07-11,47.47836685180664
2018-07-12,47.311222076416016
2018-07-13,47.55753707885742
2018-07-16,47.54874038696289
2018-07-17,48.86831283569336
2018-07-18,48.53402328491211
2018-07-19,48.50764465332031
2018-07-20,48.102962493896484
2018-07-23,47.7686653137207
2018-07-24,46.26435470581055
2018-07-25,45.173500061035156
2018-07-26,46.211570739746094
2018-07-27,45.84208679199219
2018-07-30,45.639747619628906
2018-07-31,45.98283386230469
2018-08-01,45.516578674316406
2018-08-02,44.698455810546875
2018-08-03,45.287872314453125
2018-08-06,45.53419494628906
2018-08-07,46.62504577636719
2018-08-08,46.86255645751953
2018-08-09,47.020904541015625
2018-08-10,46.95932388305664
2018-08-13,44.67206954956055
2018-08-14,44.856815338134766
2018-08-15,44.188232421875
2018-08-16,44.40814971923828
2018-08-17,44.487335205078125
2018-08-20,44.97996139526367
2018-08-21,46.853755950927734
2018-08-22,46.211570739746094
2018-08-23,45.490196228027344
2018-08-24,45.34944152832031
2018-08-27,46.11479949951172
2018-08-28,46.281944274902344
2018-08-29,46.352317810058594
2018-08-30,45.60456466674805
2018-08-31,45.455013275146484
2018-09-04,45.49899673461914
2018-09-05,46.202781677246094
2018-09-06,46.044429779052734
2018-09-07,44.45212936401367
2018-09-10,44.5928955078125
2018-09-11,45.0151481628418
2018-09-12,45.93886184692383
2018-09-13,46.053226470947266
2018-09-14,46.211570739746094
2018-09-17,45.00634765625
2018-09-18,45.57818603515625
2018-09-19,45.20869827270508
2018-09-20,44.619293212890625
2018-09-21,44.10023498535156
2018-09-24,43.10616683959961
2018-09-25,42.99179458618164
2018-09-26,42.13848876953125
2018-09-27,41.417110443115234
2018-09-28,41.074012756347656
2018-10-01,41.487491607666016
2018-10-02,41.14439010620117
2018-10-03,40.678165435791016
2018-10-04,39.31459045410156
2018-10-05,39.39375305175781
2018-10-08,39.974365234375
2018-10-09,38.98028564453125
2018-10-10,38.46125793457031
2018-10-11,38.10057067871094
2018-10-12,37.95981216430664
2018-10-15,37.86305618286133
2018-10-16,38.795555114746094
2018-10-17,37.89823913574219
2018-10-18,37.3523063659668
2018-10-19,35.95225143432617
2018-10-22,34.66667556762695
2018-10-23,35.83778381347656
2018-10-24,34.19999694824219
2018-10-25,35.388710021972656
2018-10-26,36.797576904296875
2018-10-29,36.11074447631836
2018-10-30,37.89823913574219
2018-10-31,37.84540557861328
2018-11-01,38.778770446777344
2018-11-02,38.10957717895508
2018-11-05,39.08695983886719
2018-11-06,38.725948333740234
2018-11-07,37.83659362792969
2018-11-08,36.894439697265625
2018-11-09,36.894439697265625
2018-11-12,35.82017135620117
2018-11-13,36.33089065551758
2018-11-14,36.63908004760742
2018-11-15,34.80756378173828
2018-11-16,36.145973205566406
2018-11-19,36.51579666137695
2018-11-20,37.105751037597656
2018-11-21,37.6693000793457
2018-11-23,37.63407516479492
2018-11-26,37.722129821777344
2018-11-27,37.748558044433594
2018-11-28,38.63788604736328
2018-11-29,37.89823913574219
2018-11-30,37.625267028808594
2018-12-03,38.40015411376953
2018-12-04,36.216407775878906
2018-12-06,37.38752746582031
2018-12-07,36.982479095458984
2018-12-10,36.207618713378906
2018-12-11,35.63526153564453
2018-12-12,36.26044464111328
2018-12-13,36.02269744873047
2018-12-14,35.40632629394531
2018-12-17,35.23903274536133
2018-12-18,36.11074447631836
2018-12-19,36.12837600708008
2018-12-20,35.99628448486328
2018-12-21,34.305660247802734
2018-12-24,33.51316833496094
2018-12-26,34.745914459228516
2018-12-27,34.78114318847656
2018-12-28,34.71949768066406
2018-12-31,34.47295379638672
2019-01-02,35.18618392944336
2019-01-03,34.82518005371094
2019-01-04,36.286861419677734
2019-01-07,37.31708908081055
2019-01-08,37.76616287231445
2019-01-09,40.75998306274414
2019-01-10,39.7737922668457
2019-01-11,40.865638732910156
2019-01-14,39.80019760131836
2019-01-15,40.39896011352539
2019-01-16,39.94108200073242
2019-01-17,39.430381774902344
2019-01-18,38.83161163330078
2019-01-22,38.312103271484375
2019-01-23,38.444175720214844
2019-01-24,39.54586410522461
2019-01-25,39.27263641357422
2019-01-28,39.237388610839844
2019-01-29,40.497703552246094
2019-01-30,40.89430618286133
2019-01-31,41.79327392578125
2019-02-01,41.5553092956543
2019-02-04,41.14108657836914
2019-02-05,41.34379196166992
2019-02-06,40.612274169921875
2019-02-07,40.70922088623047
2019-02-08,40.568214416503906
2019-02-11,40.5329475402832
2019-02-12,42.842071533203125
2019-02-13,42.45427703857422
2019-02-14,42.5159797668457
2019-02-15,43.097660064697266
2019-02-19,43.52070617675781
2019-02-20,43.141727447509766
2019-02-21,43.379695892333984
2019-02-22,44.287479400634766
2019-02-25,43.74986267089844
2019-02-26,43.59120559692383
2019-02-27,43.0447883605957
2019-02-28,42.286827087402344
2019-03-01,41.449554443359375
2019-03-04,41.95191955566406
2019-03-05,40.65633773803711
2019-03-06,40.45363235473633
2019-03-07,41.90786361694336
2019-03-08,42.06648254394531
2019-03-11,42.753944396972656
2019-03-12,42.798004150390625
2019-03-13,42.36614990234375
2019-03-14,42.322078704833984
2019-03-15,42.06648254394531
