Date,AET
2016-02-22,103.43306732177734
2016-02-23,104.18048858642578
2016-02-24,103.52043151855469
2016-02-25,106.18975067138672
2016-02-26,106.6944808959961
2016-02-29,105.44234466552734
2016-03-01,107.2962875366211
2016-03-02,106.91773223876953
2016-03-03,106.4227066040039
2016-03-04,104.8890609741211
2016-03-07,106.4809341430664
2016-03-08,103.8504638671875
2016-03-09,106.0150375366211
2016-03-10,107.61661529541016
2016-03-11,110.14032745361328
2016-03-14,110.81977081298828
2016-03-15,109.55792236328125
2016-03-16,110.03353118896484
2016-03-17,107.30599212646484
2016-03-18,109.30555725097656
2016-03-21,108.14076232910156
2016-03-22,109.21819305419922
2016-03-23,108.47077941894531
2016-03-24,109.11141967773438
2016-03-28,108.81051635742188
2016-03-29,109.9655990600586
2016-03-30,110.83919525146484
2016-03-31,109.05316925048828
2016-04-01,110.3732681274414
2016-04-04,111.1692123413086
2016-04-05,107.85928344726562
2016-04-06,108.8202133178711
2016-04-07,107.04393005371094
2016-04-08,105.67530822753906
2016-04-11,105.08319854736328
2016-04-12,106.32852172851562
2016-04-13,107.54463958740234
2016-04-14,106.71768188476562
2016-04-15,106.83441925048828
2016-04-18,107.47654724121094
2016-04-19,108.4494400024414
2016-04-20,110.14228820800781
2016-04-21,110.0255355834961
2016-04-22,111.70866394042969
2016-04-25,111.2027587890625
2016-04-26,112.63292694091797
2016-04-27,110.71631622314453
2016-04-28,111.52381896972656
2016-04-29,109.2277603149414
2016-05-02,110.76494598388672
2016-05-03,110.97898864746094
2016-05-04,109.99634552001953
2016-05-05,110.78441619873047
2016-05-06,109.76286315917969
2016-05-09,110.8427963256836
2016-05-10,111.3584213256836
2016-05-11,109.21802520751953
2016-05-12,105.65721130371094
2016-05-13,104.97618103027344
2016-05-16,107.50572204589844
2016-05-17,107.21385192871094
2016-05-18,107.60301208496094
2016-05-19,106.74687194824219
2016-05-20,107.64193725585938
2016-05-23,107.10684204101562
2016-05-24,108.6051025390625
2016-05-25,110.60928344726562
2016-05-26,110.00609588623047
2016-05-27,110.18121337890625
2016-05-31,110.16175842285156
2016-06-01,112.1659164428711
2016-06-02,116.7774887084961
2016-06-03,116.78721618652344
2016-06-06,118.97625732421875
2016-06-07,118.30493927001953
2016-06-08,119.39460754394531
2016-06-09,117.98387908935547
2016-06-10,117.25420379638672
2016-06-13,115.95051574707031
2016-06-14,116.32022094726562
2016-06-15,116.67045593261719
2016-06-16,118.3438491821289
2016-06-17,117.81848907470703
2016-06-20,119.02488708496094
2016-06-21,117.80875396728516
2016-06-22,116.90397644042969
2016-06-23,117.72119140625
2016-06-24,114.4717025756836
2016-06-27,112.4286117553711
2016-06-28,115.66837310791016
2016-06-29,117.89632415771484
2016-06-30,118.8205795288086
2016-07-01,116.69965362548828
2016-07-05,116.45643615722656
2016-07-06,116.9817886352539
2016-07-07,112.3410415649414
2016-07-08,113.82959747314453
2016-07-11,113.28478240966797
2016-07-12,112.61202239990234
2016-07-13,116.20000457763672
2016-07-14,116.1707534790039
2016-07-15,115.66374969482422
2016-07-18,115.40052032470703
2016-07-19,112.27076721191406
2016-07-20,113.5772705078125
2016-07-21,115.3420181274414
2016-07-22,117.44800567626953
2016-07-25,114.89350128173828
2016-07-26,114.3182601928711
2016-07-27,113.01177978515625
2016-07-28,112.89476013183594
2016-07-29,112.32926177978516
2016-08-01,111.58827209472656
2016-08-02,112.81676483154297
2016-08-03,113.93800354003906
2016-08-04,113.69425964355469
2016-08-05,116.3072509765625
2016-08-08,115.36149597167969
2016-08-09,116.55099487304688
2016-08-10,116.55099487304688
2016-08-11,116.20974731445312
2016-08-12,116.59000396728516
2016-08-15,116.19025421142578
2016-08-16,115.95624542236328
2016-08-17,117.53575897216797
2016-08-18,118.01348876953125
2016-08-19,117.0775146484375
2016-08-22,117.145751953125
2016-08-23,116.7752456665039
2016-08-24,115.74176025390625
2016-08-25,114.58149719238281
2016-08-26,114.29875946044922
2016-08-29,114.09400939941406
2016-08-30,113.94776916503906
2016-08-31,114.1915054321289
2016-09-01,113.2555160522461
2016-09-02,113.81127166748047
2016-09-06,113.46028137207031
2016-09-07,113.55776977539062
2016-09-08,113.62602233886719
2016-09-09,112.66077423095703
2016-09-12,113.31402587890625
2016-09-13,111.1397705078125
2016-09-14,109.98927307128906
2016-09-15,111.56877136230469
2016-09-16,112.18301391601562
2016-09-19,111.95877075195312
2016-09-20,111.76377868652344
2016-09-21,113.77227020263672
2016-09-22,114.00626373291016
2016-09-23,112.73876190185547
2016-09-26,112.0562744140625
2016-09-27,112.84600830078125
2016-09-28,113.35302734375
2016-09-29,112.15377044677734
2016-09-30,112.56327819824219
2016-10-03,111.85151672363281
2016-10-04,111.9002685546875
2016-10-05,112.10501861572266
2016-10-06,111.1397705078125
2016-10-07,110.87652587890625
2016-10-10,111.84176635742188
2016-10-11,109.50643157958984
2016-10-12,107.84532928466797
2016-10-13,107.26882934570312
2016-10-14,107.13203430175781
2016-10-17,106.0083236694336
2016-10-18,108.88108825683594
2016-10-19,108.51954650878906
2016-10-20,108.39251708984375
2016-10-21,108.7052001953125
2016-10-24,109.45757293701172
2016-10-25,109.0862808227539
2016-10-26,108.4706802368164
2016-10-27,108.29480743408203
2016-10-28,104.93348693847656
2016-10-31,104.89441680908203
2016-11-01,103.39940643310547
2016-11-02,103.28215789794922
2016-11-03,102.79359436035156
2016-11-04,103.67298889160156
2016-11-07,107.22974395751953
2016-11-08,110.19042205810547
2016-11-09,115.32034301757812
2016-11-10,117.15733337402344
2016-11-11,116.55150604248047
2016-11-14,121.14401245117188
2016-11-15,120.76292419433594
2016-11-16,120.47956848144531
2016-11-17,123.3132095336914
2016-11-18,122.0234146118164
2016-11-21,123.95812225341797
2016-11-22,125.48243713378906
2016-11-23,126.37163543701172
2016-11-25,126.60614013671875
2016-11-28,125.453125
2016-11-29,129.00985717773438
2016-11-30,127.84708404541016
2016-12-01,131.81422424316406
2016-12-02,130.4364776611328
2016-12-05,126.48887634277344
2016-12-06,125.59968566894531
2016-12-07,125.70716857910156
2016-12-08,126.34230041503906
2016-12-09,125.96125030517578
2016-12-12,125.33587646484375
2016-12-13,125.07205200195312
2016-12-14,123.76270294189453
2016-12-15,122.55107116699219
2016-12-16,123.9092788696289
2016-12-19,121.26124572753906
2016-12-20,121.77912902832031
2016-12-21,120.52842712402344
2016-12-22,121.83777618408203
2016-12-23,123.06893157958984
2016-12-27,123.34253692626953
2016-12-28,121.73027801513672
2016-12-29,121.60324096679688
2016-12-30,121.1733169555664
2017-01-03,120.03007507324219
2017-01-04,121.14401245117188
2017-01-05,121.6618881225586
2017-01-06,121.41761016845703
2017-01-09,120.3623046875
2017-01-10,120.10772705078125
2017-01-11,120.06856536865234
2017-01-12,120.07836151123047
2017-01-13,119.7552490234375
2017-01-17,118.51177978515625
2017-01-18,118.4432373046875
2017-01-19,120.0000228881836
2017-01-20,119.97065734863281
2017-01-23,116.710205078125
2017-01-24,115.1534194946289
2017-01-25,116.65147399902344
2017-01-26,115.18279266357422
2017-01-27,114.99676513671875
2017-01-30,114.27223205566406
2017-01-31,116.13253021240234
2017-02-01,119.06986999511719
2017-02-02,117.93409729003906
2017-02-03,120.0000228881836
2017-02-06,118.26699829101562
2017-02-07,118.14949798583984
2017-02-08,118.79571533203125
2017-02-09,118.67823791503906
2017-02-10,119.14820098876953
2017-02-13,119.50067901611328
2017-02-14,123.18213653564453
2017-02-15,125.75721740722656
2017-02-16,126.78527069091797
2017-02-17,122.6534194946289
2017-02-21,123.7010726928711
2017-02-22,126.09989929199219
2017-02-23,127.0202865600586
2017-02-24,126.27613067626953
2017-02-27,126.75591278076172
2017-02-28,126.07051849365234
2017-03-01,127.32379150390625
2017-03-02,126.80487060546875
2017-03-03,127.96021270751953
2017-03-06,128.5574951171875
2017-03-07,127.86228942871094
2017-03-08,128.95892333984375
2017-03-09,130.03591918945312
2017-03-10,130.02613830566406
2017-03-13,129.8498992919922
2017-03-14,129.20372009277344
2017-03-15,131.3087615966797
2017-03-16,130.2807159423828
2017-03-17,129.04701232910156
2017-03-20,127.62732696533203
2017-03-21,126.39363098144531
2017-03-22,125.6495132446289
2017-03-23,125.15996551513672
2017-03-24,124.1220932006836
2017-03-27,123.62274932861328
2017-03-28,124.3570785522461
2017-03-29,123.10382843017578
2017-03-30,124.25917053222656
2017-03-31,124.88580322265625
2017-04-03,126.05094146728516
2017-04-04,125.1795425415039
2017-04-05,124.62144470214844
2017-04-06,126.14885711669922
2017-04-07,125.67888641357422
2017-04-10,126.5992431640625
2017-04-11,127.30693817138672
2017-04-12,126.87446594238281
2017-04-13,126.43216705322266
2017-04-17,127.10053253173828
2017-04-18,126.34368133544922
2017-04-19,127.05138397216797
2017-04-20,129.67575073242188
2017-04-21,128.93858337402344
2017-04-24,130.33432006835938
2017-04-25,131.54331970214844
2017-04-26,131.70057678222656
2017-04-27,131.6907501220703
2017-04-28,132.7621307373047
2017-05-01,134.44290161132812
2017-05-02,136.53651428222656
2017-05-03,136.5758056640625
2017-05-04,137.6963348388672
2017-05-05,138.36473083496094
2017-05-08,139.14120483398438
2017-05-09,139.9668731689453
2017-05-10,140.595947265625
2017-05-11,141.92286682128906
2017-05-12,140.4583282470703
2017-05-15,139.78013610839844
2017-05-16,139.4360809326172
2017-05-17,136.68394470214844
2017-05-18,137.8339385986328
2017-05-19,138.9446563720703
2017-05-22,138.5908203125
2017-05-23,139.465576171875
2017-05-24,141.48056030273438
2017-05-25,142.7484893798828
2017-05-26,143.08270263671875
2017-05-30,143.06304931640625
2017-05-31,142.3848419189453
2017-06-01,145.12716674804688
2017-06-02,145.205810546875
2017-06-05,145.47119140625
2017-06-06,145.47119140625
2017-06-07,147.02418518066406
2017-06-08,146.7587890625
2017-06-09,147.2305908203125
2017-06-12,145.32374572753906
2017-06-13,146.22802734375
2017-06-14,147.56478881835938
2017-06-15,146.7489776611328
2017-06-16,148.0169219970703
2017-06-19,149.13743591308594
2017-06-20,149.00967407226562
2017-06-21,149.5011444091797
2017-06-22,150.3660888671875
2017-06-23,149.5011444091797
2017-06-26,148.606689453125
2017-06-27,148.606689453125
2017-06-28,149.3438720703125
2017-06-29,149.18658447265625
2017-06-30,149.2357635498047
2017-07-03,149.7959747314453
2017-07-05,150.71011352539062
2017-07-06,149.7272186279297
2017-07-07,151.250732421875
2017-07-10,151.40797424316406
2017-07-11,151.90103149414062
2017-07-12,152.45326232910156
2017-07-13,152.88714599609375
2017-07-14,153.1139678955078
2017-07-17,152.8477020263672
2017-07-18,151.18116760253906
2017-07-19,152.0982666015625
2017-07-20,153.56756591796875
2017-07-21,154.13949584960938
2017-07-24,153.91270446777344
2017-07-25,154.0803680419922
2017-07-26,153.5281219482422
2017-07-27,151.7629852294922
2017-07-28,153.13365173339844
2017-07-31,152.1672821044922
2017-08-01,152.3940887451172
2017-08-02,152.59132385253906
2017-08-03,156.33853149414062
2017-08-04,154.61285400390625
2017-08-07,154.81005859375
2017-08-08,154.10006713867188
2017-08-09,153.41966247558594
2017-08-10,150.3035430908203
2017-08-11,150.03726196289062
2017-08-14,153.50840759277344
2017-08-15,153.59715270996094
2017-08-16,153.73521423339844
2017-08-17,153.64645385742188
2017-08-18,152.30532836914062
2017-08-21,152.59132385253906
2017-08-22,154.4846649169922
2017-08-23,154.41561889648438
2017-08-24,153.9817352294922
2017-08-25,153.93243408203125
2017-08-28,154.35646057128906
2017-08-29,154.2480010986328
2017-08-30,154.7213134765625
2017-08-31,155.5102081298828
2017-09-01,155.993408203125
2017-09-05,156.06243896484375
2017-09-06,156.55548095703125
2017-09-07,158.0248260498047
2017-09-08,160.5689697265625
2017-09-11,160.94369506835938
2017-09-12,160.5689697265625
2017-09-13,160.0463409423828
2017-09-14,160.51968383789062
2017-09-15,160.4210662841797
2017-09-18,158.7643585205078
2017-09-19,153.8732452392578
2017-09-20,152.87728881835938
2017-09-21,151.2600555419922
2017-09-22,151.4375762939453
2017-09-25,149.86964416503906
2017-09-26,151.32908630371094
2017-09-27,152.0686798095703
2017-09-28,155.1157684326172
2017-09-29,156.80201721191406
2017-10-02,158.21217346191406
2017-10-03,160.74649047851562
2017-10-04,160.94369506835938
2017-10-05,159.05035400390625
2017-10-06,159.04051208496094
2017-10-09,156.0328369140625
2017-10-10,153.93243408203125
2017-10-11,154.62493896484375
2017-10-12,152.83433532714844
2017-10-13,151.41966247558594
2017-10-16,149.81703186035156
2017-10-17,154.22921752929688
2017-10-18,155.74281311035156
2017-10-19,155.95057678222656
2017-10-20,159.11627197265625
2017-10-23,159.73953247070312
2017-10-24,158.3644256591797
2017-10-25,158.40399169921875
2017-10-26,176.6859588623047
2017-10-27,171.26466369628906
2017-10-30,169.39492797851562
2017-10-31,168.20777893066406
2017-11-01,169.95883178710938
2017-11-02,170.47325134277344
2017-11-03,175.09320068359375
2017-11-06,175.05361938476562
2017-11-07,174.93492126464844
2017-11-08,173.55979919433594
2017-11-09,170.68099975585938
2017-11-10,173.24322509765625
2017-11-13,171.16574096679688
2017-11-14,169.98849487304688
2017-11-15,169.1674041748047
2017-11-16,172.8870849609375
2017-11-17,171.34381103515625
2017-11-20,173.06517028808594
2017-11-21,174.55899047851562
2017-11-22,174.35122680664062
2017-11-24,174.56887817382812
2017-11-27,174.20285034179688
2017-11-28,176.92337036132812
2017-11-29,177.6455535888672
2017-11-30,178.24900817871094
2017-12-01,179.3668975830078
2017-12-04,176.78488159179688
2017-12-05,176.7749786376953
2017-12-06,176.9827117919922
2017-12-07,176.9134979248047
2017-12-08,180.77166748046875
2017-12-11,179.62411499023438
2017-12-12,179.38668823242188
2017-12-13,177.1904754638672
2017-12-14,176.57713317871094
2017-12-15,177.77415466308594
2017-12-18,175.439453125
2017-12-19,176.88380432128906
2017-12-20,177.6257781982422
2017-12-21,178.79310607910156
2017-12-22,178.0313720703125
2017-12-26,178.48643493652344
2017-12-27,178.91183471679688
2017-12-28,179.28775024414062
2017-12-29,178.45677185058594
2018-01-02,178.7535400390625
2018-01-03,179.85165405273438
2018-01-04,181.40481567382812
2018-01-05,183.81866455078125
2018-01-08,182.6710968017578
2018-01-09,181.6323699951172
2018-01-10,182.00930786132812
2018-01-11,182.7334747314453
2018-01-12,182.72354125976562
2018-01-16,183.16001892089844
2018-01-17,183.61634826660156
2018-01-18,184.0032196044922
2018-01-19,186.294677734375
2018-01-22,187.8223419189453
2018-01-23,187.79257202148438
2018-01-24,188.61593627929688
2018-01-25,190.33206176757812
2018-01-26,191.55221557617188
2018-01-29,192.1870880126953
2018-01-30,186.3839874267578
2018-01-31,185.32254028320312
2018-02-01,185.88796997070312
2018-02-02,183.51712036132812
2018-02-05,179.49960327148438
2018-02-06,180.55108642578125
2018-02-07,180.0352783203125
2018-02-08,176.5732421875
2018-02-09,174.9761505126953
2018-02-12,175.95822143554688
2018-02-13,177.08908081054688
2018-02-14,175.35308837890625
2018-02-15,175.7498779296875
2018-02-16,177.0791473388672
2018-02-20,176.60299682617188
2018-02-21,174.36111450195312
2018-02-22,173.65679931640625
2018-02-23,174.14288330078125
2018-02-26,174.34129333496094
2018-02-27,174.8571014404297
2018-02-28,175.64077758789062
2018-03-01,175.03565979003906
2018-03-02,176.1070098876953
2018-03-05,177.02957153320312
2018-03-06,176.8013916015625
2018-03-07,177.20811462402344
2018-03-08,174.8372802734375
2018-03-09,175.95822143554688
2018-03-12,175.65069580078125
2018-03-13,176.01773071289062
2018-03-14,175.20431518554688
2018-03-15,173.19056701660156
2018-03-16,172.5160369873047
2018-03-19,170.6808624267578
2018-03-20,170.25430297851562
2018-03-21,168.6472930908203
2018-03-22,168.09178161621094
2018-03-23,166.76251220703125
2018-03-26,169.38134765625
2018-03-27,167.01051330566406
2018-03-28,168.07192993164062
2018-03-29,167.64537048339844
2018-04-02,166.76251220703125
2018-04-03,167.4073028564453
2018-04-04,169.0242462158203
2018-04-05,169.34169006347656
2018-04-06,169.01434326171875
2018-04-09,170.1451873779297
2018-04-10,172.47633361816406
2018-04-11,170.38717651367188
2018-04-12,172.3867950439453
2018-04-13,172.03860473632812
2018-04-16,174.9833526611328
2018-04-17,176.37612915039062
2018-04-18,176.61489868164062
2018-04-19,175.5205535888672
2018-04-20,176.00804138183594
2018-04-23,176.18711853027344
2018-04-24,176.28660583496094
2018-04-25,178.06736755371094
2018-04-26,177.89825439453125
2018-04-27,178.95278930664062
2018-04-30,178.1270751953125
2018-05-01,177.788818359375
2018-05-02,175.8389129638672
2018-05-03,171.24273681640625
2018-05-04,171.37205505371094
2018-05-07,170.5164794921875
2018-05-08,169.94943237304688
2018-05-09,169.6907958984375
2018-05-10,169.71066284179688
2018-05-11,173.76963806152344
2018-05-14,176.90341186523438
2018-05-15,176.18711853027344
2018-05-16,176.55520629882812
2018-05-17,176.11746215820312
2018-05-18,175.89862060546875
2018-05-21,176.80392456054688
2018-05-22,176.2965545654297
2018-05-23,176.42588806152344
2018-05-24,176.20701599121094
2018-05-25,177.6196746826172
2018-05-29,175.8687744140625
2018-05-30,176.95314025878906
2018-05-31,175.2221221923828
2018-06-01,175.689697265625
2018-06-04,175.3912353515625
2018-06-05,174.7445831298828
2018-06-06,178.08726501464844
2018-06-07,178.81350708007812
2018-06-08,179.87799072265625
2018-06-11,181.1215362548828
2018-06-12,179.7486572265625
2018-06-13,186.45391845703125
2018-06-14,187.12046813964844
2018-06-15,188.523193359375
2018-06-18,185.98634338378906
2018-06-19,188.3043212890625
2018-06-20,189.24942016601562
2018-06-21,188.1750030517578
2018-06-22,189.93588256835938
2018-06-25,188.602783203125
2018-06-26,187.1105194091797
2018-06-27,187.84671020507812
2018-06-28,184.404541015625
2018-06-29,182.5541229248047
2018-07-02,184.72288513183594
2018-07-03,184.24534606933594
2018-07-05,184.0364532470703
2018-07-06,185.2501678466797
2018-07-09,186.54344177246094
2018-07-10,187.28958129882812
2018-07-11,186.59320068359375
2018-07-12,190.09506225585938
2018-07-13,190.90087890625
2018-07-16,190.46315002441406
2018-07-17,190.55267333984375
2018-07-18,190.34378051757812
2018-07-19,189.06039428710938
2018-07-20,186.2549591064453
2018-07-23,187.35922241210938
2018-07-24,187.08990478515625
2018-07-25,188.64599609375
2018-07-26,188.67591857910156
2018-07-27,189.134765625
2018-07-30,189.1846466064453
2018-07-31,187.91781616210938
2018-08-01,186.3218231201172
2018-08-02,186.58119201660156
2018-08-03,188.25697326660156
2018-08-06,188.13726806640625
2018-08-07,187.71832275390625
2018-08-08,193.1446990966797
2018-08-09,193.2943115234375
2018-08-10,194.032470703125
2018-08-13,194.22198486328125
2018-08-14,196.45635986328125
2018-08-15,196.79551696777344
2018-08-16,197.97256469726562
2018-08-17,198.36158752441406
2018-08-20,199.01992797851562
2018-08-21,197.8528594970703
2018-08-22,197.27432250976562
2018-08-23,196.2069854736328
2018-08-24,196.77557373046875
2018-08-27,197.4039764404297
2018-08-28,198.36158752441406
2018-08-29,198.7705535888672
2018-08-30,199.06980895996094
2018-08-31,199.76805114746094
2018-09-04,198.80047607421875
2018-09-05,201.4238739013672
2018-09-06,202.11215209960938
2018-09-07,202.57101440429688
2018-09-10,200.5460968017578
2018-09-11,201.68324279785156
2018-09-12,202.9201202392578
2018-09-13,202.52113342285156
2018-09-14,202.24183654785156
2018-09-17,204.25677490234375
2018-09-18,204.9250946044922
2018-09-19,205.15451049804688
2018-09-20,204.68568420410156
2018-09-21,203.75802612304688
2018-09-24,202.89019775390625
2018-09-25,201.12464904785156
2018-09-26,201.25430297851562
2018-09-27,202.1719970703125
2018-09-28,202.34158325195312
2018-10-01,203.08970642089844
2018-10-02,202.6408233642578
2018-10-03,203.03982543945312
2018-10-04,203.78794860839844
2018-10-05,203.2093963623047
2018-10-08,203.59841918945312
2018-10-09,203.2093963623047
2018-10-10,202.90017700195312
2018-10-11,198.45135498046875
2018-10-12,200.50619506835938
2018-10-15,198.44139099121094
2018-10-16,199.9875030517578
2018-10-17,200.78549194335938
2018-10-18,200.98500061035156
2018-10-19,199.68824768066406
2018-10-22,198.99000549316406
2018-10-23,199.33999633789062
2018-10-24,195.27000427246094
2018-10-25,196.07000732421875
2018-10-26,195.2899932861328
2018-10-29,195.1300048828125
2018-10-30,197.64999389648438
2018-10-31,198.39999389648438
2018-11-01,200.13999938964844
2018-11-02,198.2100067138672
2018-11-05,199.3300018310547
2018-11-06,207.0500030517578
2018-11-07,208.83999633789062
2018-11-08,209.22999572753906
2018-11-09,209.36000061035156
2018-11-12,209.3300018310547
2018-11-13,209.52000427246094
2018-11-14,208.0500030517578
2018-11-15,209.36000061035156
2018-11-16,209.00999450683594
2018-11-19,207.49000549316406
2018-11-20,204.0
2018-11-21,204.3000030517578
2018-11-23,205.36000061035156
2018-11-26,210.10000610351562
2018-11-27,212.0
2018-11-28,212.6999969482422
2018-11-29,212.6999969482422
