Date,CHD
2017-03-24,44.760719299316406
2017-03-27,44.814208984375
2017-03-28,44.7963752746582
2017-03-29,44.60030746459961
2017-03-30,44.59138107299805
2017-03-31,44.44876480102539
2017-04-03,44.46660232543945
2017-04-04,44.34181594848633
2017-04-05,44.18138885498047
2017-04-06,44.35074234008789
2017-04-07,44.1635627746582
2017-04-10,44.45769500732422
2017-04-11,44.57353973388672
2017-04-12,44.58246612548828
2017-04-13,44.38639831542969
2017-04-17,44.867679595947266
2017-04-18,45.18855285644531
2017-04-19,45.143978118896484
2017-04-20,44.805294036865234
2017-04-21,44.78746032714844
2017-04-24,44.91223907470703
2017-04-25,44.83203125
2017-04-26,44.377471923828125
2017-04-27,44.368560791015625
2017-04-28,44.14573669433594
2017-05-01,43.958560943603516
2017-05-02,43.52183532714844
2017-05-03,43.450531005859375
2017-05-04,45.322235107421875
2017-05-05,45.259857177734375
2017-05-08,45.11723709106445
2017-05-09,44.823123931884766
2017-05-10,45.340057373046875
2017-05-11,45.16181564331055
2017-05-12,44.91130065917969
2017-05-15,44.95603561401367
2017-05-16,44.26716995239258
2017-05-17,44.472923278808594
2017-05-18,44.44608688354492
2017-05-19,44.49977111816406
2017-05-22,44.750274658203125
2017-05-23,45.00971221923828
2017-05-24,45.385475158691406
2017-05-25,45.80595779418945
2017-05-26,45.716495513916016
2017-05-30,46.101192474365234
2017-05-31,46.217491149902344
2017-06-01,46.745330810546875
2017-06-02,47.0316276550293
2017-06-05,47.07635498046875
2017-06-06,47.25529479980469
2017-06-07,47.64891815185547
2017-06-08,47.25529479980469
2017-06-09,47.41631317138672
2017-06-12,47.32685089111328
2017-06-13,47.23738479614258
2017-06-14,47.57735824584961
2017-06-15,47.90836715698242
2017-06-16,47.595237731933594
2017-06-19,48.087303161621094
2017-06-20,47.890472412109375
2017-06-21,47.4342155456543
2017-06-22,47.273170471191406
2017-06-23,47.45210647583008
2017-06-26,47.49684524536133
2017-06-27,47.13005065917969
2017-06-28,47.04057312011719
2017-06-29,46.3516845703125
2017-06-30,46.4143180847168
2017-07-03,46.53957748413086
2017-07-05,46.32485580444336
2017-07-06,46.4769401550293
2017-07-07,46.52167510986328
2017-07-10,46.799015045166016
2017-07-11,46.682708740234375
2017-07-12,46.432212829589844
2017-07-13,46.52167510986328
2017-07-14,47.07635498046875
2017-07-17,47.7115592956543
2017-07-18,47.979949951171875
2017-07-19,47.371585845947266
2017-07-20,47.407371520996094
2017-07-21,47.64891815185547
2017-07-24,47.23738479614258
2017-07-25,47.7115592956543
2017-07-26,48.01572799682617
2017-07-27,48.13204574584961
2017-07-28,47.68470764160156
2017-07-31,47.72945022583008
2017-08-01,47.42526626586914
2017-08-02,47.17476272583008
2017-08-03,46.31591033935547
2017-08-04,45.08127975463867
2017-08-07,44.9918327331543
2017-08-08,44.463985443115234
2017-08-09,44.66080856323242
2017-08-10,44.356624603271484
2017-08-11,44.56317901611328
2017-08-14,44.88649368286133
2017-08-15,44.69790267944336
2017-08-16,45.14694595336914
2017-08-17,44.76974868774414
2017-08-18,44.9493522644043
2017-08-21,45.263694763183594
2017-08-22,45.236751556396484
2017-08-23,44.9493522644043
2017-08-24,44.545223236083984
2017-08-25,44.670955657958984
2017-08-28,44.670955657958984
2017-08-29,44.4733772277832
2017-08-30,44.545223236083984
2017-08-31,45.05713653564453
2017-09-01,45.09306335449219
2017-09-05,45.25471496582031
2017-09-06,44.74280548095703
2017-09-07,44.43744659423828
2017-09-08,44.114131927490234
2017-09-11,44.56317901611328
2017-09-12,44.39254379272461
2017-09-13,44.2578239440918
2017-09-14,44.5991096496582
2017-09-15,45.29063415527344
2017-09-18,45.45228958129883
2017-09-19,45.41636657714844
2017-09-20,44.62604522705078
2017-09-21,43.54833984375
2017-09-22,43.6561164855957
2017-09-25,43.53037643432617
2017-09-26,43.77286911010742
2017-09-27,43.14420700073242
2017-09-28,43.2160530090332
2017-09-29,43.512428283691406
2017-10-02,43.04541778564453
2017-10-03,42.533512115478516
2017-10-04,42.78497314453125
2017-10-05,43.04541778564453
2017-10-06,42.61433410644531
2017-10-09,42.22814178466797
2017-10-10,42.55146408081055
2017-10-11,42.56943130493164
2017-10-12,42.8568115234375
2017-10-13,43.072364807128906
2017-10-16,42.982547760009766
2017-10-17,42.83884811401367
2017-10-18,42.57841873168945
2017-10-19,42.4616584777832
2017-10-20,41.47376251220703
2017-10-23,41.48273849487305
2017-10-24,41.06063461303711
2017-10-25,41.09654998779297
2017-10-26,41.09654998779297
2017-10-27,40.7014045715332
2017-10-30,40.243385314941406
2017-10-31,40.566688537597656
2017-11-01,41.47376251220703
2017-11-02,40.800193786621094
2017-11-03,39.4440803527832
2017-11-06,38.90522766113281
2017-11-07,39.300392150878906
2017-11-08,39.920066833496094
2017-11-09,39.51591873168945
2017-11-10,40.18949508666992
2017-11-13,40.898983001708984
2017-11-14,41.25070571899414
2017-11-15,40.05122756958008
2017-11-16,40.709598541259766
2017-11-17,40.357872009277344
2017-11-20,40.29475021362305
2017-11-21,40.402957916259766
2017-11-22,40.366886138916016
2017-11-24,40.42100524902344
2017-11-27,40.67351150512695
2017-11-28,41.169532775878906
2017-11-29,42.19764709472656
2017-11-30,42.46820068359375
2017-12-01,42.242740631103516
2017-12-04,43.60453414916992
2017-12-05,43.541404724121094
2017-12-06,43.09950637817383
2017-12-07,43.4061279296875
2017-12-08,43.64963150024414
2017-12-11,43.2528190612793
2017-12-12,43.64060974121094
2017-12-13,43.4061279296875
2017-12-14,43.703731536865234
2017-12-15,44.244850158691406
2017-12-18,44.425228118896484
2017-12-19,44.38915252685547
2017-12-20,44.623626708984375
2017-12-21,44.64167022705078
2017-12-22,45.13767623901367
2017-12-26,45.23688888549805
2017-12-27,45.14672088623047
2017-12-28,45.25493240356445
2017-12-29,45.245906829833984
2018-01-02,44.578529357910156
2018-01-03,44.28993606567383
2018-01-04,45.038475036621094
2018-01-05,45.155723571777344
2018-01-08,45.48939895629883
2018-01-09,45.44430923461914
2018-01-10,44.9031982421875
2018-01-11,44.5244255065918
2018-01-12,44.20877456665039
2018-01-16,44.41619873046875
2018-01-17,44.957313537597656
2018-01-18,44.61460876464844
2018-01-19,45.011417388916016
2018-01-22,45.191802978515625
2018-01-23,44.96633529663086
2018-01-24,44.28993606567383
2018-01-25,44.49737548828125
2018-01-26,44.28993606567383
2018-01-29,44.12760925292969
2018-01-30,44.28092575073242
2018-01-31,44.05546188354492
2018-02-01,43.73080062866211
2018-02-02,41.78279495239258
2018-02-05,42.76581573486328
2018-02-06,43.17165756225586
2018-02-07,42.7207145690918
2018-02-08,42.729736328125
2018-02-09,43.79391860961914
2018-02-12,43.857059478759766
2018-02-13,43.86606979370117
2018-02-14,44.28097152709961
2018-02-15,45.03288650512695
2018-02-16,45.0963020324707
2018-02-20,43.82802963256836
2018-02-21,43.42942810058594
2018-02-22,43.637786865234375
2018-02-23,44.498390197753906
2018-02-26,45.28654861450195
2018-02-27,44.81547546386719
2018-02-28,44.56181716918945
2018-03-01,44.47121810913086
2018-03-02,45.32278823852539
2018-03-05,45.676082611083984
2018-03-06,45.99315643310547
2018-03-07,45.25935745239258
2018-03-08,46.183406829833984
2018-03-09,45.83010482788086
2018-03-12,45.802921295166016
2018-03-13,45.965965270996094
2018-03-14,45.15065383911133
2018-03-15,44.878883361816406
2018-03-16,45.30466079711914
2018-03-19,45.46772003173828
2018-03-20,45.005714416503906
2018-03-21,44.380638122558594
2018-03-22,43.82802963256836
2018-03-23,42.84964370727539
2018-03-26,42.91304397583008
2018-03-27,43.62872314453125
2018-03-28,44.60710906982422
2018-03-29,45.621734619140625
2018-04-02,44.326271057128906
2018-04-03,44.97852325439453
2018-04-04,45.721397399902344
2018-04-05,45.16877365112305
2018-04-06,44.84264373779297
2018-04-09,44.81547546386719
2018-04-10,45.005714416503906
2018-04-11,44.733943939208984
2018-04-12,44.20850372314453
2018-04-13,44.34440612792969
2018-04-16,45.38618850708008
2018-04-17,45.58549118041992
2018-04-18,45.54020309448242
2018-04-19,44.13603210449219
2018-04-20,41.52701187133789
2018-04-23,41.13746643066406
2018-04-24,41.18275833129883
2018-04-25,41.57229232788086
2018-04-26,41.79878234863281
2018-04-27,42.378570556640625
2018-04-30,41.85313415527344
2018-05-01,41.9437255859375
2018-05-02,41.55418014526367
2018-05-03,43.07612228393555
2018-05-04,42.894935607910156
2018-05-07,43.04893112182617
2018-05-08,43.23918914794922
2018-05-09,43.257293701171875
2018-05-10,43.27541732788086
2018-05-11,42.994590759277344
2018-05-14,42.81074523925781
2018-05-15,42.33750534057617
2018-05-16,42.41941452026367
2018-05-17,42.49222183227539
2018-05-18,41.97345733642578
2018-05-21,42.23738479614258
2018-05-22,42.29199981689453
2018-05-23,42.85625076293945
2018-05-24,42.52861022949219
2018-05-25,43.15658187866211
2018-05-29,43.32949447631836
2018-05-30,43.8027458190918
2018-05-31,42.72883987426758
2018-06-01,43.06557846069336
2018-06-04,42.78343200683594
2018-06-05,42.555908203125
2018-06-06,42.5377311706543
2018-06-07,43.13837814331055
2018-06-08,43.85734558105469
2018-06-11,44.4580192565918
2018-06-12,45.222476959228516
2018-06-13,45.167884826660156
2018-06-14,45.322608947753906
2018-06-15,45.74123001098633
2018-06-18,45.75944519042969
2018-06-19,46.81515884399414
2018-06-20,46.187191009521484
2018-06-21,46.13258361816406
2018-06-22,46.07798385620117
2018-06-25,46.9334716796875
2018-06-26,47.042686462402344
2018-06-27,47.57962417602539
2018-06-28,48.389617919921875
2018-06-29,48.380516052246094
2018-07-02,48.1802864074707
2018-07-03,48.48972702026367
2018-07-05,49.42711639404297
2018-07-06,49.745635986328125
2018-07-09,48.644439697265625
2018-07-10,49.5727424621582
2018-07-11,49.745635986328125
2018-07-12,49.99137496948242
2018-07-13,50.86506271362305
2018-07-16,49.936763763427734
2018-07-17,49.84576416015625
2018-07-18,48.95387268066406
2018-07-19,49.27240753173828
2018-07-20,50.036888122558594
2018-07-23,49.84576416015625
2018-07-24,49.7547607421875
2018-07-25,50.00957489013672
2018-07-26,50.33720779418945
2018-07-27,50.382713317871094
2018-07-30,50.319000244140625
2018-07-31,50.87416458129883
2018-08-01,50.191593170166016
2018-08-02,51.684146881103516
2018-08-03,52.029972076416016
2018-08-06,52.293907165527344
2018-08-07,51.39292526245117
2018-08-08,50.91056823730469
2018-08-09,50.57383346557617
2018-08-10,50.728546142578125
2018-08-13,50.86506271362305
2018-08-14,50.662227630615234
2018-08-15,51.219566345214844
2018-08-16,51.94133758544922
2018-08-17,52.21544647216797
2018-08-20,52.653995513916016
2018-08-21,51.886531829833984
2018-08-22,51.49367141723633
2018-08-23,51.63985061645508
2018-08-24,51.466251373291016
2018-08-27,51.34748077392578
2018-08-28,51.575889587402344
2018-08-29,51.62156677246094
2018-08-30,51.51192855834961
2018-08-31,51.69466781616211
2018-09-04,51.603302001953125
2018-09-05,52.717960357666016
2018-09-06,53.1016960144043
2018-09-07,53.62247848510742
2018-09-10,53.43061065673828
2018-09-11,53.90570068359375
2018-09-12,54.298583984375
2018-09-13,54.316864013671875
2018-09-14,54.408226013183594
2018-09-17,54.63663864135742
2018-09-18,54.56354522705078
2018-09-19,53.896575927734375
2018-09-20,54.508731842041016
2018-09-21,54.85590744018555
2018-09-24,53.9970703125
2018-09-25,53.91484451293945
2018-09-26,54.271183013916016
2018-09-27,53.805213928222656
2018-09-28,54.2437629699707
2018-10-01,54.408226013183594
2018-10-02,54.947288513183594
2018-10-03,53.98793029785156
2018-10-04,53.266151428222656
2018-10-05,54.079307556152344
2018-10-08,54.63663864135742
2018-10-09,54.28944778442383
2018-10-10,51.128196716308594
2018-10-11,50.132293701171875
2018-10-12,51.22868728637695
2018-10-15,52.12409210205078
2018-10-16,53.4580192565918
2018-10-17,53.4580192565918
2018-10-18,53.969661712646484
2018-10-19,55.12087631225586
2018-10-22,54.71885681152344
2018-10-23,54.325984954833984
2018-10-24,54.746273040771484
2018-10-25,54.16154098510742
2018-10-26,53.01945877075195
2018-10-29,53.79607391357422
2018-10-30,55.029510498046875
2018-10-31,54.2437629699707
2018-11-01,59.26887130737305
2018-11-02,60.35611343383789
2018-11-05,60.84035110473633
2018-11-06,62.018985748291016
2018-11-07,60.40181350708008
2018-11-08,58.86686706542969
2018-11-09,59.89015197753906
2018-11-12,60.310455322265625
2018-11-13,59.88100814819336
2018-11-14,60.02587890625
2018-11-15,60.32837677001953
2018-11-16,59.95252990722656
2018-11-19,59.42084503173828
2018-11-20,59.05414962768555
2018-11-21,60.07170104980469
2018-11-23,60.44755172729492
2018-11-26,60.17253494262695
2018-11-27,60.695064544677734
2018-11-28,60.82341003417969
2018-11-29,60.465885162353516
2018-11-30,60.67672348022461
2018-12-03,60.878395080566406
2018-12-04,61.05257034301758
2018-12-06,61.16257858276367
2018-12-07,61.24506759643555
2018-12-10,61.034244537353516
2018-12-11,62.702640533447266
2018-12-12,62.189266204833984
2018-12-13,63.41767883300781
2018-12-14,63.00517272949219
2018-12-17,60.016685485839844
2018-12-18,60.06253433227539
2018-12-19,59.365840911865234
2018-12-20,59.274166107177734
2018-12-21,59.494178771972656
2018-12-24,57.44076156616211
2018-12-26,59.457496643066406
2018-12-27,60.2367057800293
2018-12-28,60.273372650146484
2018-12-31,60.28255081176758
2019-01-02,59.063323974609375
2019-01-03,58.93498229980469
2019-01-04,59.64084243774414
2019-01-07,60.392547607421875
2019-01-08,60.24586486816406
2019-01-09,60.33754348754883
2019-01-10,61.446754455566406
2019-01-11,61.55675506591797
2019-01-14,61.13507080078125
2019-01-15,61.7675895690918
2019-01-16,61.75844955444336
2019-01-17,61.776771545410156
2019-01-18,62.66596603393555
2019-01-22,60.72256851196289
2019-01-23,60.0533561706543
2019-01-24,58.944156646728516
2019-01-25,58.29329299926758
2019-01-28,58.32079315185547
2019-01-29,58.4124641418457
2019-01-30,57.93577575683594
2019-01-31,59.22834014892578
2019-02-01,59.28334426879883
2019-02-04,59.92502212524414
2019-02-05,55.42400360107422
2019-02-06,57.550758361816406
2019-02-07,57.36741638183594
2019-02-08,58.064117431640625
2019-02-11,58.83414840698242
2019-02-12,58.80664825439453
2019-02-13,59.42084503173828
2019-02-14,59.198211669921875
2019-02-15,59.5109977722168
2019-02-19,59.75937271118164
2019-02-20,59.740989685058594
2019-02-21,60.8541145324707
2019-02-22,60.97369384765625
2019-02-25,60.0721549987793
2019-02-26,60.3481330871582
2019-02-27,60.47693634033203
2019-02-28,60.53213119506836
2019-03-01,60.32974624633789
2019-03-04,60.614925384521484
2019-03-05,60.375732421875
2019-03-06,60.12736129760742
2019-03-07,60.375732421875
2019-03-08,60.39413070678711
2019-03-11,61.130088806152344
2019-03-12,61.08408737182617
2019-03-13,61.58086395263672
2019-03-14,61.571659088134766
2019-03-15,62.004032135009766
