Date,NRG
2017-06-23,17.389999389648438
2017-06-26,17.639999389648438
2017-06-27,17.209999084472656
2017-06-28,17.31999969482422
2017-06-29,17.020000457763672
2017-06-30,17.219999313354492
2017-07-03,17.170000076293945
2017-07-05,16.799999237060547
2017-07-06,16.360000610351562
2017-07-07,16.239999771118164
2017-07-10,16.1200008392334
2017-07-11,16.299999237060547
2017-07-12,21.09000015258789
2017-07-13,22.200000762939453
2017-07-14,23.239999771118164
2017-07-17,22.920000076293945
2017-07-18,23.420000076293945
2017-07-19,24.0
2017-07-20,24.110000610351562
2017-07-21,24.489999771118164
2017-07-24,25.280000686645508
2017-07-25,25.010000228881836
2017-07-26,24.670000076293945
2017-07-27,24.610000610351562
2017-07-28,25.170000076293945
2017-07-31,24.6200008392334
2017-08-01,24.530000686645508
2017-08-02,24.469999313354492
2017-08-03,23.979999542236328
2017-08-04,24.450000762939453
2017-08-07,24.5
2017-08-08,24.25
2017-08-09,24.329999923706055
2017-08-10,24.389999389648438
2017-08-11,24.670000076293945
2017-08-14,25.469999313354492
2017-08-15,25.469999313354492
2017-08-16,25.670000076293945
2017-08-17,25.25
2017-08-18,25.770000457763672
2017-08-21,25.719999313354492
2017-08-22,25.860000610351562
2017-08-23,25.610000610351562
2017-08-24,25.43000030517578
2017-08-25,24.579999923706055
2017-08-28,24.56999969482422
2017-08-29,24.950000762939453
2017-08-30,24.850000381469727
2017-08-31,24.90999984741211
2017-09-01,24.809999465942383
2017-09-05,24.399999618530273
2017-09-06,23.940000534057617
2017-09-07,24.1299991607666
2017-09-08,23.920000076293945
2017-09-11,23.8799991607666
2017-09-12,23.8799991607666
2017-09-13,23.559999465942383
2017-09-14,23.100000381469727
2017-09-15,22.93000030517578
2017-09-18,23.84000015258789
2017-09-19,24.6200008392334
2017-09-20,24.139999389648438
2017-09-21,24.190000534057617
2017-09-22,23.940000534057617
2017-09-25,23.389999389648438
2017-09-26,24.100000381469727
2017-09-27,24.899999618530273
2017-09-28,24.899999618530273
2017-09-29,25.59000015258789
2017-10-02,25.579999923706055
2017-10-03,25.889999389648438
2017-10-04,25.770000457763672
2017-10-05,25.56999969482422
2017-10-06,25.489999771118164
2017-10-09,25.739999771118164
2017-10-10,25.690000534057617
2017-10-11,25.469999313354492
2017-10-12,25.68000030517578
2017-10-13,26.059999465942383
2017-10-16,26.6200008392334
2017-10-17,26.0
2017-10-18,25.950000762939453
2017-10-19,25.540000915527344
2017-10-20,25.399999618530273
2017-10-23,24.889999389648438
2017-10-24,25.110000610351562
2017-10-25,24.920000076293945
2017-10-26,24.770000457763672
2017-10-27,25.34000015258789
2017-10-30,25.010000228881836
2017-10-31,25.0
2017-11-01,24.84000015258789
2017-11-02,25.969999313354492
2017-11-03,27.6200008392334
2017-11-06,28.25
2017-11-07,28.420000076293945
2017-11-08,28.020000457763672
2017-11-09,27.81999969482422
2017-11-10,28.350000381469727
2017-11-13,28.780000686645508
2017-11-14,28.920000076293945
2017-11-15,29.3700008392334
2017-11-16,29.440000534057617
2017-11-17,29.489999771118164
2017-11-20,29.31999969482422
2017-11-21,29.469999313354492
2017-11-22,29.219999313354492
2017-11-24,29.030000686645508
2017-11-27,28.770000457763672
2017-11-28,28.860000610351562
2017-11-29,28.200000762939453
2017-11-30,27.649999618530273
2017-12-01,27.950000762939453
2017-12-04,27.40999984741211
2017-12-05,27.31999969482422
2017-12-06,27.290000915527344
2017-12-07,27.729999542236328
2017-12-08,28.25
2017-12-11,29.1299991607666
2017-12-12,28.700000762939453
2017-12-13,28.149999618530273
2017-12-14,27.68000030517578
2017-12-15,27.5
2017-12-18,27.59000015258789
2017-12-19,27.25
2017-12-20,27.0
2017-12-21,27.459999084472656
2017-12-22,28.15999984741211
2017-12-26,28.43000030517578
2017-12-27,27.700000762939453
2017-12-28,28.010000228881836
2017-12-29,28.479999542236328
2018-01-02,28.899999618530273
2018-01-03,28.8799991607666
2018-01-04,28.549999237060547
2018-01-05,28.729999542236328
2018-01-08,29.170000076293945
2018-01-09,28.719999313354492
2018-01-10,28.239999771118164
2018-01-11,28.610000610351562
2018-01-12,28.700000762939453
2018-01-16,27.899999618530273
2018-01-17,27.43000030517578
2018-01-18,26.809999465942383
2018-01-19,26.899999618530273
2018-01-22,26.920000076293945
2018-01-23,27.139999389648438
2018-01-24,27.25
2018-01-25,27.649999618530273
2018-01-26,27.399999618530273
2018-01-29,26.860000610351562
2018-01-30,26.09000015258789
2018-01-31,26.010000228881836
2018-02-01,26.43000030517578
2018-02-02,26.190000534057617
2018-02-05,25.15999984741211
2018-02-06,25.510000228881836
2018-02-07,25.360000610351562
2018-02-08,24.0
2018-02-09,24.59000015258789
2018-02-12,24.719999313354492
2018-02-13,24.610000610351562
2018-02-14,24.799999237060547
2018-02-15,25.260000228881836
2018-02-16,25.219999313354492
2018-02-20,25.690000534057617
2018-02-21,25.0
2018-02-22,25.260000228881836
2018-02-23,26.420000076293945
2018-02-26,26.290000915527344
2018-02-27,25.989999771118164
2018-02-28,25.860000610351562
2018-03-01,26.920000076293945
2018-03-02,27.889999389648438
2018-03-05,28.950000762939453
2018-03-06,29.209999084472656
2018-03-07,29.3799991607666
2018-03-08,29.600000381469727
2018-03-09,29.75
2018-03-12,29.889999389648438
2018-03-13,30.0
2018-03-14,30.200000762939453
2018-03-15,30.770000457763672
2018-03-16,30.299999237060547
2018-03-19,30.170000076293945
2018-03-20,30.299999237060547
2018-03-21,30.190000534057617
2018-03-22,30.299999237060547
2018-03-23,29.790000915527344
2018-03-26,30.3700008392334
2018-03-27,30.0
2018-03-28,30.270000457763672
2018-03-29,30.530000686645508
2018-04-02,30.34000015258789
2018-04-03,30.469999313354492
2018-04-04,30.399999618530273
2018-04-05,30.309999465942383
2018-04-06,29.959999084472656
2018-04-09,30.530000686645508
2018-04-10,30.559999465942383
2018-04-11,30.639999389648438
2018-04-12,30.020000457763672
2018-04-13,30.1299991607666
2018-04-16,30.719999313354492
2018-04-17,31.25
2018-04-18,31.3799991607666
2018-04-19,31.489999771118164
2018-04-20,31.170000076293945
2018-04-23,31.209999084472656
2018-04-24,30.989999771118164
2018-04-25,31.09000015258789
2018-04-26,31.34000015258789
2018-04-27,31.510000228881836
2018-04-30,31.0
2018-05-01,30.649999618530273
2018-05-02,30.479999542236328
2018-05-03,32.349998474121094
2018-05-04,33.29999923706055
2018-05-07,34.15999984741211
2018-05-08,33.900001525878906
2018-05-09,34.22999954223633
2018-05-10,34.65999984741211
2018-05-11,34.90999984741211
2018-05-14,34.779998779296875
2018-05-15,33.75
2018-05-16,33.75
2018-05-17,33.54999923706055
2018-05-18,33.709999084472656
2018-05-21,33.5
2018-05-22,33.45000076293945
2018-05-23,33.150001525878906
2018-05-24,34.43000030517578
2018-05-25,33.97999954223633
2018-05-29,33.720001220703125
2018-05-30,34.40999984741211
2018-05-31,34.22999954223633
2018-06-01,33.90999984741211
2018-06-04,33.849998474121094
2018-06-05,33.650001525878906
2018-06-06,33.939998626708984
2018-06-07,33.5
2018-06-08,33.150001525878906
2018-06-11,32.65999984741211
2018-06-12,33.5099983215332
2018-06-13,33.97999954223633
2018-06-14,33.5099983215332
2018-06-15,33.380001068115234
2018-06-18,32.97999954223633
2018-06-19,31.959999084472656
2018-06-20,31.850000381469727
2018-06-21,31.8799991607666
2018-06-22,31.020000457763672
2018-06-25,31.059999465942383
2018-06-26,31.329999923706055
2018-06-27,30.93000030517578
2018-06-28,30.709999084472656
2018-06-29,30.700000762939453
2018-07-02,30.969999313354492
2018-07-03,30.579999923706055
2018-07-05,30.729999542236328
2018-07-06,31.1299991607666
2018-07-09,30.56999969482422
2018-07-10,30.969999313354492
2018-07-11,30.670000076293945
2018-07-12,31.479999542236328
2018-07-13,31.56999969482422
2018-07-16,32.150001525878906
2018-07-17,32.27000045776367
2018-07-18,32.470001220703125
2018-07-19,32.29999923706055
2018-07-20,32.13999938964844
2018-07-23,31.600000381469727
2018-07-24,31.200000762939453
2018-07-25,31.360000610351562
2018-07-26,31.68000030517578
2018-07-27,31.579999923706055
2018-07-30,31.06999969482422
2018-07-31,31.670000076293945
2018-08-01,31.899999618530273
2018-08-02,31.56999969482422
2018-08-03,32.61000061035156
2018-08-06,33.310001373291016
2018-08-07,34.20000076293945
2018-08-08,34.20000076293945
2018-08-09,34.130001068115234
2018-08-10,33.790000915527344
2018-08-13,32.5
2018-08-14,32.83000183105469
2018-08-15,32.61000061035156
2018-08-16,33.790000915527344
2018-08-17,33.95000076293945
2018-08-20,34.18000030517578
2018-08-21,33.7400016784668
2018-08-22,33.709999084472656
2018-08-23,33.43000030517578
2018-08-24,34.09000015258789
2018-08-27,34.150001525878906
2018-08-28,34.16999816894531
2018-08-29,34.36000061035156
2018-08-30,34.650001525878906
2018-08-31,35.38999938964844
2018-09-04,35.619998931884766
2018-09-05,35.27000045776367
2018-09-06,34.97999954223633
2018-09-07,34.79999923706055
2018-09-10,35.2599983215332
2018-09-11,35.40999984741211
2018-09-12,35.77000045776367
2018-09-13,36.16999816894531
2018-09-14,36.2400016784668
2018-09-17,35.5
2018-09-18,35.880001068115234
2018-09-19,35.58000183105469
2018-09-20,35.83000183105469
2018-09-21,36.15999984741211
2018-09-24,36.09000015258789
2018-09-25,35.790000915527344
2018-09-26,35.560001373291016
2018-09-27,36.45000076293945
2018-09-28,37.400001525878906
2018-10-01,37.619998931884766
2018-10-02,37.68000030517578
2018-10-03,37.0
2018-10-04,36.619998931884766
2018-10-05,37.20000076293945
2018-10-08,37.290000915527344
2018-10-09,37.41999816894531
2018-10-10,36.439998626708984
2018-10-11,35.97999954223633
2018-10-12,36.369998931884766
2018-10-15,36.599998474121094
2018-10-16,37.66999816894531
2018-10-17,37.52000045776367
2018-10-18,36.86000061035156
2018-10-19,36.81999969482422
2018-10-22,36.9900016784668
2018-10-23,36.18000030517578
2018-10-24,35.83000183105469
2018-10-25,35.880001068115234
2018-10-26,35.560001373291016
2018-10-29,35.40999984741211
2018-10-30,35.72999954223633
2018-10-31,36.189998626708984
2018-11-01,37.06999969482422
2018-11-02,37.41999816894531
2018-11-05,38.29999923706055
2018-11-06,37.95000076293945
2018-11-07,38.400001525878906
2018-11-08,36.9900016784668
2018-11-09,38.279998779296875
2018-11-12,39.79999923706055
2018-11-13,39.400001525878906
2018-11-14,39.040000915527344
2018-11-15,39.20000076293945
2018-11-16,39.27000045776367
2018-11-19,39.08000183105469
2018-11-20,37.88999938964844
2018-11-21,38.15999984741211
2018-11-23,38.439998626708984
2018-11-26,39.060001373291016
2018-11-27,38.459999084472656
2018-11-28,39.369998931884766
2018-11-29,38.790000915527344
2018-11-30,38.43000030517578
2018-12-03,39.81999969482422
2018-12-04,39.83000183105469
2018-12-06,40.560001373291016
2018-12-07,40.529998779296875
2018-12-10,40.59000015258789
2018-12-11,41.66999816894531
2018-12-12,42.209999084472656
2018-12-13,42.68000030517578
2018-12-14,42.31999969482422
2018-12-17,41.02000045776367
2018-12-18,40.88999938964844
2018-12-19,40.08000183105469
2018-12-20,38.220001220703125
2018-12-21,37.209999084472656
2018-12-24,36.2400016784668
2018-12-26,38.099998474121094
2018-12-27,38.619998931884766
2018-12-28,38.619998931884766
2018-12-31,39.599998474121094
2019-01-02,38.11000061035156
2019-01-03,37.75
2019-01-04,39.040000915527344
2019-01-07,39.400001525878906
2019-01-08,40.0
2019-01-09,39.54999923706055
2019-01-10,40.40999984741211
2019-01-11,40.29999923706055
2019-01-14,39.66999816894531
2019-01-15,40.439998626708984
2019-01-16,40.689998626708984
2019-01-17,41.060001373291016
2019-01-18,40.34000015258789
2019-01-22,40.5
2019-01-23,41.34000015258789
2019-01-24,41.72999954223633
2019-01-25,40.93000030517578
2019-01-28,40.13999938964844
2019-01-29,39.93000030517578
2019-01-30,40.18000030517578
2019-01-31,40.90999984741211
2019-02-01,40.79999923706055
2019-02-04,41.040000915527344
2019-02-05,40.689998626708984
2019-02-06,40.86000061035156
2019-02-07,41.56999969482422
2019-02-08,41.83000183105469
2019-02-11,42.25
2019-02-12,42.40999984741211
2019-02-13,42.54999923706055
2019-02-14,42.61000061035156
2019-02-15,42.459999084472656
2019-02-19,42.45000076293945
2019-02-20,42.060001373291016
2019-02-21,42.459999084472656
2019-02-22,42.220001220703125
2019-02-25,41.84000015258789
2019-02-26,41.369998931884766
2019-02-27,41.02000045776367
2019-02-28,41.68000030517578
2019-03-01,42.20000076293945
2019-03-04,41.709999084472656
2019-03-05,41.7400016784668
2019-03-06,41.380001068115234
2019-03-07,41.2400016784668
2019-03-08,41.459999084472656
2019-03-11,41.790000915527344
2019-03-12,42.939998626708984
2019-03-13,43.060001373291016
2019-03-14,41.86000061035156
2019-03-15,41.970001220703125
2019-03-18,41.880001068115234
2019-03-19,41.93000030517578
2019-03-20,42.5099983215332
2019-03-21,43.369998931884766
2019-03-22,42.4900016784668
2019-03-25,43.130001068115234
2019-03-26,43.36000061035156
2019-03-27,42.81999969482422
2019-03-28,42.7599983215332
2019-03-29,42.47999954223633
2019-04-01,41.779998779296875
