Date,LII
2019-03-21,238.60848999023438
2019-03-22,235.64837646484375
2019-03-25,238.43441772460938
2019-03-26,240.2122802734375
2019-03-27,240.8905487060547
2019-03-28,242.1735076904297
2019-03-29,242.89923095703125
2019-04-01,246.0687255859375
2019-04-02,245.71038818359375
2019-04-03,247.9152374267578
2019-04-04,248.4940185546875
2019-04-05,251.6450958251953
2019-04-08,253.8867950439453
2019-04-09,250.68048095703125
2019-04-10,247.85101318359375
2019-04-11,248.99017333984375
2019-04-12,251.25938415527344
2019-04-15,253.8682861328125
2019-04-16,249.8536834716797
2019-04-17,246.82205200195312
2019-04-18,248.63186645507812
2019-04-22,245.86660766601562
2019-04-23,243.05545043945312
2019-04-24,244.2681427001953
2019-04-25,247.07925415039062
2019-04-26,249.31167602539062
2019-04-29,252.324951171875
2019-04-30,249.3759765625
2019-05-01,243.74447631835938
2019-05-02,244.44265747070312
2019-05-03,249.8904571533203
2019-05-06,248.93502807617188
2019-05-07,244.13946533203125
2019-05-08,247.2629852294922
2019-05-09,248.0438232421875
2019-05-10,254.208251953125
2019-05-13,249.79855346679688
2019-05-14,252.4719696044922
2019-05-15,253.02317810058594
2019-05-16,251.8563232421875
2019-05-17,254.05201721191406
2019-05-20,251.61758422851562
2019-05-21,257.7818908691406
2019-05-22,255.1361083984375
2019-05-23,253.89588928222656
2019-05-24,252.02174377441406
2019-05-28,249.28407287597656
2019-05-29,247.60296630859375
2019-05-30,253.59268188476562
2019-05-31,242.63284301757812
2019-06-03,247.46514892578125
2019-06-04,255.99053955078125
2019-06-05,255.37498474121094
2019-06-06,255.61375427246094
2019-06-07,255.6781005859375
2019-06-10,262.283447265625
2019-06-11,257.7818908691406
2019-06-12,257.8186340332031
2019-06-13,254.6492156982422
2019-06-14,253.40904235839844
2019-06-17,250.1293487548828
2019-06-18,248.7696990966797
2019-06-19,249.26573181152344
2019-06-20,250.0191192626953
2019-06-21,246.45458984375
2019-06-24,248.47564697265625
2019-06-25,248.82484436035156
2019-06-26,248.86154174804688
2019-06-27,251.81890869140625
2019-06-28,253.3574981689453
2019-07-01,260.8292541503906
2019-07-02,262.2020263671875
2019-07-03,265.8595275878906
2019-07-05,265.38043212890625
2019-07-08,264.78155517578125
2019-07-09,264.8368835449219
2019-07-10,262.0361633300781
2019-07-11,262.22027587890625
2019-07-12,266.6886291503906
2019-07-15,269.6644592285156
2019-07-16,269.3511657714844
2019-07-17,263.5654602050781
2019-07-18,261.6123352050781
2019-07-19,256.9505920410156
2019-07-22,243.22317504882812
2019-07-23,243.70225524902344
2019-07-24,239.86961364746094
2019-07-25,240.1737060546875
2019-07-26,242.35711669921875
2019-07-29,235.66847229003906
2019-07-30,239.28001403808594
2019-07-31,236.29501342773438
2019-08-01,234.1206817626953
2019-08-02,233.2915496826172
2019-08-05,230.55528259277344
2019-08-06,233.5863800048828
2019-08-07,234.72879028320312
2019-08-08,238.46926879882812
2019-08-09,237.52032470703125
2019-08-12,233.09803771972656
2019-08-13,234.46160888671875
2019-08-14,229.3391571044922
2019-08-15,231.26473999023438
2019-08-16,235.9633026123047
2019-08-19,237.02281188964844
2019-08-20,238.11000061035156
2019-08-21,240.82774353027344
2019-08-22,236.3871307373047
2019-08-23,231.8911590576172
2019-08-26,230.26974487304688
2019-08-27,227.92958068847656
2019-08-28,229.07203674316406
2019-08-29,232.17681884765625
2019-08-30,233.80746459960938
2019-09-03,227.0267333984375
2019-09-04,232.91384887695312
2019-09-05,231.84510803222656
2019-09-06,227.59786987304688
2019-09-09,222.2451629638672
2019-09-10,222.58604431152344
2019-09-11,223.0006561279297
2019-09-12,214.70895385742188
2019-09-13,216.50547790527344
2019-09-16,216.33041381835938
2019-09-17,218.8548126220703
2019-09-18,219.5825958251953
2019-09-19,222.8347625732422
2019-09-20,220.21827697753906
2019-09-23,220.28282165527344
2019-09-24,220.9461212158203
2019-09-25,221.48052978515625
2019-09-26,222.10694885253906
2019-09-27,222.56761169433594
2019-09-30,224.5640106201172
2019-10-01,220.2939910888672
2019-10-02,213.131103515625
2019-10-03,214.85943603515625
2019-10-04,219.0647735595703
2019-10-07,216.0609588623047
2019-10-08,214.82241821289062
2019-10-09,213.4545135498047
2019-10-10,215.00733947753906
2019-10-11,220.12762451171875
2019-10-14,222.3827667236328
2019-10-15,223.9447784423828
2019-10-16,223.41790771484375
2019-10-17,231.83778381347656
2019-10-18,234.14840698242188
2019-10-21,229.3701171875
2019-10-22,228.8062744140625
2019-10-23,221.15353393554688
2019-10-24,226.3292999267578
2019-10-25,224.6656494140625
2019-10-28,228.18707275390625
2019-10-29,229.44400024414062
2019-10-30,229.36083984375
2019-10-31,228.6214141845703
2019-11-01,229.8414306640625
2019-11-04,230.01708984375
2019-11-05,229.68435668945312
2019-11-06,232.12432861328125
2019-11-07,227.64170837402344
2019-11-08,226.44943237304688
2019-11-11,229.3423309326172
2019-11-12,232.10586547851562
2019-11-13,233.28890991210938
2019-11-14,235.67343139648438
2019-11-15,235.25753784179688
2019-11-18,233.86192321777344
2019-11-19,234.9155731201172
2019-11-20,235.95999145507812
2019-11-21,231.4588623046875
2019-11-22,233.01161193847656
2019-11-25,237.3740234375
2019-11-26,239.50909423828125
2019-11-27,239.50909423828125
2019-11-29,236.46827697753906
2019-12-02,231.9117889404297
2019-12-03,229.73976135253906
2019-12-04,234.97100830078125
2019-12-05,241.7272491455078
2019-12-06,242.9194793701172
2019-12-09,240.8491668701172
2019-12-10,238.63104248046875
2019-12-11,238.80667114257812
2019-12-12,240.02664184570312
2019-12-13,236.0431365966797
2019-12-16,238.45542907714844
2019-12-17,238.991455078125
2019-12-18,226.78216552734375
2019-12-19,220.30322265625
2019-12-20,225.3311309814453
2019-12-23,226.00579833984375
2019-12-24,225.47901916503906
2019-12-26,225.3865966796875
2019-12-27,224.89674377441406
2019-12-30,224.99868774414062
2019-12-31,226.20404052734375
2020-01-02,226.6398162841797
2020-01-03,225.7589874267578
2020-01-06,225.4437713623047
2020-01-07,222.46751403808594
2020-01-08,226.01858520507812
2020-01-09,229.30084228515625
2020-01-10,229.48626708984375
2020-01-13,227.78024291992188
2020-01-14,224.88743591308594
2020-01-15,226.3245849609375
2020-01-16,229.41204833984375
2020-01-17,225.88880920410156
2020-01-21,227.11270141601562
2020-01-22,229.20814514160156
2020-01-23,228.0213165283203
2020-01-24,223.42251586914062
2020-01-27,220.817138671875
2020-01-28,222.6529083251953
2020-01-29,219.6581573486328
2020-01-30,218.8329315185547
2020-01-31,216.0143280029297
2020-02-03,216.69119262695312
2020-02-04,221.60520935058594
2020-02-05,224.91525268554688
2020-02-06,221.20651245117188
2020-02-07,218.2488250732422
2020-02-10,219.6952667236328
2020-02-11,220.20518493652344
2020-02-12,223.78411865234375
2020-02-13,224.04367065429688
2020-02-14,226.95501708984375
2020-02-18,228.086181640625
2020-02-19,228.086181640625
2020-02-20,230.59886169433594
2020-02-21,229.0504913330078
2020-02-24,229.21734619140625
2020-02-25,228.114013671875
2020-02-26,225.89810180664062
2020-02-27,222.36553955078125
2020-02-28,211.51751708984375
2020-03-02,222.59732055664062
2020-03-03,227.16827392578125
2020-03-04,239.0362091064453
2020-03-05,237.14476013183594
2020-03-06,241.261474609375
2020-03-09,232.77774047851562
2020-03-10,228.54983520507812
2020-03-11,212.4261932373047
2020-03-12,193.07591247558594
2020-03-13,196.39520263671875
2020-03-16,184.5087890625
2020-03-17,180.39210510253906
2020-03-18,171.38919067382812
2020-03-19,181.53250122070312
2020-03-20,168.552001953125
2020-03-23,154.71847534179688
2020-03-24,157.84307861328125
2020-03-25,167.2910919189453
2020-03-26,183.15509033203125
2020-03-27,171.80641174316406
2020-03-30,173.54953002929688
2020-03-31,169.24822998046875
2020-04-01,163.65289306640625
2020-04-02,164.7235107421875
2020-04-03,159.16539001464844
2020-04-06,166.1107177734375
2020-04-07,175.2067108154297
2020-04-08,182.17991638183594
2020-04-09,190.19595336914062
2020-04-13,183.16685485839844
2020-04-14,188.3246307373047
2020-04-15,178.5489959716797
2020-04-16,174.08953857421875
2020-04-17,171.194091796875
2020-04-20,168.5127410888672
2020-04-21,161.01815795898438
2020-04-22,158.9419708251953
2020-04-23,165.2914581298828
2020-04-24,164.33251953125
2020-04-27,171.910888671875
2020-04-28,174.08953857421875
2020-04-29,176.95703125
2020-04-30,173.80088806152344
2020-05-01,170.68199157714844
2020-05-04,173.2422637939453
2020-05-05,177.5714874267578
2020-05-06,175.58840942382812
2020-05-07,179.3403778076172
2020-05-08,178.2696990966797
2020-05-11,173.8195037841797
2020-05-12,169.13656616210938
2020-05-13,166.2224578857422
2020-05-14,171.761962890625
2020-05-15,168.4382781982422
2020-05-18,180.44830322265625
2020-05-19,176.21218872070312
2020-05-20,178.6421356201172
2020-05-21,181.751708984375
2020-05-22,184.74021911621094
2020-05-26,197.6626434326172
2020-05-27,200.00880432128906
2020-05-28,199.56192016601562
2020-05-29,199.0870361328125
2020-06-01,202.1966552734375
2020-06-02,201.71253967285156
2020-06-03,208.11785888671875
2020-06-04,210.13815307617188
2020-06-05,219.60655212402344
2020-06-08,221.57098388671875
2020-06-09,217.0556182861328
2020-06-10,208.94651794433594
2020-06-11,203.32321166992188
2020-06-12,203.88182067871094
2020-06-15,209.39337158203125
2020-06-16,212.88465881347656
2020-06-17,214.30911254882812
2020-06-18,209.5423583984375
2020-06-19,206.4792938232422
2020-06-22,208.27615356445312
2020-06-23,213.20123291015625
2020-06-24,209.87745666503906
2020-06-25,209.71923828125
2020-06-26,209.784423828125
2020-06-29,214.68898010253906
2020-06-30,217.65969848632812
2020-07-01,216.1276397705078
2020-07-02,217.82786560058594
2020-07-06,222.56427001953125
2020-07-07,221.8916473388672
2020-07-08,228.5058135986328
2020-07-09,226.4785614013672
2020-07-10,223.02200317382812
2020-07-13,216.53866577148438
2020-07-14,223.21824645996094
2020-07-15,230.78524780273438
2020-07-16,235.94207763671875
2020-07-17,231.53262329101562
2020-07-20,237.99732971191406
2020-07-21,237.31532287597656
2020-07-22,240.80921936035156
2020-07-23,246.881591796875
2020-07-24,248.292236328125
2020-07-27,254.1029052734375
2020-07-28,253.1220703125
2020-07-29,256.51318359375
2020-07-30,253.0472412109375
2020-07-31,250.4969024658203
2020-08-03,252.40264892578125
2020-08-04,255.0558624267578
2020-08-05,255.28936767578125
2020-08-06,253.05657958984375
2020-08-07,249.20770263671875
2020-08-10,251.92633056640625
2020-08-11,255.47616577148438
2020-08-12,259.2503967285156
2020-08-13,259.06353759765625
2020-08-14,259.6800842285156
2020-08-17,258.6432189941406
2020-08-18,259.941650390625
2020-08-19,261.38970947265625
2020-08-20,257.5687561035156
2020-08-21,259.13836669921875
2020-08-24,263.98681640625
2020-08-25,265.3133544921875
2020-08-26,267.75164794921875
2020-08-27,264.444580078125
2020-08-28,265.9579162597656
2020-08-31,261.8847961425781
2020-09-01,267.82635498046875
2020-09-02,268.8633728027344
2020-09-03,260.362060546875
2020-09-04,259.2690124511719
2020-09-08,251.38442993164062
2020-09-09,255.4295654296875
2020-09-10,252.63623046875
2020-09-11,256.5693054199219
2020-09-14,258.28814697265625
2020-09-15,255.25201416015625
2020-09-16,256.0834045410156
2020-09-17,256.559814453125
2020-09-18,250.0390625
2020-09-21,249.39454650878906
2020-09-22,252.6642608642578
2020-09-23,243.219482421875
2020-09-24,246.68540954589844
2020-09-25,246.61062622070312
2020-09-28,253.91607666015625
2020-09-29,254.71017456054688
2020-09-30,255.39407348632812
2020-10-01,256.7149963378906
2020-10-02,258.1764221191406
2020-10-05,264.1254577636719
2020-10-06,260.81842041015625
2020-10-07,260.1907043457031
2020-10-08,259.3381652832031
2020-10-09,265.5776062011719
2020-10-12,271.13311767578125
2020-10-13,267.38580322265625
2020-10-14,269.8121643066406
2020-10-15,269.9620056152344
2020-10-16,270.018310546875
2020-10-19,260.86529541015625
2020-10-20,266.0928649902344
2020-10-21,266.04608154296875
2020-10-22,270.3929443359375
2020-10-23,269.896484375
2020-10-26,264.0130920410156
2020-10-27,265.72747802734375
2020-10-28,255.78753662109375
2020-10-29,259.10400390625
2020-10-30,254.50404357910156
2020-11-02,265.6712646484375
2020-11-03,272.85687255859375
2020-11-04,274.9648132324219
2020-11-05,284.8673400878906
2020-11-06,287.2655944824219
2020-11-09,273.4002685546875
2020-11-10,275.7330322265625
2020-11-11,274.1123046875
2020-11-12,272.7350769042969
2020-11-13,279.94891357421875
2020-11-16,282.70318603515625
2020-11-17,280.2017822265625
2020-11-18,277.447509765625
2020-11-19,279.658447265625
2020-11-20,276.0046691894531
2020-11-23,277.17572021484375
2020-11-24,281.71942138671875
2020-11-25,270.7209167480469
2020-11-27,271.6483459472656
2020-11-30,269.65283203125
2020-12-01,270.1400146484375
2020-12-02,263.2448425292969
2020-12-03,262.8139343261719
2020-12-04,258.57000732421875
2020-12-07,259.55364990234375
2020-12-08,265.09039306640625
2020-12-09,267.99468994140625
2020-12-10,260.2656555175781
2020-12-11,262.71087646484375
2020-12-14,255.75942993164062
2020-12-15,259.5068054199219
2020-12-16,259.01031494140625
2020-12-17,262.8700866699219
2020-12-18,260.03143310546875
2020-12-21,259.84405517578125
2020-12-22,255.59078979492188
2020-12-23,256.1529846191406
2020-12-24,256.1623229980469
2020-12-28,254.99119567871094
2020-12-29,253.05194091796875
2020-12-30,255.54176330566406
2020-12-31,257.4019470214844
2021-01-04,252.0090789794922
2021-01-05,252.037353515625
2021-01-06,256.96038818359375
2021-01-07,261.3291320800781
2021-01-08,257.35491943359375
2021-01-11,257.33624267578125
2021-01-12,265.7449951171875
2021-01-13,263.9974060058594
2021-01-14,267.30462646484375
2021-01-15,264.42022705078125
2021-01-19,264.7584228515625
2021-01-20,272.08673095703125
2021-01-21,275.7508544921875
2021-01-22,275.42205810546875
2021-01-25,272.8383483886719
2021-01-26,273.0638732910156
2021-01-27,275.6474914550781
2021-01-28,267.9903869628906
2021-01-29,258.83001708984375
2021-02-01,265.9986267089844
2021-02-02,260.01385498046875
2021-02-03,254.47061157226562
2021-02-04,256.27447509765625
2021-02-05,257.6744384765625
2021-02-08,266.61871337890625
2021-02-09,267.59588623046875
2021-02-10,269.35272216796875
2021-02-11,274.3040771484375
2021-02-12,275.1496276855469
2021-02-16,273.4302673339844
2021-02-17,275.84490966796875
2021-02-18,272.81011962890625
2021-02-19,275.9200439453125
2021-02-22,272.1337585449219
2021-02-23,270.91241455078125
2021-02-24,272.9510803222656
2021-02-25,265.15301513671875
2021-02-26,262.8511962890625
2021-03-01,264.9276123046875
2021-03-02,267.7273254394531
2021-03-03,271.1472473144531
2021-03-04,261.5546875
2021-03-05,265.9610595703125
2021-03-08,274.5483093261719
2021-03-09,272.6692199707031
2021-03-10,274.48260498046875
2021-03-11,274.92413330078125
2021-03-12,279.27410888671875
2021-03-15,285.8320617675781
2021-03-16,284.5543212890625
2021-03-17,286.17022705078125
2021-03-18,286.3111267089844
2021-03-19,282.9100646972656
2021-03-22,285.01458740234375
2021-03-23,283.361083984375
2021-03-24,287.77679443359375
2021-03-25,293.12274169921875
2021-03-26,301.4374694824219
2021-03-29,297.87677001953125
2021-03-30,297.8578796386719
2021-03-31,293.4596252441406
2021-04-01,298.3099670410156
2021-04-05,304.44122314453125
2021-04-06,307.62445068359375
2021-04-07,307.70928955078125
2021-04-08,306.6827087402344
2021-04-09,313.0776062011719
2021-04-12,311.80615234375
2021-04-13,312.21112060546875
2021-04-14,309.1315002441406
2021-04-15,309.5364074707031
2021-04-16,314.55621337890625
2021-04-19,316.2609558105469
2021-04-20,315.0836181640625
2021-04-21,314.2737121582031
2021-04-22,315.5640869140625
2021-04-23,314.9989013671875
2021-04-26,313.1435241699219
2021-04-27,319.359619140625
2021-04-28,312.3524475097656
2021-04-29,321.3184814453125
2021-04-30,315.8277282714844
2021-05-03,320.19775390625
2021-05-04,321.4691467285156
2021-05-05,323.9837341308594
2021-05-06,322.3639221191406
2021-05-07,327.7510681152344
2021-05-10,332.9404602050781
2021-05-11,326.2441711425781
2021-05-12,316.505859375
2021-05-13,327.68511962890625
2021-05-14,330.42584228515625
2021-05-17,328.0617980957031
2021-05-18,320.3671569824219
2021-05-19,319.05810546875
2021-05-20,323.19268798828125
2021-05-21,322.7877502441406
2021-05-24,322.8065490722656
2021-05-25,324.5111999511719
2021-05-26,326.2064514160156
2021-05-27,326.5925598144531
2021-05-28,329.56884765625
2021-06-01,328.75885009765625
2021-06-02,325.43426513671875
2021-06-03,321.81756591796875
2021-06-04,321.59161376953125
2021-06-07,321.3184814453125
2021-06-08,322.1002197265625
2021-06-09,318.54949951171875
2021-06-10,318.7002868652344
2021-06-11,319.1711730957031
2021-06-14,314.19830322265625
2021-06-15,314.3490295410156
2021-06-16,309.4609680175781
2021-06-17,306.6827087402344
2021-06-18,302.3785705566406
2021-06-21,309.43280029296875
2021-06-22,308.622802734375
2021-06-23,307.49267578125
2021-06-24,311.40118408203125
2021-06-25,311.7496337890625
2021-06-28,318.1351623535156
2021-06-29,328.55169677734375
2021-06-30,331.2903747558594
2021-07-01,326.82342529296875
2021-07-02,327.7867126464844
2021-07-06,325.9263610839844
2021-07-07,334.2275085449219
2021-07-08,322.5359802246094
2021-07-09,323.1214599609375
2021-07-12,323.5653076171875
2021-07-13,317.4740905761719
2021-07-14,293.146728515625
2021-07-15,299.76678466796875
2021-07-16,300.2295837402344
2021-07-19,299.5024719238281
2021-07-20,307.5107727050781
2021-07-21,302.86444091796875
2021-07-22,298.4730224609375
2021-07-23,302.7794189453125
2021-07-26,309.11627197265625
2021-07-27,313.6115417480469
2021-07-28,309.06903076171875
2021-07-29,315.3775329589844
2021-07-30,311.10894775390625
2021-08-02,310.1739501953125
2021-08-03,313.9420166015625
2021-08-04,310.372314453125
2021-08-05,311.2695007324219
2021-08-06,315.23590087890625
2021-08-09,316.1424255371094
2021-08-10,320.39227294921875
2021-08-11,325.2558288574219
2021-08-12,322.0166015625
2021-08-13,321.54437255859375
2021-08-16,320.344970703125
2021-08-17,315.5381164550781
2021-08-18,307.7091369628906
2021-08-19,311.83612060546875
2021-08-20,315.0943298339844
2021-08-23,312.9032287597656
2021-08-24,312.20440673828125
2021-08-25,313.00714111328125
2021-08-26,310.6839599609375
2021-08-27,315.25482177734375
2021-08-30,317.0396423339844
2021-08-31,316.53912353515625
2021-09-01,316.1614074707031
2021-09-02,316.35968017578125
2021-09-03,314.28204345703125
2021-09-07,306.6797180175781
2021-09-08,310.24951171875
2021-09-09,307.6335144042969
2021-09-10,303.5161437988281
2021-09-13,302.88336181640625
2021-09-14,295.8665466308594
2021-09-15,295.0449523925781
2021-09-16,293.3450012207031
2021-09-17,288.8214416503906
2021-09-20,289.84130859375
2021-09-21,288.92529296875
2021-09-22,288.69866943359375
2021-09-23,291.44677734375
2021-09-24,291.4657287597656
2021-09-27,291.0879821777344
2021-09-28,285.5066223144531
2021-09-29,284.63519287109375
2021-09-30,278.6578674316406
2021-10-01,281.7081604003906
2021-10-04,280.4102783203125
2021-10-05,283.5268859863281
2021-10-06,281.3576354980469
2021-10-07,287.9411315917969
2021-10-08,279.491455078125
2021-10-11,279.7851257324219
2021-10-12,282.05853271484375
2021-10-13,285.3929138183594
2021-10-14,292.8858642578125
2021-10-15,292.86688232421875
2021-10-18,296.5991516113281
2021-10-19,292.90472412109375
2021-10-20,294.6192932128906
2021-10-21,294.2214660644531
2021-10-22,295.71820068359375
2021-10-25,288.2442932128906
2021-10-26,286.78546142578125
2021-10-27,281.32916259765625
2021-10-28,282.191162109375
2021-10-29,283.4983825683594
2021-11-01,287.0127868652344
2021-11-02,289.57989501953125
2021-11-03,284.1804504394531
2021-11-04,285.1277160644531
2021-11-05,286.2454833984375
2021-11-08,285.6771240234375
2021-11-09,293.2552795410156
2021-11-10,292.97113037109375
2021-11-11,294.9129638671875
2021-11-12,302.813232421875
2021-11-15,298.0484619140625
2021-11-16,304.4141540527344
2021-11-17,305.1529541015625
2021-11-18,302.2637939453125
2021-11-19,306.7444152832031
2021-11-22,305.5887451171875
2021-11-23,304.6887512207031
2021-11-24,301.84698486328125
2021-11-26,300.7197570800781
2021-11-29,305.13397216796875
2021-11-30,292.724853515625
2021-12-01,286.037109375
2021-12-02,295.1877746582031
2021-12-03,299.3746337890625
2021-12-06,310.5334777832031
2021-12-07,310.5145263671875
2021-12-08,315.1561584472656
2021-12-09,310.61871337890625
2021-12-10,314.24676513671875
2021-12-13,313.8299255371094
2021-12-14,307.0096130371094
2021-12-15,305.26666259765625
2021-12-16,307.79583740234375
2021-12-17,296.0023498535156
2021-12-20,291.72064208984375
2021-12-21,297.39483642578125
2021-12-22,296.9874572753906
2021-12-23,299.4409484863281
2021-12-27,304.1015319824219
2021-12-28,305.8255920410156
2021-12-29,309.2451477050781
2021-12-30,306.9367980957031
2021-12-31,308.1241760253906
2022-01-03,298.39678955078125
2022-01-04,299.39422607421875
2022-01-05,293.3050842285156
2022-01-06,293.5710754394531
2022-01-07,289.71429443359375
2022-01-10,290.4932861328125
2022-01-11,293.1340637207031
2022-01-12,290.5692443847656
2022-01-13,285.885986328125
2022-01-14,276.8330993652344
2022-01-18,278.181884765625
2022-01-19,276.2155456542969
2022-01-20,269.6229553222656
2022-01-21,266.4215393066406
2022-01-24,274.1542053222656
2022-01-25,269.5944519042969
2022-01-26,261.3584899902344
2022-01-27,258.8126525878906
2022-01-28,265.253173828125
2022-01-31,269.4234619140625
2022-02-01,263.3913269042969
2022-02-02,258.527587890625
2022-02-03,255.28823852539062
2022-02-04,253.6164093017578
2022-02-07,255.48780822753906
2022-02-08,259.5820007324219
2022-02-09,261.7288513183594
2022-02-10,253.23635864257812
2022-02-11,250.05409240722656
2022-02-14,249.59812927246094
2022-02-15,251.87799072265625
2022-02-16,248.8191375732422
2022-02-17,240.0891571044922
2022-02-18,239.3671417236328
2022-02-22,239.2626953125
2022-02-23,236.6788330078125
2022-02-24,243.0149688720703
2022-02-25,251.14651489257812
2022-02-28,253.56890869140625
2022-03-01,254.12936401367188
2022-03-02,260.9024658203125
2022-03-03,259.9715270996094
2022-03-04,256.1432189941406
2022-03-07,246.14028930664062
2022-03-08,239.98468017578125
2022-03-09,248.2206573486328
2022-03-10,243.17649841308594
2022-03-11,243.4519805908203
2022-03-14,250.01611328125
2022-03-15,255.05078125
2022-03-16,255.98171997070312
2022-03-17,257.8435974121094
2022-03-18,262.81182861328125
2022-03-21,260.84539794921875
2022-03-22,261.6339416503906
2022-03-23,249.693115234375
2022-03-24,248.30616760253906
2022-03-25,247.20423889160156
2022-03-28,249.36062622070312
2022-03-29,254.8512725830078
2022-03-30,254.47000122070312
2022-03-31,245.7957763671875
2022-04-01,249.96128845214844
2022-04-04,249.43707275390625
2022-04-05,249.8946075439453
2022-04-06,247.14932250976562
2022-04-07,245.72903442382812
2022-04-08,242.97422790527344
2022-04-11,235.6630859375
2022-04-12,231.2687225341797
2022-04-13,235.51058959960938
2022-04-14,228.73326110839844
2022-04-18,226.693359375
2022-04-19,234.93862915039062
2022-04-20,239.03750610351562
2022-04-21,240.47682189941406
2022-04-22,235.29135131835938
2022-04-25,227.76095581054688
2022-04-26,213.58665466308594
2022-04-27,213.23399353027344
2022-04-28,212.5572052001953
2022-04-29,203.21568298339844
2022-05-02,206.45660400390625
2022-05-03,205.64637756347656
2022-05-04,211.47052001953125
2022-05-05,203.53025817871094
2022-05-06,202.78675842285156
2022-05-09,205.73220825195312
2022-05-10,206.132568359375
2022-05-11,199.70785522460938
2022-05-12,207.6291046142578
2022-05-13,211.26080322265625
2022-05-16,205.15069580078125
2022-05-17,205.49386596679688
2022-05-18,193.0830535888672
2022-05-19,196.89588928222656
2022-05-20,198.03021240234375
2022-05-23,195.3802947998047
2022-05-24,192.28233337402344
2022-05-25,195.69485473632812
2022-05-26,198.72608947753906
2022-05-27,201.6143035888672
2022-05-31,199.1263885498047
2022-06-01,197.11512756347656
2022-06-02,203.84483337402344
2022-06-03,200.88986206054688
2022-06-06,201.70010375976562
2022-06-07,203.71136474609375
2022-06-08,200.13681030273438
2022-06-09,196.6099090576172
2022-06-10,191.977294921875
2022-06-13,188.2216339111328
2022-06-14,186.34378051757812
2022-06-15,188.1358642578125
2022-06-16,177.55516052246094
2022-06-17,177.72671508789062
2022-06-21,178.1461639404297
2022-06-22,179.4806671142578
2022-06-23,188.888916015625
2022-06-24,194.11251831054688
2022-06-27,193.80746459960938
2022-06-28,192.98773193359375
2022-06-29,194.12799072265625
2022-06-30,197.96090698242188
2022-07-01,203.11622619628906
2022-07-05,207.80194091796875
2022-07-06,207.83070373535156
2022-07-07,209.03805541992188
2022-07-08,205.5309295654297
2022-07-11,206.9586944580078
2022-07-12,207.19827270507812
2022-07-13,206.83413696289062
2022-07-14,204.32359313964844
2022-07-15,207.1886749267578
2022-07-18,203.36534118652344
2022-07-19,210.64791870117188
2022-07-20,211.73068237304688
2022-07-21,215.97567749023438
2022-07-22,218.15084838867188
2022-07-25,214.9791259765625
2022-07-26,215.05577087402344
2022-07-27,217.57589721679688
2022-07-28,224.772216796875
2022-07-29,229.5250244140625
2022-08-01,234.1628875732422
2022-08-02,229.3142547607422
2022-08-03,233.8658447265625
2022-08-04,234.28744506835938
2022-08-05,233.87542724609375
2022-08-08,236.2805938720703
2022-08-09,232.96514892578125
2022-08-10,239.0881805419922
2022-08-11,240.83216857910156
2022-08-12,250.87448120117188
2022-08-15,256.1543273925781
2022-08-16,255.80931091308594
2022-08-17,256.3171691894531
2022-08-18,255.9435272216797
2022-08-19,247.8751983642578
2022-08-22,239.83560180664062
2022-08-23,235.93560791015625
2022-08-24,239.59605407714844
2022-08-25,241.92454528808594
2022-08-26,232.5147705078125
2022-08-29,233.15675354003906
2022-08-30,232.21356201171875
2022-08-31,231.09715270996094
2022-09-01,239.49911499023438
2022-09-02,236.6599884033203
2022-09-06,240.58665466308594
2022-09-07,248.20907592773438
2022-09-08,248.1994171142578
2022-09-09,248.5073699951172
2022-09-12,252.9345245361328
2022-09-13,244.49407958984375
2022-09-14,240.89463806152344
2022-09-15,240.64437866210938
2022-09-16,235.2451934814453
2022-09-19,236.36160278320312
2022-09-20,226.4678955078125
2022-09-21,223.72500610351562
2022-09-22,215.35191345214844
2022-09-23,215.79461669921875
2022-09-26,212.0315399169922
2022-09-27,212.965087890625
2022-09-28,222.685546875
2022-09-29,214.14886474609375
2022-09-30,214.30287170410156
2022-10-03,220.1640167236328
2022-10-04,228.36386108398438
2022-10-05,227.1608428955078
2022-10-06,222.29098510742188
2022-10-07,212.7244873046875
2022-10-10,215.7657470703125
2022-10-11,215.92933654785156
2022-10-12,213.0613555908203
2022-10-13,209.4618682861328
2022-10-14,206.52645874023438
2022-10-17,213.35006713867188
2022-10-18,218.98025512695312
2022-10-19,208.40318298339844
2022-10-20,205.95863342285156
2022-10-21,216.121826171875
2022-10-24,218.83587646484375
2022-10-25,226.69891357421875
2022-10-26,225.3707275390625
2022-10-27,219.05722045898438
2022-10-28,228.49862670898438
2022-10-31,224.7932891845703
2022-11-01,225.91932678222656
2022-11-02,222.74331665039062
2022-11-03,227.08383178710938
2022-11-04,225.57284545898438
2022-11-07,228.7296142578125
2022-11-08,236.265380859375
2022-11-09,227.4110565185547
2022-11-10,253.34837341308594
2022-11-11,259.8832702636719
2022-11-14,254.9075164794922
2022-11-15,261.1439514160156
2022-11-16,256.6591491699219
2022-11-17,255.03260803222656
2022-11-18,258.47808837890625
2022-11-21,257.1114501953125
2022-11-22,256.3992614746094
2022-11-23,256.4762878417969
2022-11-25,257.39056396484375
2022-11-28,250.24937438964844
2022-11-29,251.0289306640625
2022-11-30,250.64402770996094
2022-12-01,258.2760009765625
2022-12-02,256.0913391113281
2022-12-05,250.23977661132812
2022-12-06,246.3997039794922
2022-12-07,248.5844268798828
2022-12-08,250.44189453125
