Date,R
2019-03-18,49.28892517089844
2019-03-19,48.0236701965332
2019-03-20,47.655296325683594
2019-03-21,48.15980529785156
2019-03-22,47.10274887084961
2019-03-25,46.32597351074219
2019-03-26,46.98262405395508
2019-03-27,47.7193603515625
2019-03-28,49.344966888427734
2019-03-29,49.641273498535156
2019-04-01,51.11473083496094
2019-04-02,50.49811553955078
2019-04-03,50.99460983276367
2019-04-04,51.81942367553711
2019-04-05,51.835453033447266
2019-04-08,52.14775848388672
2019-04-09,51.314937591552734
2019-04-10,51.57920455932617
2019-04-11,52.21181106567383
2019-04-12,53.036643981933594
2019-04-15,52.40401840209961
2019-04-16,52.66826248168945
2019-04-17,52.50009536743164
2019-04-18,52.50810623168945
2019-04-22,52.63624572753906
2019-04-23,52.85245132446289
2019-04-24,53.80541229248047
2019-04-25,51.17879104614258
2019-04-26,51.96357345581055
2019-04-29,52.44404983520508
2019-04-30,50.450069427490234
2019-05-01,48.488121032714844
2019-05-02,49.04867935180664
2019-05-03,50.97859191894531
2019-05-06,51.146759033203125
2019-05-07,50.00963592529297
2019-05-08,49.43305969238281
2019-05-09,49.11274719238281
2019-05-10,48.21585464477539
2019-05-13,46.34199523925781
2019-05-14,47.54318618774414
2019-05-15,47.86350631713867
2019-05-16,48.488121032714844
2019-05-17,46.62164306640625
2019-05-20,46.419639587402344
2019-05-21,46.928680419921875
2019-05-22,45.7974853515625
2019-05-23,43.963321685791016
2019-05-24,43.49467849731445
2019-05-28,43.04219436645508
2019-05-29,42.888675689697266
2019-05-30,42.2503547668457
2019-05-31,40.80404281616211
2019-06-03,41.33731460571289
2019-06-04,43.3088264465332
2019-06-05,42.840206146240234
2019-06-06,42.589717864990234
2019-06-07,42.99371337890625
2019-06-10,44.23802947998047
2019-06-11,44.90869140625
2019-06-12,45.28843688964844
2019-06-13,46.031803131103516
2019-06-14,45.579322814941406
2019-06-17,45.39347839355469
2019-06-18,45.692440032958984
2019-06-19,46.007564544677734
2019-06-20,46.48427963256836
2019-06-21,45.975242614746094
2019-06-24,43.729007720947266
2019-06-25,43.809814453125
2019-06-26,44.66628646850586
2019-06-27,45.64396286010742
2019-06-28,47.10643768310547
2019-07-01,46.48427963256836
2019-07-02,44.73900604248047
2019-07-03,45.05411911010742
2019-07-05,45.02180862426758
2019-07-08,44.860206604003906
2019-07-09,44.24611282348633
2019-07-10,43.510841369628906
2019-07-11,43.94716262817383
2019-07-12,46.48427963256836
2019-07-15,45.81364440917969
2019-07-16,47.5265998840332
2019-07-17,46.40347671508789
2019-07-18,46.031803131103516
2019-07-19,47.268043518066406
2019-07-22,46.637794494628906
2019-07-23,47.30036926269531
2019-07-24,48.552757263183594
2019-07-25,47.57508087158203
2019-07-26,47.7447624206543
2019-07-29,47.93060302734375
2019-07-30,43.131080627441406
2019-07-31,43.03411102294922
2019-08-01,40.925235748291016
2019-08-02,40.31116485595703
2019-08-05,38.96986770629883
2019-08-06,39.2203483581543
2019-08-07,39.163795471191406
2019-08-08,40.34347152709961
2019-08-09,39.260765075683594
2019-08-12,38.485076904296875
2019-08-13,38.9617919921875
2019-08-14,38.12147521972656
2019-08-15,37.59626770019531
2019-08-16,38.96207046508789
2019-08-19,39.354637145996094
2019-08-20,38.97842788696289
2019-08-21,39.8044548034668
2019-08-22,39.853515625
2019-08-23,38.136051177978516
2019-08-26,38.42229080200195
2019-08-27,36.90110778808594
2019-08-28,38.53679656982422
2019-08-29,39.158355712890625
2019-08-30,39.39552688598633
2019-09-03,38.76580047607422
2019-09-04,40.30332946777344
2019-09-05,41.81634521484375
2019-09-06,41.50556564331055
2019-09-09,43.844608306884766
2019-09-10,44.147193908691406
2019-09-11,44.76057434082031
2019-09-12,43.55017852783203
2019-09-13,43.6156005859375
2019-09-16,43.828243255615234
2019-09-17,43.49292755126953
2019-09-18,42.85500717163086
2019-09-19,42.59329605102539
2019-09-20,41.97991943359375
2019-09-23,42.17620086669922
2019-09-24,40.88400650024414
2019-09-25,42.503326416015625
2019-09-26,42.24980163574219
2019-09-27,41.59552764892578
2019-09-30,42.33976364135742
2019-10-01,40.79404067993164
2019-10-02,39.9434928894043
2019-10-03,40.0334587097168
2019-10-04,39.37916564941406
2019-10-07,39.436424255371094
2019-10-08,38.65129470825195
2019-10-09,39.45278549194336
2019-10-10,39.82898712158203
2019-10-11,41.27656173706055
2019-10-14,40.73678970336914
2019-10-15,41.799991607666016
2019-10-16,41.71002960205078
2019-10-17,42.40518569946289
2019-10-18,42.89590835571289
2019-10-21,43.05946350097656
2019-10-22,43.844608306884766
2019-10-23,43.97544860839844
2019-10-24,43.66468048095703
2019-10-25,44.84236526489258
2019-10-28,45.07954406738281
2019-10-29,42.62599563598633
2019-10-30,39.6163444519043
2019-10-31,39.771732330322266
2019-11-01,41.08028793334961
2019-11-04,43.10035705566406
2019-11-05,44.1144905090332
2019-11-06,44.74422836303711
2019-11-07,44.1226692199707
2019-11-08,44.04906463623047
2019-11-11,44.106300354003906
2019-11-12,43.71373748779297
2019-11-13,42.30706024169922
2019-11-14,43.44386291503906
2019-11-15,43.567840576171875
2019-11-18,43.03058624267578
2019-11-19,42.22881317138672
2019-11-20,41.46011734008789
2019-11-21,42.06350326538086
2019-11-22,42.65861511230469
2019-11-25,44.014183044433594
2019-11-26,44.08856964111328
2019-11-27,44.07203674316406
2019-11-29,43.3859977722168
2019-12-02,43.435585021972656
2019-12-03,42.04697799682617
2019-12-04,42.46023941040039
2019-12-05,42.33626174926758
2019-12-06,44.15469741821289
2019-12-09,44.15469741821289
2019-12-10,42.88179397583008
2019-12-11,42.476783752441406
2019-12-12,43.733158111572266
2019-12-13,43.03058624267578
2019-12-16,43.81581115722656
2019-12-17,43.7000846862793
2019-12-18,43.36119079589844
2019-12-19,43.50998306274414
2019-12-20,44.427452087402344
2019-12-23,44.320003509521484
2019-12-24,44.55971145629883
2019-12-26,44.782875061035156
2019-12-27,44.534912109375
2019-12-30,44.46052551269531
2019-12-31,44.89033126831055
2020-01-02,44.9068603515625
2020-01-03,44.526649475097656
2020-01-06,44.386131286621094
2020-01-07,44.74981689453125
2020-01-08,44.658897399902344
2020-01-09,44.410926818847656
2020-01-10,43.92325210571289
2020-01-13,44.57623291015625
2020-01-14,45.74169158935547
2020-01-15,46.28721237182617
2020-01-16,46.24589157104492
2020-01-17,45.733421325683594
2020-01-21,44.93165969848633
2020-01-22,43.92325210571289
2020-01-23,43.79100799560547
2020-01-24,42.77435302734375
2020-01-27,41.096431732177734
2020-01-28,41.16256332397461
2020-01-29,41.32786560058594
2020-01-30,41.187355041503906
2020-01-31,39.44330978393555
2020-02-03,39.9805793762207
2020-02-04,40.4930419921875
2020-02-05,41.93125534057617
2020-02-06,41.60890579223633
2020-02-07,41.369205474853516
2020-02-10,40.30293273925781
2020-02-11,40.980712890625
2020-02-12,41.48490905761719
2020-02-13,37.203346252441406
2020-02-14,33.57926559448242
2020-02-18,32.1815299987793
2020-02-19,33.177520751953125
2020-02-20,34.35764694213867
2020-02-21,34.13166809082031
2020-02-24,33.57926559448242
2020-02-25,32.60837173461914
2020-02-26,31.14368438720703
2020-02-27,30.88422393798828
2020-02-28,31.838359832763672
2020-03-02,31.36966323852539
2020-03-03,30.11419677734375
2020-03-04,30.817256927490234
2020-03-05,29.151700973510742
2020-03-06,28.816896438598633
2020-03-09,25.812177658081055
2020-03-10,28.49885368347168
2020-03-11,26.406417846679688
2020-03-12,23.937366485595703
2020-03-13,25.854022979736328
2020-03-16,22.74886703491211
2020-03-17,25.887502670288086
2020-03-18,26.138593673706055
2020-03-19,24.113122940063477
2020-03-20,22.087661743164062
2020-03-23,20.982858657836914
2020-03-24,22.196462631225586
2020-03-25,22.43918228149414
2020-03-26,23.259416580200195
2020-03-27,22.171354293823242
2020-03-30,21.928632736206055
2020-03-31,22.12950325012207
2020-04-01,20.589481353759766
2020-04-02,20.08729362487793
2020-04-03,19.191736221313477
2020-04-06,21.67753791809082
2020-04-07,22.87440299987793
2020-04-08,24.12986946105957
2020-04-09,26.18882179260254
2020-04-13,25.720108032226562
2020-04-14,25.251405715942383
2020-04-15,23.661161422729492
2020-04-16,23.02506446838379
2020-04-17,23.59420394897461
2020-04-20,22.21320152282715
2020-04-21,22.054174423217773
2020-04-22,22.045808792114258
2020-04-23,23.12550163269043
2020-04-24,23.36821937561035
2020-04-27,25.41880226135254
2020-04-28,25.69499969482422
2020-04-29,29.20191192626953
2020-04-30,29.628761291503906
2020-05-01,29.243751525878906
2020-05-04,27.43589973449707
2020-05-05,28.390043258666992
2020-05-06,27.076005935668945
2020-05-07,27.745580673217773
2020-05-08,29.704090118408203
2020-05-11,28.28961181640625
2020-05-12,26.824913024902344
2020-05-13,24.891508102416992
2020-05-14,25.720108032226562
2020-05-15,25.48993492126465
2020-05-18,28.490751266479492
2020-05-19,26.94771957397461
2020-05-20,26.939191818237305
2020-05-21,26.70901870727539
2020-05-22,26.512941360473633
2020-05-26,29.027835845947266
2020-05-27,29.78656005859375
2020-05-28,29.547866821289062
2020-05-29,29.206859588623047
2020-06-01,30.17019271850586
2020-06-02,31.38075065612793
2020-06-03,32.84706115722656
2020-06-04,33.87858581542969
2020-06-05,35.99281692504883
2020-06-08,36.887939453125
2020-06-09,36.205936431884766
2020-06-10,34.671417236328125
2020-06-11,30.127567291259766
2020-06-12,31.900775909423828
2020-06-15,31.832578659057617
2020-06-16,32.77886199951172
2020-06-17,32.668033599853516
2020-06-18,32.881160736083984
2020-06-19,31.87519645690918
2020-06-22,31.866682052612305
2020-06-23,32.62541198730469
2020-06-24,30.613494873046875
2020-06-25,30.79251480102539
2020-06-26,29.692798614501953
2020-06-29,31.30402946472168
2020-06-30,31.977508544921875
2020-07-01,30.94597053527832
2020-07-02,31.31254768371582
2020-07-06,33.887123107910156
2020-07-07,32.881160736083984
2020-07-08,33.23921585083008
2020-07-09,32.03718566894531
2020-07-10,33.222164154052734
2020-07-13,33.21363067626953
2020-07-14,34.287803649902344
2020-07-15,36.30823516845703
2020-07-16,37.1522216796875
2020-07-17,37.06697463989258
2020-07-20,35.42162322998047
2020-07-21,36.42759323120117
2020-07-22,36.47021484375
2020-07-23,36.231510162353516
2020-07-24,35.967227935791016
2020-07-27,36.66628646850586
2020-07-28,35.95018005371094
2020-07-29,32.35260009765625
2020-07-30,32.07980728149414
2020-07-31,31.2273006439209
2020-08-03,30.783998489379883
2020-08-04,31.0738525390625
2020-08-05,31.338125228881836
2020-08-06,30.715791702270508
2020-08-07,31.943403244018555
2020-08-10,32.668033599853516
2020-08-11,33.145442962646484
2020-08-12,34.108768463134766
2020-08-13,33.30741882324219
2020-08-14,33.5375862121582
2020-08-17,33.256263732910156
2020-08-18,32.87263870239258
2020-08-19,33.733665466308594
2020-08-20,33.4267692565918
2020-08-21,34.04945755004883
2020-08-24,34.98350524902344
2020-08-25,34.64622497558594
2020-08-26,35.623504638671875
2020-08-27,36.0126838684082
2020-08-28,35.98674392700195
2020-08-31,35.3726921081543
2020-09-01,36.566200256347656
2020-09-02,36.50564956665039
2020-09-03,34.966217041015625
2020-09-04,35.2602653503418
2020-09-08,34.8624382019043
2020-09-09,36.15972137451172
2020-09-10,35.69269561767578
2020-09-11,35.72728729248047
2020-09-14,36.669979095458984
2020-09-15,36.60080337524414
2020-09-16,37.7337646484375
2020-09-17,38.70240783691406
2020-09-18,38.48617935180664
2020-09-21,36.97268295288086
2020-09-22,37.34457778930664
2020-09-23,36.168365478515625
2020-09-24,35.234317779541016
2020-09-25,35.43323516845703
2020-09-28,36.24620819091797
2020-09-29,35.52836608886719
2020-09-30,36.5316047668457
2020-10-01,36.44512176513672
2020-10-02,38.10564041137695
2020-10-05,39.72292709350586
2020-10-06,39.809417724609375
2020-10-07,40.985618591308594
2020-10-08,40.864540100097656
2020-10-09,40.855892181396484
2020-10-12,42.19643020629883
2020-10-13,41.642913818359375
2020-10-14,42.23967742919922
2020-10-15,43.761817932128906
2020-10-16,43.35532760620117
2020-10-19,42.715328216552734
2020-10-20,43.51101303100586
2020-10-21,43.22560501098633
2020-10-22,44.367218017578125
2020-10-23,44.609378814697266
2020-10-26,43.87425231933594
2020-10-27,43.49371337890625
2020-10-28,42.76723098754883
2020-10-29,44.081809997558594
2020-10-30,42.60291290283203
2020-11-02,42.974788665771484
2020-11-03,45.43099594116211
2020-11-04,44.341278076171875
2020-11-05,45.889373779296875
2020-11-06,45.353145599365234
2020-11-09,46.572608947753906
2020-11-10,47.80070114135742
2020-11-11,47.71421432495117
2020-11-12,46.56395721435547
2020-11-13,48.25908279418945
2020-11-16,49.81582260131836
2020-11-17,49.876365661621094
2020-11-18,50.03203582763672
2020-11-19,50.15311813354492
2020-11-20,48.92177200317383
2020-11-23,51.06134796142578
2020-11-24,52.69438934326172
2020-11-25,53.00004577636719
2020-11-27,53.14850616455078
2020-11-30,51.716304779052734
2020-12-01,52.93891906738281
2020-12-02,52.70311737060547
2020-12-03,52.79918670654297
2020-12-04,53.89080047607422
2020-12-07,53.08737564086914
2020-12-08,53.786006927490234
2020-12-09,54.09165954589844
2020-12-10,54.44970703125
2020-12-11,54.74663543701172
2020-12-14,52.973846435546875
2020-12-15,55.2269401550293
2020-12-16,55.41905975341797
2020-12-17,54.57197189331055
2020-12-18,55.29679870605469
2020-12-21,55.785858154296875
2020-12-22,55.750919342041016
2020-12-23,56.03911209106445
2020-12-24,55.91684341430664
2020-12-28,55.00862121582031
2020-12-29,54.73789978027344
2020-12-30,54.6418342590332
2020-12-31,53.93447494506836
2021-01-04,53.63753890991211
2021-01-05,54.6243782043457
2021-01-06,56.956058502197266
2021-01-07,58.48432159423828
2021-01-08,58.545448303222656
2021-01-11,58.55419158935547
2021-01-12,59.66327667236328
2021-01-13,57.9079475402832
2021-01-14,59.803001403808594
2021-01-15,58.912227630615234
2021-01-19,59.610870361328125
2021-01-20,60.73741149902344
2021-01-21,59.83791732788086
2021-01-22,59.5933952331543
2021-01-25,58.67645263671875
2021-01-26,58.204872131347656
2021-01-27,56.36222457885742
2021-01-28,57.08704376220703
2021-01-29,54.6593017578125
2021-02-01,55.47146224975586
2021-02-02,56.36222457885742
2021-02-03,56.41461181640625
2021-02-04,59.00830078125
2021-02-05,58.728843688964844
2021-02-08,60.22216033935547
2021-02-09,59.5410041809082
2021-02-10,60.379371643066406
2021-02-11,57.02592849731445
2021-02-12,57.11399841308594
2021-02-16,56.32123947143555
2021-02-17,56.647159576416016
2021-02-18,56.3476676940918
2021-02-19,58.44407653808594
2021-02-22,58.7347526550293
2021-02-23,60.36433410644531
2021-02-24,60.98093032836914
2021-02-25,60.12649154663086
2021-02-26,59.694881439208984
2021-03-01,61.623924255371094
2021-03-02,61.58870315551758
2021-03-03,62.46073532104492
2021-03-04,62.117191314697266
2021-03-05,64.24005126953125
2021-03-08,65.7198715209961
2021-03-09,65.57892608642578
2021-03-10,67.0411376953125
2021-03-11,69.53392791748047
2021-03-12,68.16863250732422
2021-03-15,67.73700714111328
2021-03-16,66.45097351074219
2021-03-17,67.01470184326172
2021-03-18,65.80796813964844
2021-03-19,65.16493225097656
2021-03-22,64.06388854980469
2021-03-23,60.97210693359375
2021-03-24,62.09958267211914
2021-03-25,63.8260383605957
2021-03-26,67.34060668945312
2021-03-29,65.30586242675781
2021-03-30,66.77686309814453
2021-03-31,66.63592529296875
2021-04-01,67.74580383300781
2021-04-05,69.13754272460938
2021-04-06,68.7059326171875
2021-04-07,67.93079376220703
2021-04-08,68.07172393798828
2021-04-09,67.97480773925781
2021-04-12,68.74999237060547
2021-04-13,67.3582534790039
2021-04-14,67.82508850097656
2021-04-15,69.03184509277344
2021-04-16,68.52976989746094
2021-04-19,67.22612762451172
2021-04-20,64.84783935546875
2021-04-21,64.874267578125
2021-04-22,65.05923461914062
2021-04-23,65.86079406738281
2021-04-26,66.33644104003906
2021-04-27,67.63130187988281
2021-04-28,68.14218139648438
2021-04-29,72.16765594482422
2021-04-30,70.32669830322266
2021-05-03,70.70543670654297
2021-05-04,72.1588363647461
2021-05-05,75.55010986328125
2021-05-06,76.67758178710938
2021-05-07,76.82732391357422
2021-05-10,76.2283706665039
2021-05-11,74.36095428466797
2021-05-12,71.77127838134766
2021-05-13,74.73973083496094
2021-05-14,74.99515533447266
2021-05-17,76.10503387451172
2021-05-18,74.78376007080078
2021-05-19,73.75316619873047
2021-05-20,71.33965301513672
2021-05-21,71.8452377319336
2021-05-24,72.38629150390625
2021-05-25,71.4283676147461
2021-05-26,72.53707122802734
2021-05-27,73.27327728271484
2021-05-28,72.54594421386719
2021-06-01,74.71018981933594
2021-06-02,72.98944091796875
2021-06-03,73.50386810302734
2021-06-04,71.49930572509766
2021-06-07,71.10903930664062
2021-06-08,71.85411071777344
2021-06-09,70.58573150634766
2021-06-10,69.16654205322266
2021-06-11,70.44380187988281
2021-06-14,67.64097595214844
2021-06-15,69.57456970214844
2021-06-16,68.11105346679688
2021-06-17,65.52108001708984
2021-06-18,63.65843200683594
2021-06-21,65.55657196044922
2021-06-22,65.08647155761719
2021-06-23,65.05986022949219
2021-06-24,65.66299438476562
2021-06-25,66.75399017333984
2021-06-28,65.40576934814453
2021-06-29,65.91134643554688
2021-06-30,65.92909240722656
2021-07-01,67.70304870605469
2021-07-02,65.8315200805664
2021-07-06,65.21063232421875
2021-07-07,65.3348159790039
2021-07-08,63.596343994140625
2021-07-09,65.51221466064453
2021-07-12,66.07101440429688
2021-07-13,65.60091400146484
2021-07-14,65.0155029296875
2021-07-15,64.83809661865234
2021-07-16,62.931095123291016
2021-07-19,61.148277282714844
2021-07-20,62.798072814941406
2021-07-21,63.23267364501953
2021-07-22,63.392333984375
2021-07-23,65.11307525634766
2021-07-26,64.66069793701172
2021-07-27,65.54767608642578
2021-07-28,65.17514038085938
2021-07-29,68.47471618652344
2021-07-30,67.54338836669922
2021-08-02,67.17086029052734
2021-08-03,69.51248168945312
2021-08-04,66.87814331054688
2021-08-05,67.69419860839844
2021-08-06,68.46585845947266
2021-08-09,66.80720520019531
2021-08-10,67.81832885742188
2021-08-11,70.39059448242188
2021-08-12,70.20433044433594
2021-08-13,70.40833282470703
2021-08-16,69.6189193725586
2021-08-17,68.36830139160156
2021-08-18,67.16199493408203
2021-08-19,64.83809661865234
2021-08-20,66.51896667480469
2021-08-23,67.82430267333984
2021-08-24,68.94190979003906
2021-08-25,70.71216583251953
2021-08-26,70.69427490234375
2021-08-27,72.64335632324219
2021-08-30,72.33042907714844
2021-08-31,71.0698013305664
2021-09-01,70.56017303466797
2021-09-02,71.9996337890625
2021-09-03,71.257568359375
2021-09-07,71.59729766845703
2021-09-08,69.58563232421875
2021-09-09,69.1207046508789
2021-09-10,69.73762512207031
2021-09-13,71.230712890625
2021-09-14,70.69427490234375
2021-09-15,72.73277282714844
2021-09-16,71.41846466064453
2021-09-17,70.23829650878906
2021-09-20,69.25483703613281
2021-09-21,68.49485778808594
2021-09-22,70.36346435546875
2021-09-23,72.58077239990234
2021-09-24,73.51953887939453
2021-09-27,76.14812469482422
2021-09-28,74.9947738647461
2021-09-29,75.44180297851562
2021-09-30,73.94869995117188
2021-10-01,74.43151092529297
2021-10-04,74.2079849243164
2021-10-05,74.67289733886719
2021-10-06,74.34209442138672
2021-10-07,74.82488250732422
2021-10-08,74.38678741455078
2021-10-11,73.40331268310547
2021-10-12,73.64471435546875
2021-10-13,73.1887435913086
2021-10-14,74.43151092529297
2021-10-15,74.87854766845703
2021-10-18,76.03189086914062
2021-10-19,76.89019012451172
2021-10-20,78.15084838867188
2021-10-21,78.53528594970703
2021-10-22,79.51876831054688
2021-10-25,81.57514953613281
2021-10-26,81.37845611572266
2021-10-27,77.70380401611328
2021-10-28,77.46238708496094
2021-10-29,75.951416015625
2021-11-01,77.34618377685547
2021-11-02,77.13160705566406
2021-11-03,79.13433074951172
2021-11-04,78.14190673828125
2021-11-05,77.85580444335938
2021-11-08,77.67697143554688
2021-11-09,77.7127456665039
2021-11-10,76.79186248779297
2021-11-11,77.48030090332031
2021-11-12,78.67832946777344
2021-11-15,78.0793228149414
2021-11-16,77.2388687133789
2021-11-17,75.00372314453125
2021-11-18,75.43285369873047
2021-11-19,75.79296875
2021-11-22,77.32341766357422
2021-11-23,78.39472198486328
2021-11-24,78.33170318603516
2021-11-26,76.82826232910156
2021-11-29,76.74723815917969
2021-11-30,74.79368591308594
2021-12-01,71.69677734375
2021-12-02,71.58873748779297
2021-12-03,71.40870666503906
2021-12-06,72.93013000488281
2021-12-07,74.94670104980469
2021-12-08,73.80339050292969
2021-12-09,73.10118865966797
2021-12-10,73.03815460205078
2021-12-13,74.7216567993164
2021-12-14,72.72306823730469
2021-12-15,72.31795501708984
2021-12-16,71.4897232055664
2021-12-17,70.40939331054688
2021-12-20,68.23077392578125
2021-12-21,70.97657012939453
2021-12-22,70.45442199707031
2021-12-23,71.43569946289062
2021-12-27,72.30896759033203
2021-12-28,72.6960678100586
2021-12-29,73.43427276611328
2021-12-30,73.42527770996094
2021-12-31,74.20850372314453
2022-01-03,73.50630950927734
2022-01-04,76.00003814697266
2022-01-05,72.0478744506836
2022-01-06,71.42668151855469
2022-01-07,70.28336334228516
2022-01-10,70.04928588867188
2022-01-11,70.31037139892578
2022-01-12,71.89483642578125
2022-01-13,71.57074737548828
2022-01-14,71.10261535644531
2022-01-18,69.77021789550781
2022-01-19,69.43710327148438
2022-01-20,68.56388092041016
2022-01-21,67.51956939697266
2022-01-24,68.29378509521484
2022-01-25,66.22317504882812
2022-01-26,64.90880584716797
2022-01-27,63.61244583129883
2022-01-28,65.02586364746094
2022-01-31,65.89009857177734
2022-02-01,66.70033264160156
2022-02-02,66.76335144042969
2022-02-03,65.23291015625
2022-02-04,64.59371185302734
2022-02-07,63.86449432373047
2022-02-08,65.28691864013672
2022-02-09,67.70861053466797
2022-02-10,66.57429504394531
2022-02-11,66.25019073486328
2022-02-14,67.50155639648438
2022-02-15,68.91497802734375
2022-02-16,72.633056640625
2022-02-17,70.78751373291016
2022-02-18,71.35888671875
2022-02-22,69.22757720947266
2022-02-23,67.05088806152344
2022-02-24,68.55641174316406
2022-02-25,70.3612289428711
2022-02-28,71.50401306152344
2022-03-01,70.46101379394531
2022-03-02,73.1637191772461
2022-03-03,72.87349700927734
2022-03-04,71.67633819580078
2022-03-07,69.59033203125
2022-03-08,69.1640625
2022-03-09,72.20237731933594
2022-03-10,71.61283874511719
2022-03-11,71.8214340209961
2022-03-14,70.27056884765625
2022-03-15,71.27725982666016
2022-03-16,74.53321838378906
2022-03-17,75.97527313232422
2022-03-18,76.419677734375
2022-03-21,76.49224090576172
2022-03-22,76.23828125
2022-03-23,73.86207580566406
2022-03-24,74.14321899414062
2022-03-25,73.27256774902344
2022-03-28,73.8348617553711
2022-03-29,74.36089324951172
2022-03-30,73.85299682617188
2022-03-31,71.94841766357422
2022-04-01,67.10528564453125
2022-04-04,65.9806900024414
2022-04-05,61.418724060058594
2022-04-06,59.350868225097656
2022-04-07,57.9723014831543
2022-04-08,57.23766326904297
2022-04-11,57.12883377075195
2022-04-12,57.15604019165039
2022-04-13,58.82484817504883
2022-04-14,58.062992095947266
2022-04-18,58.40763473510742
2022-04-19,60.203399658203125
2022-04-20,61.34615707397461
2022-04-21,61.6907844543457
2022-04-22,61.18291473388672
2022-04-25,63.078426361083984
2022-04-26,61.636375427246094
2022-04-27,61.899383544921875
2022-04-28,64.35724639892578
2022-04-29,63.395877838134766
2022-05-02,64.43885040283203
2022-05-03,66.11670684814453
2022-05-04,68.6743392944336
2022-05-05,67.52249908447266
2022-05-06,67.40457153320312
2022-05-09,66.12577819824219
2022-05-10,64.81069946289062
2022-05-11,63.921905517578125
2022-05-12,64.82886505126953
2022-05-13,75.866455078125
2022-05-16,75.44924926757812
2022-05-17,77.25408172607422
2022-05-18,73.23628234863281
2022-05-19,72.45630645751953
2022-05-20,72.53853607177734
2022-05-23,71.3143310546875
2022-05-24,71.45135498046875
2022-05-25,70.99456787109375
2022-05-26,71.70718383789062
2022-05-27,73.17803192138672
2022-05-31,73.10494232177734
2022-06-01,72.6755599975586
2022-06-02,73.48865509033203
2022-06-03,74.54840850830078
2022-06-06,76.5948257446289
2022-06-07,75.32495880126953
2022-06-08,74.0093994140625
2022-06-09,72.6938247680664
2022-06-10,70.73876190185547
2022-06-13,68.35431671142578
2022-06-14,69.46888732910156
2022-06-15,69.65160369873047
2022-06-16,65.36689758300781
2022-06-17,66.10689544677734
2022-06-21,65.65011596679688
2022-06-22,65.41259002685547
2022-06-23,64.27059173583984
2022-06-24,64.99232482910156
2022-06-27,65.34861755371094
2022-06-28,65.1750259399414
2022-06-29,64.39849090576172
2022-06-30,64.91923522949219
2022-07-01,65.86023712158203
2022-07-05,65.13850402832031
2022-07-06,64.0970230102539
2022-07-07,66.11605072021484
2022-07-08,66.09776306152344
2022-07-11,65.75059509277344
2022-07-12,65.52220916748047
2022-07-13,65.41259002685547
2022-07-14,64.8918228149414
2022-07-15,66.3261489868164
2022-07-18,65.55875396728516
2022-07-19,68.61012268066406
2022-07-20,69.04863739013672
2022-07-21,68.25381469726562
2022-07-22,68.16246032714844
2022-07-25,68.18984985351562
2022-07-26,67.76048278808594
2022-07-27,69.96221923828125
2022-07-28,70.71134948730469
2022-07-29,71.55187225341797
2022-08-01,70.6656723022461
2022-08-02,69.75210571289062
2022-08-03,70.36419677734375
2022-08-04,71.12246704101562
2022-08-05,71.48790740966797
2022-08-08,72.88568878173828
2022-08-09,72.42888641357422
2022-08-10,74.72198486328125
2022-08-11,75.58076477050781
2022-08-12,75.82743835449219
2022-08-15,75.1970443725586
2022-08-16,76.63138580322266
2022-08-17,75.23358154296875
2022-08-18,76.05581665039062
2022-08-19,74.629150390625
2022-08-22,73.50619506835938
2022-08-23,74.13211822509766
2022-08-24,74.8592529296875
2022-08-25,76.55284881591797
2022-08-26,73.97564697265625
2022-08-29,74.20573425292969
2022-08-30,73.14722442626953
2022-08-31,70.35829162597656
2022-09-01,69.575927734375
2022-09-02,68.45299530029297
2022-09-06,67.96514892578125
2022-09-07,68.64630126953125
2022-09-08,68.82117462158203
2022-09-09,71.6377182006836
2022-09-12,73.34053802490234
2022-09-13,70.3951187133789
2022-09-14,69.17094421386719
2022-09-15,68.49901580810547
2022-09-16,65.9586181640625
2022-09-19,67.3116683959961
2022-09-20,66.47405242919922
2022-09-21,65.94940948486328
2022-09-22,63.97966003417969
2022-09-23,61.558921813964844
2022-09-26,61.21836471557617
2022-09-27,70.2110366821289
2022-09-28,70.79092407226562
2022-09-29,68.18606567382812
2022-09-30,69.48389434814453
2022-10-03,71.2419204711914
2022-10-04,72.76065063476562
2022-10-05,74.20573425292969
2022-10-06,75.37468719482422
2022-10-07,72.7974624633789
2022-10-10,74.93289184570312
2022-10-11,72.99076843261719
2022-10-12,73.12882232666016
2022-10-13,72.51213073730469
2022-10-14,70.35829162597656
2022-10-17,71.17749786376953
2022-10-18,71.95986938476562
2022-10-19,70.11900329589844
2022-10-20,68.36094665527344
2022-10-21,68.33333587646484
2022-10-24,67.58779907226562
2022-10-25,68.69231414794922
2022-10-26,75.56800079345703
2022-10-27,75.47594451904297
2022-10-28,75.19981384277344
2022-10-31,74.1044921875
2022-11-01,76.4424057006836
2022-11-02,73.79154205322266
2022-11-03,74.23335266113281
2022-11-04,76.71854400634766
2022-11-07,77.94271087646484
2022-11-08,78.60543060302734
2022-11-09,76.49763488769531
2022-11-10,81.16423797607422
2022-11-11,81.6244888305664
2022-11-14,80.19779205322266
2022-11-15,81.03538513183594
2022-11-16,79.9676742553711
2022-11-17,81.90980529785156
2022-11-18,83.56896209716797
2022-11-21,83.65235900878906
2022-11-22,86.44233703613281
2022-11-23,87.06333923339844
2022-11-25,89.02836608886719
2022-11-28,85.49689483642578
2022-11-29,86.20132446289062
