Date,FRC
2022-09-21,139.22193908691406
2022-09-22,134.23333740234375
2022-09-23,134.61172485351562
2022-09-26,134.8407440185547
2022-09-27,132.5505828857422
2022-09-28,135.2788543701172
2022-09-29,132.11245727539062
2022-09-30,129.9915771484375
2022-10-03,134.06407165527344
2022-10-04,141.74110412597656
2022-10-05,140.008544921875
2022-10-06,138.53488159179688
2022-10-07,136.44384765625
2022-10-10,133.63592529296875
2022-10-11,129.9318389892578
2022-10-12,128.9858856201172
2022-10-13,134.1536865234375
2022-10-14,112.1083984375
2022-10-17,118.79965209960938
2022-10-18,116.70863342285156
2022-10-19,111.31182098388672
2022-10-20,110.9931869506836
2022-10-21,111.86942291259766
2022-10-24,113.38291931152344
2022-10-25,116.89781951904297
2022-10-26,116.43873596191406
2022-10-27,116.279052734375
2022-10-28,120.05155944824219
2022-10-31,119.8619384765625
2022-11-01,120.11144256591797
2022-11-02,115.52056121826172
2022-11-03,112.85585021972656
2022-11-04,114.37283325195312
2022-11-07,111.7081298828125
2022-11-08,113.62432098388672
2022-11-09,111.9875717163086
2022-11-10,126.23926544189453
2022-11-11,128.8540802001953
2022-11-14,123.56458282470703
2022-11-15,130.3011932373047
2022-11-16,125.42089080810547
2022-11-17,122.0775375366211
2022-11-18,121.70826721191406
2022-11-21,121.84798431396484
2022-11-22,121.28910064697266
2022-11-23,123.87397003173828
2022-11-25,123.96379089355469
2022-11-28,120.3210220336914
2022-11-29,121.32902526855469
2022-11-30,127.35704803466797
2022-12-01,127.1075439453125
2022-12-02,125.9198989868164
2022-12-05,119.73219299316406
2022-12-06,118.47469329833984
2022-12-07,116.81798553466797
2022-12-08,116.59841918945312
2022-12-09,116.74812316894531
2022-12-12,119.6124267578125
2022-12-13,123.70429992675781
2022-12-14,122.7362289428711
2022-12-15,119.92182159423828
2022-12-16,120.81005859375
2022-12-19,119.24317169189453
2022-12-20,118.47469329833984
2022-12-21,121.18930053710938
2022-12-22,118.94376373291016
2022-12-23,119.16332244873047
2022-12-27,119.4427719116211
2022-12-28,118.5345687866211
2022-12-29,122.74620819091797
2022-12-30,121.64838409423828
2023-01-03,121.29907989501953
2023-01-04,123.54462432861328
2023-01-05,120.22122192382812
2023-01-06,126.27919006347656
2023-01-09,124.20330810546875
2023-01-10,126.47879791259766
2023-01-11,127.73629760742188
2023-01-12,127.25724792480469
2023-01-13,128.5247344970703
2023-01-17,131.1395263671875
2023-01-18,131.42897033691406
2023-01-19,130.73036193847656
2023-01-20,135.91004943847656
2023-01-23,137.52685546875
2023-01-24,135.94000244140625
2023-01-25,137.72000122070312
2023-01-26,138.77000427246094
2023-01-27,141.00999450683594
2023-01-30,140.16000366210938
2023-01-31,140.8800048828125
2023-02-01,143.17999267578125
2023-02-02,147.0
2023-02-03,144.5
2023-02-06,142.27000427246094
2023-02-07,143.69000244140625
2023-02-08,140.8699951171875
2023-02-09,136.58999633789062
2023-02-10,135.4499969482422
2023-02-13,136.7100067138672
2023-02-14,135.36000061035156
2023-02-15,133.74000549316406
2023-02-16,130.72000122070312
2023-02-17,128.88999938964844
2023-02-21,122.80999755859375
2023-02-22,123.08999633789062
2023-02-23,123.22000122070312
2023-02-24,120.44000244140625
2023-02-27,121.9000015258789
2023-02-28,123.01000213623047
2023-03-01,122.5
2023-03-02,119.73999786376953
2023-03-03,123.22000122070312
2023-03-06,122.06999969482422
2023-03-07,115.5999984741211
2023-03-08,115.0
2023-03-09,96.01000213623047
2023-03-10,81.76000213623047
2023-03-13,31.209999084472656
2023-03-14,39.630001068115234
2023-03-15,31.15999984741211
2023-03-16,34.27000045776367
2023-03-17,23.030000686645508
2023-03-20,12.180000305175781
2023-03-21,15.770000457763672
2023-03-22,13.329999923706055
2023-03-23,12.529999732971191
2023-03-24,12.359999656677246
2023-03-27,13.819999694824219
2023-03-28,13.5
2023-03-29,14.260000228881836
2023-03-30,13.6899995803833
2023-03-31,13.989999771118164
2023-04-03,14.600000381469727
2023-04-04,13.789999961853027
2023-04-05,13.4399995803833
2023-04-06,14.029999732971191
2023-04-10,14.15999984741211
2023-04-11,14.130000114440918
2023-04-12,13.819999694824219
2023-04-13,13.609999656677246
2023-04-14,13.119999885559082
2023-04-17,13.140000343322754
2023-04-18,12.579999923706055
2023-04-19,14.140000343322754
2023-04-20,13.880000114440918
2023-04-21,14.260000228881836
2023-04-24,16.0
2023-04-25,8.100000381469727
2023-04-26,5.690000057220459
2023-04-27,6.190000057220459
2023-04-28,3.509999990463257
2023-05-01,3.509999990463257
