Date,RHI
2019-12-24,62.20000076293945
2019-12-26,62.5099983215332
2019-12-27,62.439998626708984
2019-12-30,62.880001068115234
2019-12-31,63.150001525878906
2020-01-02,63.75
2020-01-03,63.310001373291016
2020-01-06,62.810001373291016
2020-01-07,62.849998474121094
2020-01-08,62.91999816894531
2020-01-09,63.560001373291016
2020-01-10,63.08000183105469
2020-01-13,62.47999954223633
2020-01-14,62.61000061035156
2020-01-15,63.02000045776367
2020-01-16,63.47999954223633
2020-01-17,63.34000015258789
2020-01-21,62.58000183105469
2020-01-22,62.31999969482422
2020-01-23,62.540000915527344
2020-01-24,61.95000076293945
2020-01-27,61.18000030517578
2020-01-28,61.04999923706055
2020-01-29,61.04999923706055
2020-01-30,60.630001068115234
2020-01-31,58.16999816894531
2020-02-03,58.220001220703125
2020-02-04,59.380001068115234
2020-02-05,61.130001068115234
2020-02-06,60.06999969482422
2020-02-07,59.22999954223633
2020-02-10,59.380001068115234
2020-02-11,60.02000045776367
2020-02-12,61.119998931884766
2020-02-13,60.400001525878906
2020-02-14,60.20000076293945
2020-02-18,59.380001068115234
2020-02-19,59.5
2020-02-20,59.2599983215332
2020-02-21,59.209999084472656
2020-02-24,56.66999816894531
2020-02-25,53.459999084472656
2020-02-26,52.2599983215332
2020-02-27,50.7599983215332
2020-02-28,50.40999984741211
2020-03-02,51.06999969482422
2020-03-03,48.439998626708984
2020-03-04,50.18000030517578
2020-03-05,47.689998626708984
2020-03-06,49.060001373291016
2020-03-09,44.66999816894531
2020-03-10,48.099998474121094
2020-03-11,46.5099983215332
2020-03-12,43.560001373291016
2020-03-13,47.22999954223633
2020-03-16,43.439998626708984
2020-03-17,41.45000076293945
2020-03-18,39.380001068115234
2020-03-19,38.20000076293945
2020-03-20,35.0
2020-03-23,34.16999816894531
2020-03-24,39.18000030517578
2020-03-25,39.869998931884766
2020-03-26,43.459999084472656
2020-03-27,39.0099983215332
2020-03-30,40.310001373291016
2020-03-31,37.75
2020-04-01,38.16999816894531
2020-04-02,37.83000183105469
2020-04-03,37.970001220703125
2020-04-06,38.150001525878906
2020-04-07,40.16999816894531
2020-04-08,41.400001525878906
2020-04-09,43.279998779296875
2020-04-13,40.93000030517578
2020-04-14,41.7400016784668
2020-04-15,41.18000030517578
2020-04-16,40.400001525878906
2020-04-17,43.2400016784668
2020-04-20,41.189998626708984
2020-04-21,41.29999923706055
2020-04-22,41.349998474121094
2020-04-23,43.779998779296875
2020-04-24,44.060001373291016
2020-04-27,45.5099983215332
2020-04-28,46.29999923706055
2020-04-29,48.290000915527344
2020-04-30,47.27000045776367
2020-05-01,44.380001068115234
2020-05-04,44.209999084472656
2020-05-05,44.36000061035156
2020-05-06,43.88999938964844
2020-05-07,45.15999984741211
2020-05-08,47.380001068115234
2020-05-11,46.43000030517578
2020-05-12,44.86000061035156
2020-05-13,43.54999923706055
2020-05-14,44.61000061035156
2020-05-15,45.13999938964844
2020-05-18,48.56999969482422
2020-05-19,48.16999816894531
2020-05-20,48.9900016784668
2020-05-21,48.5
2020-05-22,47.40999984741211
2020-05-26,50.56999969482422
2020-05-27,51.779998779296875
2020-05-28,51.43000030517578
2020-05-29,50.7400016784668
2020-06-01,51.83000183105469
2020-06-02,53.18000030517578
2020-06-03,55.099998474121094
2020-06-04,55.86000061035156
2020-06-05,57.88999938964844
2020-06-08,59.91999816894531
2020-06-09,57.810001373291016
2020-06-10,55.459999084472656
2020-06-11,51.11000061035156
2020-06-12,51.290000915527344
2020-06-15,51.599998474121094
2020-06-16,52.369998931884766
2020-06-17,52.52000045776367
2020-06-18,51.68000030517578
2020-06-19,51.099998474121094
2020-06-22,51.25
2020-06-23,51.91999816894531
2020-06-24,49.470001220703125
2020-06-25,50.34000015258789
2020-06-26,50.599998474121094
2020-06-29,51.83000183105469
