Date,FDS
2019-03-22,218.66256713867188
2019-03-25,217.75816345214844
2019-03-26,229.62640380859375
2019-03-27,226.587158203125
2019-03-28,228.3491973876953
2019-03-29,231.46307373046875
2019-04-01,232.39540100097656
2019-04-02,233.12257385253906
2019-04-03,235.31350708007812
2019-04-04,235.81692504882812
2019-04-05,235.73306274414062
2019-04-08,238.52059936523438
2019-04-09,237.69088745117188
2019-04-10,239.00538635253906
2019-04-11,238.93087768554688
2019-04-12,242.52020263671875
2019-04-15,244.04917907714844
2019-04-16,245.68064880371094
2019-04-17,240.888671875
2019-04-18,244.37551879882812
2019-04-22,243.38720703125
2019-04-23,248.74795532226562
2019-04-24,247.7410430908203
2019-04-25,249.00901794433594
2019-04-26,252.7662353515625
2019-04-29,254.13677978515625
2019-04-30,257.1946716308594
2019-05-01,253.6053466796875
2019-05-02,255.9547119140625
2019-05-03,259.963623046875
2019-05-06,264.6158142089844
2019-05-07,259.4042663574219
2019-05-08,257.8472900390625
2019-05-09,259.57196044921875
2019-05-10,261.78155517578125
2019-05-13,253.810546875
2019-05-14,258.0803527832031
2019-05-15,256.3835754394531
2019-05-16,259.73046875
2019-05-17,259.57196044921875
2019-05-20,258.07098388671875
2019-05-21,262.5460510253906
2019-05-22,261.54852294921875
2019-05-23,259.27374267578125
2019-05-24,261.20355224609375
2019-05-28,257.7354431152344
2019-05-29,259.2084655761719
2019-05-30,260.0871276855469
2019-05-31,260.0404052734375
2019-06-03,258.81585693359375
2019-06-04,266.37786865234375
2019-06-05,268.2191467285156
2019-06-06,270.7990417480469
2019-06-07,273.08905029296875
2019-06-10,277.6879577636719
2019-06-11,275.74371337890625
2019-06-12,281.8100891113281
2019-06-13,277.50103759765625
2019-06-14,276.9868469238281
2019-06-17,276.3419189453125
2019-06-18,280.7912292480469
2019-06-19,282.3335876464844
2019-06-20,281.5950622558594
2019-06-21,278.6226501464844
2019-06-24,274.1827697753906
2019-06-25,266.6302185058594
2019-06-26,270.44384765625
2019-06-27,266.7797546386719
2019-06-28,267.8546447753906
2019-07-01,268.0229187011719
2019-07-02,273.7154541015625
2019-07-03,276.73455810546875
2019-07-05,276.1643371582031
2019-07-08,270.7990417480469
2019-07-09,272.0141296386719
2019-07-10,272.4534912109375
2019-07-11,275.2482604980469
2019-07-12,277.1645202636719
2019-07-15,275.10809326171875
2019-07-16,264.5830993652344
2019-07-17,264.31201171875
2019-07-18,266.9573669433594
2019-07-19,261.5453186035156
2019-07-22,262.46124267578125
2019-07-23,259.834716796875
2019-07-24,260.6665954589844
2019-07-25,259.6758117675781
2019-07-26,265.0504455566406
2019-07-29,263.67645263671875
2019-07-30,258.3765869140625
2019-07-31,259.1990661621094
2019-08-01,261.19000244140625
2019-08-02,260.4048156738281
2019-08-05,252.25405883789062
2019-08-06,256.9464111328125
2019-08-07,256.7314453125
2019-08-08,263.153076171875
2019-08-09,260.1337890625
2019-08-12,256.0677185058594
2019-08-13,261.01251220703125
2019-08-14,252.1045684814453
2019-08-15,254.38522338867188
2019-08-16,258.9466857910156
2019-08-19,259.3206481933594
2019-08-20,257.8624267578125
2019-08-21,259.53558349609375
2019-08-22,257.8064270019531
2019-08-23,252.010986328125
2019-08-26,253.8245086669922
2019-08-27,255.8621063232422
2019-08-28,257.9466247558594
2019-08-29,253.8230743408203
2019-08-30,254.9944610595703
2019-09-03,253.33566284179688
2019-09-04,253.92616271972656
2019-09-05,256.6344299316406
2019-09-06,258.3027038574219
2019-09-09,251.8924102783203
2019-09-10,252.86717224121094
2019-09-11,256.7470703125
2019-09-12,259.26788330078125
2019-09-13,260.027099609375
2019-09-16,259.980224609375
2019-09-17,263.4103088378906
2019-09-18,265.2189636230469
2019-09-19,267.1026916503906
2019-09-20,264.5536804199219
2019-09-23,256.2596740722656
2019-09-24,251.4613037109375
2019-09-25,253.9635772705078
2019-09-26,230.27195739746094
2019-09-27,226.90750122070312
2019-09-30,227.7041015625
2019-10-01,224.98635864257812
2019-10-02,221.1533203125
2019-10-03,223.2244415283203
2019-10-04,225.8953857421875
2019-10-07,224.3958740234375
2019-10-08,219.56011962890625
2019-10-09,225.78289794921875
2019-10-10,226.2608642578125
2019-10-11,229.8876953125
2019-10-14,228.68814086914062
2019-10-15,230.73117065429688
2019-10-16,233.30836486816406
2019-10-17,235.95118713378906
2019-10-18,234.0487518310547
2019-10-21,234.30177307128906
2019-10-22,234.89219665527344
2019-10-23,237.11328125
2019-10-24,237.31008911132812
2019-10-25,238.106689453125
2019-10-28,241.68670654296875
2019-10-29,240.22471618652344
2019-10-30,237.7412109375
2019-10-31,237.59124755859375
2019-11-01,239.7935791015625
2019-11-04,239.47499084472656
2019-11-05,239.25942993164062
2019-11-06,240.8338623046875
2019-11-07,236.90707397460938
2019-11-08,231.21849060058594
2019-11-11,232.71800231933594
2019-11-12,235.05149841308594
2019-11-13,238.8938751220703
2019-11-14,243.63601684570312
2019-11-15,238.74395751953125
2019-11-18,236.95394897460938
2019-11-19,243.47669982910156
2019-11-20,245.44473266601562
2019-11-21,241.68670654296875
2019-11-22,243.8140106201172
2019-11-25,244.49819946289062
2019-11-26,245.55718994140625
2019-11-27,246.07408142089844
2019-11-29,244.006591796875
2019-12-02,244.46710205078125
2019-12-03,244.2039337158203
2019-12-04,247.7185821533203
2019-12-05,247.88775634765625
2019-12-06,253.25372314453125
2019-12-09,253.59207153320312
2019-12-10,254.090087890625
2019-12-11,255.2366943359375
2019-12-12,253.77072143554688
2019-12-13,254.9359130859375
2019-12-16,255.2366943359375
2019-12-17,252.4080047607422
2019-12-18,252.88726806640625
2019-12-19,253.56394958496094
2019-12-20,249.03431701660156
2019-12-23,251.60916137695312
2019-12-24,250.97018432617188
2019-12-26,252.73692321777344
2019-12-27,254.7667236328125
2019-12-30,251.56214904785156
2019-12-31,252.1354217529297
2020-01-02,252.5395965576172
2020-01-03,252.48318481445312
2020-01-06,251.0641326904297
2020-01-07,250.9420166015625
2020-01-08,252.87786865234375
2020-01-09,252.59588623046875
2020-01-10,248.92147827148438
2020-01-13,250.90440368652344
2020-01-14,252.02273559570312
2020-01-15,255.15211486816406
2020-01-16,259.738037109375
2020-01-17,259.10845947265625
2020-01-21,260.1233215332031
2020-01-22,262.4163513183594
2020-01-23,263.2338562011719
2020-01-24,259.89776611328125
2020-01-27,257.7457580566406
2020-01-28,261.66455078125
2020-01-29,270.272705078125
2020-01-30,272.9697570800781
2020-01-31,268.8724365234375
2020-02-03,272.5091857910156
2020-02-04,277.2926025390625
2020-02-05,272.63140869140625
2020-02-06,272.45294189453125
2020-02-07,269.1543884277344
2020-02-10,272.59381103515625
2020-02-11,274.6894836425781
2020-02-12,275.5916442871094
2020-02-13,278.94659423828125
2020-02-14,281.4933776855469
2020-02-18,284.67901611328125
2020-02-19,290.0638732910156
2020-02-20,284.41595458984375
2020-02-21,281.54034423828125
2020-02-24,277.2832946777344
2020-02-25,270.7049255371094
2020-02-26,272.45294189453125
2020-02-27,262.39129638671875
2020-02-28,250.58697509765625
2020-03-02,264.9820861816406
2020-03-03,262.70220947265625
2020-03-04,276.843017578125
2020-03-05,272.1231994628906
2020-03-06,262.9189147949219
2020-03-09,246.69606018066406
2020-03-10,254.94883728027344
2020-03-11,240.16738891601562
2020-03-12,219.9030303955078
2020-03-13,238.4151153564453
2020-03-16,213.0257568359375
2020-03-17,232.50820922851562
2020-03-18,206.6949005126953
2020-03-19,221.42919921875
2020-03-20,205.35714721679688
2020-03-23,192.70486450195312
2020-03-24,217.96231079101562
2020-03-25,219.25299072265625
2020-03-26,242.64511108398438
2020-03-27,239.9601593017578
2020-03-30,252.5465087890625
2020-03-31,245.58444213867188
2020-04-01,240.74203491210938
2020-04-02,247.12001037597656
2020-04-03,238.45281982421875
2020-04-06,251.44427490234375
2020-04-07,252.3392791748047
2020-04-08,255.2785186767578
2020-04-09,262.9942932128906
2020-04-13,255.9285888671875
2020-04-14,262.966064453125
2020-04-15,261.081787109375
2020-04-16,266.0749206542969
2020-04-17,264.8218994140625
2020-04-20,260.6767578125
2020-04-21,251.10507202148438
2020-04-22,256.6446228027344
2020-04-23,257.5584411621094
2020-04-24,258.5381774902344
2020-04-27,269.50408935546875
2020-04-28,259.2823486328125
2020-04-29,267.0546569824219
2020-04-30,259.07513427734375
2020-05-01,253.8277587890625
2020-05-04,253.450927734375
2020-05-05,256.9272155761719
2020-05-06,250.8507080078125
2020-05-07,259.7723083496094
2020-05-08,260.0926513671875
2020-05-11,269.0989685058594
2020-05-12,264.99151611328125
2020-05-13,262.9283752441406
2020-05-14,262.93780517578125
2020-05-15,264.7843017578125
2020-05-18,274.4407043457031
2020-05-19,270.7759704589844
2020-05-20,274.06378173828125
2020-05-21,273.5928039550781
2020-05-22,272.5848388671875
2020-05-26,278.444580078125
2020-05-27,283.333984375
2020-05-28,286.18646240234375
2020-05-29,290.4461669921875
2020-06-01,289.4828796386719
2020-06-02,288.0471496582031
2020-06-03,295.90557861328125
2020-06-04,293.91253662109375
2020-06-05,299.40960693359375
2020-06-08,297.26556396484375
2020-06-09,287.9810791015625
2020-06-10,288.9161071777344
2020-06-11,268.4296875
2020-06-12,271.05548095703125
2020-06-15,278.2526550292969
2020-06-16,279.6788024902344
2020-06-17,283.4473876953125
2020-06-18,284.7035827636719
2020-06-19,286.7720947265625
2020-06-22,291.96685791015625
2020-06-23,289.2182922363281
2020-06-24,280.7177734375
2020-06-25,323.17352294921875
2020-06-26,310.41314697265625
2020-06-29,308.665771484375
2020-06-30,310.2431335449219
2020-07-01,315.3623962402344
2020-07-02,317.2608642578125
2020-07-06,319.96221923828125
2020-07-07,322.0967102050781
2020-07-08,330.0400085449219
2020-07-09,328.0943908691406
2020-07-10,331.50408935546875
2020-07-13,323.1546325683594
2020-07-14,332.06134033203125
2020-07-15,332.31634521484375
2020-07-16,330.6255798339844
2020-07-17,334.11090087890625
2020-07-20,335.53704833984375
2020-07-21,334.98931884765625
2020-07-22,334.8381652832031
2020-07-23,328.7837829589844
2020-07-24,328.6327819824219
2020-07-27,329.9928283691406
2020-07-28,323.7402038574219
2020-07-29,328.0943908691406
2020-07-30,326.53594970703125
2020-07-31,327.0837097167969
2020-08-03,329.4544372558594
2020-08-04,328.0188903808594
2020-08-05,330.6351318359375
2020-08-06,333.761474609375
2020-08-07,336.075439453125
2020-08-10,336.4910583496094
2020-08-11,336.0188293457031
2020-08-12,340.1746520996094
2020-08-13,336.2076721191406
2020-08-14,334.9137268066406
2020-08-17,335.8015441894531
2020-08-18,340.78857421875
2020-08-19,340.8925476074219
2020-08-20,336.4721374511719
2020-08-21,336.3399658203125
2020-08-24,337.5394592285156
2020-08-25,336.24542236328125
2020-08-26,336.2076721191406
2020-08-27,334.2903137207031
2020-08-28,334.063232421875
2020-08-31,331.67779541015625
2020-09-01,332.3214111328125
2020-09-02,335.13275146484375
2020-09-03,321.0572814941406
2020-09-04,314.7058410644531
2020-09-08,305.36322021484375
2020-09-09,314.8951721191406
2020-09-10,307.6822814941406
2020-09-11,309.56591796875
2020-09-14,315.6051025390625
2020-09-15,318.3595886230469
2020-09-16,316.2676696777344
2020-09-17,315.2453918457031
2020-09-18,318.42584228515625
2020-09-21,318.8423767089844
2020-09-22,320.6976013183594
2020-09-23,313.04937744140625
2020-09-24,316.49481201171875
2020-09-25,310.8532409667969
2020-09-28,315.4821472167969
2020-09-29,316.1162109375
2020-09-30,316.9870910644531
2020-10-01,310.4747009277344
2020-10-02,306.4233093261719
2020-10-05,305.88372802734375
2020-10-06,304.5776062011719
2020-10-07,307.9946594238281
2020-10-08,311.0426330566406
2020-10-09,309.97296142578125
2020-10-12,311.9513244628906
2020-10-13,317.62127685546875
2020-10-14,317.32781982421875
2020-10-15,319.6943054199219
2020-10-16,321.4170227050781
2020-10-19,316.0877685546875
2020-10-20,315.491455078125
2020-10-21,315.0182189941406
2020-10-22,310.4463195800781
2020-10-23,310.9290771484375
2020-10-26,305.0508728027344
2020-10-27,301.8608703613281
2020-10-28,294.60076904296875
2020-10-29,293.6730651855469
2020-10-30,290.1234436035156
2020-11-02,294.5534362792969
2020-11-03,302.409912109375
2020-11-04,310.36102294921875
2020-11-05,315.17913818359375
2020-11-06,317.8862609863281
2020-11-09,299.7878723144531
2020-11-10,305.8365173339844
2020-11-11,317.24267578125
2020-11-12,307.4078063964844
2020-11-13,310.72076416015625
2020-11-16,312.3205871582031
2020-11-17,305.97845458984375
2020-11-18,300.1192321777344
2020-11-19,300.97119140625
2020-11-20,304.3692626953125
2020-11-23,301.84197998046875
2020-11-24,302.7885437011719
2020-11-25,305.0602722167969
2020-11-27,306.23687744140625
2020-11-30,316.68359375
2020-12-01,324.7201843261719
2020-12-02,318.9512634277344
2020-12-03,328.838134765625
2020-12-04,333.051025390625
2020-12-07,333.7152099609375
2020-12-08,330.7358703613281
2020-12-09,328.0695495605469
2020-12-10,330.84967041015625
2020-12-11,333.48736572265625
2020-12-14,327.2439880371094
2020-12-15,330.1854553222656
2020-12-16,327.7090759277344
2020-12-17,327.56671142578125
2020-12-18,329.2746276855469
2020-12-21,315.6302795410156
2020-12-22,314.06475830078125
2020-12-23,308.4476318359375
2020-12-24,310.6773681640625
2020-12-28,313.1349182128906
2020-12-29,310.58245849609375
2020-12-30,311.5787658691406
2020-12-31,315.4880065917969
2021-01-04,313.67578125
2021-01-05,312.7174377441406
2021-01-06,315.2318420410156
2021-01-07,317.29083251953125
2021-01-08,317.3382568359375
2021-01-11,315.2508239746094
2021-01-12,318.2776184082031
2021-01-13,314.0552673339844
2021-01-14,304.23480224609375
2021-01-15,301.919677734375
2021-01-19,303.0107421875
2021-01-20,310.6964416503906
2021-01-21,308.1060485839844
2021-01-22,303.8458251953125
2021-01-25,301.2744140625
2021-01-26,295.94195556640625
2021-01-27,296.69158935546875
2021-01-28,292.9911193847656
2021-01-29,286.8711242675781
2021-02-01,296.2835693359375
2021-02-02,301.44525146484375
2021-02-03,299.2154541015625
2021-02-04,299.6803283691406
2021-02-05,301.70135498046875
2021-02-08,304.5289306640625
2021-02-09,297.5550537109375
2021-02-10,293.5793762207031
2021-02-11,300.9139099121094
2021-02-12,299.8321838378906
2021-02-16,296.60614013671875
2021-02-17,298.9214172363281
2021-02-18,302.20440673828125
2021-02-19,297.6309509277344
2021-02-22,288.32281494140625
2021-02-23,287.2980651855469
2021-02-24,285.5427551269531
2021-02-25,280.0063781738281
2021-02-26,289.1004943847656
2021-03-01,296.0162048339844
2021-03-02,295.7688903808594
2021-03-03,293.81884765625
2021-03-04,290.2229919433594
2021-03-05,298.9366149902344
2021-03-08,300.5062255859375
2021-03-09,297.2623596191406
2021-03-10,297.0721130371094
2021-03-11,297.50018310546875
2021-03-12,295.7498779296875
2021-03-15,302.99847412109375
2021-03-16,302.275634765625
2021-03-17,300.88671875
2021-03-18,294.98883056640625
2021-03-19,296.2635498046875
2021-03-22,299.060302734375
2021-03-23,304.7869873046875
2021-03-24,305.6906433105469
2021-03-25,305.5194091796875
2021-03-26,309.7525939941406
2021-03-29,308.1639404296875
2021-03-30,296.16845703125
2021-03-31,293.55242919921875
2021-04-01,301.5621032714844
2021-04-05,304.9295959472656
2021-04-06,302.6750793457031
2021-04-07,294.28485107421875
2021-04-08,295.02691650390625
2021-04-09,294.06610107421875
2021-04-12,296.0922546386719
2021-04-13,296.2254638671875
2021-04-14,294.1898498535156
2021-04-15,299.5550231933594
2021-04-16,303.7119445800781
2021-04-19,301.8760070800781
2021-04-20,303.3125
2021-04-21,306.071044921875
2021-04-22,308.01177978515625
2021-04-23,330.1858215332031
2021-04-26,320.4923400878906
2021-04-27,325.4865417480469
2021-04-28,320.0072021484375
2021-04-29,324.639892578125
2021-04-30,319.8360290527344
2021-05-03,325.3913879394531
2021-05-04,328.75897216796875
2021-05-05,320.14990234375
2021-05-06,321.58636474609375
2021-05-07,320.6256103515625
2021-05-10,318.7801818847656
2021-05-11,315.6884460449219
2021-05-12,310.5992126464844
2021-05-13,312.520751953125
2021-05-14,314.7847900390625
2021-05-17,310.6181640625
2021-05-18,306.0425109863281
2021-05-19,306.68951416015625
2021-05-20,311.3601379394531
2021-05-21,312.15924072265625
2021-05-24,312.9107360839844
2021-05-25,313.6623229980469
2021-05-26,315.3554992675781
2021-05-27,316.8527526855469
2021-05-28,318.8553466796875
2021-06-01,309.08062744140625
2021-06-02,312.30389404296875
2021-06-03,309.910400390625
2021-06-04,310.3299560546875
2021-06-07,308.16510009765625
2021-06-08,308.403564453125
2021-06-09,306.85870361328125
2021-06-10,309.3952941894531
2021-06-11,313.1716613769531
2021-06-14,312.7902526855469
2021-06-15,312.771240234375
2021-06-16,311.3311767578125
2021-06-17,313.3433532714844
2021-06-18,310.2536315917969
2021-06-21,314.3828430175781
2021-06-22,315.450927734375
2021-06-23,313.2861633300781
2021-06-24,315.29827880859375
2021-06-25,316.6811218261719
2021-06-28,321.40155029296875
2021-06-29,320.5242004394531
2021-06-30,320.0473327636719
2021-07-01,320.25714111328125
2021-07-02,322.77471923828125
2021-07-06,325.19708251953125
2021-07-07,323.8429260253906
2021-07-08,325.0348815917969
2021-07-09,327.2854309082031
2021-07-12,323.795166015625
2021-07-13,319.9424133300781
2021-07-14,320.14276123046875
2021-07-15,323.12762451171875
2021-07-16,325.359130859375
2021-07-19,321.54461669921875
2021-07-20,324.1670837402344
2021-07-21,324.7011413574219
2021-07-22,325.0252990722656
2021-07-23,329.2213439941406
2021-07-26,326.8562927246094
2021-07-27,328.13421630859375
2021-07-28,329.3357238769531
2021-07-29,333.00726318359375
2021-07-30,340.7124938964844
2021-08-02,342.5626220703125
2021-08-03,341.3800964355469
2021-08-04,342.1525573730469
2021-08-05,342.3431701660156
2021-08-06,345.39483642578125
2021-08-09,345.79534912109375
2021-08-10,345.21368408203125
2021-08-11,347.44512939453125
2021-08-12,345.9575500488281
2021-08-13,351.04986572265625
2021-08-16,356.60003662109375
2021-08-17,357.2008361816406
2021-08-18,344.4222106933594
2021-08-19,348.2272033691406
2021-08-20,351.86993408203125
2021-08-23,349.6098937988281
2021-08-24,350.5921630859375
2021-08-25,358.5644226074219
2021-08-26,356.6667785644531
2021-08-27,359.1175537109375
2021-08-30,363.2461853027344
2021-08-31,363.38006591796875
2021-09-01,368.75115966796875
2021-09-02,369.77374267578125
2021-09-03,368.818115234375
2021-09-07,365.4730224609375
2021-09-08,367.79541015625
2021-09-09,366.58172607421875
2021-09-10,367.002197265625
2021-09-13,365.6355285644531
2021-09-14,366.7536926269531
2021-09-15,366.7727355957031
2021-09-16,365.2532653808594
2021-09-17,361.497314453125
2021-09-20,357.9228820800781
2021-09-21,354.6734619140625
2021-09-22,357.84649658203125
2021-09-23,356.95770263671875
2021-09-24,356.2695617675781
2021-09-27,352.7715759277344
2021-09-28,366.3141174316406
2021-09-29,377.0372009277344
2021-09-30,377.2951965332031
2021-10-01,376.67401123046875
2021-10-04,379.0440979003906
2021-10-05,379.1683349609375
2021-10-06,377.3334655761719
2021-10-07,383.8704528808594
2021-10-08,383.3638916015625
2021-10-11,387.20587158203125
2021-10-12,392.6629943847656
2021-10-13,391.5830383300781
2021-10-14,396.2946472167969
2021-10-15,396.51458740234375
2021-10-18,397.38421630859375
2021-10-19,403.64410400390625
2021-10-20,402.65972900390625
2021-10-21,408.0785827636719
2021-10-22,411.8823547363281
2021-10-25,413.60260009765625
2021-10-26,416.0778503417969
2021-10-27,412.73291015625
2021-10-28,419.3559875488281
2021-10-29,424.2301330566406
2021-11-01,415.561767578125
2021-11-02,416.67034912109375
2021-11-03,420.732177734375
2021-11-04,423.9051208496094
2021-11-05,427.10675048828125
2021-11-08,428.12939453125
2021-11-09,426.036376953125
2021-11-10,428.71240234375
2021-11-11,436.568359375
2021-11-12,436.44403076171875
2021-11-15,442.46502685546875
2021-11-16,440.48675537109375
2021-11-17,440.7543029785156
2021-11-18,441.2130432128906
2021-11-19,440.7734680175781
2021-11-22,435.59344482421875
2021-11-23,444.4147033691406
2021-11-24,448.2948913574219
2021-11-26,438.1834411621094
2021-11-29,449.44281005859375
2021-11-30,448.6194152832031
2021-12-01,443.11419677734375
2021-12-02,450.4097595214844
2021-12-03,446.5225830078125
2021-12-06,440.1940612792969
2021-12-07,446.9534606933594
2021-12-08,454.2778015136719
2021-12-09,442.9705505371094
2021-12-10,446.2257995605469
2021-12-13,446.6757507324219
2021-12-14,442.22381591796875
2021-12-15,449.35650634765625
2021-12-16,451.32879638671875
2021-12-17,452.9756164550781
2021-12-20,450.9172058105469
2021-12-21,454.61279296875
2021-12-22,457.1021423339844
2021-12-23,459.0935363769531
2021-12-27,464.94342041015625
2021-12-28,466.96356201171875
2021-12-29,468.035888671875
2021-12-30,464.1008605957031
2021-12-31,465.3168029785156
2022-01-03,455.752197265625
2022-01-04,452.3437805175781
2022-01-05,432.0751647949219
2022-01-06,430.2942810058594
2022-01-07,423.0561218261719
2022-01-10,424.0519104003906
2022-01-11,425.5837707519531
2022-01-12,428.7049560546875
2022-01-13,415.607421875
2022-01-14,408.9245910644531
2022-01-18,410.4565124511719
2022-01-19,411.212890625
2022-01-20,407.4789123535156
2022-01-21,402.2322082519531
2022-01-24,403.0556640625
2022-01-25,396.8420104980469
2022-01-26,389.5368347167969
2022-01-27,389.51763916015625
2022-01-28,394.6111755371094
2022-01-31,403.9268798828125
2022-02-01,403.3907165527344
2022-02-02,410.4468994140625
2022-02-03,401.3514404296875
2022-02-04,402.38543701171875
2022-02-07,399.742919921875
2022-02-08,401.6003112792969
2022-02-09,399.80999755859375
2022-02-10,390.78143310546875
2022-02-11,389.728271484375
2022-02-14,382.9976501464844
2022-02-15,390.6283264160156
2022-02-16,394.76434326171875
2022-02-17,388.4070739746094
2022-02-18,385.8507385253906
2022-02-22,386.9422607421875
2022-02-23,377.2243957519531
2022-02-24,376.09466552734375
2022-02-25,390.2269592285156
2022-02-28,389.61285400390625
2022-03-01,395.1487731933594
2022-03-02,401.0397033691406
2022-03-03,394.9473876953125
2022-03-04,396.2905578613281
2022-03-07,396.08905029296875
2022-03-08,390.64910888671875
2022-03-09,398.1230773925781
2022-03-10,390.48602294921875
2022-03-11,391.2439270019531
2022-03-14,391.7044372558594
2022-03-15,399.5238342285156
2022-03-16,402.2389831542969
2022-03-17,409.8088073730469
2022-03-18,421.33160400390625
2022-03-21,419.76763916015625
2022-03-22,418.1271057128906
2022-03-23,409.5689392089844
2022-03-24,402.3733215332031
2022-03-25,397.3746032714844
2022-03-28,413.83837890625
2022-03-29,419.6045837402344
2022-03-30,422.0510559082031
2022-03-31,416.5344543457031
2022-04-01,411.7084655761719
2022-04-04,415.5942077636719
2022-04-05,422.9049987792969
2022-04-06,424.6702880859375
2022-04-07,426.53167724609375
2022-04-08,423.8932189941406
2022-04-11,414.6059265136719
2022-04-12,408.331298828125
2022-04-13,410.02947998046875
2022-04-14,403.50543212890625
2022-04-18,405.0980529785156
2022-04-19,416.8606262207031
2022-04-20,425.4090881347656
2022-04-21,420.6214904785156
2022-04-22,409.8951110839844
2022-04-25,411.6317138671875
2022-04-26,399.9555358886719
2022-04-27,399.6197204589844
2022-04-28,402.35406494140625
2022-04-29,387.118408203125
2022-05-02,378.7906188964844
2022-05-03,383.0121765136719
2022-05-04,383.14642333984375
2022-05-05,367.1239929199219
2022-05-06,362.8258056640625
2022-05-09,349.0772399902344
2022-05-10,352.2241516113281
2022-05-11,350.9481201171875
2022-05-12,351.5526123046875
2022-05-13,356.72381591796875
2022-05-16,357.3377990722656
2022-05-17,358.978515625
2022-05-18,341.65130615234375
2022-05-19,345.79595947265625
2022-05-20,349.77764892578125
2022-05-23,357.1268005371094
2022-05-24,355.75482177734375
2022-05-25,355.601318359375
2022-05-26,363.478271484375
2022-05-27,373.1431884765625
2022-05-31,367.1518249511719
2022-06-01,360.2373046875
2022-06-02,369.7771911621094
2022-06-03,364.7861022949219
2022-06-06,363.3435363769531
2022-06-07,366.9690856933594
2022-06-08,362.0356750488281
2022-06-09,355.43853759765625
2022-06-10,349.0336608886719
2022-06-13,339.2437438964844
2022-06-14,337.2819519042969
2022-06-15,342.2345886230469
2022-06-16,335.3489685058594
2022-06-17,335.9450988769531
2022-06-21,345.0234680175781
2022-06-22,346.1486511230469
2022-06-23,373.8643798828125
2022-06-24,377.4802551269531
2022-06-27,376.16278076171875
2022-06-28,361.5932922363281
2022-06-29,368.4212951660156
2022-06-30,369.83489990234375
2022-07-01,379.095947265625
2022-07-05,380.64422607421875
2022-07-06,386.4528503417969
2022-07-07,386.4528503417969
2022-07-08,386.24127197265625
2022-07-11,388.4146728515625
2022-07-12,378.2303161621094
2022-07-13,377.81689453125
2022-07-14,381.2693176269531
2022-07-15,384.6544494628906
2022-07-18,375.87432861328125
2022-07-19,384.3563232421875
2022-07-20,385.6738586425781
2022-07-21,395.3003234863281
2022-07-22,392.39599609375
2022-07-25,390.6650695800781
2022-07-26,389.712890625
2022-07-27,393.14617919921875
2022-07-28,405.0133056640625
2022-07-29,413.21649169921875
2022-08-01,406.6001281738281
2022-08-02,404.792236328125
2022-08-03,406.2827453613281
2022-08-04,408.5042419433594
2022-08-05,407.09051513671875
2022-08-08,407.3214111328125
2022-08-09,407.51373291015625
2022-08-10,418.2364807128906
2022-08-11,416.5534973144531
2022-08-12,424.1701354980469
2022-08-15,429.47857666015625
2022-08-16,430.536376953125
2022-08-17,435.4986877441406
2022-08-18,436.8258361816406
2022-08-19,429.2669677734375
2022-08-22,426.70892333984375
2022-08-23,422.1793518066406
2022-08-24,424.9971008300781
2022-08-25,435.0467529296875
2022-08-26,428.0649108886719
2022-08-29,424.43939208984375
2022-08-30,421.7122802734375
2022-08-31,417.5783386230469
2022-09-01,424.0539245605469
2022-09-02,414.7837219238281
2022-09-06,420.5173645019531
2022-09-07,428.59259033203125
2022-09-08,432.5145263671875
2022-09-09,436.889404296875
2022-09-12,440.4548034667969
2022-09-13,430.6161804199219
2022-09-14,432.53375244140625
2022-09-15,430.4234924316406
2022-09-16,429.7970886230469
2022-09-19,430.2210693359375
2022-09-20,425.576416015625
2022-09-21,414.7934875488281
2022-09-22,380.3919677734375
2022-09-23,378.3876037597656
2022-09-26,374.2922058105469
2022-09-27,376.9035949707031
2022-09-28,378.7633972167969
2022-09-29,382.4251708984375
2022-09-30,385.55694580078125
2022-10-03,393.275634765625
2022-10-04,406.9494934082031
2022-10-05,408.38525390625
2022-10-06,404.0008239746094
2022-10-07,398.64300537109375
2022-10-10,397.7661437988281
2022-10-11,399.62591552734375
2022-10-12,387.0506286621094
2022-10-13,394.1814270019531
2022-10-14,380.22808837890625
2022-10-17,392.1963806152344
2022-10-18,394.403076171875
2022-10-19,391.3291015625
2022-10-20,384.9980773925781
2022-10-21,392.2830810546875
2022-10-24,395.25103759765625
2022-10-25,404.01043701171875
2022-10-26,402.45904541015625
2022-10-27,408.0287780761719
2022-10-28,414.7452392578125
2022-10-31,410.0138854980469
2022-11-01,410.7462158203125
2022-11-02,400.1559753417969
2022-11-03,397.5155944824219
2022-11-04,393.5935974121094
2022-11-07,399.1441345214844
2022-11-08,407.3830871582031
2022-11-09,402.9697265625
2022-11-10,420.41143798828125
2022-11-11,405.9184265136719
2022-11-14,409.14654541015625
2022-11-15,417.1736145019531
2022-11-16,425.4222412109375
2022-11-17,420.81610107421875
2022-11-18,421.84716796875
2022-11-21,430.3656311035156
2022-11-22,435.4247131347656
2022-11-23,437.2363586425781
2022-11-25,439.0093994140625
2022-11-28,435.8968811035156
2022-11-29,433.6374816894531
2022-11-30,445.3880310058594
2022-12-01,455.8833312988281
2022-12-02,454.90814208984375
2022-12-05,443.26385498046875
2022-12-06,438.4941711425781
2022-12-07,434.7672424316406
2022-12-08,435.7424011230469
2022-12-09,434.23614501953125
2022-12-12,434.3810119628906
2022-12-13,441.207275390625
