Date,NUE
2015-07-01,44.4900016784668
2015-07-02,44.25
2015-07-06,43.63999938964844
2015-07-07,44.11000061035156
2015-07-08,42.79999923706055
2015-07-09,42.959999084472656
2015-07-10,43.349998474121094
2015-07-13,44.150001525878906
2015-07-14,44.18000030517578
2015-07-15,43.52000045776367
2015-07-16,43.2599983215332
2015-07-17,42.689998626708984
2015-07-20,42.18000030517578
2015-07-21,42.58000183105469
2015-07-22,42.18000030517578
2015-07-23,43.4900016784668
2015-07-24,42.63999938964844
2015-07-27,43.79999923706055
2015-07-28,44.5
2015-07-29,45.439998626708984
2015-07-30,44.849998474121094
2015-07-31,44.13999938964844
2015-08-03,44.529998779296875
2015-08-04,44.9900016784668
2015-08-05,45.4900016784668
2015-08-06,45.70000076293945
2015-08-07,45.13999938964844
2015-08-10,46.689998626708984
2015-08-11,45.279998779296875
2015-08-12,44.7400016784668
2015-08-13,45.459999084472656
2015-08-14,46.310001373291016
2015-08-17,46.959999084472656
2015-08-18,46.459999084472656
2015-08-19,46.04999923706055
2015-08-20,44.810001373291016
2015-08-21,43.34000015258789
2015-08-24,41.439998626708984
2015-08-25,40.540000915527344
2015-08-26,41.58000183105469
2015-08-27,43.130001068115234
2015-08-28,43.310001373291016
2015-08-31,43.290000915527344
2015-09-01,42.029998779296875
2015-09-02,42.79999923706055
2015-09-03,42.880001068115234
2015-09-04,41.66999816894531
2015-09-08,42.560001373291016
2015-09-09,41.54999923706055
2015-09-10,41.83000183105469
2015-09-11,42.119998931884766
2015-09-14,40.72999954223633
2015-09-15,40.900001525878906
2015-09-16,41.63999938964844
2015-09-17,41.349998474121094
2015-09-18,40.25
2015-09-21,40.290000915527344
2015-09-22,39.130001068115234
2015-09-23,38.459999084472656
2015-09-24,38.630001068115234
2015-09-25,38.5099983215332
2015-09-28,37.0
2015-09-29,37.15999984741211
2015-09-30,37.54999923706055
2015-10-01,37.61000061035156
2015-10-02,38.0
2015-10-05,39.81999969482422
2015-10-06,39.91999816894531
2015-10-07,40.58000183105469
2015-10-08,41.2599983215332
2015-10-09,41.470001220703125
2015-10-12,41.279998779296875
2015-10-13,41.529998779296875
2015-10-14,41.529998779296875
2015-10-15,42.18000030517578
2015-10-16,42.15999984741211
2015-10-19,41.13999938964844
2015-10-20,40.880001068115234
2015-10-21,40.29999923706055
2015-10-22,42.599998474121094
2015-10-23,43.5
2015-10-26,42.380001068115234
2015-10-27,42.38999938964844
2015-10-28,42.650001525878906
2015-10-29,42.310001373291016
2015-10-30,42.29999923706055
2015-11-02,43.540000915527344
2015-11-03,43.38999938964844
2015-11-04,42.720001220703125
2015-11-05,42.279998779296875
2015-11-06,42.099998474121094
2015-11-09,41.779998779296875
2015-11-10,41.720001220703125
2015-11-11,41.220001220703125
2015-11-12,40.11000061035156
2015-11-13,40.630001068115234
2015-11-16,41.099998474121094
2015-11-17,40.540000915527344
2015-11-18,42.16999816894531
2015-11-19,41.810001373291016
2015-11-20,41.31999969482422
2015-11-23,40.65999984741211
2015-11-24,42.15999984741211
2015-11-25,41.63999938964844
2015-11-27,41.75
2015-11-30,41.45000076293945
2015-12-01,42.15999984741211
2015-12-02,41.25
2015-12-03,40.880001068115234
2015-12-04,41.099998474121094
2015-12-07,40.29999923706055
2015-12-08,39.459999084472656
2015-12-09,40.0
2015-12-10,41.029998779296875
2015-12-11,39.9900016784668
2015-12-14,40.13999938964844
2015-12-15,40.16999816894531
2015-12-16,38.65999984741211
2015-12-17,38.470001220703125
2015-12-18,38.869998931884766
2015-12-21,39.72999954223633
2015-12-22,41.119998931884766
2015-12-23,41.040000915527344
2015-12-24,41.06999969482422
2015-12-28,40.619998931884766
2015-12-29,40.47999954223633
2015-12-30,40.34000015258789
2015-12-31,40.29999923706055
2016-01-04,39.54999923706055
2016-01-05,39.959999084472656
2016-01-06,39.36000061035156
2016-01-07,37.349998474121094
2016-01-08,36.439998626708984
2016-01-11,36.13999938964844
2016-01-12,36.290000915527344
2016-01-13,35.619998931884766
2016-01-14,36.220001220703125
2016-01-15,35.150001525878906
2016-01-19,35.27000045776367
2016-01-20,34.97999954223633
2016-01-21,35.0099983215332
2016-01-22,35.36000061035156
2016-01-25,34.86000061035156
2016-01-26,36.540000915527344
2016-01-27,35.70000076293945
2016-01-28,36.63999938964844
2016-01-29,39.06999969482422
2016-02-01,39.18000030517578
2016-02-02,38.4900016784668
2016-02-03,39.90999984741211
2016-02-04,40.470001220703125
2016-02-05,39.91999816894531
2016-02-08,39.38999938964844
2016-02-09,38.90999984741211
2016-02-10,38.95000076293945
2016-02-11,38.349998474121094
2016-02-12,40.029998779296875
2016-02-16,40.18000030517578
2016-02-17,40.7599983215332
2016-02-18,40.029998779296875
2016-02-19,39.38999938964844
2016-02-22,39.7599983215332
2016-02-23,38.900001525878906
2016-02-24,39.02000045776367
2016-02-25,39.75
2016-02-26,39.959999084472656
2016-02-29,39.34000015258789
2016-03-01,40.959999084472656
2016-03-02,42.2400016784668
2016-03-03,42.75
2016-03-04,42.959999084472656
2016-03-07,44.7599983215332
2016-03-08,44.31999969482422
2016-03-09,43.540000915527344
2016-03-10,44.9900016784668
2016-03-11,45.380001068115234
2016-03-14,45.150001525878906
2016-03-15,45.04999923706055
2016-03-16,45.4900016784668
2016-03-17,46.650001525878906
2016-03-18,46.70000076293945
2016-03-21,46.40999984741211
2016-03-22,46.59000015258789
2016-03-23,46.04999923706055
2016-03-24,46.47999954223633
2016-03-28,46.86000061035156
2016-03-29,47.2400016784668
2016-03-30,48.310001373291016
2016-03-31,47.29999923706055
2016-04-01,47.52000045776367
2016-04-04,46.68000030517578
2016-04-05,46.779998779296875
2016-04-06,47.220001220703125
2016-04-07,46.560001373291016
2016-04-08,47.290000915527344
2016-04-11,47.66999816894531
2016-04-12,48.09000015258789
2016-04-13,49.09000015258789
2016-04-14,49.310001373291016
2016-04-15,49.5099983215332
2016-04-18,49.86000061035156
2016-04-19,50.459999084472656
2016-04-20,50.279998779296875
2016-04-21,49.5
2016-04-22,49.54999923706055
2016-04-25,49.119998931884766
2016-04-26,49.5099983215332
2016-04-27,50.61000061035156
2016-04-28,49.939998626708984
2016-04-29,49.779998779296875
2016-05-02,50.29999923706055
2016-05-03,48.72999954223633
2016-05-04,48.5
2016-05-05,48.459999084472656
2016-05-06,48.849998474121094
2016-05-09,46.47999954223633
2016-05-10,47.91999816894531
2016-05-11,47.61000061035156
2016-05-12,47.439998626708984
2016-05-13,47.060001373291016
2016-05-16,47.810001373291016
2016-05-17,46.560001373291016
2016-05-18,45.86000061035156
2016-05-19,46.540000915527344
2016-05-20,46.529998779296875
2016-05-23,46.83000183105469
2016-05-24,47.15999984741211
2016-05-25,48.38999938964844
2016-05-26,48.5099983215332
2016-05-27,48.38999938964844
2016-05-31,48.5099983215332
2016-06-01,48.79999923706055
2016-06-02,49.15999984741211
2016-06-03,49.880001068115234
2016-06-06,50.41999816894531
2016-06-07,50.369998931884766
2016-06-08,51.7599983215332
2016-06-09,50.54999923706055
2016-06-10,50.5
2016-06-13,49.97999954223633
2016-06-14,49.52000045776367
2016-06-15,50.45000076293945
2016-06-16,50.650001525878906
2016-06-17,50.349998474121094
2016-06-20,51.29999923706055
2016-06-21,49.9900016784668
2016-06-22,49.56999969482422
2016-06-23,50.5
2016-06-24,47.869998931884766
2016-06-27,46.310001373291016
2016-06-28,47.33000183105469
2016-06-29,47.91999816894531
2016-06-30,49.40999984741211
2016-07-01,49.970001220703125
2016-07-05,48.959999084472656
2016-07-06,51.08000183105469
2016-07-07,51.5099983215332
2016-07-08,53.189998626708984
2016-07-11,54.459999084472656
2016-07-12,56.34000015258789
2016-07-13,56.41999816894531
2016-07-14,56.790000915527344
2016-07-15,56.66999816894531
2016-07-18,56.900001525878906
2016-07-19,55.709999084472656
2016-07-20,54.09000015258789
2016-07-21,52.31999969482422
2016-07-22,52.720001220703125
2016-07-25,52.38999938964844
2016-07-26,53.709999084472656
2016-07-27,53.459999084472656
2016-07-28,53.810001373291016
2016-07-29,53.63999938964844
2016-08-01,53.279998779296875
2016-08-02,53.0
2016-08-03,53.5099983215332
2016-08-04,53.29999923706055
2016-08-05,53.54999923706055
2016-08-08,53.5099983215332
2016-08-09,52.790000915527344
2016-08-10,52.349998474121094
2016-08-11,52.349998474121094
2016-08-12,50.689998626708984
2016-08-15,51.56999969482422
2016-08-16,50.72999954223633
2016-08-17,50.52000045776367
2016-08-18,50.939998626708984
2016-08-19,50.04999923706055
2016-08-22,50.310001373291016
2016-08-23,50.029998779296875
2016-08-24,48.93000030517578
2016-08-25,48.88999938964844
2016-08-26,48.689998626708984
2016-08-29,49.439998626708984
2016-08-30,48.599998474121094
2016-08-31,48.5099983215332
2016-09-01,49.29999923706055
2016-09-02,49.029998779296875
2016-09-06,49.58000183105469
2016-09-07,49.970001220703125
2016-09-08,49.04999923706055
2016-09-09,46.83000183105469
2016-09-12,47.709999084472656
2016-09-13,46.02000045776367
2016-09-14,45.349998474121094
2016-09-15,45.619998931884766
2016-09-16,45.7400016784668
2016-09-19,46.0
2016-09-20,46.16999816894531
2016-09-21,47.86000061035156
2016-09-22,47.869998931884766
2016-09-23,48.810001373291016
2016-09-26,48.91999816894531
2016-09-27,49.06999969482422
2016-09-28,49.72999954223633
2016-09-29,48.86000061035156
2016-09-30,49.45000076293945
2016-10-03,48.81999969482422
2016-10-04,47.619998931884766
2016-10-05,48.04999923706055
2016-10-06,47.959999084472656
2016-10-07,47.38999938964844
2016-10-10,47.72999954223633
2016-10-11,47.400001525878906
2016-10-12,47.25
2016-10-13,46.540000915527344
2016-10-14,46.86000061035156
2016-10-17,46.79999923706055
2016-10-18,47.150001525878906
2016-10-19,48.029998779296875
2016-10-20,48.36000061035156
2016-10-21,47.869998931884766
2016-10-24,47.68000030517578
2016-10-25,47.0
2016-10-26,47.34000015258789
2016-10-27,46.7400016784668
2016-10-28,47.61000061035156
2016-10-31,48.849998474121094
2016-11-01,47.83000183105469
2016-11-02,48.150001525878906
2016-11-03,48.779998779296875
2016-11-04,49.95000076293945
2016-11-07,51.33000183105469
2016-11-08,51.369998931884766
2016-11-09,57.619998931884766
2016-11-10,59.13999938964844
2016-11-11,58.75
2016-11-14,59.599998474121094
2016-11-15,60.33000183105469
2016-11-16,59.849998474121094
2016-11-17,59.45000076293945
2016-11-18,58.84000015258789
2016-11-21,59.65999984741211
2016-11-22,62.310001373291016
2016-11-23,62.5099983215332
2016-11-25,62.849998474121094
2016-11-28,61.970001220703125
2016-11-29,61.630001068115234
2016-11-30,62.189998626708984
2016-12-01,61.95000076293945
2016-12-02,63.029998779296875
2016-12-05,65.0999984741211
2016-12-06,65.58000183105469
2016-12-07,66.75
2016-12-08,66.41000366210938
2016-12-09,65.37000274658203
2016-12-12,64.0999984741211
2016-12-13,63.43000030517578
2016-12-14,63.040000915527344
2016-12-15,62.869998931884766
2016-12-16,60.650001525878906
2016-12-19,60.529998779296875
2016-12-20,62.119998931884766
2016-12-21,62.13999938964844
2016-12-22,61.630001068115234
2016-12-23,61.4900016784668
2016-12-27,61.869998931884766
2016-12-28,60.91999816894531
2016-12-29,60.93000030517578
2016-12-30,59.52000045776367
2017-01-03,59.61000061035156
2017-01-04,61.25
2017-01-05,60.900001525878906
2017-01-06,60.290000915527344
2017-01-09,59.63999938964844
2017-01-10,61.220001220703125
2017-01-11,61.189998626708984
2017-01-12,60.61000061035156
2017-01-13,60.369998931884766
2017-01-17,60.13999938964844
2017-01-18,62.380001068115234
2017-01-19,60.150001525878906
2017-01-20,60.9900016784668
2017-01-23,60.060001373291016
2017-01-24,60.91999816894531
2017-01-25,59.709999084472656
2017-01-26,60.709999084472656
2017-01-27,61.0099983215332
2017-01-30,60.099998474121094
2017-01-31,58.09000015258789
2017-02-01,56.93000030517578
2017-02-02,57.4900016784668
2017-02-03,57.349998474121094
2017-02-06,57.849998474121094
2017-02-07,57.650001525878906
2017-02-08,58.279998779296875
2017-02-09,60.970001220703125
2017-02-10,60.9900016784668
2017-02-13,63.59000015258789
2017-02-14,63.09000015258789
2017-02-15,63.869998931884766
2017-02-16,63.61000061035156
2017-02-17,63.900001525878906
2017-02-21,64.48999786376953
2017-02-22,63.2400016784668
2017-02-23,60.88999938964844
2017-02-24,60.86000061035156
2017-02-27,62.63999938964844
2017-02-28,62.56999969482422
2017-03-01,64.01000213623047
2017-03-02,62.63999938964844
2017-03-03,62.63999938964844
2017-03-06,62.810001373291016
2017-03-07,60.93000030517578
2017-03-08,60.970001220703125
2017-03-09,60.540000915527344
2017-03-10,60.619998931884766
2017-03-13,60.709999084472656
2017-03-14,60.72999954223633
2017-03-15,63.45000076293945
2017-03-16,64.5999984741211
2017-03-17,64.72000122070312
2017-03-20,64.66999816894531
2017-03-21,61.33000183105469
2017-03-22,62.13999938964844
2017-03-23,61.2599983215332
2017-03-24,59.7599983215332
2017-03-27,59.5
2017-03-28,60.209999084472656
2017-03-29,59.77000045776367
2017-03-30,60.099998474121094
2017-03-31,59.720001220703125
2017-04-03,60.209999084472656
2017-04-04,60.4900016784668
2017-04-05,59.720001220703125
2017-04-06,60.11000061035156
2017-04-07,60.77000045776367
2017-04-10,60.08000183105469
2017-04-11,60.5
2017-04-12,57.880001068115234
2017-04-13,56.959999084472656
2017-04-17,57.209999084472656
2017-04-18,57.33000183105469
2017-04-19,57.619998931884766
2017-04-20,60.349998474121094
2017-04-21,60.0
2017-04-24,61.18000030517578
2017-04-25,60.939998626708984
2017-04-26,62.0
2017-04-27,61.61000061035156
2017-04-28,61.33000183105469
2017-05-01,61.709999084472656
2017-05-02,61.70000076293945
2017-05-03,60.279998779296875
2017-05-04,61.09000015258789
2017-05-05,60.470001220703125
2017-05-08,59.869998931884766
2017-05-09,58.79999923706055
2017-05-10,58.209999084472656
2017-05-11,57.529998779296875
2017-05-12,57.31999969482422
2017-05-15,57.61000061035156
2017-05-16,57.779998779296875
2017-05-17,56.119998931884766
2017-05-18,55.880001068115234
2017-05-19,56.65999984741211
2017-05-22,56.7599983215332
2017-05-23,58.63999938964844
2017-05-24,58.650001525878906
2017-05-25,58.369998931884766
2017-05-26,58.150001525878906
2017-05-30,58.33000183105469
2017-05-31,58.099998474121094
2017-06-01,59.06999969482422
2017-06-02,58.70000076293945
2017-06-05,58.970001220703125
2017-06-06,57.810001373291016
2017-06-07,57.209999084472656
2017-06-08,59.13999938964844
2017-06-09,59.790000915527344
2017-06-12,59.900001525878906
2017-06-13,60.4900016784668
2017-06-14,59.11000061035156
2017-06-15,54.599998474121094
2017-06-16,54.91999816894531
2017-06-19,55.79999923706055
2017-06-20,56.130001068115234
2017-06-21,55.970001220703125
2017-06-22,56.70000076293945
2017-06-23,57.5
2017-06-26,57.40999984741211
2017-06-27,56.86000061035156
2017-06-28,58.16999816894531
2017-06-29,58.16999816894531
2017-06-30,57.869998931884766
2017-07-03,58.869998931884766
2017-07-05,59.15999984741211
2017-07-06,59.189998626708984
2017-07-07,58.20000076293945
2017-07-10,58.709999084472656
2017-07-11,58.599998474121094
2017-07-12,58.939998626708984
2017-07-13,60.5
2017-07-14,59.720001220703125
2017-07-17,60.119998931884766
2017-07-18,59.349998474121094
2017-07-19,60.65999984741211
2017-07-20,59.91999816894531
2017-07-21,60.22999954223633
2017-07-24,60.5099983215332
2017-07-25,60.91999816894531
2017-07-26,58.119998931884766
2017-07-27,58.66999816894531
2017-07-28,57.459999084472656
2017-07-31,57.66999816894531
2017-08-01,57.150001525878906
2017-08-02,56.880001068115234
2017-08-03,57.11000061035156
2017-08-04,57.47999954223633
2017-08-07,57.86000061035156
2017-08-08,57.54999923706055
2017-08-09,57.13999938964844
2017-08-10,56.540000915527344
2017-08-11,55.369998931884766
2017-08-14,55.720001220703125
2017-08-15,55.56999969482422
2017-08-16,56.72999954223633
2017-08-17,54.349998474121094
2017-08-18,54.11000061035156
2017-08-21,53.72999954223633
2017-08-22,54.650001525878906
2017-08-23,54.90999984741211
2017-08-24,54.59000015258789
2017-08-25,54.709999084472656
2017-08-28,54.58000183105469
2017-08-29,54.93000030517578
2017-08-30,55.68000030517578
2017-08-31,55.11000061035156
2017-09-01,55.5
2017-09-05,54.790000915527344
2017-09-06,55.310001373291016
2017-09-07,54.2599983215332
2017-09-08,54.54999923706055
2017-09-11,53.970001220703125
2017-09-12,53.47999954223633
2017-09-13,53.599998474121094
2017-09-14,53.959999084472656
2017-09-15,53.5
2017-09-18,54.27000045776367
2017-09-19,55.11000061035156
2017-09-20,55.97999954223633
2017-09-21,54.5099983215332
2017-09-22,54.529998779296875
2017-09-25,54.29999923706055
2017-09-26,54.09000015258789
2017-09-27,55.61000061035156
2017-09-28,55.4900016784668
2017-09-29,56.040000915527344
2017-10-02,56.04999923706055
2017-10-03,55.959999084472656
2017-10-04,56.11000061035156
2017-10-05,56.66999816894531
2017-10-06,56.150001525878906
2017-10-09,55.400001525878906
2017-10-10,55.369998931884766
2017-10-11,57.34000015258789
2017-10-12,57.41999816894531
2017-10-13,58.310001373291016
2017-10-16,57.209999084472656
2017-10-17,57.11000061035156
2017-10-18,57.279998779296875
2017-10-19,58.619998931884766
2017-10-20,60.0
2017-10-23,59.45000076293945
2017-10-24,59.779998779296875
2017-10-25,58.9900016784668
2017-10-26,59.72999954223633
2017-10-27,59.4900016784668
2017-10-30,58.470001220703125
2017-10-31,57.83000183105469
2017-11-01,58.79999923706055
2017-11-02,58.45000076293945
2017-11-03,58.0
2017-11-06,57.97999954223633
2017-11-07,57.689998626708984
2017-11-08,57.70000076293945
2017-11-09,56.52000045776367
2017-11-10,55.83000183105469
2017-11-13,55.70000076293945
2017-11-14,54.86000061035156
2017-11-15,54.939998626708984
2017-11-16,54.790000915527344
2017-11-17,54.79999923706055
2017-11-20,55.560001373291016
2017-11-21,55.97999954223633
2017-11-22,56.150001525878906
2017-11-24,55.93000030517578
2017-11-27,55.849998474121094
2017-11-28,56.279998779296875
2017-11-29,57.36000061035156
2017-11-30,57.5
2017-12-01,57.29999923706055
2017-12-04,58.81999969482422
2017-12-05,57.63999938964844
2017-12-06,57.939998626708984
2017-12-07,58.59000015258789
2017-12-08,60.16999816894531
2017-12-11,61.27000045776367
2017-12-12,61.95000076293945
2017-12-13,61.849998474121094
2017-12-14,59.540000915527344
2017-12-15,60.11000061035156
2017-12-18,62.0099983215332
2017-12-19,62.43000030517578
2017-12-20,63.849998474121094
2017-12-21,64.52999877929688
2017-12-22,64.55999755859375
2017-12-26,64.7300033569336
2017-12-27,64.61000061035156
2017-12-28,64.33999633789062
2017-12-29,63.58000183105469
2018-01-02,66.5199966430664
2018-01-03,67.38999938964844
2018-01-04,67.22000122070312
2018-01-05,67.86000061035156
2018-01-08,68.23999786376953
2018-01-09,67.77999877929688
2018-01-10,68.94000244140625
2018-01-11,70.18000030517578
2018-01-12,69.0199966430664
2018-01-16,68.94999694824219
2018-01-17,69.26000213623047
2018-01-18,68.81999969482422
2018-01-19,68.72000122070312
2018-01-22,68.98999786376953
2018-01-23,68.9800033569336
2018-01-24,69.01000213623047
2018-01-25,68.23999786376953
2018-01-26,69.54000091552734
2018-01-29,69.04000091552734
2018-01-30,66.81999969482422
2018-01-31,66.95999908447266
2018-02-01,66.37999725341797
