Date,PH
2019-04-04,181.6699981689453
2019-04-05,183.39999389648438
2019-04-08,184.55999755859375
2019-04-09,180.91000366210938
2019-04-10,183.0500030517578
2019-04-11,185.8699951171875
2019-04-12,188.63999938964844
2019-04-15,187.86000061035156
2019-04-16,188.6199951171875
2019-04-17,188.14999389648438
2019-04-18,189.9199981689453
2019-04-22,189.92999267578125
2019-04-23,189.35000610351562
2019-04-24,187.4600067138672
2019-04-25,182.02000427246094
2019-04-26,183.0
2019-04-29,183.47000122070312
2019-04-30,181.0800018310547
2019-05-01,179.99000549316406
2019-05-02,176.0800018310547
2019-05-03,179.85000610351562
2019-05-06,177.0500030517578
2019-05-07,173.3800048828125
2019-05-08,171.9499969482422
2019-05-09,171.77000427246094
2019-05-10,173.6199951171875
2019-05-13,165.8300018310547
2019-05-14,166.89999389648438
2019-05-15,169.1199951171875
2019-05-16,169.47999572753906
2019-05-17,163.91000366210938
2019-05-20,163.07000732421875
2019-05-21,166.00999450683594
2019-05-22,163.88999938964844
2019-05-23,158.6199951171875
2019-05-24,158.3000030517578
2019-05-28,155.24000549316406
2019-05-29,155.97000122070312
2019-05-30,157.1199951171875
2019-05-31,152.32000732421875
2019-06-03,156.25
2019-06-04,161.1999969482422
2019-06-05,162.3699951171875
2019-06-06,162.00999450683594
2019-06-07,165.5399932861328
2019-06-10,166.8000030517578
2019-06-11,167.0800018310547
2019-06-12,164.83999633789062
2019-06-13,165.8000030517578
2019-06-14,164.2100067138672
2019-06-17,161.5500030517578
2019-06-18,166.55999755859375
2019-06-19,167.6300048828125
2019-06-20,172.0800018310547
2019-06-21,171.0399932861328
2019-06-24,169.8000030517578
2019-06-25,168.57000732421875
2019-06-26,170.24000549316406
2019-06-27,168.4499969482422
2019-06-28,170.00999450683594
2019-07-01,169.97999572753906
2019-07-02,167.5500030517578
2019-07-03,168.61000061035156
2019-07-05,166.6300048828125
2019-07-08,165.82000732421875
2019-07-09,163.36000061035156
2019-07-10,161.75999450683594
2019-07-11,163.4199981689453
2019-07-12,169.07000732421875
2019-07-15,167.75999450683594
2019-07-16,171.0399932861328
2019-07-17,167.3800048828125
2019-07-18,165.77000427246094
2019-07-19,169.61000061035156
2019-07-22,170.2899932861328
2019-07-23,176.67999267578125
2019-07-24,178.25
2019-07-25,177.2899932861328
2019-07-26,174.88999938964844
2019-07-29,172.7899932861328
2019-07-30,176.8000030517578
2019-07-31,175.0800018310547
2019-08-01,172.86000061035156
2019-08-02,168.99000549316406
2019-08-05,163.47000122070312
2019-08-06,167.05999755859375
2019-08-07,164.64999389648438
2019-08-08,167.44000244140625
2019-08-09,164.50999450683594
2019-08-12,161.5
2019-08-13,165.63999938964844
2019-08-14,158.89999389648438
2019-08-15,157.6199951171875
2019-08-16,161.82000732421875
2019-08-19,165.33999633789062
2019-08-20,163.4600067138672
2019-08-21,164.0800018310547
2019-08-22,164.4499969482422
2019-08-23,158.02999877929688
2019-08-26,158.55999755859375
2019-08-27,157.8300018310547
2019-08-28,159.27999877929688
2019-08-29,164.13999938964844
2019-08-30,165.77000427246094
2019-09-03,160.97000122070312
2019-09-04,163.2100067138672
2019-09-05,171.63999938964844
2019-09-06,173.49000549316406
2019-09-09,177.4600067138672
2019-09-10,181.2899932861328
2019-09-11,184.4600067138672
2019-09-12,181.60000610351562
2019-09-13,182.22999572753906
2019-09-16,179.17999267578125
2019-09-17,179.1300048828125
2019-09-18,179.11000061035156
2019-09-19,177.8699951171875
2019-09-20,177.0399932861328
2019-09-23,181.05999755859375
2019-09-24,177.6999969482422
2019-09-25,181.0
2019-09-26,180.1199951171875
2019-09-27,180.4600067138672
2019-09-30,180.61000061035156
2019-10-01,175.72999572753906
2019-10-02,171.32000732421875
2019-10-03,172.1999969482422
2019-10-04,174.75999450683594
2019-10-07,170.8800048828125
2019-10-08,166.61000061035156
2019-10-09,167.83999633789062
2019-10-10,170.75
2019-10-11,179.66000366210938
2019-10-14,178.4600067138672
2019-10-15,180.55999755859375
2019-10-16,180.25
2019-10-17,183.32000732421875
2019-10-18,184.5399932861328
2019-10-21,183.38999938964844
2019-10-22,186.88999938964844
2019-10-23,187.49000549316406
2019-10-24,185.75
2019-10-25,190.6999969482422
2019-10-28,190.3699951171875
2019-10-29,192.94000244140625
2019-10-30,193.9499969482422
2019-10-31,183.49000549316406
2019-11-01,195.89999389648438
2019-11-04,198.61000061035156
2019-11-05,198.66000366210938
2019-11-06,199.1699981689453
2019-11-07,199.22000122070312
2019-11-08,199.5399932861328
2019-11-11,198.82000732421875
2019-11-12,197.5399932861328
2019-11-13,195.38999938964844
2019-11-14,194.25
2019-11-15,196.64999389648438
2019-11-18,196.57000732421875
2019-11-19,196.25
2019-11-20,194.99000549316406
2019-11-21,196.7899932861328
2019-11-22,197.91000366210938
2019-11-25,202.0800018310547
2019-11-26,200.3800048828125
2019-11-27,199.8300018310547
2019-11-29,198.7899932861328
2019-12-02,197.47999572753906
2019-12-03,196.14999389648438
2019-12-04,197.47000122070312
2019-12-05,199.41000366210938
2019-12-06,202.3800048828125
2019-12-09,201.47000122070312
2019-12-10,202.3800048828125
2019-12-11,206.33999633789062
2019-12-12,209.3000030517578
2019-12-13,206.49000549316406
2019-12-16,207.58999633789062
2019-12-17,203.72000122070312
2019-12-18,206.5399932861328
2019-12-19,206.27000427246094
2019-12-20,206.86000061035156
2019-12-23,208.19000244140625
2019-12-24,206.44000244140625
2019-12-26,207.6300048828125
2019-12-27,207.0
2019-12-30,205.75999450683594
2019-12-31,205.82000732421875
2020-01-02,209.77000427246094
2020-01-03,206.82000732421875
2020-01-06,206.91000366210938
2020-01-07,206.49000549316406
2020-01-08,206.6300048828125
2020-01-09,207.1300048828125
2020-01-10,205.30999755859375
2020-01-13,208.0800018310547
2020-01-14,206.75999450683594
2020-01-15,205.33999633789062
2020-01-16,207.75
2020-01-17,207.0
2020-01-21,202.0500030517578
2020-01-22,198.74000549316406
2020-01-23,201.80999755859375
2020-01-24,198.27999877929688
2020-01-27,194.02000427246094
2020-01-28,196.8000030517578
2020-01-29,199.02000427246094
2020-01-30,205.14999389648438
2020-01-31,195.69000244140625
2020-02-03,198.1300048828125
2020-02-04,206.1199951171875
2020-02-05,210.44000244140625
2020-02-06,209.85000610351562
2020-02-07,207.82000732421875
2020-02-10,209.4499969482422
2020-02-11,212.25
2020-02-12,213.91000366210938
2020-02-13,213.02999877929688
2020-02-14,211.83999633789062
2020-02-18,210.5800018310547
2020-02-19,211.77999877929688
2020-02-20,215.27999877929688
2020-02-21,215.1999969482422
2020-02-24,203.11000061035156
2020-02-25,194.47999572753906
2020-02-26,189.6699981689453
2020-02-27,185.91000366210938
2020-02-28,184.77000427246094
2020-03-02,192.58999633789062
2020-03-03,186.50999450683594
2020-03-04,194.57000732421875
2020-03-05,178.44000244140625
2020-03-06,164.99000549316406
2020-03-09,146.47999572753906
2020-03-10,160.07000732421875
2020-03-11,147.66000366210938
2020-03-12,130.39999389648438
2020-03-13,140.32000732421875
2020-03-16,117.76000213623047
2020-03-17,123.0199966430664
2020-03-18,102.48999786376953
2020-03-19,104.2300033569336
2020-03-20,102.43000030517578
2020-03-23,97.55999755859375
2020-03-24,115.52999877929688
2020-03-25,126.52999877929688
2020-03-26,130.5500030517578
2020-03-27,121.27999877929688
2020-03-30,130.35000610351562
2020-03-31,129.72999572753906
2020-04-01,116.08999633789062
2020-04-02,118.83999633789062
2020-04-03,115.80999755859375
2020-04-06,130.77000427246094
2020-04-07,132.36000061035156
2020-04-08,141.38999938964844
2020-04-09,145.1699981689453
2020-04-13,138.91000366210938
2020-04-14,142.11000061035156
2020-04-15,131.0
2020-04-16,126.0
2020-04-17,138.60000610351562
2020-04-20,134.3699951171875
2020-04-21,130.4199981689453
2020-04-22,132.60000610351562
2020-04-23,132.4499969482422
2020-04-24,134.9499969482422
2020-04-27,141.6999969482422
2020-04-28,146.4499969482422
2020-04-29,156.86000061035156
2020-04-30,158.1199951171875
2020-05-01,153.0800018310547
2020-05-04,156.6300048828125
2020-05-05,153.5500030517578
2020-05-06,153.36000061035156
2020-05-07,155.99000549316406
2020-05-08,161.0
2020-05-11,158.3800048828125
2020-05-12,152.7100067138672
2020-05-13,146.7899932861328
2020-05-14,151.07000732421875
2020-05-15,153.2899932861328
2020-05-18,165.13999938964844
2020-05-19,164.1300048828125
2020-05-20,168.36000061035156
2020-05-21,166.72999572753906
2020-05-22,166.8800048828125
2020-05-26,179.6300048828125
2020-05-27,183.69000244140625
2020-05-28,178.82000732421875
2020-05-29,179.97000122070312
2020-06-01,182.9600067138672
2020-06-02,185.14999389648438
2020-06-03,196.3000030517578
2020-06-04,196.86000061035156
2020-06-05,195.4499969482422
2020-06-08,202.13999938964844
2020-06-09,195.17999267578125
2020-06-10,187.19000244140625
2020-06-11,173.4199981689453
2020-06-12,180.16000366210938
2020-06-15,183.63999938964844
2020-06-16,189.55999755859375
2020-06-17,184.47999572753906
2020-06-18,185.32000732421875
2020-06-19,182.94000244140625
2020-06-22,182.57000732421875
2020-06-23,181.57000732421875
2020-06-24,173.72000122070312
2020-06-25,176.6199951171875
2020-06-26,172.5399932861328
2020-06-29,179.57000732421875
2020-06-30,183.27000427246094
2020-07-01,180.58999633789062
2020-07-02,182.97999572753906
2020-07-06,186.5
2020-07-07,182.33999633789062
2020-07-08,179.1300048828125
2020-07-09,176.32000732421875
2020-07-10,175.39999389648438
2020-07-13,176.0
2020-07-14,183.66000366210938
2020-07-15,186.82000732421875
2020-07-16,184.4600067138672
2020-07-17,184.9600067138672
2020-07-20,181.30999755859375
2020-07-21,183.2100067138672
2020-07-22,184.8000030517578
2020-07-23,184.05999755859375
2020-07-24,182.86000061035156
2020-07-27,185.64999389648438
2020-07-28,180.3699951171875
2020-07-29,183.5399932861328
2020-07-30,180.52000427246094
2020-07-31,178.9199981689453
2020-08-03,181.88999938964844
2020-08-04,181.25999450683594
2020-08-05,185.61000061035156
2020-08-06,193.02999877929688
2020-08-07,197.60000610351562
2020-08-10,204.47000122070312
2020-08-11,208.52999877929688
2020-08-12,209.55999755859375
2020-08-13,207.89999389648438
2020-08-14,209.6199951171875
2020-08-17,208.72999572753906
2020-08-18,206.72000122070312
2020-08-19,206.11000061035156
2020-08-20,204.8699951171875
2020-08-21,206.32000732421875
2020-08-24,209.77000427246094
2020-08-25,209.52999877929688
2020-08-26,209.77999877929688
2020-08-27,207.7899932861328
2020-08-28,210.47000122070312
2020-08-31,206.00999450683594
2020-09-01,211.77000427246094
2020-09-02,214.3300018310547
2020-09-03,206.30999755859375
2020-09-04,207.3000030517578
2020-09-08,203.11000061035156
2020-09-09,207.08999633789062
2020-09-10,204.30999755859375
2020-09-11,209.1300048828125
2020-09-14,211.44000244140625
2020-09-15,209.92999267578125
2020-09-16,214.3300018310547
2020-09-17,214.07000732421875
2020-09-18,208.41000366210938
2020-09-21,198.99000549316406
2020-09-22,200.6300048828125
2020-09-23,195.47000122070312
2020-09-24,195.9199981689453
2020-09-25,199.97999572753906
2020-09-28,202.94000244140625
2020-09-29,202.17999267578125
2020-09-30,202.33999633789062
2020-10-01,200.72999572753906
2020-10-02,207.3000030517578
2020-10-05,213.13999938964844
2020-10-06,209.83999633789062
2020-10-07,217.5500030517578
2020-10-08,217.91000366210938
2020-10-09,218.11000061035156
2020-10-12,218.07000732421875
2020-10-13,215.52000427246094
2020-10-14,216.02000427246094
2020-10-15,222.66000366210938
2020-10-16,222.86000061035156
2020-10-19,221.57000732421875
2020-10-20,223.57000732421875
2020-10-21,222.38999938964844
2020-10-22,225.35000610351562
2020-10-23,226.16000366210938
2020-10-26,218.72999572753906
2020-10-27,211.75999450683594
2020-10-28,203.22999572753906
2020-10-29,207.83999633789062
2020-10-30,208.36000061035156
2020-11-02,218.02000427246094
2020-11-03,226.1999969482422
2020-11-04,217.94000244140625
2020-11-05,237.97999572753906
2020-11-06,237.55999755859375
2020-11-09,252.7899932861328
2020-11-10,261.1600036621094
2020-11-11,260.7699890136719
2020-11-12,256.8699951171875
2020-11-13,258.989990234375
2020-11-16,267.8900146484375
2020-11-17,263.1199951171875
2020-11-18,265.0400085449219
2020-11-19,268.8399963378906
2020-11-20,267.1199951171875
2020-11-23,271.9100036621094
2020-11-24,279.8599853515625
2020-11-25,274.1000061035156
2020-11-27,272.8500061035156
2020-11-30,267.260009765625
2020-12-01,270.3599853515625
2020-12-02,270.1099853515625
2020-12-03,269.1199951171875
2020-12-04,275.739990234375
2020-12-07,271.5400085449219
2020-12-08,274.239990234375
2020-12-09,276.32000732421875
2020-12-10,274.44000244140625
2020-12-11,274.67999267578125
2020-12-14,270.0899963378906
2020-12-15,275.7900085449219
2020-12-16,272.80999755859375
2020-12-17,273.29998779296875
2020-12-18,272.0
2020-12-21,272.7900085449219
2020-12-22,267.5799865722656
2020-12-23,269.3999938964844
2020-12-24,269.45001220703125
2020-12-28,267.70001220703125
2020-12-29,266.1300048828125
2020-12-30,270.2200012207031
2020-12-31,272.4100036621094
2021-01-04,266.0199890136719
2021-01-05,272.0199890136719
2021-01-06,280.8500061035156
2021-01-07,281.3599853515625
2021-01-08,280.6600036621094
2021-01-11,284.0199890136719
2021-01-12,287.760009765625
2021-01-13,286.2200012207031
2021-01-14,291.1199951171875
2021-01-15,285.1700134277344
2021-01-19,288.79998779296875
2021-01-20,286.8699951171875
2021-01-21,279.20001220703125
2021-01-22,275.1700134277344
2021-01-25,269.7699890136719
2021-01-26,267.0400085449219
2021-01-27,249.9199981689453
2021-01-28,265.5400085449219
2021-01-29,264.6099853515625
2021-02-01,268.19000244140625
2021-02-02,268.3800048828125
2021-02-03,271.2200012207031
2021-02-04,268.9800109863281
2021-02-05,279.4700012207031
2021-02-08,278.6400146484375
2021-02-09,275.6600036621094
2021-02-10,272.92999267578125
2021-02-11,273.0199890136719
2021-02-12,276.239990234375
2021-02-16,276.2200012207031
2021-02-17,272.010009765625
2021-02-18,268.3399963378906
2021-02-19,279.7300109863281
2021-02-22,282.30999755859375
2021-02-23,286.010009765625
2021-02-24,297.07000732421875
2021-02-25,289.3900146484375
2021-02-26,286.9599914550781
2021-03-01,297.5799865722656
2021-03-02,295.9700012207031
2021-03-03,296.5400085449219
2021-03-04,293.1400146484375
2021-03-05,299.989990234375
2021-03-08,298.80999755859375
2021-03-09,295.8900146484375
2021-03-10,306.29998779296875
2021-03-11,308.2699890136719
2021-03-12,312.55999755859375
2021-03-15,314.9100036621094
2021-03-16,309.9200134277344
2021-03-17,314.6700134277344
2021-03-18,315.04998779296875
2021-03-19,311.04998779296875
2021-03-22,310.9800109863281
2021-03-23,305.70001220703125
2021-03-24,308.3299865722656
2021-03-25,314.25
2021-03-26,317.5899963378906
2021-03-29,317.17999267578125
2021-03-30,317.3299865722656
2021-03-31,315.42999267578125
2021-04-01,316.2099914550781
2021-04-05,319.17999267578125
2021-04-06,317.1700134277344
2021-04-07,316.8399963378906
2021-04-08,318.4599914550781
2021-04-09,321.0899963378906
2021-04-12,321.17999267578125
2021-04-13,315.6099853515625
2021-04-14,317.6700134277344
2021-04-15,318.3399963378906
2021-04-16,321.1099853515625
2021-04-19,317.5199890136719
2021-04-20,312.1600036621094
2021-04-21,317.6000061035156
2021-04-22,313.7699890136719
2021-04-23,318.1199951171875
2021-04-26,319.1300048828125
2021-04-27,319.5400085449219
2021-04-28,318.94000244140625
2021-04-29,313.92999267578125
2021-04-30,313.80999755859375
2021-05-03,311.3800048828125
2021-05-04,313.760009765625
2021-05-05,315.70001220703125
2021-05-06,316.07000732421875
2021-05-07,319.260009765625
2021-05-10,316.32000732421875
2021-05-11,312.69000244140625
2021-05-12,304.07000732421875
2021-05-13,316.2099914550781
2021-05-14,321.8399963378906
2021-05-17,316.739990234375
2021-05-18,311.1099853515625
2021-05-19,304.9700012207031
2021-05-20,305.1300048828125
2021-05-21,305.82000732421875
2021-05-24,305.8699951171875
2021-05-25,304.6300048828125
2021-05-26,304.95001220703125
2021-05-27,308.0799865722656
2021-05-28,308.1499938964844
2021-06-01,313.25
2021-06-02,310.4700012207031
2021-06-03,309.25
2021-06-04,309.0400085449219
2021-06-07,307.3800048828125
2021-06-08,310.9800109863281
2021-06-09,305.3999938964844
2021-06-10,303.1600036621094
2021-06-11,301.9800109863281
2021-06-14,296.9100036621094
2021-06-15,295.8900146484375
2021-06-16,295.95001220703125
2021-06-17,285.25
2021-06-18,280.989990234375
2021-06-21,288.04998779296875
2021-06-22,289.2900085449219
2021-06-23,295.239990234375
2021-06-24,298.8699951171875
2021-06-25,301.739990234375
2021-06-28,303.82000732421875
2021-06-29,302.6499938964844
2021-06-30,307.1099853515625
2021-07-01,307.0299987792969
2021-07-02,308.2699890136719
2021-07-06,303.9200134277344
2021-07-07,308.239990234375
2021-07-08,306.8800048828125
2021-07-09,311.57000732421875
2021-07-12,313.3900146484375
2021-07-13,309.79998779296875
2021-07-14,306.8299865722656
2021-07-15,306.239990234375
2021-07-16,300.0
2021-07-19,289.92999267578125
2021-07-20,299.5299987792969
2021-07-21,305.17999267578125
2021-07-22,302.9100036621094
2021-07-23,306.67999267578125
2021-07-26,309.2300109863281
2021-07-27,309.17999267578125
2021-07-28,306.32000732421875
2021-07-29,309.3399963378906
2021-07-30,312.0299987792969
2021-08-02,305.4599914550781
2021-08-03,309.42999267578125
2021-08-04,303.3500061035156
2021-08-05,300.2300109863281
2021-08-06,298.5299987792969
2021-08-09,297.1499938964844
2021-08-10,298.6499938964844
2021-08-11,296.0
2021-08-12,294.6300048828125
2021-08-13,293.0
2021-08-16,299.0
2021-08-17,296.3399963378906
2021-08-18,293.05999755859375
2021-08-19,287.3299865722656
2021-08-20,287.8500061035156
2021-08-23,294.55999755859375
2021-08-24,298.9700012207031
2021-08-25,303.510009765625
2021-08-26,304.010009765625
2021-08-27,304.5299987792969
2021-08-30,301.54998779296875
2021-08-31,296.6700134277344
2021-09-01,293.9599914550781
2021-09-02,294.8800048828125
2021-09-03,289.9100036621094
2021-09-07,289.8999938964844
2021-09-08,287.760009765625
2021-09-09,288.0199890136719
2021-09-10,284.04998779296875
2021-09-13,289.5199890136719
2021-09-14,285.7099914550781
2021-09-15,290.19000244140625
2021-09-16,289.5400085449219
2021-09-17,287.6300048828125
2021-09-20,284.739990234375
2021-09-21,279.4700012207031
2021-09-22,285.3999938964844
2021-09-23,291.1000061035156
2021-09-24,287.8399963378906
2021-09-27,291.0299987792969
2021-09-28,285.9599914550781
2021-09-29,288.5899963378906
2021-09-30,279.6199951171875
2021-10-01,291.69000244140625
2021-10-04,288.95001220703125
2021-10-05,291.94000244140625
2021-10-06,293.5799865722656
2021-10-07,289.760009765625
2021-10-08,290.95001220703125
2021-10-11,287.42999267578125
2021-10-12,284.7099914550781
2021-10-13,285.82000732421875
2021-10-14,294.5
2021-10-15,297.95001220703125
2021-10-18,295.7799987792969
2021-10-19,296.239990234375
2021-10-20,300.3399963378906
2021-10-21,299.20001220703125
2021-10-22,299.25
2021-10-25,303.8999938964844
2021-10-26,304.20001220703125
2021-10-27,297.9800109863281
2021-10-28,301.67999267578125
2021-10-29,296.5899963378906
2021-11-01,300.82000732421875
2021-11-02,301.92999267578125
2021-11-03,304.0799865722656
2021-11-04,325.6400146484375
2021-11-05,325.75
2021-11-08,329.4700012207031
2021-11-09,329.57000732421875
2021-11-10,326.7900085449219
2021-11-11,326.8999938964844
2021-11-12,334.0
2021-11-15,328.3299865722656
2021-11-16,332.4800109863281
2021-11-17,329.32000732421875
2021-11-18,332.29998779296875
2021-11-19,329.75
2021-11-22,326.5899963378906
2021-11-23,329.0199890136719
2021-11-24,325.0400085449219
2021-11-26,309.6400146484375
2021-11-29,309.1400146484375
2021-11-30,302.05999755859375
2021-12-01,293.1000061035156
2021-12-02,304.92999267578125
2021-12-03,305.3999938964844
2021-12-06,311.6600036621094
2021-12-07,314.4599914550781
2021-12-08,316.2300109863281
2021-12-09,318.32000732421875
2021-12-10,318.92999267578125
2021-12-13,314.1000061035156
2021-12-14,311.3999938964844
2021-12-15,315.1099853515625
2021-12-16,313.1400146484375
2021-12-17,302.6099853515625
2021-12-20,296.3800048828125
2021-12-21,305.3299865722656
2021-12-22,306.4800109863281
2021-12-23,311.8900146484375
2021-12-27,316.5299987792969
2021-12-28,317.4200134277344
2021-12-29,318.6000061035156
2021-12-30,315.0
2021-12-31,318.1199951171875
2022-01-03,316.0
2022-01-04,324.0400085449219
2022-01-05,318.3699951171875
2022-01-06,324.1300048828125
2022-01-07,323.739990234375
2022-01-10,317.45001220703125
2022-01-11,321.3699951171875
2022-01-12,325.1099853515625
2022-01-13,327.7900085449219
2022-01-14,326.92999267578125
2022-01-18,327.8900146484375
2022-01-19,323.0899963378906
2022-01-20,314.2300109863281
2022-01-21,313.4800109863281
2022-01-24,314.1700134277344
2022-01-25,311.79998779296875
2022-01-26,313.8900146484375
2022-01-27,308.67999267578125
2022-01-28,308.55999755859375
2022-01-31,310.010009765625
2022-02-01,317.2099914550781
2022-02-02,319.7099914550781
2022-02-03,311.55999755859375
2022-02-04,302.9700012207031
2022-02-07,303.7699890136719
2022-02-08,304.7300109863281
2022-02-09,314.25
2022-02-10,304.4200134277344
2022-02-11,300.5299987792969
2022-02-14,301.1400146484375
2022-02-15,306.3399963378906
2022-02-16,310.2300109863281
2022-02-17,303.0199890136719
2022-02-18,300.0299987792969
2022-02-22,295.30999755859375
2022-02-23,289.9200134277344
2022-02-24,289.19000244140625
2022-02-25,297.989990234375
2022-02-28,296.3900146484375
2022-03-01,287.6199951171875
2022-03-02,297.30999755859375
2022-03-03,294.9700012207031
2022-03-04,283.8500061035156
2022-03-07,271.9200134277344
2022-03-08,271.6199951171875
2022-03-09,278.0799865722656
2022-03-10,275.6300048828125
2022-03-11,270.9800109863281
2022-03-14,273.9700012207031
2022-03-15,279.1400146484375
2022-03-16,285.9100036621094
2022-03-17,288.8599853515625
2022-03-18,290.3900146484375
2022-03-21,288.5299987792969
2022-03-22,290.2200012207031
2022-03-23,286.739990234375
2022-03-24,289.1400146484375
2022-03-25,290.42999267578125
2022-03-28,286.67999267578125
2022-03-29,297.7799987792969
2022-03-30,291.6499938964844
2022-03-31,283.760009765625
2022-04-01,282.20001220703125
2022-04-04,284.1400146484375
2022-04-05,274.42999267578125
2022-04-06,273.42999267578125
2022-04-07,276.6300048828125
2022-04-08,274.05999755859375
2022-04-11,270.4200134277344
2022-04-12,270.260009765625
2022-04-13,273.54998779296875
2022-04-14,273.8699951171875
2022-04-18,271.32000732421875
2022-04-19,282.95001220703125
2022-04-20,289.44000244140625
2022-04-21,286.9700012207031
2022-04-22,277.07000732421875
2022-04-25,278.260009765625
2022-04-26,271.3800048828125
2022-04-27,271.70001220703125
2022-04-28,276.3599853515625
2022-04-29,270.82000732421875
2022-05-02,273.05999755859375
2022-05-03,276.42999267578125
2022-05-04,290.5799865722656
2022-05-05,276.1600036621094
2022-05-06,271.5400085449219
2022-05-09,271.19000244140625
2022-05-10,265.739990234375
2022-05-11,264.8900146484375
2022-05-12,260.44000244140625
2022-05-13,265.3500061035156
2022-05-16,265.3999938964844
2022-05-17,272.45001220703125
2022-05-18,263.3500061035156
2022-05-19,262.69000244140625
2022-05-20,258.7699890136719
2022-05-23,261.6300048828125
2022-05-24,262.07000732421875
2022-05-25,262.57000732421875
2022-05-26,268.010009765625
2022-05-27,272.7200012207031
2022-05-31,272.1700134277344
2022-06-01,272.5
2022-06-02,278.82000732421875
2022-06-03,276.8399963378906
2022-06-06,277.79998779296875
2022-06-07,283.760009765625
2022-06-08,283.0199890136719
2022-06-09,276.9599914550781
2022-06-10,263.6099853515625
2022-06-13,253.14999389648438
2022-06-14,252.6300048828125
2022-06-15,254.7899932861328
2022-06-16,240.5399932861328
2022-06-17,236.3699951171875
2022-06-21,241.89999389648438
2022-06-22,243.8699951171875
2022-06-23,239.9600067138672
2022-06-24,253.10000610351562
2022-06-27,251.8699951171875
2022-06-28,250.0
2022-06-29,247.3300018310547
2022-06-30,246.0500030517578
2022-07-01,249.05999755859375
2022-07-05,246.30999755859375
2022-07-06,244.1199951171875
2022-07-07,250.9600067138672
2022-07-08,248.0399932861328
2022-07-11,248.0500030517578
2022-07-12,249.10000610351562
2022-07-13,245.19000244140625
2022-07-14,244.66000366210938
2022-07-15,248.36000061035156
2022-07-18,247.75999450683594
2022-07-19,259.989990234375
2022-07-20,265.19000244140625
2022-07-21,268.29998779296875
2022-07-22,267.8699951171875
2022-07-25,267.54998779296875
2022-07-26,270.32000732421875
2022-07-27,277.04998779296875
2022-07-28,282.95001220703125
2022-07-29,289.0899963378906
2022-08-01,287.29998779296875
2022-08-02,285.5899963378906
2022-08-03,290.05999755859375
2022-08-04,293.4700012207031
2022-08-05,292.82000732421875
2022-08-08,292.54998779296875
2022-08-09,289.75
2022-08-10,299.69000244140625
2022-08-11,302.260009765625
2022-08-12,308.0
2022-08-15,306.4200134277344
2022-08-16,306.1099853515625
2022-08-17,299.19000244140625
2022-08-18,300.739990234375
2022-08-19,295.760009765625
2022-08-22,285.05999755859375
2022-08-23,285.55999755859375
2022-08-24,285.3999938964844
2022-08-25,292.3800048828125
2022-08-26,276.20001220703125
2022-08-29,273.32000732421875
2022-08-30,269.6099853515625
2022-08-31,265.0
2022-09-01,267.6499938964844
2022-09-02,264.8699951171875
2022-09-06,266.5299987792969
2022-09-07,273.010009765625
2022-09-08,274.760009765625
2022-09-09,278.989990234375
2022-09-12,282.54998779296875
2022-09-13,270.2799987792969
2022-09-14,270.7699890136719
2022-09-15,267.5400085449219
2022-09-16,260.1000061035156
2022-09-19,265.1600036621094
2022-09-20,258.9599914550781
2022-09-21,258.6300048828125
2022-09-22,250.42999267578125
2022-09-23,244.6199951171875
2022-09-26,239.97999572753906
2022-09-27,238.2899932861328
2022-09-28,247.85000610351562
2022-09-29,245.55999755859375
2022-09-30,242.30999755859375
2022-10-03,252.25999450683594
2022-10-04,263.0299987792969
2022-10-05,263.19000244140625
2022-10-06,260.92999267578125
2022-10-07,254.19000244140625
2022-10-10,252.8699951171875
2022-10-11,255.0
2022-10-12,253.1699981689453
2022-10-13,259.1600036621094
2022-10-14,254.24000549316406
2022-10-17,261.9800109863281
2022-10-18,266.8299865722656
2022-10-19,265.5799865722656
2022-10-20,259.9100036621094
2022-10-21,269.3900146484375
2022-10-24,277.0899963378906
2022-10-25,281.8599853515625
2022-10-26,278.8999938964844
2022-10-27,283.5799865722656
2022-10-28,291.6499938964844
2022-10-31,290.6199951171875
2022-11-01,288.94000244140625
2022-11-02,283.54998779296875
2022-11-03,286.1700134277344
2022-11-04,298.8800048828125
2022-11-07,300.6400146484375
2022-11-08,299.25
2022-11-09,289.2300109863281
2022-11-10,303.32000732421875
2022-11-11,308.57000732421875
2022-11-14,306.9599914550781
2022-11-15,311.05999755859375
2022-11-16,309.3699951171875
2022-11-17,304.1400146484375
2022-11-18,305.6300048828125
2022-11-21,307.4100036621094
2022-11-22,309.3900146484375
2022-11-23,306.3500061035156
2022-11-25,306.0299987792969
2022-11-28,295.07000732421875
2022-11-29,294.2900085449219
2022-11-30,298.94000244140625
2022-12-01,297.5199890136719
2022-12-02,297.3800048828125
2022-12-05,292.8699951171875
2022-12-06,290.0899963378906
2022-12-07,292.05999755859375
2022-12-08,292.1099853515625
2022-12-09,289.44000244140625
2022-12-12,295.8399963378906
2022-12-13,298.2900085449219
2022-12-14,296.989990234375
2022-12-15,289.6300048828125
2022-12-16,285.75
2022-12-19,282.70001220703125
2022-12-20,286.6199951171875
2022-12-21,292.239990234375
2022-12-22,290.5199890136719
2022-12-23,290.9599914550781
2022-12-27,292.57000732421875
2022-12-28,286.8699951171875
2022-12-29,292.0
2022-12-30,291.0
2023-01-03,291.760009765625
2023-01-04,296.8900146484375
2023-01-05,298.1000061035156
2023-01-06,308.54998779296875
