Date,FLT
2021-10-14,261.010009765625
2021-10-15,272.260009765625
2021-10-18,269.07000732421875
2021-10-19,275.4100036621094
2021-10-20,274.8800048828125
2021-10-21,277.3399963378906
2021-10-22,277.32000732421875
2021-10-25,280.9700012207031
2021-10-26,275.6300048828125
2021-10-27,262.7099914550781
2021-10-28,252.22999572753906
2021-10-29,247.41000366210938
2021-11-01,250.22000122070312
2021-11-02,242.25
2021-11-03,241.97000122070312
2021-11-04,241.75
2021-11-05,244.75999450683594
2021-11-08,247.38999938964844
2021-11-09,244.0800018310547
2021-11-10,243.75999450683594
2021-11-11,239.0399932861328
2021-11-12,241.52000427246094
2021-11-15,241.63999938964844
2021-11-16,237.27000427246094
2021-11-17,231.2100067138672
2021-11-18,227.2899932861328
2021-11-19,227.6699981689453
2021-11-22,223.94000244140625
2021-11-23,226.17999267578125
2021-11-24,228.27000427246094
2021-11-26,215.14999389648438
2021-11-29,212.97999572753906
2021-11-30,207.1300048828125
2021-12-01,200.8300018310547
2021-12-02,207.8699951171875
2021-12-03,208.07000732421875
2021-12-06,217.25999450683594
2021-12-07,220.14999389648438
2021-12-08,223.0500030517578
2021-12-09,221.9499969482422
2021-12-10,222.80999755859375
2021-12-13,217.22000122070312
2021-12-14,216.1699981689453
2021-12-15,215.2100067138672
2021-12-16,216.38999938964844
2021-12-17,214.25999450683594
2021-12-20,211.1999969482422
2021-12-21,219.91000366210938
2021-12-22,222.7899932861328
2021-12-23,223.69000244140625
2021-12-27,223.1300048828125
2021-12-28,224.80999755859375
2021-12-29,225.82000732421875
2021-12-30,225.64999389648438
2021-12-31,223.83999633789062
2022-01-03,231.11000061035156
2022-01-04,237.25
2022-01-05,237.3000030517578
2022-01-06,239.25999450683594
2022-01-07,243.02999877929688
2022-01-10,238.02000427246094
2022-01-11,243.5800018310547
2022-01-12,243.66000366210938
2022-01-13,246.2100067138672
2022-01-14,244.0
2022-01-18,238.22000122070312
2022-01-19,237.5800018310547
2022-01-20,233.58999633789062
2022-01-21,226.41000366210938
2022-01-24,225.4499969482422
2022-01-25,225.77000427246094
2022-01-26,223.8000030517578
2022-01-27,223.08999633789062
2022-01-28,231.30999755859375
2022-01-31,238.25999450683594
2022-02-01,240.69000244140625
2022-02-02,241.17999267578125
2022-02-03,233.99000549316406
2022-02-04,236.19000244140625
2022-02-07,235.25999450683594
2022-02-08,236.27000427246094
2022-02-09,252.0
2022-02-10,247.42999267578125
2022-02-11,246.47000122070312
2022-02-14,244.69000244140625
2022-02-15,244.3000030517578
2022-02-16,244.2899932861328
2022-02-17,235.38999938964844
2022-02-18,233.50999450683594
2022-02-22,237.3000030517578
2022-02-23,234.8800048828125
2022-02-24,235.5800018310547
2022-02-25,237.88999938964844
2022-02-28,234.1999969482422
2022-03-01,226.11000061035156
2022-03-02,235.52000427246094
2022-03-03,233.3300018310547
2022-03-04,226.3300018310547
2022-03-07,219.1300048828125
2022-03-08,228.2100067138672
2022-03-09,230.25
2022-03-10,230.85000610351562
2022-03-11,229.5399932861328
2022-03-14,226.47000122070312
2022-03-15,229.41000366210938
2022-03-16,236.52999877929688
2022-03-17,236.82000732421875
2022-03-18,239.2100067138672
2022-03-21,241.24000549316406
2022-03-22,243.55999755859375
2022-03-23,240.24000549316406
2022-03-24,243.69000244140625
2022-03-25,246.02999877929688
2022-03-28,243.02000427246094
2022-03-29,249.47000122070312
2022-03-30,250.22000122070312
2022-03-31,249.05999755859375
2022-04-01,249.60000610351562
2022-04-04,253.83999633789062
2022-04-05,256.5
2022-04-06,253.63999938964844
2022-04-07,249.66000366210938
2022-04-08,250.5
2022-04-11,250.1699981689453
2022-04-12,250.74000549316406
2022-04-13,257.0899963378906
2022-04-14,258.6700134277344
2022-04-18,255.6999969482422
2022-04-19,261.1099853515625
2022-04-20,261.69000244140625
2022-04-21,258.69000244140625
2022-04-22,252.24000549316406
2022-04-25,251.8800048828125
2022-04-26,246.50999450683594
2022-04-27,251.6999969482422
2022-04-28,259.07000732421875
2022-04-29,249.52000427246094
2022-05-02,248.3800048828125
2022-05-03,248.83999633789062
2022-05-04,254.10000610351562
2022-05-05,243.67999267578125
2022-05-06,224.25999450683594
2022-05-09,216.61000061035156
2022-05-10,223.60000610351562
2022-05-11,227.19000244140625
2022-05-12,225.02000427246094
2022-05-13,233.58999633789062
2022-05-16,226.9600067138672
2022-05-17,229.27000427246094
2022-05-18,221.52000427246094
2022-05-19,225.8000030517578
2022-05-20,231.0800018310547
2022-05-23,238.75999450683594
2022-05-24,232.52000427246094
2022-05-25,233.30999755859375
2022-05-26,240.3699951171875
2022-05-27,249.47999572753906
2022-05-31,248.80999755859375
2022-06-01,242.72000122070312
2022-06-02,245.25999450683594
2022-06-03,243.6699981689453
2022-06-06,247.4499969482422
2022-06-07,248.35000610351562
2022-06-08,247.3000030517578
2022-06-09,241.42999267578125
2022-06-10,237.17999267578125
2022-06-13,223.9600067138672
2022-06-14,227.0399932861328
2022-06-15,229.52000427246094
2022-06-16,212.05999755859375
2022-06-17,212.50999450683594
2022-06-21,216.17999267578125
2022-06-22,212.27999877929688
2022-06-23,210.0399932861328
2022-06-24,217.5
2022-06-27,218.75
2022-06-28,211.39999389648438
2022-06-29,209.50999450683594
2022-06-30,210.11000061035156
2022-07-01,213.88999938964844
2022-07-05,213.67999267578125
2022-07-06,214.9600067138672
2022-07-07,217.63999938964844
2022-07-08,218.4499969482422
2022-07-11,214.80999755859375
2022-07-12,211.3699951171875
2022-07-13,207.9199981689453
2022-07-14,205.4199981689453
2022-07-15,209.6699981689453
2022-07-18,212.38999938964844
2022-07-19,219.14999389648438
2022-07-20,220.6300048828125
2022-07-21,220.91000366210938
2022-07-22,218.7899932861328
2022-07-25,220.1300048828125
2022-07-26,217.6300048828125
2022-07-27,221.32000732421875
2022-07-28,219.7899932861328
2022-07-29,220.08999633789062
2022-08-01,222.50999450683594
2022-08-02,223.02000427246094
2022-08-03,225.7899932861328
2022-08-04,223.00999450683594
2022-08-05,226.6300048828125
2022-08-08,227.3800048828125
2022-08-09,225.1199951171875
2022-08-10,224.49000549316406
2022-08-11,226.75999450683594
2022-08-12,227.66000366210938
2022-08-15,227.52999877929688
2022-08-16,231.82000732421875
2022-08-17,232.0
2022-08-18,236.30999755859375
2022-08-19,235.0800018310547
2022-08-22,229.22999572753906
2022-08-23,228.27000427246094
2022-08-24,229.41000366210938
2022-08-25,232.94000244140625
2022-08-26,221.3800048828125
2022-08-29,218.3000030517578
2022-08-30,215.41000366210938
2022-08-31,212.52999877929688
2022-09-01,211.61000061035156
2022-09-02,209.1199951171875
2022-09-06,209.0399932861328
2022-09-07,212.3699951171875
2022-09-08,213.8000030517578
2022-09-09,220.4600067138672
2022-09-12,223.0
2022-09-13,212.0399932861328
2022-09-14,209.8699951171875
2022-09-15,205.4199981689453
2022-09-16,202.55999755859375
2022-09-19,203.0
2022-09-20,198.74000549316406
2022-09-21,196.24000549316406
2022-09-22,189.86000061035156
2022-09-23,184.1999969482422
2022-09-26,180.49000549316406
2022-09-27,174.35000610351562
2022-09-28,179.72999572753906
2022-09-29,181.08999633789062
2022-09-30,176.1699981689453
2022-10-03,182.3000030517578
2022-10-04,188.42999267578125
2022-10-05,187.0500030517578
2022-10-06,182.24000549316406
2022-10-07,179.58999633789062
2022-10-10,175.69000244140625
2022-10-11,171.17999267578125
2022-10-12,169.25999450683594
2022-10-13,170.4600067138672
2022-10-14,167.25999450683594
2022-10-17,171.72000122070312
2022-10-18,172.0500030517578
2022-10-19,167.47999572753906
2022-10-20,164.0
2022-10-21,170.47000122070312
2022-10-24,173.7899932861328
2022-10-25,177.99000549316406
2022-10-26,180.33999633789062
2022-10-27,183.6699981689453
2022-10-28,189.13999938964844
2022-10-31,186.1199951171875
2022-11-01,186.63999938964844
2022-11-02,178.27999877929688
2022-11-03,174.1999969482422
2022-11-04,177.1699981689453
2022-11-07,180.3300018310547
2022-11-08,182.38999938964844
2022-11-09,178.9600067138672
2022-11-10,194.60000610351562
2022-11-11,199.8000030517578
2022-11-14,192.80999755859375
2022-11-15,195.60000610351562
2022-11-16,192.24000549316406
2022-11-17,187.74000549316406
2022-11-18,188.4499969482422
2022-11-21,188.8699951171875
2022-11-22,191.39999389648438
2022-11-23,189.8300018310547
2022-11-25,191.67999267578125
2022-11-28,187.30999755859375
2022-11-29,190.1999969482422
2022-11-30,196.1999969482422
2022-12-01,196.27999877929688
2022-12-02,193.60000610351562
2022-12-05,191.25
2022-12-06,185.3800048828125
2022-12-07,186.44000244140625
2022-12-08,184.3699951171875
2022-12-09,183.4499969482422
2022-12-12,189.5399932861328
2022-12-13,191.22000122070312
2022-12-14,190.89999389648438
2022-12-15,182.57000732421875
2022-12-16,181.25
2022-12-19,178.9600067138672
2022-12-20,179.02999877929688
2022-12-21,181.85000610351562
2022-12-22,177.83999633789062
2022-12-23,181.22000122070312
2022-12-27,181.74000549316406
2022-12-28,179.49000549316406
2022-12-29,185.75999450683594
2022-12-30,183.67999267578125
2023-01-03,183.19000244140625
2023-01-04,184.67999267578125
2023-01-05,180.25999450683594
2023-01-06,187.2100067138672
2023-01-09,190.6999969482422
2023-01-10,191.92999267578125
2023-01-11,194.67999267578125
2023-01-12,194.52000427246094
2023-01-13,194.6999969482422
2023-01-17,194.6999969482422
2023-01-18,191.8300018310547
2023-01-19,192.58999633789062
2023-01-20,198.7100067138672
2023-01-23,200.41000366210938
2023-01-24,199.57000732421875
2023-01-25,200.3000030517578
2023-01-26,202.2100067138672
2023-01-27,204.35000610351562
2023-01-30,201.00999450683594
2023-01-31,208.80999755859375
2023-02-01,214.3800048828125
2023-02-02,221.67999267578125
2023-02-03,218.1999969482422
2023-02-06,210.74000549316406
2023-02-07,213.3699951171875
2023-02-08,208.94000244140625
2023-02-09,203.99000549316406
2023-02-10,207.05999755859375
2023-02-13,210.33999633789062
2023-02-14,210.0
2023-02-15,211.17999267578125
2023-02-16,214.3300018310547
2023-02-17,213.5800018310547
2023-02-21,209.67999267578125
2023-02-22,209.4199981689453
2023-02-23,209.36000061035156
2023-02-24,206.77000427246094
2023-02-27,209.97999572753906
2023-02-28,214.7899932861328
2023-03-01,213.5
2023-03-02,212.5
2023-03-03,214.72000122070312
2023-03-06,211.77999877929688
2023-03-07,209.1699981689453
2023-03-08,208.9499969482422
2023-03-09,204.67999267578125
2023-03-10,195.8800048828125
2023-03-13,190.35000610351562
2023-03-14,194.0800018310547
2023-03-15,189.22000122070312
2023-03-16,191.9600067138672
2023-03-17,187.1999969482422
2023-03-20,199.0800018310547
2023-03-21,210.6300048828125
2023-03-22,202.16000366210938
2023-03-23,199.75999450683594
2023-03-24,200.82000732421875
2023-03-27,203.5800018310547
2023-03-28,202.24000549316406
2023-03-29,207.42999267578125
2023-03-30,205.55999755859375
2023-03-31,210.85000610351562
2023-04-03,211.57000732421875
2023-04-04,206.77999877929688
2023-04-05,207.47000122070312
2023-04-06,207.67999267578125
2023-04-10,210.4199981689453
2023-04-11,215.8800048828125
2023-04-12,213.99000549316406
2023-04-13,219.52999877929688
2023-04-14,221.1999969482422
2023-04-17,222.08999633789062
2023-04-18,222.11000061035156
2023-04-19,219.74000549316406
2023-04-20,216.0500030517578
2023-04-21,216.8300018310547
2023-04-24,216.25
2023-04-25,209.30999755859375
2023-04-26,209.5500030517578
2023-04-27,212.14999389648438
2023-04-28,213.9199981689453
2023-05-01,213.88999938964844
2023-05-02,207.08999633789062
2023-05-03,207.33999633789062
2023-05-04,223.60000610351562
2023-05-05,231.19000244140625
2023-05-08,229.82000732421875
2023-05-09,230.92999267578125
2023-05-10,228.2100067138672
2023-05-11,227.1699981689453
2023-05-12,227.0399932861328
2023-05-15,230.14999389648438
2023-05-16,226.52000427246094
2023-05-17,232.11000061035156
2023-05-18,234.85000610351562
2023-05-19,233.64999389648438
2023-05-22,237.6999969482422
2023-05-23,236.5800018310547
2023-05-24,232.4600067138672
2023-05-25,232.82000732421875
2023-05-26,233.75
2023-05-30,230.94000244140625
2023-05-31,226.5500030517578
2023-06-01,228.0
2023-06-02,234.83999633789062
2023-06-05,232.6699981689453
2023-06-06,238.24000549316406
2023-06-07,237.58999633789062
2023-06-08,238.3000030517578
2023-06-09,239.3699951171875
2023-06-12,239.27000427246094
2023-06-13,240.3000030517578
2023-06-14,239.7899932861328
2023-06-15,244.4499969482422
2023-06-16,243.6300048828125
2023-06-20,242.47999572753906
2023-06-21,243.02999877929688
2023-06-22,240.99000549316406
2023-06-23,238.55999755859375
2023-06-26,239.22999572753906
2023-06-27,245.6699981689453
2023-06-28,245.8800048828125
2023-06-29,248.0500030517578
2023-06-30,251.0800018310547
2023-07-03,253.47000122070312
2023-07-05,250.99000549316406
2023-07-06,250.05999755859375
2023-07-07,253.49000549316406
2023-07-10,256.30999755859375
2023-07-11,258.7300109863281
2023-07-12,257.8800048828125
2023-07-13,260.5
2023-07-14,258.989990234375
2023-07-17,258.4800109863281
2023-07-18,259.7300109863281
2023-07-19,255.25999450683594
2023-07-20,253.16000366210938
2023-07-21,252.44000244140625
2023-07-24,251.7100067138672
2023-07-25,252.41000366210938
2023-07-26,250.97000122070312
2023-07-27,245.19000244140625
2023-07-28,247.17999267578125
2023-07-31,248.91000366210938
2023-08-01,251.05999755859375
2023-08-02,244.86000061035156
2023-08-03,247.0
2023-08-04,245.72000122070312
2023-08-07,246.77999877929688
2023-08-08,244.5399932861328
2023-08-09,260.0400085449219
2023-08-10,268.6099853515625
2023-08-11,265.5400085449219
2023-08-14,266.8999938964844
2023-08-15,264.510009765625
2023-08-16,264.3399963378906
2023-08-17,262.010009765625
2023-08-18,262.2300109863281
2023-08-21,258.04998779296875
2023-08-22,262.239990234375
2023-08-23,264.510009765625
2023-08-24,262.0299987792969
2023-08-25,265.239990234375
2023-08-28,270.8399963378906
2023-08-29,271.69000244140625
2023-08-30,273.239990234375
2023-08-31,271.7300109863281
2023-09-01,272.8599853515625
2023-09-05,273.17999267578125
2023-09-06,275.4800109863281
2023-09-07,272.07000732421875
2023-09-08,271.8399963378906
2023-09-11,272.6499938964844
2023-09-12,272.07000732421875
2023-09-13,272.2900085449219
2023-09-14,273.6700134277344
2023-09-15,272.8599853515625
2023-09-18,275.0899963378906
2023-09-19,274.32000732421875
2023-09-20,275.17999267578125
2023-09-21,269.95001220703125
2023-09-22,269.9800109863281
2023-09-25,271.2699890136719
2023-09-26,261.54998779296875
2023-09-27,258.8599853515625
2023-09-28,258.5299987792969
2023-09-29,255.33999633789062
2023-10-02,255.8800048828125
2023-10-03,249.77000427246094
2023-10-04,251.32000732421875
2023-10-05,252.07000732421875
2023-10-06,254.5399932861328
2023-10-09,259.6300048828125
2023-10-10,261.45001220703125
2023-10-11,256.239990234375
2023-10-12,248.89999389648438
2023-10-13,249.4199981689453
2023-10-16,249.94000244140625
2023-10-17,251.64999389648438
2023-10-18,247.75999450683594
2023-10-19,241.97000122070312
2023-10-20,239.0
2023-10-23,238.32000732421875
2023-10-24,240.7899932861328
2023-10-25,230.88999938964844
2023-10-26,228.57000732421875
2023-10-27,221.89999389648438
2023-10-30,222.55999755859375
2023-10-31,225.1699981689453
2023-11-01,228.60000610351562
2023-11-02,236.66000366210938
2023-11-03,236.66000366210938
2023-11-06,233.41000366210938
2023-11-07,233.42999267578125
2023-11-08,235.5399932861328
2023-11-09,228.75
2023-11-10,231.2100067138672
2023-11-13,229.13999938964844
2023-11-14,234.00999450683594
2023-11-15,235.86000061035156
2023-11-16,231.99000549316406
2023-11-17,232.80999755859375
2023-11-20,235.3000030517578
2023-11-21,232.5800018310547
2023-11-22,233.6699981689453
2023-11-24,234.00999450683594
2023-11-27,231.66000366210938
2023-11-28,235.1199951171875
2023-11-29,237.22999572753906
2023-11-30,240.5
2023-12-01,251.6300048828125
2023-12-04,251.60000610351562
2023-12-05,250.94000244140625
2023-12-06,251.22999572753906
2023-12-07,256.05999755859375
2023-12-08,256.0899963378906
2023-12-11,258.42999267578125
2023-12-12,258.2200012207031
2023-12-13,264.57000732421875
2023-12-14,272.1000061035156
2023-12-15,277.42999267578125
2023-12-18,277.95001220703125
2023-12-19,278.6000061035156
2023-12-20,275.1600036621094
2023-12-21,277.0299987792969
2023-12-22,277.4200134277344
2023-12-26,278.75
2023-12-27,282.9800109863281
2023-12-28,282.4599914550781
2023-12-29,282.6099853515625
