Date,PCG
2016-10-24,57.81836700439453
2016-10-25,58.08591079711914
2016-10-26,58.21012496948242
2016-10-27,57.999916076660156
2016-10-28,58.27701187133789
2016-10-31,59.35674285888672
2016-11-01,58.48722839355469
2016-11-02,57.57948303222656
2016-11-03,57.522151947021484
2016-11-04,57.168617248535156
2016-11-07,58.37255859375
2016-11-08,59.261199951171875
2016-11-09,56.76729965209961
2016-11-10,55.897769927978516
2016-11-11,55.878662109375
2016-11-14,55.56334686279297
2016-11-15,56.47108840942383
2016-11-16,56.09843826293945
2016-11-17,56.060211181640625
2016-11-18,55.783119201660156
2016-11-21,56.52842330932617
2016-11-22,56.68129348754883
2016-11-23,56.09843826293945
2016-11-25,56.65263748168945
2016-11-28,58.03813171386719
2016-11-29,57.77058410644531
2016-11-30,56.1844367980957
2016-12-01,55.458248138427734
2016-12-02,55.687557220458984
2016-12-05,55.783119201660156
2016-12-06,55.783119201660156
2016-12-07,56.1844367980957
2016-12-08,56.55708694458008
2016-12-09,56.69085693359375
2016-12-12,57.159053802490234
2016-12-13,57.894813537597656
2016-12-14,56.853294372558594
2016-12-15,57.340606689453125
2016-12-16,58.32479476928711
2016-12-19,58.11457824707031
2016-12-20,58.41078186035156
2016-12-21,58.40122985839844
2016-12-22,58.554107666015625
2016-12-23,58.46811294555664
2016-12-27,58.45856857299805
2016-12-28,57.87099075317383
2016-12-29,58.84384536743164
2016-12-30,58.535621643066406
2017-01-03,58.15032196044922
2017-01-04,58.36224365234375
2017-01-05,58.3140754699707
2017-01-06,58.969078063964844
2017-01-09,58.08290100097656
2017-01-10,57.86136245727539
2017-01-11,58.641578674316406
2017-01-12,58.381500244140625
2017-01-13,58.352603912353516
2017-01-17,59.50848388671875
2017-01-18,59.20024871826172
2017-01-19,58.85348892211914
2017-01-20,59.10393142700195
2017-01-23,58.747535705566406
2017-01-24,58.65120315551758
2017-01-25,58.60304260253906
2017-01-26,58.52598571777344
2017-01-27,58.391136169433594
2017-01-30,58.352603912353516
2017-01-31,59.61443328857422
2017-02-01,58.65120315551758
2017-02-02,59.67223358154297
2017-02-03,59.32548141479492
2017-02-06,59.36399841308594
2017-02-07,59.55664825439453
2017-02-08,60.84737014770508
2017-02-09,60.57766342163086
2017-02-10,61.020751953125
2017-02-13,61.348262786865234
2017-02-14,60.99186325073242
2017-02-15,60.625831604003906
2017-02-16,61.059288024902344
2017-02-17,61.56979751586914
2017-02-21,62.263328552246094
2017-02-22,62.37892150878906
2017-02-23,63.00502014160156
2017-02-24,63.89118576049805
2017-02-27,63.68891143798828
2017-02-28,64.29574584960938
2017-03-01,63.4288330078125
2017-03-02,63.74671173095703
2017-03-03,63.64073944091797
2017-03-06,63.3421516418457
2017-03-07,63.82378005981445
2017-03-08,62.76421356201172
2017-03-09,62.73530578613281
2017-03-10,63.21692657470703
2017-03-13,63.3325080871582
2017-03-14,63.255455017089844
2017-03-15,64.41134643554688
2017-03-16,63.592594146728516
2017-03-17,64.14163208007812
2017-03-20,63.727447509765625
2017-03-21,64.83515930175781
2017-03-22,64.97964477539062
2017-03-23,65.05670166015625
2017-03-24,65.36493682861328
2017-03-27,64.71957397460938
2017-03-28,64.86405181884766
2017-03-29,64.65058898925781
2017-03-30,64.38859558105469
2017-03-31,64.38859558105469
2017-04-03,64.56327819824219
2017-04-04,64.93197631835938
2017-04-05,65.475341796875
2017-04-06,65.3589096069336
2017-04-07,65.01930236816406
2017-04-10,65.07752227783203
2017-04-11,65.01930236816406
2017-04-12,65.5141372680664
2017-04-13,65.14543914794922
2017-04-17,65.475341796875
2017-04-18,65.52386474609375
2017-04-19,65.53356170654297
2017-04-20,65.1551513671875
2017-04-21,65.32980346679688
2017-04-24,65.77613067626953
2017-04-25,65.64999389648438
2017-04-26,65.00959777832031
2017-04-27,65.28126525878906
2017-04-28,65.05811309814453
2017-05-01,64.48563385009766
2017-05-02,64.80583953857422
2017-05-03,64.78642272949219
2017-05-04,64.97079467773438
2017-05-05,65.14543914794922
2017-05-08,64.9804916381836
2017-05-09,64.78642272949219
2017-05-10,64.5147476196289
2017-05-11,63.961669921875
2017-05-12,64.35951232910156
2017-05-15,64.48563385009766
2017-05-16,63.602684020996094
2017-05-17,63.389225006103516
2017-05-18,63.680301666259766
2017-05-19,63.592979431152344
2017-05-22,63.97138977050781
2017-05-23,64.19456481933594
2017-05-24,64.26248168945312
2017-05-25,65.29098510742188
2017-05-26,65.36861419677734
2017-05-30,65.8731689453125
2017-05-31,66.34859466552734
2017-06-01,66.84346008300781
2017-06-02,66.80464935302734
2017-06-05,66.67851257324219
2017-06-06,66.63968658447266
2017-06-07,66.9696044921875
2017-06-08,66.45533752441406
2017-06-09,66.3777084350586
2017-06-12,65.32980346679688
2017-06-13,65.45592498779297
2017-06-14,66.31948852539062
2017-06-15,67.0083999633789
2017-06-16,67.10543060302734
2017-06-19,66.97930145263672
2017-06-20,67.16364288330078
2017-06-21,67.12483215332031
2017-06-22,66.76583862304688
2017-06-23,66.00900268554688
2017-06-26,66.09632110595703
2017-06-27,65.04841613769531
2017-06-28,64.64742279052734
2017-06-29,64.64742279052734
2017-06-30,64.91149139404297
2017-07-03,64.17797088623047
2017-07-05,64.0019302368164
2017-07-06,63.776981353759766
2017-07-07,63.88456344604492
2017-07-10,63.63027572631836
2017-07-11,63.62049865722656
2017-07-12,63.6107177734375
2017-07-13,64.74522399902344
2017-07-14,64.89193725585938
2017-07-17,65.01907348632812
2017-07-18,65.16577911376953
2017-07-19,65.62545013427734
2017-07-20,66.153564453125
2017-07-21,66.75995635986328
2017-07-24,66.40788269042969
2017-07-25,66.02644348144531
2017-07-26,66.40788269042969
2017-07-27,66.06555938720703
2017-07-28,65.96776580810547
2017-07-31,66.2024917602539
2017-08-01,66.72084045410156
2017-08-02,66.88709259033203
2017-08-03,67.39568328857422
2017-08-04,67.04358673095703
2017-08-07,67.42501068115234
2017-08-08,67.72819519042969
2017-08-09,67.50325775146484
2017-08-10,67.61083984375
2017-08-11,67.50325775146484
2017-08-14,67.64996337890625
2017-08-15,67.82599639892578
2017-08-16,68.03137969970703
2017-08-17,67.46414947509766
2017-08-18,67.62062072753906
2017-08-21,67.82599639892578
2017-08-22,68.13896942138672
2017-08-23,68.36392211914062
2017-08-24,68.24655151367188
2017-08-25,68.53996276855469
2017-08-28,68.76490020751953
2017-08-29,68.71600341796875
2017-08-30,68.56929779052734
2017-08-31,68.83336639404297
2017-09-01,68.33457946777344
2017-09-05,68.30522155761719
2017-09-06,68.14875793457031
2017-09-07,68.76490020751953
2017-09-08,69.08766174316406
2017-09-11,69.98744201660156
2017-09-12,68.61820220947266
2017-09-13,68.02162170410156
2017-09-14,68.54974365234375
2017-09-15,68.73555755615234
2017-09-18,68.11941528320312
2017-09-19,67.75753021240234
2017-09-20,67.5325927734375
2017-09-21,67.65973663330078
2017-09-22,67.3858871459961
2017-09-25,67.76732635498047
2017-09-26,67.52281951904297
2017-09-27,66.4763412475586
2017-09-28,67.0776138305664
2017-09-29,67.1170425415039
2017-10-02,67.1564712524414
2017-10-03,67.3338851928711
2017-10-04,68.21117401123047
2017-10-05,68.08302307128906
2017-10-06,67.8563232421875
2017-10-09,67.66905212402344
2017-10-10,68.20133209228516
2017-10-11,68.1618881225586
2017-10-12,63.578338623046875
2017-10-13,56.89521789550781
2017-10-16,52.66652297973633
2017-10-17,56.61921691894531
2017-10-18,55.63351058959961
2017-10-19,56.18551254272461
2017-10-20,57.03321838378906
2017-10-23,56.44178771972656
2017-10-24,56.29393005371094
2017-10-25,55.87008285522461
2017-10-26,55.929222106933594
2017-10-27,56.31364440917969
2017-10-30,56.4516487121582
2017-10-31,56.94450378417969
2017-11-01,56.422080993652344
2017-11-02,55.840511322021484
2017-11-03,55.988365173339844
2017-11-06,55.95878982543945
2017-11-07,55.495513916015625
2017-11-08,55.032230377197266
2017-11-09,55.150508880615234
2017-11-10,56.13622283935547
2017-11-13,56.07707977294922
2017-11-14,55.80107879638672
2017-11-15,54.835079193115234
2017-11-16,54.3619499206543
2017-11-17,53.22837448120117
2017-11-20,51.89766311645508
2017-11-21,52.96223068237305
2017-11-22,53.11994552612305
2017-11-24,53.28752136230469
2017-11-27,53.41565704345703
2017-11-28,54.263370513916016
2017-11-29,54.27323913574219
2017-11-30,53.46494674682617
2017-12-01,53.35651779174805
2017-12-04,52.75523376464844
2017-12-05,52.83408737182617
2017-12-06,52.30180358886719
2017-12-07,52.20322799682617
2017-12-08,52.696083068847656
2017-12-11,52.94251251220703
2017-12-12,52.66652297973633
2017-12-13,52.33137893676758
2017-12-14,51.96666717529297
2017-12-15,52.29195022583008
2017-12-18,51.749813079833984
2017-12-19,51.306243896484375
2017-12-20,50.3895263671875
2017-12-21,43.86412048339844
2017-12-22,43.93312454223633
2017-12-26,43.814842224121094
2017-12-27,44.04155349731445
2017-12-28,44.169700622558594
2017-12-29,44.18940734863281
2018-01-02,43.85426712036133
2018-01-03,43.144554138183594
2018-01-04,42.89812469482422
2018-01-05,43.65712356567383
2018-01-08,44.58369064331055
2018-01-09,44.19926452636719
2018-01-10,43.91340637207031
2018-01-11,43.25298309326172
2018-01-12,43.19384002685547
2018-01-16,43.390987396240234
2018-01-17,43.568416595458984
2018-01-18,43.86412048339844
2018-01-19,43.75569534301758
2018-01-22,43.31212615966797
2018-01-23,43.213558197021484
2018-01-24,43.05583953857422
2018-01-25,42.86855697631836
2018-01-26,42.917842864990234
2018-01-29,42.3658447265625
2018-01-30,41.38013458251953
2018-01-31,41.82370376586914
2018-02-01,41.96169662475586
2018-02-02,40.84784698486328
2018-02-05,39.72413635253906
2018-02-06,39.29042434692383
2018-02-07,38.91585159301758
2018-02-08,37.69357681274414
2018-02-09,38.01885986328125
2018-02-12,38.777854919433594
2018-02-13,39.260860443115234
2018-02-14,38.521575927734375
2018-02-15,39.38899612426758
2018-02-16,39.82271194458008
2018-02-20,39.43828201293945
2018-02-21,39.221435546875
2018-02-22,39.51713562011719
2018-02-23,40.5521354675293
2018-02-26,40.473270416259766
2018-02-27,39.65513610839844
2018-02-28,40.502845764160156
2018-03-01,40.6704216003418
2018-03-02,40.13813400268555
2018-03-05,41.350563049316406
2018-03-06,41.813846588134766
2018-03-07,40.53242111206055
2018-03-08,41.133705139160156
2018-03-09,41.429412841796875
2018-03-12,41.813846588134766
2018-03-13,44.45555114746094
2018-03-14,43.53883743286133
2018-03-15,43.53883743286133
2018-03-16,44.43584060668945
2018-03-19,43.84440994262695
2018-03-20,42.829132080078125
2018-03-21,42.34613037109375
2018-03-22,43.499412536621094
2018-03-23,42.464412689208984
2018-03-26,42.257415771484375
2018-03-27,43.31212615966797
2018-03-28,42.622135162353516
2018-03-29,43.30227279663086
2018-04-02,42.71084213256836
2018-04-03,43.05583953857422
2018-04-04,42.8389778137207
2018-04-05,43.400840759277344
2018-04-06,43.34169387817383
2018-04-09,43.79512405395508
2018-04-10,43.51912307739258
2018-04-11,44.15983581542969
2018-04-12,43.992271423339844
2018-04-13,44.69211959838867
2018-04-16,44.93854904174805
2018-04-17,46.13125991821289
2018-04-18,45.78626251220703
2018-04-19,45.835540771484375
2018-04-20,45.0765495300293
2018-04-23,44.9188346862793
2018-04-24,45.63840866088867
2018-04-25,45.677825927734375
2018-04-26,45.628543853759766
2018-04-27,45.963687896728516
2018-04-30,45.44126510620117
2018-05-01,45.60882568359375
2018-05-02,45.21455383300781
2018-05-03,43.73597717285156
2018-05-04,44.23869323730469
2018-05-07,43.98240661621094
2018-05-08,42.158843994140625
2018-05-09,41.98141860961914
2018-05-10,42.7601318359375
2018-05-11,42.70098876953125
2018-05-14,42.612266540527344
2018-05-15,42.336273193359375
2018-05-16,41.971561431884766
2018-05-17,41.616703033447266
2018-05-18,42.168701171875
2018-05-21,42.592552185058594
2018-05-22,43.006553649902344
2018-05-23,43.223411560058594
2018-05-24,43.203697204589844
2018-05-25,44.0218391418457
2018-05-29,41.734989166259766
2018-05-30,42.47426986694336
2018-05-31,42.71084213256836
2018-06-01,41.66598892211914
2018-06-04,41.39984893798828
2018-06-05,41.38013458251953
2018-06-06,40.561988830566406
2018-06-07,41.07455825805664
2018-06-08,40.85771179199219
2018-06-11,39.19185256958008
2018-06-12,38.72856903076172
2018-06-13,38.81728744506836
2018-06-14,39.320003509521484
2018-06-15,39.62556838989258
2018-06-18,39.221435546875
2018-06-19,39.320003509521484
2018-06-20,39.42842102050781
2018-06-21,39.95085906982422
2018-06-22,42.30670166015625
2018-06-25,41.685699462890625
2018-06-26,42.010986328125
2018-06-27,41.863136291503906
2018-06-28,42.099700927734375
2018-06-29,41.951847076416016
2018-07-02,43.11498260498047
2018-07-03,43.34169387817383
2018-07-05,43.5486946105957
2018-07-06,44.38655090332031
2018-07-09,44.44569778442383
2018-07-10,43.095272064208984
2018-07-11,43.026268005371094
2018-07-12,43.0361328125
2018-07-13,42.651695251464844
2018-07-16,42.42498016357422
2018-07-17,41.96169662475586
2018-07-18,41.53784942626953
2018-07-19,41.65613555908203
2018-07-20,40.84784698486328
2018-07-23,40.93656539916992
2018-07-24,41.88284683227539
2018-07-25,42.37569808959961
2018-07-26,44.0612678527832
2018-07-27,42.858699798583984
2018-07-30,42.602420806884766
2018-07-31,42.464412689208984
2018-08-01,41.902557373046875
2018-08-02,41.70541763305664
2018-08-03,42.34613037109375
2018-08-06,43.9429817199707
2018-08-07,43.0361328125
2018-08-08,43.45998001098633
2018-08-09,43.27269744873047
2018-08-10,42.060264587402344
2018-08-13,42.178558349609375
2018-08-14,42.227848052978516
2018-08-15,42.848846435546875
2018-08-16,44.14997863769531
2018-08-17,44.6034049987793
2018-08-20,44.14012145996094
2018-08-21,44.0612678527832
2018-08-22,43.96269607543945
2018-08-23,43.33183670043945
2018-08-24,42.198272705078125
2018-08-27,42.98684310913086
2018-08-28,45.01740264892578
2018-08-29,46.22983169555664
2018-08-30,46.348114013671875
2018-08-31,45.52011489868164
2018-09-04,46.338253021240234
2018-09-05,46.328399658203125
2018-09-06,44.8794059753418
2018-09-07,45.12583923339844
2018-09-10,45.58911895751953
2018-09-11,45.628543853759766
2018-09-12,45.25397872924805
2018-09-13,45.855262756347656
2018-09-14,46.298831939697266
2018-09-17,46.150970458984375
2018-09-18,46.52553939819336
2018-09-19,46.042545318603516
2018-09-20,46.24953842163086
2018-09-21,46.121402740478516
2018-09-24,45.61868667602539
2018-09-25,45.18497848510742
2018-09-26,44.51469039916992
2018-09-27,44.62312698364258
2018-09-28,45.3525505065918
2018-10-01,45.21455383300781
2018-10-02,46.74238586425781
2018-10-03,46.52553939819336
2018-10-04,46.318546295166016
2018-10-05,47.264827728271484
2018-10-08,47.23524856567383
2018-10-09,47.85624694824219
2018-10-10,46.969112396240234
2018-10-11,45.95383071899414
2018-10-12,46.594547271728516
2018-10-15,47.15639114379883
2018-10-16,48.092830657958984
2018-10-17,48.26039505004883
2018-10-18,47.55068588256836
2018-10-19,48.1519660949707
2018-10-22,47.09724807739258
2018-10-23,46.6142578125
2018-10-24,46.564971923828125
2018-10-25,46.693115234375
2018-10-26,45.628543853759766
2018-10-29,46.11153793334961
2018-10-30,46.259403228759766
2018-10-31,46.141109466552734
2018-11-01,46.505828857421875
2018-11-02,46.76211166381836
2018-11-05,48.01395797729492
2018-11-06,47.88582992553711
2018-11-07,48.10268020629883
2018-11-08,47.11697006225586
2018-11-09,39.34956741333008
2018-11-12,32.50873565673828
2018-11-13,32.25245666503906
2018-11-14,25.224336624145508
2018-11-15,17.486509323120117
2018-11-16,24.051340103149414
2018-11-19,22.927631378173828
2018-11-20,23.174057006835938
2018-11-21,23.952770233154297
2018-11-23,23.49934196472168
2018-11-26,24.76105308532715
2018-11-27,26.584613800048828
2018-11-28,27.067611694335938
2018-11-29,26.37761688232422
2018-11-30,26.0030460357666
2018-12-03,26.72261619567871
2018-12-04,26.367759704589844
2018-12-06,25.658048629760742
2018-12-07,25.421480178833008
2018-12-10,25.520048141479492
2018-12-11,25.6876220703125
2018-12-12,26.012903213500977
2018-12-13,26.131189346313477
2018-12-14,25.638336181640625
2018-12-17,24.090770721435547
2018-12-18,22.691059112548828
2018-12-19,23.410627365112305
2018-12-20,23.509199142456055
2018-12-21,22.424915313720703
2018-12-24,22.819204330444336
2018-12-26,22.99662971496582
2018-12-27,23.26276969909668
2018-12-28,23.54862403869629
2018-12-31,23.410627365112305
2019-01-02,23.459909439086914
2019-01-03,23.607769012451172
2019-01-04,24.051340103149414
2019-01-07,18.679218292236328
2019-01-08,17.309078216552734
2019-01-09,17.575223922729492
2019-01-10,17.5062198638916
2019-01-11,17.33864974975586
2019-01-14,8.260255813598633
2019-01-15,6.81126070022583
2019-01-16,6.92954683303833
2019-01-17,6.269119739532471
2019-01-18,7.126688003540039
2019-01-22,7.589971542358398
2019-01-23,7.875827789306641
2019-01-24,13.750663757324219
2019-01-25,11.601813316345215
2019-01-28,11.838385581970215
2019-01-29,13.790091514587402
2019-01-30,13.474665641784668
2019-01-31,12.814236640930176
2019-02-01,12.893095016479492
2019-02-04,13.10009479522705
2019-02-05,13.878804206848145
2019-02-06,13.474665641784668
2019-02-07,13.85909366607666
2019-02-08,13.997091293334961
2019-02-11,14.12523365020752
2019-02-12,15.209515571594238
2019-02-13,14.992658615112305
2019-02-14,15.248944282531738
2019-02-15,15.258798599243164
2019-02-19,17.486509323120117
2019-02-20,17.949790954589844
2019-02-21,19.122785568237305
2019-02-22,18.501787185668945
2019-02-25,18.383506774902344
2019-02-26,18.255361557006836
2019-02-27,17.545650482177734
2019-02-28,16.786653518676758
2019-03-01,17.65407943725586
2019-03-04,17.792078018188477
2019-03-05,18.04836082458496
2019-03-06,18.0976505279541
2019-03-07,18.79749870300293
2019-03-08,19.11292839050293
2019-03-11,19.103073120117188
2019-03-12,18.945358276367188
2019-03-13,19.181928634643555
2019-03-14,19.231212615966797
2019-03-15,19.369213104248047
