Date,MAR
2017-01-31,84.5999984741211
2017-02-01,84.63999938964844
2017-02-02,84.5
2017-02-03,85.44999694824219
2017-02-06,85.6500015258789
2017-02-07,85.80999755859375
2017-02-08,86.36000061035156
2017-02-09,86.79000091552734
2017-02-10,86.44999694824219
2017-02-13,87.37999725341797
2017-02-14,87.88999938964844
2017-02-15,89.45999908447266
2017-02-16,89.44000244140625
2017-02-17,89.36000061035156
2017-02-21,87.98999786376953
2017-02-22,87.68000030517578
2017-02-23,87.0
2017-02-24,87.08000183105469
2017-02-27,87.44999694824219
2017-02-28,86.98999786376953
2017-03-01,88.48999786376953
2017-03-02,87.5199966430664
2017-03-03,86.79000091552734
2017-03-06,86.72000122070312
2017-03-07,86.1500015258789
2017-03-08,86.38999938964844
2017-03-09,86.30999755859375
2017-03-10,86.62000274658203
2017-03-13,87.02999877929688
2017-03-14,86.2699966430664
2017-03-15,87.81999969482422
2017-03-16,88.05999755859375
2017-03-17,88.33000183105469
2017-03-20,88.68000030517578
2017-03-21,89.0999984741211
2017-03-22,92.13999938964844
2017-03-23,93.13999938964844
2017-03-24,93.5
2017-03-27,93.16999816894531
2017-03-28,94.48999786376953
2017-03-29,94.58999633789062
2017-03-30,94.63999938964844
2017-03-31,94.18000030517578
2017-04-03,92.75
2017-04-04,92.47000122070312
2017-04-05,91.95999908447266
2017-04-06,91.7699966430664
2017-04-07,91.20999908447266
2017-04-10,91.05999755859375
2017-04-11,91.4000015258789
2017-04-12,91.75
2017-04-13,91.55000305175781
2017-04-17,91.94999694824219
2017-04-18,92.0199966430664
2017-04-19,91.48999786376953
2017-04-20,92.7699966430664
2017-04-21,92.47000122070312
2017-04-24,93.5199966430664
2017-04-25,94.56999969482422
2017-04-26,96.30000305175781
2017-04-27,95.73999786376953
2017-04-28,94.41999816894531
2017-05-01,95.58000183105469
2017-05-02,97.0999984741211
2017-05-03,96.98999786376953
2017-05-04,96.87999725341797
2017-05-05,97.05000305175781
2017-05-08,96.37000274658203
2017-05-09,102.5
2017-05-10,103.23999786376953
2017-05-11,102.81999969482422
2017-05-12,102.44999694824219
2017-05-15,104.05999755859375
2017-05-16,103.98999786376953
2017-05-17,102.11000061035156
2017-05-18,102.52999877929688
2017-05-19,102.81999969482422
2017-05-22,104.22000122070312
2017-05-23,105.48999786376953
2017-05-24,105.87999725341797
2017-05-25,106.52999877929688
2017-05-26,106.9000015258789
2017-05-30,106.73999786376953
2017-05-31,107.6500015258789
2017-06-01,108.68000030517578
2017-06-02,110.05999755859375
2017-06-05,108.19000244140625
2017-06-06,104.98999786376953
2017-06-07,105.12000274658203
2017-06-08,105.08000183105469
2017-06-09,102.41999816894531
2017-06-12,102.06999969482422
2017-06-13,103.87999725341797
2017-06-14,103.91000366210938
2017-06-15,104.73999786376953
2017-06-16,104.5
2017-06-19,105.93000030517578
2017-06-20,104.19000244140625
2017-06-21,104.12999725341797
2017-06-22,103.88999938964844
2017-06-23,104.05999755859375
2017-06-26,103.93000030517578
2017-06-27,101.02999877929688
2017-06-28,101.9800033569336
2017-06-29,100.20999908447266
2017-06-30,100.30999755859375
2017-07-03,100.11000061035156
2017-07-05,101.16999816894531
2017-07-06,99.6500015258789
2017-07-07,100.3499984741211
2017-07-10,100.70999908447266
2017-07-11,100.7300033569336
2017-07-12,100.80000305175781
2017-07-13,100.69999694824219
2017-07-14,100.98999786376953
2017-07-17,101.3499984741211
2017-07-18,102.0
2017-07-19,102.23999786376953
2017-07-20,102.4000015258789
2017-07-21,102.8499984741211
2017-07-24,102.70999908447266
2017-07-25,103.05999755859375
2017-07-26,103.04000091552734
2017-07-27,104.05999755859375
2017-07-28,103.33999633789062
2017-07-31,104.19000244140625
2017-08-01,105.12999725341797
2017-08-02,103.48999786376953
2017-08-03,103.66000366210938
2017-08-04,105.0199966430664
2017-08-07,106.16999816894531
2017-08-08,103.94999694824219
2017-08-09,101.3499984741211
2017-08-10,99.5199966430664
2017-08-11,99.4000015258789
2017-08-14,100.06999969482422
2017-08-15,100.4000015258789
2017-08-16,100.30000305175781
2017-08-17,97.83999633789062
2017-08-18,98.02999877929688
2017-08-21,99.08000183105469
2017-08-22,102.0
2017-08-23,100.43000030517578
2017-08-24,99.94999694824219
2017-08-25,100.66000366210938
2017-08-28,100.70999908447266
2017-08-29,100.2300033569336
2017-08-30,103.63999938964844
2017-08-31,103.58000183105469
2017-09-01,103.80000305175781
2017-09-05,102.27999877929688
2017-09-06,101.80000305175781
2017-09-07,101.76000213623047
2017-09-08,103.43000030517578
2017-09-11,104.62999725341797
2017-09-12,105.08000183105469
2017-09-13,106.7699966430664
2017-09-14,106.38999938964844
2017-09-15,105.38999938964844
2017-09-18,105.54000091552734
2017-09-19,107.3499984741211
2017-09-20,107.69000244140625
2017-09-21,107.56999969482422
2017-09-22,107.87999725341797
2017-09-25,108.87000274658203
2017-09-26,108.06999969482422
2017-09-27,108.36000061035156
2017-09-28,110.0
2017-09-29,110.26000213623047
2017-10-02,110.52999877929688
2017-10-03,109.4000015258789
2017-10-04,108.81999969482422
2017-10-05,111.2699966430664
2017-10-06,111.76000213623047
2017-10-09,112.76000213623047
2017-10-10,114.08000183105469
2017-10-11,114.12999725341797
2017-10-12,114.45999908447266
2017-10-13,115.11000061035156
2017-10-16,114.75
2017-10-17,115.04000091552734
2017-10-18,115.7699966430664
2017-10-19,115.19999694824219
2017-10-20,115.0199966430664
2017-10-23,115.30999755859375
2017-10-24,116.80999755859375
2017-10-25,116.33000183105469
2017-10-26,118.80999755859375
2017-10-27,118.87000274658203
2017-10-30,118.5199966430664
2017-10-31,119.4800033569336
2017-11-01,120.16000366210938
2017-11-02,119.63999938964844
2017-11-03,121.55000305175781
2017-11-06,121.9800033569336
2017-11-07,120.88999938964844
2017-11-08,119.9800033569336
2017-11-09,118.80999755859375
2017-11-10,120.11000061035156
2017-11-13,120.38999938964844
2017-11-14,123.05999755859375
2017-11-15,122.26000213623047
2017-11-16,124.37999725341797
2017-11-17,125.4800033569336
2017-11-20,125.91000366210938
2017-11-21,127.62000274658203
2017-11-22,126.38999938964844
2017-11-24,126.5
2017-11-27,126.93000030517578
2017-11-28,126.9000015258789
2017-11-29,126.48999786376953
2017-11-30,127.0
2017-12-01,126.86000061035156
2017-12-04,127.7300033569336
2017-12-05,127.52999877929688
2017-12-06,127.30000305175781
2017-12-07,127.8499984741211
2017-12-08,129.32000732421875
2017-12-11,128.57000732421875
2017-12-12,128.75999450683594
2017-12-13,128.47000122070312
2017-12-14,127.72000122070312
2017-12-15,129.82000732421875
2017-12-18,133.33999633789062
2017-12-19,133.13999938964844
2017-12-20,133.83999633789062
2017-12-21,133.9499969482422
2017-12-22,133.97000122070312
2017-12-26,133.3000030517578
2017-12-27,136.25
2017-12-28,136.57000732421875
2017-12-29,135.72999572753906
2018-01-02,133.75
2018-01-03,136.4499969482422
2018-01-04,135.6999969482422
2018-01-05,134.39999389648438
2018-01-08,136.33999633789062
2018-01-09,137.7100067138672
2018-01-10,137.6999969482422
2018-01-11,139.42999267578125
2018-01-12,139.77999877929688
2018-01-16,139.1199951171875
2018-01-17,142.0
2018-01-18,141.1300048828125
2018-01-19,144.07000732421875
2018-01-22,143.80999755859375
2018-01-23,145.8000030517578
2018-01-24,144.38999938964844
2018-01-25,145.5
2018-01-26,147.13999938964844
2018-01-29,147.99000549316406
2018-01-30,147.27000427246094
2018-01-31,147.33999633789062
2018-02-01,147.52000427246094
2018-02-02,141.1699981689453
2018-02-05,136.33999633789062
2018-02-06,140.02999877929688
2018-02-07,139.63999938964844
2018-02-08,133.8800048828125
2018-02-09,136.2899932861328
2018-02-12,139.10000610351562
2018-02-13,140.61000061035156
2018-02-14,145.24000549316406
2018-02-15,141.2899932861328
2018-02-16,138.5
2018-02-20,140.44000244140625
2018-02-21,141.9600067138672
2018-02-22,140.60000610351562
2018-02-23,142.1699981689453
2018-02-26,141.35000610351562
2018-02-27,138.1199951171875
2018-02-28,141.2100067138672
2018-03-01,137.5399932861328
2018-03-02,139.5800018310547
2018-03-05,135.72999572753906
2018-03-06,137.61000061035156
2018-03-07,138.97999572753906
2018-03-08,139.35000610351562
2018-03-09,143.2899932861328
2018-03-12,141.80999755859375
2018-03-13,141.75
2018-03-14,141.42999267578125
2018-03-15,141.72999572753906
2018-03-16,141.05999755859375
2018-03-19,139.82000732421875
2018-03-20,140.5500030517578
2018-03-21,140.4199981689453
2018-03-22,137.25
2018-03-23,133.75999450683594
2018-03-26,138.9199981689453
2018-03-27,135.58999633789062
2018-03-28,133.89999389648438
2018-03-29,135.97999572753906
2018-04-02,132.07000732421875
2018-04-03,132.5
2018-04-04,135.80999755859375
2018-04-05,134.44000244140625
2018-04-06,130.92999267578125
2018-04-09,130.72000122070312
2018-04-10,129.83999633789062
2018-04-11,132.02999877929688
2018-04-12,133.00999450683594
2018-04-13,131.05999755859375
2018-04-16,133.47000122070312
2018-04-17,136.80999755859375
2018-04-18,138.30999755859375
2018-04-19,137.6199951171875
2018-04-20,137.47999572753906
2018-04-23,137.6300048828125
2018-04-24,136.89999389648438
2018-04-25,137.24000549316406
2018-04-26,137.75999450683594
2018-04-27,137.4199981689453
2018-04-30,136.67999267578125
2018-05-01,137.60000610351562
2018-05-02,134.16000366210938
2018-05-03,134.63999938964844
2018-05-04,135.85000610351562
2018-05-07,136.63999938964844
2018-05-08,139.30999755859375
2018-05-09,137.89999389648438
2018-05-10,138.57000732421875
2018-05-11,139.82000732421875
2018-05-14,139.35000610351562
2018-05-15,138.86000061035156
2018-05-16,140.44000244140625
2018-05-17,138.2899932861328
2018-05-18,138.52000427246094
2018-05-21,138.8000030517578
2018-05-22,137.77999877929688
2018-05-23,137.58999633789062
2018-05-24,137.8699951171875
2018-05-25,137.97000122070312
2018-05-29,134.5500030517578
2018-05-30,136.27000427246094
2018-05-31,135.36000061035156
2018-06-01,138.33999633789062
2018-06-04,138.69000244140625
2018-06-05,138.22000122070312
2018-06-06,141.57000732421875
2018-06-07,139.44000244140625
2018-06-08,138.3800048828125
2018-06-11,139.13999938964844
2018-06-12,139.86000061035156
2018-06-13,138.35000610351562
2018-06-14,138.75
2018-06-15,138.8300018310547
2018-06-18,138.6699981689453
2018-06-19,136.5800018310547
2018-06-20,135.99000549316406
2018-06-21,133.72999572753906
2018-06-22,132.61000061035156
2018-06-25,129.10000610351562
2018-06-26,129.42999267578125
2018-06-27,126.94000244140625
2018-06-28,125.26000213623047
2018-06-29,126.5999984741211
2018-07-02,126.48999786376953
2018-07-03,124.5199966430664
2018-07-05,126.48999786376953
2018-07-06,127.66000366210938
2018-07-09,130.16000366210938
2018-07-10,130.72999572753906
2018-07-11,129.85000610351562
2018-07-12,130.77000427246094
2018-07-13,131.00999450683594
2018-07-16,130.7899932861328
2018-07-17,130.4499969482422
2018-07-18,133.1300048828125
2018-07-19,133.1999969482422
2018-07-20,133.0500030517578
2018-07-23,132.02999877929688
2018-07-24,130.02000427246094
2018-07-25,131.5
2018-07-26,130.97000122070312
2018-07-27,128.5500030517578
2018-07-30,125.91000366210938
2018-07-31,127.83999633789062
2018-08-01,127.87000274658203
2018-08-02,129.1300048828125
2018-08-03,128.19000244140625
2018-08-06,129.27999877929688
2018-08-07,124.43000030517578
2018-08-08,121.62999725341797
2018-08-09,120.79000091552734
2018-08-10,120.16000366210938
2018-08-13,120.45999908447266
2018-08-14,121.61000061035156
2018-08-15,120.43000030517578
2018-08-16,122.1500015258789
2018-08-17,123.8499984741211
2018-08-20,124.4000015258789
2018-08-21,125.16000366210938
2018-08-22,123.70999908447266
2018-08-23,122.18000030517578
2018-08-24,123.11000061035156
2018-08-27,124.29000091552734
2018-08-28,124.68000030517578
2018-08-29,126.94999694824219
2018-08-30,126.20999908447266
2018-08-31,126.47000122070312
2018-09-04,126.55000305175781
2018-09-05,125.01000213623047
2018-09-06,124.9800033569336
2018-09-07,126.61000061035156
2018-09-10,127.68000030517578
2018-09-11,127.3499984741211
2018-09-12,127.56999969482422
2018-09-13,129.5399932861328
2018-09-14,130.42999267578125
2018-09-17,129.77000427246094
2018-09-18,129.80999755859375
2018-09-19,131.22999572753906
2018-09-20,132.17999267578125
2018-09-21,130.89999389648438
2018-09-24,130.24000549316406
2018-09-25,129.27000427246094
2018-09-26,130.97999572753906
2018-09-27,133.4199981689453
2018-09-28,132.02999877929688
2018-10-01,128.35000610351562
2018-10-02,125.97000122070312
2018-10-03,124.58999633789062
2018-10-04,122.19999694824219
2018-10-05,121.44999694824219
2018-10-08,120.56999969482422
2018-10-09,119.7699966430664
2018-10-10,116.4800033569336
2018-10-11,114.62999725341797
2018-10-12,117.48999786376953
2018-10-15,115.51000213623047
2018-10-16,117.94999694824219
2018-10-17,117.95999908447266
2018-10-18,115.29000091552734
2018-10-19,112.04000091552734
2018-10-22,111.48999786376953
2018-10-23,112.3499984741211
2018-10-24,107.12999725341797
2018-10-25,111.54000091552734
2018-10-26,112.7300033569336
2018-10-29,112.77999877929688
2018-10-30,115.2699966430664
2018-10-31,116.88999938964844
2018-11-01,121.08999633789062
2018-11-02,120.93000030517578
2018-11-05,120.68000030517578
2018-11-06,114.55000305175781
2018-11-07,116.13999938964844
2018-11-08,116.91000366210938
2018-11-09,117.04000091552734
2018-11-12,115.06999969482422
2018-11-13,116.55000305175781
2018-11-14,116.30000305175781
2018-11-15,118.30999755859375
2018-11-16,118.6500015258789
2018-11-19,116.5
2018-11-20,115.55999755859375
2018-11-21,117.16999816894531
2018-11-23,117.26000213623047
2018-11-26,119.9000015258789
2018-11-27,119.97000122070312
2018-11-28,122.19000244140625
2018-11-29,121.83999633789062
2018-11-30,115.02999877929688
2018-12-03,119.52999877929688
2018-12-04,113.5
2018-12-06,115.31999969482422
2018-12-07,111.25
2018-12-10,110.80999755859375
2018-12-11,110.02999877929688
2018-12-12,110.06999969482422
2018-12-13,108.8499984741211
2018-12-14,107.66000366210938
2018-12-17,107.66000366210938
2018-12-18,108.23999786376953
2018-12-19,106.38999938964844
2018-12-20,104.19000244140625
2018-12-21,102.87999725341797
2018-12-24,100.98999786376953
2018-12-26,105.58000183105469
2018-12-27,106.62999725341797
2018-12-28,107.23999786376953
2018-12-31,108.55999755859375
2019-01-02,107.45999908447266
2019-01-03,101.73999786376953
2019-01-04,107.80999755859375
2019-01-07,108.01000213623047
2019-01-08,109.76000213623047
2019-01-09,109.19999694824219
2019-01-10,110.05000305175781
2019-01-11,109.41999816894531
2019-01-14,108.12999725341797
2019-01-15,110.18000030517578
2019-01-16,109.27999877929688
2019-01-17,108.47000122070312
2019-01-18,109.05000305175781
2019-01-22,107.26000213623047
2019-01-23,108.08999633789062
2019-01-24,108.23999786376953
2019-01-25,109.8499984741211
2019-01-28,110.52999877929688
2019-01-29,111.12000274658203
2019-01-30,113.63999938964844
2019-01-31,114.52999877929688
2019-02-01,114.56999969482422
2019-02-04,115.6500015258789
2019-02-05,116.91000366210938
2019-02-06,117.2699966430664
2019-02-07,115.5199966430664
2019-02-08,115.4800033569336
2019-02-11,115.6500015258789
2019-02-12,114.73999786376953
2019-02-13,118.86000061035156
2019-02-14,118.62000274658203
2019-02-15,121.05000305175781
2019-02-19,122.02999877929688
2019-02-20,126.97000122070312
2019-02-21,127.37000274658203
2019-02-22,128.83999633789062
2019-02-25,128.47999572753906
2019-02-26,128.57000732421875
2019-02-27,126.93000030517578
2019-02-28,125.2699966430664
2019-03-01,124.44999694824219
2019-03-04,123.94000244140625
2019-03-05,125.22000122070312
2019-03-06,125.12000274658203
2019-03-07,122.22000122070312
2019-03-08,120.69999694824219
2019-03-11,120.25
2019-03-12,120.69000244140625
2019-03-13,120.19000244140625
2019-03-14,119.62000274658203
2019-03-15,122.31999969482422
2019-03-18,124.95999908447266
2019-03-19,125.75
2019-03-20,123.66999816894531
2019-03-21,125.05999755859375
2019-03-22,124.5
2019-03-25,123.66000366210938
2019-03-26,123.55999755859375
2019-03-27,122.16999816894531
2019-03-28,124.08000183105469
2019-03-29,125.08999633789062
