Date,SPG
2019-03-20,118.25527954101562
2019-03-21,121.13790893554688
2019-03-22,120.74362182617188
2019-03-25,121.00191497802734
2019-03-26,123.21829223632812
2019-03-27,123.12992858886719
2019-03-28,124.65956115722656
2019-03-29,123.87776184082031
2019-04-01,124.36724853515625
2019-04-02,124.61200714111328
2019-04-03,124.39449310302734
2019-04-04,124.99272918701172
2019-04-05,125.63858795166016
2019-04-08,124.73435974121094
2019-04-09,124.12249755859375
2019-04-10,125.72699737548828
2019-04-11,125.23747253417969
2019-04-12,126.12811279296875
2019-04-15,125.43465423583984
2019-04-16,120.39006805419922
2019-04-17,120.63483428955078
2019-04-18,121.05633544921875
2019-04-22,118.09892272949219
2019-04-23,120.07049560546875
2019-04-24,121.11749267578125
2019-04-25,120.91352844238281
2019-04-26,121.43023681640625
2019-04-29,119.4858627319336
2019-04-30,118.09213256835938
2019-05-01,120.8455810546875
2019-05-02,120.87958526611328
2019-05-03,121.97417449951172
2019-05-06,121.09033966064453
2019-05-07,118.31647491455078
2019-05-08,117.50746154785156
2019-05-09,118.13972473144531
2019-05-10,119.11871337890625
2019-05-13,118.97594451904297
2019-05-14,119.8257827758789
2019-05-15,120.33564758300781
2019-05-16,120.58325958251953
2019-05-17,119.99864196777344
2019-05-20,117.31609344482422
2019-05-21,118.85687255859375
2019-05-22,118.08648681640625
2019-05-23,117.94891357421875
2019-05-24,117.84574890136719
2019-05-28,115.6171646118164
2019-05-29,112.77645111083984
2019-05-30,112.15052032470703
2019-05-31,111.49018859863281
2019-06-03,111.2012939453125
2019-06-04,111.50395202636719
2019-06-05,113.45738220214844
2019-06-06,112.54945373535156
2019-06-07,112.38436126708984
2019-06-10,111.00873565673828
2019-06-11,111.88910675048828
2019-06-12,111.80659484863281
2019-06-13,112.6801528930664
2019-06-14,112.06107330322266
2019-06-17,114.55101776123047
2019-06-18,114.26903533935547
2019-06-19,113.67748260498047
2019-06-20,113.38858795166016
2019-06-21,112.8658447265625
2019-06-24,111.44892120361328
2019-06-25,111.07746887207031
2019-06-26,109.55052947998047
2019-06-27,110.00450897216797
2019-06-28,109.88755798339844
2019-07-01,109.1172103881836
2019-07-02,111.39390563964844
2019-07-03,113.51240539550781
2019-07-05,112.08860778808594
2019-07-08,112.99651336669922
2019-07-09,113.16847229003906
2019-07-10,112.7214126586914
2019-07-11,111.80659484863281
2019-07-12,111.60710906982422
2019-07-15,111.84100341796875
2019-07-16,111.44200134277344
2019-07-17,110.14894104003906
2019-07-18,109.63304901123047
2019-07-19,107.60396575927734
2019-07-22,106.7029037475586
2019-07-23,108.84894561767578
2019-07-24,109.48172760009766
2019-07-25,108.8970718383789
2019-07-26,108.90396118164062
2019-07-29,109.80502319335938
2019-07-30,110.19707489013672
2019-07-31,111.56584930419922
2019-08-01,108.31932067871094
2019-08-02,109.53672790527344
2019-08-05,106.4415283203125
2019-08-06,105.55422973632812
2019-08-07,105.59552001953125
2019-08-08,106.71666717529297
2019-08-09,106.57910919189453
2019-08-12,105.26536560058594
2019-08-13,106.86112213134766
2019-08-14,104.63255310058594
2019-08-15,103.1469497680664
2019-08-16,103.6491470336914
2019-08-19,104.5906982421875
2019-08-20,102.88890075683594
2019-08-21,102.79125213623047
2019-08-22,103.71187591552734
2019-08-23,101.84970092773438
2019-08-26,102.51226806640625
2019-08-27,101.4591293334961
2019-08-28,102.20539093017578
2019-08-29,103.37712860107422
2019-08-30,103.8792953491211
2019-09-03,104.27684020996094
2019-09-04,104.72319793701172
2019-09-05,104.6604232788086
2019-09-06,105.49041748046875
2019-09-09,110.34471893310547
2019-09-10,112.44403839111328
2019-09-11,110.10757446289062
2019-09-12,108.29418182373047
2019-09-13,107.35958862304688
2019-09-16,107.680419921875
2019-09-17,107.52700805664062
2019-09-18,108.67781066894531
2019-09-19,107.84086608886719
2019-09-20,108.13377380371094
2019-09-23,108.07099151611328
2019-09-24,107.4084243774414
2019-09-25,107.24104309082031
2019-09-26,108.5383071899414
2019-09-27,110.17034149169922
2019-09-30,108.5592041015625
2019-10-01,106.26458740234375
2019-10-02,104.03971862792969
2019-10-03,102.87494659423828
2019-10-04,103.22367095947266
2019-10-07,103.37712860107422
2019-10-08,101.73809051513672
2019-10-09,101.8147964477539
2019-10-10,102.65876770019531
2019-10-11,103.64215087890625
2019-10-14,103.6770248413086
2019-10-15,103.8443832397461
2019-10-16,103.72586059570312
2019-10-17,103.78864288330078
2019-10-18,104.56278991699219
2019-10-21,106.82952880859375
2019-10-22,107.76412200927734
2019-10-23,107.88966369628906
2019-10-24,107.71529388427734
2019-10-25,108.4964828491211
2019-10-28,107.29682159423828
2019-10-29,106.62030029296875
2019-10-30,105.44158172607422
2019-10-31,105.09285736083984
2019-11-01,107.4781494140625
2019-11-04,110.24012756347656
2019-11-05,109.08928680419922
2019-11-06,108.16168212890625
2019-11-07,108.78241729736328
2019-11-08,107.75019073486328
2019-11-11,108.39883422851562
2019-11-12,107.12944030761719
2019-11-13,107.64555358886719
2019-11-14,108.58596801757812
2019-11-15,108.8900146484375
2019-11-18,108.68495178222656
2019-11-19,106.6556396484375
2019-11-20,104.81017303466797
2019-11-21,103.59400177001953
2019-11-22,104.43540954589844
2019-11-25,105.5243148803711
2019-11-26,106.58492279052734
2019-11-27,106.9243392944336
2019-11-29,106.91727447509766
2019-12-02,105.25566101074219
2019-12-03,104.7323989868164
2019-12-04,105.45362091064453
2019-12-05,105.00108337402344
2019-12-06,104.8172607421875
2019-12-09,105.91321563720703
2019-12-10,105.38288879394531
2019-12-11,102.80912017822266
2019-12-12,101.8263168334961
2019-12-13,102.06673431396484
2019-12-16,102.9364242553711
2019-12-17,102.28591918945312
2019-12-18,102.06673431396484
2019-12-19,102.77377319335938
2019-12-20,102.872802734375
2019-12-23,102.5051040649414
2019-12-24,103.07077026367188
2019-12-26,103.6717758178711
2019-12-27,104.3576431274414
2019-12-30,104.3576431274414
2019-12-31,105.32632446289062
2020-01-02,102.5899429321289
2020-01-03,102.77377319335938
2020-01-06,103.3111572265625
2020-01-07,102.13740539550781
2020-01-08,102.80912017822266
2020-01-09,101.98184204101562
2020-01-10,102.3778076171875
2020-01-13,102.73136901855469
2020-01-14,104.03238677978516
2020-01-15,104.01116943359375
2020-01-16,105.02935028076172
2020-01-17,104.48493194580078
2020-01-21,105.4323959350586
2020-01-22,103.240478515625
2020-01-23,104.11723327636719
2020-01-24,102.39904022216797
2020-01-27,100.14347076416016
2020-01-28,98.98384094238281
2020-01-29,99.01213073730469
2020-01-30,96.48080444335938
2020-01-31,94.14743041992188
2020-02-03,93.89995574951172
2020-02-04,97.07473754882812
2020-02-05,99.3232650756836
2020-02-06,99.5989990234375
2020-02-07,99.71215057373047
2020-02-10,101.15458679199219
2020-02-11,100.4616470336914
2020-02-12,98.40406036376953
2020-02-13,99.5455322265625
2020-02-14,99.7322006225586
2020-02-18,99.91168212890625
2020-02-19,98.36096954345703
2020-02-20,100.88802337646484
2020-02-21,102.12283325195312
2020-02-24,101.0675048828125
2020-02-25,97.11898803710938
2020-02-26,94.92933654785156
2020-02-27,90.31320190429688
2020-02-28,88.36046600341797
2020-03-02,91.3326187133789
2020-03-03,87.92255401611328
2020-03-04,88.6548080444336
2020-03-05,86.0775146484375
2020-03-06,85.47445678710938
2020-03-09,73.97354125976562
2020-03-10,80.00399017333984
2020-03-11,72.86796569824219
2020-03-12,59.938385009765625
2020-03-13,64.44684600830078
2020-03-16,47.23134994506836
2020-03-17,42.25623321533203
2020-03-18,32.248558044433594
2020-03-19,40.016353607177734
2020-03-20,34.56024169921875
2020-03-23,36.01041030883789
2020-03-24,39.29126739501953
2020-03-25,44.75455856323242
2020-03-26,44.58226776123047
2020-03-27,41.76087188720703
2020-03-30,40.396854400634766
2020-03-31,39.38459014892578
2020-04-01,33.77052307128906
2020-04-02,31.59525489807129
2020-04-03,33.540802001953125
2020-04-06,38.81026077270508
2020-04-07,43.7064208984375
2020-04-08,45.16377258300781
2020-04-09,48.93998718261719
2020-04-13,46.879581451416016
2020-04-14,48.638458251953125
2020-04-15,43.950504302978516
2020-04-16,38.121070861816406
2020-04-17,40.289161682128906
2020-04-20,38.6451416015625
2020-04-21,38.45130920410156
2020-04-22,37.66160583496094
2020-04-23,38.1569709777832
2020-04-24,36.96522521972656
2020-04-27,41.05732727050781
2020-04-28,45.46530532836914
2020-04-29,49.392276763916016
2020-04-30,47.93490219116211
2020-05-01,45.371971130371094
2020-05-04,45.23556900024414
2020-05-05,43.469505310058594
2020-05-06,40.016353607177734
2020-05-07,40.92092514038086
2020-05-08,41.653194427490234
2020-05-11,39.542537689208984
2020-05-12,39.15485763549805
2020-05-13,36.735504150390625
2020-05-14,37.008304595947266
2020-05-15,36.843196868896484
2020-05-18,40.85631561279297
2020-05-19,40.82758712768555
2020-05-20,39.966102600097656
2020-05-21,40.203006744384766
2020-05-22,39.19076156616211
2020-05-26,42.536216735839844
2020-05-27,45.36478805541992
2020-05-28,42.89517593383789
2020-05-29,41.4234619140625
2020-06-01,44.22330856323242
2020-06-02,45.551448822021484
2020-06-03,52.32135009765625
2020-06-04,55.08530044555664
2020-06-05,63.60691833496094
2020-06-08,68.56048583984375
2020-06-09,62.0777702331543
2020-06-10,59.59378433227539
2020-06-11,51.63215637207031
2020-06-12,54.546871185302734
2020-06-15,53.40538787841797
2020-06-16,54.21662139892578
2020-06-17,51.452667236328125
2020-06-18,50.94295120239258
2020-06-19,48.186180114746094
2020-06-22,49.21279525756836
2020-06-23,50.347084045410156
2020-06-24,46.74317932128906
2020-06-25,46.621131896972656
2020-06-26,44.43868637084961
2020-06-29,48.91126251220703
2020-06-30,49.09075927734375
2020-07-01,50.117347717285156
2020-07-02,49.39944076538086
2020-07-06,49.485591888427734
2020-07-07,47.33185958862305
2020-07-08,47.17392349243164
2020-07-09,44.691097259521484
2020-07-10,46.85899353027344
2020-07-13,46.64658737182617
2020-07-14,45.357574462890625
2020-07-15,48.77055358886719
2020-07-16,46.06800079345703
2020-07-17,45.7017936706543
2020-07-20,44.25164794921875
2020-07-21,44.63981628417969
2020-07-22,45.430809020996094
2020-07-23,45.26235580444336
2020-07-24,44.361515045166016
2020-07-27,45.37954330444336
2020-07-28,46.97617721557617
2020-07-29,48.03815460205078
2020-07-30,46.59531784057617
2020-07-31,45.66517639160156
2020-08-03,44.69841003417969
2020-08-04,46.133914947509766
2020-08-05,45.775047302246094
2020-08-06,44.82292556762695
2020-08-07,45.54798889160156
2020-08-10,47.95027542114258
2020-08-11,49.180702209472656
2020-08-12,49.678741455078125
2020-08-13,48.353084564208984
2020-08-14,49.935081481933594
2020-08-17,49.935081481933594
2020-08-18,47.70124816894531
2020-08-19,46.7857551574707
2020-08-20,47.510833740234375
2020-08-21,47.254486083984375
2020-08-24,50.1694450378418
2020-08-25,50.279300689697266
2020-08-26,48.565486907958984
2020-08-27,49.48830795288086
2020-08-28,51.15085983276367
2020-08-31,49.693389892578125
2020-09-01,49.21731948852539
2020-09-02,49.686065673828125
2020-09-03,49.80324935913086
2020-09-04,51.44382095336914
2020-09-08,51.30467224121094
2020-09-09,50.43311309814453
2020-09-10,48.477603912353516
2020-09-11,46.98350524902344
2020-09-14,49.65676498413086
2020-09-15,52.05171585083008
2020-09-16,54.28554916381836
2020-09-17,52.644954681396484
2020-09-18,51.14353942871094
2020-09-21,47.510833740234375
2020-09-22,47.68661117553711
2020-09-23,46.06067657470703
2020-09-24,46.016746520996094
2020-09-25,46.56602478027344
2020-09-28,48.18463134765625
2020-09-29,46.86631393432617
2020-09-30,47.37167739868164
2020-10-01,48.72661209106445
2020-10-02,49.94972610473633
2020-10-05,50.35987854003906
2020-10-06,51.25340270996094
2020-10-07,52.022403717041016
2020-10-08,52.27607727050781
2020-10-09,50.52284622192383
2020-10-12,50.74665451049805
2020-10-13,49.10533905029297
2020-10-14,49.03074264526367
2020-10-15,48.58310317993164
2020-10-16,48.359291076660156
2020-10-19,47.68037414550781
2020-10-20,48.0907096862793
2020-10-21,47.90419387817383
2020-10-22,49.50074768066406
2020-10-23,49.89616394042969
2020-10-26,48.25484085083008
2020-10-27,46.24048614501953
2020-10-28,45.330299377441406
2020-10-29,47.307350158691406
2020-10-30,46.85972213745117
2020-11-02,48.277225494384766
2020-11-03,48.48611831665039
2020-11-04,46.464317321777344
2020-11-05,47.352115631103516
2020-11-06,46.150962829589844
2020-11-09,59.01295852661133
2020-11-10,58.81897735595703
2020-11-11,54.76789474487305
2020-11-12,51.582252502441406
2020-11-13,55.73030471801758
2020-11-16,58.908512115478516
2020-11-17,58.908512115478516
2020-11-18,57.1552734375
2020-11-19,60.154396057128906
2020-11-20,60.51998519897461
2020-11-23,63.720558166503906
2020-11-24,66.24223327636719
2020-11-25,65.04854583740234
2020-11-27,63.82500076293945
2020-11-30,61.601776123046875
2020-12-01,63.407203674316406
2020-12-02,65.09330749511719
2020-12-03,66.8689193725586
2020-12-04,70.06204223632812
2020-12-07,66.67493438720703
2020-12-08,67.22702026367188
2020-12-09,67.77162170410156
2020-12-10,67.47322082519531
2020-12-11,65.57823944091797
2020-12-14,65.1455307006836
2020-12-15,66.95097351074219
2020-12-16,65.86174774169922
2020-12-17,66.42127227783203
2020-12-18,63.73548126220703
2020-12-21,62.407508850097656
2020-12-22,62.45973587036133
2020-12-23,63.3918571472168
2020-12-24,63.937477111816406
2020-12-28,64.77867889404297
2020-12-29,63.1190299987793
2020-12-30,63.634361267089844
2020-12-31,64.62709045410156
2021-01-04,62.75526809692383
2021-01-05,63.02809143066406
2021-01-06,64.46797180175781
2021-01-07,64.51343536376953
2021-01-08,65.54407501220703
2021-01-11,63.005367279052734
2021-01-12,64.74078369140625
2021-01-13,67.34767150878906
2021-01-14,71.95523834228516
2021-01-15,70.47750091552734
2021-01-19,70.22742462158203
2021-01-20,72.21289825439453
2021-01-21,71.62181091308594
2021-01-22,72.36447143554688
2021-01-25,73.87255096435547
2021-01-26,75.06233215332031
2021-01-27,73.23597717285156
2021-01-28,73.895263671875
2021-01-29,70.42444610595703
2021-02-01,70.43201446533203
2021-02-02,70.06826782226562
2021-02-03,70.76545715332031
2021-02-04,72.11438751220703
2021-02-05,73.31932067871094
2021-02-08,74.97896575927734
2021-02-09,77.7146987915039
2021-02-10,80.49588775634766
2021-02-11,82.80725860595703
2021-02-12,82.79969024658203
2021-02-16,83.34532928466797
2021-02-17,82.01913452148438
2021-02-18,80.72325134277344
2021-02-19,82.92851257324219
2021-02-22,85.45962524414062
2021-02-23,87.24052429199219
2021-02-24,90.18086242675781
2021-02-25,87.01316833496094
2021-02-26,85.57331085205078
2021-03-01,86.33113861083984
2021-03-02,84.63360595703125
2021-03-03,86.3841781616211
2021-03-04,83.44383239746094
2021-03-05,84.24712371826172
2021-03-08,84.64875793457031
2021-03-09,84.1182861328125
2021-03-10,86.6266860961914
2021-03-11,87.7861328125
2021-03-12,89.30937957763672
2021-03-15,91.7041015625
2021-03-16,88.80921173095703
2021-03-17,89.60493469238281
2021-03-18,88.52882385253906
2021-03-19,88.4303207397461
2021-03-22,87.33903503417969
2021-03-23,83.67118835449219
2021-03-24,82.90577697753906
2021-03-25,86.11894989013672
2021-03-26,86.8995132446289
2021-03-29,86.2477798461914
2021-03-30,87.44512939453125
2021-03-31,86.21744537353516
2021-04-01,87.3011703491211
2021-04-05,87.1874771118164
2021-04-06,88.27875518798828
2021-04-07,88.67280578613281
2021-04-08,87.61526489257812
2021-04-09,88.82608032226562
2021-04-12,87.92947387695312
2021-04-13,86.88725280761719
2021-04-14,87.17847442626953
2021-04-15,87.7991943359375
2021-04-16,89.75334930419922
2021-04-19,89.32420349121094
2021-04-20,87.56163024902344
2021-04-21,90.14418029785156
2021-04-22,88.62681579589844
2021-04-23,89.60006713867188
2021-04-26,92.0906753540039
2021-04-27,93.76895904541016
2021-04-28,94.33604431152344
2021-04-29,94.51231384277344
2021-04-30,93.29381561279297
2021-05-03,94.41266632080078
2021-05-04,93.00261688232422
2021-05-05,92.66543579101562
2021-05-06,94.1980972290039
2021-05-07,95.7461166381836
2021-05-10,97.1331787109375
2021-05-11,93.98350524902344
2021-05-12,90.13651275634766
2021-05-13,90.42005157470703
2021-05-14,93.63101959228516
2021-05-17,93.67699432373047
2021-05-18,93.92986297607422
2021-05-19,93.69996643066406
2021-05-20,93.92986297607422
2021-05-21,93.7842788696289
2021-05-24,95.51618194580078
2021-05-25,95.33226776123047
2021-05-26,97.09485626220703
2021-05-27,98.31333923339844
2021-05-28,98.46659088134766
2021-06-01,102.834716796875
2021-06-02,103.60103607177734
2021-06-03,102.73507690429688
2021-06-04,101.36335754394531
2021-06-07,102.68911743164062
2021-06-08,103.99954986572266
2021-06-09,103.90757751464844
2021-06-10,103.10292053222656
2021-06-11,102.8653564453125
2021-06-14,102.13733673095703
2021-06-15,100.61231994628906
2021-06-16,100.18318939208984
2021-06-17,98.59687805175781
2021-06-18,96.04497528076172
2021-06-21,100.77327728271484
2021-06-22,99.81536102294922
2021-06-23,101.31736755371094
2021-06-24,100.0988998413086
2021-06-25,100.4437484741211
2021-06-28,99.77703857421875
2021-06-29,100.3824462890625
2021-06-30,99.99162292480469
2021-07-01,101.89722442626953
2021-07-02,100.41765594482422
2021-07-06,98.8760986328125
2021-07-07,97.44300842285156
2021-07-08,96.90074920654297
2021-07-09,100.46414947509766
2021-07-12,100.9134292602539
2021-07-13,98.07823181152344
2021-07-14,98.72891235351562
2021-07-15,98.02400970458984
2021-07-16,96.44371032714844
2021-07-19,90.7810287475586
2021-07-20,97.3190689086914
2021-07-21,99.10076141357422
2021-07-22,96.90850830078125
2021-07-23,96.17257690429688
2021-07-26,98.4035873413086
2021-07-27,97.50495910644531
2021-07-28,97.00146484375
2021-07-29,97.54371643066406
2021-07-30,98.00850677490234
2021-08-02,97.85356903076172
2021-08-03,100.34793853759766
2021-08-04,99.69723510742188
2021-08-05,103.82610321044922
2021-08-06,104.7324447631836
2021-08-09,102.91976928710938
2021-08-10,102.3387680053711
2021-08-11,103.42327880859375
2021-08-12,103.68668365478516
2021-08-13,103.54723358154297
2021-08-16,101.45569610595703
2021-08-17,99.24018859863281
2021-08-18,99.15498352050781
2021-08-19,99.51131439208984
2021-08-20,99.75145721435547
2021-08-23,100.2859878540039
2021-08-24,102.68738555908203
2021-08-25,102.67189025878906
2021-08-26,101.5099105834961
2021-08-27,103.562744140625
2021-08-30,103.34584045410156
2021-08-31,104.15147399902344
2021-09-01,105.20498657226562
2021-09-02,105.67752838134766
2021-09-03,105.15850067138672
2021-09-07,104.25215911865234
2021-09-08,103.51579284667969
2021-09-09,102.34073638916016
2021-09-10,100.19425964355469
2021-09-13,102.71672821044922
2021-09-14,101.49467468261719
2021-09-15,102.740234375
2021-09-16,103.93097686767578
2021-09-17,102.83425903320312
2021-09-20,101.46336364746094
2021-09-21,102.13705444335938
2021-09-22,104.69088745117188
2021-09-23,105.85027313232422
2021-09-24,104.8553695678711
2021-09-27,105.09036254882812
2021-09-28,104.74571990966797
2021-09-29,104.8553695678711
2021-09-30,101.81584930419922
2021-10-01,104.29917907714844
2021-10-04,103.60196685791016
2021-10-05,102.92825317382812
2021-10-06,103.88396453857422
2021-10-07,104.98072052001953
2021-10-08,103.46878051757812
2021-10-11,103.89180755615234
2021-10-12,105.57608032226562
2021-10-13,107.44052124023438
2021-10-14,109.1482925415039
2021-10-15,109.84549713134766
2021-10-18,113.22187805175781
2021-10-19,111.89796447753906
2021-10-20,113.55873107910156
2021-10-21,112.77532196044922
2021-10-22,113.6997299194336
2021-10-25,115.02366638183594
2021-10-26,114.66327667236328
2021-10-27,112.75181579589844
2021-10-28,115.25081634521484
2021-10-29,114.82781219482422
2021-11-01,117.00558471679688
2021-11-02,124.54953002929688
2021-11-03,130.22906494140625
2021-11-04,129.8138427734375
2021-11-05,133.56622314453125
2021-11-08,131.1299285888672
2021-11-09,131.20826721191406
2021-11-10,128.4507598876953
2021-11-11,129.60232543945312
2021-11-12,129.1009521484375
2021-11-15,130.26817321777344
2021-11-16,129.1558074951172
2021-11-17,131.20826721191406
2021-11-18,132.68885803222656
2021-11-19,130.6207275390625
2021-11-22,131.5999755859375
2021-11-23,132.4146728515625
2021-11-24,132.4146728515625
2021-11-26,125.71678161621094
2021-11-29,125.2937240600586
2021-11-30,119.73175048828125
2021-12-01,115.72088623046875
2021-12-02,118.96402740478516
2021-12-03,116.87242126464844
2021-12-06,119.54373168945312
2021-12-07,122.40306854248047
2021-12-08,123.34314727783203
2021-12-09,120.5247573852539
2021-12-10,120.66727447509766
2021-12-13,119.62226867675781
2021-12-14,119.48768615722656
2021-12-15,120.36643981933594
2021-12-16,120.06559753417969
2021-12-17,119.3293228149414
2021-12-20,115.79846954345703
2021-12-21,122.29020690917969
2021-12-22,123.12934112548828
2021-12-23,123.073974609375
2021-12-27,125.42522430419922
2021-12-28,124.90274047851562
2021-12-29,125.68647003173828
2021-12-30,126.69981384277344
2021-12-31,126.48606872558594
2022-01-03,126.90567779541016
2022-01-04,129.02737426757812
2022-01-05,127.48359680175781
2022-01-06,129.1698760986328
2022-01-07,127.67359924316406
2022-01-10,127.36483764648438
2022-01-11,128.11695861816406
2022-01-12,128.1960906982422
2022-01-13,129.0352783203125
2022-01-14,123.26395416259766
2022-01-18,121.83101654052734
2022-01-19,117.63513946533203
2022-01-20,116.7168197631836
2022-01-21,116.34473419189453
2022-01-24,115.66387939453125
2022-01-25,116.20222473144531
2022-01-26,115.25221252441406
2022-01-27,113.91427612304688
2022-01-28,115.90135955810547
2022-01-31,116.53469848632812
2022-02-01,116.66139221191406
2022-02-02,118.39515686035156
2022-02-03,115.23638153076172
2022-02-04,114.93553161621094
2022-02-07,117.8963851928711
2022-02-08,112.44965362548828
2022-02-09,113.2809066772461
2022-02-10,113.98552703857422
2022-02-11,112.28340148925781
2022-02-14,110.75548553466797
2022-02-15,111.87967681884766
2022-02-16,113.89051818847656
2022-02-17,113.7400894165039
2022-02-18,111.58673095703125
2022-02-22,109.2908935546875
2022-02-23,106.1400146484375
2022-02-24,109.10877990722656
2022-02-25,110.59712982177734
2022-02-28,108.90296173095703
2022-03-01,106.55960083007812
2022-03-02,109.86088562011719
2022-03-03,110.3675765991211
2022-03-04,108.37252807617188
2022-03-07,101.54829406738281
2022-03-08,104.018310546875
2022-03-09,106.28726196289062
2022-03-10,106.31932830810547
2022-03-11,104.26686096191406
2022-03-14,102.77560424804688
2022-03-15,103.32881927490234
2022-03-16,105.29309844970703
2022-03-17,105.54964447021484
2022-03-18,104.90023040771484
2022-03-21,103.47314453125
2022-03-22,106.50371551513672
2022-03-23,104.23478698730469
2022-03-24,104.33099365234375
2022-03-25,104.36306762695312
2022-03-28,105.62983703613281
2022-03-29,110.70486450195312
2022-03-30,108.06713104248047
2022-03-31,105.47748565673828
2022-04-01,106.63200378417969
2022-04-04,107.8586654663086
2022-04-05,104.6917724609375
2022-04-06,102.51103210449219
2022-04-07,100.62694549560547
2022-04-08,102.19835662841797
2022-04-11,101.6451644897461
2022-04-12,101.16410827636719
2022-04-13,102.28657531738281
2022-04-14,102.52706909179688
2022-04-18,102.53509521484375
2022-04-19,105.28506469726562
2022-04-20,106.30328369140625
2022-04-21,104.90825653076172
2022-04-22,100.923583984375
2022-04-25,101.2522964477539
2022-04-26,99.52052307128906
2022-04-27,97.91703796386719
2022-04-28,99.74502563476562
2022-04-29,94.60585021972656
2022-05-02,93.67581176757812
2022-05-03,96.90685272216797
2022-05-04,99.88131713867188
2022-05-05,98.08541107177734
2022-05-06,97.34781646728516
2022-05-09,94.75816345214844
2022-05-10,95.46369171142578
2022-05-11,90.60513305664062
2022-05-12,92.69769287109375
2022-05-13,93.6277084350586
2022-05-16,93.69987487792969
2022-05-17,96.81865692138672
2022-05-18,91.13429260253906
2022-05-19,88.22394561767578
2022-05-20,87.26185607910156
2022-05-23,86.40399932861328
2022-05-24,86.4681396484375
2022-05-25,87.54248046875
2022-05-26,89.8194351196289
2022-05-27,91.1823959350586
2022-05-31,91.91999816894531
2022-06-01,89.12992095947266
2022-06-02,90.05193328857422
2022-06-03,88.15180206298828
2022-06-06,87.8872299194336
2022-06-07,90.01985931396484
2022-06-08,87.81372833251953
2022-06-09,84.55744171142578
2022-06-10,82.43273162841797
2022-06-13,79.0868911743164
2022-06-14,78.56588745117188
2022-06-15,79.371826171875
2022-06-16,77.02730560302734
2022-06-17,77.89836120605469
2022-06-21,78.63101959228516
2022-06-22,78.1100082397461
2022-06-23,78.72056579589844
2022-06-24,81.09767150878906
2022-06-27,81.50468444824219
2022-06-28,80.79644775390625
2022-06-29,79.17645263671875
2022-06-30,77.27153015136719
2022-07-01,77.89022064208984
2022-07-05,79.4288101196289
2022-07-06,78.49262237548828
2022-07-07,79.68118286132812
2022-07-08,79.52650451660156
2022-07-11,79.14387512207031
2022-07-12,79.4532241821289
2022-07-13,77.79253387451172
2022-07-14,76.52257537841797
2022-07-15,78.44377899169922
2022-07-18,80.29986572265625
2022-07-19,83.25493621826172
2022-07-20,84.21554565429688
2022-07-21,84.85865783691406
2022-07-22,84.40277099609375
2022-07-25,84.68770599365234
2022-07-26,83.50729370117188
2022-07-27,84.76097106933594
2022-07-28,87.47997283935547
2022-07-29,88.44056701660156
2022-08-01,88.43241119384766
2022-08-02,85.86811065673828
2022-08-03,87.04850006103516
2022-08-04,86.1448974609375
2022-08-05,86.69844055175781
2022-08-08,88.60337829589844
2022-08-09,87.9277114868164
2022-08-10,90.67110443115234
2022-08-11,92.8609619140625
2022-08-12,94.30999755859375
2022-08-15,92.19342041015625
2022-08-16,93.227294921875
2022-08-17,91.85965728759766
2022-08-18,92.25853729248047
2022-08-19,90.36991119384766
2022-08-22,86.8938217163086
2022-08-23,86.97523498535156
2022-08-24,86.84497833251953
2022-08-25,88.11493682861328
2022-08-26,85.35523223876953
2022-08-29,84.37836456298828
2022-08-30,84.4923324584961
2022-08-31,83.01885986328125
2022-09-01,82.48971557617188
2022-09-02,81.83845520019531
2022-09-06,82.25363159179688
2022-09-07,84.22368621826172
2022-09-08,84.91097259521484
2022-09-09,85.92951202392578
2022-09-12,87.15507507324219
2022-09-13,83.1471939086914
2022-09-14,82.83251190185547
2022-09-15,82.42676544189453
2022-09-16,82.55924987792969
2022-09-19,83.03954315185547
2022-09-20,81.41650390625
2022-09-21,79.20553588867188
2022-09-22,76.33211517333984
2022-09-23,74.67595672607422
2022-09-26,72.34077453613281
2022-09-27,73.72367095947266
2022-09-28,76.6219253540039
2022-09-29,73.80647277832031
2022-09-30,74.31988525390625
2022-10-03,75.33841705322266
2022-10-04,79.3877182006836
2022-10-05,79.30489349365234
2022-10-06,78.40229797363281
2022-10-07,76.6302261352539
2022-10-10,76.6219253540039
2022-10-11,78.51823425292969
2022-10-12,77.57422637939453
2022-10-13,79.35457611083984
2022-10-14,79.37942504882812
2022-10-17,82.10380554199219
2022-10-18,81.69804382324219
2022-10-19,81.17635345458984
2022-10-20,81.40821838378906
2022-10-21,83.66886901855469
2022-10-24,84.78678131103516
2022-10-25,87.64361572265625
2022-10-26,87.38693237304688
2022-10-27,88.09908294677734
2022-10-28,90.22723388671875
2022-10-31,90.24380493164062
2022-11-01,94.26824188232422
2022-11-02,92.42162322998047
2022-11-03,93.22486877441406
2022-11-04,95.70082092285156
2022-11-07,96.7773208618164
2022-11-08,95.57659912109375
2022-11-09,93.50641632080078
2022-11-10,99.40232849121094
2022-11-11,99.5348129272461
2022-11-14,97.32386016845703
2022-11-15,99.50169372558594
2022-11-16,95.71737670898438
2022-11-17,95.88301849365234
2022-11-18,97.63023376464844
2022-11-21,97.03402709960938
2022-11-22,98.85578918457031
2022-11-23,99.0462417602539
2022-11-25,99.9488525390625
2022-11-28,95.85816192626953
2022-11-29,97.26588439941406
2022-11-30,98.90547943115234
