Date,HRL
2018-02-16,27.311681747436523
2018-02-20,26.874380111694336
2018-02-21,25.983863830566406
2018-02-22,26.238300323486328
2018-02-23,25.95206069946289
2018-02-26,26.29395294189453
2018-02-27,26.03952407836914
2018-02-28,25.808940887451172
2018-03-01,25.72943878173828
2018-03-02,25.96001434326172
2018-03-05,26.134931564331055
2018-03-06,26.5801944732666
2018-03-07,26.37346649169922
2018-03-08,26.635847091674805
2018-03-09,26.84256935119629
2018-03-12,26.79486656188965
2018-03-13,27.05724334716797
2018-03-14,26.810775756835938
2018-03-15,26.476825714111328
2018-03-16,26.635847091674805
2018-03-19,26.79486656188965
2018-03-20,26.683557510375977
2018-03-21,26.071332931518555
2018-03-22,25.999767303466797
2018-03-23,25.880508422851562
2018-03-26,26.56429100036621
2018-03-27,26.69150733947754
2018-03-28,26.7630615234375
2018-03-29,27.287830352783203
2018-04-02,26.627893447875977
2018-04-03,27.208322525024414
2018-04-04,28.520231246948242
2018-04-05,27.915958404541016
2018-04-06,27.772846221923828
2018-04-09,28.13858413696289
2018-04-10,28.098833084106445
2018-04-11,28.11473274230957
2018-04-12,27.90005874633789
2018-04-13,28.0103702545166
2018-04-16,28.33012580871582
2018-04-17,28.31413459777832
2018-04-18,28.410062789916992
2018-04-19,28.29814910888672
2018-04-20,28.33812141418457
2018-04-23,28.593917846679688
2018-04-24,28.937658309936523
2018-04-25,28.897686004638672
2018-04-26,29.025596618652344
2018-04-27,29.153488159179688
2018-04-30,28.977615356445312
2018-05-01,28.873703002929688
2018-05-02,28.2741641998291
2018-05-03,28.19422721862793
2018-05-04,28.593917846679688
2018-05-07,28.402069091796875
2018-05-08,28.386077880859375
2018-05-09,28.8497314453125
2018-05-10,28.913671493530273
2018-05-11,28.98561668395996
2018-05-14,28.841733932495117
2018-05-15,28.745807647705078
2018-05-16,29.0815486907959
2018-05-17,29.0815486907959
2018-05-18,28.69784164428711
2018-05-21,28.913671493530273
2018-05-22,28.649877548217773
2018-05-23,28.633888244628906
2018-05-24,28.31413459777832
2018-05-25,28.665863037109375
2018-05-29,29.18545913696289
2018-05-30,29.713056564331055
2018-05-31,28.689849853515625
2018-06-01,28.609909057617188
2018-06-04,28.929656982421875
2018-06-05,28.945646286010742
2018-06-06,28.505990982055664
2018-06-07,28.75379180908203
2018-06-08,28.945646286010742
2018-06-11,29.265411376953125
2018-06-12,29.065549850463867
2018-06-13,28.865703582763672
2018-06-14,28.865703582763672
2018-06-15,29.129501342773438
2018-06-18,28.51398277282715
2018-06-19,28.545961380004883
2018-06-20,28.450035095214844
2018-06-21,28.51398277282715
2018-06-22,28.993608474731445
2018-06-25,29.289382934570312
2018-06-26,29.625131607055664
2018-06-27,29.41728401184082
2018-06-28,29.769020080566406
2018-06-29,29.745025634765625
2018-07-02,29.249418258666992
2018-07-03,29.43326759338379
2018-07-05,29.63312530517578
2018-07-06,29.69707489013672
2018-07-09,29.69707489013672
2018-07-10,29.840967178344727
2018-07-11,29.99284553527832
2018-07-12,30.024818420410156
2018-07-13,30.19191551208496
2018-07-16,29.862524032592773
2018-07-17,29.500993728637695
2018-07-18,29.292112350463867
2018-07-19,29.80628776550293
2018-07-20,29.926803588867188
2018-07-23,29.862524032592773
2018-07-24,29.97500228881836
2018-07-25,29.04305648803711
2018-07-26,29.46082305908203
2018-07-27,29.44474983215332
2018-07-30,28.705625534057617
2018-07-31,28.898439407348633
2018-08-01,28.866308212280273
2018-08-02,29.348352432250977
2018-08-03,29.742015838623047
2018-08-06,29.774158477783203
2018-08-07,29.91072654724121
2018-08-08,29.742015838623047
2018-08-09,29.82235336303711
2018-08-10,29.79825210571289
2018-08-13,29.750049591064453
2018-08-14,29.91876983642578
2018-08-15,30.19191551208496
2018-08-16,30.392772674560547
2018-08-17,31.043529510498047
2018-08-20,31.36490821838379
2018-08-21,30.89891815185547
2018-08-22,30.939085006713867
2018-08-23,29.991073608398438
2018-08-24,30.49721336364746
2018-08-27,30.481149673461914
2018-08-28,30.457048416137695
2018-08-29,30.866777420043945
2018-08-30,30.971221923828125
2018-08-31,31.45326805114746
2018-09-04,32.12009048461914
2018-09-05,32.4093132019043
2018-09-06,33.164512634277344
2018-09-07,33.17255783081055
2018-09-10,33.35735321044922
2018-09-11,33.42159652709961
2018-09-12,33.76707077026367
2018-09-13,33.88759231567383
2018-09-14,33.66263198852539
2018-09-17,32.979732513427734
2018-09-18,32.60213851928711
2018-09-19,31.862993240356445
2018-09-20,32.02367401123047
2018-09-21,32.144195556640625
2018-09-24,32.01565170288086
2018-09-25,31.8067684173584
2018-09-26,31.581809997558594
2018-09-27,31.252418518066406
2018-09-28,31.65410804748535
2018-10-01,31.573776245117188
2018-10-02,31.734468460083008
2018-10-03,31.879064559936523
2018-10-04,31.8067684173584
2018-10-05,31.89513397216797
2018-10-08,32.56196212768555
2018-10-09,32.71461486816406
2018-10-10,32.17633056640625
2018-10-11,31.879064559936523
2018-10-12,31.887109756469727
2018-10-15,32.505733489990234
2018-10-16,33.18059539794922
2018-10-17,32.85921859741211
2018-10-18,33.035972595214844
2018-10-19,33.680030822753906
2018-10-22,33.63160705566406
2018-10-23,34.25307083129883
2018-10-24,33.8253059387207
2018-10-25,33.66389846801758
2018-10-26,33.22805404663086
2018-10-29,34.446773529052734
2018-10-30,34.99559783935547
2018-10-31,35.22157669067383
2018-11-01,35.084373474121094
2018-11-02,34.86647033691406
2018-11-05,35.689701080322266
2018-11-06,35.57670974731445
2018-11-07,35.62512969970703
2018-11-08,35.94796371459961
2018-11-09,36.33536148071289
2018-11-12,36.56943130493164
2018-11-13,36.55329895019531
2018-11-14,36.19009017944336
2018-11-15,36.690486907958984
2018-11-16,37.037532806396484
2018-11-19,36.60978317260742
2018-11-20,36.27886962890625
2018-11-21,36.666290283203125
2018-11-23,36.8599853515625
2018-11-26,36.892276763916016
2018-11-27,36.31116485595703
2018-11-28,36.230445861816406
2018-11-29,36.5048713684082
2018-11-30,36.391876220703125
2018-12-03,36.75505828857422
2018-12-04,36.2465934753418
2018-12-06,36.27080535888672
2018-12-07,35.78654861450195
2018-12-10,35.72197723388672
2018-12-11,36.206241607666016
2018-12-12,36.45643615722656
2018-12-13,36.56943130493164
2018-12-14,35.97218322753906
2018-12-17,34.84225082397461
2018-12-18,34.914894104003906
2018-12-19,34.71310806274414
2018-12-20,34.535545349121094
2018-12-21,34.33378219604492
2018-12-24,33.01821517944336
2018-12-26,34.17237091064453
2018-12-27,34.34992980957031
2018-12-28,34.19657897949219
2018-12-31,34.446773529052734
2019-01-02,33.35719299316406
2019-01-03,33.639678955078125
2019-01-04,33.65582275390625
2019-01-07,34.05936050415039
2019-01-08,34.14815902709961
2019-01-09,34.42256164550781
2019-01-10,34.90681838989258
2019-01-11,34.501312255859375
2019-01-14,34.63916778564453
2019-01-15,35.271793365478516
2019-01-16,34.74460983276367
2019-01-17,35.158233642578125
2019-01-18,35.555641174316406
2019-01-22,34.76892852783203
2019-01-23,34.64727783203125
2019-01-24,33.72270584106445
2019-01-25,33.62538146972656
2019-01-28,33.93357849121094
2019-01-29,33.86058044433594
2019-01-30,33.68216323852539
2019-01-31,34.3228645324707
2019-02-01,34.06334686279297
2019-02-04,34.09577941894531
2019-02-05,34.19310760498047
2019-02-06,34.152557373046875
2019-02-07,34.45264434814453
2019-02-08,34.82571792602539
2019-02-11,34.9879150390625
2019-02-12,35.49887466430664
2019-02-13,35.27988815307617
2019-02-14,34.9149284362793
2019-02-15,35.03659439086914
2019-02-19,35.11769104003906
2019-02-20,34.97979736328125
2019-02-21,34.05522537231445
2019-02-22,34.8013801574707
2019-02-25,34.493194580078125
2019-02-26,34.20121765136719
2019-02-27,34.8013801574707
2019-02-28,35.166351318359375
2019-03-01,35.19068145751953
2019-03-04,34.890586853027344
2019-03-05,35.271793365478516
2019-03-06,35.25556564331055
