Date,WLTW
2019-10-07,187.58999633789062
2019-10-08,184.36000061035156
2019-10-09,186.1999969482422
2019-10-10,187.69000244140625
2019-10-11,188.10000610351562
2019-10-14,187.63999938964844
2019-10-15,188.0
2019-10-16,188.58999633789062
2019-10-17,187.88999938964844
2019-10-18,187.77000427246094
2019-10-21,190.0500030517578
2019-10-22,188.77999877929688
2019-10-23,184.77000427246094
2019-10-24,187.33999633789062
2019-10-25,184.97999572753906
2019-10-28,183.3800048828125
2019-10-29,185.64999389648438
2019-10-30,190.24000549316406
2019-10-31,186.89999389648438
2019-11-01,188.99000549316406
2019-11-04,186.8300018310547
2019-11-05,185.00999450683594
2019-11-06,186.6699981689453
2019-11-07,184.99000549316406
2019-11-08,185.10000610351562
2019-11-11,186.5800018310547
2019-11-12,187.22000122070312
2019-11-13,187.6199951171875
2019-11-14,189.75
2019-11-15,188.9499969482422
2019-11-18,187.85000610351562
2019-11-19,190.1999969482422
2019-11-20,190.14999389648438
2019-11-21,189.92999267578125
2019-11-22,189.75999450683594
2019-11-25,193.1300048828125
2019-11-26,194.82000732421875
2019-11-27,196.35000610351562
2019-11-29,196.44000244140625
2019-12-02,195.22000122070312
2019-12-03,192.52000427246094
2019-12-04,193.27999877929688
2019-12-05,193.9199981689453
2019-12-06,195.38999938964844
2019-12-09,194.7899932861328
2019-12-10,194.58999633789062
2019-12-11,194.41000366210938
2019-12-12,198.4199981689453
2019-12-13,200.0399932861328
2019-12-16,201.1699981689453
2019-12-17,201.22999572753906
2019-12-18,201.7100067138672
2019-12-19,203.85000610351562
2019-12-20,205.63999938964844
2019-12-23,201.5800018310547
2019-12-24,201.99000549316406
2019-12-26,202.02000427246094
2019-12-27,201.75999450683594
2019-12-30,201.5800018310547
2019-12-31,201.94000244140625
2020-01-02,204.27999877929688
2020-01-03,204.3300018310547
2020-01-06,204.5800018310547
2020-01-07,204.16000366210938
2020-01-08,204.38999938964844
2020-01-09,205.0
2020-01-10,205.0
2020-01-13,205.0
2020-01-14,204.0
2020-01-15,204.07000732421875
2020-01-16,204.19000244140625
2020-01-17,204.99000549316406
2020-01-21,205.02999877929688
2020-01-22,203.75
2020-01-23,206.66000366210938
2020-01-24,209.00999450683594
2020-01-27,207.42999267578125
2020-01-28,213.0
2020-01-29,212.66000366210938
2020-01-30,214.75
2020-01-31,211.2899932861328
2020-02-03,215.11000061035156
2020-02-04,218.57000732421875
2020-02-05,220.05999755859375
2020-02-06,208.89999389648438
2020-02-07,210.25
2020-02-10,214.7100067138672
2020-02-11,212.97999572753906
2020-02-12,212.72000122070312
2020-02-13,212.8000030517578
2020-02-14,213.6699981689453
2020-02-18,212.69000244140625
2020-02-19,211.75999450683594
2020-02-20,209.5
2020-02-21,208.44000244140625
2020-02-24,205.5399932861328
2020-02-25,202.63999938964844
2020-02-26,204.44000244140625
2020-02-27,194.52999877929688
2020-02-28,189.25
2020-03-02,199.5399932861328
2020-03-03,197.16000366210938
2020-03-04,206.5500030517578
2020-03-05,201.77000427246094
2020-03-06,199.7100067138672
2020-03-09,184.74000549316406
2020-03-10,187.6699981689453
2020-03-11,188.25
2020-03-12,172.8000030517578
2020-03-13,180.0399932861328
2020-03-16,164.00999450683594
2020-03-17,173.1199951171875
2020-03-18,157.14999389648438
2020-03-19,152.58999633789062
2020-03-20,152.6300048828125
2020-03-23,147.55999755859375
2020-03-24,169.85000610351562
2020-03-25,163.75999450683594
2020-03-26,165.5
2020-03-27,167.2100067138672
2020-03-30,172.9499969482422
2020-03-31,169.85000610351562
2020-04-01,156.19000244140625
2020-04-02,158.41000366210938
2020-04-03,157.08999633789062
2020-04-06,175.36000061035156
2020-04-07,178.69000244140625
2020-04-08,190.0500030517578
2020-04-09,196.02000427246094
2020-04-13,189.6999969482422
2020-04-14,197.0
2020-04-15,185.64999389648438
2020-04-16,189.19000244140625
2020-04-17,195.38999938964844
2020-04-20,188.88999938964844
2020-04-21,182.5
2020-04-22,185.86000061035156
2020-04-23,177.0
2020-04-24,177.22000122070312
2020-04-27,175.99000549316406
2020-04-28,174.92999267578125
2020-04-29,175.25999450683594
2020-04-30,178.2899932861328
2020-05-01,183.33999633789062
2020-05-04,183.5399932861328
2020-05-05,189.86000061035156
2020-05-06,183.63999938964844
2020-05-07,193.14999389648438
2020-05-08,197.35000610351562
2020-05-11,200.0
2020-05-12,200.7899932861328
2020-05-13,197.1699981689453
2020-05-14,201.66000366210938
2020-05-15,200.47999572753906
2020-05-18,204.74000549316406
2020-05-19,202.99000549316406
2020-05-20,202.6300048828125
2020-05-21,200.16000366210938
2020-05-22,198.50999450683594
2020-05-26,201.64999389648438
2020-05-27,204.55999755859375
2020-05-28,205.64999389648438
2020-05-29,202.89999389648438
2020-06-01,202.4600067138672
2020-06-02,201.1300048828125
2020-06-03,204.88999938964844
2020-06-04,204.0500030517578
2020-06-05,206.80999755859375
2020-06-08,204.02000427246094
2020-06-09,201.00999450683594
2020-06-10,199.11000061035156
2020-06-11,185.75
2020-06-12,186.77000427246094
2020-06-15,189.36000061035156
2020-06-16,191.6300048828125
2020-06-17,197.35000610351562
2020-06-18,196.1199951171875
2020-06-19,188.85000610351562
2020-06-22,193.6699981689453
2020-06-23,193.97999572753906
2020-06-24,190.85000610351562
2020-06-25,199.30999755859375
2020-06-26,194.5500030517578
2020-06-29,192.92999267578125
2020-06-30,196.9499969482422
2020-07-01,195.25
2020-07-02,196.60000610351562
2020-07-06,197.47999572753906
2020-07-07,196.5800018310547
2020-07-08,199.24000549316406
2020-07-09,199.02000427246094
2020-07-10,202.3300018310547
2020-07-13,201.47000122070312
2020-07-14,203.9499969482422
2020-07-15,206.1199951171875
2020-07-16,207.49000549316406
2020-07-17,208.5
2020-07-20,207.92999267578125
2020-07-21,210.97999572753906
2020-07-22,212.50999450683594
2020-07-23,212.0
2020-07-24,211.52000427246094
2020-07-27,211.50999450683594
2020-07-28,209.94000244140625
2020-07-29,210.1300048828125
2020-07-30,211.49000549316406
2020-07-31,210.00999450683594
2020-08-03,204.64999389648438
2020-08-04,204.72999572753906
2020-08-05,202.52000427246094
2020-08-06,199.9499969482422
2020-08-07,199.47000122070312
2020-08-10,197.0800018310547
2020-08-11,196.0
2020-08-12,195.38999938964844
2020-08-13,198.75
2020-08-14,201.50999450683594
2020-08-17,201.6699981689453
2020-08-18,201.30999755859375
2020-08-19,203.3000030517578
2020-08-20,202.10000610351562
2020-08-21,198.0800018310547
2020-08-24,194.60000610351562
2020-08-25,197.25999450683594
2020-08-26,201.57000732421875
2020-08-27,205.55999755859375
2020-08-28,205.66000366210938
2020-08-31,205.52999877929688
2020-09-01,208.3699951171875
2020-09-02,216.1699981689453
2020-09-03,209.44000244140625
2020-09-04,208.42999267578125
2020-09-08,203.1300048828125
2020-09-09,209.19000244140625
2020-09-10,207.27000427246094
2020-09-11,206.1199951171875
2020-09-14,206.1999969482422
2020-09-15,206.25
2020-09-16,206.94000244140625
2020-09-17,205.7100067138672
2020-09-18,205.30999755859375
2020-09-21,202.52999877929688
2020-09-22,203.6699981689453
2020-09-23,203.99000549316406
2020-09-24,198.32000732421875
2020-09-25,198.6699981689453
2020-09-28,206.85000610351562
2020-09-29,208.08999633789062
2020-09-30,208.82000732421875
2020-10-01,210.0800018310547
2020-10-02,209.61000061035156
2020-10-05,210.13999938964844
2020-10-06,209.0500030517578
2020-10-07,211.1199951171875
2020-10-08,211.07000732421875
2020-10-09,211.44000244140625
2020-10-12,217.02999877929688
2020-10-13,212.5500030517578
2020-10-14,212.52999877929688
2020-10-15,216.6199951171875
2020-10-16,216.75999450683594
2020-10-19,212.7100067138672
2020-10-20,209.39999389648438
2020-10-21,209.3699951171875
2020-10-22,209.55999755859375
2020-10-23,209.75
2020-10-26,203.27999877929688
2020-10-27,200.44000244140625
2020-10-28,193.91000366210938
2020-10-29,186.25
2020-10-30,182.47999572753906
2020-11-02,179.57000732421875
2020-11-03,180.50999450683594
2020-11-04,184.25
2020-11-05,186.72000122070312
2020-11-06,192.1699981689453
2020-11-09,196.0
2020-11-10,202.00999450683594
2020-11-11,202.9499969482422
2020-11-12,202.1999969482422
2020-11-13,206.80999755859375
2020-11-16,210.61000061035156
2020-11-17,210.1300048828125
2020-11-18,205.6999969482422
2020-11-19,204.49000549316406
2020-11-20,199.39999389648438
2020-11-23,203.9199981689453
2020-11-24,209.0
2020-11-25,209.44000244140625
2020-11-27,209.5500030517578
2020-11-30,208.19000244140625
2020-12-01,214.08999633789062
2020-12-02,212.49000549316406
2020-12-03,212.82000732421875
2020-12-04,214.49000549316406
2020-12-07,209.4499969482422
2020-12-08,210.86000061035156
2020-12-09,207.57000732421875
2020-12-10,206.82000732421875
2020-12-11,204.39999389648438
2020-12-14,205.75999450683594
2020-12-15,210.00999450683594
2020-12-16,211.97999572753906
2020-12-17,212.22999572753906
2020-12-18,204.88999938964844
2020-12-21,207.7100067138672
2020-12-22,209.6199951171875
2020-12-23,208.82000732421875
2020-12-24,211.80999755859375
2020-12-28,207.94000244140625
2020-12-29,207.7899932861328
2020-12-30,206.13999938964844
2020-12-31,210.67999267578125
2021-01-04,203.6999969482422
2021-01-05,202.0
2021-01-06,203.6999969482422
2021-01-07,205.25
2021-01-08,203.63999938964844
2021-01-11,199.22999572753906
2021-01-12,199.9499969482422
2021-01-13,204.27000427246094
2021-01-14,205.5
2021-01-15,206.64999389648438
2021-01-19,208.5
2021-01-20,210.27000427246094
2021-01-21,208.57000732421875
2021-01-22,206.5
2021-01-25,209.32000732421875
2021-01-26,210.22000122070312
2021-01-27,205.97000122070312
2021-01-28,206.30999755859375
2021-01-29,202.94000244140625
2021-02-01,207.4499969482422
2021-02-02,211.1199951171875
2021-02-03,206.1999969482422
2021-02-04,209.3000030517578
2021-02-05,223.91000366210938
2021-02-08,225.6999969482422
2021-02-09,228.49000549316406
2021-02-10,225.6300048828125
2021-02-11,228.47999572753906
2021-02-12,227.4199981689453
2021-02-16,228.11000061035156
2021-02-17,229.88999938964844
2021-02-18,222.99000549316406
2021-02-19,224.97999572753906
2021-02-22,224.89999389648438
2021-02-23,226.0800018310547
2021-02-24,225.63999938964844
2021-02-25,224.27000427246094
2021-02-26,220.63999938964844
2021-03-01,226.72000122070312
2021-03-02,227.11000061035156
2021-03-03,222.64999389648438
2021-03-04,221.9499969482422
2021-03-05,228.02000427246094
2021-03-08,225.22999572753906
2021-03-09,226.3800048828125
2021-03-10,224.22999572753906
2021-03-11,222.2100067138672
2021-03-12,222.75999450683594
2021-03-15,221.35000610351562
2021-03-16,222.10000610351562
2021-03-17,221.67999267578125
2021-03-18,221.13999938964844
2021-03-19,220.0
2021-03-22,220.8000030517578
2021-03-23,221.49000549316406
2021-03-24,223.74000549316406
2021-03-25,224.5
2021-03-26,229.36000061035156
2021-03-29,234.60000610351562
2021-03-30,232.30999755859375
2021-03-31,228.8800048828125
2021-04-01,233.58999633789062
2021-04-05,235.64999389648438
2021-04-06,236.77999877929688
2021-04-07,237.8300018310547
2021-04-08,237.07000732421875
2021-04-09,239.97999572753906
2021-04-12,243.9600067138672
2021-04-13,241.8699951171875
2021-04-14,236.72000122070312
2021-04-15,237.97999572753906
2021-04-16,240.39999389648438
2021-04-19,238.00999450683594
2021-04-20,237.22999572753906
2021-04-21,235.74000549316406
2021-04-22,233.14999389648438
2021-04-23,232.88999938964844
2021-04-26,231.3000030517578
2021-04-27,236.25
2021-04-28,245.8800048828125
2021-04-29,248.1300048828125
2021-04-30,258.8599853515625
2021-05-03,260.989990234375
2021-05-04,262.7799987792969
2021-05-05,263.17999267578125
2021-05-06,266.510009765625
2021-05-07,270.07000732421875
2021-05-10,268.8800048828125
2021-05-11,264.25
2021-05-12,261.17999267578125
2021-05-13,263.1400146484375
2021-05-14,264.8500061035156
2021-05-17,266.0
2021-05-18,263.6700134277344
2021-05-19,261.8599853515625
2021-05-20,264.260009765625
2021-05-21,262.80999755859375
2021-05-24,262.9200134277344
2021-05-25,261.5899963378906
2021-05-26,260.05999755859375
2021-05-27,260.989990234375
2021-05-28,261.3599853515625
2021-06-01,259.7699890136719
2021-06-02,258.6099853515625
2021-06-03,258.739990234375
2021-06-04,259.7300109863281
2021-06-07,256.989990234375
2021-06-08,254.57000732421875
2021-06-09,254.50999450683594
2021-06-10,257.5
2021-06-11,257.489990234375
2021-06-14,256.1199951171875
2021-06-15,255.60000610351562
2021-06-16,237.13999938964844
2021-06-17,232.19000244140625
2021-06-18,225.1999969482422
2021-06-21,230.17999267578125
2021-06-22,230.41000366210938
2021-06-23,230.14999389648438
2021-06-24,232.5500030517578
2021-06-25,235.5
2021-06-28,231.3699951171875
2021-06-29,232.19000244140625
2021-06-30,230.02000427246094
2021-07-01,231.0
2021-07-02,231.6999969482422
2021-07-06,229.9499969482422
2021-07-07,230.77000427246094
2021-07-08,224.14999389648438
2021-07-09,228.2100067138672
2021-07-12,225.1699981689453
2021-07-13,224.0
2021-07-14,223.0500030517578
2021-07-15,221.91000366210938
2021-07-16,222.36000061035156
2021-07-19,216.08999633789062
2021-07-20,219.6999969482422
2021-07-21,224.6199951171875
2021-07-22,226.33999633789062
2021-07-23,226.41000366210938
2021-07-26,206.07000732421875
2021-07-27,206.0
2021-07-28,201.60000610351562
2021-07-29,203.55999755859375
2021-07-30,206.0800018310547
2021-08-02,203.9600067138672
2021-08-03,212.94000244140625
2021-08-04,211.19000244140625
2021-08-05,217.50999450683594
2021-08-06,215.97999572753906
2021-08-09,217.83999633789062
2021-08-10,218.0800018310547
2021-08-11,222.0500030517578
2021-08-12,221.27999877929688
2021-08-13,219.24000549316406
2021-08-16,218.77999877929688
2021-08-17,216.02000427246094
2021-08-18,214.1199951171875
2021-08-19,214.32000732421875
2021-08-20,218.75
2021-08-23,217.8300018310547
2021-08-24,216.36000061035156
2021-08-25,216.3699951171875
2021-08-26,214.75
2021-08-27,219.3000030517578
2021-08-30,215.72000122070312
2021-08-31,220.72000122070312
2021-09-01,223.6999969482422
2021-09-02,230.05999755859375
2021-09-03,228.52000427246094
2021-09-07,227.10000610351562
2021-09-08,225.9499969482422
2021-09-09,236.0
2021-09-10,236.5500030517578
2021-09-13,236.4199981689453
2021-09-14,234.27000427246094
2021-09-15,236.75
2021-09-16,234.0500030517578
2021-09-17,230.27999877929688
2021-09-20,226.80999755859375
2021-09-21,228.91000366210938
2021-09-22,230.94000244140625
2021-09-23,233.4499969482422
2021-09-24,233.8300018310547
2021-09-27,231.5800018310547
2021-09-28,228.00999450683594
2021-09-29,228.99000549316406
2021-09-30,232.4600067138672
2021-10-01,240.92999267578125
2021-10-04,237.41000366210938
2021-10-05,243.0800018310547
2021-10-06,241.3300018310547
2021-10-07,241.5
2021-10-08,242.88999938964844
2021-10-11,242.66000366210938
2021-10-12,241.89999389648438
2021-10-13,243.9499969482422
2021-10-14,248.14999389648438
2021-10-15,246.91000366210938
2021-10-18,244.89999389648438
2021-10-19,248.10000610351562
2021-10-20,244.13999938964844
2021-10-21,246.8699951171875
2021-10-22,247.75999450683594
2021-10-25,244.80999755859375
2021-10-26,244.00999450683594
2021-10-27,240.25999450683594
2021-10-28,248.52000427246094
2021-10-29,242.27999877929688
2021-11-01,237.6199951171875
2021-11-02,237.0399932861328
2021-11-03,234.85000610351562
2021-11-04,231.05999755859375
2021-11-05,231.30999755859375
2021-11-08,232.6999969482422
2021-11-09,233.3800048828125
2021-11-10,231.35000610351562
2021-11-11,230.3000030517578
2021-11-12,230.91000366210938
2021-11-15,229.36000061035156
2021-11-16,230.72000122070312
2021-11-17,229.6999969482422
2021-11-18,228.44000244140625
2021-11-19,232.8000030517578
2021-11-22,233.44000244140625
2021-11-23,235.10000610351562
2021-11-24,236.1300048828125
2021-11-26,228.99000549316406
2021-11-29,230.38999938964844
2021-11-30,225.83999633789062
2021-12-01,227.0
2021-12-02,231.97000122070312
2021-12-03,230.83999633789062
2021-12-06,232.5
2021-12-07,231.61000061035156
2021-12-08,235.0
2021-12-09,232.35000610351562
2021-12-10,233.77000427246094
2021-12-13,231.94000244140625
2021-12-14,232.1699981689453
2021-12-15,234.64999389648438
2021-12-16,233.16000366210938
2021-12-17,232.8800048828125
2021-12-20,231.9499969482422
2021-12-21,236.25
2021-12-22,237.00999450683594
2021-12-23,236.4600067138672
2021-12-27,239.05999755859375
2021-12-28,238.72000122070312
2021-12-29,238.42999267578125
2021-12-30,237.1199951171875
