Date,ABBV
2017-01-30,41.155452728271484
2017-01-31,41.61856460571289
2017-02-01,41.46873092651367
2017-02-02,41.46873092651367
2017-02-03,41.318904876708984
2017-02-06,41.30528259277344
2017-02-07,41.24399185180664
2017-02-08,41.216758728027344
2017-02-09,41.43468475341797
2017-02-10,41.148651123046875
2017-02-13,41.2099494934082
2017-02-14,41.42106246948242
2017-02-15,41.986331939697266
2017-02-16,41.87055206298828
2017-02-17,42.068058013916016
2017-02-21,42.10892105102539
2017-02-22,41.7888298034668
2017-02-23,42.183834075927734
2017-02-24,42.28599166870117
2017-02-27,42.37452697753906
2017-02-28,42.115726470947266
2017-03-01,42.789955139160156
2017-03-02,43.07600021362305
2017-03-03,43.13729476928711
2017-03-06,43.28031539916992
2017-03-07,43.37565231323242
2017-03-08,43.682125091552734
2017-03-09,43.927303314208984
2017-03-10,44.86714172363281
2017-03-13,44.84670639038086
2017-03-14,44.724117279052734
2017-03-15,45.32345199584961
2017-03-16,44.88075637817383
2017-03-17,44.73774719238281
2017-03-20,44.81266403198242
2017-03-21,44.50619888305664
2017-03-22,44.62196350097656
2017-03-23,44.710506439208984
2017-03-24,44.6900749206543
2017-03-27,45.01697540283203
2017-03-28,44.93524169921875
2017-03-29,44.79222869873047
2017-03-30,44.58109664916992
2017-03-31,44.376792907714844
2017-04-03,44.28826141357422
2017-04-04,44.34273147583008
2017-04-05,44.24058151245117
2017-04-06,44.32230758666992
2017-04-07,44.635589599609375
2017-04-10,44.24738693237305
2017-04-11,44.14422607421875
2017-04-12,44.274906158447266
2017-04-13,44.109832763671875
2017-04-17,44.2336311340332
2017-04-18,43.77967071533203
2017-04-19,43.642112731933594
2017-04-20,43.86909484863281
2017-04-21,43.896610260009766
2017-04-24,44.47437286376953
2017-04-25,44.77701187133789
2017-04-26,44.735740661621094
2017-04-27,45.44419860839844
2017-04-28,45.35478210449219
2017-05-01,45.726219177246094
2017-05-02,45.82938003540039
2017-05-03,45.905033111572266
2017-05-04,46.242061614990234
2017-05-05,46.076988220214844
2017-05-08,45.54049301147461
2017-05-09,45.51296615600586
2017-05-10,45.382301330566406
2017-05-11,44.914581298828125
2017-05-12,45.43731689453125
2017-05-15,45.856895446777344
2017-05-16,45.9807014465332
2017-05-17,44.96272659301758
2017-05-18,45.141563415527344
2017-05-19,45.10715866088867
2017-05-22,45.01087951660156
2017-05-23,45.2859992980957
2017-05-24,45.34790802001953
2017-05-25,45.616153717041016
2017-05-26,45.43731689453125
2017-05-30,45.409793853759766
2017-05-31,45.409793853759766
2017-06-01,45.8843994140625
2017-06-02,46.25582504272461
2017-06-05,46.43465805053711
2017-06-06,46.68225860595703
2017-06-07,47.28755569458008
2017-06-08,47.29443359375
2017-06-09,47.92033767700195
2017-06-12,47.82404327392578
2017-06-13,47.92033767700195
2017-06-14,48.50498580932617
2017-06-15,48.55999755859375
2017-06-16,48.86954116821289
2017-06-19,49.06900405883789
2017-06-20,48.986473083496094
2017-06-21,49.06900405883789
2017-06-22,50.3345947265625
2017-06-23,49.963165283203125
2017-06-26,50.03194808959961
2017-06-27,49.791202545166016
2017-06-28,50.15575408935547
2017-06-29,49.853118896484375
2017-06-30,49.87374496459961
2017-07-03,49.81184387207031
2017-07-05,49.853118896484375
2017-07-06,49.33727264404297
2017-07-07,49.54358673095703
2017-07-10,49.40604782104492
2017-07-11,49.41292190551758
2017-07-12,49.88484191894531
2017-07-13,50.405338287353516
2017-07-14,50.73844528198242
2017-07-17,50.453914642333984
2017-07-18,50.12773895263672
2017-07-19,50.50249099731445
2017-07-20,51.36305618286133
2017-07-21,51.793331146240234
2017-07-24,51.29364776611328
2017-07-25,50.3289794921875
2017-07-26,50.37758255004883
2017-07-27,49.7807502746582
2017-07-28,48.885475158691406
2017-07-31,48.517642974853516
2017-08-01,48.84383010864258
2017-08-02,49.07286071777344
2017-08-03,49.26716995239258
2017-08-04,49.26716995239258
2017-08-07,49.42680740356445
2017-08-08,49.60029220581055
2017-08-09,49.981998443603516
2017-08-10,48.885475158691406
2017-08-11,49.01732635498047
2017-08-14,49.14919662475586
2017-08-15,48.816078186035156
2017-08-16,48.87159729003906
2017-08-17,48.47600173950195
2017-08-18,48.55235290527344
2017-08-21,49.065914154052734
2017-08-22,49.794620513916016
2017-08-23,49.634986877441406
2017-08-24,50.04444122314453
2017-08-25,50.301231384277344
2017-08-28,50.88420486450195
2017-08-29,51.27977752685547
2017-08-30,51.30059814453125
2017-08-31,52.25830841064453
2017-09-01,52.34159851074219
2017-09-05,52.22361755371094
2017-09-06,53.472835540771484
2017-09-07,56.75543975830078
2017-09-08,59.226104736328125
2017-09-11,60.37813186645508
2017-09-12,60.89862823486328
2017-09-13,61.3983268737793
2017-09-14,61.91881561279297
2017-09-15,60.63490676879883
2017-09-18,59.212215423583984
2017-09-19,59.94089889526367
2017-09-20,60.66269302368164
2017-09-21,60.66269302368164
2017-09-22,60.711273193359375
2017-09-25,60.0797119140625
2017-09-26,59.2330436706543
2017-09-27,58.81663131713867
2017-09-28,61.73838424682617
2017-09-29,61.66896438598633
2017-10-02,62.73081588745117
2017-10-03,62.2519416809082
2017-10-04,62.3907356262207
2017-10-05,62.585044860839844
2017-10-06,62.80017852783203
2017-10-09,63.001461029052734
2017-10-10,63.27212905883789
2017-10-11,64.11184692382812
2017-10-12,63.88823318481445
2017-10-13,63.36410140991211
2017-10-16,63.622676849365234
2017-10-17,64.41236877441406
2017-10-18,67.11690521240234
2017-10-19,67.42436981201172
2017-10-20,67.15882110595703
2017-10-23,66.04766845703125
2017-10-24,64.07694244384766
2017-10-25,64.1328353881836
2017-10-26,62.58837127685547
2017-10-27,64.24465942382812
2017-10-30,63.5667724609375
2017-10-31,63.07058334350586
2017-11-01,64.60107421875
2017-11-02,63.608699798583984
2017-11-03,64.51018524169922
2017-11-06,64.96444702148438
2017-11-07,65.6633071899414
2017-11-08,66.88626098632812
2017-11-09,67.0120620727539
2017-11-10,66.69058227539062
2017-11-13,66.47396087646484
2017-11-14,66.21537780761719
2017-11-15,65.52355194091797
2017-11-16,66.01972961425781
2017-11-17,65.418701171875
2017-11-20,65.41172790527344
2017-11-21,66.16647338867188
2017-11-22,66.01972961425781
2017-11-24,66.19441223144531
2017-11-27,66.68360900878906
2017-11-28,66.68360900878906
2017-11-29,66.96314239501953
2017-11-30,67.73184967041016
2017-12-01,67.31256103515625
2017-12-04,66.54386138916016
2017-12-05,66.67662811279297
2017-12-06,65.97078704833984
2017-12-07,65.8589859008789
2017-12-08,67.05401611328125
2017-12-11,67.41738891601562
2017-12-12,67.29859924316406
2017-12-13,68.0323715209961
2017-12-14,67.29859924316406
2017-12-15,68.10225677490234
2017-12-18,68.61940002441406
2017-12-19,68.43070983886719
2017-12-20,68.0743179321289
2017-12-21,68.42372131347656
2017-12-22,68.63337707519531
2017-12-26,68.31190490722656
2017-12-27,68.54949188232422
2017-12-28,68.3398666381836
2017-12-29,67.58512115478516
2018-01-02,68.77315521240234
2018-01-03,69.84938049316406
2018-01-04,69.4510269165039
2018-01-05,70.66002655029297
2018-01-08,69.52789306640625
2018-01-09,70.05204010009766
2018-01-10,69.66768646240234
2018-01-11,69.87178039550781
2018-01-12,70.62492370605469
2018-01-16,72.13819885253906
2018-01-17,73.45440673828125
2018-01-18,73.06729125976562
2018-01-19,73.65150451660156
2018-01-22,74.95364379882812
2018-01-23,74.17232513427734
2018-01-24,74.26385498046875
2018-01-25,76.22762298583984
2018-01-26,86.72211456298828
2018-01-29,86.088623046875
2018-01-30,81.56283569335938
2018-01-31,78.98672485351562
2018-02-01,81.88663482666016
2018-02-02,81.06311798095703
2018-02-05,77.07929229736328
2018-02-06,78.26876831054688
2018-02-07,79.97212982177734
2018-02-08,76.35431671142578
2018-02-09,78.33918762207031
2018-02-12,78.7825927734375
2018-02-13,78.73333740234375
2018-02-14,79.59203338623047
2018-02-15,80.8730697631836
2018-02-16,83.4773178100586
2018-02-20,83.04093933105469
2018-02-21,82.9916763305664
2018-02-22,82.74530792236328
2018-02-23,83.58289337158203
2018-02-26,85.54666137695312
2018-02-27,83.23802185058594
2018-02-28,81.52765655517578
2018-03-01,80.1269760131836
2018-03-02,80.97159576416016
2018-03-05,81.40801239013672
2018-03-06,80.63374328613281
2018-03-07,80.74635314941406
2018-03-08,82.35818481445312
2018-03-09,83.9629898071289
2018-03-12,83.26616668701172
2018-03-13,84.28675842285156
2018-03-14,83.71662902832031
2018-03-15,80.89419555664062
2018-03-16,80.03548431396484
2018-03-19,78.85298919677734
2018-03-20,79.28937530517578
2018-03-21,79.14862060546875
2018-03-22,69.04826354980469
2018-03-23,68.59783172607422
2018-03-26,67.06338500976562
2018-03-27,64.76180267333984
2018-03-28,66.35252380371094
2018-03-29,66.6199722290039
2018-04-02,64.37464904785156
2018-04-03,63.76230239868164
2018-04-04,65.41636657714844
2018-04-05,64.902587890625
2018-04-06,63.19218826293945
2018-04-09,63.68489456176758
2018-04-10,65.89502716064453
2018-04-11,65.90909576416016
2018-04-12,65.5108413696289
2018-04-13,65.30461120605469
2018-04-16,65.8521957397461
2018-04-17,66.55621337890625
2018-04-18,67.07535552978516
2018-04-19,66.14374542236328
2018-04-20,65.8521957397461
2018-04-23,66.25753784179688
2018-04-24,64.97036743164062
2018-04-25,65.33304595947266
2018-04-26,69.29415130615234
2018-04-27,70.2115249633789
2018-04-30,68.66121673583984
2018-05-01,72.58673858642578
2018-05-02,71.37779235839844
2018-05-03,71.31377410888672
2018-05-04,71.23554992675781
2018-05-07,70.85153198242188
2018-05-08,70.6879653930664
2018-05-09,71.95381927490234
2018-05-10,73.14143371582031
2018-05-11,74.08726501464844
2018-05-14,75.30331420898438
2018-05-15,74.08726501464844
2018-05-16,74.6988525390625
2018-05-17,74.89797973632812
2018-05-18,75.36734008789062
2018-05-21,75.54513549804688
2018-05-22,75.54513549804688
2018-05-23,75.09708404541016
2018-05-24,73.34767150878906
2018-05-25,71.88272857666016
2018-05-29,70.73778533935547
2018-05-30,73.25523376464844
2018-05-31,70.36085510253906
2018-06-01,69.72794342041016
2018-06-04,70.47462463378906
2018-06-05,70.57418823242188
2018-06-06,71.10045623779297
2018-06-07,70.63108825683594
2018-06-08,71.42047882080078
2018-06-11,70.95109558105469
2018-06-12,70.33952331542969
2018-06-13,69.39369201660156
2018-06-14,70.2257308959961
2018-06-15,70.80888366699219
2018-06-18,70.03370666503906
2018-06-19,69.69950866699219
2018-06-20,69.87017059326172
2018-06-21,67.95006561279297
2018-06-22,66.48507690429688
2018-06-25,66.17219543457031
2018-06-26,65.5108413696289
2018-06-27,65.07704162597656
2018-06-28,65.7313003540039
2018-06-29,65.88775634765625
2018-07-02,66.2148666381836
2018-07-03,66.57044982910156
2018-07-05,67.18915557861328
2018-07-06,68.92433166503906
2018-07-09,69.00968170166016
2018-07-10,70.28973388671875
2018-07-11,67.53048706054688
2018-07-12,68.6871337890625
2018-07-13,69.4198989868164
2018-07-16,69.14694213867188
2018-07-17,68.54344940185547
2018-07-18,67.81784057617188
2018-07-19,64.62093353271484
2018-07-20,63.8737907409668
2018-07-23,64.22579956054688
2018-07-24,65.7632064819336
2018-07-25,66.8982925415039
2018-07-26,67.48738098144531
2018-07-27,65.05916595458984
2018-07-30,65.69854736328125
2018-07-31,66.2589111328125
2018-08-01,67.46582794189453
2018-08-02,68.33512115478516
2018-08-03,69.34806060791016
2018-08-06,69.72882843017578
2018-08-07,67.57360076904297
2018-08-08,67.3365249633789
2018-08-09,68.5865707397461
2018-08-10,68.82362365722656
2018-08-13,69.52767944335938
2018-08-14,68.90983581542969
2018-08-15,70.00900268554688
2018-08-16,70.56218719482422
2018-08-17,70.98604583740234
2018-08-20,70.13829803466797
2018-08-21,70.21734619140625
2018-08-22,70.14551544189453
2018-08-23,69.79347229003906
2018-08-24,69.97309112548828
2018-08-27,70.41850280761719
2018-08-28,69.87251281738281
2018-08-29,70.10240936279297
2018-08-30,69.53485870361328
2018-08-31,68.95295715332031
2018-09-04,67.93280792236328
2018-09-05,68.38538360595703
2018-09-06,67.34370422363281
2018-09-07,67.6526107788086
2018-09-10,67.40116119384766
2018-09-11,66.94139862060547
2018-09-12,66.9844970703125
2018-09-13,69.20439147949219
2018-09-14,68.73741912841797
2018-09-17,68.51472473144531
2018-09-18,66.53190612792969
2018-09-19,65.3896255493164
2018-09-20,66.58220672607422
2018-09-21,66.28047180175781
2018-09-24,67.11380767822266
2018-09-25,67.37244415283203
2018-09-26,67.6597900390625
2018-09-27,67.63106536865234
2018-09-28,67.94718933105469
2018-10-01,68.2489013671875
2018-10-02,67.69573211669922
2018-10-03,68.97449493408203
2018-10-04,67.41553497314453
2018-10-05,67.80350494384766
2018-10-08,68.11239624023438
2018-10-09,67.9399642944336
2018-10-10,66.86954498291016
2018-10-11,65.15974426269531
2018-10-12,65.84952545166016
2018-10-15,64.75312805175781
2018-10-16,66.73536682128906
2018-10-17,66.99676513671875
2018-10-18,65.27591705322266
2018-10-19,63.87455749511719
2018-10-22,61.1879997253418
2018-10-23,60.2368278503418
2018-10-24,57.65917205810547
2018-10-25,59.343727111816406
2018-10-26,58.66120147705078
2018-10-29,59.07506561279297
2018-10-30,59.2420768737793
2018-10-31,56.52647018432617
2018-11-01,58.24006652832031
2018-11-02,57.76809310913086
2018-11-05,59.96088409423828
2018-11-06,60.74510192871094
2018-11-07,63.141212463378906
2018-11-08,63.700279235839844
2018-11-09,64.46996307373047
2018-11-12,65.12344360351562
2018-11-13,64.05608367919922
2018-11-14,64.12142181396484
2018-11-15,65.45018005371094
2018-11-16,66.45945739746094
2018-11-19,64.97095489501953
2018-11-20,63.9616813659668
2018-11-21,62.55304718017578
2018-11-23,62.17549514770508
2018-11-26,62.61842346191406
2018-11-27,63.663997650146484
2018-11-28,64.5788803100586
2018-11-29,65.28317260742188
2018-11-30,68.44894409179688
2018-12-03,68.00605010986328
2018-12-04,65.74787902832031
2018-12-06,65.58814239501953
2018-12-07,63.141212463378906
2018-12-10,63.613155364990234
2018-12-11,64.01976776123047
2018-12-12,64.33197784423828
2018-12-13,63.685752868652344
2018-12-14,62.16096115112305
2018-12-17,61.66722106933594
2018-12-18,60.68700408935547
2018-12-19,60.6434440612793
2018-12-20,61.98670196533203
2018-12-21,61.659969329833984
2018-12-24,61.10813522338867
2018-12-26,64.65149688720703
2018-12-27,65.28317260742188
2018-12-28,66.1617660522461
2018-12-31,66.93866729736328
2019-01-02,64.78943634033203
2019-01-03,62.65470504760742
2019-01-04,64.67324829101562
2019-01-07,65.61717224121094
2019-01-08,65.92212677001953
2019-01-09,63.758384704589844
2019-01-10,64.04156494140625
2019-01-11,64.12142181396484
2019-01-14,62.29863357543945
2019-01-15,62.842506408691406
2019-01-16,62.879276275634766
2019-01-17,64.09203338623047
2019-01-18,65.78251647949219
2019-01-22,65.1651382446289
2019-01-23,65.01077270507812
2019-01-24,63.12183380126953
2019-01-25,59.19692611694336
2019-01-28,56.697933197021484
2019-01-29,56.94047546386719
2019-01-30,58.109127044677734
2019-01-31,59.013160705566406
2019-02-01,59.16753387451172
2019-02-04,57.71958541870117
2019-02-05,58.572174072265625
2019-02-06,58.12383270263672
2019-02-07,58.18998336791992
2019-02-08,58.55747604370117
2019-02-11,58.63096618652344
2019-02-12,58.74856948852539
2019-02-13,59.38067626953125
2019-02-14,59.182220458984375
2019-02-15,59.42476272583008
2019-02-19,59.182220458984375
2019-02-20,58.79267120361328
2019-02-21,57.881282806396484
2019-02-22,58.814727783203125
2019-02-25,59.013160705566406
2019-02-26,59.174861907958984
2019-02-27,58.366371154785156
2019-02-28,58.241416931152344
2019-03-01,58.87351989746094
2019-03-04,58.403133392333984
2019-03-05,57.998870849609375
2019-03-06,57.39617156982422
2019-03-07,57.50642776489258
2019-03-08,57.02131652832031
2019-03-11,57.38882827758789
2019-03-12,57.87392807006836
2019-03-13,58.01356506347656
2019-03-14,58.76327133178711
