Date,EXE
2024-10-28,81.71395874023438
2024-10-29,82.16441345214844
2024-10-30,85.01087951660156
2024-10-31,81.19642639160156
2024-11-01,80.18051147460938
2024-11-04,82.26982879638672
2024-11-05,83.06531524658203
2024-11-06,88.51866149902344
2024-11-07,88.30781555175781
2024-11-08,88.64325714111328
2024-11-11,91.75808715820312
2024-11-12,91.604736328125
2024-11-13,92.14144897460938
2024-11-14,91.77989196777344
2024-11-15,91.58704376220703
2024-11-18,92.9658203125
2024-11-19,92.28125
2024-11-20,94.73990631103516
2024-11-21,97.35281372070312
2024-11-22,95.86799621582031
2024-11-25,95.32805633544922
2024-11-26,95.34733581542969
2024-11-27,95.21235656738281
2024-11-29,95.4148178100586
2024-12-02,94.33494567871094
2024-12-03,94.46992492675781
2024-12-04,93.98785400390625
2024-12-05,93.26471710205078
2024-12-06,93.11044311523438
2024-12-09,93.65037536621094
2024-12-10,93.54431915283203
2024-12-11,96.03189849853516
2024-12-12,96.08975219726562
2024-12-13,95.00022888183594
2024-12-16,93.24542999267578
2024-12-17,93.28399658203125
2024-12-18,91.1146011352539
2024-12-19,90.94105529785156
2024-12-20,91.47134399414062
2024-12-23,93.16830444335938
2024-12-24,93.97820281982422
2024-12-26,92.75369262695312
2024-12-27,93.1490249633789
2024-12-30,96.2633056640625
2024-12-31,95.98368835449219
2025-01-02,97.59385681152344
2025-01-03,96.42721557617188
2025-01-06,97.86383819580078
2025-01-07,99.00155639648438
2025-01-08,99.23295593261719
2025-01-10,98.49055480957031
2025-01-13,98.54840087890625
2025-01-14,100.38998413085938
2025-01-15,101.4698486328125
2025-01-16,103.91886138916016
2025-01-17,102.54972839355469
2025-01-21,102.97396087646484
2025-01-22,103.22464752197266
2025-01-23,102.20262908935547
2025-01-24,102.20262908935547
2025-01-27,97.78669738769531
2025-01-28,98.47126007080078
2025-01-29,98.8955078125
2025-01-30,99.04013061523438
2025-01-31,97.96025085449219
2025-02-03,99.18474578857422
2025-02-04,100.22605895996094
2025-02-05,101.32522583007812
2025-02-06,100.14892578125
2025-02-07,99.31009674072266
2025-02-10,101.3541488647461
2025-02-11,101.99533081054688
2025-02-12,100.28392028808594
2025-02-13,101.26737213134766
2025-02-14,101.55662536621094
2025-02-18,102.57865905761719
2025-02-19,103.60066986083984
2025-02-20,102.34725189208984
2025-02-21,100.40925598144531
2025-02-24,100.1778564453125
2025-02-25,99.20404052734375
2025-02-26,98.76051330566406
2025-02-27,94.2578125
2025-02-28,95.33769226074219
2025-03-03,94.82667541503906
2025-03-04,97.09249114990234
2025-03-05,97.99881744384766
2025-03-06,92.79226684570312
2025-03-07,92.58979034423828
2025-03-10,95.54016876220703
2025-03-11,97.27127838134766
2025-03-12,97.77556610107422
2025-03-13,98.12468719482422
2025-03-14,99.50182342529297
2025-03-17,102.38213348388672
2025-03-18,103.76895904541016
2025-03-19,105.28184509277344
2025-03-20,105.95100402832031
2025-03-21,104.10838317871094
2025-03-24,105.80553436279297
2025-03-25,106.49409484863281
2025-03-26,106.62017822265625
2025-03-27,106.32923126220703
2025-03-28,107.58997344970703
2025-03-31,107.95849609375
2025-04-01,109.33561706542969
2025-04-02,110.4314956665039
2025-04-03,107.21175384521484
2025-04-04,96.99002838134766
2025-04-07,97.03851318359375
2025-04-08,96.99002838134766
2025-04-09,100.66558837890625
2025-04-10,96.54391479492188
2025-04-11,100.29705047607422
2025-04-14,99.81214904785156
2025-04-15,101.08259582519531
2025-04-16,101.58689880371094
2025-04-17,103.25495147705078
2025-04-21,99.1526870727539
2025-04-22,99.8994369506836
2025-04-23,101.84873962402344
2025-04-24,101.2474594116211
2025-04-25,102.12028503417969
2025-04-28,103.8756332397461
2025-04-29,104.2247543334961
2025-04-30,100.76256561279297
2025-05-01,100.30675506591797
2025-05-02,102.6827621459961
2025-05-05,105.07818603515625
2025-05-06,105.23335266113281
2025-05-07,106.97899627685547
2025-05-08,105.52428436279297
2025-05-09,108.98649597167969
2025-05-12,107.5705795288086
2025-05-13,109.68475341796875
2025-05-14,109.88841247558594
2025-05-15,111.20919036865234
2025-05-16,111.14096069335938
2025-05-19,110.6146011352539
2025-05-20,112.01823425292969
2025-05-21,111.81353759765625
2025-05-22,111.50161743164062
2025-05-23,113.03197479248047
2025-05-27,114.31864166259766
2025-05-28,112.46661376953125
2025-05-29,112.75904846191406
2025-05-30,113.19767761230469
2025-06-02,116.28764343261719
2025-06-03,115.23490905761719
2025-06-04,113.26591491699219
2025-06-05,112.65182495117188
2025-06-06,114.38687896728516
2025-06-09,112.03772735595703
2025-06-10,109.72757720947266
2025-06-11,109.39616394042969
2025-06-12,112.0572280883789
2025-06-13,113.51934051513672
2025-06-16,115.61505889892578
2025-06-17,116.5703125
2025-06-18,117.72051239013672
2025-06-20,118.96820068359375
2025-06-23,118.38333892822266
2025-06-24,119.43607330322266
2025-06-25,116.07319641113281
2025-06-26,115.67354583740234
2025-06-27,115.95621490478516
2025-06-30,113.98722839355469
2025-07-01,108.3824234008789
2025-07-02,107.55388641357422
2025-07-03,105.99427795410156
2025-07-07,106.1502456665039
2025-07-08,103.6938705444336
2025-07-09,102.54366302490234
2025-07-10,102.54366302490234
2025-07-11,102.90432739257812
2025-07-14,106.81307220458984
2025-07-15,104.79534149169922
2025-07-16,105.57513427734375
2025-07-17,105.41918182373047
2025-07-18,105.89680480957031
2025-07-21,96.89986419677734
2025-07-22,97.09481811523438
2025-07-23,96.2077865600586
2025-07-24,97.08506774902344
2025-07-25,95.69117736816406
2025-07-28,95.65218353271484
2025-07-29,96.86087799072266
2025-07-30,101.57866668701172
2025-07-31,102.13426971435547
2025-08-01,99.39522552490234
2025-08-04,98.67391204833984
2025-08-05,98.48871612548828
2025-08-06,99.08331298828125
2025-08-07,97.4847183227539
2025-08-08,96.63668823242188
2025-08-11,95.4864730834961
2025-08-12,93.46875
2025-08-13,94.02435302734375
2025-08-14,94.01940155029297
2025-08-15,94.15796661376953
2025-08-18,92.07942962646484
2025-08-19,92.09923553466797
2025-08-20,93.03952026367188
2025-08-21,94.47470092773438
2025-08-22,93.69277954101562
2025-08-25,93.65318298339844
2025-08-26,95.29622650146484
2025-08-27,94.32624053955078
2025-08-28,96.24641418457031
2025-08-29,95.79110717773438
2025-09-02,97.20649719238281
2025-09-03,96.08805084228516
2025-09-04,95.6723403930664
2025-09-05,94.53409576416016
2025-09-08,93.55419921875
2025-09-09,93.76206970214844
2025-09-10,95.48428344726562
2025-09-11,94.86071014404297
2025-09-12,95.2368392944336
2025-09-15,94.6033706665039
2025-09-16,96.52355194091797
2025-09-17,98.66148376464844
2025-09-18,97.87955474853516
2025-09-19,97.49353790283203
2025-09-22,97.25599670410156
2025-09-23,99.69085693359375
2025-09-24,102.0465316772461
2025-09-25,103.31346130371094
2025-09-26,104.68925476074219
2025-09-29,105.7186279296875
2025-09-30,105.15444946289062
2025-10-01,108.06440734863281
2025-10-02,106.75789642333984
2025-10-03,106.34219360351562
2025-10-06,106.62923431396484
2025-10-07,107.89615631103516
2025-10-08,107.56952667236328
2025-10-09,104.89710998535156
2025-10-10,100.71527862548828
2025-10-13,101.63082885742188
2025-10-14,100.3243179321289
2025-10-15,102.1158218383789
2025-10-16,97.58261108398438
2025-10-17,99.750244140625
2025-10-20,105.80770874023438
2025-10-21,105.01588439941406
2025-10-22,103.32335662841797
2025-10-23,103.39263916015625
2025-10-24,102.70968627929688
2025-10-27,102.81856536865234
2025-10-28,99.9679946899414
2025-10-29,99.38402557373047
2025-10-30,99.4928970336914
2025-10-31,102.25439453125
2025-11-03,108.9552230834961
2025-11-04,108.92552185058594
2025-11-05,108.92552185058594
2025-11-06,109.48970031738281
2025-11-07,111.30099487304688
2025-11-10,113.65668487548828
2025-11-11,117.42774963378906
2025-11-12,118.23937225341797
2025-11-13,117.31939697265625
2025-11-14,116.6430892944336
2025-11-17,116.34471893310547
2025-11-18,116.52374267578125
2025-11-19,116.63314056396484
2025-11-20,113.87818145751953
2025-11-21,114.36552429199219
2025-11-24,115.91705322265625
2025-11-25,115.37998962402344
2025-11-26,118.12499237060547
2025-11-28,121.26783752441406
2025-12-01,120.91973876953125
2025-12-02,117.08069610595703
2025-12-03,122.22261810302734
2025-12-04,121.42696380615234
2025-12-05,122.19278717041016
2025-12-08,118.4233627319336
2025-12-09,116.82211303710938
2025-12-10,116.0562973022461
2025-12-11,113.7091064453125
2025-12-12,112.17747497558594
2025-12-15,109.93968963623047
2025-12-16,106.0011978149414
2025-12-17,108.94512176513672
2025-12-18,107.15489196777344
2025-12-19,108.14946746826172
2025-12-22,107.25434875488281
2025-12-23,110.56626892089844
2025-12-24,108.5771255493164
2025-12-26,108.89539337158203
2025-12-29,111.17295837402344
2025-12-30,111.41165161132812
2025-12-31,109.76066589355469
