Date,OMC
2017-01-23,84.94000244140625
2017-01-24,85.9000015258789
2017-01-25,86.37999725341797
2017-01-26,87.02999877929688
2017-01-27,86.9800033569336
2017-01-30,87.08999633789062
2017-01-31,85.6500015258789
2017-02-01,85.02999877929688
2017-02-02,85.20999908447266
2017-02-03,85.69999694824219
2017-02-06,87.38999938964844
2017-02-07,84.26000213623047
2017-02-08,84.97000122070312
2017-02-09,84.6500015258789
2017-02-10,85.33000183105469
2017-02-13,85.93000030517578
2017-02-14,85.02999877929688
2017-02-15,85.63999938964844
2017-02-16,85.31999969482422
2017-02-17,85.33999633789062
2017-02-21,85.33000183105469
2017-02-22,85.2699966430664
2017-02-23,85.33999633789062
2017-02-24,86.16000366210938
2017-02-27,86.18000030517578
2017-02-28,85.0999984741211
2017-03-01,86.33000183105469
2017-03-02,86.30000305175781
2017-03-03,85.38999938964844
2017-03-06,84.51000213623047
2017-03-07,84.08999633789062
2017-03-08,85.0999984741211
2017-03-09,85.05000305175781
2017-03-10,84.48999786376953
2017-03-13,84.30999755859375
2017-03-14,84.3499984741211
2017-03-15,84.86000061035156
2017-03-16,84.83999633789062
2017-03-17,84.94000244140625
2017-03-20,84.62999725341797
2017-03-21,84.3499984741211
2017-03-22,84.66000366210938
2017-03-23,84.5199966430664
2017-03-24,84.33000183105469
2017-03-27,84.19999694824219
2017-03-28,85.30999755859375
2017-03-29,85.11000061035156
2017-03-30,85.9000015258789
2017-03-31,86.20999908447266
2017-04-03,85.69999694824219
2017-04-04,85.80000305175781
2017-04-05,85.58999633789062
2017-04-06,85.55999755859375
2017-04-07,85.72000122070312
2017-04-10,85.0
2017-04-11,84.7699966430664
2017-04-12,84.66999816894531
2017-04-13,84.45999908447266
2017-04-17,86.16999816894531
2017-04-18,83.5
2017-04-19,83.55000305175781
2017-04-20,84.08000183105469
2017-04-21,83.25
2017-04-24,83.25
2017-04-25,83.54000091552734
2017-04-26,82.9800033569336
2017-04-27,83.08999633789062
2017-04-28,82.12000274658203
2017-05-01,82.68000030517578
2017-05-02,82.95999908447266
2017-05-03,82.95999908447266
2017-05-04,82.93000030517578
2017-05-05,83.69000244140625
2017-05-08,83.7300033569336
2017-05-09,84.0
2017-05-10,84.06999969482422
2017-05-11,83.97000122070312
2017-05-12,83.12000274658203
2017-05-15,82.30000305175781
2017-05-16,81.91000366210938
2017-05-17,81.68000030517578
2017-05-18,82.37000274658203
2017-05-19,83.36000061035156
2017-05-22,83.70999908447266
2017-05-23,82.91999816894531
2017-05-24,83.1500015258789
2017-05-25,83.5999984741211
2017-05-26,83.26000213623047
2017-05-30,83.4000015258789
2017-05-31,83.72000122070312
2017-06-01,85.26000213623047
2017-06-02,85.12000274658203
2017-06-05,84.41999816894531
2017-06-06,82.68000030517578
2017-06-07,80.75
2017-06-08,80.27999877929688
2017-06-09,81.5
2017-06-12,81.44999694824219
2017-06-13,81.7699966430664
2017-06-14,82.41000366210938
2017-06-15,82.86000061035156
2017-06-16,83.30999755859375
2017-06-19,83.66999816894531
2017-06-20,82.41000366210938
2017-06-21,82.62999725341797
2017-06-22,82.25
2017-06-23,82.37000274658203
2017-06-26,82.7300033569336
2017-06-27,83.05000305175781
2017-06-28,83.75
2017-06-29,83.33000183105469
2017-06-30,82.9000015258789
2017-07-03,83.13999938964844
2017-07-05,83.23999786376953
2017-07-06,81.54000091552734
2017-07-07,81.5
2017-07-10,81.0999984741211
2017-07-11,80.69000244140625
2017-07-12,80.4000015258789
2017-07-13,80.87000274658203
2017-07-14,81.27999877929688
2017-07-17,81.5199966430664
2017-07-18,81.08999633789062
2017-07-19,80.73999786376953
2017-07-20,82.69999694824219
2017-07-21,82.7300033569336
2017-07-24,82.12000274658203
2017-07-25,79.5
2017-07-26,78.83000183105469
2017-07-27,78.87000274658203
2017-07-28,78.9000015258789
2017-07-31,78.73999786376953
2017-08-01,79.1500015258789
2017-08-02,78.81999969482422
2017-08-03,79.61000061035156
2017-08-04,79.19999694824219
2017-08-07,79.05999755859375
2017-08-08,78.58999633789062
2017-08-09,78.81999969482422
2017-08-10,77.93000030517578
2017-08-11,77.75
2017-08-14,78.4000015258789
2017-08-15,78.29000091552734
2017-08-16,78.66000366210938
2017-08-17,77.6500015258789
2017-08-18,76.76000213623047
2017-08-21,76.91000366210938
2017-08-22,78.12999725341797
2017-08-23,72.66000366210938
2017-08-24,73.01000213623047
2017-08-25,73.12999725341797
2017-08-28,73.19000244140625
2017-08-29,72.83000183105469
2017-08-30,72.30999755859375
2017-08-31,72.37999725341797
2017-09-01,71.94000244140625
2017-09-05,71.7300033569336
2017-09-06,73.0999984741211
2017-09-07,72.47000122070312
2017-09-08,72.83000183105469
2017-09-11,73.33999633789062
2017-09-12,72.94000244140625
2017-09-13,73.6500015258789
2017-09-14,73.29000091552734
2017-09-15,73.04000091552734
2017-09-18,72.69999694824219
2017-09-19,72.75
2017-09-20,74.36000061035156
2017-09-21,74.2300033569336
2017-09-22,75.0
2017-09-25,75.87000274658203
2017-09-26,75.12999725341797
2017-09-27,75.43000030517578
2017-09-28,74.23999786376953
2017-09-29,74.06999969482422
2017-10-02,75.54000091552734
2017-10-03,74.69999694824219
2017-10-04,75.81999969482422
2017-10-05,76.37000274658203
2017-10-06,75.41999816894531
2017-10-09,74.66999816894531
2017-10-10,74.44999694824219
2017-10-11,74.3499984741211
2017-10-12,74.36000061035156
2017-10-13,75.13999938964844
2017-10-16,73.93000030517578
2017-10-17,75.58999633789062
2017-10-18,75.44999694824219
2017-10-19,72.95999908447266
2017-10-20,73.69000244140625
2017-10-23,73.01000213623047
2017-10-24,70.91999816894531
2017-10-25,69.80999755859375
2017-10-26,70.36000061035156
2017-10-27,68.55999755859375
2017-10-30,67.5199966430664
2017-10-31,67.19000244140625
2017-11-01,67.62999725341797
2017-11-02,66.19000244140625
2017-11-03,66.20999908447266
2017-11-06,66.55000305175781
2017-11-07,65.5199966430664
2017-11-08,65.5999984741211
2017-11-09,67.27999877929688
2017-11-10,67.55000305175781
2017-11-13,67.91999816894531
2017-11-14,67.66000366210938
2017-11-15,67.1500015258789
2017-11-16,67.44999694824219
2017-11-17,69.44000244140625
2017-11-20,69.62000274658203
2017-11-21,69.54000091552734
2017-11-22,68.87000274658203
2017-11-24,68.97000122070312
2017-11-27,68.83999633789062
2017-11-28,70.6500015258789
2017-11-29,72.93000030517578
2017-11-30,71.44000244140625
2017-12-01,73.37999725341797
2017-12-04,74.69999694824219
2017-12-05,75.30999755859375
2017-12-06,74.47000122070312
2017-12-07,73.08999633789062
2017-12-08,73.4800033569336
2017-12-11,74.44000244140625
2017-12-12,74.51000213623047
2017-12-13,73.70999908447266
2017-12-14,73.0999984741211
2017-12-15,74.41000366210938
2017-12-18,73.47000122070312
2017-12-19,73.87000274658203
2017-12-20,74.0
2017-12-21,74.08000183105469
2017-12-22,73.61000061035156
2017-12-26,73.3499984741211
2017-12-27,73.4800033569336
2017-12-28,73.4000015258789
2017-12-29,72.83000183105469
2018-01-02,72.7699966430664
2018-01-03,70.36000061035156
2018-01-04,71.05999755859375
2018-01-05,72.16999816894531
2018-01-08,72.41000366210938
2018-01-09,72.08000183105469
2018-01-10,72.69999694824219
2018-01-11,74.31999969482422
2018-01-12,75.91999816894531
2018-01-16,74.31999969482422
2018-01-17,75.5
2018-01-18,76.0199966430664
2018-01-19,74.95999908447266
2018-01-22,76.36000061035156
2018-01-23,75.5
2018-01-24,76.58000183105469
2018-01-25,76.68000030517578
2018-01-26,77.6500015258789
2018-01-29,77.4000015258789
2018-01-30,76.80000305175781
2018-01-31,76.6500015258789
2018-02-01,76.19000244140625
2018-02-02,74.91000366210938
2018-02-05,72.88999938964844
2018-02-06,73.77999877929688
2018-02-07,75.37999725341797
2018-02-08,75.91000366210938
2018-02-09,76.94999694824219
2018-02-12,78.77999877929688
2018-02-13,79.55999755859375
2018-02-14,82.77999877929688
2018-02-15,77.27999877929688
2018-02-16,78.72000122070312
2018-02-20,78.36000061035156
2018-02-21,77.02999877929688
2018-02-22,76.79000091552734
2018-02-23,77.30999755859375
2018-02-26,78.0999984741211
2018-02-27,76.94000244140625
2018-02-28,76.2300033569336
2018-03-01,74.8499984741211
2018-03-02,75.6500015258789
2018-03-05,75.87999725341797
2018-03-06,75.33999633789062
2018-03-07,74.11000061035156
2018-03-08,73.51000213623047
2018-03-09,73.7300033569336
2018-03-12,73.44999694824219
2018-03-13,73.72000122070312
2018-03-14,73.95999908447266
2018-03-15,73.87999725341797
2018-03-16,73.9800033569336
2018-03-19,73.55999755859375
2018-03-20,72.18000030517578
2018-03-21,72.44000244140625
2018-03-22,70.80000305175781
2018-03-23,70.19000244140625
2018-03-26,71.76000213623047
2018-03-27,72.72000122070312
2018-03-28,72.63999938964844
2018-03-29,72.66999816894531
2018-04-02,71.2699966430664
2018-04-03,71.2699966430664
2018-04-04,72.01000213623047
2018-04-05,72.5
2018-04-06,71.73999786376953
2018-04-09,71.62000274658203
2018-04-10,72.41000366210938
2018-04-11,72.02999877929688
2018-04-12,71.6500015258789
2018-04-13,71.86000061035156
2018-04-16,74.02999877929688
2018-04-17,74.9000015258789
2018-04-18,74.75
2018-04-19,75.02999877929688
2018-04-20,73.73999786376953
2018-04-23,73.87999725341797
2018-04-24,73.30000305175781
2018-04-25,74.37999725341797
2018-04-26,74.4800033569336
2018-04-27,73.91000366210938
2018-04-30,73.66000366210938
2018-05-01,74.22000122070312
2018-05-02,73.5199966430664
2018-05-03,74.12999725341797
2018-05-04,74.58000183105469
2018-05-07,74.05000305175781
2018-05-08,73.87000274658203
2018-05-09,74.29000091552734
2018-05-10,74.62000274658203
2018-05-11,75.08000183105469
2018-05-14,74.9800033569336
2018-05-15,74.4800033569336
2018-05-16,74.79000091552734
2018-05-17,74.30000305175781
2018-05-18,74.95999908447266
2018-05-21,75.29000091552734
2018-05-22,75.26000213623047
2018-05-23,72.25
2018-05-24,72.08000183105469
2018-05-25,71.95999908447266
2018-05-29,70.22000122070312
2018-05-30,71.25
2018-05-31,72.08000183105469
2018-06-01,72.2699966430664
2018-06-04,72.83999633789062
2018-06-05,72.97000122070312
2018-06-06,73.44999694824219
2018-06-07,73.5
2018-06-08,73.9000015258789
2018-06-11,75.08999633789062
2018-06-12,75.58000183105469
2018-06-13,74.41000366210938
2018-06-14,75.37000274658203
2018-06-15,75.41999816894531
2018-06-18,75.55999755859375
2018-06-19,75.06999969482422
2018-06-20,75.16000366210938
2018-06-21,75.48999786376953
2018-06-22,75.91000366210938
2018-06-25,74.91999816894531
2018-06-26,75.08000183105469
2018-06-27,75.04000091552734
2018-06-28,76.30999755859375
2018-06-29,76.2699966430664
2018-07-02,75.5
2018-07-03,75.22000122070312
2018-07-05,76.0199966430664
2018-07-06,77.08000183105469
2018-07-09,77.16999816894531
2018-07-10,77.83999633789062
2018-07-11,76.62999725341797
2018-07-12,78.13999938964844
2018-07-13,77.51000213623047
2018-07-16,78.0999984741211
2018-07-17,70.69000244140625
2018-07-18,70.5999984741211
2018-07-19,69.61000061035156
2018-07-20,68.18000030517578
2018-07-23,68.27999877929688
2018-07-24,67.5999984741211
2018-07-25,67.80000305175781
2018-07-26,68.8499984741211
2018-07-27,68.9800033569336
2018-07-30,68.36000061035156
2018-07-31,68.83000183105469
2018-08-01,67.47000122070312
2018-08-02,67.33999633789062
2018-08-03,67.44999694824219
2018-08-06,67.70999908447266
2018-08-07,68.26000213623047
2018-08-08,67.79000091552734
2018-08-09,67.93000030517578
2018-08-10,67.8499984741211
2018-08-13,67.30999755859375
2018-08-14,68.12000274658203
2018-08-15,68.13999938964844
2018-08-16,69.33000183105469
2018-08-17,68.58999633789062
2018-08-20,68.98999786376953
2018-08-21,69.5999984741211
2018-08-22,69.08999633789062
2018-08-23,68.56999969482422
2018-08-24,68.97000122070312
2018-08-27,69.43000030517578
2018-08-28,69.41999816894531
2018-08-29,69.4800033569336
2018-08-30,68.94000244140625
2018-08-31,69.31999969482422
2018-09-04,67.98999786376953
2018-09-05,68.69999694824219
2018-09-06,69.25
2018-09-07,69.87000274658203
2018-09-10,69.61000061035156
2018-09-11,68.80999755859375
2018-09-12,69.0
2018-09-13,69.30999755859375
2018-09-14,68.9800033569336
2018-09-17,69.76000213623047
2018-09-18,69.30000305175781
2018-09-19,68.9800033569336
2018-09-20,69.63999938964844
2018-09-21,70.9000015258789
2018-09-24,70.16999816894531
2018-09-25,70.2699966430664
2018-09-26,70.31999969482422
2018-09-27,68.20999908447266
2018-09-28,68.0199966430664
2018-10-01,68.08000183105469
2018-10-02,69.04000091552734
2018-10-03,70.16000366210938
2018-10-04,69.91000366210938
2018-10-05,70.20999908447266
2018-10-08,72.3499984741211
2018-10-09,71.69999694824219
2018-10-10,69.56999969482422
2018-10-11,68.06999969482422
2018-10-12,68.5999984741211
2018-10-15,69.5
2018-10-16,74.36000061035156
2018-10-17,75.69000244140625
2018-10-18,76.16999816894531
2018-10-19,77.06999969482422
2018-10-22,77.55000305175781
2018-10-23,76.02999877929688
2018-10-24,73.22000122070312
2018-10-25,71.88999938964844
2018-10-26,71.04000091552734
2018-10-29,72.43000030517578
2018-10-30,74.80000305175781
2018-10-31,74.31999969482422
2018-11-01,74.69999694824219
2018-11-02,74.69000244140625
2018-11-05,75.47000122070312
2018-11-06,75.69999694824219
2018-11-07,75.91000366210938
2018-11-08,76.04000091552734
2018-11-09,75.56999969482422
2018-11-12,75.69999694824219
2018-11-13,76.16000366210938
2018-11-14,76.51000213623047
2018-11-15,76.70999908447266
2018-11-16,77.0999984741211
2018-11-19,76.8499984741211
2018-11-20,75.69999694824219
2018-11-21,76.66000366210938
2018-11-23,74.87999725341797
2018-11-26,76.16999816894531
2018-11-27,77.27999877929688
2018-11-28,77.51000213623047
2018-11-29,77.18000030517578
2018-11-30,76.97000122070312
2018-12-03,76.68000030517578
2018-12-04,75.62999725341797
2018-12-06,75.4800033569336
2018-12-07,75.5
2018-12-10,75.83999633789062
2018-12-11,76.94999694824219
2018-12-12,77.58999633789062
2018-12-13,77.04000091552734
2018-12-14,75.77999877929688
2018-12-17,74.97000122070312
2018-12-18,74.38999938964844
2018-12-19,73.87000274658203
2018-12-20,72.25
2018-12-21,70.2300033569336
2018-12-24,69.05999755859375
2018-12-26,71.58999633789062
2018-12-27,72.1500015258789
2018-12-28,72.31999969482422
2018-12-31,73.23999786376953
2019-01-02,72.70999908447266
2019-01-03,71.56999969482422
2019-01-04,73.33999633789062
2019-01-07,73.76000213623047
2019-01-08,75.0
2019-01-09,75.54000091552734
2019-01-10,75.94999694824219
2019-01-11,76.51000213623047
2019-01-14,75.79000091552734
2019-01-15,76.11000061035156
2019-01-16,74.66999816894531
2019-01-17,74.3499984741211
2019-01-18,76.0
2019-01-22,74.44999694824219
2019-01-23,75.26000213623047
2019-01-24,76.69000244140625
2019-01-25,76.4000015258789
2019-01-28,76.3499984741211
2019-01-29,77.48999786376953
2019-01-30,77.41999816894531
2019-01-31,77.87999725341797
2019-02-01,77.5999984741211
2019-02-04,77.83999633789062
2019-02-05,78.36000061035156
2019-02-06,74.45999908447266
2019-02-07,74.58000183105469
2019-02-08,74.69999694824219
2019-02-11,73.87999725341797
2019-02-12,74.08999633789062
2019-02-13,73.48999786376953
2019-02-14,74.27999877929688
2019-02-15,75.0
2019-02-19,74.97000122070312
2019-02-20,75.05000305175781
2019-02-21,74.91000366210938
2019-02-22,75.62999725341797
2019-02-25,75.33999633789062
2019-02-26,75.5199966430664
2019-02-27,75.33999633789062
2019-02-28,75.69999694824219
2019-03-01,76.72000122070312
2019-03-04,76.44999694824219
2019-03-05,76.41000366210938
2019-03-06,75.22000122070312
2019-03-07,74.45999908447266
2019-03-08,73.9800033569336
2019-03-11,75.51000213623047
2019-03-12,75.25
2019-03-13,75.08999633789062
2019-03-14,75.63999938964844
2019-03-15,75.47000122070312
2019-03-18,74.58000183105469
2019-03-19,75.70999908447266
2019-03-20,74.30000305175781
2019-03-21,75.0199966430664
2019-03-22,73.06999969482422
2019-03-25,72.23999786376953
2019-03-26,72.5999984741211
2019-03-27,72.86000061035156
2019-03-28,73.26000213623047
2019-03-29,72.98999786376953
2019-04-01,73.62000274658203
2019-04-02,73.54000091552734
2019-04-03,73.51000213623047
2019-04-04,73.95999908447266
