Date,CINF
2016-09-23,58.21791458129883
2016-09-26,57.79851531982422
2016-09-27,58.45867919921875
2016-09-28,58.940216064453125
2016-09-29,57.8917350769043
2016-09-30,58.57518768310547
2016-10-03,57.82958984375
2016-10-04,57.348079681396484
2016-10-05,57.51117706298828
2016-10-06,57.61988830566406
2016-10-07,58.38103485107422
2016-10-10,58.660614013671875
2016-10-11,57.93834686279297
2016-10-12,58.52858352661133
2016-10-13,58.54412078857422
2016-10-14,58.9868049621582
2016-10-17,58.691688537597656
2016-10-18,58.435386657714844
2016-10-19,58.40431213378906
2016-10-20,56.641326904296875
2016-10-21,55.569549560546875
2016-10-24,55.87244415283203
2016-10-25,55.740394592285156
2016-10-26,55.06472396850586
2016-10-27,54.16379165649414
2016-10-28,54.505523681640625
2016-10-31,54.971527099609375
2016-11-01,54.000701904296875
2016-11-02,53.278419494628906
2016-11-03,53.59684753417969
2016-11-04,53.01435470581055
2016-11-07,53.62791061401367
2016-11-08,54.031768798828125
2016-11-09,54.4511604309082
2016-11-10,55.67048645019531
2016-11-11,55.546241760253906
2016-11-14,56.22193145751953
2016-11-15,56.385013580322266
2016-11-16,56.04330062866211
2016-11-17,57.48786926269531
2016-11-18,57.837371826171875
2016-11-21,58.32666015625
2016-11-22,58.46646499633789
2016-11-23,58.9479866027832
2016-11-25,59.55378341674805
2016-11-28,59.48386764526367
2016-11-29,59.88771438598633
2016-11-30,59.600364685058594
2016-12-01,59.895511627197266
2016-12-02,59.70909118652344
2016-12-05,59.67026901245117
2016-12-06,59.88771438598633
2016-12-07,60.5944709777832
2016-12-08,60.77312469482422
2016-12-09,60.74203872680664
2016-12-12,61.2313346862793
2016-12-13,60.85856246948242
2016-12-14,59.91878890991211
2016-12-15,60.0197639465332
2016-12-16,58.75381851196289
2016-12-19,59.76210403442383
2016-12-20,59.80116653442383
2016-12-21,59.55105209350586
2016-12-22,59.62922286987305
2016-12-23,59.785552978515625
2016-12-27,59.848087310791016
2016-12-28,59.37130355834961
2016-12-29,59.30095672607422
2016-12-30,59.20716857910156
2017-01-03,59.23841857910156
2017-01-04,59.457252502441406
2017-01-05,59.21498489379883
2017-01-06,59.23059844970703
2017-01-09,58.23013687133789
2017-01-10,58.24577713012695
2017-01-11,58.53496551513672
2017-01-12,54.64252471923828
2017-01-13,54.75977325439453
2017-01-17,54.50965118408203
2017-01-18,55.13495635986328
2017-01-19,54.62689971923828
2017-01-20,54.92392349243164
2017-01-23,54.5018424987793
2017-01-24,54.78321075439453
2017-01-25,55.580474853515625
2017-01-26,55.244384765625
2017-01-27,55.19750213623047
2017-01-30,54.744144439697266
2017-01-31,55.166236877441406
2017-02-01,54.75977325439453
2017-02-02,55.220924377441406
2017-02-03,55.83060073852539
2017-02-06,55.330352783203125
2017-02-07,55.04896545410156
2017-02-08,54.97863006591797
2017-02-09,54.90827178955078
2017-02-10,55.54138946533203
2017-02-13,56.08069610595703
2017-02-14,56.580936431884766
2017-02-15,56.91702651977539
2017-02-16,57.12806701660156
2017-02-17,56.7998046875
2017-02-21,56.94048309326172
2017-02-22,57.00300598144531
2017-02-23,57.32345962524414
2017-02-24,57.44072341918945
2017-02-27,57.1046142578125
2017-02-28,57.02644729614258
2017-03-01,58.73819351196289
2017-03-02,58.073829650878906
2017-03-03,57.81587219238281
2017-03-06,57.19841384887695
2017-03-07,57.19058609008789
2017-03-08,56.87012481689453
2017-03-09,57.386009216308594
2017-03-10,57.81587219238281
2017-03-13,57.768985748291016
2017-03-14,57.91749954223633
2017-03-15,58.58188247680664
2017-03-16,58.38645935058594
2017-03-17,58.761627197265625
2017-03-20,58.399696350097656
2017-03-21,57.266624450683594
2017-03-22,57.24302291870117
2017-03-23,57.235145568847656
2017-03-24,56.5584716796875
2017-03-27,56.385345458984375
2017-03-28,57.04629898071289
2017-03-29,56.456172943115234
2017-03-30,56.91254425048828
2017-03-31,56.865333557128906
2017-04-03,56.32242202758789
2017-04-04,56.30668258666992
2017-04-05,55.716529846191406
2017-04-06,55.748016357421875
2017-04-07,55.26802444458008
2017-04-10,56.05488967895508
2017-04-11,56.17292404174805
2017-04-12,55.763755798339844
2017-04-13,55.44114303588867
2017-04-17,56.33814239501953
2017-04-18,55.519832611083984
2017-04-19,55.110660552978516
2017-04-20,55.43328094482422
2017-04-21,55.2208251953125
2017-04-24,56.22800827026367
2017-04-25,56.51124954223633
2017-04-26,56.5584716796875
2017-04-27,57.471214294433594
2017-04-28,56.723697662353516
2017-05-01,55.96045684814453
2017-05-02,55.91324996948242
2017-05-03,56.00767135620117
2017-05-04,55.83457565307617
2017-05-05,55.73227310180664
2017-05-08,55.0162467956543
2017-05-09,54.284488677978516
2017-05-10,54.45761489868164
2017-05-11,54.59134292602539
2017-05-12,54.339576721191406
2017-05-15,54.780189514160156
2017-05-16,54.552001953125
2017-05-17,54.04843521118164
2017-05-18,54.276607513427734
2017-05-19,54.323829650878906
2017-05-22,54.70938491821289
2017-05-23,54.740848541259766
2017-05-24,54.8431510925293
2017-05-25,55.43328094482422
2017-05-26,55.00836181640625
2017-05-30,54.70938491821289
2017-05-31,55.142154693603516
2017-06-01,55.81095886230469
2017-06-02,55.64572525024414
2017-06-05,55.34672164916992
2017-06-06,54.67002868652344
2017-06-07,54.73299789428711
2017-06-08,55.44114303588867
2017-06-09,56.47978973388672
2017-06-12,57.45546340942383
2017-06-13,57.34531021118164
2017-06-14,57.47906494140625
2017-06-15,58.1400260925293
2017-06-16,58.02985382080078
2017-06-19,57.91104507446289
2017-06-20,57.34065246582031
2017-06-21,56.738555908203125
2017-06-22,56.61181640625
2017-06-23,56.42959213256836
2017-06-26,57.00791549682617
2017-06-27,56.97621536254883
2017-06-28,57.47532272338867
2017-06-29,57.37232208251953
2017-06-30,57.396087646484375
2017-07-03,57.91104507446289
2017-07-05,57.48323059082031
2017-07-06,57.198036193847656
2017-07-07,57.56246566772461
2017-07-10,57.15842056274414
2017-07-11,56.912837982177734
2017-07-12,57.02375030517578
2017-07-13,57.43569564819336
2017-07-14,57.586238861083984
2017-07-17,57.61792755126953
2017-07-18,57.332725524902344
2017-07-19,58.077392578125
2017-07-20,58.67156982421875
2017-07-21,58.95676040649414
2017-07-24,59.62222671508789
2017-07-25,59.962867736816406
2017-07-26,59.40831756591797
2017-07-27,59.543006896972656
2017-07-28,60.057945251464844
2017-07-31,60.35105514526367
2017-08-01,60.59666061401367
2017-08-02,61.15911865234375
2017-08-03,63.78928756713867
2017-08-04,63.61501693725586
2017-08-07,63.306026458740234
2017-08-08,63.17927932739258
2017-08-09,63.63876724243164
2017-08-10,63.07627868652344
2017-08-11,62.585121154785156
2017-08-14,63.00499725341797
2017-08-15,62.933692932128906
2017-08-16,62.6722526550293
2017-08-17,61.51561737060547
2017-08-18,61.27002716064453
2017-08-21,60.98484802246094
2017-08-22,61.37303924560547
2017-08-23,60.8818359375
2017-08-24,60.549102783203125
2017-08-25,61.36510467529297
2017-08-28,61.07197570800781
2017-08-29,60.82640075683594
2017-08-30,60.86599349975586
2017-08-31,60.87392044067383
2017-09-01,60.96898651123047
2017-09-05,59.23405456542969
2017-09-06,59.51130676269531
2017-09-07,58.362606048583984
2017-09-08,60.0262565612793
2017-09-11,60.62041473388672
2017-09-12,60.72339630126953
2017-09-13,60.16094970703125
2017-09-14,59.90741729736328
2017-09-15,59.59054183959961
2017-09-18,60.271846771240234
2017-09-19,60.240135192871094
2017-09-20,60.46989059448242
2017-09-21,60.27051544189453
2017-09-22,60.50979232788086
2017-09-25,60.86066436767578
2017-09-26,60.74104690551758
2017-09-27,61.32317352294922
2017-09-28,61.70590591430664
2017-09-29,61.060001373291016
2017-10-02,61.8016242980957
2017-10-03,61.53049087524414
2017-10-04,61.70590591430664
2017-10-05,61.713897705078125
2017-10-06,61.16367721557617
2017-10-09,60.89255142211914
2017-10-10,61.49859619140625
2017-10-11,61.355045318603516
2017-10-12,60.54964828491211
2017-10-13,60.980262756347656
2017-10-16,60.94038009643555
2017-10-17,60.54964828491211
2017-10-18,60.60547637939453
2017-10-19,60.75697326660156
2017-10-20,60.972267150878906
2017-10-23,60.701148986816406
2017-10-24,60.81279373168945
2017-10-25,60.406089782714844
2017-10-26,60.621395111083984
2017-10-27,56.64216613769531
2017-10-30,56.147769927978516
2017-10-31,55.95637893676758
2017-11-01,56.387001037597656
2017-11-02,57.86225891113281
2017-11-03,57.870243072509766
2017-11-06,58.42844009399414
2017-11-07,58.10947036743164
2017-11-08,57.97391128540039
2017-11-09,58.29289627075195
2017-11-10,58.53209686279297
2017-11-13,58.45237731933594
2017-11-14,59.05842971801758
2017-11-15,59.098304748535156
2017-11-16,58.6836051940918
2017-11-17,58.57997131347656
2017-11-20,58.55604934692383
2017-11-21,58.57997131347656
2017-11-22,57.94200897216797
2017-11-24,57.822391510009766
2017-11-27,58.540096282958984
2017-11-28,59.20992660522461
2017-11-29,59.70435333251953
2017-11-30,59.993377685546875
2017-12-01,59.82476043701172
2017-12-04,60.50716781616211
2017-12-05,59.712379455566406
2017-12-06,59.77660369873047
2017-12-07,59.535770416259766
2017-12-08,59.728431701660156
2017-12-11,59.85689926147461
2017-12-12,59.82476043701172
2017-12-13,59.150413513183594
2017-12-14,58.32353210449219
2017-12-15,59.6320686340332
2017-12-18,59.872947692871094
2017-12-19,59.44458770751953
2017-12-20,59.36375045776367
2017-12-21,59.53349685668945
2017-12-22,59.80019760131836
2017-12-26,60.026493072509766
2017-12-27,60.2528076171875
2017-12-28,60.68115997314453
2017-12-29,60.59223556518555
2018-01-02,59.064735412597656
2018-01-03,58.83032989501953
2018-01-04,59.50117492675781
2018-01-05,59.80827713012695
2018-01-08,59.541568756103516
2018-01-09,59.16978073120117
2018-01-10,58.345394134521484
2018-01-11,58.81416702270508
2018-01-12,59.83252716064453
2018-01-16,59.96991729736328
2018-01-17,60.665008544921875
2018-01-18,60.50334930419922
2018-01-19,60.745811462402344
2018-01-22,61.36814498901367
2018-01-23,62.241024017333984
2018-01-24,62.42692947387695
2018-01-25,62.4107551574707
2018-01-26,62.64516067504883
2018-01-29,61.901554107666016
2018-01-30,61.73991775512695
2018-01-31,62.152130126953125
2018-02-01,62.370338439941406
2018-02-02,61.731849670410156
2018-02-05,59.31526565551758
2018-02-06,58.6767692565918
2018-02-07,58.70100784301758
2018-02-08,56.85018539428711
2018-02-09,58.30500793457031
2018-02-12,60.0588264465332
2018-02-13,59.78403854370117
2018-02-14,61.07719802856445
2018-02-15,61.57830810546875
2018-02-16,62.38650894165039
2018-02-20,61.174163818359375
2018-02-21,61.05295181274414
2018-02-22,60.55183792114258
2018-02-23,61.263084411621094
2018-02-26,62.44307327270508
2018-02-27,61.32773971557617
2018-02-28,60.285118103027344
2018-03-01,59.274864196777344
2018-03-02,60.30128860473633
2018-03-05,61.335819244384766
2018-03-06,61.457054138183594
2018-03-07,61.198421478271484
2018-03-08,60.826637268066406
2018-03-09,62.265262603759766
2018-03-12,60.81047439575195
2018-03-13,60.68115997314453
2018-03-14,59.84870529174805
2018-03-15,60.050743103027344
2018-03-16,60.72157287597656
2018-03-19,60.705421447753906
2018-03-20,61.372833251953125
2018-03-21,61.49494552612305
2018-03-22,59.77749252319336
2018-03-23,58.28794860839844
2018-03-26,59.53329849243164
2018-03-27,59.525150299072266
2018-03-28,60.119354248046875
2018-03-29,60.444923400878906
2018-04-02,58.906558990478516
2018-04-03,59.81818389892578
2018-04-04,60.151912689208984
2018-04-05,60.5181999206543
2018-04-06,59.41933059692383
2018-04-09,59.23212814331055
2018-04-10,59.75308609008789
2018-04-11,59.75308609008789
2018-04-12,60.21702575683594
2018-04-13,59.85073471069336
2018-04-16,60.835636138916016
2018-04-17,60.632164001464844
2018-04-18,60.68913269042969
2018-04-19,61.07981491088867
2018-04-20,61.26704788208008
2018-04-23,61.633331298828125
2018-04-24,61.00657272338867
2018-04-25,60.900753021240234
2018-04-26,58.149559020996094
2018-04-27,58.157691955566406
2018-04-30,57.254188537597656
2018-05-01,57.93794250488281
2018-05-02,56.741397857666016
2018-05-03,56.4483757019043
2018-05-04,56.9855842590332
2018-05-07,56.81465148925781
2018-05-08,57.12396240234375
2018-05-09,57.96234893798828
2018-05-10,58.515865325927734
2018-05-11,58.50771713256836
2018-05-14,57.433265686035156
2018-05-15,57.701873779296875
2018-05-16,57.59606170654297
2018-05-17,57.701873779296875
2018-05-18,57.57164764404297
2018-05-21,58.02745819091797
2018-05-22,58.157691955566406
2018-05-23,57.69375228881836
2018-05-24,57.327457427978516
2018-05-25,57.3193244934082
2018-05-29,55.764644622802734
2018-05-30,57.058860778808594
2018-05-31,56.46466064453125
2018-06-01,57.12396240234375
2018-06-04,57.17278289794922
2018-06-05,56.97746276855469
2018-06-06,57.29489517211914
2018-06-07,57.60420227050781
2018-06-08,58.01932144165039
2018-06-11,57.40885925292969
2018-06-12,57.02629852294922
2018-06-13,56.70882797241211
2018-06-14,56.098384857177734
2018-06-15,56.155364990234375
2018-06-18,56.163482666015625
2018-06-19,56.40135955810547
2018-06-20,56.17989730834961
2018-06-21,55.589298248291016
2018-06-22,56.056854248046875
2018-06-25,55.95841979980469
2018-06-26,55.07253646850586
2018-06-27,54.40812683105469
2018-06-28,55.08893585205078
2018-06-29,54.842864990234375
2018-07-02,54.941287994384766
2018-07-03,55.25300598144531
2018-07-05,55.36781692504883
2018-07-06,56.056854248046875
2018-07-09,57.24624252319336
2018-07-10,57.32005310058594
2018-07-11,57.24624252319336
2018-07-12,57.123191833496094
2018-07-13,57.098594665527344
2018-07-16,57.861446380615234
2018-07-17,57.86963653564453
2018-07-18,58.484840393066406
2018-07-19,57.63175964355469
2018-07-20,57.99266815185547
2018-07-23,58.148521423339844
2018-07-24,58.025482177734375
2018-07-25,58.484840393066406
2018-07-26,59.30511474609375
2018-07-27,61.06046676635742
2018-07-30,61.84791564941406
2018-07-31,62.03657913208008
2018-08-01,61.72486877441406
2018-08-02,61.72486877441406
2018-08-03,61.96274948120117
2018-08-06,62.3072624206543
2018-08-07,61.560829162597656
2018-08-08,61.585426330566406
2018-08-09,61.51980209350586
2018-08-10,61.01946258544922
2018-08-13,60.44527053833008
2018-08-14,60.95381164550781
2018-08-15,61.06046676635742
2018-08-16,61.757694244384766
2018-08-17,62.134986877441406
2018-08-20,62.454917907714844
2018-08-21,62.69278335571289
2018-08-22,62.35649108886719
2018-08-23,62.463111877441406
2018-08-24,62.74199295043945
2018-08-27,63.03730773925781
2018-08-28,62.988075256347656
2018-08-29,62.922454833984375
2018-08-30,62.60255813598633
2018-08-31,62.8896598815918
2018-09-04,63.307987213134766
2018-09-05,63.52946472167969
2018-09-06,63.68529510498047
2018-09-07,63.29159164428711
2018-09-10,63.1849365234375
2018-09-11,62.99627685546875
2018-09-12,62.31547546386719
2018-09-13,63.07830047607422
2018-09-14,63.79193878173828
2018-09-17,63.8493537902832
2018-09-18,64.40269470214844
2018-09-19,64.89824676513672
2018-09-20,65.2203369140625
2018-09-21,65.2698974609375
2018-09-24,63.93196105957031
2018-09-25,63.78329849243164
2018-09-26,63.26298904418945
2018-09-27,63.19691467285156
2018-09-28,63.436405181884766
2018-10-01,62.247154235839844
2018-10-02,62.83352279663086
2018-10-03,62.64357376098633
2018-10-04,63.180381774902344
2018-10-05,63.32904052734375
2018-10-08,64.09711456298828
2018-10-09,64.44400024414062
2018-10-10,63.03998565673828
2018-10-11,60.256744384765625
2018-10-12,59.7364387512207
2018-10-15,59.59605026245117
2018-10-16,61.35515594482422
2018-10-17,62.56095886230469
2018-10-18,62.50316619873047
2018-10-19,63.02346420288086
2018-10-22,62.015872955322266
2018-10-23,61.04134750366211
2018-10-24,58.96010208129883
2018-10-25,59.257423400878906
2018-10-26,63.180381774902344
2018-10-29,63.42814636230469
2018-10-30,64.72480773925781
2018-10-31,64.94778442382812
2018-11-01,64.77436065673828
2018-11-02,64.46054077148438
2018-11-05,65.39376068115234
2018-11-06,66.2031478881836
2018-11-07,66.71520233154297
2018-11-08,67.22724151611328
2018-11-09,67.16117095947266
2018-11-12,66.29399108886719
2018-11-13,66.86385345458984
2018-11-14,65.23685455322266
2018-11-15,65.61674499511719
2018-11-16,66.2774658203125
2018-11-19,66.65739440917969
2018-11-20,65.8975601196289
2018-11-21,65.69109344482422
2018-11-23,65.08818817138672
2018-11-26,66.0379867553711
2018-11-27,66.04619598388672
2018-11-28,67.35113525390625
2018-11-29,67.29331970214844
2018-11-30,67.4997787475586
2018-12-03,68.2513656616211
2018-12-04,67.3180923461914
2018-12-06,66.5252456665039
2018-12-07,66.1866226196289
2018-12-10,65.56718444824219
2018-12-11,65.36073303222656
2018-12-12,65.83150482177734
2018-12-13,65.82323455810547
2018-12-14,65.58372497558594
2018-12-17,63.808074951171875
2018-12-18,63.66670227050781
2018-12-19,63.525333404541016
2018-12-20,63.067955017089844
2018-12-21,62.893310546875
2018-12-24,59.9993896484375
2018-12-26,62.69374084472656
2018-12-27,63.65005874633789
2018-12-28,63.708274841308594
2018-12-31,64.38187408447266
2019-01-02,62.88499069213867
2019-01-03,61.87046432495117
2019-01-04,63.109527587890625
2019-01-07,62.826786041259766
2019-01-08,62.7685661315918
2019-01-09,63.400596618652344
2019-01-10,64.28206634521484
2019-01-11,64.07418060302734
2019-01-14,64.53155517578125
2019-01-15,64.5647964477539
2019-01-16,64.81430053710938
2019-01-17,65.01387023925781
2019-01-18,66.81843566894531
2019-01-22,66.11158752441406
2019-01-23,66.24463653564453
2019-01-24,65.79558563232422
2019-01-25,65.98684692382812
2019-01-28,65.68745422363281
2019-01-29,66.02010345458984
2019-01-30,66.68537139892578
2019-01-31,67.45874786376953
2019-02-01,67.82466888427734
2019-02-04,68.5813980102539
2019-02-05,68.67289733886719
2019-02-06,68.06580352783203
2019-02-07,70.10321807861328
2019-02-08,69.87036895751953
2019-02-11,69.90364074707031
2019-02-12,70.45247650146484
2019-02-13,70.26953887939453
2019-02-14,69.84544372558594
2019-02-15,71.08448791503906
2019-02-19,71.19259643554688
2019-02-20,71.47532653808594
2019-02-21,71.13440704345703
2019-02-22,71.61671447753906
2019-02-25,71.40052032470703
2019-02-26,71.19259643554688
2019-02-27,71.50862884521484
2019-02-28,72.19884490966797
2019-03-01,72.34020233154297
2019-03-04,71.35060119628906
2019-03-05,71.1510238647461
2019-03-06,70.4857406616211
2019-03-07,70.34436798095703
2019-03-08,70.26123809814453
2019-03-11,71.05953979492188
2019-03-12,71.25914764404297
2019-03-13,70.7186050415039
2019-03-14,70.95142364501953
2019-03-15,71.20091247558594
