Date,EQIX
2019-04-10,461.2099914550781
2019-04-11,460.6700134277344
2019-04-12,463.3800048828125
2019-04-15,460.0
2019-04-16,452.6600036621094
2019-04-17,447.5199890136719
2019-04-18,446.44000244140625
2019-04-22,447.2300109863281
2019-04-23,450.2099914550781
2019-04-24,453.4599914550781
2019-04-25,453.8900146484375
2019-04-26,453.04998779296875
2019-04-29,448.80999755859375
2019-04-30,454.70001220703125
2019-05-01,450.010009765625
2019-05-02,465.010009765625
2019-05-03,476.989990234375
2019-05-06,478.5299987792969
2019-05-07,474.92999267578125
2019-05-08,478.9800109863281
2019-05-09,476.5899963378906
2019-05-10,479.82000732421875
2019-05-13,476.239990234375
2019-05-14,484.0
2019-05-15,486.6199951171875
2019-05-16,491.760009765625
2019-05-17,490.2799987792969
2019-05-20,480.1199951171875
2019-05-21,484.45001220703125
2019-05-22,493.989990234375
2019-05-23,496.260009765625
2019-05-24,496.5199890136719
2019-05-28,491.2300109863281
2019-05-29,482.54998779296875
2019-05-30,487.30999755859375
2019-05-31,485.7900085449219
2019-06-03,485.5799865722656
2019-06-04,481.04998779296875
2019-06-05,495.2900085449219
2019-06-06,494.6600036621094
2019-06-07,499.6000061035156
2019-06-10,506.0199890136719
2019-06-11,504.239990234375
2019-06-12,503.6700134277344
2019-06-13,507.29998779296875
2019-06-14,509.9200134277344
2019-06-17,511.4800109863281
2019-06-18,503.2300109863281
2019-06-19,511.1700134277344
2019-06-20,508.3699951171875
2019-06-21,508.0899963378906
2019-06-24,510.0400085449219
2019-06-25,500.04998779296875
2019-06-26,490.2799987792969
2019-06-27,498.19000244140625
2019-06-28,504.2900085449219
2019-07-01,504.94000244140625
2019-07-02,514.9400024414062
2019-07-03,518.9500122070312
2019-07-05,518.1799926757812
2019-07-08,519.1599731445312
2019-07-09,521.5
2019-07-10,527.1599731445312
2019-07-11,523.8800048828125
2019-07-12,518.010009765625
2019-07-15,516.989990234375
2019-07-16,514.219970703125
2019-07-17,512.1799926757812
2019-07-18,512.1699829101562
2019-07-19,506.6099853515625
2019-07-22,506.3999938964844
2019-07-23,507.3299865722656
2019-07-24,508.32000732421875
2019-07-25,490.4800109863281
2019-07-26,488.80999755859375
2019-07-29,486.5799865722656
2019-07-30,498.82000732421875
2019-07-31,502.1000061035156
2019-08-01,522.75
2019-08-02,524.0900268554688
2019-08-05,512.6799926757812
2019-08-06,519.8599853515625
2019-08-07,533.0900268554688
2019-08-08,549.239990234375
2019-08-09,552.4199829101562
2019-08-12,553.2999877929688
2019-08-13,548.3800048828125
2019-08-14,539.8800048828125
2019-08-15,546.3400268554688
2019-08-16,551.8099975585938
2019-08-19,555.72998046875
2019-08-20,547.0
2019-08-21,552.0999755859375
2019-08-22,554.4199829101562
2019-08-23,549.4199829101562
2019-08-26,558.6799926757812
2019-08-27,557.52001953125
2019-08-28,553.530029296875
2019-08-29,557.719970703125
2019-08-30,556.280029296875
2019-09-03,565.9099731445312
2019-09-04,558.489990234375
2019-09-05,551.0
2019-09-06,554.0900268554688
2019-09-09,538.2100219726562
2019-09-10,531.4400024414062
2019-09-11,528.4400024414062
2019-09-12,538.8800048828125
2019-09-13,536.7999877929688
2019-09-16,549.9299926757812
2019-09-17,558.9099731445312
2019-09-18,561.0
2019-09-19,569.030029296875
2019-09-20,566.4500122070312
2019-09-23,581.7100219726562
2019-09-24,572.0399780273438
2019-09-25,579.25
2019-09-26,583.02001953125
2019-09-27,576.6199951171875
2019-09-30,576.7999877929688
2019-10-01,569.5900268554688
2019-10-02,561.52001953125
2019-10-03,575.75
2019-10-04,581.6500244140625
2019-10-07,577.3099975585938
2019-10-08,569.5
2019-10-09,575.0
2019-10-10,572.2000122070312
2019-10-11,566.6099853515625
2019-10-14,567.5
2019-10-15,571.6500244140625
2019-10-16,567.8900146484375
2019-10-17,571.8400268554688
2019-10-18,576.4099731445312
2019-10-21,577.3499755859375
2019-10-22,569.9299926757812
2019-10-23,566.6199951171875
2019-10-24,563.3400268554688
2019-10-25,565.739990234375
2019-10-28,567.1300048828125
2019-10-29,567.52001953125
2019-10-30,571.1599731445312
2019-10-31,566.780029296875
2019-11-01,562.239990234375
2019-11-04,543.2000122070312
2019-11-05,527.1900024414062
2019-11-06,531.8800048828125
2019-11-07,522.5
2019-11-08,530.3099975585938
2019-11-11,535.0
2019-11-12,531.239990234375
2019-11-13,540.72998046875
2019-11-14,544.7100219726562
2019-11-15,550.4099731445312
2019-11-18,558.2100219726562
2019-11-19,564.9600219726562
2019-11-20,568.760009765625
2019-11-21,560.1699829101562
2019-11-22,557.5800170898438
2019-11-25,553.8499755859375
2019-11-26,554.6799926757812
2019-11-27,565.1900024414062
2019-11-29,566.8499755859375
2019-12-02,549.739990234375
2019-12-03,552.5999755859375
2019-12-04,562.9299926757812
2019-12-05,560.0599975585938
2019-12-06,559.1900024414062
2019-12-09,560.719970703125
2019-12-10,557.72998046875
2019-12-11,559.1400146484375
2019-12-12,547.7999877929688
2019-12-13,551.8400268554688
2019-12-16,562.7999877929688
2019-12-17,557.52001953125
2019-12-18,565.4500122070312
2019-12-19,575.9199829101562
2019-12-20,577.7100219726562
2019-12-23,571.6400146484375
2019-12-24,573.239990234375
2019-12-26,579.510009765625
2019-12-27,582.5
2019-12-30,580.239990234375
2019-12-31,583.7000122070312
2020-01-02,579.3499755859375
2020-01-03,585.1199951171875
2020-01-06,584.47998046875
2020-01-07,581.8800048828125
2020-01-08,583.7999877929688
2020-01-09,588.989990234375
2020-01-10,594.0
2020-01-13,594.9600219726562
2020-01-14,586.5
2020-01-15,586.239990234375
2020-01-16,595.1199951171875
2020-01-17,588.0
2020-01-21,590.0
2020-01-22,591.530029296875
2020-01-23,596.010009765625
2020-01-24,591.9600219726562
2020-01-27,593.9500122070312
2020-01-28,602.5700073242188
2020-01-29,602.6799926757812
2020-01-30,603.0
2020-01-31,589.72998046875
2020-02-03,603.5999755859375
2020-02-04,607.8499755859375
2020-02-05,601.260009765625
2020-02-06,603.72998046875
2020-02-07,606.0
2020-02-10,612.030029296875
2020-02-11,613.5700073242188
2020-02-12,623.1400146484375
2020-02-13,635.75
2020-02-14,648.6500244140625
2020-02-18,643.5900268554688
2020-02-19,643.719970703125
2020-02-20,648.3900146484375
2020-02-21,655.989990234375
2020-02-24,644.9000244140625
2020-02-25,631.97998046875
2020-02-26,629.8400268554688
2020-02-27,597.489990234375
2020-02-28,572.7999877929688
2020-03-02,618.8800048828125
2020-03-03,615.1599731445312
2020-03-04,645.489990234375
2020-03-05,616.6699829101562
2020-03-06,608.6699829101562
2020-03-09,574.0599975585938
2020-03-10,610.280029296875
2020-03-11,598.7999877929688
2020-03-12,565.1300048828125
2020-03-13,621.0900268554688
2020-03-16,542.4299926757812
2020-03-17,575.1799926757812
2020-03-18,572.1400146484375
2020-03-19,550.0
2020-03-20,506.5199890136719
2020-03-23,489.1400146484375
2020-03-24,545.8900146484375
2020-03-25,553.9199829101562
2020-03-26,587.5800170898438
2020-03-27,594.27001953125
2020-03-30,644.8699951171875
2020-03-31,624.5700073242188
2020-04-01,595.4600219726562
2020-04-02,626.1500244140625
2020-04-03,624.6900024414062
2020-04-06,652.219970703125
2020-04-07,623.6199951171875
2020-04-08,664.260009765625
2020-04-09,686.9400024414062
2020-04-13,657.1900024414062
2020-04-14,688.8900146484375
2020-04-15,675.530029296875
2020-04-16,682.739990234375
2020-04-17,694.9500122070312
2020-04-20,670.75
2020-04-21,672.2000122070312
2020-04-22,684.7899780273438
2020-04-23,685.489990234375
2020-04-24,685.0999755859375
2020-04-27,702.0
2020-04-28,683.760009765625
2020-04-29,679.3200073242188
2020-04-30,675.2000122070312
2020-05-01,670.8499755859375
2020-05-04,675.969970703125
2020-05-05,686.3900146484375
2020-05-06,684.1900024414062
2020-05-07,675.3400268554688
2020-05-08,678.1599731445312
2020-05-11,678.0
2020-05-12,663.6500244140625
2020-05-13,678.7999877929688
2020-05-14,659.260009765625
2020-05-15,658.6599731445312
2020-05-18,662.3800048828125
2020-05-19,650.1300048828125
2020-05-20,655.47998046875
2020-05-21,644.4000244140625
2020-05-22,670.02001953125
2020-05-26,658.010009765625
2020-05-27,675.5399780273438
2020-05-28,693.3499755859375
2020-05-29,697.6300048828125
2020-06-01,710.1699829101562
2020-06-02,696.6900024414062
2020-06-03,688.989990234375
2020-06-04,665.1799926757812
2020-06-05,673.5
2020-06-08,676.239990234375
2020-06-09,691.219970703125
2020-06-10,695.530029296875
2020-06-11,660.7000122070312
2020-06-12,676.6400146484375
2020-06-15,694.530029296875
2020-06-16,697.2000122070312
2020-06-17,698.0
2020-06-18,696.510009765625
2020-06-19,711.4299926757812
2020-06-22,697.1400146484375
2020-06-23,694.6900024414062
2020-06-24,689.6300048828125
2020-06-25,696.8400268554688
2020-06-26,686.5399780273438
2020-06-29,688.9199829101562
2020-06-30,702.2999877929688
2020-07-01,728.1699829101562
2020-07-02,718.4099731445312
2020-07-06,722.6699829101562
2020-07-07,721.0700073242188
2020-07-08,720.3499755859375
2020-07-09,728.6900024414062
2020-07-10,716.5900268554688
2020-07-13,701.1199951171875
2020-07-14,716.9099731445312
2020-07-15,713.8800048828125
2020-07-16,714.0900268554688
2020-07-17,724.22998046875
2020-07-20,731.8400268554688
2020-07-21,725.97998046875
2020-07-22,735.52001953125
2020-07-23,736.6900024414062
2020-07-24,737.3900146484375
2020-07-27,754.0
2020-07-28,752.530029296875
2020-07-29,770.0
2020-07-30,777.9500122070312
2020-07-31,785.47998046875
2020-08-03,779.1199951171875
2020-08-04,793.4299926757812
2020-08-05,794.0399780273438
2020-08-06,792.0599975585938
2020-08-07,791.7000122070312
2020-08-10,782.739990234375
2020-08-11,758.1699829101562
2020-08-12,772.989990234375
2020-08-13,770.1199951171875
2020-08-14,762.010009765625
2020-08-17,772.0800170898438
2020-08-18,786.8499755859375
2020-08-19,778.7100219726562
2020-08-20,784.9099731445312
2020-08-21,782.1699829101562
2020-08-24,772.469970703125
2020-08-25,779.7100219726562
2020-08-26,782.0
2020-08-27,789.6500244140625
2020-08-28,787.02001953125
2020-08-31,789.780029296875
2020-09-01,789.7999877929688
2020-09-02,799.6099853515625
2020-09-03,762.4500122070312
2020-09-04,752.1799926757812
2020-09-08,741.0499877929688
2020-09-09,753.4199829101562
2020-09-10,742.8699951171875
2020-09-11,747.7899780273438
2020-09-14,756.0399780273438
2020-09-15,768.4500122070312
2020-09-16,767.3400268554688
2020-09-17,755.6500244140625
2020-09-18,752.0700073242188
2020-09-21,745.5499877929688
2020-09-22,750.0
2020-09-23,730.6699829101562
2020-09-24,733.72998046875
2020-09-25,751.3200073242188
2020-09-28,764.8099975585938
2020-09-29,763.4600219726562
2020-09-30,760.1300048828125
2020-10-01,768.3499755859375
2020-10-02,778.0
2020-10-05,788.260009765625
2020-10-06,790.8300170898438
2020-10-07,803.260009765625
2020-10-08,824.4000244140625
2020-10-09,829.3499755859375
2020-10-12,835.0
2020-10-13,826.1099853515625
2020-10-14,817.4000244140625
2020-10-15,814.8300170898438
2020-10-16,817.6900024414062
2020-10-19,810.0
2020-10-20,804.9400024414062
2020-10-21,803.1599731445312
2020-10-22,777.5499877929688
2020-10-23,777.030029296875
2020-10-26,770.47998046875
2020-10-27,773.3099975585938
2020-10-28,756.0700073242188
2020-10-29,740.6799926757812
2020-10-30,731.239990234375
2020-11-02,738.3200073242188
2020-11-03,752.280029296875
2020-11-04,777.2899780273438
2020-11-05,781.0499877929688
2020-11-06,794.3900146484375
2020-11-09,743.2100219726562
2020-11-10,726.77001953125
2020-11-11,760.8499755859375
2020-11-12,760.3099975585938
2020-11-13,760.8099975585938
2020-11-16,755.0900268554688
2020-11-17,751.1799926757812
2020-11-18,734.3200073242188
2020-11-19,730.5900268554688
2020-11-20,728.1199951171875
2020-11-23,711.4600219726562
2020-11-24,692.3800048828125
2020-11-25,693.5399780273438
2020-11-27,700.52001953125
2020-11-30,697.7899780273438
2020-12-01,712.5800170898438
2020-12-02,690.6199951171875
2020-12-03,692.6500244140625
2020-12-04,708.3300170898438
2020-12-07,697.5499877929688
2020-12-08,695.280029296875
2020-12-09,678.4000244140625
2020-12-10,686.989990234375
2020-12-11,688.8599853515625
2020-12-14,690.030029296875
2020-12-15,695.6400146484375
2020-12-16,690.1900024414062
2020-12-17,712.739990234375
2020-12-18,709.72998046875
2020-12-21,704.4000244140625
2020-12-22,713.4400024414062
2020-12-23,703.0800170898438
2020-12-24,705.9400024414062
2020-12-28,709.8800048828125
2020-12-29,708.780029296875
2020-12-30,700.4000244140625
2020-12-31,714.1799926757812
2021-01-04,692.5599975585938
2021-01-05,691.5399780273438
2021-01-06,668.9600219726562
2021-01-07,678.969970703125
2021-01-08,692.4600219726562
2021-01-11,682.3900146484375
2021-01-12,676.530029296875
2021-01-13,690.1199951171875
2021-01-14,689.6699829101562
2021-01-15,707.760009765625
2021-01-19,716.3200073242188
2021-01-20,727.739990234375
2021-01-21,719.9000244140625
2021-01-22,721.1599731445312
2021-01-25,723.1599731445312
2021-01-26,735.239990234375
2021-01-27,731.7000122070312
2021-01-28,738.22998046875
2021-01-29,739.9600219726562
2021-02-01,756.719970703125
2021-02-02,768.5700073242188
2021-02-03,754.8900146484375
2021-02-04,746.9099731445312
2021-02-05,754.2899780273438
2021-02-08,747.4099731445312
2021-02-09,750.469970703125
2021-02-10,751.0
2021-02-11,717.7000122070312
2021-02-12,709.8099975585938
2021-02-16,688.0900268554688
2021-02-17,694.4299926757812
2021-02-18,685.5599975585938
2021-02-19,680.219970703125
2021-02-22,667.3400268554688
2021-02-23,658.8200073242188
2021-02-24,639.0
2021-02-25,638.3699951171875
2021-02-26,648.3400268554688
2021-03-01,648.260009765625
2021-03-02,640.0499877929688
2021-03-03,611.3400268554688
2021-03-04,603.5700073242188
2021-03-05,610.5599975585938
2021-03-08,594.9199829101562
2021-03-09,622.7100219726562
2021-03-10,638.7000122070312
2021-03-11,654.5900268554688
2021-03-12,668.0
2021-03-15,669.5499877929688
2021-03-16,671.3300170898438
2021-03-17,656.4500122070312
2021-03-18,646.8300170898438
2021-03-19,653.0599975585938
2021-03-22,666.6900024414062
2021-03-23,675.77001953125
2021-03-24,662.3400268554688
2021-03-25,668.1199951171875
2021-03-26,683.6300048828125
2021-03-29,687.8400268554688
2021-03-30,674.8400268554688
2021-03-31,679.5900268554688
2021-04-01,678.0
2021-04-05,690.239990234375
2021-04-06,688.7100219726562
2021-04-07,684.4500122070312
2021-04-08,687.6900024414062
2021-04-09,687.4600219726562
2021-04-12,691.4299926757812
2021-04-13,705.77001953125
2021-04-14,694.3099975585938
2021-04-15,718.8499755859375
2021-04-16,708.1400146484375
2021-04-19,717.2899780273438
2021-04-20,726.219970703125
2021-04-21,726.1300048828125
2021-04-22,717.969970703125
2021-04-23,718.1099853515625
2021-04-26,716.969970703125
2021-04-27,713.8800048828125
2021-04-28,707.3800048828125
2021-04-29,706.0800170898438
2021-04-30,720.760009765625
2021-05-03,711.0499877929688
2021-05-04,710.030029296875
2021-05-05,693.0
2021-05-06,699.0800170898438
2021-05-07,713.4500122070312
2021-05-10,720.0
2021-05-11,718.0399780273438
2021-05-12,705.3599853515625
2021-05-13,715.4299926757812
2021-05-14,722.02001953125
2021-05-17,715.030029296875
2021-05-18,715.3300170898438
2021-05-19,715.3599853515625
2021-05-20,728.1199951171875
2021-05-21,725.219970703125
2021-05-24,723.2999877929688
2021-05-25,735.260009765625
2021-05-26,735.3900146484375
2021-05-27,735.0900268554688
2021-05-28,736.719970703125
2021-06-01,739.4199829101562
2021-06-02,758.1300048828125
2021-06-03,777.0399780273438
2021-06-04,785.3900146484375
2021-06-07,795.0599975585938
2021-06-08,816.6599731445312
2021-06-09,810.010009765625
2021-06-10,822.989990234375
2021-06-11,816.0399780273438
2021-06-14,823.989990234375
2021-06-15,809.0
2021-06-16,809.969970703125
2021-06-17,815.4600219726562
2021-06-18,822.77001953125
2021-06-21,822.5
2021-06-22,822.5700073242188
2021-06-23,803.5599975585938
2021-06-24,779.3200073242188
2021-06-25,783.4000244140625
2021-06-28,798.52001953125
2021-06-29,802.3300170898438
2021-06-30,802.5999755859375
2021-07-01,797.6400146484375
2021-07-02,800.5
2021-07-06,819.1099853515625
2021-07-07,827.8099975585938
2021-07-08,828.1900024414062
2021-07-09,820.3200073242188
2021-07-12,829.5499877929688
2021-07-13,823.0399780273438
2021-07-14,831.8400268554688
2021-07-15,834.0399780273438
2021-07-16,831.469970703125
2021-07-19,834.2999877929688
2021-07-20,832.6500244140625
2021-07-21,819.760009765625
2021-07-22,820.8200073242188
2021-07-23,833.47998046875
2021-07-26,829.510009765625
2021-07-27,841.8300170898438
2021-07-28,836.3099975585938
2021-07-29,786.3800048828125
2021-07-30,820.4099731445312
2021-08-02,818.989990234375
2021-08-03,820.3099975585938
2021-08-04,828.3400268554688
2021-08-05,830.6199951171875
2021-08-06,820.1500244140625
2021-08-09,814.989990234375
2021-08-10,797.969970703125
2021-08-11,806.8800048828125
2021-08-12,811.719970703125
2021-08-13,814.0900268554688
2021-08-16,822.9400024414062
2021-08-17,827.8099975585938
2021-08-18,814.27001953125
2021-08-19,833.9600219726562
2021-08-20,835.6300048828125
2021-08-23,835.5700073242188
2021-08-24,820.239990234375
2021-08-25,807.530029296875
2021-08-26,824.989990234375
2021-08-27,824.8099975585938
2021-08-30,840.030029296875
2021-08-31,843.4500122070312
2021-09-01,868.8400268554688
2021-09-02,874.4299926757812
2021-09-03,882.8300170898438
2021-09-07,881.760009765625
2021-09-08,882.3099975585938
2021-09-09,854.5599975585938
2021-09-10,844.0
2021-09-13,839.5399780273438
2021-09-14,834.8900146484375
2021-09-15,843.4400024414062
2021-09-16,853.25
2021-09-17,872.5800170898438
2021-09-20,850.22998046875
2021-09-21,848.2000122070312
2021-09-22,860.1199951171875
2021-09-23,848.010009765625
2021-09-24,834.6799926757812
2021-09-27,807.530029296875
2021-09-28,798.9400024414062
2021-09-29,801.5800170898438
2021-09-30,790.1300048828125
2021-10-01,789.3200073242188
2021-10-04,785.6099853515625
2021-10-05,760.0700073242188
2021-10-06,762.3200073242188
2021-10-07,766.489990234375
2021-10-08,750.9600219726562
2021-10-11,750.010009765625
2021-10-12,759.4299926757812
2021-10-13,763.4500122070312
2021-10-14,769.6500244140625
2021-10-15,781.3900146484375
2021-10-18,767.77001953125
2021-10-19,779.6699829101562
2021-10-20,793.8400268554688
2021-10-21,810.1599731445312
2021-10-22,821.02001953125
2021-10-25,822.780029296875
2021-10-26,831.8499755859375
2021-10-27,824.8200073242188
2021-10-28,847.2999877929688
2021-10-29,837.0700073242188
2021-11-01,830.4600219726562
2021-11-02,836.9099731445312
2021-11-03,837.8800048828125
2021-11-04,803.5900268554688
2021-11-05,781.9199829101562
2021-11-08,786.9000244140625
2021-11-09,797.7899780273438
2021-11-10,781.4099731445312
2021-11-11,774.6699829101562
2021-11-12,775.3900146484375
2021-11-15,797.8400268554688
2021-11-16,795.0999755859375
2021-11-17,798.0
2021-11-18,792.8400268554688
2021-11-19,788.530029296875
2021-11-22,777.2100219726562
2021-11-23,779.3599853515625
2021-11-24,797.5900268554688
2021-11-26,793.8400268554688
2021-11-29,820.0
2021-11-30,812.2000122070312
2021-12-01,803.4500122070312
2021-12-02,798.6099853515625
2021-12-03,794.030029296875
2021-12-06,796.469970703125
2021-12-07,812.8599853515625
2021-12-08,814.4600219726562
2021-12-09,798.7999877929688
2021-12-10,797.8900146484375
2021-12-13,816.1699829101562
2021-12-14,805.8300170898438
2021-12-15,817.0900268554688
2021-12-16,822.9000244140625
2021-12-17,822.260009765625
2021-12-20,822.3499755859375
2021-12-21,804.5800170898438
2021-12-22,818.72998046875
2021-12-23,818.760009765625
2021-12-27,835.1099853515625
2021-12-28,838.010009765625
2021-12-29,842.0
2021-12-30,845.489990234375
2021-12-31,845.8400268554688
2022-01-03,836.1099853515625
2022-01-04,814.6300048828125
2022-01-05,789.0999755859375
2022-01-06,775.0800170898438
2022-01-07,774.9400024414062
2022-01-10,764.3300170898438
2022-01-11,766.8800048828125
2022-01-12,764.4600219726562
2022-01-13,748.1199951171875
2022-01-14,746.760009765625
2022-01-18,742.9400024414062
2022-01-19,730.489990234375
2022-01-20,730.510009765625
2022-01-21,721.5800170898438
2022-01-24,730.8400268554688
2022-01-25,719.6699829101562
2022-01-26,695.8300170898438
2022-01-27,683.02001953125
2022-01-28,707.5599975585938
2022-01-31,724.9000244140625
2022-02-01,715.2899780273438
2022-02-02,716.5499877929688
2022-02-03,712.9099731445312
2022-02-04,702.1500244140625
2022-02-07,698.1500244140625
2022-02-08,690.52001953125
2022-02-09,718.6099853515625
2022-02-10,687.719970703125
2022-02-11,671.52001953125
2022-02-14,669.3800048828125
2022-02-15,673.3800048828125
2022-02-16,673.5800170898438
2022-02-17,691.6099853515625
2022-02-18,692.9400024414062
2022-02-22,680.77001953125
2022-02-23,674.1300048828125
2022-02-24,705.489990234375
2022-02-25,715.739990234375
2022-02-28,709.72998046875
2022-03-01,710.7999877929688
2022-03-02,709.4600219726562
2022-03-03,720.8200073242188
2022-03-04,720.9199829101562
2022-03-07,703.0700073242188
2022-03-08,681.4199829101562
2022-03-09,704.2000122070312
2022-03-10,706.47998046875
2022-03-11,693.5499877929688
2022-03-14,683.5999755859375
2022-03-15,701.6400146484375
2022-03-16,704.0599975585938
2022-03-17,719.8599853515625
2022-03-18,732.260009765625
2022-03-21,717.75
2022-03-22,719.0999755859375
2022-03-23,707.8200073242188
2022-03-24,711.6300048828125
2022-03-25,710.1400146484375
2022-03-28,730.9199829101562
2022-03-29,761.3800048828125
2022-03-30,753.8099975585938
2022-03-31,741.6199951171875
2022-04-01,763.0
2022-04-04,764.4600219726562
2022-04-05,762.4000244140625
2022-04-06,766.5700073242188
2022-04-07,759.22998046875
2022-04-08,768.780029296875
2022-04-11,751.6099853515625
2022-04-12,741.6500244140625
2022-04-13,751.9299926757812
2022-04-14,735.239990234375
2022-04-18,730.6599731445312
2022-04-19,754.219970703125
2022-04-20,768.1699829101562
2022-04-21,757.6300048828125
2022-04-22,745.4099731445312
2022-04-25,752.52001953125
2022-04-26,739.280029296875
2022-04-27,717.9000244140625
2022-04-28,756.4500122070312
2022-04-29,719.0800170898438
2022-05-02,702.3900146484375
2022-05-03,721.3200073242188
2022-05-04,732.1400146484375
2022-05-05,713.3900146484375
2022-05-06,713.4400024414062
2022-05-09,654.1900024414062
2022-05-10,630.0499877929688
2022-05-11,624.1699829101562
2022-05-12,629.8800048828125
2022-05-13,659.7999877929688
2022-05-16,646.4199829101562
2022-05-17,646.8099975585938
2022-05-18,637.4400024414062
2022-05-19,635.0900268554688
2022-05-20,651.7899780273438
2022-05-23,663.530029296875
2022-05-24,671.8099975585938
2022-05-25,686.530029296875
2022-05-26,670.0
2022-05-27,693.6799926757812
2022-05-31,687.0900268554688
2022-06-01,679.0
2022-06-02,694.6400146484375
2022-06-03,678.4400024414062
2022-06-06,692.3599853515625
2022-06-07,691.5499877929688
2022-06-08,668.6599731445312
2022-06-09,658.4199829101562
2022-06-10,649.1699829101562
2022-06-13,616.280029296875
2022-06-14,618.510009765625
2022-06-15,641.25
2022-06-16,618.4299926757812
2022-06-17,632.8099975585938
2022-06-21,640.1799926757812
2022-06-22,657.9500122070312
2022-06-23,677.4199829101562
2022-06-24,689.1699829101562
2022-06-27,685.5700073242188
2022-06-28,669.0999755859375
2022-06-29,649.5
2022-06-30,657.02001953125
2022-07-01,673.030029296875
2022-07-05,667.1599731445312
2022-07-06,662.530029296875
2022-07-07,660.739990234375
2022-07-08,650.52001953125
2022-07-11,647.3099975585938
2022-07-12,628.25
2022-07-13,625.8900146484375
2022-07-14,611.9299926757812
2022-07-15,619.75
2022-07-18,614.969970703125
2022-07-19,637.3800048828125
2022-07-20,637.3800048828125
2022-07-21,650.1900024414062
2022-07-22,653.780029296875
2022-07-25,649.47998046875
2022-07-26,641.7000122070312
2022-07-27,652.2100219726562
2022-07-28,711.3099975585938
2022-07-29,703.739990234375
2022-08-01,694.4299926757812
2022-08-02,688.7100219726562
2022-08-03,696.1599731445312
2022-08-04,697.0
2022-08-05,697.510009765625
2022-08-08,697.02001953125
2022-08-09,697.75
2022-08-10,709.4600219726562
2022-08-11,689.3099975585938
2022-08-12,704.5599975585938
2022-08-15,714.7899780273438
2022-08-16,712.0399780273438
2022-08-17,706.9000244140625
2022-08-18,701.4199829101562
2022-08-19,696.7899780273438
2022-08-22,675.3499755859375
2022-08-23,667.780029296875
2022-08-24,671.469970703125
2022-08-25,689.530029296875
2022-08-26,670.739990234375
2022-08-29,659.3300170898438
2022-08-30,655.8900146484375
2022-08-31,657.3699951171875
2022-09-01,653.2999877929688
2022-09-02,631.1599731445312
2022-09-06,631.8400268554688
2022-09-07,647.2000122070312
2022-09-08,650.9000244140625
2022-09-09,657.8900146484375
2022-09-12,665.469970703125
2022-09-13,636.27001953125
2022-09-14,626.6799926757812
2022-09-15,616.3200073242188
2022-09-16,624.75
2022-09-19,625.9600219726562
2022-09-20,616.5
2022-09-21,620.2000122070312
2022-09-22,609.260009765625
2022-09-23,593.1300048828125
2022-09-26,581.5900268554688
2022-09-27,567.6900024414062
2022-09-28,576.5
2022-09-29,561.3900146484375
2022-09-30,568.8400268554688
2022-10-03,578.9000244140625
2022-10-04,587.8300170898438
2022-10-05,578.4099731445312
2022-10-06,557.4299926757812
2022-10-07,541.8599853515625
2022-10-10,527.9299926757812
2022-10-11,524.2999877929688
2022-10-12,511.8599853515625
2022-10-13,522.510009765625
2022-10-14,505.3900146484375
2022-10-17,526.9199829101562
2022-10-18,540.2100219726562
2022-10-19,525.52001953125
2022-10-20,526.2000122070312
2022-10-21,534.5999755859375
2022-10-24,531.1599731445312
2022-10-25,554.8900146484375
2022-10-26,555.1400146484375
2022-10-27,554.9299926757812
2022-10-28,568.0499877929688
2022-10-31,566.4400024414062
2022-11-01,554.510009765625
2022-11-02,549.25
2022-11-03,585.3499755859375
2022-11-04,611.0900268554688
2022-11-07,606.52001953125
2022-11-08,596.25
2022-11-09,597.9500122070312
2022-11-10,648.0
2022-11-11,660.5999755859375
2022-11-14,638.9400024414062
2022-11-15,657.22998046875
2022-11-16,647.8900146484375
2022-11-17,639.9400024414062
2022-11-18,647.4099731445312
2022-11-21,654.8900146484375
2022-11-22,656.0700073242188
2022-11-23,671.77001953125
2022-11-25,674.6599731445312
2022-11-28,662.6099853515625
2022-11-29,670.9600219726562
2022-11-30,690.6500244140625
2022-12-01,698.1500244140625
2022-12-02,691.469970703125
2022-12-05,684.27001953125
2022-12-06,686.8699951171875
2022-12-07,685.1199951171875
2022-12-08,683.3400268554688
2022-12-09,675.7999877929688
2022-12-12,680.3699951171875
2022-12-13,707.010009765625
2022-12-14,703.4299926757812
2022-12-15,691.3599853515625
2022-12-16,667.8400268554688
2022-12-19,658.1900024414062
2022-12-20,652.1500244140625
2022-12-21,665.9500122070312
2022-12-22,655.0800170898438
2022-12-23,657.6799926757812
2022-12-27,654.5800170898438
2022-12-28,652.5399780273438
2022-12-29,665.3699951171875
2022-12-30,655.030029296875
2023-01-03,662.510009765625
2023-01-04,680.1500244140625
2023-01-05,660.6199951171875
2023-01-06,673.9400024414062
2023-01-09,681.1599731445312
2023-01-10,695.1500244140625
2023-01-11,715.1199951171875
2023-01-12,725.3400268554688
2023-01-13,721.8900146484375
2023-01-17,718.0
2023-01-18,702.6799926757812
2023-01-19,702.760009765625
2023-01-20,720.0599975585938
2023-01-23,716.3200073242188
2023-01-24,719.6199951171875
2023-01-25,719.77001953125
2023-01-26,729.1900024414062
2023-01-27,730.219970703125
2023-01-30,724.8599853515625
2023-01-31,738.1300048828125
2023-02-01,738.1300048828125
2023-02-02,752.97998046875
2023-02-03,733.0
2023-02-06,723.8300170898438
