Date,SWKS
2017-03-14,98.79000091552734
2017-03-15,99.11000061035156
2017-03-16,98.11000061035156
2017-03-17,97.93000030517578
2017-03-20,98.19000244140625
2017-03-21,95.5199966430664
2017-03-22,96.73999786376953
2017-03-23,96.5
2017-03-24,97.30000305175781
2017-03-27,97.19000244140625
2017-03-28,97.93000030517578
2017-03-29,97.2300033569336
2017-03-30,98.13999938964844
2017-03-31,97.9800033569336
2017-04-03,97.72000122070312
2017-04-04,99.3499984741211
2017-04-05,98.88999938964844
2017-04-06,99.41999816894531
2017-04-07,101.81999969482422
2017-04-10,101.52999877929688
2017-04-11,100.13999938964844
2017-04-12,97.58999633789062
2017-04-13,97.47000122070312
2017-04-17,98.76000213623047
2017-04-18,99.02999877929688
2017-04-19,99.23999786376953
2017-04-20,101.62999725341797
2017-04-21,101.5999984741211
2017-04-24,103.91000366210938
2017-04-25,104.0
2017-04-26,102.97000122070312
2017-04-27,104.19999694824219
2017-04-28,99.73999786376953
2017-05-01,99.80999755859375
2017-05-02,100.66999816894531
2017-05-03,101.43000030517578
2017-05-04,100.91999816894531
2017-05-05,101.45999908447266
2017-05-08,101.0199966430664
2017-05-09,101.93000030517578
2017-05-10,102.5
2017-05-11,102.61000061035156
2017-05-12,102.5199966430664
2017-05-15,103.76000213623047
2017-05-16,105.5
2017-05-17,100.55000305175781
2017-05-18,103.19999694824219
2017-05-19,103.87000274658203
2017-05-22,104.95999908447266
2017-05-23,105.16999816894531
2017-05-24,105.41999816894531
2017-05-25,106.04000091552734
2017-05-26,105.88999938964844
2017-05-30,106.36000061035156
2017-05-31,106.43000030517578
2017-06-01,107.68000030517578
2017-06-02,108.41999816894531
2017-06-05,108.1500015258789
2017-06-06,107.86000061035156
2017-06-07,109.4800033569336
2017-06-08,111.01000213623047
2017-06-09,107.01000213623047
2017-06-12,103.76000213623047
2017-06-13,104.8499984741211
2017-06-14,102.47000122070312
2017-06-15,102.27999877929688
2017-06-16,101.9000015258789
2017-06-19,104.05999755859375
2017-06-20,101.80999755859375
2017-06-21,103.30000305175781
2017-06-22,103.25
2017-06-23,104.36000061035156
2017-06-26,101.31999969482422
2017-06-27,97.86000061035156
2017-06-28,98.36000061035156
2017-06-29,96.12999725341797
2017-06-30,95.94999694824219
2017-07-03,95.33999633789062
2017-07-05,97.52999877929688
2017-07-06,97.79000091552734
2017-07-07,99.69999694824219
2017-07-10,100.05000305175781
2017-07-11,100.7300033569336
2017-07-12,101.7300033569336
2017-07-13,102.75
2017-07-14,103.98999786376953
2017-07-17,103.30000305175781
2017-07-18,103.83000183105469
2017-07-19,105.41000366210938
2017-07-20,107.63999938964844
2017-07-21,107.47000122070312
2017-07-24,105.86000061035156
2017-07-25,106.38999938964844
2017-07-26,107.33000183105469
2017-07-27,107.0
2017-07-28,105.76000213623047
2017-07-31,104.87000274658203
2017-08-01,104.27999877929688
2017-08-02,104.43000030517578
2017-08-03,101.79000091552734
2017-08-04,102.55000305175781
2017-08-07,104.5
2017-08-08,104.7300033569336
2017-08-09,104.73999786376953
2017-08-10,101.5999984741211
2017-08-11,103.18000030517578
2017-08-14,105.47000122070312
2017-08-15,105.80000305175781
2017-08-16,105.93000030517578
2017-08-17,102.20999908447266
2017-08-18,102.20999908447266
2017-08-21,101.01000213623047
2017-08-22,103.01000213623047
2017-08-23,102.70999908447266
2017-08-24,102.5
2017-08-25,101.9800033569336
2017-08-28,100.69999694824219
2017-08-29,101.5199966430664
2017-08-30,103.94000244140625
2017-08-31,105.36000061035156
2017-09-01,105.56999969482422
2017-09-05,106.93000030517578
2017-09-06,106.16999816894531
2017-09-07,106.43000030517578
2017-09-08,104.63999938964844
2017-09-11,107.19000244140625
2017-09-12,106.87000274658203
2017-09-13,106.80000305175781
2017-09-14,107.08000183105469
2017-09-15,109.55000305175781
2017-09-18,107.48999786376953
2017-09-19,107.93000030517578
2017-09-20,103.51000213623047
2017-09-21,102.12999725341797
2017-09-22,103.08000183105469
2017-09-25,99.58999633789062
2017-09-26,99.3499984741211
2017-09-27,101.5999984741211
2017-09-28,101.23999786376953
2017-09-29,101.9000015258789
2017-10-02,102.27999877929688
2017-10-03,102.61000061035156
2017-10-04,103.31999969482422
2017-10-05,103.83999633789062
2017-10-06,104.95999908447266
2017-10-09,104.73999786376953
2017-10-10,104.3499984741211
2017-10-11,105.47000122070312
2017-10-12,105.04000091552734
2017-10-13,106.66000366210938
2017-10-16,106.9800033569336
2017-10-17,107.3499984741211
2017-10-18,107.33999633789062
2017-10-19,103.31999969482422
2017-10-20,105.1500015258789
2017-10-23,104.7699966430664
2017-10-24,105.20999908447266
2017-10-25,104.56999969482422
2017-10-26,105.5199966430664
2017-10-27,107.91000366210938
2017-10-30,112.0
2017-10-31,113.86000061035156
2017-11-01,111.31999969482422
2017-11-02,111.76000213623047
2017-11-03,113.19000244140625
2017-11-06,116.33000183105469
2017-11-07,111.19000244140625
2017-11-08,113.1500015258789
2017-11-09,111.12000274658203
2017-11-10,110.41000366210938
2017-11-13,110.30000305175781
2017-11-14,111.20999908447266
2017-11-15,108.88999938964844
2017-11-16,110.05999755859375
2017-11-17,110.0
2017-11-20,109.79000091552734
2017-11-21,110.25
2017-11-22,108.54000091552734
2017-11-24,109.75
2017-11-27,107.22000122070312
2017-11-28,107.55000305175781
2017-11-29,105.33000183105469
2017-11-30,104.73999786376953
2017-12-01,102.2300033569336
2017-12-04,98.26000213623047
2017-12-05,97.5999984741211
2017-12-06,96.47000122070312
2017-12-07,96.68000030517578
2017-12-08,96.27999877929688
2017-12-11,96.9800033569336
2017-12-12,96.47000122070312
2017-12-13,95.86000061035156
2017-12-14,94.08999633789062
2017-12-15,94.62999725341797
2017-12-18,95.83999633789062
2017-12-19,95.68000030517578
2017-12-20,97.43000030517578
2017-12-21,97.48999786376953
2017-12-22,97.06999969482422
2017-12-26,95.19999694824219
2017-12-27,95.81999969482422
2017-12-28,96.54000091552734
2017-12-29,94.94999694824219
2018-01-02,98.43000030517578
2018-01-03,99.93000030517578
2018-01-04,100.7699966430664
2018-01-05,101.2300033569336
2018-01-08,101.25
2018-01-09,100.68000030517578
2018-01-10,98.5999984741211
2018-01-11,99.91999816894531
2018-01-12,101.20999908447266
2018-01-16,99.86000061035156
2018-01-17,102.19000244140625
2018-01-18,102.29000091552734
2018-01-19,99.19999694824219
2018-01-22,98.72000122070312
2018-01-23,99.37000274658203
2018-01-24,97.12999725341797
2018-01-25,95.05000305175781
2018-01-26,97.3499984741211
2018-01-29,97.0999984741211
2018-01-30,97.20999908447266
2018-01-31,97.20999908447266
2018-02-01,103.1500015258789
2018-02-02,98.95999908447266
2018-02-05,94.68000030517578
2018-02-06,104.55999755859375
2018-02-07,101.3499984741211
2018-02-08,99.04000091552734
2018-02-09,102.63999938964844
2018-02-12,104.0999984741211
2018-02-13,103.58000183105469
2018-02-14,104.6500015258789
2018-02-15,104.37000274658203
2018-02-16,104.11000061035156
2018-02-20,106.41000366210938
2018-02-21,106.0
2018-02-22,107.26000213623047
2018-02-23,108.2300033569336
2018-02-26,110.38999938964844
2018-02-27,110.30000305175781
2018-02-28,109.25
2018-03-01,106.58999633789062
2018-03-02,109.13999938964844
2018-03-05,111.4800033569336
2018-03-06,111.8499984741211
2018-03-07,111.54000091552734
2018-03-08,111.44000244140625
2018-03-09,113.55999755859375
2018-03-12,115.16000366210938
2018-03-13,112.0
2018-03-14,111.94000244140625
2018-03-15,111.29000091552734
2018-03-16,110.62999725341797
2018-03-19,109.33000183105469
2018-03-20,109.06999969482422
2018-03-21,108.47000122070312
2018-03-22,105.23999786376953
2018-03-23,101.41000366210938
2018-03-26,104.93000030517578
2018-03-27,101.5199966430664
2018-03-28,98.87000274658203
2018-03-29,100.26000213623047
2018-04-02,96.52999877929688
2018-04-03,97.62999725341797
2018-04-04,99.62999725341797
2018-04-05,98.80000305175781
2018-04-06,95.55999755859375
2018-04-09,96.0199966430664
2018-04-10,98.01000213623047
2018-04-11,98.37000274658203
2018-04-12,99.91000366210938
2018-04-13,98.47000122070312
2018-04-16,97.7300033569336
2018-04-17,99.44999694824219
2018-04-18,98.95999908447266
2018-04-19,93.87999725341797
2018-04-20,91.18000030517578
2018-04-23,88.63999938964844
2018-04-24,87.7699966430664
2018-04-25,87.80999755859375
2018-04-26,88.4000015258789
2018-04-27,87.08000183105469
2018-04-30,86.76000213623047
2018-05-01,90.9000015258789
2018-05-02,91.36000061035156
2018-05-03,92.25
2018-05-04,96.19999694824219
2018-05-07,95.33999633789062
2018-05-08,96.62000274658203
2018-05-09,95.55000305175781
2018-05-10,97.06999969482422
2018-05-11,97.01000213623047
2018-05-14,99.0199966430664
2018-05-15,97.88999938964844
2018-05-16,98.83999633789062
2018-05-17,99.70999908447266
2018-05-18,98.48999786376953
2018-05-21,98.8499984741211
2018-05-22,100.04000091552734
2018-05-23,100.05999755859375
2018-05-24,99.58000183105469
2018-05-25,100.37000274658203
2018-05-29,99.44000244140625
2018-05-30,99.77999877929688
2018-05-31,98.61000061035156
2018-06-01,100.97000122070312
2018-06-04,100.3499984741211
2018-06-05,99.51000213623047
2018-06-06,100.30999755859375
2018-06-07,102.48999786376953
2018-06-08,99.80999755859375
2018-06-11,99.66000366210938
2018-06-12,100.87999725341797
2018-06-13,100.44000244140625
2018-06-14,101.97000122070312
2018-06-15,102.69999694824219
2018-06-18,101.0999984741211
2018-06-19,99.44000244140625
2018-06-20,100.02999877929688
2018-06-21,98.86000061035156
2018-06-22,98.55000305175781
2018-06-25,97.37999725341797
2018-06-26,97.80000305175781
2018-06-27,96.01000213623047
2018-06-28,96.55999755859375
2018-06-29,96.6500015258789
2018-07-02,97.05999755859375
2018-07-03,95.45999908447266
2018-07-05,99.66000366210938
2018-07-06,100.12999725341797
2018-07-09,100.43000030517578
2018-07-10,101.63999938964844
2018-07-11,98.55000305175781
2018-07-12,99.81999969482422
2018-07-13,99.5999984741211
2018-07-16,99.76000213623047
2018-07-17,101.69000244140625
2018-07-18,102.02999877929688
2018-07-19,102.4800033569336
2018-07-20,96.98999786376953
2018-07-23,96.44000244140625
2018-07-24,94.47000122070312
2018-07-25,94.81999969482422
2018-07-26,95.47000122070312
2018-07-27,95.19999694824219
2018-07-30,94.43000030517578
2018-07-31,94.58000183105469
2018-08-01,94.63999938964844
2018-08-02,95.62000274658203
2018-08-03,95.61000061035156
2018-08-06,95.08999633789062
2018-08-07,96.06999969482422
2018-08-08,95.41999816894531
2018-08-09,94.33000183105469
2018-08-10,93.08999633789062
2018-08-13,93.80999755859375
2018-08-14,92.72000122070312
2018-08-15,91.61000061035156
2018-08-16,91.41000366210938
2018-08-17,91.8499984741211
2018-08-20,90.9800033569336
2018-08-21,92.69000244140625
2018-08-22,92.7300033569336
2018-08-23,92.30999755859375
2018-08-24,92.98999786376953
2018-08-27,93.62000274658203
2018-08-28,93.58000183105469
2018-08-29,93.0199966430664
2018-08-30,91.48999786376953
2018-08-31,91.30000305175781
2018-09-04,90.0
2018-09-05,89.75
2018-09-06,88.66000366210938
2018-09-07,87.4800033569336
2018-09-10,87.16000366210938
2018-09-11,85.83000183105469
2018-09-12,84.37000274658203
2018-09-13,87.20999908447266
2018-09-14,87.7300033569336
2018-09-17,86.22000122070312
2018-09-18,86.80999755859375
2018-09-19,88.86000061035156
2018-09-20,91.61000061035156
2018-09-21,92.16999816894531
2018-09-24,93.18000030517578
2018-09-25,91.7300033569336
2018-09-26,90.04000091552734
2018-09-27,89.94000244140625
2018-09-28,90.70999908447266
2018-10-01,91.44999694824219
2018-10-02,91.87999725341797
2018-10-03,92.44999694824219
2018-10-04,91.05000305175781
2018-10-05,87.55000305175781
2018-10-08,87.56999969482422
2018-10-09,88.5199966430664
2018-10-10,84.80000305175781
2018-10-11,85.26000213623047
2018-10-12,87.20999908447266
2018-10-15,87.05000305175781
2018-10-16,88.69999694824219
2018-10-17,88.37999725341797
2018-10-18,86.2300033569336
2018-10-19,85.16000366210938
2018-10-22,85.19999694824219
2018-10-23,84.31999969482422
2018-10-24,79.38999938964844
2018-10-25,81.86000061035156
2018-10-26,81.08000183105469
2018-10-29,81.8499984741211
2018-10-30,84.66000366210938
2018-10-31,86.76000213623047
2018-11-01,89.48999786376953
2018-11-02,85.2699966430664
2018-11-05,83.0
2018-11-06,82.63999938964844
2018-11-07,82.6500015258789
2018-11-08,83.4000015258789
2018-11-09,76.66000366210938
2018-11-12,72.83999633789062
2018-11-13,72.08000183105469
2018-11-14,71.27999877929688
2018-11-15,73.13999938964844
2018-11-16,72.94999694824219
2018-11-19,70.76000213623047
2018-11-20,69.41000366210938
2018-11-21,70.31999969482422
2018-11-23,70.5999984741211
2018-11-26,70.94999694824219
2018-11-27,70.66999816894531
2018-11-28,72.18000030517578
2018-11-29,71.2300033569336
2018-11-30,72.7699966430664
2018-12-03,73.45999908447266
2018-12-04,70.76000213623047
2018-12-06,70.61000061035156
2018-12-07,67.56999969482422
2018-12-10,67.44000244140625
2018-12-11,68.5199966430664
2018-12-12,69.30999755859375
2018-12-13,69.62000274658203
2018-12-14,68.69000244140625
2018-12-17,68.43000030517578
2018-12-18,68.76000213623047
2018-12-19,66.36000061035156
2018-12-20,65.63999938964844
2018-12-21,64.48999786376953
2018-12-24,62.779998779296875
2018-12-26,66.70999908447266
2018-12-27,67.72000122070312
2018-12-28,67.22000122070312
2018-12-31,67.0199966430664
2019-01-02,67.95999908447266
2019-01-03,60.720001220703125
2019-01-04,63.630001068115234
2019-01-07,64.48999786376953
2019-01-08,65.19000244140625
2019-01-09,67.69000244140625
2019-01-10,68.58999633789062
2019-01-11,70.0199966430664
2019-01-14,68.3499984741211
2019-01-15,68.44999694824219
2019-01-16,68.80000305175781
2019-01-17,69.02999877929688
2019-01-18,70.06999969482422
2019-01-22,68.9000015258789
2019-01-23,68.2699966430664
2019-01-24,70.02999877929688
2019-01-25,72.47000122070312
2019-01-28,72.69000244140625
2019-01-29,71.54000091552734
2019-01-30,73.91999816894531
2019-01-31,73.04000091552734
2019-02-01,73.95999908447266
2019-02-04,74.87000274658203
2019-02-05,75.95999908447266
2019-02-06,84.69000244140625
2019-02-07,81.55999755859375
2019-02-08,81.70999908447266
2019-02-11,81.83999633789062
2019-02-12,83.58000183105469
2019-02-13,82.9800033569336
2019-02-14,83.63999938964844
2019-02-15,83.37999725341797
2019-02-19,82.62000274658203
2019-02-20,82.33000183105469
2019-02-21,81.76000213623047
2019-02-22,82.41999816894531
2019-02-25,82.38999938964844
2019-02-26,82.0199966430664
2019-02-27,81.23999786376953
2019-02-28,81.66000366210938
2019-03-01,81.9800033569336
2019-03-04,82.22000122070312
2019-03-05,81.87999725341797
2019-03-06,80.98999786376953
2019-03-07,79.5
2019-03-08,80.12999725341797
2019-03-11,81.4800033569336
2019-03-12,82.26000213623047
2019-03-13,81.7699966430664
2019-03-14,81.43000030517578
2019-03-15,83.76000213623047
2019-03-18,82.58999633789062
2019-03-19,83.41999816894531
2019-03-20,81.75
2019-03-21,86.06999969482422
2019-03-22,82.58999633789062
2019-03-25,81.44999694824219
2019-03-26,82.12000274658203
2019-03-27,80.58999633789062
2019-03-28,80.54000091552734
