Date,HST
2016-05-09,11.0453519821167
2016-05-10,11.220351219177246
2016-05-11,10.816498756408691
2016-05-12,10.695347785949707
2016-05-13,10.506880760192871
2016-05-16,10.520342826843262
2016-05-17,10.42611312866211
2016-05-18,10.096298217773438
2016-05-19,9.867449760437012
2016-05-20,9.813602447509766
2016-05-23,9.948220252990723
2016-05-24,10.143416404724121
2016-05-25,10.331879615783691
2016-05-26,10.230916976928711
2016-05-27,10.298224449157715
2016-05-31,10.365532875061035
2016-06-01,10.392457962036133
2016-06-02,10.614574432373047
2016-06-03,10.533804893493652
2016-06-06,10.553996086120605
2016-06-07,10.594383239746094
2016-06-08,10.560729026794434
2016-06-09,10.49341869354248
2016-06-10,10.365532875061035
2016-06-13,10.352072715759277
2016-06-14,10.459763526916504
2016-06-15,10.75592041015625
2016-06-16,10.796307563781738
2016-06-17,11.065542221069336
2016-06-20,11.139583587646484
2016-06-21,11.206891059875488
2016-06-22,11.307853698730469
2016-06-23,11.408819198608398
2016-06-24,10.567461967468262
2016-06-27,9.954950332641602
2016-06-28,10.337044715881348
2016-06-29,10.951127052307129
2016-06-30,11.060296058654785
2016-07-01,11.224053382873535
2016-07-05,10.978421211242676
2016-07-06,11.094413757324219
2016-07-07,11.196758270263672
2016-07-08,11.435568809509277
2016-07-11,11.59250259399414
2016-07-12,11.708494186401367
2016-07-13,11.244524002075195
2016-07-14,11.401453971862793
2016-07-15,11.585678100585938
2016-07-18,11.660737037658691
2016-07-19,11.769906044006348
2016-07-20,11.681204795837402
2016-07-21,11.947305679321289
2016-07-22,12.220230102539062
2016-07-25,12.25434398651123
2016-07-26,12.008711814880371
2016-07-27,11.69485092163086
2016-07-28,11.790372848510742
2016-07-29,12.104235649108887
2016-08-01,12.206585884094238
2016-08-02,11.899541854858398
2016-08-03,11.97459602355957
2016-08-04,11.858603477478027
2016-08-05,12.172467231750488
2016-08-08,12.445389747619629
2016-08-09,12.404455184936523
2016-08-10,12.418102264404297
2016-08-11,12.274812698364258
2016-08-12,12.295283317565918
2016-08-15,12.404455184936523
2016-08-16,12.38398265838623
2016-08-17,12.233877182006836
2016-08-18,12.349870681762695
2016-08-19,12.418102264404297
2016-08-22,12.53409481048584
2016-08-23,12.493157386779785
2016-08-24,12.465863227844238
2016-08-25,12.377161026000977
2016-08-26,12.25434398651123
2016-08-29,12.288461685180664
2016-08-30,12.343047142028809
2016-08-31,12.158822059631348
2016-09-01,11.988242149353027
2016-09-02,11.879074096679688
2016-09-06,11.647087097167969
2016-09-07,11.640268325805664
2016-09-08,11.469684600830078
2016-09-09,11.053474426269531
2016-09-12,11.046652793884277
2016-09-13,10.930659294128418
2016-09-14,11.039827346801758
2016-09-15,10.985244750976562
2016-09-16,10.917011260986328
2016-09-19,10.930659294128418
2016-09-20,10.937481880187988
2016-09-21,10.903364181518555
2016-09-22,11.12852954864502
2016-09-23,11.087590217590332
2016-09-26,10.923834800720215
2016-09-27,10.73961067199707
2016-09-28,10.781076431274414
2016-09-29,10.815630912780762
2016-09-30,10.760340690612793
2016-10-03,10.767252922058105
2016-10-04,10.670501708984375
2016-10-05,10.64976692199707
2016-10-06,10.746524810791016
2016-10-07,10.705055236816406
2016-10-10,10.843274116516113
2016-10-11,10.677412033081055
2016-10-12,10.732699394226074
2016-10-13,10.718876838684082
2016-10-14,10.670501708984375
2016-10-17,10.705055236816406
2016-10-18,10.85018539428711
2016-10-19,10.864006996154785
2016-10-20,10.718876838684082
2016-10-21,10.69123363494873
2016-10-24,10.739611625671387
2016-10-25,10.642854690551758
2016-10-26,10.373329162597656
2016-10-27,10.290400505065918
2016-10-28,10.366418838500977
2016-10-31,10.698143005371094
2016-11-01,10.546104431152344
2016-11-02,10.532280921936035
2016-11-03,10.24893569946289
2016-11-04,10.4769926071167
2016-11-07,10.857095718383789
2016-11-08,11.036779403686523
2016-11-09,11.13353443145752
2016-11-10,11.105886459350586
2016-11-11,11.389240264892578
2016-11-14,12.011223793029785
2016-11-15,11.831541061401367
2016-11-16,11.734785079956055
2016-11-17,11.534367561340332
2016-11-18,11.340861320495605
2016-11-21,11.527457237243652
2016-11-22,11.700230598449707
2016-11-23,11.672587394714355
2016-11-25,11.707144737243652
2016-11-28,11.727871894836426
2016-11-29,11.955937385559082
2016-11-30,12.329126358032227
2016-12-01,12.536455154418945
2016-12-02,12.260017395019531
2016-12-05,12.626298904418945
2016-12-06,12.771429061889648
2016-12-07,13.075510025024414
2016-12-08,13.13770866394043
2016-12-09,13.255193710327148
2016-12-12,13.123885154724121
2016-12-13,13.165352821350098
2016-12-14,13.040956497192383
2016-12-15,13.075510025024414
2016-12-16,13.13770866394043
2016-12-19,13.255193710327148
2016-12-20,13.213730812072754
2016-12-21,13.248282432556152
2016-12-22,12.992575645446777
2016-12-23,13.08242416381836
2016-12-27,13.103157043457031
2016-12-28,13.005110740661621
2016-12-29,13.1311674118042
2016-12-30,13.194198608398438
2017-01-03,13.397292137145996
2017-01-04,13.544363975524902
2017-01-05,12.956085205078125
2017-01-06,12.781003952026367
2017-01-09,12.745990753173828
2017-01-10,12.626928329467773
2017-01-11,12.73198127746582
2017-01-12,12.619927406311035
2017-01-13,12.788007736206055
2017-01-17,12.710968017578125
2017-01-18,12.823023796081543
2017-01-19,12.759992599487305
2017-01-20,12.837026596069336
2017-01-23,12.773996353149414
2017-01-24,12.795010566711426
2017-01-25,12.942079544067383
2017-01-26,13.033122062683105
2017-01-27,13.01911735534668
2017-01-30,12.563899993896484
2017-01-31,12.65494441986084
2017-02-01,12.51487922668457
2017-02-02,12.542891502380371
2017-02-03,12.66894817352295
2017-02-06,12.521880149841309
2017-02-07,12.612924575805664
2017-02-08,12.837026596069336
2017-02-09,12.851035118103027
2017-02-10,12.858038902282715
2017-02-13,12.998106956481934
2017-02-14,13.1311674118042
2017-02-15,13.040124893188477
2017-02-16,13.012110710144043
2017-02-17,12.879048347473145
2017-02-21,13.089153289794922
2017-02-22,12.851035118103027
2017-02-23,12.626928329467773
2017-02-24,12.612924575805664
2017-02-27,12.752988815307617
2017-02-28,12.598917007446289
2017-03-01,12.879048347473145
2017-03-02,13.033122062683105
2017-03-03,12.872044563293457
2017-03-06,12.956085205078125
2017-03-07,12.73198127746582
2017-03-08,12.696964263916016
2017-03-09,12.493866920471191
2017-03-10,12.542891502380371
2017-03-13,12.51487922668457
2017-03-14,12.430840492248535
2017-03-15,12.844033241271973
2017-03-16,12.773996353149414
2017-03-17,12.914063453674316
2017-03-20,12.872044563293457
2017-03-21,12.584911346435547
2017-03-22,12.66894817352295
2017-03-23,12.619927406311035
2017-03-24,12.640933990478516
2017-03-27,12.619927406311035
2017-03-28,12.724976539611816
2017-03-29,12.916167259216309
2017-03-30,13.12861156463623
2017-03-31,13.213582038879395
2017-04-03,13.00822639465332
2017-04-04,12.958658218383789
2017-04-05,12.930335998535156
2017-04-06,13.114446640014648
2017-04-07,12.958658218383789
2017-04-10,13.050712585449219
2017-04-11,13.149852752685547
2017-04-12,13.015307426452637
2017-04-13,13.064876556396484
2017-04-17,13.079039573669434
2017-04-18,13.178177833557129
2017-04-19,13.454341888427734
2017-04-20,13.489750862121582
2017-04-21,13.326878547668457
2017-04-24,13.454341888427734
2017-04-25,13.489750862121582
2017-04-26,13.645536422729492
2017-04-27,13.624295234680176
2017-04-28,12.7108154296875
2017-05-01,12.781622886657715
2017-05-02,13.057795524597168
2017-05-03,12.887847900390625
2017-05-04,12.746217727661133
2017-05-05,12.838274955749512
2017-05-08,12.604595184326172
2017-05-09,12.62584114074707
2017-05-10,12.753301620483398
2017-05-11,12.51961898803711
2017-05-12,12.377994537353516
2017-05-15,12.569191932678223
2017-05-16,12.51961898803711
2017-05-17,12.491293907165527
2017-05-18,12.767463684082031
2017-05-19,12.809951782226562
2017-05-22,12.824115753173828
2017-05-23,12.85952091217041
2017-05-24,12.894925117492676
2017-05-25,12.809951782226562
2017-05-26,12.795790672302246
2017-05-30,12.64000415802002
2017-05-31,12.739139556884766
2017-06-01,12.66124439239502
2017-06-02,12.86660099029541
2017-06-05,12.65416431427002
2017-06-06,12.64000415802002
2017-06-07,12.7320556640625
2017-06-08,12.845356941223145
2017-06-09,13.015307426452637
2017-06-12,13.192341804504395
2017-06-13,13.241907119750977
2017-06-14,13.149852752685547
2017-06-15,13.164013862609863
2017-06-16,13.27022933959961
2017-06-19,13.525155067443848
2017-06-20,13.39769172668457
2017-06-21,13.171097755432129
2017-06-22,13.220662117004395
2017-06-23,13.256071090698242
2017-06-26,13.418938636779785
2017-06-27,13.319799423217773
2017-06-28,13.312644004821777
2017-06-29,13.22675609588623
2017-06-30,13.076449394226074
2017-07-03,13.462945938110352
2017-07-05,13.391372680664062
2017-07-06,13.097922325134277
2017-07-07,13.069293022155762
2017-07-10,12.825943946838379
2017-07-11,12.897518157958984
2017-07-12,12.918988227844238
2017-07-13,12.961931228637695
2017-07-14,12.990562438964844
2017-07-17,13.22675609588623
2017-07-18,13.326959609985352
2017-07-19,13.319799423217773
2017-07-20,12.918988227844238
2017-07-21,12.854568481445312
2017-07-24,12.861729621887207
2017-07-25,13.198124885559082
2017-07-26,12.897518157958984
2017-07-27,13.369903564453125
2017-07-28,13.391372680664062
2017-07-31,13.355591773986816
2017-08-01,13.534520149230957
2017-08-02,13.341273307800293
2017-08-03,13.162335395812988
2017-08-04,13.348430633544922
2017-08-07,13.412843704223633
2017-08-08,13.033507347106934
2017-08-09,12.861729621887207
2017-08-10,12.761528015136719
2017-08-11,12.775840759277344
2017-08-14,12.883201599121094
2017-08-15,12.847417831420898
2017-08-16,13.047819137573242
2017-08-17,12.825943946838379
2017-08-18,12.47523307800293
2017-08-21,12.439445495605469
2017-08-22,12.632692337036133
2017-08-23,12.575437545776367
2017-08-24,12.596907615661621
2017-08-25,12.66848373413086
2017-08-28,12.546805381774902
2017-08-29,12.654167175292969
2017-08-30,12.897518157958984
2017-08-31,12.969090461730957
2017-09-01,12.983405113220215
2017-09-05,12.611224174499512
2017-09-06,12.868888854980469
2017-09-07,12.840259552001953
2017-09-08,12.990562438964844
2017-09-11,13.033507347106934
2017-09-12,13.155180931091309
2017-09-13,13.198124885559082
2017-09-14,13.076449394226074
2017-09-15,13.062134742736816
2017-09-18,13.105079650878906
2017-09-19,13.126550674438477
2017-09-20,13.212438583374023
2017-09-21,13.090766906738281
2017-09-22,13.119396209716797
2017-09-25,13.140867233276367
2017-09-26,13.241067886352539
2017-09-27,13.269699096679688
2017-09-28,13.378229141235352
2017-09-29,13.378229141235352
2017-10-02,13.334818840026855
2017-10-03,13.197343826293945
2017-10-04,13.168401718139648
2017-10-05,13.255226135253906
2017-10-06,13.269697189331055
2017-10-09,13.305872917175293
2017-10-10,13.421642303466797
2017-10-11,13.508466720581055
2017-10-12,14.036648750305176
2017-10-13,14.116238594055176
2017-10-16,14.036648750305176
2017-10-17,13.993240356445312
2017-10-18,14.362242698669434
2017-10-19,14.347769737243652
2017-10-20,14.080061912536621
2017-10-23,13.986002922058105
2017-10-24,14.224769592285156
2017-10-25,14.000473976135254
2017-10-26,14.036648750305176
2017-10-27,14.065590858459473
2017-10-30,13.964295387268066
2017-10-31,14.152413368225098
2017-11-01,14.27541732788086
2017-11-02,14.080061912536621
2017-11-03,14.203060150146484
2017-11-06,14.318827629089355
2017-11-07,14.318827629089355
2017-11-08,14.608244895935059
2017-11-09,14.47077465057373
2017-11-10,14.463539123535156
2017-11-13,14.49248218536377
2017-11-14,14.449068069458008
2017-11-15,14.297120094299316
2017-11-16,14.449068069458008
2017-11-17,14.39118480682373
2017-11-20,14.253707885742188
2017-11-21,14.318827629089355
2017-11-22,14.311592102050781
2017-11-24,14.326061248779297
2017-11-27,14.18135929107666
2017-11-28,14.080061912536621
2017-11-29,14.232008934020996
2017-11-30,14.318827629089355
2017-12-01,14.116238594055176
2017-12-04,14.369478225708008
2017-12-05,14.27541732788086
2017-12-06,14.18859577178955
2017-12-07,14.21753215789795
2017-12-08,14.355005264282227
2017-12-11,14.347769737243652
2017-12-12,14.362242698669434
2017-12-13,14.362242698669434
2017-12-14,14.311592102050781
2017-12-15,14.572066307067871
2017-12-18,14.89042854309082
2017-12-19,14.673365592956543
2017-12-20,14.506950378417969
2017-12-21,14.506950378417969
2017-12-22,14.572066307067871
2017-12-26,14.601007461547852
2017-12-27,14.579300880432129
2017-12-28,14.740479469299316
2017-12-29,14.542672157287598
2018-01-02,14.608607292175293
2018-01-03,14.55732536315918
2018-01-04,14.520691871643066
2018-01-05,14.550000190734863
2018-01-08,14.938291549682617
2018-01-09,14.974921226501465
2018-01-10,15.128774642944336
2018-01-11,15.07016372680664
2018-01-12,14.916312217712402
2018-01-16,14.887004852294922
2018-01-17,15.33390998840332
2018-01-18,15.018879890441895
2018-01-19,15.180057525634766
2018-01-22,15.245994567871094
2018-01-23,15.604984283447266
2018-01-24,15.59765911102295
2018-01-25,15.509745597839355
2018-01-26,15.56102466583252
2018-01-29,15.348566055297852
2018-01-30,15.260645866394043
2018-01-31,15.209369659423828
2018-02-01,15.07016372680664
2018-02-02,14.733154296875
2018-02-05,14.176359176635742
2018-02-06,14.227642059326172
2018-02-07,14.249619483947754
2018-02-08,13.73678207397461
2018-02-09,14.300899505615234
2018-02-12,14.227642059326172
2018-02-13,14.300899505615234
2018-02-14,14.388818740844727
2018-02-15,14.330205917358398
2018-02-16,14.564650535583496
2018-02-20,14.293578147888184
2018-02-21,14.081116676330566
2018-02-22,14.000523567199707
2018-02-23,14.0737886428833
2018-02-26,13.919936180114746
2018-02-27,13.546299934387207
2018-02-28,13.597580909729004
2018-03-01,13.487686157226562
2018-03-02,13.509664535522461
2018-03-05,13.275225639343262
2018-03-06,13.333834648132324
2018-03-07,13.582929611206055
2018-03-08,13.634210586547852
2018-03-09,13.854000091552734
2018-03-12,13.722123146057129
2018-03-13,13.700148582458496
2018-03-14,13.861324310302734
2018-03-15,13.956568717956543
2018-03-16,14.051812171936035
2018-03-19,13.87597942352295
2018-03-20,13.861324310302734
2018-03-21,13.73678207397461
2018-03-22,13.480362892150879
2018-03-23,13.172657012939453
2018-03-26,13.473031997680664
2018-03-27,13.4290771484375
2018-03-28,13.754992485046387
2018-03-29,13.806838035583496
2018-04-02,13.547593116760254
2018-04-03,13.814247131347656
2018-04-04,13.93276309967041
2018-04-05,13.806838035583496
2018-04-06,13.66610336303711
2018-04-09,13.510553359985352
2018-04-10,13.517961502075195
2018-04-11,13.688323020935059
2018-04-12,14.243858337402344
2018-04-13,14.177193641662598
2018-04-16,14.406810760498047
2018-04-17,14.569770812988281
2018-04-18,14.65124797821045
2018-04-19,14.414217948913574
2018-04-20,14.38459300994873
2018-04-23,14.414217948913574
2018-04-24,14.295708656311035
2018-04-25,14.532732009887695
2018-04-26,14.51791763305664
2018-04-27,14.629027366638184
2018-04-30,14.48829460144043
2018-05-01,14.466072082519531
2018-05-02,14.392000198364258
2018-05-03,14.392000198364258
2018-05-04,14.695691108703613
2018-05-07,14.903092384338379
2018-05-08,14.836424827575684
2018-05-09,15.266040802001953
2018-05-10,15.495660781860352
2018-05-11,15.3549222946167
2018-05-14,15.46602725982666
2018-05-15,15.06604290008545
2018-05-16,14.969748497009277
2018-05-17,15.043822288513184
2018-05-18,15.184558868408203
2018-05-21,15.636393547058105
2018-05-22,15.717873573303223
2018-05-23,15.858609199523926
2018-05-24,16.043787002563477
2018-05-25,15.96971321105957
2018-05-29,15.940079689025879
2018-05-30,16.16230010986328
2018-05-31,16.021562576293945
2018-06-01,16.228960037231445
2018-06-04,16.40673065185547
2018-06-05,16.251182556152344
2018-06-06,16.48080062866211
2018-06-07,16.362289428710938
2018-06-08,16.362289428710938
2018-06-11,15.977121353149414
2018-06-12,15.895641326904297
2018-06-13,15.614173889160156
2018-06-14,15.799348831176758
2018-06-15,15.769723892211914
2018-06-18,15.688241958618164
2018-06-19,15.636393547058105
2018-06-20,15.91786003112793
2018-06-21,16.021562576293945
2018-06-22,15.866016387939453
2018-06-25,15.584540367126465
2018-06-26,15.517882347106934
2018-06-27,15.591950416564941
2018-06-28,15.599430084228516
2018-06-29,15.756470680236816
2018-07-02,15.58446979522705
2018-07-03,15.71907901763916
2018-07-05,15.786382675170898
2018-07-06,15.943421363830566
2018-07-09,15.958379745483398
2018-07-10,15.980813980102539
2018-07-11,15.8013334274292
2018-07-12,15.831253051757812
2018-07-13,15.838733673095703
2018-07-16,15.71907901763916
2018-07-17,15.726558685302734
2018-07-18,15.786382675170898
2018-07-19,16.055593490600586
2018-07-20,15.913509368896484
2018-07-23,16.137855529785156
2018-07-24,15.8013334274292
2018-07-25,15.741514205932617
2018-07-26,15.756470680236816
2018-07-27,15.562036514282227
2018-07-30,15.472298622131348
2018-07-31,15.659250259399414
2018-08-01,16.085508346557617
2018-08-02,16.407068252563477
2018-08-03,16.175247192382812
2018-08-06,16.182722091674805
2018-08-07,15.988293647766113
2018-08-08,15.367607116699219
2018-08-09,15.322736740112305
2018-08-10,15.158217430114746
2018-08-13,15.031087875366211
2018-08-14,15.173173904418945
2018-08-15,15.547077178955078
2018-08-16,15.629341125488281
2018-08-17,15.651773452758789
2018-08-20,15.629341125488281
2018-08-21,15.748982429504395
2018-08-22,15.928464889526367
2018-08-23,15.614383697509766
2018-08-24,15.674208641052246
2018-08-27,15.651773452758789
2018-08-28,16.003250122070312
2018-08-29,16.190202713012695
2018-08-30,16.26498794555664
2018-08-31,16.100467681884766
2018-09-04,15.868640899658203
2018-09-05,15.883600234985352
2018-09-06,15.90602970123291
2018-09-07,16.010730743408203
2018-09-10,15.913509368896484
2018-09-11,15.920989990234375
2018-09-12,15.958379745483398
2018-09-13,16.055593490600586
2018-09-14,16.130373001098633
2018-09-17,16.003250122070312
2018-09-18,16.07054901123047
2018-09-19,15.808815956115723
2018-09-20,15.868640899658203
2018-09-21,15.793859481811523
2018-09-24,15.621865272521973
2018-09-25,15.831253051757812
2018-09-26,15.71907901763916
2018-09-27,15.990883827209473
2018-09-28,15.930480003356934
2018-10-01,15.832329750061035
2018-10-02,15.636026382446289
2018-10-03,15.696425437927246
2018-10-04,15.296277046203613
2018-10-05,15.1754789352417
2018-10-08,15.439729690551758
2018-10-09,15.213228225708008
2018-10-10,14.941433906555176
2018-10-11,14.526182174682617
2018-10-12,14.480879783630371
2018-10-15,14.480879783630371
2018-10-16,14.669628143310547
2018-10-17,14.594131469726562
2018-10-18,14.397829055786133
2018-10-19,14.420482635498047
2018-10-22,14.24682903289795
2018-10-23,14.126030921936035
2018-10-24,13.854233741760254
2018-10-25,14.126030921936035
2018-10-26,13.914634704589844
2018-10-29,14.10338020324707
2018-10-30,14.322334289550781
2018-10-31,14.428030967712402
2018-11-01,14.594131469726562
2018-11-02,14.10338020324707
2018-11-05,14.53372859954834
2018-11-06,13.96748161315918
2018-11-07,14.337430000305176
2018-11-08,14.360077857971191
2018-11-09,14.269479751586914
2018-11-12,14.193978309631348
2018-11-13,14.224181175231934
2018-11-14,14.216628074645996
2018-11-15,14.382730484008789
2018-11-16,14.541278839111328
2018-11-19,14.458227157592773
2018-11-20,14.480879783630371
2018-11-21,14.375179290771484
2018-11-23,14.292126655578613
2018-11-26,14.473331451416016
2018-11-27,14.458227157592773
2018-11-28,14.50352954864502
2018-11-29,14.571478843688965
2018-11-30,14.344976425170898
2018-12-03,14.609228134155273
2018-12-04,14.13357925415039
2018-12-06,14.231733322143555
2018-12-07,13.884427070617676
2018-12-10,13.6730318069458
2018-12-11,13.56733226776123
2018-12-12,13.47673225402832
2018-12-13,13.423883438110352
2018-12-14,13.423883438110352
2018-12-17,13.076583862304688
2018-12-18,13.280433654785156
2018-12-19,13.001079559326172
2018-12-20,12.47258186340332
2018-12-21,12.487683296203613
2018-12-24,12.034683227539062
2018-12-26,12.714181900024414
2018-12-27,12.714181900024414
2018-12-28,12.783156394958496
2018-12-31,12.775495529174805
2019-01-02,12.560905456542969
2019-01-03,12.530252456665039
2019-01-04,12.928767204284668
2019-01-07,13.013070106506348
2019-01-08,13.334946632385254
2019-01-09,13.380927085876465
2019-01-10,13.549530029296875
2019-01-11,13.5955171585083
2019-01-14,13.411584854125977
2019-01-15,13.380927085876465
2019-01-16,13.388591766357422
2019-01-17,13.434576988220215
2019-01-18,13.426911354064941
2019-01-22,13.227654457092285
2019-01-23,13.0667142868042
2019-01-24,13.17401123046875
2019-01-25,13.403921127319336
2019-01-28,13.549530029296875
2019-01-29,13.710470199584961
2019-01-30,13.917394638061523
2019-01-31,13.8407564163208
2019-02-01,13.82542896270752
2019-02-04,13.963374137878418
2019-02-05,14.040017127990723
2019-02-06,13.955713272094727
2019-02-07,13.940386772155762
2019-02-08,13.771783828735352
2019-02-11,13.71813678741455
2019-02-12,13.779444694519043
2019-02-13,14.070671081542969
2019-02-14,14.055339813232422
2019-02-15,14.285256385803223
2019-02-19,14.193286895751953
2019-02-20,15.082289695739746
2019-02-21,15.166590690612793
2019-02-22,15.434818267822266
2019-02-25,15.174253463745117
2019-02-26,15.097614288330078
2019-02-27,14.944334983825684
2019-02-28,15.028642654418945
2019-03-01,14.982651710510254
2019-03-04,15.174253463745117
2019-03-05,15.204909324645996
2019-03-06,15.120606422424316
2019-03-07,14.852375030517578
2019-03-08,14.783403396606445
2019-03-11,14.898355484008789
2019-03-12,14.683767318725586
2019-03-13,14.691434860229492
2019-03-14,14.729750633239746
