Date,GE
2022-11-15,53.33759307861328
2022-11-16,51.966514587402344
2022-11-17,52.26643753051758
2022-11-18,52.321529388427734
2022-11-21,52.57248306274414
2022-11-22,53.43552780151367
2022-11-23,53.784423828125
2022-11-25,53.94968795776367
2022-11-28,52.31540298461914
2022-11-29,52.431697845458984
2022-11-30,52.62145233154297
2022-12-01,52.18686294555664
2022-12-02,53.17845153808594
2022-12-05,51.819602966308594
2022-12-06,52.19910430908203
2022-12-07,52.02772521972656
2022-12-08,51.18915939331055
2022-12-09,49.854801177978516
2022-12-12,50.93207550048828
2022-12-13,50.73008728027344
2022-12-14,49.915218353271484
2022-12-15,48.28548812866211
2022-12-16,47.574771881103516
2022-12-19,47.82597351074219
2022-12-20,49.216766357421875
2022-12-21,50.84037780761719
2022-12-22,50.09901809692383
2022-12-23,50.11127853393555
2022-12-27,50.754600524902344
2022-12-28,50.221561431884766
2022-12-29,51.3121337890625
2022-12-30,51.336647033691406
2023-01-03,52.065731048583984
2023-01-04,55.0961799621582
2023-01-05,55.951663970947266
2023-01-06,56.46181869506836
2023-01-09,57.03474807739258
2023-01-10,59.07535171508789
2023-01-11,60.97467803955078
2023-01-12,61.892948150634766
2023-01-13,62.944644927978516
2023-01-17,63.1722412109375
2023-01-18,62.214744567871094
2023-01-19,60.32326126098633
2023-01-20,60.96683120727539
2023-01-23,62.60715866088867
2023-01-24,63.337066650390625
2023-01-25,63.407711029052734
2023-01-26,63.682395935058594
2023-01-27,65.3227310180664
2023-01-30,63.439090728759766
2023-01-31,63.16439437866211
2023-02-01,64.60852813720703
2023-02-02,65.87996673583984
2023-02-03,64.32597351074219
2023-02-06,64.63204956054688
2023-02-07,64.4437026977539
2023-02-08,64.32597351074219
2023-02-09,63.407711029052734
2023-02-10,63.800132751464844
2023-02-13,64.89105987548828
2023-02-14,65.56602478027344
2023-02-15,66.53137969970703
2023-02-16,65.96630859375
2023-02-17,65.17359161376953
2023-02-21,64.5614242553711
2023-02-22,65.29133605957031
2023-02-23,65.09513092041016
2023-02-24,65.5738754272461
2023-02-27,65.80148315429688
2023-02-28,66.48429107666016
2023-03-01,66.03694915771484
2023-03-02,67.27699279785156
2023-03-03,67.79498291015625
2023-03-06,68.39202117919922
2023-03-07,67.86569213867188
2023-03-08,68.32917785644531
2023-03-09,71.92711639404297
2023-03-10,71.48717498779297
2023-03-13,69.89246368408203
2023-03-14,71.62073516845703
2023-03-15,70.5130844116211
2023-03-16,72.24920654296875
2023-03-17,70.92942810058594
2023-03-20,70.63875579833984
2023-03-21,72.4141616821289
2023-03-22,70.37952423095703
2023-03-23,71.95066833496094
2023-03-24,71.77784729003906
2023-03-27,73.30186462402344
2023-03-28,73.16830444335938
2023-03-29,73.89104461669922
2023-03-30,73.88319396972656
2023-03-31,75.10082244873047
2023-04-03,76.13778686523438
2023-04-04,74.66875457763672
2023-04-05,74.0403060913086
2023-04-06,73.52967071533203
2023-04-10,74.12671661376953
2023-04-11,73.77320098876953
2023-04-12,73.92247009277344
2023-04-13,74.07957458496094
2023-04-14,74.97513580322266
2023-04-17,76.01994323730469
2023-04-18,77.35541534423828
2023-04-19,77.79534149169922
2023-04-20,78.36881256103516
2023-04-21,78.17240905761719
2023-04-24,78.67517852783203
2023-04-25,77.33184051513672
2023-04-26,75.58002471923828
2023-04-27,77.03333282470703
2023-04-28,77.74821472167969
2023-05-01,79.48432922363281
2023-05-02,79.74356079101562
2023-05-03,79.94780731201172
2023-05-04,78.02316284179688
2023-05-05,78.74588775634766
2023-05-08,79.28008270263672
2023-05-09,79.3429183959961
2023-05-10,78.19597625732422
2023-05-11,78.17240905761719
2023-05-12,77.61465454101562
2023-05-15,80.12849426269531
2023-05-16,79.4450454711914
2023-05-17,81.28328704833984
2023-05-18,81.70751190185547
2023-05-19,81.90387725830078
2023-05-22,82.13169860839844
2023-05-23,79.892822265625
2023-05-24,79.32721710205078
2023-05-25,79.75141143798828
2023-05-26,80.70982360839844
2023-05-30,80.44271850585938
2023-05-31,79.75926971435547
2023-06-01,82.2259750366211
2023-06-02,83.1136703491211
2023-06-05,81.77820587158203
2023-06-06,82.84656524658203
2023-06-07,83.33362579345703
2023-06-08,83.32577514648438
2023-06-09,83.50645446777344
2023-06-12,83.45146179199219
2023-06-13,83.85212707519531
2023-06-14,82.24954986572266
2023-06-15,82.80731201171875
2023-06-16,83.49861145019531
2023-06-20,81.71536254882812
2023-06-21,82.52449035644531
2023-06-22,82.34381103515625
2023-06-23,81.52681732177734
2023-06-26,82.05316162109375
2023-06-27,82.4223861694336
2023-06-28,84.09564971923828
2023-06-29,84.6376953125
2023-06-30,86.29525756835938
2023-07-03,85.06189727783203
2023-07-05,85.3525619506836
2023-07-06,84.34703063964844
2023-07-07,85.05403137207031
2023-07-10,86.89363861083984
2023-07-11,87.43608856201172
2023-07-12,87.42037963867188
2023-07-13,87.48324584960938
2023-07-14,86.69710540771484
2023-07-17,87.3731918334961
2023-07-18,87.310302734375
2023-07-19,86.3905029296875
2023-07-20,87.45182037353516
2023-07-21,86.73641204833984
2023-07-24,86.67352294921875
2023-07-25,92.1058578491211
2023-07-26,90.18762969970703
2023-07-27,90.73792266845703
2023-07-28,89.9281997680664
2023-07-31,89.81026458740234
2023-08-01,89.0083999633789
2023-08-02,88.02571105957031
2023-08-03,88.33230590820312
2023-08-04,88.88260650634766
2023-08-07,90.19549560546875
2023-08-08,89.267822265625
2023-08-09,88.18293762207031
2023-08-10,89.2835464477539
2023-08-11,90.09329986572266
2023-08-14,90.84011840820312
2023-08-15,89.50367736816406
2023-08-16,89.2835464477539
2023-08-17,87.231689453125
2023-08-18,87.88420104980469
2023-08-21,88.06501007080078
2023-08-22,87.78199768066406
2023-08-23,89.20494079589844
2023-08-24,87.29459381103516
2023-08-25,88.02571105957031
2023-08-28,89.59014892578125
2023-08-29,90.66719055175781
2023-08-30,89.86530303955078
2023-08-31,89.98323059082031
2023-09-01,89.81026458740234
2023-09-05,88.7411117553711
2023-09-06,88.58386993408203
2023-09-07,87.88420104980469
2023-09-08,87.82917785644531
2023-09-11,89.82600402832031
2023-09-12,90.40775299072266
2023-09-13,89.30712890625
2023-09-14,90.91876220703125
2023-09-15,90.79296875
2023-09-18,91.64201354980469
2023-09-19,91.35901641845703
2023-09-20,90.28982543945312
2023-09-21,88.82756805419922
2023-09-22,87.45967864990234
2023-09-25,87.89237976074219
2023-09-26,86.48413848876953
2023-09-27,87.23939514160156
2023-09-28,88.38014221191406
2023-09-29,86.9719009399414
2023-10-02,85.58728790283203
2023-10-03,84.7769546508789
2023-10-04,85.63448333740234
2023-10-05,85.53221130371094
2023-10-06,87.69568634033203
2023-10-09,86.74376678466797
2023-10-10,87.70355987548828
2023-10-11,89.1039047241211
2023-10-12,87.58555603027344
2023-10-13,86.05145263671875
2023-10-16,85.86264038085938
2023-10-17,86.55496215820312
2023-10-18,84.62747955322266
2023-10-19,84.13971710205078
2023-10-20,83.45526885986328
2023-10-23,83.9351806640625
2023-10-24,89.38714599609375
2023-10-25,87.48326873779297
2023-10-26,85.59514617919922
2023-10-27,83.66768646240234
2023-10-30,86.38973236083984
2023-10-31,85.4614028930664
2023-11-01,84.37574005126953
2023-11-02,84.79269409179688
2023-11-03,85.68955993652344
2023-11-06,87.93956756591797
2023-11-07,87.95531463623047
2023-11-08,89.56808471679688
2023-11-09,88.97016906738281
2023-11-10,90.68522644042969
2023-11-13,90.88191223144531
2023-11-14,92.24292755126953
2023-11-15,91.49555206298828
2023-11-16,93.57249450683594
2023-11-17,94.3513412475586
2023-11-20,94.46149444580078
2023-11-21,94.31986999511719
2023-11-22,94.09173583984375
2023-11-24,94.38282012939453
2023-11-27,94.38282012939453
2023-11-28,93.50167083740234
2023-11-29,93.50955200195312
2023-11-30,95.82250213623047
2023-12-01,96.37321472167969
2023-12-04,95.61009979248047
2023-12-05,94.58735656738281
2023-12-06,94.25695037841797
2023-12-07,93.997314453125
2023-12-08,94.87059020996094
2023-12-11,94.62670135498047
2023-12-12,96.23160552978516
2023-12-13,95.33474731445312
2023-12-14,95.4684829711914
2023-12-15,96.94752502441406
2023-12-18,97.27007293701172
2023-12-19,99.07952880859375
2023-12-20,97.05766296386719
2023-12-21,99.88986206054688
2023-12-22,99.66957092285156
2023-12-26,100.28321838378906
2023-12-27,100.92085266113281
2023-12-28,101.01532745361328
2023-12-29,100.47213745117188
2024-01-02,99.14962005615234
2024-01-03,97.66179656982422
2024-01-04,98.13412475585938
2024-01-05,99.41728210449219
2024-01-08,100.98381805419922
2024-01-09,101.37744903564453
2024-01-10,102.1016845703125
2024-01-11,102.20402526855469
2024-01-12,102.17252349853516
2024-01-16,100.73979187011719
2024-01-17,99.88172912597656
2024-01-18,101.19637298583984
2024-01-19,102.18827056884766
2024-01-22,103.30611419677734
2024-01-23,102.29847717285156
2024-01-24,102.2827377319336
2024-01-25,102.2827377319336
2024-01-26,103.27462768554688
2024-01-29,103.20377349853516
2024-01-30,105.43158721923828
2024-01-31,104.2428970336914
2024-02-01,106.59666442871094
2024-02-02,107.48621368408203
2024-02-05,108.40726470947266
2024-02-06,108.30492401123047
2024-02-07,109.0291519165039
2024-02-08,109.46212768554688
2024-02-09,109.6431884765625
2024-02-12,110.34380340576172
2024-02-13,111.60335540771484
2024-02-14,115.3268814086914
2024-02-15,116.7989730834961
2024-02-16,117.4208755493164
2024-02-20,116.99577331542969
2024-02-21,117.35002899169922
2024-02-22,119.39678192138672
2024-02-23,120.70354461669922
2024-02-26,121.83714294433594
2024-02-27,121.2231216430664
2024-02-28,122.4983901977539
2024-02-29,123.50602722167969
2024-03-01,124.89152526855469
2024-03-04,126.7493667602539
2024-03-05,124.2696304321289
2024-03-06,125.56065368652344
2024-03-07,131.07118225097656
2024-03-08,132.2205047607422
2024-03-11,131.11837768554688
2024-03-12,131.82687377929688
2024-03-13,133.95237731933594
2024-03-14,131.26797485351562
2024-03-15,132.95260620117188
2024-03-18,133.7555389404297
2024-03-19,136.55020141601562
2024-03-20,136.920166015625
2024-03-21,139.0535125732422
2024-03-22,137.8805694580078
2024-03-25,136.5738067626953
2024-03-26,136.62100219726562
2024-03-27,141.7930145263672
2024-03-28,138.1796875
2024-04-01,138.04588317871094
2024-04-02,134.61119079589844
2024-04-03,143.63656616210938
2024-04-04,145.3824462890625
2024-04-05,154.17111206054688
2024-04-08,154.38809204101562
2024-04-09,152.3857421875
2024-04-10,154.47686767578125
2024-04-11,155.53228759765625
2024-04-12,152.79518127441406
2024-04-15,151.87620544433594
2024-04-16,154.89988708496094
2024-04-17,153.8228302001953
2024-04-18,151.12521362304688
2024-04-19,146.30313110351562
2024-04-22,148.40785217285156
2024-04-23,160.69036865234375
2024-04-24,157.3010711669922
2024-04-25,159.3464813232422
2024-04-26,160.42356872558594
2024-04-29,162.53814697265625
2024-04-30,159.8998565673828
2024-05-01,157.80499267578125
2024-05-02,160.71009826660156
2024-05-03,162.16265869140625
2024-05-06,165.97686767578125
2024-05-07,166.7772674560547
2024-05-08,166.8563232421875
2024-05-09,165.51243591308594
2024-05-10,161.4413299560547
2024-05-13,157.6073760986328
2024-05-14,158.10142517089844
2024-05-15,161.53025817871094
2024-05-16,159.20814514160156
2024-05-17,157.99273681640625
2024-05-20,157.38999938964844
2024-05-21,159.08956909179688
2024-05-22,158.9018096923828
2024-05-23,163.2990264892578
2024-05-24,165.344482421875
2024-05-28,166.55987548828125
2024-05-29,161.65872192382812
2024-05-30,162.25160217285156
2024-05-31,163.1804656982422
2024-06-03,159.5441436767578
2024-06-04,159.46507263183594
2024-06-05,160.62118530273438
2024-06-06,158.71408081054688
2024-06-07,159.99864196777344
2024-06-10,160.90771484375
2024-06-11,158.45718383789062
2024-06-12,159.1389617919922
2024-06-13,153.84259033203125
2024-06-14,154.0303497314453
2024-06-17,161.29310607910156
2024-06-18,163.0124969482422
2024-06-20,163.04209899902344
2024-06-21,162.2911376953125
2024-06-24,158.63502502441406
2024-06-25,157.83465576171875
2024-06-26,158.7338409423828
2024-06-27,158.59548950195312
2024-06-28,157.0836639404297
2024-07-01,157.0836639404297
2024-07-02,159.5342254638672
2024-07-03,161.06582641601562
2024-07-05,158.59548950195312
2024-07-08,161.58958435058594
2024-07-09,161.1943359375
2024-07-10,163.73377990722656
2024-07-11,160.26947021484375
2024-07-12,157.38912963867188
2024-07-15,157.9335479736328
2024-07-16,161.19000244140625
2024-07-17,155.0631103515625
2024-07-18,157.17135620117188
2024-07-19,157.5079345703125
2024-07-22,161.10092163085938
2024-07-23,170.2467498779297
2024-07-24,160.6456298828125
2024-07-25,162.99143981933594
2024-07-26,168.07907104492188
2024-07-29,168.138427734375
2024-07-30,165.77281188964844
2024-07-31,168.46507263183594
2024-08-01,168.01968383789062
2024-08-02,158.6461944580078
2024-08-05,156.74578857421875
2024-08-06,160.6158905029297
2024-08-07,160.4773406982422
2024-08-08,163.92185974121094
2024-08-09,165.42637634277344
2024-08-12,165.1690216064453
2024-08-13,166.24790954589844
2024-08-14,166.23802185058594
2024-08-15,168.20773315429688
2024-08-16,167.69305419921875
2024-08-19,169.18763732910156
2024-08-20,168.2572479248047
2024-08-21,169.45489501953125
2024-08-22,167.95034790039062
2024-08-23,169.47470092773438
2024-08-26,169.47470092773438
2024-08-27,169.24703979492188
2024-08-28,170.1180419921875
2024-08-29,171.8106231689453
2024-08-30,172.84002685546875
2024-09-03,162.5361328125
2024-09-04,164.66424560546875
2024-09-05,162.1798095703125
2024-09-06,159.58651733398438
2024-09-09,163.66453552246094
2024-09-10,165.2779083251953
2024-09-11,164.65432739257812
2024-09-12,167.9701690673828
2024-09-13,176.4627227783203
2024-09-16,179.5905303955078
2024-09-17,178.49183654785156
2024-09-18,181.67901611328125
2024-09-19,184.2624053955078
2024-09-20,185.5194549560547
2024-09-23,186.74681091308594
2024-09-24,187.72671508789062
2024-09-25,187.4001007080078
2024-09-26,182.97900390625
2024-09-27,183.7621307373047
2024-09-30,186.93418884277344
2024-10-01,184.67410278320312
2024-10-02,184.81285095214844
2024-10-03,182.2851104736328
2024-10-04,185.44728088378906
2024-10-07,184.33706665039062
2024-10-08,185.83387756347656
2024-10-09,187.62808227539062
2024-10-10,186.47821044921875
2024-10-11,189.49166870117188
2024-10-14,190.94883728027344
2024-10-15,188.90682983398438
2024-10-16,190.50277709960938
2024-10-17,190.93893432617188
2024-10-18,190.9290313720703
2024-10-21,192.53488159179688
2024-10-22,175.11822509765625
2024-10-23,180.1043243408203
2024-10-24,178.17132568359375
2024-10-25,177.53692626953125
2024-10-28,173.82955932617188
2024-10-29,172.531005859375
2024-10-30,173.11585998535156
2024-10-31,170.28082275390625
2024-11-01,170.2014923095703
2024-11-04,170.260986328125
2024-11-05,173.7304229736328
2024-11-06,179.1824188232422
2024-11-07,177.28912353515625
2024-11-08,183.1970977783203
2024-11-11,182.9492645263672
2024-11-12,181.0460205078125
2024-11-13,181.95799255371094
2024-11-14,176.843017578125
2024-11-15,175.3858642578125
2024-11-18,175.97071838378906
2024-11-19,176.01034545898438
2024-11-20,176.4266815185547
2024-11-21,177.14041137695312
2024-11-22,179.56903076171875
2024-11-25,178.63723754882812
2024-11-26,182.9889373779297
2024-11-27,179.02383422851562
2024-11-29,180.57022094726562
2024-12-02,178.865234375
2024-12-03,179.1427764892578
2024-12-04,181.05593872070312
2024-12-05,171.40093994140625
2024-12-06,174.04763793945312
2024-12-09,169.82481384277344
2024-12-10,169.7752685546875
2024-12-11,167.168212890625
2024-12-12,163.39146423339844
2024-12-13,164.5611572265625
2024-12-16,164.34307861328125
2024-12-17,164.35299682617188
2024-12-18,158.55406188964844
2024-12-19,163.3617401123047
2024-12-20,166.9005584716797
2024-12-23,167.54490661621094
2024-12-24,169.9933319091797
2024-12-26,170.64755249023438
2024-12-27,168.87030029296875
2024-12-30,166.90438842773438
2024-12-31,165.6037139892578
2025-01-02,167.3909149169922
2025-01-03,170.73695373535156
2025-01-06,171.2234649658203
2025-01-07,171.08444213867188
2025-01-08,171.6603240966797
2025-01-10,170.46885681152344
2025-01-13,170.34974670410156
2025-01-14,175.60208129882812
2025-01-15,179.0076904296875
2025-01-16,178.4615936279297
2025-01-17,181.54946899414062
2025-01-21,186.16641235351562
2025-01-22,187.02029418945312
2025-01-23,199.37181091308594
2025-01-24,195.35061645507812
2025-01-27,193.07691955566406
2025-01-28,193.047119140625
2025-01-29,197.6839141845703
2025-01-30,204.10787963867188
2025-01-31,202.12210083007812
2025-02-03,202.6582794189453
2025-02-04,200.74197387695312
2025-02-05,203.1249237060547
2025-02-06,204.5944061279297
2025-02-07,203.8199462890625
2025-02-10,203.7603759765625
2025-02-11,207.33477783203125
2025-02-12,208.14894104003906
2025-02-13,206.87803649902344
2025-02-14,206.7886962890625
2025-02-18,208.5858154296875
2025-02-19,209.00282287597656
2025-02-20,207.25534057617188
2025-02-21,198.40872192382812
2025-02-24,197.2966766357422
2025-02-25,197.85269165039062
2025-02-26,200.1760711669922
2025-02-27,199.99734497070312
2025-02-28,205.5078582763672
2025-03-03,200.5235595703125
2025-03-04,197.3562469482422
2025-03-05,201.05972290039062
2025-03-06,194.65560913085938
2025-03-07,192.47125244140625
2025-03-10,191.10842895507812
2025-03-11,190.7105712890625
2025-03-12,193.97329711914062
2025-03-13,191.40687561035156
2025-03-14,196.0721893310547
2025-03-17,200.96627807617188
2025-03-18,199.73280334472656
2025-03-19,204.48764038085938
2025-03-20,202.8562774658203
2025-03-21,203.05523681640625
2025-03-24,209.1230926513672
2025-03-25,211.01309204101562
2025-03-26,206.27816772460938
2025-03-27,204.79600524902344
2025-03-28,198.82760620117188
2025-03-31,199.09617614746094
2025-04-01,202.71701049804688
2025-04-02,198.7181854248047
2025-04-03,186.64208984375
2025-04-04,165.93170166015625
2025-04-07,166.81703186035156
2025-04-08,168.47824096679688
2025-04-09,186.28399658203125
2025-04-10,180.55433654785156
2025-04-11,180.7135009765625
2025-04-14,185.0206756591797
2025-04-15,184.69241333007812
2025-04-16,181.48936462402344
2025-04-17,180.8328399658203
2025-04-21,177.4109649658203
2025-04-22,188.18392944335938
2025-04-23,192.6602325439453
2025-04-24,196.37060546875
2025-04-25,197.38523864746094
2025-04-28,199.80242919921875
2025-04-29,199.44435119628906
2025-04-30,200.47886657714844
2025-05-01,202.53794860839844
2025-05-02,206.60641479492188
2025-05-05,207.83990478515625
2025-05-06,207.501708984375
2025-05-07,208.8147430419922
2025-05-08,213.3606719970703
2025-05-09,213.8282012939453
2025-05-12,217.7971954345703
2025-05-13,220.41334533691406
2025-05-14,222.06460571289062
2025-05-15,228.1722869873047
2025-05-16,230.55963134765625
2025-05-19,234.05116271972656
2025-05-20,234.0213165283203
2025-05-21,232.31036376953125
2025-05-22,229.05758666992188
2025-05-23,231.5643310546875
2025-05-27,240.5070037841797
2025-05-28,242.3870391845703
2025-05-29,242.87445068359375
2025-05-30,244.61524963378906
2025-06-02,246.17698669433594
2025-06-03,247.55966186523438
2025-06-04,249.55908203125
2025-06-05,250.5935821533203
2025-06-06,254.28407287597656
2025-06-09,250.0863037109375
2025-06-10,240.725830078125
2025-06-11,244.22731018066406
2025-06-12,238.72642517089844
2025-06-13,235.35426330566406
2025-06-16,235.29457092285156
2025-06-17,234.5087432861328
2025-06-18,234.64801025390625
2025-06-20,238.10968017578125
2025-06-23,246.50523376464844
2025-06-24,247.44029235839844
2025-06-25,248.58424377441406
2025-06-26,249.67843627929688
2025-06-27,253.16998291015625
2025-06-30,256.0348205566406
2025-07-01,247.70889282226562
2025-07-02,243.4613494873047
2025-07-03,245.58013916015625
2025-07-07,247.70201110839844
2025-07-08,246.10812377929688
2025-07-09,249.3756103515625
2025-07-10,251.60708618164062
2025-07-11,254.44619750976562
2025-07-14,261.3398132324219
2025-07-15,263.66094970703125
2025-07-16,265.1651611328125
2025-07-17,259.28765869140625
2025-07-18,262.2662658691406
2025-07-21,261.8578186035156
2025-07-22,258.0125427246094
2025-07-23,262.1766357421875
2025-07-24,266.98822021484375
2025-07-25,270.5545654296875
2025-07-28,269.5782775878906
2025-07-29,269.2794494628906
2025-07-30,272.507080078125
2025-07-31,270.0465087890625
2025-08-01,268.3529968261719
2025-08-04,275.1768798828125
2025-08-05,271.08251953125
2025-08-06,271.241943359375
2025-08-07,270.98291015625
2025-08-08,273.9615478515625
2025-08-11,274.15081787109375
2025-08-12,278.5639343261719
2025-08-13,267.8349609375
2025-08-14,268.67181396484375
2025-08-15,266.8288269042969
2025-08-18,267.426513671875
2025-08-19,264.9161376953125
2025-08-20,265.4242248535156
2025-08-21,267.685546875
2025-08-22,265.51385498046875
2025-08-25,265.5935363769531
2025-08-26,272.8956298828125
2025-08-27,272.307861328125
2025-08-28,274.94775390625
2025-08-29,274.15081787109375
2025-09-02,274.3401184082031
2025-09-03,274.87799072265625
2025-09-04,281.1938171386719
2025-09-05,278.16546630859375
2025-09-08,274.9975280761719
2025-09-09,275.18682861328125
2025-09-10,282.3294982910156
2025-09-11,280.486572265625
2025-09-12,280.6160583496094
2025-09-15,285.6866455078125
2025-09-16,291.8530578613281
2025-09-17,288.39630126953125
2025-09-18,295.95733642578125
2025-09-19,299.991943359375
2025-09-22,299.8723449707031
2025-09-23,304.4648132324219
2025-09-24,299.15509033203125
2025-09-25,296.0469970703125
2025-09-26,293.8553771972656
2025-09-29,292.8679504394531
2025-09-30,300.039306640625
2025-10-01,300.0991516113281
2025-10-02,298.6728515625
2025-10-03,296.2292175292969
2025-10-06,297.446044921875
2025-10-07,300.9568786621094
2025-10-08,301.7747802734375
2025-10-09,298.5731201171875
2025-10-10,290.7334899902344
2025-10-13,296.7578430175781
2025-10-14,299.30120849609375
2025-10-15,299.3410949707031
2025-10-16,299.06182861328125
2025-10-17,299.3610534667969
2025-10-20,301.89447021484375
2025-10-21,305.8341979980469
2025-10-22,297.1169128417969
2025-10-23,305.5948486328125
2025-10-24,303.0813903808594
2025-10-27,312.0281066894531
2025-10-28,308.98602294921875
2025-10-29,313.46435546875
2025-10-30,309.9435119628906
2025-10-31,308.148193359375
2025-11-03,307.8190612792969
2025-11-04,303.4105224609375
2025-11-05,304.3181457519531
2025-11-06,304.47772216796875
2025-11-07,306.4725341796875
2025-11-10,311.1304626464844
2025-11-11,309.9136047363281
2025-11-12,308.218017578125
2025-11-13,303.380615234375
2025-11-14,304.0289306640625
2025-11-17,299.3511047363281
2025-11-18,295.2417907714844
2025-11-19,300.039306640625
2025-11-20,289.86578369140625
2025-11-21,286.69403076171875
2025-11-24,293.2868347167969
2025-11-25,292.6784362792969
2025-11-26,295.8501892089844
2025-11-28,297.67547607421875
2025-12-01,287.701416015625
2025-12-02,288.56915283203125
2025-12-03,287.74127197265625
2025-12-04,291.1025390625
2025-12-05,283.203125
2025-12-08,286.4446716308594
2025-12-09,284.5695495605469
2025-12-10,282.8639831542969
2025-12-11,287.6714782714844
2025-12-12,299.03192138671875
2025-12-15,300.1988830566406
2025-12-16,297.9547424316406
2025-12-17,291.42169189453125
2025-12-18,300.90704345703125
2025-12-19,306.4127197265625
2025-12-22,313.9132080078125
2025-12-23,314.71112060546875
2025-12-24,315.927978515625
2025-12-26,314.3221435546875
2025-12-29,311.12677001953125
2025-12-30,311.33648681640625
2025-12-31,307.5819396972656
