Date,HUM
2019-03-26,246.23655700683594
2019-03-27,246.21783447265625
2019-03-28,246.47125244140625
2019-03-29,249.65283203125
2019-04-01,251.83969116210938
2019-04-02,246.1990203857422
2019-04-03,247.55052185058594
2019-04-04,254.6929168701172
2019-04-05,259.4888610839844
2019-04-08,256.7482604980469
2019-04-09,257.7524719238281
2019-04-10,250.12216186523438
2019-04-11,244.71607971191406
2019-04-12,237.74273681640625
2019-04-15,238.390380859375
2019-04-16,220.65188598632812
2019-04-17,218.57765197753906
2019-04-18,225.89834594726562
2019-04-22,227.69094848632812
2019-04-23,233.18141174316406
2019-04-24,234.53289794921875
2019-04-25,236.38180541992188
2019-04-26,242.14451599121094
2019-04-29,241.05577087402344
2019-04-30,239.7136993408203
2019-05-01,231.03211975097656
2019-05-02,232.17715454101562
2019-05-03,234.16685485839844
2019-05-06,234.30763244628906
2019-05-07,230.20620727539062
2019-05-08,232.55258178710938
2019-05-09,228.9016571044922
2019-05-10,229.06121826171875
2019-05-13,221.1962127685547
2019-05-14,220.6612548828125
2019-05-15,228.70457458496094
2019-05-16,227.3342742919922
2019-05-17,232.59010314941406
2019-05-20,234.66427612304688
2019-05-21,240.98069763183594
2019-05-22,244.70669555664062
2019-05-23,243.55230712890625
2019-05-24,247.14695739746094
2019-05-28,236.56021118164062
2019-05-29,235.61221313476562
2019-05-30,232.62765502929688
2019-05-31,229.81202697753906
2019-06-03,234.93650817871094
2019-06-04,237.29226684570312
2019-06-05,236.44754028320312
2019-06-06,231.6797637939453
2019-06-07,233.57559204101562
2019-06-10,234.32644653320312
2019-06-11,228.26344299316406
2019-06-12,230.9570770263672
2019-06-13,239.07545471191406
2019-06-14,236.35365295410156
2019-06-17,239.11302185058594
2019-06-18,242.10694885253906
2019-06-19,241.0088653564453
2019-06-20,242.9235076904297
2019-06-21,253.60411071777344
2019-06-24,250.8541717529297
2019-06-25,245.74851989746094
2019-06-26,245.85177612304688
2019-06-27,248.86138916015625
2019-06-28,249.51979064941406
2019-07-01,245.60726928710938
2019-07-02,243.99891662597656
2019-07-03,246.8957061767578
2019-07-05,248.90847778320312
2019-07-08,248.4381866455078
2019-07-09,244.66671752929688
2019-07-10,251.9745330810547
2019-07-11,263.524169921875
2019-07-12,273.92626953125
2019-07-15,268.34893798828125
2019-07-16,267.3896484375
2019-07-17,265.2076416015625
2019-07-18,266.4773864746094
2019-07-19,264.9161376953125
2019-07-22,265.40521240234375
2019-07-23,264.9161376953125
2019-07-24,259.6679382324219
2019-07-25,258.1161193847656
2019-07-26,260.40167236328125
2019-07-29,264.30474853515625
2019-07-30,267.5965576171875
2019-07-31,279.0990905761719
2019-08-01,280.453369140625
2019-08-02,276.44683837890625
2019-08-05,269.6280822753906
2019-08-06,274.8667907714844
2019-08-07,276.4092102050781
2019-08-08,277.6882629394531
2019-08-09,280.0678405761719
2019-08-12,277.9235534667969
2019-08-13,286.73614501953125
2019-08-14,278.6758728027344
2019-08-15,273.7475280761719
2019-08-16,279.3342590332031
2019-08-19,280.8108215332031
2019-08-20,276.90777587890625
2019-08-21,280.27471923828125
2019-08-22,271.64080810546875
2019-08-23,269.8915100097656
2019-08-26,271.6127014160156
2019-08-27,255.877685546875
2019-08-28,259.65863037109375
2019-08-29,262.86572265625
2019-08-30,266.3644714355469
2019-09-03,263.6840515136719
2019-09-04,257.87158203125
2019-09-05,258.3701171875
2019-09-06,257.24151611328125
2019-09-09,259.2917785644531
2019-09-10,260.3828430175781
2019-09-11,260.34521484375
2019-09-12,252.41661071777344
2019-09-13,258.351318359375
2019-09-16,261.7276611328125
2019-09-17,257.495361328125
2019-09-18,256.8840026855469
2019-09-19,261.85003662109375
2019-09-20,260.7872009277344
2019-09-23,260.8059387207031
2019-09-24,258.6145935058594
2019-09-25,251.7676544189453
2019-09-26,248.22186279296875
2019-09-27,242.7743377685547
2019-09-30,240.96470642089844
2019-10-01,239.7489013671875
2019-10-02,240.79510498046875
2019-10-03,238.97610473632812
2019-10-04,241.33233642578125
2019-10-07,240.5594940185547
2019-10-08,238.60853576660156
2019-10-09,239.2023162841797
2019-10-10,246.12953186035156
2019-10-11,250.94564819335938
2019-10-14,248.81564331054688
2019-10-15,260.7286071777344
2019-10-16,259.5315856933594
2019-10-17,269.07904052734375
2019-10-18,272.62274169921875
2019-10-21,270.6341247558594
2019-10-22,273.4238586425781
2019-10-23,273.5181884765625
2019-10-24,270.1252136230469
2019-10-25,271.52001953125
2019-10-28,272.72637939453125
2019-10-29,278.8243408203125
2019-10-30,277.269287109375
2019-10-31,277.2786560058594
2019-11-01,279.1636047363281
2019-11-04,279.9081115722656
2019-11-05,277.7969665527344
2019-11-06,287.4009094238281
2019-11-07,297.0143127441406
2019-11-08,299.3138732910156
2019-11-11,299.2950134277344
2019-11-12,301.8680419921875
2019-11-13,300.5579528808594
2019-11-14,299.7097473144531
2019-11-15,316.250244140625
2019-11-18,315.2984313964844
2019-11-19,316.7970275878906
2019-11-20,318.3426513671875
2019-11-21,319.0023193359375
2019-11-22,318.78558349609375
2019-11-25,324.9871826171875
2019-11-26,322.4141845703125
2019-11-27,322.272705078125
2019-11-29,321.6036376953125
2019-12-02,318.7950744628906
2019-12-03,322.1786193847656
2019-12-04,324.32745361328125
2019-12-05,325.354736328125
2019-12-06,328.1161804199219
2019-12-09,322.59326171875
2019-12-10,324.7420654296875
2019-12-11,324.949462890625
2019-12-12,327.07000732421875
2019-12-13,332.81915283203125
2019-12-16,344.8358459472656
2019-12-17,342.9886474609375
2019-12-18,346.4097900390625
2019-12-19,344.5720520019531
2019-12-20,347.57843017578125
2019-12-23,346.60772705078125
2019-12-24,347.1543884277344
2019-12-26,348.351318359375
2019-12-27,349.661376953125
2019-12-30,347.1317443847656
2019-12-31,345.9518737792969
2020-01-02,342.8559875488281
2020-01-03,344.3851013183594
2020-01-06,349.7557067871094
2020-01-07,346.2822570800781
2020-01-08,353.9560241699219
2020-01-09,344.0546875
2020-01-10,343.6866455078125
2020-01-13,336.8528747558594
2020-01-14,337.2021484375
2020-01-15,343.6393127441406
2020-01-16,346.52764892578125
2020-01-17,345.9802551269531
2020-01-21,344.3945007324219
2020-01-22,345.1968078613281
2020-01-23,343.1769104003906
2020-01-24,336.8717346191406
2020-01-27,327.4423522949219
2020-01-28,333.0489807128906
2020-01-29,331.8409118652344
2020-01-30,323.9782409667969
2020-01-31,317.37115478515625
2020-02-03,314.39788818359375
2020-02-04,323.5158386230469
2020-02-05,344.3283386230469
2020-02-06,338.99542236328125
2020-02-07,333.4360046386719
2020-02-10,333.1905822753906
2020-02-11,337.1266174316406
2020-02-12,352.8800048828125
2020-02-13,358.8641662597656
2020-02-14,354.7583312988281
2020-02-18,351.23760986328125
2020-02-19,357.2784118652344
2020-02-20,350.1710510253906
2020-02-21,348.92510986328125
2020-02-24,326.7345275878906
2020-02-25,313.3880310058594
2020-02-26,310.2259826660156
2020-02-27,296.6905822753906
2020-02-28,301.7405090332031
2020-03-02,325.9794006347656
2020-03-03,307.11114501953125
2020-03-04,351.4453125
2020-03-05,349.802978515625
2020-03-06,346.4143981933594
2020-03-09,318.27734375
2020-03-10,329.6981506347656
2020-03-11,309.8012390136719
2020-03-12,276.60479736328125
2020-03-13,296.29425048828125
2020-03-16,255.04649353027344
2020-03-17,257.2835388183594
2020-03-18,232.74261474609375
2020-03-19,241.8133087158203
2020-03-20,217.66880798339844
2020-03-23,202.3967742919922
2020-03-24,220.9252166748047
2020-03-25,253.91390991210938
2020-03-26,287.39337158203125
2020-03-27,280.3992614746094
2020-03-30,294.3839416503906
2020-03-31,297.0229797363281
2020-04-01,282.57952880859375
2020-04-02,283.86578369140625
2020-04-03,275.8448791503906
2020-04-06,309.7449035644531
2020-04-07,302.7265930175781
2020-04-08,319.0050048828125
2020-04-09,323.3938903808594
2020-04-13,329.4096374511719
2020-04-14,333.1458740234375
2020-04-15,334.40380859375
2020-04-16,356.88726806640625
2020-04-17,353.3685607910156
2020-04-20,347.4473876953125
2020-04-21,339.4359130859375
2020-04-22,347.296142578125
2020-04-23,346.2556457519531
2020-04-24,349.11212158203125
2020-04-27,353.3023681640625
2020-04-28,343.2287902832031
2020-04-29,356.9534606933594
2020-04-30,361.1532287597656
2020-05-01,352.0916442871094
2020-05-04,357.3885803222656
2020-05-05,363.2718505859375
2020-05-06,354.6927795410156
2020-05-07,351.31610107421875
2020-05-08,357.0669860839844
2020-05-11,359.4694519042969
2020-05-12,362.9408264160156
2020-05-13,356.9913024902344
2020-05-14,364.9271240234375
2020-05-15,376.6654968261719
2020-05-18,371.1320495605469
2020-05-19,373.118408203125
2020-05-20,370.0159606933594
2020-05-21,373.8751220703125
2020-05-22,373.0805969238281
2020-05-26,375.5965881347656
2020-05-27,377.7248840332031
2020-05-28,381.95281982421875
2020-05-29,388.42266845703125
2020-06-01,379.7679138183594
2020-06-02,382.9839172363281
2020-06-03,372.4185485839844
2020-06-04,371.0375061035156
2020-06-05,368.7579040527344
2020-06-08,376.5519714355469
2020-06-09,369.0606384277344
2020-06-10,371.2645568847656
2020-06-11,353.3213195800781
2020-06-12,358.220947265625
2020-06-15,358.3438415527344
2020-06-16,357.53985595703125
2020-06-17,359.43170166015625
2020-06-18,358.5520324707031
2020-06-19,360.1505126953125
2020-06-22,359.2519836425781
2020-06-23,361.1153259277344
2020-06-24,351.675537109375
2020-06-25,355.7711181640625
2020-06-26,354.36175537109375
2020-06-29,359.4259033203125
2020-06-30,367.3750305175781
2020-07-01,370.9753112792969
2020-07-02,371.2975158691406
2020-07-06,375.6273193359375
2020-07-07,371.11749267578125
2020-07-08,365.71697998046875
2020-07-09,362.7988586425781
2020-07-10,361.5292663574219
2020-07-13,361.8039855957031
2020-07-14,375.7031555175781
2020-07-15,374.5945129394531
2020-07-16,375.0873107910156
2020-07-17,383.2353820800781
2020-07-20,375.91156005859375
2020-07-21,376.69793701171875
2020-07-22,381.2268371582031
2020-07-23,376.8495788574219
2020-07-24,371.5343933105469
2020-07-27,370.47320556640625
2020-07-28,366.3327941894531
2020-07-29,375.57049560546875
2020-07-30,377.59808349609375
2020-07-31,371.8280334472656
2020-08-03,373.8177185058594
2020-08-04,370.62469482421875
2020-08-05,382.6859130859375
2020-08-06,386.2104797363281
2020-08-07,395.9786682128906
2020-08-10,397.7030029296875
2020-08-11,393.9225769042969
2020-08-12,397.9871826171875
2020-08-13,397.4566345214844
2020-08-14,399.8442077636719
2020-08-17,397.9399719238281
2020-08-18,395.2491760253906
2020-08-19,396.0355224609375
2020-08-20,392.207763671875
2020-08-21,396.7839660644531
2020-08-24,384.7417907714844
2020-08-25,384.5144348144531
2020-08-26,382.51531982421875
2020-08-27,386.0398864746094
2020-08-28,386.5989074707031
2020-08-31,393.3542175292969
2020-09-01,393.051025390625
2020-09-02,405.2921447753906
2020-09-03,399.14312744140625
2020-09-04,391.478271484375
2020-09-08,384.06915283203125
2020-09-09,386.7694396972656
2020-09-10,372.69970703125
2020-09-11,370.7953796386719
2020-09-14,382.4205627441406
2020-09-15,378.97186279296875
2020-09-16,378.1001892089844
2020-09-17,376.6127014160156
2020-09-18,381.47308349609375
2020-09-21,373.77978515625
2020-09-22,366.43707275390625
2020-09-23,365.16748046875
2020-09-24,366.66448974609375
2020-09-25,379.7867431640625
2020-09-28,378.9814147949219
2020-09-29,380.9978332519531
2020-09-30,392.75518798828125
2020-10-01,394.15008544921875
2020-10-02,387.4600830078125
2020-10-05,398.192626953125
2020-10-06,394.94720458984375
2020-10-07,407.482666015625
2020-10-08,405.499267578125
2020-10-09,411.3067626953125
2020-10-12,408.53594970703125
2020-10-13,410.70904541015625
2020-10-14,401.3999328613281
2020-10-15,413.1287536621094
2020-10-16,415.3683166503906
2020-10-19,410.9652099609375
2020-10-20,414.1252136230469
2020-10-21,414.9032897949219
2020-10-22,418.63262939453125
2020-10-23,421.6218566894531
2020-10-26,412.91058349609375
2020-10-27,410.0732116699219
2020-10-28,392.1477966308594
2020-10-29,376.4903869628906
2020-10-30,378.89117431640625
2020-11-02,387.7162780761719
2020-11-03,401.8079833984375
2020-11-04,428.9285888671875
2020-11-05,418.2815246582031
2020-11-06,410.4622497558594
2020-11-09,401.39044189453125
2020-11-10,408.6783142089844
2020-11-11,404.2467956542969
2020-11-12,409.7507019042969
2020-11-13,411.2689208984375
2020-11-16,406.6571350097656
2020-11-17,400.66925048828125
2020-11-18,397.0727233886719
2020-11-19,386.37823486328125
2020-11-20,385.46734619140625
2020-11-23,388.3900146484375
2020-11-24,387.3462219238281
2020-11-25,380.5612487792969
2020-11-27,385.7329406738281
2020-11-30,380.0679016113281
2020-12-01,385.00238037109375
2020-12-02,385.0307312011719
2020-12-03,383.2088317871094
2020-12-04,391.7018127441406
2020-12-07,383.1234130859375
2020-12-08,388.3805847167969
2020-12-09,387.29876708984375
2020-12-10,377.18310546875
2020-12-11,371.1573791503906
2020-12-14,368.4054870605469
2020-12-15,372.2960510253906
2020-12-16,372.70416259765625
2020-12-17,376.1014099121094
2020-12-18,371.62237548828125
2020-12-21,369.1455993652344
2020-12-22,368.604736328125
2020-12-23,384.4045104980469
2020-12-24,384.1577453613281
2020-12-28,389.2440185546875
2020-12-29,387.2132873535156
2020-12-30,385.9635925292969
2020-12-31,389.91717529296875
2021-01-04,391.7419738769531
2021-01-05,392.682861328125
2021-01-06,416.1100158691406
2021-01-07,425.4808654785156
2021-01-08,415.1025390625
2021-01-11,412.0328369140625
2021-01-12,401.5119934082031
2021-01-13,395.3819885253906
2021-01-14,384.9086608886719
2021-01-15,386.62884521484375
2021-01-19,387.10400390625
2021-01-20,390.9341125488281
2021-01-21,394.03253173828125
2021-01-22,385.0796813964844
2021-01-25,383.9582824707031
2021-01-26,376.2125244140625
2021-01-27,359.18157958984375
2021-01-28,370.45318603515625
2021-01-29,364.1045837402344
2021-02-01,361.0538024902344
2021-02-02,358.2882080078125
2021-02-03,361.0823059082031
2021-02-04,365.986328125
2021-02-05,360.4834899902344
2021-02-08,359.5711975097656
2021-02-09,363.61029052734375
2021-02-10,359.2480773925781
2021-02-11,362.27978515625
2021-02-12,361.7571105957031
2021-02-16,356.5394287109375
2021-02-17,358.7918701171875
2021-02-18,359.5616760253906
2021-02-19,358.21209716796875
2021-02-22,361.0443420410156
2021-02-23,359.52374267578125
2021-02-24,362.47943115234375
2021-02-25,361.7096252441406
2021-02-26,360.8161926269531
2021-03-01,365.8247985839844
2021-03-02,367.13629150390625
2021-03-03,363.6293640136719
2021-03-04,369.28424072265625
2021-03-05,379.5769348144531
2021-03-08,381.1736145019531
2021-03-09,382.865234375
2021-03-10,383.0173645019531
2021-03-11,381.4967346191406
2021-03-12,386.36273193359375
2021-03-15,385.91607666015625
2021-03-16,383.1218566894531
2021-03-17,383.1314697265625
2021-03-18,387.522216796875
2021-03-19,389.489501953125
2021-03-22,384.30987548828125
2021-03-23,383.96771240234375
2021-03-24,394.0894470214844
2021-03-25,395.7906188964844
2021-03-26,402.5859680175781
2021-03-29,404.17303466796875
2021-03-30,405.2583923339844
2021-03-31,399.10870361328125
2021-04-01,392.9875793457031
2021-04-05,393.3017578125
2021-04-06,387.7613525390625
2021-04-07,391.949951171875
2021-04-08,387.5899963378906
2021-04-09,397.6711730957031
2021-04-12,393.3589172363281
2021-04-13,397.0714416503906
2021-04-14,402.4405212402344
2021-04-15,413.09295654296875
2021-04-16,414.3686218261719
2021-04-19,418.78564453125
2021-04-20,421.7177734375
2021-04-21,423.09796142578125
2021-04-22,423.2979431152344
2021-04-23,427.0867614746094
2021-04-26,424.7068786621094
2021-04-27,427.2390441894531
2021-04-28,417.548095703125
2021-04-29,426.1347961425781
2021-04-30,423.85009765625
2021-05-03,428.95263671875
2021-05-04,440.7568359375
2021-05-05,437.98663330078125
2021-05-06,443.2510070800781
2021-05-07,442.7369079589844
2021-05-10,447.3919982910156
2021-05-11,433.8647155761719
2021-05-12,431.9512939453125
2021-05-13,434.0455322265625
2021-05-14,430.9992980957031
2021-05-17,428.8193054199219
2021-05-18,427.867431640625
2021-05-19,423.2408752441406
2021-05-20,418.6237487792969
2021-05-21,424.5735168457031
2021-05-24,421.517822265625
2021-05-25,420.6514587402344
2021-05-26,417.7575378417969
2021-05-27,418.2525939941406
2021-05-28,416.6723327636719
2021-06-01,410.5321350097656
2021-06-02,408.2950744628906
2021-06-03,409.9610900878906
2021-06-04,405.8486022949219
2021-06-07,396.01483154296875
2021-06-08,402.0406494140625
2021-06-09,402.4405212402344
2021-06-10,400.73651123046875
2021-06-11,399.0420227050781
2021-06-14,395.1770935058594
2021-06-15,404.25872802734375
2021-06-16,407.552490234375
2021-06-17,408.3331604003906
2021-06-18,403.154541015625
2021-06-21,414.6256103515625
2021-06-22,414.7969970703125
2021-06-23,417.39581298828125
2021-06-24,419.55682373046875
2021-06-25,420.4896545410156
2021-06-28,423.5073547363281
2021-06-29,421.705322265625
2021-06-30,422.1152648925781
2021-07-01,426.79681396484375
2021-07-02,430.7441711425781
2021-07-06,432.4794006347656
2021-07-07,436.1883544921875
2021-07-08,433.3470764160156
2021-07-09,434.4435729980469
2021-07-12,436.979736328125
2021-07-13,438.8866882324219
2021-07-14,438.6959533691406
2021-07-15,445.19854736328125
2021-07-16,448.9837341308594
2021-07-19,439.47784423828125
2021-07-20,439.0678405761719
2021-07-21,441.9091491699219
2021-07-22,442.1188659667969
2021-07-23,449.2888488769531
2021-07-26,445.5608825683594
2021-07-27,445.7420349121094
2021-07-28,420.294189453125
2021-07-29,410.7024230957031
2021-07-30,406.0400695800781
2021-08-02,409.5869140625
2021-08-03,405.6872253417969
2021-08-04,406.37371826171875
2021-08-05,396.5435485839844
2021-08-06,399.69952392578125
2021-08-09,397.2586364746094
2021-08-10,395.4947509765625
2021-08-11,389.7740173339844
2021-08-12,386.85638427734375
2021-08-13,391.65234375
2021-08-16,392.9776306152344
2021-08-17,394.12176513671875
2021-08-18,389.16375732421875
2021-08-19,394.4364318847656
2021-08-20,394.360107421875
2021-08-23,395.18011474609375
2021-08-24,393.1492614746094
2021-08-25,387.6764831542969
2021-08-26,384.0055847167969
2021-08-27,386.8754577636719
2021-08-30,386.6371765136719
2021-08-31,386.5512390136719
2021-09-01,386.7229309082031
2021-09-02,396.7914733886719
2021-09-03,396.21942138671875
2021-09-07,394.45550537109375
2021-09-08,394.25531005859375
2021-09-09,397.7067565917969
2021-09-10,383.2713623046875
2021-09-13,390.0123291015625
2021-09-14,383.2809143066406
2021-09-15,382.3370056152344
2021-09-16,380.5921325683594
2021-09-17,388.8109436035156
2021-09-20,385.3022155761719
2021-09-21,382.09869384765625
2021-09-22,381.71728515625
2021-09-23,382.76611328125
2021-09-24,380.3443298339844
2021-09-27,382.3370056152344
2021-09-28,376.6162414550781
2021-09-29,377.61920166015625
2021-09-30,371.69720458984375
2021-10-01,373.9895324707031
2021-10-04,367.6952209472656
2021-10-05,370.8948974609375
2021-10-06,374.89703369140625
2021-10-07,385.74749755859375
2021-10-08,394.24835205078125
2021-10-11,396.26373291015625
2021-10-12,401.5648193359375
2021-10-13,401.82269287109375
2021-10-14,415.47186279296875
2021-10-15,421.2218933105469
2021-10-18,418.88177490234375
2021-10-19,421.699462890625
2021-10-20,434.0973205566406
2021-10-21,440.1434020996094
2021-10-22,441.1368103027344
2021-10-25,442.6363525390625
2021-10-26,446.1513366699219
2021-10-27,438.0707092285156
2021-10-28,446.6288757324219
2021-10-29,442.3879699707031
2021-11-01,438.9017028808594
2021-11-02,436.6093444824219
2021-11-03,438.84442138671875
2021-11-04,433.20904541015625
2021-11-05,433.0943603515625
2021-11-08,434.1164245605469
2021-11-09,430.2002868652344
2021-11-10,428.3950500488281
2021-11-11,426.47515869140625
2021-11-12,425.4435729980469
2021-11-15,418.537841796875
2021-11-16,424.2115173339844
2021-11-17,418.73846435546875
2021-11-18,425.968994140625
2021-11-19,415.3667297363281
2021-11-22,412.99798583984375
2021-11-23,417.6209716796875
2021-11-24,416.6275634765625
2021-11-26,409.27288818359375
2021-11-29,408.87176513671875
2021-11-30,400.88665771484375
2021-12-01,398.8904113769531
2021-12-02,402.5390930175781
2021-12-03,402.7874450683594
2021-12-06,413.10308837890625
2021-12-07,413.5901794433594
2021-12-08,420.26666259765625
2021-12-09,431.9959716796875
2021-12-10,440.50640869140625
2021-12-13,443.5437316894531
2021-12-14,441.1463317871094
2021-12-15,441.0889892578125
2021-12-16,436.95318603515625
2021-12-17,432.9989013671875
2021-12-20,430.8688659667969
2021-12-21,429.951904296875
2021-12-22,435.5873718261719
2021-12-23,439.8855285644531
2021-12-27,443.4100036621094
2021-12-28,445.5782165527344
2021-12-29,447.9851379394531
2021-12-30,446.0338134765625
2021-12-31,443.7188415527344
2022-01-03,445.2398376464844
2022-01-04,439.0602722167969
2022-01-05,436.0374755859375
2022-01-06,351.571533203125
2022-01-07,347.4009094238281
2022-01-10,368.4552001953125
2022-01-11,374.6537780761719
2022-01-12,378.1166687011719
2022-01-13,376.5000305175781
2022-01-14,374.6537780761719
2022-01-18,371.0379943847656
2022-01-19,361.4339599609375
2022-01-20,366.3794860839844
2022-01-21,358.9564208984375
2022-01-24,362.6391906738281
2022-01-25,358.7554626464844
2022-01-26,360.7164611816406
2022-01-27,366.4176330566406
2022-01-28,369.41180419921875
2022-01-31,375.4573974609375
2022-02-01,373.7164001464844
2022-02-02,383.7987365722656
2022-02-03,407.70361328125
2022-02-04,411.1855773925781
2022-02-07,411.6639099121094
2022-02-08,414.19879150390625
2022-02-09,417.5850830078125
2022-02-10,413.4048767089844
2022-02-11,405.5609130859375
2022-02-14,401.4189758300781
2022-02-15,403.7720642089844
2022-02-16,410.1524658203125
2022-02-17,406.268798828125
2022-02-18,403.4373474121094
2022-02-22,402.3084716796875
2022-02-23,395.7942199707031
2022-02-24,403.0068054199219
2022-02-25,413.8736267089844
2022-02-28,415.46148681640625
2022-03-01,412.2856750488281
2022-03-02,417.4989929199219
2022-03-03,417.0781555175781
2022-03-04,422.2245788574219
2022-03-07,408.29669189453125
2022-03-08,406.22088623046875
2022-03-09,410.53509521484375
2022-03-10,412.5726013183594
2022-03-11,407.6175842285156
2022-03-14,413.1848449707031
2022-03-15,420.7705383300781
2022-03-16,423.5923767089844
2022-03-17,421.93756103515625
2022-03-18,421.4783630371094
2022-03-21,417.9007873535156
2022-03-22,419.39300537109375
2022-03-23,411.91259765625
2022-03-24,418.42694091796875
2022-03-25,416.6285400390625
2022-03-28,416.1598205566406
2022-03-29,419.8904113769531
2022-03-30,421.0672302246094
2022-03-31,417.02325439453125
2022-04-01,423.00299072265625
2022-04-04,419.4381408691406
2022-04-05,424.7374572753906
2022-04-06,430.3244323730469
2022-04-07,438.5179138183594
2022-04-08,438.71917724609375
2022-04-11,432.50933837890625
2022-04-12,430.3148193359375
2022-04-13,439.64862060546875
2022-04-14,441.3544921875
2022-04-18,435.0392150878906
2022-04-19,439.56243896484375
2022-04-20,446.0788879394531
2022-04-21,436.90802001953125
2022-04-22,425.9449768066406
2022-04-25,423.1180114746094
2022-04-26,412.5479736328125
2022-04-27,424.88128662109375
2022-04-28,439.8498840332031
2022-04-29,426.0216979980469
2022-05-02,415.4324951171875
2022-05-03,415.6911926269531
2022-05-04,423.894287109375
2022-05-05,415.9020080566406
2022-05-06,412.7013244628906
2022-05-09,406.8077087402344
2022-05-10,414.75201416015625
2022-05-11,413.7267150878906
2022-05-12,411.0530700683594
2022-05-13,420.588134765625
2022-05-16,422.5909118652344
2022-05-17,422.21722412109375
2022-05-18,402.5242004394531
2022-05-19,413.9853820800781
2022-05-20,421.28765869140625
2022-05-23,422.98388671875
2022-05-24,422.0543212890625
2022-05-25,426.146240234375
2022-05-26,433.36224365234375
2022-05-27,441.9773254394531
2022-05-31,435.2884216308594
2022-06-01,428.92523193359375
2022-06-02,430.8035583496094
2022-06-03,423.9613342285156
2022-06-06,425.5808410644531
2022-06-07,431.0240173339844
2022-06-08,431.73309326171875
2022-06-09,430.87066650390625
2022-06-10,425.6670227050781
2022-06-13,408.5039978027344
2022-06-14,406.2519226074219
2022-06-15,415.154541015625
2022-06-16,405.56201171875
2022-06-17,410.57391357421875
2022-06-21,430.25726318359375
2022-06-22,429.3661193847656
2022-06-23,435.6813049316406
2022-06-24,437.76080322265625
2022-06-27,445.0247802734375
2022-06-28,442.9164733886719
2022-06-29,449.5669250488281
2022-06-30,449.3173522949219
2022-07-01,459.7710266113281
2022-07-05,453.9730529785156
2022-07-06,458.3503723144531
2022-07-07,457.26568603515625
2022-07-08,464.01397705078125
2022-07-11,467.51776123046875
2022-07-12,463.8123779296875
2022-07-13,454.5873718261719
2022-07-14,453.6658630371094
2022-07-15,468.0072937011719
2022-07-18,465.0506896972656
2022-07-19,475.46600341796875
2022-07-20,464.3115539550781
2022-07-21,466.2409973144531
2022-07-22,469.3799743652344
2022-07-25,472.08709716796875
2022-07-26,472.557373046875
2022-07-27,459.18548583984375
2022-07-28,464.6187438964844
2022-07-29,462.68927001953125
2022-08-01,455.6241455078125
2022-08-02,459.2239074707031
2022-08-03,462.49725341796875
2022-08-04,460.70220947265625
2022-08-05,464.6282653808594
2022-08-08,463.197998046875
2022-08-09,468.1993103027344
2022-08-10,466.5289611816406
2022-08-11,464.67633056640625
2022-08-12,476.9731750488281
2022-08-15,478.6337585449219
2022-08-16,475.3796081542969
2022-08-17,475.859619140625
2022-08-18,476.0227966308594
2022-08-19,479.833740234375
2022-08-22,480.8512268066406
2022-08-23,473.43096923828125
2022-08-24,475.7828674316406
2022-08-25,475.4276123046875
2022-08-26,467.2105712890625
2022-08-29,468.63128662109375
2022-08-30,466.20263671875
2022-08-31,462.4780578613281
2022-09-01,467.4697570800781
2022-09-02,464.9930419921875
2022-09-06,460.31817626953125
2022-09-07,462.37249755859375
2022-09-08,466.87457275390625
2022-09-09,459.3294982910156
2022-09-12,466.6634216308594
2022-09-13,449.528564453125
2022-09-14,440.46673583984375
2022-09-15,477.3187255859375
2022-09-16,479.7665100097656
2022-09-19,480.9953308105469
2022-09-20,482.74237060546875
2022-09-21,470.9735412597656
2022-09-22,474.1220703125
2022-09-23,467.3929443359375
2022-09-26,463.29400634765625
2022-09-27,467.7864990234375
2022-09-28,474.026123046875
2022-09-29,472.1396789550781
2022-09-30,466.49591064453125
2022-10-03,480.27374267578125
2022-10-04,484.3695983886719
2022-10-05,485.2637634277344
2022-10-06,480.0621337890625
2022-10-07,484.0619201660156
2022-10-10,477.8892822265625
2022-10-11,479.2833557128906
2022-10-12,475.14910888671875
2022-10-13,480.8890075683594
2022-10-14,480.7351989746094
2022-10-17,479.57183837890625
2022-10-18,482.3504333496094
2022-10-19,480.9371337890625
2022-10-20,485.87908935546875
2022-10-21,490.869140625
2022-10-24,501.8299560546875
2022-10-25,509.06005859375
2022-10-26,518.3287353515625
2022-10-27,523.5206909179688
2022-10-28,533.45263671875
2022-10-31,536.5774536132812
2022-11-01,533.1256713867188
2022-11-02,538.0196533203125
2022-11-03,541.307861328125
2022-11-04,530.7796630859375
2022-11-07,533.548828125
2022-11-08,536.25048828125
2022-11-09,532.1450805664062
2022-11-10,536.7888793945312
2022-11-11,508.1659851074219
2022-11-14,509.5793151855469
2022-11-15,493.13824462890625
2022-11-16,497.6571044921875
2022-11-17,500.21466064453125
2022-11-18,509.4832458496094
2022-11-21,504.9450988769531
2022-11-22,510.3484802246094
2022-11-23,517.5595703125
2022-11-25,520.107421875
2022-11-28,513.7040405273438
2022-11-29,512.5985107421875
2022-11-30,528.712646484375
2022-12-01,527.2415161132812
2022-12-02,525.7127685546875
2022-12-05,526.3280639648438
2022-12-06,525.2993774414062
2022-12-07,528.0204467773438
2022-12-08,526.2704467773438
2022-12-09,512.8674926757812
2022-12-12,509.5696716308594
2022-12-13,502.9067077636719
2022-12-14,501.41656494140625
