Date,ATO
2022-09-29,104.66000366210938
2022-09-30,101.8499984741211
2022-10-03,105.01000213623047
2022-10-04,106.41000366210938
2022-10-05,104.11000061035156
2022-10-06,100.80999755859375
2022-10-07,99.38999938964844
2022-10-10,99.87999725341797
2022-10-11,102.19999694824219
2022-10-12,99.26000213623047
2022-10-13,101.45999908447266
2022-10-14,98.11000061035156
2022-10-17,99.62999725341797
2022-10-18,101.75
2022-10-19,102.04000091552734
2022-10-20,100.11000061035156
2022-10-21,101.73999786376953
2022-10-24,101.3499984741211
2022-10-25,103.31999969482422
2022-10-26,103.41999816894531
2022-10-27,104.69000244140625
2022-10-28,107.11000061035156
2022-10-31,106.55000305175781
2022-11-01,106.2699966430664
2022-11-02,105.55000305175781
2022-11-03,104.73999786376953
2022-11-04,106.02999877929688
2022-11-07,103.97000122070312
2022-11-08,104.63999938964844
2022-11-09,103.1500015258789
2022-11-10,111.80000305175781
2022-11-11,110.69000244140625
2022-11-14,110.52999877929688
2022-11-15,111.58000183105469
2022-11-16,112.30000305175781
2022-11-17,111.16000366210938
2022-11-18,115.05000305175781
2022-11-21,115.79000091552734
2022-11-22,117.51000213623047
2022-11-23,118.58000183105469
2022-11-25,119.16000366210938
2022-11-28,118.06999969482422
2022-11-29,118.63999938964844
2022-11-30,120.19999694824219
2022-12-01,117.48999786376953
2022-12-02,116.54000091552734
2022-12-05,115.86000061035156
2022-12-06,117.44000244140625
2022-12-07,117.41000366210938
2022-12-08,117.5
2022-12-09,117.66999816894531
2022-12-12,119.0
2022-12-13,118.52999877929688
2022-12-14,118.33999633789062
2022-12-15,116.86000061035156
2022-12-16,114.7699966430664
2022-12-19,113.4800033569336
2022-12-20,113.06999969482422
2022-12-21,114.58000183105469
2022-12-22,114.02999877929688
2022-12-23,115.0999984741211
2022-12-27,115.58000183105469
2022-12-28,115.06999969482422
2022-12-29,114.48999786376953
2022-12-30,112.06999969482422
2023-01-03,111.19999694824219
2023-01-04,111.94000244140625
2023-01-05,108.87000274658203
2023-01-06,112.52999877929688
2023-01-09,113.79000091552734
2023-01-10,114.30000305175781
2023-01-11,116.7300033569336
2023-01-12,116.37999725341797
2023-01-13,114.73999786376953
2023-01-17,113.94999694824219
2023-01-18,111.62000274658203
2023-01-19,112.04000091552734
2023-01-20,113.0
2023-01-23,113.5199966430664
2023-01-24,114.8499984741211
2023-01-25,115.13999938964844
2023-01-26,115.4800033569336
2023-01-27,115.94999694824219
2023-01-30,115.52999877929688
2023-01-31,117.54000091552734
2023-02-01,118.97000122070312
2023-02-02,119.55000305175781
2023-02-03,117.19000244140625
2023-02-06,117.63999938964844
2023-02-07,116.9000015258789
2023-02-08,116.44999694824219
2023-02-09,114.5999984741211
2023-02-10,116.25
2023-02-13,116.80999755859375
2023-02-14,115.7699966430664
2023-02-15,116.91000366210938
2023-02-16,115.69000244140625
2023-02-17,117.11000061035156
2023-02-21,116.05000305175781
2023-02-22,115.63999938964844
2023-02-23,116.1500015258789
2023-02-24,115.75
2023-02-27,114.9000015258789
2023-02-28,112.80999755859375
2023-03-01,110.54000091552734
2023-03-02,111.48999786376953
2023-03-03,112.7300033569336
2023-03-06,113.4000015258789
2023-03-07,111.19999694824219
2023-03-08,112.38999938964844
2023-03-09,110.52999877929688
2023-03-10,109.16000366210938
2023-03-13,110.52999877929688
2023-03-14,112.05000305175781
2023-03-15,113.77999877929688
2023-03-16,114.33999633789062
2023-03-17,114.69000244140625
2023-03-20,114.87999725341797
2023-03-21,110.20999908447266
2023-03-22,107.29000091552734
2023-03-23,106.5199966430664
2023-03-24,109.37999725341797
2023-03-27,110.25
2023-03-28,110.05999755859375
2023-03-29,111.52999877929688
2023-03-30,111.94000244140625
2023-03-31,112.36000061035156
2023-04-03,111.11000061035156
2023-04-04,111.1500015258789
2023-04-05,114.83999633789062
2023-04-06,115.41999816894531
2023-04-10,116.06999969482422
2023-04-11,116.37000274658203
2023-04-12,115.9000015258789
2023-04-13,114.33999633789062
2023-04-14,113.04000091552734
2023-04-17,114.0999984741211
2023-04-18,113.5999984741211
2023-04-19,114.73999786376953
2023-04-20,115.7699966430664
2023-04-21,115.37999725341797
2023-04-24,116.22000122070312
2023-04-25,116.2699966430664
2023-04-26,113.8499984741211
2023-04-27,114.94000244140625
2023-04-28,114.13999938964844
2023-05-01,114.55000305175781
2023-05-02,112.30000305175781
2023-05-03,112.91000366210938
2023-05-04,117.95999908447266
2023-05-05,117.55999755859375
2023-05-08,117.86000061035156
2023-05-09,118.5
2023-05-10,119.30999755859375
2023-05-11,118.0999984741211
2023-05-12,119.1500015258789
2023-05-15,117.58999633789062
2023-05-16,115.98999786376953
2023-05-17,116.77999877929688
2023-05-18,116.11000061035156
2023-05-19,116.55999755859375
2023-05-22,116.37000274658203
2023-05-23,116.4000015258789
2023-05-24,116.41000366210938
2023-05-25,114.83999633789062
2023-05-26,113.69999694824219
2023-05-30,114.43000030517578
2023-05-31,115.27999877929688
2023-06-01,112.06999969482422
2023-06-02,114.5199966430664
2023-06-05,114.5999984741211
2023-06-06,115.16999816894531
2023-06-07,117.13999938964844
2023-06-08,117.5
2023-06-09,117.33000183105469
2023-06-12,117.5
2023-06-13,117.56999969482422
2023-06-14,117.06999969482422
2023-06-15,117.48999786376953
2023-06-16,117.0
2023-06-20,115.91000366210938
2023-06-21,117.58000183105469
2023-06-22,115.94999694824219
2023-06-23,114.41999816894531
2023-06-26,116.3499984741211
2023-06-27,117.19000244140625
2023-06-28,115.26000213623047
2023-06-29,115.69999694824219
2023-06-30,116.33999633789062
2023-07-03,117.30000305175781
2023-07-05,118.58999633789062
2023-07-06,117.54000091552734
2023-07-07,117.30999755859375
2023-07-10,117.58000183105469
2023-07-11,118.4800033569336
2023-07-12,120.37000274658203
2023-07-13,120.38999938964844
2023-07-14,119.44000244140625
2023-07-17,119.69000244140625
2023-07-18,119.3499984741211
2023-07-19,121.16999816894531
2023-07-20,122.18000030517578
2023-07-21,123.27999877929688
2023-07-24,123.16999816894531
2023-07-25,123.8499984741211
2023-07-26,124.41000366210938
2023-07-27,122.26000213623047
2023-07-28,122.0999984741211
2023-07-31,121.70999908447266
2023-08-01,121.05999755859375
2023-08-02,121.4800033569336
2023-08-03,118.33999633789062
2023-08-04,117.2699966430664
2023-08-07,117.98999786376953
2023-08-08,117.13999938964844
2023-08-09,117.4800033569336
2023-08-10,116.95999908447266
2023-08-11,117.45999908447266
2023-08-14,116.25
2023-08-15,114.69999694824219
2023-08-16,115.66000366210938
2023-08-17,116.68000030517578
2023-08-18,116.95999908447266
2023-08-21,116.73999786376953
2023-08-22,117.01000213623047
2023-08-23,116.51000213623047
2023-08-24,116.4000015258789
2023-08-25,117.69999694824219
2023-08-28,116.80999755859375
2023-08-29,117.25
2023-08-30,117.36000061035156
2023-08-31,115.94999694824219
2023-09-01,115.47000122070312
2023-09-05,112.22000122070312
2023-09-06,112.2699966430664
2023-09-07,114.02999877929688
2023-09-08,114.18000030517578
2023-09-11,113.93000030517578
2023-09-12,113.87999725341797
2023-09-13,115.26000213623047
2023-09-14,116.36000061035156
2023-09-15,115.01000213623047
2023-09-18,114.5
2023-09-19,114.08999633789062
2023-09-20,114.16000366210938
2023-09-21,111.63999938964844
2023-09-22,110.8499984741211
2023-09-25,110.4800033569336
2023-09-26,106.9800033569336
2023-09-27,106.45999908447266
2023-09-28,105.91000366210938
2023-09-29,105.93000030517578
2023-10-02,102.76000213623047
2023-10-03,104.33999633789062
2023-10-04,106.30999755859375
2023-10-05,107.44000244140625
2023-10-06,108.55000305175781
2023-10-09,109.69000244140625
2023-10-10,110.80000305175781
2023-10-11,111.79000091552734
2023-10-12,111.12000274658203
2023-10-13,111.9800033569336
2023-10-16,112.25
2023-10-17,112.7300033569336
2023-10-18,111.87999725341797
2023-10-19,110.0999984741211
2023-10-20,108.77999877929688
2023-10-23,107.79000091552734
2023-10-24,108.66999816894531
2023-10-25,108.3499984741211
2023-10-26,108.76000213623047
2023-10-27,106.12000274658203
2023-10-30,106.44000244140625
2023-10-31,107.66000366210938
2023-11-01,108.66999816894531
2023-11-02,111.37999725341797
2023-11-03,111.48999786376953
2023-11-06,110.69999694824219
2023-11-07,109.86000061035156
2023-11-08,109.2699966430664
2023-11-09,111.29000091552734
2023-11-10,111.41000366210938
2023-11-13,111.12000274658203
2023-11-14,114.13999938964844
2023-11-15,113.52999877929688
2023-11-16,114.05000305175781
2023-11-17,113.9000015258789
2023-11-20,112.91999816894531
2023-11-21,111.5999984741211
2023-11-22,113.05000305175781
2023-11-24,112.0
2023-11-27,112.63999938964844
2023-11-28,112.5
2023-11-29,112.05000305175781
2023-11-30,113.80999755859375
2023-12-01,113.8499984741211
2023-12-04,114.91999816894531
2023-12-05,113.87999725341797
2023-12-06,114.7300033569336
2023-12-07,114.52999877929688
2023-12-08,113.45999908447266
2023-12-11,113.31999969482422
2023-12-12,113.69999694824219
2023-12-13,116.8499984741211
2023-12-14,115.38999938964844
2023-12-15,114.81999969482422
2023-12-18,114.27999877929688
2023-12-19,115.1500015258789
2023-12-20,113.16000366210938
2023-12-21,113.75
2023-12-22,114.91000366210938
2023-12-26,115.80999755859375
2023-12-27,115.91999816894531
2023-12-28,116.08000183105469
2023-12-29,115.9000015258789
2024-01-02,116.93000030517578
2024-01-03,118.0199966430664
2024-01-04,117.5999984741211
2024-01-05,117.9800033569336
2024-01-08,118.8499984741211
2024-01-09,118.36000061035156
2024-01-10,118.04000091552734
2024-01-11,115.38999938964844
2024-01-12,115.79000091552734
2024-01-16,114.08000183105469
2024-01-17,112.73999786376953
2024-01-18,112.43000030517578
2024-01-19,113.08000183105469
2024-01-22,113.13999938964844
2024-01-23,112.69999694824219
2024-01-24,110.88999938964844
2024-01-25,113.91999816894531
2024-01-26,113.69999694824219
2024-01-29,114.26000213623047
2024-01-30,114.51000213623047
2024-01-31,113.94000244140625
2024-02-01,115.79000091552734
2024-02-02,113.7699966430664
2024-02-05,111.77999877929688
2024-02-06,111.80999755859375
2024-02-07,111.93000030517578
2024-02-08,112.93000030517578
2024-02-09,113.11000061035156
2024-02-12,114.0
2024-02-13,111.75
2024-02-14,112.9800033569336
2024-02-15,114.2699966430664
2024-02-16,113.94999694824219
2024-02-20,113.69000244140625
2024-02-21,114.69000244140625
2024-02-22,114.19000244140625
2024-02-23,112.76000213623047
2024-02-26,111.62000274658203
2024-02-27,112.52999877929688
2024-02-28,112.45999908447266
2024-02-29,112.91000366210938
2024-03-01,112.7300033569336
2024-03-04,114.68000030517578
2024-03-05,114.45999908447266
2024-03-06,115.19999694824219
2024-03-07,115.58999633789062
2024-03-08,115.81999969482422
2024-03-11,117.0
2024-03-12,116.5199966430664
2024-03-13,116.2300033569336
2024-03-14,114.9000015258789
2024-03-15,114.55000305175781
2024-03-18,115.41000366210938
2024-03-19,115.77999877929688
2024-03-20,116.5
2024-03-21,116.83000183105469
2024-03-22,116.56999969482422
2024-03-25,116.0999984741211
2024-03-26,115.25
2024-03-27,118.26000213623047
2024-03-28,118.87000274658203
2024-04-01,117.8499984741211
2024-04-02,117.7699966430664
2024-04-03,116.97000122070312
2024-04-04,116.12999725341797
2024-04-05,116.2300033569336
2024-04-08,116.33000183105469
2024-04-09,116.63999938964844
2024-04-10,115.08000183105469
2024-04-11,114.37999725341797
2024-04-12,113.98999786376953
2024-04-15,113.05999755859375
2024-04-16,112.33000183105469
2024-04-17,114.55999755859375
2024-04-18,114.56999969482422
2024-04-19,117.19999694824219
2024-04-22,118.08000183105469
2024-04-23,117.66999816894531
2024-04-24,118.66000366210938
2024-04-25,118.16999816894531
2024-04-26,116.93000030517578
2024-04-29,118.63999938964844
2024-04-30,117.9000015258789
2024-05-01,118.66000366210938
2024-05-02,119.05000305175781
2024-05-03,119.31999969482422
2024-05-06,119.44999694824219
2024-05-07,120.33999633789062
2024-05-08,120.58999633789062
2024-05-09,119.69000244140625
2024-05-10,117.18000030517578
2024-05-13,116.33000183105469
2024-05-14,117.25
2024-05-15,117.80999755859375
2024-05-16,118.55999755859375
2024-05-17,118.63999938964844
2024-05-20,118.27999877929688
2024-05-21,118.5
2024-05-22,117.19000244140625
2024-05-23,113.98999786376953
2024-05-24,112.61000061035156
2024-05-28,112.04000091552734
2024-05-29,111.33999633789062
2024-05-30,112.58999633789062
2024-05-31,115.91999816894531
2024-06-03,115.51000213623047
2024-06-04,115.88999938964844
2024-06-05,115.01000213623047
2024-06-06,115.44999694824219
2024-06-07,114.77999877929688
2024-06-10,115.4800033569336
2024-06-11,115.75
2024-06-12,116.18000030517578
2024-06-13,116.16999816894531
2024-06-14,116.1500015258789
2024-06-17,116.29000091552734
2024-06-18,117.0
2024-06-20,117.18000030517578
2024-06-21,116.29000091552734
2024-06-24,118.0199966430664
2024-06-25,116.52999877929688
2024-06-26,116.11000061035156
2024-06-27,116.55000305175781
2024-06-28,116.6500015258789
2024-07-01,115.9800033569336
2024-07-02,116.5199966430664
2024-07-03,115.16000366210938
2024-07-05,114.62000274658203
2024-07-08,114.08000183105469
2024-07-09,114.7699966430664
2024-07-10,117.01000213623047
2024-07-11,119.87000274658203
2024-07-12,120.94000244140625
2024-07-15,120.83000183105469
2024-07-16,122.33999633789062
2024-07-17,124.6500015258789
2024-07-18,123.22000122070312
2024-07-19,122.94999694824219
2024-07-22,123.51000213623047
2024-07-23,124.54000091552734
2024-07-24,125.9000015258789
2024-07-25,124.93000030517578
2024-07-26,126.16000366210938
2024-07-29,127.04000091552734
2024-07-30,128.22000122070312
2024-07-31,127.87999725341797
2024-08-01,130.0800018310547
2024-08-02,129.99000549316406
2024-08-05,127.26000213623047
2024-08-06,127.5199966430664
2024-08-07,128.10000610351562
2024-08-08,126.94999694824219
2024-08-09,128.0500030517578
2024-08-12,128.63999938964844
2024-08-13,128.8000030517578
2024-08-14,128.66000366210938
2024-08-15,129.02999877929688
2024-08-16,129.2100067138672
2024-08-19,129.41000366210938
2024-08-20,129.25999450683594
2024-08-21,129.58999633789062
2024-08-22,129.72000122070312
2024-08-23,130.08999633789062
2024-08-26,130.19000244140625
2024-08-27,129.30999755859375
2024-08-28,129.08999633789062
2024-08-29,129.38999938964844
2024-08-30,130.74000549316406
2024-09-03,131.85000610351562
2024-09-04,132.1999969482422
2024-09-05,131.4199981689453
2024-09-06,130.8000030517578
2024-09-09,133.8000030517578
2024-09-10,136.1999969482422
2024-09-11,134.77999877929688
2024-09-12,134.77000427246094
2024-09-13,136.97000122070312
2024-09-16,138.27000427246094
2024-09-17,138.14999389648438
2024-09-18,136.52999877929688
2024-09-19,136.25
2024-09-20,136.55999755859375
2024-09-23,137.35000610351562
2024-09-24,136.47999572753906
2024-09-25,136.5800018310547
2024-09-26,136.77000427246094
2024-09-27,137.77999877929688
2024-09-30,138.7100067138672
2024-10-01,138.97999572753906
2024-10-02,139.1199951171875
2024-10-03,139.22000122070312
2024-10-04,139.83999633789062
2024-10-07,137.66000366210938
2024-10-08,138.22999572753906
2024-10-09,138.0399932861328
2024-10-10,138.1999969482422
2024-10-11,139.36000061035156
2024-10-14,140.27999877929688
2024-10-15,142.0
2024-10-16,143.94000244140625
2024-10-17,143.75999450683594
2024-10-18,143.25999450683594
2024-10-21,142.2100067138672
2024-10-22,141.9199981689453
2024-10-23,143.11000061035156
2024-10-24,142.6699981689453
2024-10-25,140.72000122070312
2024-10-28,141.49000549316406
2024-10-29,140.4499969482422
2024-10-30,139.6199951171875
2024-10-31,138.77999877929688
2024-11-01,138.39999389648438
2024-11-04,137.6699981689453
2024-11-05,137.97999572753906
2024-11-06,138.8800048828125
2024-11-07,141.44000244140625
2024-11-08,144.19000244140625
2024-11-11,146.11000061035156
2024-11-12,146.82000732421875
2024-11-13,146.50999450683594
2024-11-14,144.33999633789062
2024-11-15,144.88999938964844
2024-11-18,146.97000122070312
2024-11-19,146.77999877929688
2024-11-20,147.22000122070312
2024-11-21,150.25999450683594
2024-11-22,150.0500030517578
2024-11-25,150.17999267578125
2024-11-26,150.3300018310547
2024-11-27,151.42999267578125
2024-11-29,151.32000732421875
2024-12-02,148.55999755859375
2024-12-03,146.02999877929688
2024-12-04,144.0
2024-12-05,143.0399932861328
2024-12-06,141.9600067138672
2024-12-09,141.0500030517578
2024-12-10,141.11000061035156
2024-12-11,140.02999877929688
2024-12-12,140.22000122070312
2024-12-13,140.5800018310547
2024-12-16,140.4499969482422
2024-12-17,141.3800048828125
2024-12-18,136.41000366210938
2024-12-19,137.97000122070312
2024-12-20,139.69000244140625
2024-12-23,139.1999969482422
2024-12-24,140.05999755859375
2024-12-26,140.0
2024-12-27,139.36000061035156
2024-12-30,138.92999267578125
2024-12-31,139.27000427246094
2025-01-02,138.2899932861328
2025-01-03,138.7899932861328
2025-01-06,136.50999450683594
2025-01-07,136.6300048828125
2025-01-08,139.52000427246094
2025-01-10,137.0399932861328
2025-01-13,138.25999450683594
2025-01-14,140.72000122070312
2025-01-15,141.0800018310547
2025-01-16,144.94000244140625
2025-01-17,145.3699951171875
2025-01-21,145.4600067138672
2025-01-22,141.69000244140625
2025-01-23,139.55999755859375
2025-01-24,139.50999450683594
2025-01-27,142.83999633789062
2025-01-28,141.4600067138672
2025-01-29,141.02999877929688
2025-01-30,142.7100067138672
2025-01-31,142.50999450683594
2025-02-03,143.39999389648438
2025-02-04,142.39999389648438
2025-02-05,145.05999755859375
2025-02-06,143.1199951171875
2025-02-07,142.5
2025-02-10,142.27999877929688
2025-02-11,145.07000732421875
2025-02-12,146.33999633789062
2025-02-13,147.97999572753906
2025-02-14,146.50999450683594
2025-02-18,148.05999755859375
2025-02-19,148.60000610351562
2025-02-20,147.6199951171875
2025-02-21,149.89999389648438
2025-02-24,150.24000549316406
2025-02-25,150.38999938964844
2025-02-26,149.99000549316406
2025-02-27,149.63999938964844
2025-02-28,152.1300048828125
2025-03-03,153.6300048828125
2025-03-04,149.75
2025-03-05,148.14999389648438
2025-03-06,146.35000610351562
2025-03-07,148.60000610351562
2025-03-10,149.9199981689453
2025-03-11,148.66000366210938
2025-03-12,147.16000366210938
2025-03-13,147.02999877929688
2025-03-14,149.88999938964844
2025-03-17,151.47999572753906
2025-03-18,150.55999755859375
2025-03-19,150.75
2025-03-20,150.82000732421875
2025-03-21,148.6300048828125
2025-03-24,149.63999938964844
2025-03-25,148.33999633789062
2025-03-26,150.16000366210938
2025-03-27,150.94000244140625
2025-03-28,152.4600067138672
2025-03-31,154.5800018310547
2025-04-01,154.94000244140625
2025-04-02,155.2100067138672
2025-04-03,155.2899932861328
2025-04-04,147.80999755859375
2025-04-07,145.05999755859375
2025-04-08,146.85000610351562
2025-04-09,148.88999938964844
2025-04-10,149.2899932861328
2025-04-11,151.47999572753906
2025-04-14,154.97999572753906
2025-04-15,156.27000427246094
2025-04-16,156.30999755859375
2025-04-17,157.5399932861328
2025-04-21,156.5399932861328
2025-04-22,160.11000061035156
2025-04-23,159.58999633789062
2025-04-24,159.6699981689453
2025-04-25,158.13999938964844
2025-04-28,158.72999572753906
2025-04-29,159.69000244140625
2025-04-30,160.6300048828125
2025-05-01,160.17999267578125
2025-05-02,161.5
2025-05-05,161.39999389648438
2025-05-06,161.9600067138672
2025-05-07,162.66000366210938
2025-05-08,161.25
2025-05-09,159.86000061035156
2025-05-12,155.22999572753906
2025-05-13,153.66000366210938
2025-05-14,152.25
2025-05-15,155.97000122070312
2025-05-16,157.67999267578125
2025-05-19,159.97999572753906
2025-05-20,159.10000610351562
2025-05-21,156.9600067138672
2025-05-22,155.2899932861328
2025-05-23,157.27999877929688
2025-05-27,156.49000549316406
2025-05-28,153.72000122070312
2025-05-29,154.33999633789062
2025-05-30,154.67999267578125
2025-06-02,154.63999938964844
2025-06-03,154.61000061035156
2025-06-04,152.14999389648438
2025-06-05,152.35000610351562
2025-06-06,152.17999267578125
2025-06-09,151.97000122070312
2025-06-10,152.97999572753906
2025-06-11,152.47000122070312
2025-06-12,154.49000549316406
2025-06-13,152.99000549316406
2025-06-16,152.0399932861328
2025-06-17,152.3000030517578
2025-06-18,152.38999938964844
2025-06-20,153.55999755859375
2025-06-23,156.3699951171875
2025-06-24,156.44000244140625
2025-06-25,152.72999572753906
2025-06-26,152.9199981689453
2025-06-27,152.49000549316406
2025-06-30,154.11000061035156
2025-07-01,153.64999389648438
2025-07-02,151.50999450683594
2025-07-03,152.27999877929688
2025-07-07,152.7899932861328
2025-07-08,151.99000549316406
2025-07-09,153.10000610351562
2025-07-10,154.3699951171875
2025-07-11,154.19000244140625
2025-07-14,155.39999389648438
2025-07-15,154.10000610351562
2025-07-16,154.8300018310547
2025-07-17,155.27000427246094
2025-07-18,156.66000366210938
2025-07-21,158.22000122070312
2025-07-22,158.77999877929688
2025-07-23,157.08999633789062
2025-07-24,157.7100067138672
2025-07-25,156.83999633789062
2025-07-28,154.67999267578125
2025-07-29,156.11000061035156
2025-07-30,156.1999969482422
2025-07-31,155.9199981689453
2025-08-01,155.80999755859375
2025-08-04,159.4499969482422
2025-08-05,156.6300048828125
2025-08-06,157.02000427246094
2025-08-07,162.72000122070312
2025-08-08,164.2899932861328
2025-08-11,165.0399932861328
2025-08-12,165.72000122070312
2025-08-13,166.97999572753906
2025-08-14,166.1300048828125
2025-08-15,165.3699951171875
2025-08-18,164.02000427246094
2025-08-19,165.80999755859375
2025-08-20,166.08999633789062
2025-08-21,166.7899932861328
2025-08-22,168.2100067138672
2025-08-25,165.4499969482422
2025-08-26,166.00999450683594
2025-08-27,166.25
2025-08-28,165.42999267578125
2025-08-29,166.1300048828125
2025-09-02,165.4600067138672
2025-09-03,165.22000122070312
2025-09-04,164.7899932861328
2025-09-05,166.47999572753906
2025-09-08,163.8699951171875
2025-09-09,164.07000732421875
2025-09-10,163.91000366210938
2025-09-11,166.38999938964844
2025-09-12,166.5399932861328
2025-09-15,165.80999755859375
2025-09-16,163.2100067138672
2025-09-17,163.4499969482422
2025-09-18,162.44000244140625
2025-09-19,162.92999267578125
2025-09-22,162.9600067138672
2025-09-23,166.33999633789062
2025-09-24,166.77000427246094
2025-09-25,166.4600067138672
2025-09-26,168.4499969482422
2025-09-29,169.5500030517578
2025-09-30,170.75
2025-10-01,169.3800048828125
2025-10-02,168.85000610351562
2025-10-03,170.19000244140625
2025-10-06,173.32000732421875
2025-10-07,174.91000366210938
2025-10-08,175.75
2025-10-09,174.92999267578125
2025-10-10,176.47999572753906
2025-10-13,175.5399932861328
2025-10-14,177.64999389648438
2025-10-15,179.19000244140625
2025-10-16,176.3699951171875
2025-10-17,176.41000366210938
2025-10-20,177.74000549316406
2025-10-21,177.0399932861328
2025-10-22,177.10000610351562
2025-10-23,175.75
2025-10-24,175.92999267578125
2025-10-27,176.35000610351562
2025-10-28,174.49000549316406
2025-10-29,171.66000366210938
2025-10-30,173.35000610351562
2025-10-31,171.72000122070312
2025-11-03,172.6999969482422
2025-11-04,173.9499969482422
2025-11-05,172.58999633789062
2025-11-06,175.47999572753906
2025-11-07,176.91000366210938
2025-11-10,177.75999450683594
2025-11-11,178.66000366210938
2025-11-12,177.8300018310547
2025-11-13,177.97000122070312
2025-11-14,175.1199951171875
2025-11-17,175.67999267578125
2025-11-18,175.22000122070312
2025-11-19,173.9199981689453
2025-11-20,174.77000427246094
2025-11-21,175.16000366210938
2025-11-24,174.55999755859375
2025-11-25,173.33999633789062
2025-11-26,175.74000549316406
2025-11-28,176.3699951171875
2025-12-01,171.72000122070312
2025-12-02,170.0800018310547
2025-12-03,171.14999389648438
2025-12-04,170.9499969482422
2025-12-05,171.2899932861328
2025-12-08,167.07000732421875
2025-12-09,166.27999877929688
2025-12-10,166.8000030517578
2025-12-11,167.08999633789062
2025-12-12,168.3699951171875
2025-12-15,170.75
2025-12-16,168.0
2025-12-17,169.1699981689453
2025-12-18,169.4199981689453
2025-12-19,166.6999969482422
2025-12-22,167.33999633789062
2025-12-23,167.99000549316406
2025-12-24,168.39999389648438
2025-12-26,168.1300048828125
2025-12-29,168.77999877929688
2025-12-30,168.5800018310547
