Date,LOW
2017-05-22,71.087890625
2017-05-23,69.64159393310547
2017-05-24,67.5356216430664
2017-05-25,68.78738403320312
2017-05-26,68.4321517944336
2017-05-30,67.1634750366211
2017-05-31,66.62217712402344
2017-06-01,68.02617645263672
2017-06-02,67.84855651855469
2017-06-05,67.18885040283203
2017-06-06,66.56297302246094
2017-06-07,65.7933120727539
2017-06-08,65.66643524169922
2017-06-09,66.52070617675781
2017-06-12,66.84207153320312
2017-06-13,67.366455078125
2017-06-14,68.13612365722656
2017-06-15,67.99234771728516
2017-06-16,67.49335479736328
2017-06-19,68.57592010498047
2017-06-20,68.0515365600586
2017-06-21,66.93511962890625
2017-06-22,66.25849151611328
2017-06-23,64.33856201171875
2017-06-26,64.87140655517578
2017-06-27,64.55847930908203
2017-06-28,65.14203643798828
2017-06-29,64.78685760498047
2017-06-30,65.57343292236328
2017-07-03,66.19084167480469
2017-07-05,65.43809509277344
2017-07-06,64.77837371826172
2017-07-07,65.25201416015625
2017-07-10,65.0574951171875
2017-07-11,64.49081420898438
2017-07-12,64.46542358398438
2017-07-13,64.71916198730469
2017-07-14,64.33010864257812
2017-07-17,64.64305877685547
2017-07-18,64.24552917480469
2017-07-19,64.98135375976562
2017-07-20,61.3698616027832
2017-07-21,62.45249557495117
2017-07-24,63.20090103149414
2017-07-25,64.37462615966797
2017-07-26,64.62126159667969
2017-07-27,65.48876953125
2017-07-28,65.04652404785156
2017-07-31,65.82897186279297
2017-08-01,66.19468688964844
2017-08-02,66.22021484375
2017-08-03,66.26274108886719
2017-08-04,66.65396118164062
2017-08-07,66.61144256591797
2017-08-08,65.6673812866211
2017-08-09,66.62844848632812
2017-08-10,65.49727630615234
2017-08-11,65.70991516113281
2017-08-14,66.10113525390625
2017-08-15,63.19241714477539
2017-08-16,64.08543395996094
2017-08-17,63.039310455322266
2017-08-18,62.63109588623047
2017-08-21,62.80970001220703
2017-08-22,64.48517608642578
2017-08-23,62.095272064208984
2017-08-24,61.75506591796875
2017-08-25,62.38444137573242
2017-08-28,62.76715850830078
2017-08-29,62.469486236572266
2017-08-30,62.86073303222656
2017-08-31,62.843711853027344
2017-09-01,63.490108489990234
2017-09-05,64.36610412597656
