Date,TAP
2016-09-16,80.54500579833984
2016-09-19,80.37266540527344
2016-09-20,80.07490539550781
2016-09-21,82.38629150390625
2016-09-22,83.66341400146484
2016-09-23,83.02876281738281
2016-09-26,81.68895721435547
2016-09-27,84.25102233886719
2016-09-28,85.88074493408203
2016-09-29,84.9640121459961
2016-09-30,86.02961730957031
2016-10-03,85.1520767211914
2016-10-04,84.47825622558594
2016-10-05,84.44691467285156
2016-10-06,84.40773010253906
2016-10-07,84.34505462646484
2016-10-10,86.05310821533203
2016-10-11,86.06095123291016
2016-10-12,86.3822021484375
2016-10-13,86.69561004638672
2016-10-14,87.16571044921875
2016-10-17,86.49186706542969
2016-10-18,86.2724838256836
2016-10-19,85.47331237792969
2016-10-20,85.0345687866211
2016-10-21,85.1128921508789
2016-10-24,84.8543472290039
2016-10-25,84.69763946533203
2016-10-26,83.13846588134766
2016-10-27,82.15906524658203
2016-10-28,81.86917877197266
2016-10-31,81.33638000488281
2016-11-01,82.51165008544922
2016-11-02,81.21099853515625
2016-11-03,80.71739959716797
2016-11-04,80.55286407470703
2016-11-07,82.2687759399414
2016-11-08,82.95821380615234
2016-11-09,80.7722396850586
2016-11-10,78.08480834960938
2016-11-11,77.60684967041016
2016-11-14,75.85963439941406
2016-11-15,76.56477355957031
2016-11-16,76.40025329589844
2016-11-17,76.73715209960938
2016-11-18,75.86746215820312
2016-11-21,77.21510314941406
2016-11-22,78.33551788330078
2016-11-23,77.48148345947266
2016-11-25,78.1474609375
2016-11-28,78.54086303710938
2016-11-29,78.71392822265625
2016-11-30,77.12471008300781
2016-12-01,74.47338104248047
2016-12-02,75.23649597167969
2016-12-05,75.15784454345703
2016-12-06,75.11849975585938
2016-12-07,76.41663360595703
2016-12-08,77.18766784667969
2016-12-09,77.9193344116211
2016-12-12,78.20254516601562
2016-12-13,78.54086303710938
2016-12-14,77.73049926757812
2016-12-15,76.69197082519531
2016-12-16,76.98310089111328
2016-12-19,76.77854919433594
2016-12-20,75.53548431396484
2016-12-21,76.55823516845703
2016-12-22,76.18846130371094
2016-12-23,76.89653778076172
2016-12-27,76.69985961914062
2016-12-28,76.28289794921875
2016-12-29,77.11683654785156
2016-12-30,76.55823516845703
2017-01-03,77.0066909790039
2017-01-04,78.21041107177734
2017-01-05,78.42284393310547
2017-01-06,78.50938415527344
2017-01-09,77.32140350341797
2017-01-10,75.85016632080078
2017-01-11,75.26799011230469
2017-01-12,75.07918548583984
2017-01-13,76.80213928222656
2017-01-17,77.03028869628906
2017-01-18,77.2584457397461
2017-01-19,76.73921203613281
2017-01-20,76.80213928222656
2017-01-23,75.67708587646484
2017-01-24,76.21995544433594
2017-01-25,76.3064956665039
2017-01-26,75.55908966064453
2017-01-27,75.01622009277344
2017-01-30,75.11062622070312
2017-01-31,75.93670654296875
2017-02-01,75.85803985595703
2017-02-02,75.48826599121094
2017-02-03,76.31436157226562
2017-02-06,75.9052734375
2017-02-07,74.6543197631836
2017-02-08,75.2286605834961
2017-02-09,76.05474853515625
2017-02-10,75.48826599121094
2017-02-13,75.69281005859375
2017-02-14,78.2812271118164
2017-02-15,77.91146087646484
2017-02-16,78.51725769042969
2017-02-17,79.92552185058594
2017-02-21,79.09156799316406
2017-02-22,78.84769439697266
2017-02-23,78.71392822265625
2017-02-24,79.80411529541016
2017-02-27,78.61913299560547
2017-02-28,79.30641174316406
2017-03-01,78.729736328125
2017-03-02,77.80545043945312
2017-03-03,78.87982177734375
2017-03-06,77.6000747680664
2017-03-07,76.6204833984375
2017-03-08,76.44669342041016
2017-03-09,76.46248626708984
2017-03-10,76.70738220214844
2017-03-13,77.01546478271484
2017-03-14,76.71529388427734
2017-03-15,77.33936309814453
2017-03-16,77.6000747680664
2017-03-17,77.71857452392578
2017-03-20,77.92395782470703
2017-03-21,77.44207000732422
2017-03-22,77.0312728881836
2017-03-23,76.82586669921875
2017-03-24,76.6441879272461
2017-03-27,76.2018051147461
2017-03-28,76.07539367675781
2017-03-29,76.3597640991211
2017-03-30,75.49870300292969
2017-03-31,75.60931396484375
2017-04-03,75.41178894042969
2017-04-04,75.5145034790039
2017-04-05,75.41178894042969
2017-04-06,75.83840942382812
2017-04-07,75.34068298339844
2017-04-10,75.75150299072266
2017-04-11,75.50659942626953
2017-04-12,75.49079132080078
2017-04-13,74.70082092285156
2017-04-17,75.1511001586914
2017-04-18,76.09119415283203
2017-04-19,75.96479034423828
2017-04-20,75.08792114257812
2017-04-21,74.93780517578125
2017-04-24,75.87000274658203
2017-04-25,76.24918365478516
2017-04-26,75.7041244506836
2017-04-27,75.66459655761719
2017-04-28,75.75150299072266
2017-05-01,75.25382995605469
2017-05-02,75.33283233642578
2017-05-03,71.80157470703125
2017-05-04,72.46516418457031
2017-05-05,73.5632553100586
2017-05-08,74.20314025878906
2017-05-09,73.3104476928711
2017-05-10,73.32624053955078
2017-05-11,73.85552978515625
2017-05-12,74.05301666259766
2017-05-15,74.32164001464844
2017-05-16,74.31375122070312
2017-05-17,73.49213409423828
2017-05-18,73.08926391601562
2017-05-19,74.36112213134766
2017-05-22,75.18270111083984
2017-05-23,74.92990112304688
2017-05-24,74.60602569580078
2017-05-25,74.77981567382812
2017-05-26,75.99374389648438
2017-05-30,75.59706115722656
2017-05-31,75.20825958251953
2017-06-01,76.63641357421875
2017-06-02,76.85063171386719
2017-06-05,76.36666107177734
2017-06-06,76.18415832519531
2017-06-07,71.23324584960938
2017-06-08,69.15447998046875
2017-06-09,69.34488677978516
2017-06-12,70.02722930908203
2017-06-13,70.59851837158203
2017-06-14,69.91614532470703
2017-06-15,69.5353012084961
2017-06-16,68.90851593017578
2017-06-19,68.69428253173828
2017-06-20,68.75775909423828
2017-06-21,68.05162048339844
2017-06-22,68.19442749023438
2017-06-23,68.63079833984375
2017-06-26,68.51179504394531
2017-06-27,68.53559112548828
2017-06-28,69.36076354980469
2017-06-29,68.59906005859375
2017-06-30,68.50386047363281
2017-07-03,68.55940246582031
2017-07-05,68.58320617675781
2017-07-06,68.39278411865234
2017-07-07,68.33724212646484
2017-07-10,67.9246597290039
2017-07-11,68.17061614990234
2017-07-12,68.82917022705078
2017-07-13,69.01959991455078
2017-07-14,69.73367309570312
2017-07-17,69.4321517944336
2017-07-18,69.51944732666016
2017-07-19,70.24147033691406
2017-07-20,69.45597839355469
2017-07-21,69.80509948730469
2017-07-24,69.78921508789062
2017-07-25,70.28112030029297
2017-07-26,70.64610290527344
2017-07-27,71.0666275024414
2017-07-28,70.70166778564453
2017-07-31,70.59851837158203
2017-08-01,70.76512145996094
2017-08-02,72.8597412109375
2017-08-03,72.09806823730469
2017-08-04,71.81243133544922
2017-08-07,71.28875732421875
2017-08-08,71.93144989013672
2017-08-09,71.80448913574219
2017-08-10,71.56645965576172
2017-08-11,71.72515869140625
2017-08-14,72.09806823730469
2017-08-15,72.2567367553711
2017-08-16,72.47096252441406
2017-08-17,71.37604522705078
2017-08-18,71.20148468017578
2017-08-21,71.19355773925781
2017-08-22,70.6302261352539
2017-08-23,70.92378234863281
2017-08-24,71.25702667236328
2017-08-25,72.2011947631836
2017-08-28,71.00313568115234
2017-08-29,71.2502212524414
2017-08-30,71.4415283203125
2017-08-31,71.53719329833984
2017-09-01,71.7603530883789
2017-09-05,70.84371948242188
2017-09-06,70.71619415283203
2017-09-07,70.09447479248047
2017-09-08,70.34158325195312
2017-09-11,71.26619720458984
2017-09-12,71.49732971191406
2017-09-13,70.60460662841797
2017-09-14,69.95899200439453
2017-09-15,69.54448699951172
2017-09-18,68.65177917480469
2017-09-19,68.12570190429688
2017-09-20,66.53955078125
2017-09-21,66.0054931640625
2017-09-22,66.0054931640625
2017-09-25,65.53521728515625
2017-09-26,65.63883972167969
2017-09-27,65.2482681274414
2017-09-28,64.84176635742188
2017-09-29,65.07291412353516
2017-10-02,65.37580871582031
2017-10-03,65.29608917236328
2017-10-04,66.30042266845703
2017-10-05,66.24462127685547
2017-10-06,66.30042266845703
2017-10-09,65.5671157836914
2017-10-10,66.93012237548828
2017-10-11,67.06561279296875
2017-10-12,67.23299407958984
2017-10-13,66.62720489501953
2017-10-16,65.95767974853516
2017-10-17,65.9178237915039
2017-10-18,65.8381118774414
2017-10-19,66.61923217773438
2017-10-20,66.35620880126953
2017-10-23,66.64317321777344
2017-10-24,66.61126708984375
2017-10-25,65.5671157836914
2017-10-26,64.06065368652344
2017-10-27,62.51430892944336
2017-10-30,62.92881393432617
2017-10-31,64.45916748046875
2017-11-01,64.59466552734375
2017-11-02,63.03243637084961
2017-11-03,63.57442092895508
2017-11-06,62.88097381591797
2017-11-07,62.873008728027344
2017-11-08,63.47081756591797
2017-11-09,64.18818664550781
2017-11-10,64.03672790527344
2017-11-13,64.43526458740234
2017-11-14,64.18019104003906
2017-11-15,62.801273345947266
2017-11-16,63.359214782714844
2017-11-17,63.51066589355469
2017-11-20,63.12807083129883
2017-11-21,63.223731994628906
2017-11-22,63.39907455444336
2017-11-24,63.50270080566406
2017-11-27,63.271549224853516
2017-11-28,62.63387680053711
2017-11-29,61.31181335449219
2017-11-30,62.577789306640625
2017-12-01,63.467185974121094
2017-12-04,64.50881958007812
2017-12-05,64.35657501220703
2017-12-06,64.95752716064453
2017-12-07,64.06011962890625
2017-12-08,64.21236419677734
2017-12-11,64.73316192626953
2017-12-12,64.22036743164062
2017-12-13,63.699562072753906
2017-12-14,63.59537124633789
2017-12-15,63.93992614746094
2017-12-18,64.78125
2017-12-19,64.66104888916016
2017-12-20,64.57291412353516
2017-12-21,65.04564666748047
2017-12-22,64.98155212402344
2017-12-26,65.55844116210938
2017-12-27,65.44628143310547
2017-12-28,65.72671508789062
2017-12-29,65.75875854492188
2018-01-02,65.89495849609375
2018-01-03,65.26199340820312
2018-01-04,65.70269012451172
2018-01-05,66.44783020019531
2018-01-08,67.16095733642578
2018-01-09,67.00872802734375
2018-01-10,68.27469635009766
2018-01-11,67.69780731201172
2018-01-12,68.01029205322266
2018-01-16,67.88209533691406
2018-01-17,67.85005950927734
2018-01-18,66.70425415039062
2018-01-19,67.12088775634766
2018-01-22,67.353271484375
2018-01-23,66.71224212646484
2018-01-24,67.21704864501953
2018-01-25,67.13691711425781
2018-01-26,67.61767578125
2018-01-29,66.88855743408203
2018-01-30,66.88855743408203
2018-01-31,67.32120513916016
2018-02-01,66.94462585449219
2018-02-02,64.94951629638672
2018-02-05,62.24125671386719
2018-02-06,62.48164749145508
2018-02-07,61.02335739135742
2018-02-08,59.70130157470703
2018-02-09,59.4609260559082
2018-02-12,60.71087646484375
2018-02-13,60.65479278564453
2018-02-14,64.46073913574219
2018-02-15,65.49436950683594
2018-02-16,65.27802276611328
2018-02-20,63.89985656738281
2018-02-21,63.09861755371094
2018-02-22,62.85824203491211
2018-02-23,63.02651596069336
2018-02-26,62.44157409667969
2018-02-27,61.35990905761719
2018-02-28,61.09548568725586
2018-03-01,61.5682258605957
2018-03-02,63.10682678222656
2018-03-05,62.85710525512695
2018-03-06,63.469337463378906
2018-03-07,63.042396545410156
2018-03-08,64.8870849609375
2018-03-09,65.32208251953125
2018-03-12,65.21735382080078
2018-03-13,64.81459045410156
2018-03-14,65.33013153076172
2018-03-15,65.57984924316406
2018-03-16,64.59707641601562
2018-03-19,64.01708984375
2018-03-20,61.93069839477539
2018-03-21,61.262115478515625
2018-03-22,59.924903869628906
2018-03-23,58.12851333618164
2018-03-26,59.538246154785156
2018-03-27,59.79600143432617
2018-03-28,60.746559143066406
2018-03-29,60.682125091552734
2018-04-02,58.8776741027832
2018-04-03,59.32073974609375
2018-04-04,59.691280364990234
2018-04-05,59.51405334472656
2018-04-06,58.934078216552734
2018-04-09,58.95017623901367
2018-04-10,59.60268020629883
2018-04-11,59.52213668823242
2018-04-12,59.29655456542969
2018-04-13,58.78907775878906
2018-04-16,59.24822998046875
2018-04-17,59.37712097167969
2018-04-18,58.99045944213867
2018-04-19,58.8535270690918
2018-04-20,56.694637298583984
2018-04-23,57.935176849365234
2018-04-24,57.74991989135742
2018-04-25,57.92713165283203
2018-04-26,58.394351959228516
2018-04-27,58.24127960205078
2018-04-30,57.38739776611328
2018-05-01,57.74183654785156
2018-05-02,48.84857940673828
2018-05-03,47.849700927734375
2018-05-04,48.71969223022461
2018-05-07,48.03498458862305
2018-05-08,48.64719772338867
2018-05-09,49.194969177246094
2018-05-10,49.460792541503906
2018-05-11,48.913021087646484
2018-05-14,48.671363830566406
2018-05-15,48.37331008911133
2018-05-16,48.421627044677734
2018-05-17,48.5424690246582
2018-05-18,48.526363372802734
2018-05-21,48.655250549316406
2018-05-22,49.16274642944336
2018-05-23,49.71051788330078
2018-05-24,49.56552505493164
2018-05-25,49.48496627807617
2018-05-29,49.589683532714844
2018-05-30,50.22606658935547
2018-05-31,49.66218566894531
2018-06-01,49.96223831176758
2018-06-04,49.77571105957031
2018-06-05,49.54865646362305
2018-06-06,50.10820007324219
2018-06-07,50.78129196166992
2018-06-08,51.543575286865234
2018-06-11,52.443721771240234
2018-06-12,53.59525680541992
2018-06-13,53.603355407714844
2018-06-14,54.10615539550781
2018-06-15,55.054954528808594
2018-06-18,54.34133529663086
2018-06-19,54.83600616455078
2018-06-20,55.23336410522461
2018-06-21,54.71435546875
2018-06-22,55.97132873535156
2018-06-25,56.595741271972656
2018-06-26,55.63883972167969
2018-06-27,54.973880767822266
2018-06-28,55.014408111572266
2018-06-29,55.176612854003906
2018-07-02,54.83600616455078
2018-07-03,54.892765045166016
2018-07-05,56.52276611328125
2018-07-06,57.26884078979492
2018-07-09,56.620094299316406
2018-07-10,55.46043014526367
2018-07-11,55.63883972167969
2018-07-12,54.90899658203125
2018-07-13,55.225250244140625
2018-07-16,54.25213623046875
2018-07-17,54.33322525024414
2018-07-18,52.18421936035156
2018-07-19,51.794960021972656
2018-07-20,50.96780776977539
2018-07-23,51.28407669067383
2018-07-24,52.23287582397461
2018-07-25,53.0438232421875
2018-07-26,52.954620361328125
2018-07-27,52.1274528503418
2018-07-30,54.14668655395508
2018-07-31,54.33322525024414
2018-08-01,56.22273254394531
2018-08-02,55.8172492980957
2018-08-03,56.117286682128906
2018-08-06,56.00376892089844
2018-08-07,55.79290771484375
2018-08-08,53.99262619018555
2018-08-09,53.960182189941406
2018-08-10,53.084373474121094
2018-08-13,53.068145751953125
2018-08-14,54.64948272705078
2018-08-15,54.47920227050781
2018-08-16,55.054954528808594
2018-08-17,55.59829330444336
2018-08-20,55.695613861083984
2018-08-21,55.34690856933594
2018-08-22,55.30635070800781
2018-08-23,55.225250244140625
2018-08-24,55.168487548828125
2018-08-27,55.136043548583984
2018-08-28,54.34133529663086
2018-08-29,54.690032958984375
2018-08-30,54.60844421386719
2018-08-31,54.453426361083984
2018-09-04,52.94399642944336
2018-09-05,53.5640869140625
2018-09-06,54.184173583984375
2018-09-07,52.03834533691406
2018-09-10,52.81345748901367
2018-09-11,51.263240814208984
2018-09-12,51.46720504760742
2018-09-13,51.79357147216797
2018-09-14,51.516170501708984
2018-09-17,52.250484466552734
2018-09-18,52.11177444458008
2018-09-19,52.4463005065918
2018-09-20,52.96847915649414
2018-09-21,52.854251861572266
2018-09-24,50.97768020629883
2018-09-25,50.45549392700195
2018-09-26,50.80634307861328
2018-09-27,50.373905181884766
2018-09-28,50.17809295654297
2018-10-01,49.94146728515625
2018-10-02,50.63499450683594
2018-10-03,50.05569076538086
2018-10-04,50.072025299072266
2018-10-05,50.49629592895508
2018-10-08,51.19795608520508
2018-10-09,50.36574172973633
2018-10-10,50.02306365966797
2018-10-11,48.619712829589844
2018-10-12,48.4075813293457
2018-10-15,48.68497848510742
2018-10-16,49.14188766479492
2018-10-17,48.603389739990234
2018-10-18,48.11385726928711
2018-10-19,48.872642517089844
2018-10-22,48.0485725402832
2018-10-23,47.56719207763672
2018-10-24,48.41573715209961
2018-10-25,46.36781692504883
2018-10-26,45.445838928222656
2018-10-29,46.1719970703125
2018-10-30,47.4937629699707
2018-10-31,52.21784973144531
2018-11-01,53.84149169921875
2018-11-02,51.499847412109375
2018-11-05,51.475379943847656
2018-11-06,51.11637496948242
2018-11-07,51.907806396484375
2018-11-08,52.19336700439453
2018-11-09,52.62579345703125
2018-11-12,53.441707611083984
2018-11-13,52.617645263671875
2018-11-14,52.829776763916016
2018-11-15,52.78083419799805
2018-11-16,52.821617126464844
2018-11-19,54.16786193847656
2018-11-20,52.93584442138672
2018-11-21,52.32390594482422
2018-11-23,52.2994499206543
2018-11-26,53.01744079589844
2018-11-27,53.17245101928711
2018-11-28,53.7762336730957
2018-11-29,52.799217224121094
2018-11-30,53.99789047241211
2018-12-03,54.301673889160156
2018-12-04,53.25899124145508
2018-12-06,52.9223747253418
2018-12-07,52.0274772644043
2018-12-10,51.51023483276367
2018-12-11,51.346038818359375
2018-12-12,51.78116226196289
2018-12-13,51.887901306152344
2018-12-14,50.90269088745117
2018-12-17,49.728633880615234
2018-12-18,48.685951232910156
2018-12-19,47.429805755615234
2018-12-20,46.99467849731445
2018-12-21,45.566104888916016
2018-12-24,45.27875518798828
2018-12-26,46.10798263549805
2018-12-27,46.41995620727539
2018-12-28,45.92736053466797
2018-12-31,46.10798263549805
2019-01-02,46.871517181396484
2019-01-03,47.511905670166016
2019-01-04,49.02256774902344
2019-01-07,48.915836334228516
2019-01-08,50.22124099731445
2019-01-09,50.08168029785156
2019-01-10,51.6087532043457
2019-01-11,52.00283432006836
2019-01-14,51.19825744628906
2019-01-15,51.25571823120117
2019-01-16,50.29513931274414
2019-01-17,50.72205352783203
2019-01-18,52.23271560668945
2019-01-22,52.62681579589844
2019-01-23,52.88951873779297
2019-01-24,52.04389572143555
2019-01-25,52.87310791015625
2019-01-28,52.6678581237793
2019-01-29,53.16046142578125
2019-01-30,53.63665008544922
2019-01-31,54.68754577636719
2019-02-01,54.18672180175781
2019-02-04,54.063575744628906
2019-02-05,54.605445861816406
2019-02-06,53.91579055786133
2019-02-07,53.833702087402344
2019-02-08,53.31646728515625
2019-02-11,53.661277770996094
2019-02-12,48.595638275146484
2019-02-13,48.99794006347656
2019-02-14,49.129295349121094
2019-02-15,50.007781982421875
2019-02-19,50.1719856262207
2019-02-20,50.40186309814453
2019-02-21,50.96836853027344
2019-02-22,50.84522247314453
2019-02-25,50.11450958251953
2019-02-26,50.11450958251953
2019-02-27,50.1719856262207
2019-02-28,50.623538970947266
2019-03-01,50.75579071044922
2019-03-04,50.62354278564453
2019-03-05,50.491302490234375
2019-03-06,49.72264862060547
2019-03-07,49.62348175048828
2019-03-08,49.13582992553711
2019-03-11,49.67306137084961
2019-03-12,49.763980865478516
2019-03-13,50.07804489135742
2019-03-14,49.995399475097656
2019-03-15,50.268150329589844
