Date,PSA
2019-03-22,166.3492889404297
2019-03-25,167.93699645996094
2019-03-26,164.9263458251953
2019-03-27,164.1623992919922
2019-03-28,164.0126495361328
2019-03-29,163.0989227294922
2019-04-01,163.4958953857422
2019-04-02,164.33468627929688
2019-04-03,163.94528198242188
2019-04-04,163.05404663085938
2019-04-05,163.69064331054688
2019-04-08,163.2637176513672
2019-04-09,164.31219482421875
2019-04-10,164.38711547851562
2019-04-11,164.491943359375
2019-04-12,166.0796356201172
2019-04-15,165.17347717285156
2019-04-16,162.84432983398438
2019-04-17,162.2826385498047
2019-04-18,162.85182189941406
2019-04-22,160.5301513671875
2019-04-23,161.7659149169922
2019-04-24,163.4285125732422
2019-04-25,162.3575439453125
2019-04-26,163.97520446777344
2019-04-29,162.65713500976562
2019-04-30,165.64527893066406
2019-05-01,166.26687622070312
2019-05-02,169.89910888671875
2019-05-03,169.81675720214844
2019-05-06,169.86920166015625
2019-05-07,166.7312469482422
2019-05-08,166.49156188964844
2019-05-09,166.92593383789062
2019-05-10,168.88807678222656
2019-05-13,171.27711486816406
2019-05-14,170.5282440185547
2019-05-15,171.0899200439453
2019-05-16,171.5916748046875
2019-05-17,172.340576171875
2019-05-20,172.65512084960938
2019-05-21,172.9471893310547
2019-05-22,173.56883239746094
2019-05-23,175.5684051513672
2019-05-24,176.91651916503906
2019-05-28,174.69967651367188
2019-05-29,173.38160705566406
2019-05-30,174.69216918945312
2019-05-31,178.15220642089844
2019-06-03,179.69496154785156
2019-06-04,178.01739501953125
2019-06-05,183.40211486816406
2019-06-06,183.2747344970703
2019-06-07,183.64178466796875
2019-06-10,182.52587890625
2019-06-11,181.86892700195312
2019-06-12,182.6844024658203
2019-06-13,182.93359375
2019-06-14,183.7264862060547
2019-06-17,184.39852905273438
2019-06-18,182.35218811035156
2019-06-19,182.97894287109375
2019-06-20,183.09976196289062
2019-06-21,181.6046142578125
2019-06-24,181.12135314941406
2019-06-25,180.0340118408203
2019-06-26,176.78701782226562
2019-06-27,178.991943359375
2019-06-28,179.84521484375
2019-07-01,178.54641723632812
2019-07-02,183.12237548828125
2019-07-03,186.9583740234375
2019-07-05,185.16873168945312
2019-07-08,186.2410430908203
2019-07-09,186.89796447753906
2019-07-10,188.45346069335938
2019-07-11,187.7436981201172
2019-07-12,187.78140258789062
2019-07-15,188.49879455566406
2019-07-16,188.0079803466797
2019-07-17,187.81167602539062
2019-07-18,186.9281463623047
2019-07-19,184.30792236328125
2019-07-22,183.19790649414062
2019-07-23,184.45892333984375
2019-07-24,182.89584350585938
2019-07-25,182.8127899169922
2019-07-26,180.796630859375
2019-07-29,183.30360412597656
2019-07-30,183.5679168701172
2019-07-31,183.31118774414062
2019-08-01,186.03709411621094
2019-08-02,188.43087768554688
2019-08-05,185.56898498535156
2019-08-06,188.83859252929688
2019-08-07,191.96475219726562
2019-08-08,193.30885314941406
2019-08-09,194.10171508789062
2019-08-12,195.34014892578125
2019-08-13,195.03050231933594
2019-08-14,193.0370330810547
2019-08-15,196.2915802001953
2019-08-16,195.4080810546875
2019-08-19,197.1297607421875
2019-08-20,196.737060546875
2019-08-21,197.1297607421875
2019-08-22,197.7565155029297
2019-08-23,195.95172119140625
2019-08-26,197.30343627929688
2019-08-27,198.01327514648438
2019-08-28,197.7942657470703
2019-08-29,198.02076721191406
2019-08-30,199.90855407714844
2019-09-03,197.9528045654297
2019-09-04,199.4026336669922
2019-09-05,195.0154571533203
2019-09-06,194.4415740966797
2019-09-09,192.4102783203125
2019-09-10,188.7781982421875
2019-09-11,190.06460571289062
2019-09-12,189.98086547851562
2019-09-13,185.31472778320312
2019-09-16,188.28343200683594
2019-09-17,190.93240356445312
2019-09-18,190.65834045410156
2019-09-19,190.5974884033203
2019-09-20,188.62594604492188
2019-09-23,186.8371124267578
2019-09-24,188.61834716796875
2019-09-25,187.2557830810547
2019-09-26,187.613525390625
2019-09-27,186.502197265625
2019-09-30,186.7001190185547
2019-10-01,182.85601806640625
2019-10-02,184.4241180419922
2019-10-03,187.1492462158203
2019-10-04,187.8800048828125
2019-10-07,187.72775268554688
2019-10-08,187.8800048828125
2019-10-09,188.2681884765625
2019-10-10,187.7886199951172
2019-10-11,187.225341796875
2019-10-14,186.7458038330078
2019-10-15,184.88848876953125
2019-10-16,184.2490692138672
2019-10-17,183.21383666992188
2019-10-18,183.86843872070312
2019-10-21,185.57354736328125
2019-10-22,183.09962463378906
2019-10-23,183.00828552246094
2019-10-24,183.73141479492188
2019-10-25,178.1213836669922
2019-10-28,177.0556640625
2019-10-29,178.6541748046875
2019-10-30,169.94602966308594
2019-10-31,169.64157104492188
2019-11-01,166.90122985839844
2019-11-04,164.51107788085938
2019-11-05,163.864013671875
2019-11-06,163.2703094482422
2019-11-07,163.25511169433594
2019-11-08,160.8801727294922
2019-11-11,160.9714813232422
2019-11-12,159.220703125
2019-11-13,161.13131713867188
2019-11-14,162.09808349609375
2019-11-15,162.29592895507812
2019-11-18,162.5471649169922
2019-11-19,162.6994171142578
2019-11-20,162.5091094970703
2019-11-21,160.49188232421875
2019-11-22,159.1064910888672
2019-11-25,158.64219665527344
2019-11-26,161.45867919921875
2019-11-27,161.46627807617188
2019-11-29,160.37010192871094
2019-12-02,159.1141357421875
2019-12-03,161.32920837402344
2019-12-04,162.09808349609375
2019-12-05,162.4862823486328
2019-12-06,162.78309631347656
2019-12-09,162.41014099121094
2019-12-10,160.8801727294922
2019-12-11,159.79161071777344
2019-12-12,156.97109985351562
2019-12-13,157.87799072265625
2019-12-16,158.45437622070312
2019-12-17,157.73193359375
2019-12-18,160.0144805908203
2019-12-19,161.4823455810547
2019-12-20,162.54290771484375
2019-12-23,161.56689453125
2019-12-24,161.2825469970703
2019-12-26,162.43533325195312
2019-12-27,162.65054321289062
2019-12-30,162.320068359375
2019-12-31,163.66497802734375
2020-01-02,162.48143005371094
2020-01-03,164.2336883544922
2020-01-06,164.81776428222656
2020-01-07,164.1645050048828
2020-01-08,164.4642333984375
2020-01-09,164.53338623046875
2020-01-10,165.86294555664062
2020-01-13,166.60072326660156
2020-01-14,166.23956298828125
2020-01-15,167.73043823242188
2020-01-16,169.0907440185547
2020-01-17,169.65176391601562
2020-01-21,171.11199951171875
2020-01-22,169.8362274169922
2020-01-23,171.53465270996094
2020-01-24,172.5106964111328
2020-01-27,172.34930419921875
2020-01-28,171.9804229736328
2020-01-29,170.6739044189453
2020-01-30,172.226318359375
2020-01-31,171.96507263183594
2020-02-03,172.28781127929688
2020-02-04,171.49623107910156
2020-02-05,170.72000122070312
2020-02-06,172.1725311279297
2020-02-07,173.0947265625
2020-02-10,174.00930786132812
2020-02-11,173.9632110595703
2020-02-12,174.6471710205078
2020-02-13,175.65399169921875
2020-02-14,178.92787170410156
2020-02-18,178.11322021484375
2020-02-19,168.1531524658203
2020-02-20,170.90443420410156
2020-02-21,173.50979614257812
2020-02-24,174.04774475097656
2020-02-25,169.75167846679688
2020-02-26,175.4003448486328
2020-02-27,162.39686584472656
2020-02-28,160.7138214111328
2020-03-02,168.4989776611328
2020-03-03,167.32313537597656
2020-03-04,173.74803161621094
2020-03-05,176.03822326660156
2020-03-06,175.94598388671875
2020-03-09,171.81130981445312
2020-03-10,176.67608642578125
2020-03-11,169.41351318359375
2020-03-12,154.86532592773438
2020-03-13,164.0481414794922
2020-03-16,145.13148498535156
2020-03-17,153.9727325439453
2020-03-18,147.45240783691406
2020-03-19,145.62046813964844
2020-03-20,132.90585327148438
2020-03-23,124.67010498046875
2020-03-24,130.91094970703125
2020-03-25,137.03541564941406
2020-03-26,145.75242614746094
2020-03-27,148.66329956054688
2020-03-30,156.51097106933594
2020-03-31,154.1667938232422
2020-04-01,152.62203979492188
2020-04-02,149.71124267578125
2020-04-03,150.65045166015625
2020-04-06,158.1410675048828
2020-04-07,153.11883544921875
2020-04-08,154.52381896972656
2020-04-09,161.9135284423828
2020-04-13,156.355712890625
2020-04-14,159.0259246826172
2020-04-15,151.59744262695312
2020-04-16,150.55734252929688
2020-04-17,152.51339721679688
2020-04-20,150.06053161621094
2020-04-21,148.18202209472656
2020-04-22,149.8198699951172
2020-04-23,145.54286193847656
2020-04-24,145.33328247070312
2020-04-27,149.78106689453125
2020-04-28,148.26744079589844
2020-04-29,144.93740844726562
2020-04-30,143.95156860351562
2020-05-01,143.10549926757812
2020-05-04,140.56724548339844
2020-05-05,139.28643798828125
2020-05-06,136.68605041503906
2020-05-07,142.44570922851562
2020-05-08,147.74734497070312
2020-05-11,145.10044860839844
2020-05-12,138.5335235595703
2020-05-13,137.0819854736328
2020-05-14,138.94493103027344
2020-05-15,136.5929412841797
2020-05-18,142.3292999267578
2020-05-19,142.5
2020-05-20,142.7639617919922
2020-05-21,141.87127685546875
2020-05-22,144.74334716796875
2020-05-26,149.40850830078125
2020-05-27,152.8937530517578
2020-05-28,156.16941833496094
2020-05-29,157.37258911132812
2020-06-01,158.94830322265625
2020-06-02,161.2537078857422
2020-06-03,161.42449951171875
2020-06-04,155.7425079345703
2020-06-05,160.19032287597656
2020-06-08,160.430908203125
2020-06-09,164.07144165039062
2020-06-10,159.49166870117188
2020-06-11,152.0864715576172
2020-06-12,154.07838439941406
2020-06-15,156.21151733398438
2020-06-16,155.95274353027344
2020-06-17,155.09007263183594
2020-06-18,153.9215545654297
2020-06-19,149.4671173095703
2020-06-22,149.21615600585938
2020-06-23,147.62416076660156
2020-06-24,148.5731201171875
2020-06-25,149.8121795654297
2020-06-26,148.43975830078125
2020-06-29,149.86708068847656
2020-06-30,150.48658752441406
2020-07-01,156.18801879882812
2020-07-02,156.3448486328125
2020-07-06,154.12545776367188
2020-07-07,152.50210571289062
2020-07-08,151.63943481445312
2020-07-09,153.21578979492188
2020-07-10,152.47857666015625
2020-07-13,151.27085876464844
2020-07-14,152.01588439941406
2020-07-15,151.20028686523438
2020-07-16,147.73391723632812
2020-07-17,150.80816650390625
2020-07-20,147.27125549316406
2020-07-21,146.5262451171875
2020-07-22,147.67906188964844
2020-07-23,146.6674041748047
2020-07-24,145.36558532714844
2020-07-27,145.53024291992188
2020-07-28,152.03939819335938
2020-07-29,154.36854553222656
2020-07-30,155.05088806152344
2020-07-31,156.75267028808594
2020-08-03,153.58436584472656
2020-08-04,157.9290313720703
2020-08-05,154.47052001953125
2020-08-06,153.7725830078125
2020-08-07,156.25860595703125
2020-08-10,158.7995147705078
2020-08-11,156.0546875
2020-08-12,155.57632446289062
2020-08-13,154.72930908203125
2020-08-14,157.0349884033203
2020-08-17,156.86244201660156
2020-08-18,157.5839385986328
2020-08-19,154.831298828125
2020-08-20,159.4033660888672
2020-08-21,161.9835205078125
2020-08-24,161.9913330078125
2020-08-25,162.14817810058594
2020-08-26,163.52059936523438
2020-08-27,165.68508911132812
2020-08-28,167.38687133789062
2020-08-31,166.57127380371094
2020-09-01,167.35546875
2020-09-02,167.95155334472656
2020-09-03,166.98690795898438
2020-09-04,166.36737060546875
2020-09-08,167.7868194580078
2020-09-09,169.95912170410156
2020-09-10,171.07273864746094
2020-09-11,172.994140625
2020-09-14,177.86131286621094
2020-09-15,174.90931701660156
2020-09-16,177.6792755126953
2020-09-17,175.8590545654297
2020-09-18,174.90931701660156
2020-09-21,171.17388916015625
2020-09-22,173.61143493652344
2020-09-23,168.49893188476562
2020-09-24,169.86805725097656
2020-09-25,172.899169921875
2020-09-28,175.00433349609375
2020-09-29,174.8302001953125
2020-09-30,176.26268005371094
2020-10-01,179.06423950195312
2020-10-02,182.49105834960938
2020-10-05,183.73353576660156
2020-10-06,180.67076110839844
2020-10-07,182.0557403564453
2020-10-08,183.62278747558594
2020-10-09,185.19764709472656
2020-10-12,186.0444793701172
2020-10-13,186.28977966308594
2020-10-14,184.79405212402344
2020-10-15,185.45883178710938
2020-10-16,184.3983154296875
2020-10-19,182.96591186523438
2020-10-20,184.4933319091797
2020-10-21,184.40625
2020-10-22,186.06820678710938
2020-10-23,186.55096435546875
2020-10-26,186.95458984375
2020-10-27,185.67250061035156
2020-10-28,182.91049194335938
2020-10-29,182.70474243164062
2020-10-30,181.2881317138672
2020-11-02,184.2479705810547
2020-11-03,186.36105346679688
2020-11-04,186.18692016601562
2020-11-05,182.54644775390625
2020-11-06,183.07667541503906
2020-11-09,175.7561492919922
2020-11-10,185.22137451171875
2020-11-11,186.63011169433594
2020-11-12,183.45657348632812
2020-11-13,185.22930908203125
2020-11-16,184.94444274902344
2020-11-17,185.61712646484375
2020-11-18,181.99246215820312
2020-11-19,181.06649780273438
2020-11-20,176.99073791503906
2020-11-23,173.42147827148438
2020-11-24,175.7482452392578
2020-11-25,176.7216796875
2020-11-27,174.1337890625
2020-11-30,177.63973999023438
2020-12-01,178.3440399169922
2020-12-02,177.68719482421875
2020-12-03,178.89012145996094
2020-12-04,177.67137145996094
2020-12-07,177.8138427734375
2020-12-08,175.5978546142578
2020-12-09,173.82510375976562
2020-12-10,171.4033660888672
2020-12-11,174.15750122070312
2020-12-14,178.69395446777344
2020-12-15,179.8280487060547
2020-12-16,180.4669952392578
2020-12-17,185.73822021484375
2020-12-18,182.83901977539062
2020-12-21,182.66336059570312
2020-12-22,185.44268798828125
2020-12-23,181.29762268066406
2020-12-24,182.77513122558594
2020-12-28,183.00677490234375
2020-12-29,181.93655395507812
2020-12-30,182.83901977539062
2020-12-31,184.4363555908203
2021-01-04,175.8666229248047
2021-01-05,173.60643005371094
2021-01-06,170.77114868164062
2021-01-07,173.6703338623047
2021-01-08,177.7994384765625
2021-01-11,176.70526123046875
2021-01-12,177.49594116210938
2021-01-13,179.5325164794922
2021-01-14,176.6892852783203
2021-01-15,179.2130889892578
2021-01-19,176.20208740234375
2021-01-20,179.684326171875
2021-01-21,177.28028869628906
2021-01-22,177.9352264404297
2021-01-25,180.35516357421875
2021-01-26,181.96849060058594
2021-01-27,182.1361846923828
2021-01-28,181.7049102783203
2021-01-29,181.7928009033203
2021-02-01,185.84202575683594
2021-02-02,183.93319702148438
2021-02-03,184.73187255859375
2021-02-04,184.37246704101562
2021-02-05,183.16648864746094
2021-02-08,185.6982879638672
2021-02-09,188.7811279296875
2021-02-10,186.9681854248047
2021-02-11,186.14552307128906
2021-02-12,185.1791534423828
2021-02-16,183.6536407470703
2021-02-17,186.94419860839844
2021-02-18,187.6869354248047
2021-02-19,187.44732666015625
2021-02-22,189.8912353515625
2021-02-23,193.54916381835938
2021-02-24,193.76478576660156
2021-02-25,194.3638153076172
2021-02-26,186.84039306640625
2021-03-01,185.26699829101562
2021-03-02,187.23171997070312
2021-03-03,184.37246704101562
2021-03-04,184.7718048095703
2021-03-05,187.7268829345703
2021-03-08,190.6020965576172
2021-03-09,191.70423889160156
2021-03-10,191.55250549316406
2021-03-11,190.57012939453125
2021-03-12,194.1162109375
2021-03-15,195.267822265625
2021-03-16,197.5628662109375
2021-03-17,194.60745239257812
2021-03-18,194.88931274414062
2021-03-19,188.00405883789062
2021-03-22,190.61317443847656
2021-03-23,195.60601806640625
2021-03-24,194.18870544433594
2021-03-25,194.31753540039062
2021-03-26,196.96697998046875
2021-03-29,199.70498657226562
2021-03-30,198.93186950683594
2021-03-31,198.71444702148438
2021-04-01,202.8858642578125
2021-04-05,205.56752014160156
2021-04-06,205.5997314453125
2021-04-07,205.9298858642578
2021-04-08,206.76742553710938
2021-04-09,207.66932678222656
2021-04-12,210.069091796875
2021-04-13,214.97335815429688
2021-04-14,212.3480987548828
2021-04-15,215.6175994873047
2021-04-16,214.85255432128906
2021-04-19,217.73550415039062
2021-04-20,220.14332580566406
2021-04-21,220.29635620117188
2021-04-22,222.68807983398438
2021-04-23,222.88134765625
2021-04-26,221.55258178710938
2021-04-27,221.5042724609375
2021-04-28,220.03060913085938
2021-04-29,225.06370544433594
2021-04-30,226.41659545898438
2021-05-03,223.89598083496094
2021-05-04,224.95899963378906
2021-05-05,221.14991760253906
2021-05-06,221.6250762939453
2021-05-07,223.28399658203125
2021-05-10,223.19544982910156
2021-05-11,220.9083709716797
2021-05-12,217.19595336914062
2021-05-13,220.61044311523438
2021-05-14,220.207763671875
2021-05-17,222.7283172607422
2021-05-18,221.9149627685547
2021-05-19,222.69615173339844
2021-05-20,224.91067504882812
2021-05-21,222.8491973876953
2021-05-24,224.2342987060547
2021-05-25,224.491943359375
2021-05-26,225.14422607421875
2021-05-27,225.3777618408203
2021-05-28,227.4796142578125
2021-06-01,229.95986938476562
2021-06-02,231.9166717529297
2021-06-03,232.60931396484375
2021-06-04,232.49658203125
2021-06-07,234.51785278320312
2021-06-08,236.27340698242188
2021-06-09,236.627685546875
2021-06-10,237.9403533935547
2021-06-11,238.214111328125
2021-06-14,238.8789825439453
2021-06-15,237.7114715576172
2021-06-16,236.9169158935547
2021-06-17,239.69789123535156
2021-06-18,241.90316772460938
2021-06-21,246.11111450195312
2021-06-22,245.2193145751953
2021-06-23,246.2813720703125
2021-06-24,244.72474670410156
2021-06-25,247.08404541015625
2021-06-28,246.88136291503906
2021-06-29,246.0543670654297
2021-06-30,243.79225158691406
2021-07-01,243.50851440429688
2021-07-02,245.4381866455078
2021-07-06,249.67042541503906
2021-07-07,249.88124084472656
2021-07-08,249.05421447753906
2021-07-09,252.70269775390625
2021-07-12,254.3728485107422
2021-07-13,251.56759643554688
2021-07-14,253.7567596435547
2021-07-15,254.16217041015625
2021-07-16,254.53504943847656
2021-07-19,250.14068603515625
2021-07-20,253.11618041992188
2021-07-21,249.95419311523438
2021-07-22,250.73248291015625
2021-07-23,254.42153930664062
2021-07-26,254.30801391601562
2021-07-27,254.50265502929688
2021-07-28,253.77284240722656
2021-07-29,252.80810546875
2021-07-30,253.35140991210938
2021-08-02,252.15948486328125
2021-08-03,251.0000457763672
2021-08-04,248.51097106933594
2021-08-05,250.45689392089844
2021-08-06,247.0678253173828
2021-08-09,251.16232299804688
2021-08-10,252.1513671875
2021-08-11,252.9621124267578
2021-08-12,255.39447021484375
2021-08-13,255.12693786621094
2021-08-16,257.916015625
2021-08-17,259.05108642578125
2021-08-18,259.626708984375
2021-08-19,261.45098876953125
2021-08-20,262.91845703125
2021-08-23,260.4455871582031
2021-08-24,257.6889343261719
2021-08-25,256.5133361816406
2021-08-26,256.4241943359375
2021-08-27,257.57550048828125
2021-08-30,259.894287109375
2021-08-31,262.3752746582031
2021-09-01,267.3047790527344
2021-09-02,268.3993225097656
2021-09-03,268.1723327636719
2021-09-07,264.880615234375
2021-09-08,267.98590087890625
2021-09-09,262.8292236328125
2021-09-10,262.0671691894531
2021-09-13,260.4212646484375
2021-09-14,258.96905517578125
2021-09-15,260.6742248535156
2021-09-16,258.94464111328125
2021-09-17,253.7639617919922
2021-09-20,254.661376953125
2021-09-21,254.4900665283203
2021-09-22,252.25457763671875
2021-09-23,249.1787872314453
2021-09-24,247.92234802246094
2021-09-27,242.09716796875
2021-09-28,244.36524963378906
2021-09-29,246.64968872070312
2021-09-30,242.39089965820312
2021-10-01,242.4724578857422
2021-10-04,243.16592407226562
2021-10-05,240.88970947265625
2021-10-06,245.91534423828125
2021-10-07,246.00511169433594
2021-10-08,244.5284423828125
2021-10-11,246.4701385498047
2021-10-12,253.98423767089844
2021-10-13,258.887451171875
2021-10-14,265.8712158203125
2021-10-15,260.600830078125
2021-10-18,262.88519287109375
2021-10-19,261.889892578125
2021-10-20,263.06463623046875
2021-10-21,263.12176513671875
2021-10-22,266.23834228515625
2021-10-25,268.0169372558594
2021-10-26,266.68707275390625
2021-10-27,263.06463623046875
2021-10-28,270.55426025390625
2021-10-29,271.0111083984375
2021-11-01,270.570556640625
2021-11-02,275.5227966308594
2021-11-03,271.46795654296875
2021-11-04,271.31292724609375
2021-11-05,263.42364501953125
2021-11-08,263.8968811035156
2021-11-09,265.1532897949219
2021-11-10,266.9073486328125
2021-11-11,268.4329833984375
2021-11-12,268.5635986328125
2021-11-15,270.6440124511719
2021-11-16,267.7476806640625
2021-11-17,272.1206970214844
2021-11-18,274.00531005859375
2021-11-19,270.65216064453125
2021-11-22,268.5716857910156
2021-11-23,269.5426025390625
2021-11-24,273.3526306152344
2021-11-26,266.80126953125
2021-11-29,270.77447509765625
2021-11-30,267.09503173828125
2021-12-01,265.66729736328125
2021-12-02,273.3035888671875
2021-12-03,273.5892028808594
2021-12-06,276.983154296875
2021-12-07,277.6032409667969
2021-12-08,280.17315673828125
2021-12-09,279.2676086425781
2021-12-10,283.91790771484375
2021-12-13,289.8002014160156
2021-12-14,289.04547119140625
2021-12-15,296.6020202636719
2021-12-16,297.83270263671875
2021-12-17,296.7989501953125
2021-12-20,300.26953125
2021-12-21,296.8399963378906
2021-12-22,299.8265380859375
2021-12-23,297.3815002441406
2021-12-27,302.59149169921875
2021-12-28,304.084716796875
2021-12-29,305.7257080078125
2021-12-30,305.5944519042969
2021-12-31,307.31744384765625
2022-01-03,299.70343017578125
2022-01-04,299.49835205078125
2022-01-05,296.8235778808594
2022-01-06,299.7526550292969
2022-01-07,292.01556396484375
2022-01-10,295.2236633300781
2022-01-11,297.70965576171875
2022-01-12,301.4674377441406
2022-01-13,298.96502685546875
2022-01-14,296.8399963378906
2022-01-18,295.1498107910156
2022-01-19,292.9427795410156
2022-01-20,289.15216064453125
2022-01-21,289.9151916503906
2022-01-24,288.9141540527344
2022-01-25,289.2177734375
2022-01-26,285.6732482910156
2022-01-27,284.0980224609375
2022-01-28,295.83892822265625
2022-01-31,294.1651916503906
2022-02-01,291.54791259765625
2022-02-02,303.8714294433594
2022-02-03,301.3853759765625
2022-02-04,297.70965576171875
2022-02-07,297.62762451171875
2022-02-08,297.373291015625
2022-02-09,302.9115295410156
2022-02-10,294.6247253417969
2022-02-11,293.8698425292969
2022-02-14,291.7940673828125
2022-02-15,288.47113037109375
2022-02-16,288.5777282714844
2022-02-17,283.9339294433594
2022-02-18,281.8826599121094
2022-02-22,280.91455078125
2022-02-23,289.99725341796875
2022-02-24,288.5040283203125
2022-02-25,297.5865783691406
2022-02-28,291.2853088378906
2022-03-01,294.534423828125
2022-03-02,299.711669921875
2022-03-03,306.0047302246094
2022-03-04,309.61474609375
2022-03-07,308.62200927734375
2022-03-08,301.2787780761719
2022-03-09,303.2724914550781
2022-03-10,303.3053283691406
2022-03-11,300.2859191894531
2022-03-14,295.42877197265625
2022-03-15,293.0113830566406
2022-03-16,295.1400146484375
2022-03-17,301.7899475097656
2022-03-18,301.732177734375
2022-03-21,303.25860595703125
2022-03-22,305.58526611328125
2022-03-23,303.662841796875
2022-03-24,307.8459167480469
2022-03-25,310.2220764160156
2022-03-28,316.2944641113281
2022-03-29,327.11102294921875
2022-03-30,326.855224609375
2022-03-31,322.0038757324219
2022-04-01,327.14404296875
2022-04-04,325.1556701660156
2022-04-05,326.4922180175781
2022-04-06,337.1025390625
2022-04-07,337.6139831542969
2022-04-08,337.40777587890625
2022-04-11,331.508544921875
2022-04-12,335.6091003417969
2022-04-13,334.6850280761719
2022-04-14,337.0364990234375
2022-04-18,337.9523010253906
2022-04-19,340.8895263671875
2022-04-20,346.4421081542969
2022-04-21,340.3944396972656
2022-04-22,331.9705810546875
2022-04-25,329.19842529296875
2022-04-26,325.23822021484375
2022-04-27,322.9114685058594
2022-04-28,329.1736755371094
2022-04-29,306.50933837890625
2022-05-02,297.0623474121094
2022-05-03,294.55419921875
2022-05-04,293.0361022949219
2022-05-05,288.1682434082031
2022-05-06,277.94573974609375
2022-05-09,258.8126525878906
2022-05-10,257.72357177734375
2022-05-11,258.07012939453125
2022-05-12,259.1839904785156
2022-05-13,262.805908203125
2022-05-16,263.33404541015625
2022-05-17,261.0980529785156
2022-05-18,253.2104949951172
2022-05-19,255.57839965820312
2022-05-20,258.1691589355469
2022-05-23,264.1012268066406
2022-05-24,268.9608459472656
2022-05-25,268.03680419921875
2022-05-26,268.8865966796875
2022-05-27,277.02996826171875
2022-05-31,272.79742431640625
2022-06-01,272.7808837890625
2022-06-02,274.67852783203125
2022-06-03,272.8633728027344
2022-06-06,266.08966064453125
2022-06-07,272.8056945800781
2022-06-08,261.18060302734375
2022-06-09,255.5702362060547
2022-06-10,253.64779663085938
2022-06-13,245.43846130371094
2022-06-14,247.39874267578125
2022-06-15,252.65676879882812
2022-06-16,249.84913635253906
2022-06-17,247.980224609375
2022-06-21,250.92898559570312
2022-06-22,254.36785888671875
2022-06-23,255.9793701171875
2022-06-24,260.9798278808594
2022-06-27,260.5810852050781
2022-06-28,258.712158203125
2022-06-29,258.37994384765625
2022-06-30,259.71722412109375
2022-07-01,263.6212158203125
2022-07-05,261.4117126464844
2022-07-06,263.3305358886719
2022-07-07,261.47821044921875
2022-07-08,262.3420715332031
2022-07-11,260.6557922363281
2022-07-12,255.31478881835938
2022-07-13,254.2432861328125
2022-07-14,254.53402709960938
2022-07-15,260.2571716308594
2022-07-18,256.6355895996094
2022-07-19,262.7158508300781
2022-07-20,262.4832458496094
2022-07-21,265.2077941894531
2022-07-22,265.24932861328125
2022-07-25,269.0619812011719
2022-07-26,271.37945556640625
2022-07-27,271.0222473144531
2022-07-28,280.00982666015625
2022-07-29,282.1361999511719
2022-08-01,280.4161376953125
2022-08-02,277.4081115722656
2022-08-03,283.8562316894531
2022-08-04,285.73193359375
2022-08-05,286.2764587402344
2022-08-08,290.1747131347656
2022-08-09,296.4154052734375
2022-08-10,299.0603942871094
2022-08-11,299.4493103027344
2022-08-12,303.99591064453125
2022-08-15,307.14215087890625
2022-08-16,305.3096923828125
2022-08-17,307.0816345214844
2022-08-18,304.9898681640625
2022-08-19,303.589599609375
2022-08-22,299.3715515136719
2022-08-23,294.8249816894531
2022-08-24,296.48455810546875
2022-08-25,302.74249267578125
2022-08-26,297.7897644042969
2022-08-29,294.4620361328125
2022-08-30,287.4001159667969
2022-08-31,285.9566650390625
2022-09-01,291.9640197753906
2022-09-02,287.8236999511719
2022-09-06,293.3468933105469
2022-09-07,295.8622741699219
2022-09-08,293.3555908203125
2022-09-09,293.15673828125
2022-09-12,293.4593505859375
2022-09-13,285.0079040527344
2022-09-14,282.3038635253906
2022-09-15,272.7221374511719
2022-09-16,272.2786865234375
2022-09-19,271.7135009765625
2022-09-20,266.3053894042969
2022-09-21,262.3492126464844
2022-09-22,259.897216796875
2022-09-23,256.5583801269531
2022-09-26,252.86314392089844
2022-09-27,249.96778869628906
2022-09-28,254.3847198486328
2022-09-29,249.96778869628906
2022-09-30,254.59344482421875
2022-10-03,255.58460998535156
2022-10-04,258.23651123046875
2022-10-05,255.55853271484375
2022-10-06,250.3763885498047
2022-10-07,246.6463165283203
2022-10-10,250.0634307861328
2022-10-11,252.0719451904297
2022-10-12,249.4634246826172
2022-10-13,251.4893798828125
2022-10-14,245.01168823242188
2022-10-17,253.66299438476562
2022-10-18,258.41046142578125
2022-10-19,252.93260192871094
2022-10-20,254.83682250976562
2022-10-21,254.48040771484375
2022-10-24,253.31532287597656
2022-10-25,260.9406433105469
2022-10-26,259.175537109375
2022-10-27,258.96685791015625
2022-10-28,270.87884521484375
2022-10-31,269.3224792480469
2022-11-01,267.48785400390625
2022-11-02,246.08111572265625
2022-11-03,240.5599822998047
2022-11-04,241.48159790039062
2022-11-07,238.5253448486328
2022-11-08,249.28953552246094
2022-11-09,247.5505828857422
2022-11-10,263.28826904296875
2022-11-11,256.6540222167969
2022-11-14,252.79359436035156
2022-11-15,251.36758422851562
2022-11-16,253.10655212402344
2022-11-17,251.6110382080078
2022-11-18,255.20205688476562
2022-11-21,258.7060546875
2022-11-22,260.27978515625
2022-11-23,258.34088134765625
2022-11-25,259.6363830566406
2022-11-28,250.88938903808594
2022-11-29,252.6717987060547
2022-11-30,259.0711669921875
2022-12-01,256.91497802734375
2022-12-02,257.193115234375
2022-12-05,251.6719207763672
2022-12-06,251.27197265625
2022-12-07,258.0799865722656
2022-12-08,263.1752014160156
2022-12-09,258.7582702636719
