Date,MUR
2017-01-17,31.149999618530273
2017-01-18,31.239999771118164
2017-01-19,31.600000381469727
2017-01-20,31.81999969482422
2017-01-23,31.299999237060547
2017-01-24,31.959999084472656
2017-01-25,32.18000030517578
2017-01-26,31.100000381469727
2017-01-27,29.979999542236328
2017-01-30,28.40999984741211
2017-01-31,28.90999984741211
2017-02-01,28.84000015258789
2017-02-02,29.280000686645508
2017-02-03,29.700000762939453
2017-02-06,29.09000015258789
2017-02-07,27.950000762939453
2017-02-08,28.270000457763672
2017-02-09,28.239999771118164
2017-02-10,28.479999542236328
2017-02-13,28.420000076293945
2017-02-14,28.440000534057617
2017-02-15,28.190000534057617
2017-02-16,27.989999771118164
2017-02-17,28.09000015258789
2017-02-21,28.56999969482422
2017-02-22,27.75
2017-02-23,28.399999618530273
2017-02-24,28.149999618530273
2017-02-27,28.770000457763672
2017-02-28,28.290000915527344
2017-03-01,29.309999465942383
2017-03-02,28.15999984741211
2017-03-03,28.040000915527344
2017-03-06,28.229999542236328
2017-03-07,27.739999771118164
2017-03-08,25.8700008392334
2017-03-09,26.649999618530273
2017-03-10,26.56999969482422
2017-03-13,26.399999618530273
2017-03-14,26.270000457763672
2017-03-15,27.139999389648438
2017-03-16,27.100000381469727
2017-03-17,27.229999542236328
2017-03-20,27.329999923706055
2017-03-21,26.489999771118164
2017-03-22,26.40999984741211
2017-03-23,26.040000915527344
2017-03-24,25.760000228881836
2017-03-27,26.25
2017-03-28,27.260000228881836
2017-03-29,28.25
2017-03-30,28.280000686645508
2017-03-31,28.59000015258789
2017-04-03,28.260000228881836
2017-04-04,28.709999084472656
2017-04-05,27.8799991607666
2017-04-06,28.229999542236328
2017-04-07,27.850000381469727
2017-04-10,28.360000610351562
2017-04-11,28.3799991607666
2017-04-12,28.100000381469727
2017-04-13,27.559999465942383
2017-04-17,27.93000030517578
2017-04-18,27.739999771118164
2017-04-19,26.8799991607666
2017-04-20,26.770000457763672
2017-04-21,26.969999313354492
2017-04-24,26.739999771118164
2017-04-25,27.350000381469727
2017-04-26,27.209999084472656
2017-04-27,26.450000762939453
2017-04-28,26.18000030517578
2017-05-01,26.09000015258789
2017-05-02,25.90999984741211
2017-05-03,25.700000762939453
2017-05-04,25.299999237060547
2017-05-05,26.18000030517578
2017-05-08,26.799999237060547
2017-05-09,26.6299991607666
2017-05-10,27.399999618530273
2017-05-11,26.93000030517578
2017-05-12,26.579999923706055
2017-05-15,26.6200008392334
2017-05-16,26.18000030517578
2017-05-17,25.979999542236328
2017-05-18,25.90999984741211
2017-05-19,26.81999969482422
2017-05-22,26.770000457763672
2017-05-23,26.459999084472656
2017-05-24,26.239999771118164
2017-05-25,25.149999618530273
2017-05-26,25.309999465942383
2017-05-30,24.670000076293945
2017-05-31,24.40999984741211
2017-06-01,24.770000457763672
2017-06-02,24.059999465942383
2017-06-05,24.219999313354492
2017-06-06,24.81999969482422
2017-06-07,24.1200008392334
2017-06-08,24.06999969482422
2017-06-09,25.209999084472656
2017-06-12,25.59000015258789
2017-06-13,26.309999465942383
2017-06-14,24.889999389648438
2017-06-15,24.329999923706055
2017-06-16,25.360000610351562
2017-06-19,25.420000076293945
2017-06-20,24.850000381469727
2017-06-21,24.649999618530273
2017-06-22,24.520000457763672
2017-06-23,24.850000381469727
2017-06-26,24.399999618530273
2017-06-27,24.25
2017-06-28,24.780000686645508
2017-06-29,25.649999618530273
