Date,MU
2019-03-18,38.63112258911133
2019-03-19,39.37234115600586
2019-03-20,39.138275146484375
2019-03-21,42.90288543701172
2019-03-22,40.59144973754883
2019-03-25,39.54788589477539
2019-03-26,39.32358169555664
2019-03-27,38.26051712036133
2019-03-28,38.367801666259766
2019-03-29,40.308624267578125
2019-04-01,41.205875396728516
2019-04-02,41.39118576049805
2019-04-03,42.81510543823242
2019-04-04,41.83006286621094
2019-04-05,42.24944305419922
2019-04-08,41.83982849121094
2019-04-09,40.68898010253906
2019-04-10,41.12784957885742
2019-04-11,41.23514175415039
2019-04-12,40.9718132019043
2019-04-15,40.78650665283203
2019-04-16,41.70327377319336
2019-04-17,42.08364486694336
2019-04-18,42.32746505737305
2019-04-22,42.32746505737305
2019-04-23,41.71303939819336
2019-04-24,41.966609954833984
2019-04-25,41.69352340698242
2019-04-26,41.05958938598633
2019-04-29,41.06934356689453
2019-04-30,41.020572662353516
2019-05-01,40.864532470703125
2019-05-02,41.50822448730469
2019-05-03,42.25918960571289
2019-05-06,41.08884048461914
2019-05-07,39.26506042480469
2019-05-08,38.76765441894531
2019-05-09,38.299530029296875
2019-05-10,37.97767639160156
2019-05-13,36.45623779296875
2019-05-14,37.55830764770508
2019-05-15,37.46078109741211
2019-05-16,36.387962341308594
2019-05-17,35.16885757446289
2019-05-20,33.76443862915039
2019-05-21,34.75922393798828
2019-05-22,33.87171936035156
2019-05-23,32.984214782714844
2019-05-24,33.159759521484375
2019-05-28,32.12594985961914
2019-05-29,32.46731185913086
2019-05-30,32.49656295776367
2019-05-31,31.804105758666992
2019-06-03,31.882129669189453
2019-06-04,33.63765335083008
2019-06-05,32.51607894897461
2019-06-06,32.642860412597656
2019-06-07,33.1500129699707
2019-06-10,34.0765380859375
2019-06-11,33.97901153564453
2019-06-12,32.14545822143555
2019-06-13,32.55508804321289
2019-06-14,31.85287857055664
2019-06-17,31.628562927246094
2019-06-18,33.44260025024414
2019-06-19,33.10124206542969
2019-06-20,33.30604934692383
2019-06-21,32.42829513549805
2019-06-24,32.369781494140625
2019-06-25,31.87238121032715
2019-06-26,36.1246452331543
2019-06-27,37.129188537597656
2019-06-28,37.636322021484375
2019-07-01,39.11875915527344
2019-07-02,38.621368408203125
2019-07-03,38.61161422729492
2019-07-05,38.44581604003906
2019-07-08,39.41135025024414
2019-07-09,40.32811737060547
2019-07-10,41.83982849121094
2019-07-11,42.405487060546875
2019-07-12,43.4100227355957
2019-07-15,43.30276107788086
2019-07-16,41.995853424072266
2019-07-17,42.2982063293457
2019-07-18,43.566078186035156
2019-07-19,44.39507293701172
2019-07-22,46.023799896240234
2019-07-23,45.789730072021484
2019-07-24,46.80403518676758
2019-07-25,46.5894660949707
2019-07-26,46.316383361816406
2019-07-29,45.66294860839844
2019-07-30,46.2871208190918
2019-07-31,43.7806396484375
2019-08-01,42.522518157958984
2019-08-02,42.99066162109375
2019-08-05,40.9035530090332
2019-08-06,41.56673812866211
2019-08-07,40.71824645996094
2019-08-08,41.57649612426758
2019-08-09,40.49391555786133
2019-08-12,41.08884048461914
2019-08-13,43.078426361083984
2019-08-14,41.001068115234375
2019-08-15,41.19612503051758
2019-08-16,42.473758697509766
2019-08-19,43.89767074584961
2019-08-20,43.13694381713867
2019-08-21,43.078426361083984
2019-08-22,43.67335510253906
2019-08-23,41.898338317871094
2019-08-26,42.35671615600586
2019-08-27,41.39118576049805
2019-08-28,42.08364486694336
2019-08-29,43.566078186035156
2019-08-30,44.151248931884766
2019-09-03,43.878173828125
2019-09-04,45.653194427490234
2019-09-05,47.818321228027344
2019-09-06,47.75981140136719
2019-09-09,47.91585922241211
2019-09-10,48.169429779052734
2019-09-11,49.23250198364258
2019-09-12,49.19348907470703
2019-09-13,49.25200271606445
2019-09-16,48.9106559753418
2019-09-17,49.58360290527344
2019-09-18,49.23250198364258
2019-09-19,48.58879852294922
2019-09-20,47.94512939453125
2019-09-23,48.37423324584961
2019-09-24,47.311180114746094
2019-09-25,48.24745559692383
2019-09-26,47.39895248413086
2019-09-27,42.142154693603516
2019-09-30,41.79104995727539
2019-10-01,41.25465393066406
2019-10-02,40.94255828857422
2019-10-03,42.385986328125
2019-10-04,43.449039459228516
2019-10-07,43.068687438964844
2019-10-08,41.586238861083984
2019-10-09,41.8203239440918
2019-10-10,42.21043014526367
2019-10-11,43.985450744628906
2019-10-14,43.75137710571289
2019-10-15,45.31184768676758
2019-10-16,44.04396057128906
2019-10-17,44.37556076049805
2019-10-18,42.39573669433594
2019-10-21,44.10248565673828
2019-10-22,43.55632781982422
2019-10-23,43.55632781982422
2019-10-24,45.93602752685547
2019-10-25,46.84304428100586
2019-10-28,47.48672866821289
2019-10-29,46.92105484008789
2019-10-30,46.696754455566406
2019-10-31,46.374908447265625
2019-11-01,47.184383392333984
2019-11-04,48.36448669433594
2019-11-05,47.47697830200195
2019-11-06,46.50168991088867
2019-11-07,47.20390319824219
2019-11-08,46.023799896240234
2019-11-11,45.11677932739258
2019-11-12,45.740962982177734
2019-11-13,45.155792236328125
2019-11-14,45.6434326171875
2019-11-15,46.530948638916016
2019-11-18,46.63822937011719
2019-11-19,45.42887496948242
2019-11-20,44.443843841552734
2019-11-21,44.424320220947266
2019-11-22,44.73641586303711
2019-11-25,46.345638275146484
2019-11-26,45.56541442871094
2019-11-27,46.9698371887207
2019-11-29,46.33589172363281
2019-12-02,45.24357604980469
2019-12-03,44.112239837646484
2019-12-04,45.155792236328125
2019-12-05,45.4678840637207
2019-12-06,46.745506286621094
2019-12-09,45.302093505859375
2019-12-10,46.2871208190918
2019-12-11,48.04264450073242
2019-12-12,49.710391998291016
2019-12-13,49.93470001220703
2019-12-16,51.63170623779297
2019-12-17,51.69021987915039
2019-12-18,51.72923278808594
2019-12-19,53.182411193847656
2019-12-20,53.69931411743164
2019-12-23,54.03090286254883
2019-12-24,54.0504035949707
2019-12-26,53.74807357788086
2019-12-27,52.69476318359375
2019-12-30,51.8950309753418
2019-12-31,52.45094680786133
2020-01-02,54.02115249633789
2020-01-03,53.182411193847656
2020-01-06,52.246131896972656
2020-01-07,56.82998275756836
2020-01-08,56.098514556884766
2020-01-09,55.89370346069336
2020-01-10,55.26951217651367
2020-01-13,56.030242919921875
2020-01-14,56.098514556884766
2020-01-15,54.78187942504883
2020-01-16,56.25457000732422
2020-01-17,56.23505401611328
2020-01-21,57.51268005371094
2020-01-22,57.707740783691406
2020-01-23,57.737003326416016
2020-01-24,56.332584381103516
2020-01-27,54.04066467285156
2020-01-28,55.074466705322266
2020-01-29,53.933380126953125
2020-01-30,53.67005157470703
2020-01-31,51.777992248535156
2020-02-03,52.45094680786133
2020-02-04,54.12843322753906
2020-02-05,55.36705017089844
2020-02-06,57.229854583740234
2020-02-07,55.474334716796875
2020-02-10,55.91321563720703
2020-02-11,55.83518981933594
2020-02-12,57.80527114868164
2020-02-13,57.86379623413086
2020-02-14,57.05430221557617
2020-02-18,56.322837829589844
2020-02-19,58.507476806640625
2020-02-20,57.54194641113281
2020-02-21,55.58162307739258
2020-02-24,53.650535583496094
2020-02-25,50.81245803833008
2020-02-26,51.07579040527344
2020-02-27,49.33002471923828
2020-02-28,51.2610969543457
2020-03-02,53.24092483520508
2020-03-03,50.519866943359375
2020-03-04,53.923622131347656
2020-03-05,52.39242935180664
2020-03-06,50.198028564453125
2020-03-09,44.83395004272461
2020-03-10,46.67724609375
2020-03-11,42.639556884765625
2020-03-12,37.850887298583984
2020-03-13,41.9276008605957
2020-03-16,33.61814880371094
2020-03-17,36.45623779296875
2020-03-18,33.83271789550781
2020-03-19,35.39317321777344
2020-03-20,35.217620849609375
2020-03-23,37.30474090576172
2020-03-24,42.20068359375
2020-03-25,41.44970703125
2020-03-26,43.6831169128418
2020-03-27,42.405487060546875
2020-03-30,43.41979217529297
2020-03-31,41.020572662353516
2020-04-01,38.90420150756836
2020-04-02,40.07455062866211
2020-04-03,40.201332092285156
2020-04-06,45.22407150268555
2020-04-07,45.38986587524414
2020-04-08,47.09661865234375
2020-04-09,44.9900016784668
2020-04-13,45.029014587402344
2020-04-14,46.44317626953125
2020-04-15,45.282588958740234
2020-04-16,44.40481185913086
2020-04-17,44.57063293457031
2020-04-20,42.32746505737305
2020-04-21,40.38664627075195
2020-04-22,42.82485580444336
2020-04-23,42.688323974609375
2020-04-24,43.068687438964844
2020-04-27,44.1609992980957
2020-04-28,44.19026565551758
2020-04-29,48.59855651855469
2020-04-30,46.70650100708008
2020-05-01,43.94643020629883
2020-05-04,43.36126708984375
2020-05-05,44.28778076171875
2020-05-06,44.94123458862305
2020-05-07,45.43862533569336
2020-05-08,47.0576057434082
2020-05-11,47.00884246826172
2020-05-12,44.56086730957031
2020-05-13,42.45425033569336
2020-05-14,44.599884033203125
2020-05-15,43.312503814697266
2020-05-18,44.785186767578125
2020-05-19,44.00495147705078
2020-05-20,45.48739242553711
2020-05-21,44.10248565673828
2020-05-22,43.82939910888672
2020-05-26,44.668148040771484
2020-05-27,48.22795104980469
2020-05-28,45.321590423583984
2020-05-29,46.726009368896484
2020-06-01,45.19480895996094
2020-06-02,45.66294860839844
2020-06-03,47.71104431152344
2020-06-04,49.9542121887207
2020-06-05,52.39242935180664
2020-06-08,52.372920989990234
2020-06-09,51.83651351928711
2020-06-10,51.17330551147461
2020-06-11,47.32093811035156
2020-06-12,47.48672866821289
2020-06-15,48.023136138916016
2020-06-16,49.7591438293457
2020-06-17,49.70063781738281
2020-06-18,49.23250198364258
2020-06-19,49.573856353759766
2020-06-22,49.88594055175781
2020-06-23,48.60831069946289
2020-06-24,47.09661865234375
2020-06-25,47.974388122558594
2020-06-26,47.29166793823242
2020-06-29,47.935359954833984
2020-06-30,50.24679946899414
2020-07-01,48.47177505493164
2020-07-02,48.59855651855469
2020-07-06,49.66162109375
2020-07-07,47.8768424987793
2020-07-08,48.481529235839844
2020-07-09,48.74485397338867
2020-07-10,49.447059631347656
2020-07-13,48.23770523071289
2020-07-14,48.481529235839844
2020-07-15,49.26175308227539
2020-07-16,48.86188507080078
2020-07-17,48.24745559692383
2020-07-20,49.944454193115234
2020-07-21,50.24679946899414
2020-07-22,50.37358093261719
2020-07-23,51.339115142822266
2020-07-24,48.78386688232422
2020-07-27,50.3150634765625
2020-07-28,48.85212326049805
2020-07-29,49.14472198486328
2020-07-30,49.4860725402832
2020-07-31,48.8228759765625
2020-08-03,49.14472198486328
2020-08-04,50.0322265625
2020-08-05,49.78840637207031
2020-08-06,47.49647903442383
2020-08-07,47.545249938964844
2020-08-10,47.935359954833984
2020-08-11,46.5797119140625
2020-08-12,47.281917572021484
2020-08-13,44.99974060058594
2020-08-14,44.47309875488281
2020-08-17,44.10248565673828
2020-08-18,43.30276107788086
2020-08-19,42.961402893066406
2020-08-20,41.9276008605957
2020-08-21,41.60575485229492
2020-08-24,42.67856979370117
2020-08-25,43.985450744628906
2020-08-26,43.84891128540039
2020-08-27,43.51731491088867
2020-08-28,44.56086730957031
2020-08-31,44.385311126708984
2020-09-01,44.6291389465332
2020-09-02,46.64798355102539
2020-09-03,45.18505096435547
2020-09-04,45.33135223388672
2020-09-08,43.91718292236328
2020-09-09,44.034210205078125
2020-09-10,43.76113510131836
2020-09-11,44.95098876953125
2020-09-14,47.818321228027344
2020-09-15,47.83783721923828
2020-09-16,48.96916198730469
2020-09-17,49.72013854980469
2020-09-18,49.4860725402832
2020-09-21,47.935359954833984
2020-09-22,48.47177505493164
2020-09-23,48.618072509765625
2020-09-24,48.24745559692383
2020-09-25,47.92561340332031
2020-09-28,48.49127197265625
2020-09-29,49.45681381225586
2020-09-30,45.79948043823242
2020-10-01,46.73575973510742
2020-10-02,45.39960861206055
2020-10-05,46.42365646362305
2020-10-06,46.15058517456055
2020-10-07,47.21365737915039
2020-10-08,48.66682815551758
2020-10-09,48.657073974609375
2020-10-12,49.427547454833984
2020-10-13,50.568634033203125
2020-10-14,50.35407638549805
2020-10-15,50.656410217285156
2020-10-16,50.33456802368164
2020-10-19,51.32936477661133
2020-10-20,52.20712661743164
2020-10-21,51.99256134033203
2020-10-22,53.03611373901367
2020-10-23,51.543922424316406
2020-10-26,50.85146713256836
2020-10-27,50.67591857910156
2020-10-28,48.76435470581055
2020-10-29,49.23250198364258
2020-10-30,49.09595489501953
2020-11-02,48.481529235839844
2020-11-03,49.81767654418945
2020-11-04,50.67591857910156
2020-11-05,53.23117446899414
2020-11-06,53.79684066772461
2020-11-09,54.57706832885742
2020-11-10,54.04066467285156
2020-11-11,54.96718215942383
2020-11-12,54.85989761352539
2020-11-13,56.498382568359375
2020-11-16,60.33127212524414
2020-11-17,60.45805740356445
2020-11-18,59.23894119262695
2020-11-19,60.302001953125
2020-11-20,59.882625579833984
2020-11-23,62.59392547607422
2020-11-24,62.369625091552734
2020-11-25,61.86247253417969
2020-11-27,62.642704010009766
2020-11-30,62.50614547729492
2020-12-01,65.42227935791016
2020-12-02,67.40209197998047
2020-12-03,68.17257690429688
2020-12-04,71.52754974365234
2020-12-07,70.81561279296875
2020-12-08,71.38127136230469
2020-12-09,69.64522552490234
2020-12-10,69.51844787597656
2020-12-11,68.78700256347656
2020-12-14,69.77203369140625
2020-12-15,71.3422622680664
2020-12-16,71.18619537353516
2020-12-17,70.4742431640625
2020-12-18,69.69401550292969
2020-12-21,69.70378112792969
2020-12-22,68.69923400878906
2020-12-23,68.2213363647461
2020-12-24,68.83576965332031
2020-12-28,68.91380310058594
2020-12-29,68.47490692138672
2020-12-30,70.14266204833984
2020-12-31,73.32209014892578
2021-01-04,72.22001647949219
2021-01-05,75.3506851196289
2021-01-06,75.20439910888672
2021-01-07,77.15497589111328
2021-01-08,75.5067367553711
2021-01-11,76.72586059570312
2021-01-12,77.4963150024414
2021-01-13,77.9352035522461
2021-01-14,79.29083251953125
2021-01-15,78.72518157958984
2021-01-19,83.38704681396484
2021-01-20,81.43649291992188
2021-01-21,82.90917205810547
2021-01-22,80.24661254882812
2021-01-25,79.27134704589844
2021-01-26,77.54507446289062
2021-01-27,73.23428344726562
2021-01-28,76.4527587890625
2021-01-29,76.33572387695312
2021-02-01,78.44232940673828
2021-02-02,79.60295104980469
2021-02-03,77.15497589111328
2021-02-04,79.24208068847656
2021-02-05,79.09577178955078
2021-02-08,81.93388366699219
2021-02-09,81.26093292236328
2021-02-10,80.31489562988281
2021-02-11,84.34283447265625
2021-02-12,85.83501434326172
2021-02-16,85.57168579101562
2021-02-17,83.92345428466797
2021-02-18,86.3519287109375
2021-02-19,88.71212768554688
2021-02-22,84.14779663085938
2021-02-23,86.04959869384766
2021-02-24,90.23355865478516
2021-02-25,85.94231414794922
2021-02-26,89.26803588867188
2021-03-01,92.41820526123047
2021-03-02,88.83890533447266
2021-03-03,86.9078369140625
2021-03-04,82.24596405029297
2021-03-05,86.73228454589844
2021-03-08,82.94817352294922
2021-03-09,87.09314727783203
2021-03-10,83.29927062988281
2021-03-11,87.10289001464844
2021-03-12,85.6009521484375
2021-03-15,86.65426635742188
2021-03-16,89.17049407958984
2021-03-17,92.41820526123047
2021-03-18,87.60028839111328
2021-03-19,88.27323913574219
2021-03-22,89.02420806884766
2021-03-23,83.28952026367188
2021-03-24,80.94884490966797
2021-03-25,82.01190185546875
2021-03-26,85.8155288696289
2021-03-29,84.45010375976562
2021-03-30,84.4013671875
2021-03-31,86.03007507324219
2021-04-01,90.12628936767578
2021-04-05,91.43317413330078
2021-04-06,91.17961120605469
2021-04-07,91.63800048828125
2021-04-08,92.93511962890625
2021-04-09,92.94487762451172
2021-04-12,93.22769165039062
2021-04-13,89.8727035522461
2021-04-14,88.42928314208984
2021-04-15,88.03917694091797
2021-04-16,88.41954040527344
2021-04-19,86.22513580322266
2021-04-20,85.31812286376953
2021-04-21,87.27843475341797
2021-04-22,82.61656188964844
2021-04-23,83.9039535522461
2021-04-26,85.6692123413086
2021-04-27,87.24917602539062
2021-04-28,83.9039535522461
2021-04-29,85.8837890625
2021-04-30,83.94295501708984
2021-05-03,82.91891479492188
2021-05-04,82.32400512695312
2021-05-05,83.04569244384766
2021-05-06,82.70436096191406
2021-05-07,83.8552017211914
2021-05-10,78.85195922851562
2021-05-11,78.68617248535156
2021-05-12,74.90204620361328
2021-05-13,75.28242492675781
2021-05-14,77.73040008544922
2021-05-17,78.40335083007812
2021-05-18,76.93065643310547
2021-05-19,77.95470428466797
2021-05-20,79.12504577636719
2021-05-21,78.72518157958984
2021-05-24,80.85131072998047
2021-05-25,79.22259521484375
2021-05-26,80.20761108398438
2021-05-27,81.85584259033203
2021-05-28,82.0606689453125
2021-06-01,82.07039642333984
2021-06-02,82.25569915771484
2021-06-03,80.00279998779297
2021-06-04,81.6900634765625
2021-06-07,81.96314239501953
2021-06-08,78.53988647460938
2021-06-09,76.716064453125
2021-06-10,77.32075500488281
2021-06-11,77.3792953491211
2021-06-14,78.50084686279297
2021-06-15,80.14910125732422
2021-06-16,78.50084686279297
2021-06-17,78.64716339111328
2021-06-18,75.04833984375
2021-06-21,75.16539001464844
2021-06-22,75.74080657958984
2021-06-23,77.06718444824219
2021-06-24,78.5886459350586
2021-06-25,80.00279998779297
2021-06-28,81.31945037841797
2021-06-29,80.88056182861328
2021-06-30,82.87989807128906
2021-07-01,78.13025665283203
2021-07-02,78.34483337402344
2021-07-06,79.07627868652344
2021-07-07,76.2869644165039
2021-07-08,75.20439910888672
2021-07-09,76.79411315917969
2021-07-12,77.59385681152344
2021-07-13,76.51128387451172
2021-07-14,76.55029296875
2021-07-15,75.01909637451172
2021-07-16,73.15629577636719
2021-07-19,72.7369155883789
2021-07-20,73.52689361572266
2021-07-21,75.28242492675781
2021-07-22,73.66343688964844
2021-07-23,74.06328582763672
2021-07-26,74.4144058227539
2021-07-27,72.38580322265625
2021-07-28,73.68293762207031
2021-07-29,75.1751480102539
2021-07-30,75.66277313232422
2021-08-02,75.72129821777344
2021-08-03,78.86173248291016
2021-08-04,79.95403289794922
2021-08-05,79.47616577148438
2021-08-06,79.97354125976562
2021-08-09,78.22777557373047
2021-08-10,74.03407287597656
2021-08-11,73.17581176757812
2021-08-12,68.51394653320312
2021-08-13,69.16737365722656
2021-08-16,69.17709350585938
2021-08-17,69.03080749511719
2021-08-18,68.8747787475586
2021-08-19,68.54318237304688
2021-08-20,68.49442291259766
2021-08-23,69.96708679199219
2021-08-24,70.20115661621094
2021-08-25,72.21025848388672
2021-08-26,70.9716567993164
2021-08-27,72.17125701904297
2021-08-30,71.35202026367188
2021-08-31,71.87865447998047
2021-09-01,71.8981704711914
2021-09-02,72.16150665283203
2021-09-03,71.98593139648438
2021-09-07,71.82013702392578
2021-09-08,70.48399353027344
2021-09-09,71.06917572021484
2021-09-10,71.6836166381836
2021-09-13,72.5125961303711
2021-09-14,71.67383575439453
2021-09-15,71.99569702148438
2021-09-16,72.78567504882812
2021-09-17,72.46382904052734
2021-09-20,70.58152770996094
2021-09-21,70.35722351074219
2021-09-22,72.1419906616211
2021-09-23,72.21025848388672
2021-09-24,72.22001647949219
2021-09-27,73.32209014892578
2021-09-28,71.29348754882812
2021-09-29,69.86956787109375
2021-09-30,69.3226547241211
2021-10-01,69.33241271972656
2021-10-04,68.9710464477539
2021-10-05,68.85387420654297
2021-10-06,68.30694580078125
2021-10-07,68.8929214477539
2021-10-08,68.48272705078125
2021-10-11,67.60375213623047
2021-10-12,65.16212463378906
2021-10-13,64.8300552368164
2021-10-14,66.21691131591797
2021-10-15,66.09971618652344
2021-10-18,65.68950653076172
2021-10-19,65.99227142333984
2021-10-20,66.67591857910156
2021-10-21,67.03728485107422
2021-10-22,65.93367004394531
2021-10-25,67.15449523925781
2021-10-26,67.33029174804688
2021-10-27,66.6466293334961
2021-10-28,67.95531463623047
2021-10-29,67.48653411865234
2021-11-01,69.04917907714844
2021-11-02,69.10778045654297
2021-11-03,69.58634185791016
2021-11-04,70.5532455444336
2021-11-05,71.21734619140625
2021-11-08,72.81905364990234
2021-11-09,73.82500457763672
2021-11-10,71.69589233398438
2021-11-11,72.80928802490234
2021-11-12,75.49507904052734
2021-11-15,74.98723602294922
2021-11-16,75.01651000976562
2021-11-17,73.69803619384766
2021-11-18,75.22161102294922
2021-11-19,81.09129333496094
2021-11-22,81.90190124511719
2021-11-23,83.41569519042969
2021-11-24,84.19703674316406
2021-11-26,81.47218322753906
2021-11-29,84.128662109375
2021-11-30,82.03863525390625
2021-12-01,83.16177368164062
2021-12-02,80.94478607177734
2021-12-03,79.7142333984375
2021-12-06,80.52483367919922
2021-12-07,83.82591247558594
2021-12-08,84.011474609375
2021-12-09,82.94692993164062
2021-12-10,83.54269409179688
2021-12-13,82.3804702758789
2021-12-14,81.34521484375
2021-12-15,83.65988159179688
2021-12-16,80.75923156738281
2021-12-17,81.0619888305664
2021-12-20,80.1146240234375
2021-12-21,88.56266784667969
2021-12-22,88.23059844970703
2021-12-23,92.21532440185547
2021-12-27,92.22509002685547
2021-12-28,90.76988220214844
2021-12-29,93.92446899414062
2021-12-30,91.69772338867188
2021-12-31,91.0719985961914
2022-01-03,93.6139907836914
2022-01-04,94.19084167480469
2022-01-05,92.29411315917969
2022-01-06,93.51620483398438
2022-01-07,92.34298706054688
2022-01-10,91.79549407958984
2022-01-11,92.09856414794922
2022-01-12,92.98824310302734
2022-01-13,93.48690032958984
2022-01-14,95.18807220458984
2022-01-18,90.79823303222656
2022-01-19,87.99224853515625
2022-01-20,83.17223358154297
2022-01-21,80.1022720336914
2022-01-24,81.09953308105469
2022-01-25,78.91927337646484
2022-01-26,80.14138793945312
2022-01-27,76.9638900756836
2022-01-28,77.50160217285156
2022-01-31,80.4346923828125
2022-02-01,79.63298797607422
2022-02-02,82.62474060058594
2022-02-03,80.14138793945312
2022-02-04,79.3592300415039
2022-02-07,79.06592559814453
2022-02-08,82.24343872070312
2022-02-09,86.15420532226562
2022-02-10,88.989501953125
2022-02-11,87.75762939453125
2022-02-14,87.8553695678711
2022-02-15,93.85840606689453
2022-02-16,93.91706848144531
2022-02-17,91.63905334472656
2022-02-18,88.7744140625
2022-02-22,88.54955291748047
2022-02-23,85.3622817993164
2022-02-24,86.84834289550781
2022-02-25,88.09002685546875
2022-02-28,86.877685546875
2022-03-01,84.335693359375
2022-03-02,91.21864318847656
2022-03-03,87.19055938720703
2022-03-04,80.08272552490234
2022-03-07,74.01127624511719
2022-03-08,75.4386978149414
2022-03-09,77.6678237915039
2022-03-10,74.03081512451172
2022-03-11,71.19551086425781
2022-03-14,67.851806640625
2022-03-15,71.47904205322266
2022-03-16,77.8927001953125
2022-03-17,78.72372436523438
2022-03-18,77.63851165771484
2022-03-21,76.60215759277344
2022-03-22,77.35497283935547
2022-03-23,73.96239471435547
2022-03-24,76.46526336669922
2022-03-25,76.35773468017578
2022-03-28,78.07845306396484
2022-03-29,80.21961975097656
2022-03-30,77.39407348632812
2022-03-31,76.15241241455078
2022-04-01,74.4805679321289
2022-04-04,75.93729400634766
2022-04-05,72.94558715820312
2022-04-06,72.13410949707031
2022-04-07,71.64524841308594
2022-04-08,70.6270523071289
2022-04-11,70.51935577392578
2022-04-12,70.45085144042969
2022-04-13,70.86203002929688
2022-04-14,68.6592025756836
2022-04-18,69.65782165527344
2022-04-19,71.2046890258789
2022-04-20,71.66484069824219
2022-04-21,69.4326400756836
2022-04-22,67.95433044433594
2022-04-25,68.64942169189453
2022-04-26,65.67317962646484
2022-04-27,65.07598114013672
2022-04-28,68.70817565917969
2022-04-29,66.7599105834961
2022-05-02,69.1193618774414
2022-05-03,69.76551818847656
2022-05-04,72.07603454589844
2022-05-05,69.7948989868164
2022-05-06,68.87460327148438
2022-05-09,66.50536346435547
2022-05-10,67.46481323242188
2022-05-11,65.55569458007812
2022-05-12,66.28997039794922
2022-05-13,70.41166687011719
2022-05-16,68.99209594726562
2022-05-17,72.91797637939453
2022-05-18,69.5599365234375
2022-05-19,67.94453430175781
2022-05-20,67.45501708984375
2022-05-23,68.13053894042969
2022-05-24,65.22283172607422
2022-05-25,66.44661712646484
2022-05-26,69.1193618774414
2022-05-27,71.78231048583984
2022-05-31,72.29141235351562
2022-06-01,72.00750732421875
2022-06-02,73.7893295288086
2022-06-03,68.47322082519531
2022-06-06,68.97250366210938
2022-06-07,69.27600860595703
2022-06-08,67.16130828857422
2022-06-09,64.63540649414062
2022-06-10,61.30671310424805
2022-06-13,57.60599899291992
2022-06-14,57.468929290771484
2022-06-15,57.880123138427734
2022-06-16,53.856319427490234
2022-06-17,54.580806732177734
2022-06-21,55.60878372192383
2022-06-22,55.15842819213867
2022-06-23,55.04093933105469
2022-06-24,57.21437454223633
2022-06-27,57.54726028442383
2022-06-28,56.64654541015625
2022-06-29,54.84513473510742
2022-06-30,54.12065124511719
2022-07-01,52.52484893798828
2022-07-05,55.54024887084961
2022-07-06,56.16682052612305
2022-07-07,57.61579132080078
2022-07-08,58.013057708740234
2022-07-11,56.708412170410156
2022-07-12,58.052310943603516
2022-07-13,57.73839569091797
2022-07-14,58.21906280517578
2022-07-15,60.35752487182617
2022-07-18,59.29810333251953
2022-07-19,61.21095275878906
2022-07-20,62.09379959106445
2022-07-21,62.42731857299805
2022-07-22,60.12210464477539
2022-07-25,59.00383377075195
2022-07-26,58.523162841796875
2022-07-27,60.710662841796875
2022-07-28,60.887237548828125
2022-07-29,60.68124008178711
2022-08-01,61.348270416259766
2022-08-02,61.27962112426758
2022-08-03,63.02569580078125
2022-08-04,63.6142578125
2022-08-05,61.26980209350586
2022-08-08,60.279056549072266
2022-08-09,58.022884368896484
2022-08-10,60.230003356933594
2022-08-11,61.13247299194336
2022-08-12,63.8006477355957
2022-08-15,63.46711349487305
2022-08-16,62.64313507080078
2022-08-17,60.445804595947266
2022-08-18,61.7798957824707
2022-08-19,59.35696029663086
2022-08-22,57.19888687133789
2022-08-23,56.757450103759766
2022-08-24,57.19888687133789
2022-08-25,60.033817291259766
2022-08-26,56.53184127807617
2022-08-29,55.92366027832031
2022-08-30,55.2271842956543
2022-08-31,55.45280838012695
2022-09-01,56.21794509887695
2022-09-02,55.25661849975586
2022-09-06,54.177581787109375
2022-09-07,53.95195388793945
2022-09-08,54.33452606201172
2022-09-09,56.345458984375
2022-09-12,56.83592987060547
2022-09-13,52.5982551574707
2022-09-14,52.09797668457031
2022-09-15,51.68598175048828
2022-09-16,51.84292221069336
2022-09-19,51.10721206665039
2022-09-20,49.83198547363281
2022-09-21,49.14532470703125
2022-09-22,48.713706970214844
2022-09-23,49.14532470703125
2022-09-26,47.94856643676758
2022-09-27,49.61617660522461
2022-09-28,50.02817916870117
2022-09-29,49.05704116821289
2022-09-30,49.14532470703125
2022-10-03,50.734458923339844
2022-10-04,52.93177795410156
2022-10-05,53.687103271484375
2022-10-06,53.579193115234375
2022-10-07,52.011295318603516
2022-10-10,50.50727462768555
2022-10-11,52.79770278930664
2022-10-12,51.8540153503418
2022-10-13,53.92817306518555
2022-10-14,51.82452392578125
2022-10-17,52.591270446777344
2022-10-18,51.65740966796875
2022-10-19,52.12925338745117
2022-10-20,52.78787612915039
2022-10-21,55.09795379638672
2022-10-24,55.28473663330078
2022-10-25,54.9210090637207
2022-10-26,54.508155822753906
2022-10-27,51.323177337646484
2022-10-28,53.12210464477539
2022-10-31,53.18107986450195
2022-11-01,53.92817306518555
2022-11-02,52.542118072509766
2022-11-03,52.57160568237305
2022-11-04,55.20608139038086
2022-11-07,55.59929275512695
2022-11-08,56.51350021362305
2022-11-09,55.01932144165039
2022-11-10,59.246273040771484
2022-11-11,61.45806121826172
2022-11-14,60.73062515258789
2022-11-15,62.0281982421875
2022-11-16,57.870059967041016
2022-11-17,57.74225997924805
2022-11-18,57.58498001098633
2022-11-21,56.18910598754883
2022-11-22,57.62431335449219
2022-11-23,57.929039001464844
2022-11-25,57.41786575317383
2022-11-28,54.80305862426758
