Date,EBAY
2020-12-17,53.04999923706055
2020-12-18,53.060001373291016
2020-12-21,51.56999969482422
2020-12-22,51.619998931884766
2020-12-23,51.130001068115234
2020-12-24,50.119998931884766
2020-12-28,50.2400016784668
2020-12-29,50.86000061035156
2020-12-30,50.54999923706055
2020-12-31,50.25
2021-01-04,51.5
2021-01-05,52.029998779296875
2021-01-06,53.220001220703125
2021-01-07,53.060001373291016
2021-01-08,54.47999954223633
2021-01-11,53.93000030517578
2021-01-12,56.040000915527344
2021-01-13,55.709999084472656
2021-01-14,55.27000045776367
2021-01-15,55.41999816894531
2021-01-19,56.97999954223633
2021-01-20,56.16999816894531
2021-01-21,56.400001525878906
2021-01-22,56.459999084472656
2021-01-25,57.25
2021-01-26,59.16999816894531
2021-01-27,58.349998474121094
2021-01-28,56.439998626708984
2021-01-29,56.5099983215332
2021-02-01,58.470001220703125
2021-02-02,57.33000183105469
2021-02-03,58.040000915527344
2021-02-04,61.119998931884766
2021-02-05,62.22999954223633
2021-02-08,63.84000015258789
2021-02-09,62.22999954223633
2021-02-10,62.31999969482422
2021-02-11,62.310001373291016
2021-02-12,63.0099983215332
2021-02-16,62.869998931884766
2021-02-17,63.04999923706055
2021-02-18,62.79999923706055
2021-02-19,61.97999954223633
2021-02-22,61.560001373291016
2021-02-23,61.369998931884766
2021-02-24,59.380001068115234
2021-02-25,56.97999954223633
2021-02-26,56.41999816894531
2021-03-01,58.47999954223633
2021-03-02,56.9900016784668
2021-03-03,54.599998474121094
2021-03-04,53.34000015258789
2021-03-05,53.7599983215332
2021-03-08,53.4900016784668
2021-03-09,56.16999816894531
2021-03-10,55.34000015258789
2021-03-11,56.2400016784668
2021-03-12,55.79999923706055
2021-03-15,57.66999816894531
2021-03-16,57.41999816894531
2021-03-17,59.0
2021-03-18,58.900001525878906
2021-03-19,59.72999954223633
2021-03-22,60.290000915527344
2021-03-23,60.310001373291016
2021-03-24,57.63999938964844
2021-03-25,58.09000015258789
2021-03-26,60.83000183105469
2021-03-29,59.849998474121094
2021-03-30,60.31999969482422
2021-03-31,61.2400016784668
2021-04-01,63.11000061035156
2021-04-05,63.689998626708984
2021-04-06,62.52000045776367
2021-04-07,61.7599983215332
2021-04-08,62.189998626708984
2021-04-09,62.470001220703125
2021-04-12,62.63999938964844
2021-04-13,63.81999969482422
2021-04-14,62.790000915527344
2021-04-15,64.36000061035156
2021-04-16,64.93000030517578
2021-04-19,63.790000915527344
2021-04-20,61.790000915527344
2021-04-21,61.779998779296875
2021-04-22,60.7400016784668
2021-04-23,60.90999984741211
2021-04-26,61.58000183105469
2021-04-27,61.70000076293945
2021-04-28,62.31999969482422
2021-04-29,56.06999969482422
2021-04-30,55.790000915527344
2021-05-03,58.150001525878906
2021-05-04,57.689998626708984
2021-05-05,58.2400016784668
2021-05-06,58.81999969482422
2021-05-07,59.779998779296875
2021-05-10,61.439998626708984
2021-05-11,60.43000030517578
2021-05-12,58.279998779296875
2021-05-13,58.7400016784668
2021-05-14,60.86000061035156
2021-05-17,61.689998626708984
2021-05-18,61.290000915527344
2021-05-19,59.790000915527344
2021-05-20,59.470001220703125
2021-05-21,61.02000045776367
2021-05-24,60.970001220703125
2021-05-25,61.29999923706055
2021-05-26,61.439998626708984
2021-05-27,59.5099983215332
2021-05-28,60.880001068115234
2021-06-01,61.369998931884766
2021-06-02,63.40999984741211
2021-06-03,64.06999969482422
2021-06-04,65.2300033569336
2021-06-07,65.44999694824219
2021-06-08,65.80000305175781
2021-06-09,65.95999908447266
2021-06-10,66.75
2021-06-11,67.12999725341797
2021-06-14,65.88999938964844
2021-06-15,65.95999908447266
2021-06-16,66.08999633789062
2021-06-17,65.33000183105469
2021-06-18,63.2599983215332
2021-06-21,64.4000015258789
2021-06-22,64.88999938964844
2021-06-23,65.30000305175781
2021-06-24,66.56999969482422
2021-06-25,67.9000015258789
2021-06-28,68.81999969482422
2021-06-29,70.48999786376953
2021-06-30,70.20999908447266
2021-07-01,69.80000305175781
2021-07-02,70.08000183105469
2021-07-06,69.0199966430664
2021-07-07,70.06999969482422
2021-07-08,68.6500015258789
2021-07-09,69.45999908447266
2021-07-12,68.97000122070312
2021-07-13,68.73999786376953
2021-07-14,68.02999877929688
2021-07-15,68.13999938964844
2021-07-16,68.18000030517578
2021-07-19,68.52999877929688
2021-07-20,69.56999969482422
2021-07-21,69.86000061035156
2021-07-22,72.05999755859375
2021-07-23,73.54000091552734
2021-07-26,73.26000213623047
2021-07-27,72.29000091552734
2021-07-28,72.88999938964844
2021-07-29,73.41000366210938
2021-07-30,68.20999908447266
2021-08-02,68.62999725341797
2021-08-03,68.01000213623047
2021-08-04,68.0
2021-08-05,67.27999877929688
2021-08-06,65.48999786376953
