Date,TJX
2018-10-02,49.914852142333984
2018-10-03,49.878684997558594
2018-10-04,49.851566314697266
2018-10-05,49.860618591308594
2018-10-08,50.09114456176758
2018-10-09,50.35785675048828
2018-10-10,49.1102180480957
2018-10-11,48.7124137878418
2018-10-12,49.47185516357422
2018-10-15,49.95553207397461
2018-10-16,50.74210739135742
2018-10-17,50.086639404296875
2018-10-18,49.56226348876953
2018-10-19,48.486392974853516
2018-10-22,49.11473083496094
2018-10-23,48.32816696166992
2018-10-24,48.020790100097656
2018-10-25,48.1428337097168
2018-10-26,48.16091537475586
2018-10-29,49.00171661376953
2018-10-30,49.801849365234375
2018-10-31,49.67074966430664
2018-11-01,49.78828048706055
2018-11-02,49.49445343017578
2018-11-05,49.851566314697266
2018-11-06,49.521575927734375
2018-11-07,50.10470962524414
2018-11-08,50.21320724487305
2018-11-09,50.303611755371094
2018-11-12,49.33624267578125
2018-11-13,48.59488296508789
2018-11-14,47.76462173461914
2018-11-15,47.610374450683594
2018-11-16,46.72113037109375
2018-11-19,44.42546463012695
2018-11-20,42.4836540222168
2018-11-21,41.884788513183594
2018-11-23,41.61256790161133
2018-11-26,41.84848403930664
2018-11-27,41.33127212524414
2018-11-28,43.41826629638672
2018-11-29,43.09160232543945
2018-11-30,44.32565689086914
2018-12-03,43.908260345458984
2018-12-04,42.801239013671875
2018-12-06,42.15699768066406
2018-12-07,41.09536361694336
2018-12-10,41.930152893066406
2018-12-11,41.494606018066406
2018-12-12,41.83034896850586
2018-12-13,41.56719970703125
2018-12-14,41.03185272216797
2018-12-17,40.233341217041016
2018-12-18,39.98834991455078
2018-12-19,39.59817886352539
2018-12-20,38.500244140625
2018-12-21,38.04655456542969
2018-12-24,37.77433776855469
2018-12-26,39.7796630859375
2018-12-27,39.7796630859375
2018-12-28,39.75243377685547
2018-12-31,40.59630584716797
2019-01-02,40.52370071411133
2019-01-03,40.09724044799805
2019-01-04,41.19517517089844
2019-01-07,42.30219650268555
2019-01-08,42.92827606201172
2019-01-09,42.89198303222656
2019-01-10,42.72865295410156
2019-01-11,43.06438064575195
2019-01-14,42.44736862182617
2019-01-15,42.93735122680664
2019-01-16,43.127899169921875
2019-01-17,43.55436706542969
2019-01-18,44.606929779052734
2019-01-22,44.225833892822266
2019-01-23,44.13509750366211
2019-01-24,44.17139434814453
2019-01-25,44.34379577636719
2019-01-28,44.42546463012695
2019-01-29,44.225833892822266
2019-01-30,44.37102508544922
2019-01-31,45.124141693115234
2019-02-01,44.37102508544922
2019-02-04,44.45267868041992
2019-02-05,44.66139221191406
2019-02-06,44.24398422241211
2019-02-07,44.026206970214844
2019-02-08,44.40730667114258
2019-02-11,44.552490234375
2019-02-12,45.14228439331055
2019-02-13,45.44745635986328
2019-02-14,45.09218215942383
2019-02-15,45.75718688964844
2019-02-19,45.98490905761719
2019-02-20,46.01225662231445
2019-02-21,45.666080474853516
2019-02-22,45.866493225097656
2019-02-25,45.0010871887207
2019-02-26,45.2926025390625
2019-02-27,46.968753814697266
2019-02-28,46.72279357910156
2019-03-01,47.387794494628906
2019-03-04,46.83210372924805
2019-03-05,47.05984878540039
2019-03-06,47.30580139160156
2019-03-07,47.14183044433594
2019-03-08,46.203556060791016
2019-03-11,47.09629821777344
2019-03-12,47.31491470336914
2019-03-13,47.806827545166016
2019-03-14,47.46066665649414
2019-03-15,47.16004943847656
