Date,FB
2018-02-16,175.97901916503906
2018-02-20,174.63951110839844
2018-02-21,176.52474975585938
2018-02-22,177.5963134765625
2018-02-23,181.86282348632812
2018-02-26,183.4900360107422
2018-02-27,180.0470733642578
2018-02-28,176.9315185546875
2018-03-01,174.570068359375
2018-03-02,175.24476623535156
2018-03-05,178.99533081054688
2018-03-06,178.3801727294922
2018-03-07,182.279541015625
2018-03-08,180.92022705078125
2018-03-09,183.78773498535156
2018-03-12,183.32138061523438
2018-03-13,180.46380615234375
2018-03-14,182.75582885742188
2018-03-15,182.4283905029297
2018-03-16,183.6488037109375
2018-03-19,171.2163848876953
2018-03-20,166.84071350097656
2018-03-21,168.07106018066406
2018-03-22,163.6061248779297
2018-03-23,158.14892578125
2018-03-26,158.813720703125
2018-03-27,151.03477478027344
2018-03-28,151.8384552001953
2018-03-29,158.54583740234375
2018-04-02,154.18006896972656
2018-04-03,154.89447021484375
2018-04-04,153.89234924316406
2018-04-05,158.0993194580078
2018-04-06,155.97598266601562
2018-04-09,156.7002716064453
2018-04-10,163.7549285888672
2018-04-11,165.0249786376953
2018-04-12,162.5940399169922
2018-04-13,163.23899841308594
2018-04-16,163.54656982421875
2018-04-17,167.3467559814453
2018-04-18,165.06466674804688
2018-04-19,166.7910919189453
2018-04-20,164.9853057861328
2018-04-23,164.54872131347656
2018-04-24,158.4465789794922
2018-04-25,158.4465789794922
2018-04-26,172.80389404296875
2018-04-27,172.2383575439453
2018-04-30,170.66070556640625
2018-05-01,172.5062713623047
2018-05-02,174.69906616210938
2018-05-03,172.66502380371094
2018-05-04,175.23484802246094
2018-05-07,176.5842742919922
2018-05-08,177.52684020996094
2018-05-09,181.23773193359375
2018-05-10,184.0853729248047
2018-05-11,185.5340118408203
2018-05-14,185.18675231933594
2018-05-15,182.88482666015625
2018-05-16,181.77354431152344
2018-05-17,182.32916259765625
2018-05-18,181.25755310058594
2018-05-21,183.0535125732422
2018-05-22,182.36888122558594
2018-05-23,185.44471740722656
2018-05-24,184.48226928710938
2018-05-25,183.4801483154297
2018-05-29,184.2937774658203
2018-05-30,186.2086944580078
2018-05-31,190.28672790527344
2018-06-01,192.4795379638672
2018-06-04,191.77505493164062
2018-06-05,191.4376983642578
2018-06-06,189.85015869140625
2018-06-07,186.7147674560547
2018-06-08,187.6276092529297
2018-06-11,190.04859924316406
2018-06-12,190.90191650390625
2018-06-13,190.9118194580078
2018-06-14,195.27755737304688
2018-06-15,194.32505798339844
2018-06-18,196.765869140625
2018-06-19,195.9522705078125
2018-06-20,200.4271697998047
2018-06-21,199.93104553222656
2018-06-22,200.16915893554688
2018-06-25,194.8211669921875
2018-06-26,197.45050048828125
2018-06-27,194.3151092529297
2018-06-28,194.7020721435547
2018-06-29,192.80694580078125
2018-07-02,195.82327270507812
2018-07-03,191.2293243408203
2018-07-05,196.90481567382812
2018-07-06,201.64756774902344
2018-07-09,203.14581298828125
2018-07-10,201.9551544189453
2018-07-11,200.96295166015625
2018-07-12,205.308837890625
2018-07-13,205.7057342529297
2018-07-16,205.61642456054688
2018-07-17,208.35494995117188
2018-07-18,207.72984313964844
2018-07-19,206.4697265625
2018-07-20,208.30532836914062
2018-07-23,209.26779174804688
2018-07-24,212.99847412109375
2018-07-25,215.80645751953125
2018-07-26,174.8875732421875
2018-07-27,173.5282440185547
2018-07-30,169.72805786132812
2018-07-31,171.23623657226562
2018-08-01,170.3134765625
2018-08-02,174.99671936035156
2018-08-03,176.39573669433594
2018-08-06,184.24415588378906
2018-08-07,182.3787841796875
2018-08-08,183.73809814453125
2018-08-09,181.6643829345703
2018-08-10,178.85641479492188
2018-08-13,178.6480712890625
2018-08-14,179.6998291015625
2018-08-15,178.1321258544922
2018-08-16,173.33970642089844
2018-08-17,172.4467315673828
2018-08-20,171.15682983398438
2018-08-21,171.27589416503906
2018-08-22,172.28797912597656
2018-08-23,171.55372619628906
2018-08-24,173.2901153564453
2018-08-27,176.0782470703125
2018-08-28,174.8875732421875
2018-08-29,174.53036499023438
2018-08-30,176.25682067871094
2018-08-31,174.3616943359375
2018-09-04,169.8272705078125
2018-09-05,165.87826538085938
2018-09-06,161.2644805908203
2018-09-07,161.7705078125
2018-09-10,162.90164184570312
2018-09-11,164.64794921875
2018-09-12,160.7386016845703
2018-09-13,160.1035919189453
2018-09-14,161.05613708496094
2018-09-17,159.32968139648438
2018-09-18,159.05184936523438
2018-09-19,161.7903594970703
2018-09-20,164.72731018066406
2018-09-21,161.661376953125
2018-09-24,164.12205505371094
2018-09-25,163.62594604492188
2018-09-26,165.65008544921875
2018-09-27,167.5253143310547
2018-09-28,163.1794891357422
2018-10-01,161.17518615722656
2018-10-02,158.08938598632812
2018-10-03,161.16525268554688
2018-10-04,157.61312866210938
2018-10-05,156.10496520996094
2018-10-08,156.0255889892578
2018-10-09,156.6705322265625
2018-10-10,150.20130920410156
2018-10-11,152.15597534179688
2018-10-12,152.5429229736328
2018-10-15,152.32464599609375
2018-10-16,157.54367065429688
2018-10-17,158.1787109375
2018-10-18,153.7137451171875
2018-10-19,152.8505096435547
2018-10-22,153.57481384277344
2018-10-23,153.1878662109375
2018-10-24,144.9028778076172
2018-10-25,149.77464294433594
2018-10-26,144.23809814453125
2018-10-29,140.983642578125
2018-10-30,145.08148193359375
2018-10-31,150.6081085205078
2018-11-01,150.56842041015625
2018-11-02,149.17935180664062
2018-11-05,147.5223388671875
2018-11-06,148.77249145507812
2018-11-07,150.3501434326172
2018-11-08,146.71861267089844
2018-11-09,143.83128356933594
2018-11-12,140.44784545898438
2018-11-13,141.05311584472656
2018-11-14,143.0970458984375
2018-11-15,142.7299346923828
2018-11-16,138.44357299804688
2018-11-19,130.5257110595703
2018-11-20,131.39883422851562
2018-11-21,133.77024841308594
2018-11-23,130.7042999267578
2018-11-26,135.318115234375
2018-11-27,133.94883728027344
2018-11-28,135.6951446533203
2018-11-29,137.6001739501953
2018-11-30,139.51515197753906
2018-12-03,139.99142456054688
2018-12-04,136.8560028076172
2018-12-06,138.54281616210938
2018-12-07,136.3499755859375
2018-12-10,140.74551391601562
2018-12-11,140.9737091064453
2018-12-12,143.3748779296875
2018-12-13,143.8809051513672
2018-12-14,142.9382781982422
2018-12-17,139.09844970703125
2018-12-18,142.54139709472656
2018-12-19,132.20254516601562
2018-12-20,132.36129760742188
2018-12-21,123.97709655761719
2018-12-24,123.09403228759766
2018-12-26,133.13522338867188
2018-12-27,133.4726104736328
2018-12-28,132.16287231445312
2018-12-31,130.06927490234375
2019-01-02,134.62353515625
2019-01-03,130.71424865722656
2019-01-04,136.87586975097656
2019-01-07,136.97509765625
2019-01-08,141.4202117919922
2019-01-09,143.10696411132812
2019-01-10,143.0771942138672
2019-01-11,142.6802978515625
2019-01-14,144.2579345703125
2019-01-15,147.79022216796875
2019-01-16,146.39120483398438
2019-01-17,147.14527893066406
2019-01-18,148.87171936035156
2019-01-22,146.4209747314453
2019-01-23,143.17642211914062
2019-01-24,144.6945343017578
2019-01-25,147.84974670410156
2019-01-28,146.32174682617188
2019-01-29,143.06727600097656
2019-01-30,149.24876403808594
2019-01-31,165.39212036132812
2019-02-01,164.4197540283203
2019-02-04,167.93215942382812
2019-02-05,169.8272705078125
2019-02-06,169.16250610351562
2019-02-07,165.08450317382812
2019-02-08,166.02708435058594
2019-02-11,164.49908447265625
2019-02-12,163.7549285888672
2019-02-13,162.79251098632812
2019-02-14,162.6734161376953
2019-02-15,161.23471069335938
2019-02-19,161.0263214111328
2019-02-20,161.29425048828125
2019-02-21,158.79385375976562
2019-02-22,160.6294403076172
2019-02-25,163.3382110595703
2019-02-26,162.85202026367188
2019-02-27,161.5423126220703
2019-02-28,160.19288635253906
2019-03-01,161.01644897460938
2019-03-04,166.06678771972656
2019-03-05,169.92648315429688
2019-03-06,171.16677856445312
2019-03-07,167.81309509277344
2019-03-08,168.2794189453125
2019-03-11,170.73019409179688
2019-03-12,170.5813751220703
2019-03-13,172.0200653076172
2019-03-14,168.84498596191406
2019-03-15,164.68763732910156
2019-03-18,159.2205352783203
2019-03-19,160.31195068359375
2019-03-20,164.15179443359375
2019-03-21,164.78684997558594
2019-03-22,163.06039428710938
2019-03-25,164.99520874023438
2019-03-26,166.37437438964844
2019-03-27,164.57847595214844
2019-03-28,164.260986328125
2019-03-29,165.39212036132812
2019-04-01,167.38644409179688
2019-04-02,172.84361267089844
2019-04-03,172.18875122070312
2019-04-04,174.64942932128906
2019-04-05,174.35177612304688
2019-04-08,173.56793212890625
2019-04-09,176.197265625
2019-04-10,176.43545532226562
2019-04-11,176.12782287597656
2019-04-12,177.70545959472656
2019-04-15,178.25115966796875
2019-04-16,177.47726440429688
2019-04-17,177.38795471191406
2019-04-18,176.891845703125
2019-04-22,180.02723693847656
2019-04-23,182.34902954101562
2019-04-24,181.1583709716797
2019-04-25,191.75521850585938
2019-04-26,189.9989776611328
2019-04-29,193.2633819580078
2019-04-30,191.8941192626953
2019-05-01,191.52699279785156
2019-05-02,191.03089904785156
2019-05-03,193.947998046875
2019-05-06,192.3704071044922
2019-05-07,188.29237365722656
2019-05-08,188.06417846679688
2019-05-09,187.18109130859375
2019-05-10,186.87350463867188
2019-05-13,180.12644958496094
2019-05-14,179.32278442382812
2019-05-15,184.8196258544922
2019-05-16,185.5340118408203
2019-05-17,183.85719299316406
2019-05-20,181.2972869873047
2019-05-21,183.3809051513672
2019-05-22,183.8770294189453
2019-05-23,179.46168518066406
2019-05-24,179.6501922607422
2019-05-28,182.8748779296875
2019-05-29,180.77142333984375
2019-05-30,181.58502197265625
2019-05-31,176.088134765625
2019-06-03,162.87185668945312
2019-06-04,166.1957550048828
2019-06-05,166.86058044433594
2019-06-06,167.0193328857422
2019-06-07,172.000244140625
2019-06-10,173.45880126953125
2019-06-11,176.7132568359375
2019-06-12,173.6770477294922
2019-06-13,176.088134765625
2019-06-14,179.91810607910156
2019-06-17,187.53829956054688
2019-06-18,187.0024871826172
2019-06-19,186.02020263671875
2019-06-20,188.05422973632812
2019-06-21,189.65171813964844
2019-06-24,191.10035705566406
2019-06-25,187.36962890625
2019-06-26,186.19883728027344
2019-06-27,188.02450561523438
2019-06-28,191.4972381591797
2019-07-01,191.4972381591797
2019-07-02,193.48165893554688
2019-07-03,195.66453552246094
2019-07-05,194.87075805664062
2019-07-08,194.23574829101562
2019-07-09,197.65887451171875
2019-07-10,201.15147399902344
2019-07-11,199.66317749023438
2019-07-12,203.27479553222656
2019-07-15,202.32229614257812
2019-07-16,202.2528076171875
2019-07-17,200.22869873046875
2019-07-18,199.21665954589844
2019-07-19,196.8155059814453
2019-07-22,200.74465942382812
2019-07-23,200.78433227539062
2019-07-24,203.06643676757812
2019-07-25,199.14718627929688
2019-07-26,198.19471740722656
2019-07-29,194.41436767578125
2019-07-30,195.50576782226562
2019-07-31,192.71763610839844
2019-08-01,191.2293243408203
2019-08-02,187.54823303222656
2019-08-05,180.3149871826172
2019-08-06,183.07334899902344
2019-08-07,183.70834350585938
2019-08-08,188.67933654785156
2019-08-09,186.38734436035156
2019-08-12,183.92662048339844
2019-08-13,186.98263549804688
2019-08-14,178.3107147216797
2019-08-15,181.16827392578125
2019-08-16,182.26963806152344
2019-08-19,184.72039794921875
2019-08-20,182.3787841796875
2019-08-21,182.12078857421875
2019-08-22,180.62255859375
2019-08-23,176.365966796875
2019-08-26,178.9556427001953
2019-08-27,179.88833618164062
2019-08-28,180.34475708007812
2019-08-29,184.12509155273438
2019-08-30,184.22430419921875
2019-09-03,180.96983337402344
2019-09-04,185.68284606933594
2019-09-05,189.41355895996094
2019-09-06,186.03013610839844
2019-09-09,187.2902374267578
2019-09-10,184.72039794921875
2019-09-11,187.0223388671875
2019-09-12,186.01026916503906
2019-09-13,185.7324676513672
2019-09-16,184.77005004882812
2019-09-17,186.61553955078125
2019-09-18,186.67507934570312
2019-09-19,188.6595001220703
