Date,PKG
2021-04-01,135.57000732421875
2021-04-05,137.4600067138672
2021-04-06,139.4600067138672
2021-04-07,138.0500030517578
2021-04-08,136.24000549316406
2021-04-09,137.83999633789062
2021-04-12,139.10000610351562
2021-04-13,137.32000732421875
2021-04-14,137.55999755859375
2021-04-15,139.5500030517578
2021-04-16,140.36000061035156
2021-04-19,141.1199951171875
2021-04-20,140.80999755859375
2021-04-21,142.25
2021-04-22,140.69000244140625
2021-04-23,142.3300018310547
2021-04-26,143.14999389648438
2021-04-27,144.77000427246094
2021-04-28,145.3699951171875
2021-04-29,150.00999450683594
2021-04-30,147.64999389648438
2021-05-03,149.47000122070312
2021-05-04,151.8800048828125
2021-05-05,152.1699981689453
2021-05-06,153.24000549316406
2021-05-07,153.16000366210938
2021-05-10,154.55999755859375
2021-05-11,154.85000610351562
2021-05-12,151.55999755859375
2021-05-13,155.0500030517578
2021-05-14,154.25
2021-05-17,155.1300048828125
2021-05-18,152.2100067138672
2021-05-19,150.77000427246094
2021-05-20,149.38999938964844
2021-05-21,150.16000366210938
2021-05-24,151.5
2021-05-25,149.19000244140625
2021-05-26,148.72999572753906
2021-05-27,149.38999938964844
2021-05-28,148.64999389648438
2021-06-01,149.7899932861328
2021-06-02,146.44000244140625
2021-06-03,146.0800018310547
2021-06-04,146.75999450683594
2021-06-07,144.32000732421875
2021-06-08,144.27000427246094
2021-06-09,142.99000549316406
2021-06-10,142.6199951171875
2021-06-11,143.85000610351562
2021-06-14,138.86000061035156
2021-06-15,139.94000244140625
2021-06-16,138.6199951171875
2021-06-17,133.80999755859375
2021-06-18,132.75
2021-06-21,135.3300018310547
2021-06-22,135.32000732421875
2021-06-23,134.60000610351562
2021-06-24,133.8000030517578
2021-06-25,135.25999450683594
2021-06-28,135.58999633789062
2021-06-29,135.07000732421875
2021-06-30,135.4199981689453
2021-07-01,136.5399932861328
2021-07-02,136.64999389648438
2021-07-06,135.72000122070312
2021-07-07,137.6199951171875
2021-07-08,136.1300048828125
2021-07-09,138.6300048828125
2021-07-12,138.91000366210938
2021-07-13,137.49000549316406
2021-07-14,137.16000366210938
2021-07-15,136.72000122070312
2021-07-16,134.9199981689453
2021-07-19,132.19000244140625
2021-07-20,132.5800018310547
2021-07-21,132.82000732421875
2021-07-22,131.52000427246094
2021-07-23,133.6300048828125
2021-07-26,134.57000732421875
2021-07-27,138.08999633789062
2021-07-28,138.94000244140625
2021-07-29,140.22000122070312
2021-07-30,141.5
2021-08-02,139.27000427246094
2021-08-03,140.2100067138672
2021-08-04,138.72999572753906
2021-08-05,138.5399932861328
2021-08-06,140.57000732421875
2021-08-09,142.63999938964844
2021-08-10,144.05999755859375
2021-08-11,145.61000061035156
2021-08-12,145.4600067138672
2021-08-13,146.4199981689453
2021-08-16,146.08999633789062
2021-08-17,145.6699981689453
2021-08-18,145.0500030517578
2021-08-19,145.08999633789062
2021-08-20,148.3000030517578
2021-08-23,146.97999572753906
2021-08-24,147.85000610351562
2021-08-25,149.9199981689453
2021-08-26,149.39999389648438
2021-08-27,151.38999938964844
2021-08-30,151.14999389648438
2021-08-31,151.6999969482422
2021-09-01,153.94000244140625
2021-09-02,153.30999755859375
2021-09-03,152.4499969482422
2021-09-07,151.60000610351562
2021-09-08,151.67999267578125
2021-09-09,151.7100067138672
2021-09-10,151.82000732421875
2021-09-13,151.67999267578125
2021-09-14,148.27999877929688
2021-09-15,146.0399932861328
2021-09-16,143.7100067138672
2021-09-17,141.02000427246094
2021-09-20,139.72000122070312
2021-09-21,138.02000427246094
2021-09-22,140.74000549316406
2021-09-23,142.69000244140625
2021-09-24,141.8699951171875
2021-09-27,143.6300048828125
2021-09-28,142.02999877929688
2021-09-29,141.3800048828125
2021-09-30,137.44000244140625
2021-10-01,139.14999389648438
2021-10-04,139.39999389648438
2021-10-05,141.72000122070312
2021-10-06,141.2100067138672
2021-10-07,142.6699981689453
2021-10-08,139.1300048828125
2021-10-11,138.08999633789062
2021-10-12,139.52999877929688
2021-10-13,137.24000549316406
2021-10-14,139.11000061035156
2021-10-15,133.7100067138672
2021-10-18,134.1199951171875
2021-10-19,132.86000061035156
2021-10-20,135.5399932861328
2021-10-21,134.75
2021-10-22,133.99000549316406
2021-10-25,133.9199981689453
2021-10-26,136.02999877929688
2021-10-27,135.39999389648438
2021-10-28,138.8000030517578
2021-10-29,137.3699951171875
2021-11-01,135.4499969482422
2021-11-02,133.7100067138672
2021-11-03,135.3800048828125
2021-11-04,134.39999389648438
2021-11-05,135.3800048828125
2021-11-08,134.3699951171875
2021-11-09,134.19000244140625
2021-11-10,135.4499969482422
2021-11-11,135.10000610351562
2021-11-12,135.08999633789062
2021-11-15,134.82000732421875
2021-11-16,134.55999755859375
2021-11-17,134.58999633789062
2021-11-18,132.61000061035156
2021-11-19,133.08999633789062
2021-11-22,134.33999633789062
2021-11-23,134.6999969482422
2021-11-24,132.1199951171875
2021-11-26,133.57000732421875
2021-11-29,133.6999969482422
2021-11-30,130.58999633789062
2021-12-01,129.50999450683594
2021-12-02,131.9199981689453
2021-12-03,133.2100067138672
2021-12-06,136.19000244140625
2021-12-07,135.36000061035156
2021-12-08,132.22999572753906
2021-12-09,129.22000122070312
2021-12-10,128.1699981689453
2021-12-13,130.52000427246094
2021-12-14,130.6300048828125
2021-12-15,131.77000427246094
2021-12-16,134.5
2021-12-17,130.02999877929688
2021-12-20,129.05999755859375
2021-12-21,130.72999572753906
2021-12-22,130.99000549316406
2021-12-23,131.3000030517578
2021-12-27,133.0
2021-12-28,133.47999572753906
2021-12-29,134.61000061035156
2021-12-30,134.6699981689453
2021-12-31,136.14999389648438
2022-01-03,134.61000061035156
2022-01-04,138.02999877929688
2022-01-05,138.97999572753906
2022-01-06,136.97000122070312
2022-01-07,137.85000610351562
2022-01-10,135.97000122070312
2022-01-11,135.91000366210938
2022-01-12,134.0
2022-01-13,137.14999389648438
2022-01-14,137.30999755859375
2022-01-18,134.35000610351562
2022-01-19,137.1199951171875
2022-01-20,135.22000122070312
2022-01-21,134.52000427246094
2022-01-24,136.57000732421875
2022-01-25,135.02999877929688
2022-01-26,133.39999389648438
2022-01-27,143.49000549316406
2022-01-28,145.5500030517578
2022-01-31,150.6300048828125
2022-02-01,149.4600067138672
2022-02-02,147.25999450683594
2022-02-03,148.17999267578125
2022-02-04,146.6699981689453
2022-02-07,148.38999938964844
2022-02-08,150.5
2022-02-09,151.05999755859375
2022-02-10,148.7100067138672
2022-02-11,147.7899932861328
2022-02-14,147.02000427246094
2022-02-15,148.07000732421875
2022-02-16,148.49000549316406
2022-02-17,148.52999877929688
2022-02-18,148.47000122070312
2022-02-22,149.05999755859375
2022-02-23,145.25999450683594
2022-02-24,145.99000549316406
2022-02-25,149.6199951171875
2022-02-28,147.19000244140625
2022-03-01,143.1199951171875
2022-03-02,147.27999877929688
2022-03-03,148.64999389648438
2022-03-04,149.61000061035156
2022-03-07,145.1699981689453
2022-03-08,140.8000030517578
2022-03-09,147.64999389648438
2022-03-10,149.00999450683594
2022-03-11,149.75
2022-03-14,150.92999267578125
2022-03-15,152.35000610351562
2022-03-16,155.33999633789062
2022-03-17,156.25999450683594
2022-03-18,156.47000122070312
2022-03-21,156.3300018310547
2022-03-22,153.4600067138672
2022-03-23,152.82000732421875
2022-03-24,152.9600067138672
2022-03-25,156.1300048828125
2022-03-28,155.17999267578125
2022-03-29,156.38999938964844
2022-03-30,156.8699951171875
2022-03-31,156.11000061035156
2022-04-01,155.75999450683594
2022-04-04,155.16000366210938
2022-04-05,154.0800018310547
2022-04-06,152.4499969482422
2022-04-07,151.3000030517578
2022-04-08,153.33999633789062
2022-04-11,154.91000366210938
2022-04-12,156.97000122070312
2022-04-13,159.58999633789062
2022-04-14,163.02000427246094
2022-04-18,160.7899932861328
2022-04-19,163.94000244140625
2022-04-20,166.97000122070312
2022-04-21,166.02999877929688
2022-04-22,161.17999267578125
2022-04-25,162.2899932861328
2022-04-26,159.44000244140625
2022-04-27,161.64999389648438
2022-04-28,162.85000610351562
2022-04-29,161.1699981689453
2022-05-02,160.07000732421875
2022-05-03,161.69000244140625
2022-05-04,165.61000061035156
2022-05-05,163.0500030517578
2022-05-06,162.47000122070312
2022-05-09,160.77999877929688
2022-05-10,160.22000122070312
2022-05-11,158.8300018310547
2022-05-12,156.50999450683594
2022-05-13,155.39999389648438
2022-05-16,155.5399932861328
2022-05-17,158.74000549316406
2022-05-18,151.02000427246094
2022-05-19,150.49000549316406
2022-05-20,149.05999755859375
2022-05-23,152.94000244140625
2022-05-24,151.72000122070312
2022-05-25,153.33999633789062
2022-05-26,156.41000366210938
2022-05-27,159.89999389648438
2022-05-31,157.27999877929688
2022-06-01,157.47000122070312
2022-06-02,159.69000244140625
2022-06-03,159.1199951171875
2022-06-06,160.83999633789062
2022-06-07,162.3000030517578
2022-06-08,159.6199951171875
2022-06-09,156.16000366210938
2022-06-10,151.5
2022-06-13,143.6699981689453
2022-06-14,147.22999572753906
2022-06-15,147.22999572753906
2022-06-16,141.4499969482422
2022-06-17,139.67999267578125
2022-06-21,139.50999450683594
2022-06-22,136.60000610351562
2022-06-23,135.8000030517578
2022-06-24,140.60000610351562
2022-06-27,141.69000244140625
2022-06-28,138.9499969482422
2022-06-29,138.9199981689453
2022-06-30,137.5
2022-07-01,138.75
2022-07-05,137.16000366210938
2022-07-06,138.47999572753906
2022-07-07,141.58999633789062
2022-07-08,139.80999755859375
2022-07-11,137.8300018310547
2022-07-12,138.1300048828125
2022-07-13,137.0
2022-07-14,135.44000244140625
2022-07-15,135.8000030517578
2022-07-18,134.2899932861328
2022-07-19,138.27999877929688
2022-07-20,139.02999877929688
2022-07-21,141.8699951171875
2022-07-22,141.60000610351562
2022-07-25,143.91000366210938
2022-07-26,136.92999267578125
2022-07-27,139.3300018310547
2022-07-28,140.16000366210938
2022-07-29,140.61000061035156
2022-08-01,138.83999633789062
2022-08-02,138.11000061035156
2022-08-03,139.14999389648438
2022-08-04,137.74000549316406
2022-08-05,135.22000122070312
2022-08-08,137.97000122070312
2022-08-09,138.94000244140625
2022-08-10,141.17999267578125
2022-08-11,142.05999755859375
2022-08-12,143.9199981689453
2022-08-15,143.32000732421875
2022-08-16,145.75999450683594
2022-08-17,144.49000549316406
2022-08-18,145.13999938964844
2022-08-19,143.1699981689453
2022-08-22,140.41000366210938
2022-08-23,141.1300048828125
2022-08-24,139.9600067138672
2022-08-25,143.55999755859375
2022-08-26,138.94000244140625
2022-08-29,137.8699951171875
2022-08-30,139.14999389648438
2022-08-31,136.9199981689453
2022-09-01,136.47999572753906
2022-09-02,136.11000061035156
2022-09-06,136.17999267578125
2022-09-07,139.1999969482422
2022-09-08,139.50999450683594
2022-09-09,139.5800018310547
2022-09-12,142.0800018310547
2022-09-13,137.77999877929688
2022-09-14,132.07000732421875
2022-09-15,132.67999267578125
2022-09-16,118.06999969482422
2022-09-19,124.0999984741211
2022-09-20,119.41000366210938
2022-09-21,118.0999984741211
2022-09-22,115.87999725341797
2022-09-23,113.97000122070312
2022-09-26,112.91999816894531
2022-09-27,113.29000091552734
2022-09-28,115.80999755859375
2022-09-29,114.22000122070312
2022-09-30,112.29000091552734
2022-10-03,115.0
2022-10-04,118.13999938964844
2022-10-05,117.38999938964844
2022-10-06,115.91999816894531
2022-10-07,113.70999908447266
2022-10-10,114.1500015258789
2022-10-11,114.41999816894531
2022-10-12,113.5199966430664
2022-10-13,115.79000091552734
2022-10-14,113.70999908447266
2022-10-17,115.94000244140625
2022-10-18,116.69999694824219
2022-10-19,114.4000015258789
2022-10-20,112.87000274658203
2022-10-21,116.94000244140625
2022-10-24,116.27999877929688
2022-10-25,115.93000030517578
2022-10-26,116.36000061035156
2022-10-27,119.25
2022-10-28,120.69999694824219
2022-10-31,120.20999908447266
2022-11-01,120.58999633789062
2022-11-02,118.54000091552734
2022-11-03,121.2300033569336
2022-11-04,124.5
2022-11-07,122.61000061035156
2022-11-08,121.61000061035156
2022-11-09,120.01000213623047
2022-11-10,125.08000183105469
2022-11-11,129.47000122070312
2022-11-14,129.75
2022-11-15,130.17999267578125
2022-11-16,129.8699951171875
2022-11-17,129.47999572753906
2022-11-18,129.0399932861328
2022-11-21,131.33999633789062
2022-11-22,133.32000732421875
2022-11-23,133.35000610351562
2022-11-25,132.97000122070312
2022-11-28,130.10000610351562
2022-11-29,132.69000244140625
2022-11-30,135.88999938964844
2022-12-01,136.16000366210938
2022-12-02,137.82000732421875
2022-12-05,135.5800018310547
2022-12-06,134.8300018310547
2022-12-07,135.1999969482422
2022-12-08,135.9600067138672
2022-12-09,135.11000061035156
2022-12-12,137.1300048828125
2022-12-13,136.5
2022-12-14,135.3300018310547
2022-12-15,132.8800048828125
2022-12-16,130.5800018310547
2022-12-19,128.61000061035156
2022-12-20,127.88999938964844
2022-12-21,128.42999267578125
2022-12-22,127.41000366210938
2022-12-23,128.6999969482422
2022-12-27,129.55999755859375
2022-12-28,127.01000213623047
2022-12-29,128.6300048828125
2022-12-30,127.91000366210938
2023-01-03,129.05999755859375
2023-01-04,130.8000030517578
2023-01-05,129.8800048828125
2023-01-06,132.19000244140625
2023-01-09,132.47999572753906
2023-01-10,132.72999572753906
2023-01-11,133.5800018310547
2023-01-12,135.97000122070312
2023-01-13,135.39999389648438
2023-01-17,133.5
2023-01-18,130.91000366210938
2023-01-19,129.77000427246094
2023-01-20,132.47999572753906
2023-01-23,132.0500030517578
2023-01-24,130.02999877929688
2023-01-25,129.14999389648438
2023-01-26,138.6199951171875
2023-01-27,138.41000366210938
2023-01-30,138.69000244140625
2023-01-31,142.6999969482422
2023-02-01,142.14999389648438
2023-02-02,145.08999633789062
2023-02-03,144.4199981689453
2023-02-06,142.58999633789062
2023-02-07,143.3800048828125
2023-02-08,141.80999755859375
2023-02-09,140.10000610351562
2023-02-10,139.9199981689453
2023-02-13,142.0800018310547
2023-02-14,142.6300048828125
2023-02-15,142.60000610351562
2023-02-16,141.47999572753906
2023-02-17,141.00999450683594
2023-02-21,134.1699981689453
2023-02-22,134.72000122070312
2023-02-23,137.39999389648438
2023-02-24,137.8000030517578
2023-02-27,136.8699951171875
2023-02-28,136.72000122070312
2023-03-01,138.6999969482422
2023-03-02,141.00999450683594
2023-03-03,142.33999633789062
2023-03-06,137.75999450683594
2023-03-07,137.27000427246094
2023-03-08,138.07000732421875
2023-03-09,135.60000610351562
2023-03-10,132.4199981689453
2023-03-13,130.69000244140625
2023-03-14,131.35000610351562
2023-03-15,128.5
2023-03-16,129.1699981689453
2023-03-17,127.31999969482422
2023-03-20,133.5
2023-03-21,132.9600067138672
2023-03-22,130.72000122070312
2023-03-23,131.0800018310547
2023-03-24,133.14999389648438
2023-03-27,132.25
2023-03-28,134.52000427246094
2023-03-29,136.6699981689453
2023-03-30,137.5800018310547
2023-03-31,138.8300018310547
2023-04-03,140.3000030517578
2023-04-04,138.92999267578125
2023-04-05,140.38999938964844
2023-04-06,141.14999389648438
2023-04-10,140.9499969482422
2023-04-11,143.24000549316406
2023-04-12,142.19000244140625
2023-04-13,142.41000366210938
2023-04-14,141.16000366210938
2023-04-17,142.88999938964844
2023-04-18,142.8800048828125
2023-04-19,142.3699951171875
2023-04-20,143.33999633789062
2023-04-21,143.22999572753906
2023-04-24,144.91000366210938
2023-04-25,134.3800048828125
2023-04-26,132.08999633789062
2023-04-27,133.30999755859375
2023-04-28,135.25999450683594
2023-05-01,138.14999389648438
2023-05-02,133.5500030517578
2023-05-03,133.64999389648438
2023-05-04,133.0500030517578
2023-05-05,135.3699951171875
2023-05-08,136.02999877929688
2023-05-09,133.35000610351562
2023-05-10,133.27999877929688
2023-05-11,132.33999633789062
2023-05-12,132.4199981689453
2023-05-15,130.44000244140625
2023-05-16,127.0
2023-05-17,128.9600067138672
2023-05-18,129.22999572753906
2023-05-19,129.4499969482422
2023-05-22,129.07000732421875
2023-05-23,127.93000030517578
2023-05-24,127.41000366210938
2023-05-25,127.33000183105469
2023-05-26,127.19999694824219
2023-05-30,126.38999938964844
2023-05-31,124.02999877929688
2023-06-01,124.83000183105469
2023-06-02,128.0800018310547
2023-06-05,127.1500015258789
2023-06-06,129.57000732421875
2023-06-07,132.85000610351562
2023-06-08,130.82000732421875
2023-06-09,130.8000030517578
2023-06-12,130.83999633789062
2023-06-13,131.9600067138672
2023-06-14,131.36000061035156
2023-06-15,132.66000366210938
2023-06-16,132.4199981689453
2023-06-20,131.67999267578125
2023-06-21,131.66000366210938
2023-06-22,130.80999755859375
2023-06-23,128.82000732421875
2023-06-26,130.9199981689453
2023-06-27,131.66000366210938
2023-06-28,129.39999389648438
2023-06-29,131.86000061035156
2023-06-30,132.16000366210938
2023-07-03,132.61000061035156
2023-07-05,130.02999877929688
2023-07-06,130.14999389648438
2023-07-07,132.5
2023-07-10,131.92999267578125
2023-07-11,132.50999450683594
2023-07-12,133.44000244140625
2023-07-13,134.05999755859375
2023-07-14,134.2100067138672
2023-07-17,133.99000549316406
2023-07-18,135.41000366210938
2023-07-19,135.8699951171875
2023-07-20,135.97999572753906
2023-07-21,137.35000610351562
2023-07-24,138.6699981689453
2023-07-25,152.64999389648438
2023-07-26,150.5500030517578
2023-07-27,152.42999267578125
2023-07-28,152.82000732421875
2023-07-31,153.35000610351562
2023-08-01,153.10000610351562
2023-08-02,154.63999938964844
2023-08-03,155.22000122070312
2023-08-04,153.88999938964844
2023-08-07,153.0500030517578
2023-08-08,152.4499969482422
2023-08-09,152.19000244140625
2023-08-10,152.83999633789062
2023-08-11,152.02000427246094
2023-08-14,150.83999633789062
2023-08-15,147.7100067138672
2023-08-16,147.30999755859375
2023-08-17,146.6999969482422
2023-08-18,146.97999572753906
2023-08-21,145.24000549316406
2023-08-22,145.07000732421875
2023-08-23,145.39999389648438
2023-08-24,144.5800018310547
2023-08-25,146.0399932861328
2023-08-28,147.82000732421875
2023-08-29,149.05999755859375
2023-08-30,149.39999389648438
2023-08-31,149.10000610351562
2023-09-01,149.55999755859375
2023-09-05,145.52000427246094
2023-09-06,144.77999877929688
2023-09-07,144.75
2023-09-08,146.55999755859375
2023-09-11,146.25999450683594
2023-09-12,146.9600067138672
2023-09-13,147.55999755859375
2023-09-14,150.75
2023-09-15,149.75
2023-09-18,151.75
2023-09-19,150.89999389648438
2023-09-20,150.1199951171875
2023-09-21,149.80999755859375
2023-09-22,149.05999755859375
2023-09-25,150.85000610351562
2023-09-26,149.1199951171875
2023-09-27,151.88999938964844
2023-09-28,153.77999877929688
2023-09-29,153.5500030517578
2023-10-02,153.27999877929688
2023-10-03,151.6699981689453
2023-10-04,153.3300018310547
2023-10-05,152.5500030517578
2023-10-06,151.5399932861328
2023-10-09,153.72999572753906
2023-10-10,154.6300048828125
2023-10-11,154.30999755859375
2023-10-12,151.60000610351562
2023-10-13,151.3699951171875
2023-10-16,152.44000244140625
2023-10-17,152.8699951171875
2023-10-18,153.0500030517578
2023-10-19,149.5500030517578
2023-10-20,144.47999572753906
2023-10-23,144.5399932861328
2023-10-24,148.92999267578125
2023-10-25,148.8800048828125
2023-10-26,150.63999938964844
2023-10-27,150.17999267578125
2023-10-30,151.6999969482422
2023-10-31,153.0500030517578
2023-11-01,153.60000610351562
2023-11-02,155.4199981689453
2023-11-03,158.27000427246094
2023-11-06,157.27000427246094
2023-11-07,156.63999938964844
2023-11-08,156.1300048828125
2023-11-09,155.69000244140625
2023-11-10,155.6300048828125
2023-11-13,153.47000122070312
2023-11-14,157.8800048828125
2023-11-15,158.39999389648438
2023-11-16,155.49000549316406
2023-11-17,155.30999755859375
2023-11-20,153.0800018310547
2023-11-21,153.5
2023-11-22,154.2100067138672
2023-11-24,155.1300048828125
2023-11-27,158.6999969482422
2023-11-28,158.13999938964844
2023-11-29,161.85000610351562
2023-11-30,168.00999450683594
2023-12-01,169.7100067138672
2023-12-04,168.35000610351562
2023-12-05,165.2899932861328
2023-12-06,164.2100067138672
2023-12-07,164.32000732421875
2023-12-08,163.8800048828125
2023-12-11,165.1999969482422
2023-12-12,161.74000549316406
2023-12-13,165.77000427246094
2023-12-14,167.35000610351562
2023-12-15,164.75999450683594
2023-12-18,164.2100067138672
2023-12-19,164.42999267578125
2023-12-20,162.5399932861328
2023-12-21,163.24000549316406
2023-12-22,163.67999267578125
2023-12-26,163.99000549316406
2023-12-27,165.00999450683594
2023-12-28,163.3300018310547
2023-12-29,162.91000366210938
2024-01-02,163.88999938964844
2024-01-03,163.64999389648438
2024-01-04,165.6699981689453
2024-01-05,167.75
2024-01-08,168.6300048828125
2024-01-09,167.13999938964844
2024-01-10,165.9499969482422
2024-01-11,166.4600067138672
2024-01-12,166.16000366210938
2024-01-16,165.08999633789062
2024-01-17,164.27000427246094
2024-01-18,164.3000030517578
2024-01-19,164.3800048828125
2024-01-22,165.24000549316406
2024-01-23,166.49000549316406
2024-01-24,165.00999450683594
2024-01-25,171.67999267578125
2024-01-26,171.9600067138672
2024-01-29,169.6999969482422
2024-01-30,169.07000732421875
2024-01-31,165.8800048828125
2024-02-01,163.13999938964844
2024-02-02,161.3699951171875
2024-02-05,162.5800018310547
2024-02-06,163.02999877929688
2024-02-07,165.30999755859375
2024-02-08,166.8699951171875
2024-02-09,168.3300018310547
2024-02-12,168.2100067138672
2024-02-13,164.8300018310547
2024-02-14,165.39999389648438
2024-02-15,166.89999389648438
2024-02-16,167.97999572753906
2024-02-20,169.61000061035156
2024-02-21,171.5399932861328
2024-02-22,173.1999969482422
2024-02-23,175.41000366210938
2024-02-26,174.0800018310547
2024-02-27,174.77999877929688
2024-02-28,176.36000061035156
2024-02-29,181.19000244140625
2024-03-01,180.19000244140625
2024-03-04,185.42999267578125
2024-03-05,184.47999572753906
2024-03-06,183.33999633789062
2024-03-07,184.8300018310547
2024-03-08,186.0800018310547
2024-03-11,187.67999267578125
2024-03-12,186.72000122070312
2024-03-13,184.4199981689453
2024-03-14,183.00999450683594
2024-03-15,182.91000366210938
2024-03-18,180.97999572753906
2024-03-19,183.24000549316406
2024-03-20,184.22000122070312
2024-03-21,185.00999450683594
2024-03-22,184.72000122070312
2024-03-25,187.30999755859375
2024-03-26,186.8699951171875
2024-03-27,188.94000244140625
2024-03-28,189.77999877929688
2024-04-01,188.75
2024-04-02,187.5
2024-04-03,188.67999267578125
2024-04-04,187.66000366210938
2024-04-05,187.6699981689453
2024-04-08,190.7100067138672
2024-04-09,189.86000061035156
2024-04-10,187.82000732421875
2024-04-11,186.27999877929688
2024-04-12,182.1999969482422
2024-04-15,180.36000061035156
2024-04-16,179.5800018310547
2024-04-17,178.50999450683594
2024-04-18,178.25
2024-04-19,179.88999938964844
2024-04-22,179.2899932861328
2024-04-23,170.8800048828125
2024-04-24,173.9199981689453
2024-04-25,171.25
2024-04-26,172.85000610351562
2024-04-29,177.0500030517578
2024-04-30,172.97999572753906
2024-05-01,174.1999969482422
2024-05-02,175.33999633789062
2024-05-03,176.27000427246094
2024-05-06,176.14999389648438
2024-05-07,179.14999389648438
2024-05-08,178.5399932861328
2024-05-09,180.3800048828125
2024-05-10,179.39999389648438
2024-05-13,181.42999267578125
2024-05-14,181.63999938964844
2024-05-15,182.02999877929688
2024-05-16,182.39999389648438
2024-05-17,183.1300048828125
2024-05-20,181.55999755859375
2024-05-21,181.85000610351562
2024-05-22,181.3000030517578
2024-05-23,180.24000549316406
2024-05-24,183.77000427246094
2024-05-28,180.9199981689453
2024-05-29,179.16000366210938
2024-05-30,181.47999572753906
2024-05-31,183.49000549316406
2024-06-03,182.8699951171875
2024-06-04,182.02999877929688
2024-06-05,182.72000122070312
2024-06-06,183.08999633789062
2024-06-07,183.5800018310547
2024-06-10,184.41000366210938
2024-06-11,184.08999633789062
2024-06-12,184.80999755859375
2024-06-13,185.1199951171875
2024-06-14,182.67999267578125
2024-06-17,185.0399932861328
2024-06-18,185.8800048828125
2024-06-20,185.4499969482422
2024-06-21,183.3300018310547
2024-06-24,189.75999450683594
2024-06-25,187.41000366210938
2024-06-26,186.61000061035156
2024-06-27,183.19000244140625
2024-06-28,182.55999755859375
2024-07-01,180.05999755859375
2024-07-02,177.50999450683594
2024-07-03,179.5800018310547
2024-07-05,177.57000732421875
2024-07-08,179.5500030517578
2024-07-09,176.32000732421875
2024-07-10,179.6699981689453
2024-07-11,182.77000427246094
2024-07-12,185.44000244140625
2024-07-15,185.75999450683594
2024-07-16,190.97999572753906
2024-07-17,191.55999755859375
2024-07-18,192.55999755859375
2024-07-19,191.2100067138672
2024-07-22,193.44000244140625
2024-07-23,192.82000732421875
2024-07-24,193.27999877929688
2024-07-25,194.24000549316406
2024-07-26,199.0
2024-07-29,198.39999389648438
2024-07-30,197.74000549316406
2024-07-31,199.8699951171875
2024-08-01,198.0
2024-08-02,196.69000244140625
2024-08-05,191.67999267578125
2024-08-06,196.6699981689453
2024-08-07,193.4199981689453
2024-08-08,196.77000427246094
2024-08-09,194.07000732421875
2024-08-12,193.3300018310547
2024-08-13,194.3800048828125
2024-08-14,194.33999633789062
2024-08-15,195.77000427246094
2024-08-16,196.60000610351562
2024-08-19,197.00999450683594
2024-08-20,196.74000549316406
2024-08-21,201.08999633789062
2024-08-22,201.7899932861328
2024-08-23,203.80999755859375
2024-08-26,204.39999389648438
2024-08-27,204.91000366210938
2024-08-28,205.0800018310547
2024-08-29,206.64999389648438
2024-08-30,209.5399932861328
2024-09-03,206.0800018310547
2024-09-04,204.55999755859375
2024-09-05,203.97999572753906
2024-09-06,201.80999755859375
2024-09-09,204.52999877929688
2024-09-10,205.0399932861328
2024-09-11,204.72999572753906
2024-09-12,208.4199981689453
2024-09-13,210.27000427246094
2024-09-16,214.58999633789062
2024-09-17,213.1999969482422
2024-09-18,212.39999389648438
2024-09-19,215.66000366210938
2024-09-20,212.89999389648438
2024-09-23,214.5
2024-09-24,215.1199951171875
2024-09-25,214.3300018310547
2024-09-26,214.82000732421875
2024-09-27,215.6999969482422
2024-09-30,215.39999389648438
2024-10-01,215.2899932861328
2024-10-02,212.80999755859375
2024-10-03,211.97999572753906
2024-10-04,213.3699951171875
2024-10-07,213.35000610351562
2024-10-08,215.3300018310547
2024-10-09,216.25999450683594
2024-10-10,216.25999450683594
2024-10-11,217.9499969482422
2024-10-14,219.97999572753906
2024-10-15,220.8000030517578
2024-10-16,221.72999572753906
2024-10-17,220.39999389648438
2024-10-18,220.1199951171875
2024-10-21,219.10000610351562
2024-10-22,216.66000366210938
2024-10-23,228.64999389648438
2024-10-24,227.50999450683594
2024-10-25,225.86000061035156
2024-10-28,227.4499969482422
2024-10-29,226.05999755859375
2024-10-30,228.8000030517578
2024-10-31,228.94000244140625
2024-11-01,229.99000549316406
2024-11-04,230.1699981689453
2024-11-05,232.61000061035156
2024-11-06,241.58999633789062
2024-11-07,239.47999572753906
2024-11-08,240.58999633789062
2024-11-11,241.49000549316406
2024-11-12,239.80999755859375
2024-11-13,238.33999633789062
2024-11-14,235.60000610351562
2024-11-15,235.80999755859375
2024-11-18,238.11000061035156
2024-11-19,238.30999755859375
2024-11-20,244.10000610351562
2024-11-21,245.3000030517578
2024-11-22,246.38999938964844
2024-11-25,247.27999877929688
2024-11-26,248.02999877929688
2024-11-27,247.02999877929688
2024-11-29,248.85000610351562
2024-12-02,244.8000030517578
2024-12-03,244.0500030517578
2024-12-04,243.99000549316406
2024-12-05,244.33999633789062
2024-12-06,242.86000061035156
2024-12-09,239.6300048828125
2024-12-10,238.22999572753906
2024-12-11,238.63999938964844
2024-12-12,239.08999633789062
2024-12-13,238.10000610351562
2024-12-16,237.08999633789062
2024-12-17,232.5500030517578
2024-12-18,229.22000122070312
2024-12-19,227.4600067138672
2024-12-20,227.97999572753906
2024-12-23,227.0800018310547
2024-12-24,228.82000732421875
2024-12-26,229.4499969482422
2024-12-27,227.08999633789062
2024-12-30,224.9600067138672
