Date,RMD
2020-07-06,184.37196350097656
2020-07-07,182.32467651367188
2020-07-08,183.5149688720703
2020-07-09,184.43861389160156
2020-07-10,182.91505432128906
2020-07-13,179.10610961914062
2020-07-14,185.72412109375
2020-07-15,188.11428833007812
2020-07-16,186.46688842773438
2020-07-17,189.4950408935547
2020-07-20,193.3134765625
2020-07-21,194.63710021972656
2020-07-22,195.52264404296875
2020-07-23,194.31332397460938
2020-07-24,192.77073669433594
2020-07-27,195.80831909179688
2020-07-28,192.5707244873047
2020-07-29,194.3513946533203
2020-07-30,194.69422912597656
2020-07-31,192.83734130859375
2020-08-03,192.35171508789062
2020-08-04,193.08499145507812
2020-08-05,193.2658233642578
2020-08-06,167.1365203857422
2020-08-07,164.9654083251953
2020-08-10,166.78416442871094
2020-08-11,164.7178192138672
2020-08-12,167.44119262695312
2020-08-13,169.03143310546875
2020-08-14,168.33633422851562
2020-08-17,174.44969177246094
2020-08-18,174.28778076171875
2020-08-19,175.0416717529297
2020-08-20,172.6941680908203
2020-08-21,171.16732788085938
2020-08-24,168.3522186279297
2020-08-25,170.90013122558594
2020-08-26,171.8448944091797
2020-08-27,172.4174346923828
2020-08-28,171.9879913330078
2020-08-31,172.5128173828125
2020-09-01,170.72837829589844
2020-09-02,174.63134765625
2020-09-03,169.72637939453125
2020-09-04,165.62306213378906
2020-09-08,163.5809326171875
2020-09-09,166.6918182373047
2020-09-10,164.1916046142578
2020-09-11,164.13433837890625
2020-09-14,166.45318603515625
2020-09-15,167.52200317382812
2020-09-16,166.1001434326172
2020-09-17,164.983642578125
2020-09-18,162.2353515625
2020-09-21,163.66676330566406
2020-09-22,164.3825225830078
2020-09-23,160.98529052734375
2020-09-24,160.45091247558594
2020-09-25,161.30970764160156
2020-09-28,164.13433837890625
2020-09-29,164.76419067382812
2020-09-30,163.59046936035156
2020-10-01,161.75820922851562
2020-10-02,159.8401641845703
2020-10-05,162.998779296875
2020-10-06,159.98330688476562
2020-10-07,162.89382934570312
2020-10-08,164.80235290527344
2020-10-09,168.06594848632812
2020-10-12,169.31605529785156
2020-10-13,169.53553771972656
2020-10-14,169.67869567871094
2020-10-15,171.38682556152344
2020-10-16,172.52235412597656
2020-10-19,171.2054901123047
2020-10-20,171.224609375
2020-10-21,170.9383087158203
2020-10-22,174.45956420898438
2020-10-23,174.6599884033203
2020-10-26,172.2742919921875
2020-10-27,176.3967742919922
2020-10-28,172.39837646484375
2020-10-29,171.3009490966797
2020-10-30,183.16249084472656
2020-11-02,187.80027770996094
2020-11-03,193.20143127441406
2020-11-04,199.84310913085938
2020-11-05,203.07809448242188
2020-11-06,204.39500427246094
2020-11-09,210.5023193359375
2020-11-10,202.7686309814453
2020-11-11,206.32476806640625
2020-11-12,203.4186553955078
2020-11-13,205.2827911376953
2020-11-16,206.0475616455078
2020-11-17,204.71878051757812
2020-11-18,201.7743682861328
2020-11-19,202.43402099609375
2020-11-20,201.7266082763672
2020-11-23,200.34048461914062
2020-11-24,197.4343719482422
2020-11-25,196.9563446044922
2020-11-27,200.40737915039062
2020-11-30,200.369140625
2020-12-01,202.29063415527344
2020-12-02,200.04409790039062
2020-12-03,198.2660369873047
2020-12-04,200.4552001953125
2020-12-07,199.99635314941406
2020-12-08,202.7686309814453
2020-12-09,202.44358825683594
2020-12-10,199.53744506835938
2020-12-11,195.5224151611328
2020-12-14,197.29098510742188
2020-12-15,199.4609832763672
2020-12-16,201.2390899658203
2020-12-17,204.31727600097656
2020-12-18,208.829345703125
2020-12-21,204.06871032714844
2020-12-22,202.34799194335938
2020-12-23,200.73240661621094
2020-12-24,203.06495666503906
2020-12-28,202.1185302734375
2020-12-29,201.9560546875
2020-12-30,200.48387145996094
2020-12-31,203.19879150390625
2021-01-04,202.83547973632812
2021-01-05,205.15847778320312
2021-01-06,203.8201904296875
2021-01-07,205.7799072265625
2021-01-08,209.2977752685547
2021-01-11,210.5979461669922
2021-01-12,207.32852172851562
2021-01-13,206.9461212158203
2021-01-14,203.88706970214844
2021-01-15,202.30018615722656
2021-01-19,205.4357452392578
2021-01-20,208.3609619140625
2021-01-21,207.51016235351562
2021-01-22,206.0284423828125
2021-01-25,211.91717529296875
2021-01-26,212.49075317382812
2021-01-27,204.6327362060547
2021-01-28,206.42041015625
2021-01-29,192.6928253173828
2021-02-01,193.74435424804688
2021-02-02,197.5681610107422
2021-02-03,194.26060485839844
2021-02-04,195.07313537597656
2021-02-05,193.26638793945312
2021-02-08,192.6737060546875
2021-02-09,191.05810546875
2021-02-10,191.94886779785156
2021-02-11,192.07339477539062
2021-02-12,192.09255981445312
2021-02-16,185.91455078125
2021-02-17,191.30714416503906
2021-02-18,191.45077514648438
2021-02-19,192.6959991455078
2021-02-22,191.58493041992188
2021-02-23,191.65196228027344
2021-02-24,192.49485778808594
2021-02-25,186.75746154785156
2021-02-26,184.6502227783203
2021-03-01,187.37049865722656
2021-03-02,185.06210327148438
2021-03-03,182.18862915039062
2021-03-04,175.33058166503906
2021-03-05,177.24623107910156
2021-03-08,171.89193725585938
2021-03-09,174.57386779785156
2021-03-10,177.57188415527344
2021-03-11,178.83619689941406
2021-03-12,177.313232421875
2021-03-15,179.20016479492188
2021-03-16,183.89353942871094
2021-03-17,183.39547729492188
2021-03-18,177.2845001220703
2021-03-19,177.77301025390625
2021-03-22,181.7863311767578
2021-03-23,182.69625854492188
2021-03-24,184.07553100585938
2021-03-25,179.6216278076172
2021-03-26,182.87820434570312
2021-03-29,182.99319458007812
2021-03-30,181.32656860351562
2021-03-31,185.83795166015625
2021-04-01,186.24020385742188
2021-04-05,186.88198852539062
2021-04-06,188.01219177246094
2021-04-07,188.8071746826172
2021-04-08,188.92214965820312
2021-04-09,190.76116943359375
2021-04-12,193.23233032226562
2021-04-13,196.78590393066406
2021-04-14,198.921875
2021-04-15,195.58859252929688
2021-04-16,198.75904846191406
2021-04-19,196.98704528808594
2021-04-20,197.02540588378906
2021-04-21,199.71685791015625
2021-04-22,199.43910217285156
2021-04-23,200.47354125976562
2021-04-26,201.99652099609375
2021-04-27,201.78579711914062
2021-04-28,201.27813720703125
2021-04-29,199.1421661376953
2021-04-30,180.04306030273438
2021-05-03,186.52755737304688
2021-05-04,184.06591796875
2021-05-05,184.47779846191406
2021-05-06,184.9567413330078
2021-05-07,186.92987060546875
2021-05-10,185.06210327148438
2021-05-11,186.53713989257812
2021-05-12,184.5792999267578
2021-05-13,187.01698303222656
2021-05-14,187.5544891357422
2021-05-17,187.15138244628906
2021-05-18,185.75015258789062
2021-05-19,186.05731201171875
2021-05-20,190.75045776367188
2021-05-21,194.0040283203125
2021-05-24,198.0253448486328
2021-05-25,198.23651123046875
2021-05-26,197.33433532714844
2021-05-27,197.6702117919922
2021-05-28,197.564697265625
2021-06-01,197.9486083984375
2021-06-02,195.36685180664062
2021-06-03,195.7219696044922
2021-06-04,197.04644775390625
